Response: அவர் தவறு செய்தத
Response: என் கணவர் ப்ளூ
Response: ஓர் கதையை பார்வையா
Response: ரால்ப் அம்மா அவன
Response: கெய்லா ஒரு குழ
Response: அவர் வீட்டிற்கு 
Response: ஏற்பாடு, ஓர் ஊ
Response: சார்லி அவர் ஏற்ப
"Response: 10 marks
Answer:
A) The story is about a farmer who had only one"
Response: 1. சீன் அறை தோ
Response: அவள் அதைப் பற்றி
Response: கெல்லி உலர் ஆட
Response: 1. பென் தனது தாத்த
Response: அமேலியாவின் நண
Response: 1. சாண்டாவிடம் இ
Response: அவர் தீயை எரிப
Response: ஏன் உரிமையானது? 
Response: 1. அவள் இரண்டு
Response: ஜோனி தனது சகோத
"Response: 1000 வருடங்கள்

Answer:"
Response: டிம் மோட்டார் சைக்
Response: வீடியோ, வொருக்
Response: டாம் மற்றும் ஜேக
Response: 1. அவர் மீண்டு
Response: பென் தனது எண்�
Response: நான் வீட்டிற்கு வந
Response: ஏற்பாடு என்று ��
Response: லீ ஒரு கருப்பு ப
Response: பாப் தனது ஷாப்பி��
Response: 1. ஜமால் லூயிஸ
Response: அவள் ரோபின் பார்
Response: 1. நான் என் வேலை
Response: 1. ஓர் கதை 2. என
Response: பொருள் உள்ள ஏற
Response: ஏற்பாடு என்பதால்
Response: நான் உறவுகள் என்
Response: அவர் தனது வேலையை
Response: ரிட்ஸ் அனாதை ஆ
Response: மியா ஓர் பொருள் 
Response: ஃபிரெட்டின் முதல
Response: அவள் உயிர் ஏற்
Response: விக்டர் ஏற்பாடு ��
Response: அவள் ஒரு பீர் 
Response: அவள் தனது அண்ட
Response: டாம் அன்றாட வாழ்
"Response: 10 marks
Answer: (a) The story is about a man who was very lazy and"
Response: ஏற்பாடு, ஓர் பாட
Response: ஃப்ரெட் தனது ப��
Response: ஜென் எழுத்து
Response: கெல்லி பார்வையாளர்
Response: அவள் கடற்கரையில் �
Response: ஆண்ட்ரூ தனது ப
Response: ஏற்பாடு, ஓர் பாட
Response: ஜோஸ் ஸ்கேட
Response: மைக் ஒரு கால்கள் �
Response: 1. ஜில் அவர்கள் 
Response: அவர் தனது பைக் திர
Response: நான் அந்த உணவக
Response: அவள் அதை வெறுத
Response: நான் இந்த ஆண்ட
Response: அவள் ஷவர் இயக்
Response: டான் தனது தந்தையை பா
Response: ஜெர்மிக்கு வேல
Response: ஏற்பாடு என்றால் 
Response: எங்கள் அணி த
Response: அவள் கல்லூரி விட
Response: சோஃபி அவள் முக
Response: 1. கெல்லி விரைவில்
Response: டான் உயர்ந்து கொ
Response: அவர்கள் அங்கு 
Response: மியா ஏற்பாட் வென
Response: அவர் தேர்ந்தெட
Response: அந்த மோதிரத்தை க
Response: அவர் தனது முடிவை வ
Response: ஏற்பாடு, ஓர் ப��
Response: பாரி ஒரு கதை வாங
Response: நாம் கூட வேலை ப�
Response: 1. அவள் தன் கம்பளத
Response: அவர்கள் ஒரு வில�
Response: அவர்கள் அனைவரும்
Response: அசாலியா மிகவும் கு
Response: ஏற்பாடு, ஓர் பாட
Response: 1. சாலி படித்து முடி
Response: நாங்கள் எந்த ப��
Response: ஏன் நான் என்ன ச�
Response: டெர்ரி உயிர் ஓ
Response: பார்கர் குடும்பம், வ
Response: டாம் உற்றுக்கொ��
Response: 1. கெல்லி தயக்கத்த
Response: 1. ஜோ தனது சேம
Response: ஏற்பாடு, ஓர் கதை
Response: 1. அரிசி மற்றும் ந
Response: நான் வீட்டிற்கு வந
Response: 1. அமேண்டா இ
Response: டெர்ரி நீச்சலை வ
Response: பீட்டர் அறிவியலை
Response: 1. ஜேம்ஸ் இந
Response: ஏற்பாடு என்று ��
Response: ஓர் நாள், அவள் ம
Response: பாப் முன்பை விட மகி�
Response: நாங்கள் அனைவரும்
Response: மரியாவுக்குப் பெரி
Response: ஏற்பாடு, ஜூன்,
Response: நாங்கள் கடற்கரைக்க
Response: சூசன் சீக்கிரம்,
Response: நான் தொலைக்காட்சி 
Response: ஹோவர்ட் ஒரு நா
Response: 1. அவர் தனது ஹார
Response: ட்ரெண்ட் காலத்தி
Response: ஏற்பாடு, உற்பாடு
Response: டோமி தேர்ந்தெட
Response: கேமரூன் அந்த ப
Response: ரோனால்ட் தனது கால�
Response: சாரா ஒரு குழந்தை
Response: ஏற்பாடு, ஓர் ஜ
"Response: 10-20 வருடங்கள்

Answer"
Response: ஆலிஸ் தனது நண்
Response: நான் என் மகள் குட்
Response: அது அவரது வாழ்
Response: ஜீக் உயிர் ஏ
Response: ஏற்பாடு, ஓர் ஜ
Response: ஜினா ஒரு பெரிய
Response: நான் உறங்கள் ஓ
Response: அவர் அலமாரி பெ
Response: அவர்கள் சாக்லேட்
Response: 1. அவள் ஏற்பாடு 
Response: நீல் இப்போதுதா
Response: ஜெசிகா தன் அப்
Response: டிம் வீட்டில் டிவி
Response: 1. சாண்டி ஜிம் த
Response: நான் என் பேராசிர
Response: அவர் ஹலோ என்
Response: நீல் பிரமிடுகளின் 
Response: 1. ஜென் தனது தலை
Response: டக் ஜன்னல் வழியா
Response: 1) ஷெரில் ஒரு 
Response: ஜோ படுக்கையில் �
Response: ஏற்பாடு, உறுதி, 
Response: 1. ஜாக்கி இன்று 
Response: நாம் ஒரு சிவாவா வா
Response: அவர் தனது எழுத
Response: உயிர் ஓர் ஜோ
Response: கிரெட்டா பத்து வயத
Response: திருவிழாக்கள் தடைய
Response: ஏற்பாடு என்று ��
Response: அவள் அறுவடை வெ
Response: ஏற்பாடு, உற்பாடு
Response: ஹன்னாவுக்கு விரல்க
Response: கீரா ஒரு காதலனைப
"Response: 
A) நாய் ஆடுகளை வா"
Response: 1. அவர் பிங்கோ
Response: அவள் கால்களை நோக
Response: நான் அன்பு உயிர்
Response: 1. ஓர் கதை என்றா
Response: நான் நோய்வாய்ப்பட்
Response: அவர்கள் ஏன் உற
Response: 1. ஓர் கதை ஒரு ச
Response: கே தனது அம்மாவுட
Response: ஓர் கதையை பார்த்து
Response: வினி ஏற்பாடு என்
Response: அல்லது உலகில் ��
Response: 1. ஸ்மித் குடும்பம
Response: 1. ஐரோப்பாவைப் ப
Response: ஜோயிஸ் ஒரு க
Response: டெட் மிகவும் வறண
Response: நான் ஒரு பயங்கரம
Response: ஏற்பாடு உள்ளோம
Response: 1. அவர்கள் உலகை 
Response: ட்ராய் சாம் வீட்டி
Response: யவோன் தன்னைப் பற்ற
Response: உயர்ந்த ஏறிய ஓ
Response: பெட்ஸி ஒரு ப��
Response: மவுரின் உயிரியல் �
Response: கொர்னீலியா உயி
Response: அவர்கள் ஏற்பாடு 
Response: ஜிம் போ ஒரு மச
Response: அவள் காடுகளில் நடந
Response: அவர் சிரித்தார் மற
Response: அவர் ஒரு மோசமா
Response: சிறிய சகோதரி ஒரு
Response: நான் தொலைந்து போ
Response: ஹேலியின் ஆர்வத
Response: ஜிம் அந்த மோதி
Response: அவர்கள் இருவரும்
Response: 1. பாப் தன்னை வலியுற
Response: 1. இரவு உணவு �
Response: சக் ஏற்பாடு என்ப
Response: நான் ஒரு கதை கொட
Response: லாராவுக்கு கலையை மக்
Response: 1. அவர் தனது ஓய்
Response: நாம் ஒரு கதை பார்த
Response: அந்த கதையில் ஒரு
Response: அலி 10 பவுண்டுகள
Response: ஜெனி நேராக ஓ
Response: 10-20 வருடங்கள்.
Response: அவர் ஜெய் பழ
Response: 1. நெட் ஜிம்மிற்
Response: டான் அனுபவத்தை சிர
Response: ஏற்பாடு என் நாய்
Response: நான் Costco இருக்க என
Response: சிண்டி ஒரு கதை ச
Response: அவள் ஒரு நாள் ��
Response: நான் ஏற்பாடு விருப
Response: நாய் மகிழ்ச்சியுடன
Response: ரோபியும் நானும் ��
Response: லோனி நவீன வாழ்
Response: பாப் காலையில் வேலை
Response: ஏவா தனது டிக்கெட
Response: ஏற்பாடு என்று ��
Response: நிதா தனது தந்தையுடன்
Response: டினா ஒரு குழந்தை
Response: நீல் தாஜ் மஹால
Response: மார்க் மற்றும் பிரா�
Response: 1. அவர்கள் அனைவர
Response: வின்ஸ் இனிப்பு �
Response: அணி நெட் வெற
Response: 1. பக் அந்த பெ��
Response: ஜோஷ் தேனீக
Response: நாங்கள் மிருகக்காட
Response: அவள் ஏற்பாடு விட
Response: ஜெனி குக்கீகளை
Response: பாப் மீண்டும் ��
Response: நான் என் டிரக் கிட
Response: 1. அவர் அவரை வாக
Response: ஜோஷ் அவர்கள்
Response: 1. இத்தான் மேலும
Response: நான் அந்நியன் ஒர
Response: அவர்கள் அவளை காத
Response: 1. அனா ஏரியில் ந
Response: 1. அந்த மனிதர் உ
Response: ஜேமி அவர்கள் ப
Response: பில்லியின் நண்பர்க
Response: அனாவுக்கு குழந்த
Response: 1. சாலியின் அம்மா 
Response: 1. நான் அவர்களை வா
Response: ஓர் கதை உள்ள ஒ
Response: ஏற்பாடு உள்ளோர
Response: டார்லீன் ஒரு புத
Response: 1. ஜேக் என் ��
Response: டோபி என் பூனை 
Response: 1. டோனி அந்த ச��
Response: அந்த நபர் கைது ச��
Response: சாம் இன்று காலை ம�
Response: தாய் குழந்தையை புற
Response: அவர் ஒலிப்பதிவை 
Response: நாம் ஒரு நல்ல நே
Response: ஜென் தனது அண
Response: லோகன் மற்றும் மரிய
Response: அந்த முதியவர் சாம்
Response: அவர்கள் விலங்கு 
Response: அவள் தனது குடத்திற
Response: கேட் பெருமை இர
Response: ராபர்ட் உயிர் ஏற
Response: அவர் உடனடியாக சா
Response: சமந்தா பழத்தோட்ட
"Response: 10 marks
Answer: (a) The story is about a man who lost his job and"
Response: அவர் அவர்களை கைத
Response: ஜோசி தனது படுக்க
Response: 1. நிக் அந்த பணப
Response: அது கென் இதுவர
Response: நான் உயிர் ஏற்பா
Response: அன்னே அவள் ப��
Response: ஏறிய காய்கறி சாப்ப
Response: ஜேம்ஸ் ஜிம்ம
Response: ஜினாவின் புன்னகை ச
Response: கோல் சம்பவம் பற்றி
Response: மைக் விரல் ஹவாய் ம
Response: பாப்கார்ன் எரிந்தத
"Response: ஏன்?
Answer: The story is about a couple who went to a resort"
Response: ஓரு கதை நான் குற்ற
Response: 1. உரிமையான விருப்
Response: ஹென்றி தொடர்ந்
Response: 1. பாப் அவர் தேர
Response: அது எளிதான வேல
Response: 1) அவர் அருகிலுள
Response: அவர் ஏமாற்றமடைந்
Response: அவர் தன்னை பற்றி ப
Response: ஓர் கதையை பார்த்து
Response: ஹாரோல்ட் அந்த 
Response: ஏறிய உரிமையான வி
Response: டேவிட் உயர்ந்த ப
Response: நாஞ்சி சுரங்கப்ப
Response: நான் எந்த வீட்டு
Response: அவள் சூரியன் மறை
Response: நான் ஒரு சூரியன்
Response: ஜேன் திறமை இல்
Response: டிம் பாஸ்தாவை மிகவ
Response: பெட்டி உயிர் ஏ
Response: பெல்லாவின் நண்பர
Response: ஜாஸ்பர் ஏமாற்ற
Response: ஜேன் பாப் மீது
Response: ஏமி விமான நிறுவனம்
Response: ஏற்பாடு, உற்பாடு
Response: ஜினாவுக்கு வயிற்று
Response: ரே மற்றும் அவரது
Response: கிரிஸ்டின் அன்று
Response: பால் ஒரு புதிய வ��
Response: லாரி தனது அத்தை பா
Response: ஏற்பாடு, ஓர் ப��
Response: 1. ஒரு கதை உரிமை
Response: ஏற்பாடு, ஓர் ப��
Response: 1. ஏர் உயிர் எ
Response: பில்லி தவளைகள் பற்றி
Response: நான் பேனா வாங்கி
Response: ஏற்பாடு, ஓர் ப��
Response: டாம் உயிர் ஓர் க
Response: ஜெய் பொருள் ��
Response: அவர்கள் ஒரு கதை 
Response: ஜோ அவர்கள் மதி
Response: ராபர்ட் நாய் கடந்த ம
Response: 1. ஓர் கதை 2. எந
Response: தொடரும் கதைகள் ஏ
Response: சால் அவர் தனது முத
Response: நான் என் அறை த��
Response: ஜேசன் ஒரு கண
Response: நாள் மிகவும் மன அ�
Response: நான் பசித்தபடியே �
Response: 1. கெரி அவளுடன் 
Response: 1. அவள் காலணிகளு
Response: எரிக்கா தன் பேரா
Response: ஏற்பாடு அவர் அ
Response: டாம் தன்னை ஏமாற்றி
Response: பாரி பவுலிங் நேச
Response: ஏற்பாடு, ஓர் ப��
Response: அலிசன் உற்றுக்க�
Response: 1. ஏர்வு 2. நியூ
Response: ஏற்பாடு என்று ��
Response: 1. அவர்கள் சூரிய
Response: நான் இறுக்கமான ஜ
Response: பாபி தனது பனியில் வ�
Response: 1. கேரி தனது மதிப்
Response: அவள் எவன் பிரிந்
Response: ஜான் ஓர் கதை எ
Response: அவா தனது இரண்ட
Response: 1) ஹாரி என்று ��
Response: டேனி வரும் போது,
Response: மேகன் தான் பதவி ��
Response: 1. கோர் பெற்றோ
Response: 1. பாப் கிறிஸ்தும�
Response: டிம் விரும்பினார், ப
Response: சுஸியின் உறவு ��
Response: நான் ஒரு சரியான ��
Response: டிக்கெட் வெற்றிய
Response: அன்னியின் குடும்பம
Response: நான் தனிமையை உணர
Response: அவர் வேறு வழிய
Response: 1) ஜெஃப் மாமிய
Response: பிங் தனது பூனைக்
Response: நான் ஒரு புதிய பிட
Response: அவர் ஒரு டிராம்ப
Response: மாட் மற்றும் எம்மா
Response: ஏற்பாடு, அறிவிப்
Response: ஜானட் விமானத்தில் 
Response: நேட் கடினமாக அவர
Response: உயிர் ஓர் எல��
Response: 1. ஜே தனது மருமக
Response: ஜான் அவர் வீட்
Response: டார்லா தொலைக்காட்ச
Response: உயிர் ஓர் என்ற
Response: ஜிம்மி அம்மாவின்
Response: அவள் பக்கவாட்டில் 
Response: விமானம் புறப்பட்டது,
Response: சாண்டி அவர்கள் �
Response: குவென்டின் கட்சியி
Response: நான் ஆர்டர் வைக்க 
Response: டான் பாட்டி ஏற்கனவ
Response: பிரான்ஸ் தனது உற
Response: 1. கொம்புள்ள தவளை 
Response: அவள் வாழைப்பழம
Response: உயர்ந்த நண்பர்கள
Response: டான் அவர் கனமான கப
Response: டால் ஒரு கதை என்
Response: ஓர் கதையை பார்த்து
Response: நிலா தன் தாயை பற்றி 
Response: சிறுவன் தனது குழந்
Response: 1. ஜெசிகாவும் ��
Response: ஜான் மற்றும் கிம் 
Response: உரிமையான கதைகள், �
Response: 1. ஜெஃப் இறு
Response: ஹோலி தனது சகோத
Response: நான் என் மனைவி ஒ
Response: 1. அலாஸ்காவில் ம
Response: ஏற்பாடு, ஓர் கால
Response: அமேயா ஒரு தே
Response: நான் சில புதிய பையன்
Response: நான் குளித்துவிட்டு 
Response: அவளது கவிதையை பாரா
Response: 1. ஜமைக்காவுக்கு �
Response: ஐரிஸ் தனது கட்சி
Response: அவர்கள் புதிய பிகி
Response: டெட் அவர் இனி 
Response: அவள் தன்னைப் பற்றி
Response: உயர்ந்த இரண்டு
Response: மார்கோ ஒரு நல்ல 
Response: டிம் விமானத்தில் ச��
Response: லூசி பரீட்சைகளை 
"Response: ஏன்?
Answer: The story is about a man named Peter who has the"
Response: ஓர் கதை உரிமையான
Response: அவர்கள் திரும்பி வ
Response: ஏற்பாடு, ஊண்டு
Response: ஜெஃப் ஒரு வ�
Response: டேனி அன்று நடந்த
Response: ஏற்பாடு, ஓர் ப��
Response: ஏற்பாடு உள்ளோர
Response: நீல் கென்யாவுக்க
Response: ஏறிய முடிவு செய்
Response: அவர் தனது அலமாரி
Response: உயர்ந்த கட்சிகள் �
Response: அது அவரது வீட்
Response: நான் ஏற்பாட்டில் �
Response: டிர்க் ஓர் கதை எ
Response: ஏற்பாடு, ஓர் எ
Response: ஏறிய கடற்கரைக்கு �
Response: நான் என் தொலைப��
Response: நான் அவர்கள் மிகவு
Response: 1. அவர் தனது கைப்ப
Response: ரெனீ அதற்கு ப�
Response: 1. உயிர் ஓர் ஜ
Response: நாம் இறுதியில் ஒ
Response: டிம் ஒரு தொழில
Response: அலெக்ஸ் தனது ப
Response: ஹேலி தன்னை ஏமா
Response: சாம் ஒரு கட்சி நடத
Response: கேட்டி அதை குடித
Response: ஏற்பாடு என்று ��
Response: அவர்கள் தங்கள் ப
Response: அவள் அதை வெறும
Response: சாம் ஓர் காரில் த�
Response: பென் அல்லது ஏற
Response: டேரன் கணினியை ��
Response: நான் கடந்த வாரம் ஒ
Response: ஹாரி அவர் அண
Response: 1. அதற்கு பதிலாக, 
Response: 10 மில்லியன் (உரிமை
Response: ஜிம் காயமடைந்தார் 
Response: நான் சலவை செய்ய ��
Response: ஜேம்ஸ் போன்ற
Response: 1. அம்மா தன் மகள் 
Response: 1) ஜெனிபர் தனது 
Response: 1. அவள் உறவும் �
Response: அபி ஐந்து மற்றும
Response: நாம் பனியைக் கழற்ற
Response: சால் ஜன்னல் வழிய
Response: 1. அவள் சோதனை ��
Response: அலெக்ஸ் ஒரு 
Response: யோலண்டாவை சவாரிக
Response: ஓர் ஹாட் டாக் ��
Response: தாம்மிக்கு கொடுக்க
Response: மெலிண்டா படம் மி
Response: ஏற்பாடு, ஓர் கதை
Response: அவள் ஒரு சரியான 
Response: லேலாவுக்கு சிகிச்ச
Response: ஃபிரெட் வகுப்பில
Response: ஜாய்ஸ் தனது கு��
Response: அவர் இனி சாப்பிட
Response: 1. ஓர் கால்நடைகளை 
Response: அவள் உற்றுக்கொ
Response: ஜான் நெடுஞ்சால
Response: பொருள் ஏறியவர் �
Response: நான் என் அம்மா �
Response: கெல்லி என்ன செ
Response: 10 மில்லி (5 marks)
Response: எலன் ஒரு ஆண்
Response: ஏற்பாடு, உற்பாடு
Response: மிராண்டா அவள் ��
Response: பாப் வடிவம் கிடைத்தத
Response: லோனி கல்லூரியில்
Response: அது ஒரு காலாண்
Response: பில் தாகமாக இருந்த
Response: டோரதி நிறைய பூனை
Response: ஜெர்மி அம்மா �
Response: டெர்ரி சுத்தம், சு
Response: 1. நான் வேலை பிறகு
Response: 1. நான் என் பள்ளிய
Response: 1. அவர் தனது சிறப்
Response: 1. அம்பர் ஓய்வ��
Response: 1. கார்ல் அவர்கள் 
Response: 1) மனிதன் ஒரு நே
Response: ஜானிஸ் நட்ஸ் �
Response: ஏற்பாடு என்று ��
Response: பெத் அவள் விஷய
Response: ஜோ கல்லூரி ச��
Response: பாப் தனது துருவநோக
Response: நான் அவளை கூட ��
Response: ஏற்பாடு என்று க�
Response: பெஞ்சமின் இன்ற
Response: நான் மூன்று நீல 
Response: 1. அவள் தன் நண்ப
Response: 1) ஜேம்ஸ் அவ
Response: அவர் திருப்தி உ�
Response: மாட் உரிமையான ஏற
Response: மைக் மன்னிப்பு கேட
Response: அவள் சினிமாவுக்கு 
Response: 10 மில்லி உள்ள ஏ
Response: டாம் ஸ்னிகர்ஸ் ப
Response: ரூபஸ் தனது தொப
Response: அலெக்ஸியா நாய்
Response: டான் தனது அம்மாவைத
Response: பில் அதிக பணம் ச
Response: ஜேன் தனது காலில்
Response: ஜோஸ் ஓர் கதை
Response: 10 மில்லியன்.
Response: உயிர் ஏறிய ஓர்
Response: 1. கார்லா தனது மகளுக
Response: ஜினாவின் குடும்பம்
Response: 1. அவர் விளையாட்டு
Response: டெய்லர் இறுதியாக
Response: 1) ஓரு குங்குமப்
Response: ஜானட் நிம்மதியாக �
Response: மார்ஜ் தனது கணவர
Response: ரோஸி குதிரை ஒர
Response: ரிக்கின் ஜன்னல் வ�
Response: நான் நேரம் அல்லத
Response: சாம் விரைவில் தனது ம
Response: ஸ்டான் ஏற்பாடு �
Response: கிரெக் அவரது அ
Response: பிராட் நாள், உயிர்
Response: நாம் அவரை குளித்து
Response: 1. ஜெர்ரியின் தா
Response: நான் அவளை நேரில்
Response: நான் என் புதிய சம�
Response: சாம் உண்மையான பி
Response: நான் பள்ளியில் ஒரு
Response: 1. ஜெப் அதை சர
Response: ஓர் கதையை பார்த்து
Response: பில் எட்டு இலக்க
Response: நாம் உடல் ஏற்பாட
Response: அவர்கள் அதற்கு ப
Response: ஓர் கதையை பார்த்து
Response: நான் நகரும் சிந்தனை 
Response: ஷான் அவற்றை உட
Response: நிக்கி உற்றுக் க��
Response: 1. அவள் அன்னா ��
Response: அவர் ஏற்பாடு எ
Response: டோமி டொடர் உயர
Response: மேகி ரோஜா நிறத
Response: கென் ஒரு நல்ல மன
Response: 1. ஜேமி வந்து ��
Response: 1. உயிர் ஏற்பாடு
Response: அவர் தனது சாண்ட்
Response: நீல நிறத்தை வெறு
Response: நான் என் தொலைப��
Response: ஜான் ஒரு பான் கை
Response: ஜெனி ஸ்வெட்ட
Response: எம்மா ஓவியம் வரை
Response: டாம் அருங்காட்சி
Response: ஜானி ஓர் ஏற்பா
Response: மைக் ஓட்ஸ் மாவை 
Response: 10 மில்லியன் (உரிமை
Response: ஜோஷ் தனியாக ��
Response: ஜான் அதைப் பார்த
Response: 1. ஜிம்போ தனது ம
Response: லெஸ்டர் அவளை த
Response: நான் ஒரு கதை நீ�
Response: நான் ஏற்பாடு விருப
Response: அவள் அதை வேலை 
Response: விருப்பம் A என்று �
Response: எமி ஒரு குளியல் 
Response: 1. ஏற்பாடு உள்ள 
Response: ஏற்பாடு, ஓர் ஜ
Response: மியா அதை சாப்பிட்ட
Response: நான் சிறப்புக் கல்வி
Response: 1. கேரி மிகவும் வர
Response: ஜேக் தொடர்ந்து
Response: நான் கேட்டேன், �
Response: ஜோ ஐன்ஸ்டீ
Response: பொன்னி ஒரு பேட
Response: ஏற்பாடு, ஓர் பாட
Response: ஜெர்ரி தனது நண
Response: டேவ் வெளிப்புறத்
Response: அவர் மீண்டும் 
Response: 1. ஸ்கிப் பெற்ற�
Response: ரேவின் குடும்பம், 
Response: 1. ஜினாவும் அவளு
Response: அவர்கள் கடிதங்கள
Response: நான் காய்ச்சல் இரு
Response: கிறிஸ்டியன் கால்பந
Response: ஜினா அவளது பெற
Response: டிம்மி தனது தாயிடம் 
Response: 1) ஜென் தனது ப��
Response: அவள் ரயில் செய்ய
Response: ஜினா தனது தொலைப�
Response: 1. அவள் தன் சிறந்த
Response: லிண்டா மற்றும் அ
Response: 1. ஜீவன் 2. ஹ�
Response: ரான் அவர் எடுத்த
Response: 1) ஜேன் தனது ந��
Response: அவள் தனது அலாரம்
Response: நான் என்று நன்றாக 
Response: ஏற்பாடு, உற்பாடு
Response: நாம் ஒரு சலிப்பான 
Response: ஜோ இருந்து ஒ
Response: அர்னால்டு தொலைக்
Response: ஓர் பொருள் என்
Response: எலி ஒரு புதிய கி
Response: நான் துயரமாக இருந்
Response: காலணிகள் எனக்கு 
Response: மார்கஸ் விமானங்க
Response: கட்சிக்கு பங்களிக்
Response: அது ஒரு நீண்
Response: அவர் ஒரு பழைய 
Response: ஏற்பாடு என் மனைவ
Response: டக் மனைவி அவரை முத
Response: 1. கிரேஸ் அந்த
Response: ஜேன் அம்மா ஒ
Response: மார்க் உணவகத்தின
Response: நான் அவ்வொரு பாத
Response: 1. அவர் நாள் முழ
Response: ஜானி தனது பெற்ற�
Response: 1. அவர் அடுத்த ந
Response: ஏற்பாடு என்று ��
Response: நான் புதிய பாடல் வ��
Response: ஏற்பாடு என்று ��
Response: அவள் ஆசிரியர் ��
Response: ஏற்பாடு என்று பா
Response: அவள் சிறந்த வீரர
Response: மரிசா இரண்டு நாய
Response: அவள் அந்த முகாமி
Response: ஜினா தொலைபேசிய
Response: 1. அவர்கள் எங்
Response: 1. ஓர் கதை பற்றி ய
Response: அவர் இறுதியாக வ�
Response: அவர்கள் அனைவரும்
Response: மேகி ஒரு பாண்ட
Response: வியன்னா இப்போது 
Response: நாம் ஒரு பெரிய ந
Response: ஏற்பாடு, ஓர் பாத
Response: லினாவுக்கு அவளுடைய
Response: ஓர் கதை, அண்��
Response: நான் பெட்ரோல் நி
Response: டாமி சமீபத்தில் தன
Response: ஜில் ஓர் கதை ஏ
Response: அலெக்ஸ் தனது ம
Response: கிறிஸ் சிவப்பு கார
Response: ஏற்பாடு விருப்பம் (
Response: ஹென்றி புதையல் வ
Response: ஏற்பாடு என்று ��
Response: 1. அவர் இறுதியாக
Response: அவர் நாள் காப்பாற்
Response: 1. ஏற்பாடு 2. ஓர
Response: அவர்கள் இருவரும்
Response: ஏற்பாடு உள்ள ஒ
Response: நான் நிம்மதியாகவும் 
Response: ஆஷ்லியின் நாய் ம
Response: நான் ஏற்பாடு வித்த
Response: 10 மில்லியன்.
Response: கெய்லி மிகவும் ஏ
Response: நீல் உயர்ந்தார்.
Response: ஓர் கதை என்று ��
Response: உயர்ந்த காரணங்
Response: ஏற்பாடு உள்ளிட்ட
Response: அவர் ஸ்கை போட 
Response: ஏற்பாடு, உற்பாடு
Response: 1. அவர் ஒரு வீ
Response: 1. நண்பர்கள் சவால்
Response: ஜுவான் கடைக்குத் த
Response: லீனா நோய்வாய்ப்ப
Response: ஜிம் மனைவி அவர் 
Response: டிம் உற்றுக் கொள
Response: அவள் சோதனைகளில் 
Response: ஜினாவும் அவளது ந
Response: மோர்கன் அவள் க��
Response: 1. அவள் கேக் ந��
Response: அவர் உடல் ஏறிய
Response: 1. பாப் ஒருபோதும
Response: ஐடாவுக்கு இரண்
Response: 1. ஜெஃப் வீட
Response: 1. ஓர் கதை என்ற 
Response: அவள் தனியாக கேக்
Response: 1. ரோன் பண்ணைய
Response: ரான் கடை ஒரு பரிசு
Response: நான் பாடகராக இருந்
Response: 1. ஜாக் அந்த ஆ
Response: எமி அப்பா கூடை
Response: 1. ஜான் அடிக்கடி
Response: ஏற்பாடு, ஓர் ப��
Response: ஜிம்மி அம்மா உ
Response: 1. அவர் கண்ட ப��
Response: நான் ஏற்பாடு செய
Response: மைக் ஸ்பாட் ஒரு 
Response: ஜோ தனது வேலையி
Response: 1. ஜிம்மி தனது வ��
Response: ராகேஷ் மசாலா சாப
Response: ஏறிய என் அப்பா
Response: ரான் விழித்து ஜன
Response: நாம் ஒரு வசந்த கால
Response: பிராட் சுவையான முட்ட
Response: பவுலோ அவர் செய
Response: பேட்ரிக் இந்த சம
Response: நான் என் மீது க�
Response: நான் அன்பு உயிர்
Response: 1. கெல்லி மகிழ்ச
Response: ஜேன் காதலி ஒரு
Response: மைக்கேல் தன்னை ஏ
Response: டேமன் அவரது அட
Response: டேவிட் மற்றும் மிய
Response: பாப் தனது மகளை பாட்ட
Response: சொல்லும் காரணம்,
Response: 1. அவள் அதை தனது
Response: நான் சினிமா செல்ல 
Response: நான் காரை விரட்ட முட
Response: அவள் போட்டியில் 
Response: ஏற்பாடு என்று ��
Response: 1. நாய்க்குட்டியின் 
Response: மைக் சைக்கிள் ஓட்ட
Response: லூசி உணவை எர
Response: டீம் ஆசிரியர் ��
Response: 1. அமேயா அந்த 
Response: அவர் தனது உடைந்த
Response: அவர்கள் உரிமையாள
Response: பில் தினமும் பயிற்சி
Response: கார்லோஸ் உயிர்
Response: 1. அவர் மனைவியுடன்
Response: கீத் ஒரு பர்கர் 
Response: 1. மரியா ஸ்பானிஷ
Response: ஜே கீழே பட
Response: 1. அவர் சிறுவர் பா
Response: டெட் நண்பர்கள் �
Response: அவள் மதியம் முழு
Response: நாங்கள் அம்மா ச�
Response: பாப் என்று ஏற்பா
Response: கார்ல் தனது மகனுக்கு
Response: 1. அவள் திரும்பிச்
Response: அவர் ஒரு விஞ்�
Response: ஜூலியை பாரி சொ
Response: ஜேம்ஸ் தன்னை ச
Response: 1. நான் ஒரு கதை சை
Response: ஏற்பாடு, ஓர் கதை
Response: டேனியல் உடைப்பு 
Response: ஏற்பாடு, உற்பாடு
Response: மெலிசாவின் தாய் ��
Response: மார்க் ஒரு கதை மற்
Response: ரெக்ஸ் அர்ஜ�
Response: 1. அவர் வீட்டில்
Response: அவர்கள் சில மீன்
Response: அவர்கள் தங்கள் க
Response: அவள் தனது புதிய ��
Response: உயிர் ஓர் ஜோ
Response: பிரான்சிஸ்கோ ஒ
Response: 1. மரங்களின் கீ�
Response: அல்லது எந்த முடி
Response: அவள் நிறைவாகவும் ம
