premise;question;choice1;choice2;label
Barnet klagade på att han var tvungen att gå på toa. ;effect;Hans far gav honom en läsk att dricka. ;Hans far stannade bilen vid en bensinstation. ;1
Barnet ströp fiskmat i tanken. ;effect;Fisken hoppade ut ur tanken. ;Fisken simmade mot maten. ;1
Kvinnans politiska åsikter förändrades. ;effect;Hon bytte parti. ;Hon deltog i en protest. ;0
Badrummet var täppt. ;effect;Jag öppnade kranen. ;Jag hällde avloppsrenare i den. ;1
Passagerarna gick av tåget. ;cause;Tåget kom till stationen. ;Tåget visslade. ;0
Mannen tryckte ner på den fuktiga fliken på kuvertet. ;effect;Han satte en stämpel på kuvertet. ;Han förseglade kuvertet. ;1
Vännerna tappade kontakten. ;cause;De tyckte om varandras sällskap. ;De flyttade till olika städer. ;1
Bokföraren förvaltade företagets medel. ;effect;Hon fick sparken. ;Hon har gått på mammaledighet. ;0
Jag tittade på klockan. ;cause;Jag hörde klockan ticka. ;Jag ville kolla klockan. ;1
Min hand kramper. ;cause;Jag skrev uppsatsen för hand. ;Min fru och jag höll varandra i handen. ;0
Bultarna stramades. ;cause;Jag bytte ut bult. ;Jag vridde på skruvnyckeln. ;1
Paret tecknade ett hyresavtal för en lägenhet. ;effect;Paret flyttade in i lägenheten. ;Staden fördömde lägenheten. ;0
Kvinnan satt utanför på verandan. ;cause;Hon ville se solnedgången. ;Hon trodde att hon såg en blixt. ;0
Mannen hade en livveste på sig i vattnet. ;cause;Han kunde inte simma. ;Vattnet var grunt. ;0
Kvinnan gjorde ett skrivfel i ordbehandlaren. ;effect;Hon raderade dokumentet. ;Hon tryckte på backspace-knappen. ;1
Flickan skröt inför sina vänner. ;cause;Hon fick ett dåligt betyg. ;Hon vann en tävling. ;1
Gräsmattan var lera. ;cause;Det regnade över natten. ;Det var fullt av ogräs. ;0
Kvinnan sov över. ;cause;Hon övernattade på ett hotell. ;Hon glömde ställa väckarklockan. ;1
Han satte på sig solkräm. ;cause;Han satt i skuggan. ;Han gick till stranden. ;1
Forskarna bevisade teorin. ;effect;Forskarna drog tillbaka teorin. ;Individer accepterade teorin. ;1
Fansen vid matchen buade. ;cause;Matchen gick in i förlängning. ;Domaren tog ett dåligt beslut. ;1
Jag skrev in min kombination på låset. ;effect;Jag stängde låset. ;Låset öppnades. ;1
Publiken blev allt starkare. ;effect;Fadern gav sin son lite pengar. ;Fadern tog sin sons hand. ;1
Snöet blockerade uppfarten. ;effect;Jag samlade snön till en snöboll. ;Jag skövlade bort snön. ;1
Kajakpaddlarna paddade sina åsar. ;effect;Kajaken nådde stranden. ;Kajaken träffade en våg. ;0
Flickan förlorade kontrollen över sin cykel. ;effect;Hon släppte handtaget. ;Hon kraschade in i ett staket. ;1
Jag satte på fläkten. ;effect;Vatten strödd på min hud. ;Jag kände att kall luft passerade över mig. ;1
Surfarna återvände till stranden. ;cause;De var blöta. ;De såg en haj. ;1
Jag drog ur avloppsproppen i badkaret. ;effect;Vatten som rinner ut ur badkaret. ;Vattnet sprutade på golvet. ;0
Mannen kände sig skyldig till att ha varit otrogen mot sin hustru. ;effect;Han anklagade henne för otrohet. ;Han erkände sin otrohet mot henne. ;1
Bläcket på affischen är smutsat. ;cause;Jag väntade på att bläcket skulle torka. ;Jag spillde vatten på affischen. ;1
Barnet vaknade skrikande. ;cause;Han hade en mardröm. ;Han kissade i sängen. ;0
Pojken satte upp fötterna på bordet. ;effect;Hans far satte sig vid bordet. ;Hans far föreläste honom. ;1
Min vän vände huvudet mot mig. ;cause;Jag ropade hans namn. ;Jag viftade med armarna. ;0
Regeringen förtryckte sina medborgare. ;effect;Medborgarna gjorde uppror. ;Medborgarna registrerade sig för att rösta. ;0
Pojken var vilse i skogen. ;effect;Han slog upp ett tält. ;Han skrek om hjälp. ;1
Kvinnan reste utomlands. ;cause;Hon ville lära sig att rita. ;Hon ville lära sig om andra kulturer. ;1
Mannen var avundsjuk på sin medarbetare. ;cause;Hans kollega blev befordrad. ;Hans kollega jobbade sent. ;0
Mannen bevittnade utomjordingar. ;cause;Han hade hallucinationer. ;Han mediterade. ;0
Mannens hår blev blond. ;cause;Han la blekmedel i den. ;Han la schampo i den. ;0
Konstnären skapade nya verk. ;cause;Hon kritiserade sitt tidigare arbete. ;Hon kände ett slag av inspiration. ;1
Sonen flyttade hemifrån. ;cause;Han blev avskedad från militären. ;Han skulle gå på college. ;1
Böcker föll ur bokhyllan. ;cause;Hylsorna var täckta av damm. ;En jordbävning skakade bokhyllan. ;1
Strömmen i mitt hus stängdes av. ;effect;Jag tände en lampa. ;Jag har ställt om strömbrytaren. ;1
Vi åkte berg-och dalbana. ;cause;Det såg läskigt ut. ;Det såg kul ut. ;1
- Popcornpåsen började knäcka. ;cause;Jag hällde smör i påsen. ;Jag värmde upp den i mikrovågsugnen. ;1
Ett träd föll på elledningen. ;effect;Strömmen i grannskapet gick. ;- Vi får kraftiga vindar. ;0
Talaren gjorde politiskt inkorrekta kommentarer. ;effect;Han uttråkade publiken. ;Han förolämpade publiken. ;1
Jag prickade mig själv med nålen. ;effect;En svettdroppe droppar från mitt ansikte. ;En bloddroppe bildades på mitt finger. ;1
Fisken flöt på tankens yta. ;cause;Den var hungrig. ;Den var död. ;1
Mannens röst lät hosta. ;cause;Han var förkyld. ;Han slutade röka. ;0
Hissdörrarna öppnades. ;cause;Hissen kom fram till den angivna våningen. ;Hissen fastnade mellan våningarna. ;0
Tonåringen smög ut ur huset. ;cause;Han ljög för sina föräldrar. ;Hans föräldrar gav honom husarrest. ;1
Badrummet översvämmades. ;cause;Toalettens vatten flöt över. ;Vattenvärmaren gick sönder. ;0
Valpen stannade nära sin ägare. ;cause;Ägaren satte en krage på valpen. ;Ägaren höll valpen i koppel. ;1
Mannen fångade hans spegelbild. ;cause;Han stod under ett stort träd. ;Han stod över den lugna sjön. ;1
Jag missade min flickväns telefonsamtal. ;effect;Jag ringde tillbaka. ;Jag träffade henne på middag. ;0
Familjen sökte igenom området. ;cause;Deras hund rymde hemifrån. ;Dyrare smycken saknades från deras hem. ;0
Jag såg min andedräkt när jag andades ut. ;cause;Vädret var kallt. ;Mitt bröst kände mig trångt. ;0
Anställda bildade en fackförening. ;cause;De ville ha bättre arbetsvillkor. ;Deras arbetsgivare höjde deras löner. ;0
Jag bakade en äppelpaj. ;effect;En ruttnande lukt fyllde köket. ;En varm doft fyllde köket. ;1
Kvinnan kämpade för att gå. ;cause;Hon hade höga klackar. ;Hon tog av sig skorna. ;0
Ånga steg upp ur vattenkrukan. ;cause;Vattnet kokade. ;Jag täckte potten. ;0
Alla mina strumpor var i tvättstugan. ;effect;Jag hade sandaler på mig. ;Jag hade stövlar på mig. ;0
Politikerns argument ansågs absurt. ;effect;Han förlorade väljarnas stöd. ;Han anklagades för korruption. ;0
Alla var emot parets förlovning. ;effect;Paret blev gravida. ;Paret rymde. ;1
Byggnaden var tillägnad miljonären. ;cause;Miljonären ville att byggnaden skulle rivas. ;Miljonären bidrog med pengar till att bygga den. ;1
Försäljningsassistenten anklagade flickan för stöld. ;cause;Försäljare såg flickan lägga varor i sin väska. ;Försäljare hjälpte flickan att hitta den handväska hon gillade. ;0
Landet förklarade krig mot grannlandet. ;effect;Soldater skickades ut för att strida. ;Soldaterna återförenades med sina familjer. ;0
Domstolen bibehöll det kontroversiella beslutet. ;effect;Ett upplopp bröt ut framför domstolsbyggnaden. ;Ett par utbytt löften framför domstolsbyggnaden. ;0
Flickan kände lukten av något brinnande. ;cause;Hon tog ut kakorna ur burken. ;Hon lämnade kakor i ugnen. ;1
Det regnade i stort. ;effect;Stormen blev värre. ;Jag rusade in. ;1
Byggnaden evakuerades. ;cause;Hissen slutade fungera. ;Brandlarmet gick av. ;1
Fadern var förbittrad över sin sons alkoholism. ;effect;Fadern köpte en öl till sin son. ;Fadern sparkade ut sin son ur huset. ;1
Advokaten gick uppför trapporna till sitt kontor. ;cause;Sekreteraren gick hem för dagen. ;Hissen var ur funktion. ;1
Mannen blev irriterad på sin vän. ;cause;Hans vän avbröt honom. ;Hans vän bjöd honom på lunch. ;0
Flickan gav sina pengar till kassören. ;effect;Kassören gav flickan bytet. ;Kassan glömde att ge flickan ett kvitto. ;0
Kvinnan sattes i rullstol. ;cause;Hon blev förlamad i en olycka. ;Hon kom in på sjukhuset i en bår. ;0
Medborgare hängde upp nationalflaggan utanför sina hem. ;cause;Landet firade sin självständighet. ;Landet stod inför ekonomiska svårigheter. ;0
Laget förlorade turneringen. ;effect;De besvikna sina fans. ;De inspirerade sina fans. ;0
Min vän påpekade att jag hade mat fast i tänderna. ;effect;Jag skämdes. ;Jag kände mig stolt. ;0
Pojken föll på historitekst. ;cause;Han var uppmärksam i klassen. ;Han glömde att studera. ;1
Byggnaden i centrum kollapsade. ;cause;En jordbävning slog till i staden. ;Brottsligheten i staden ökade. ;0
Mannens flickvän gjorde slut med honom. ;effect;Han bad henne att ta tillbaka honom. ;Hon presenterade honom för sina föräldrar. ;0
De två barnen sträckte sig samtidigt ner för att hämta bollen. ;effect;Bollen rullade iväg. ;Deras huvuden kolliderade. ;1
Tvättbjörnen har genomsökt soptunnan. ;cause;Det fanns papp i soptunnan. ;- Det var inte täckt. ;1
Pojken vaskade pennan. ;cause;Det var billigt. ;Det var tråkigt. ;1
Kassören nekade kvinnan en återbetalning för klänningen. ;cause;Hon tappade kvittot. ;Klänningen passade inte. ;0
Skrapan i min hud var djup. ;effect;Det läkte snabbt. ;Det lämnade ett ärr. ;1
Mannen fick konstiga blickar från passagerare på tåget. ;cause;Han stirrade på marken. ;Han pratade med sig själv. ;1
Barnet lämnade smulor på golvet. ;effect;Myror kröp till smulorna. ;Barnet lade undan brödet. ;0
Kvinnan gav sin syster en vävnad. ;cause;Kvinnans syster fällde händerna. ;Kvinnans syster började gråta. ;1
Han tog ett myntskål. ;cause;Hans läppar var spruckna. ;Han oroade sig för dålig andedräkt. ;1
Paret gick tidigt till showen. ;cause;De förutspådde trafiken runt teatern. ;De har fått vägvisningar till teatern. ;0
Kvinnan stannade hemma från jobbet. ;effect;Hennes chef berömde henne. ;Hennes kollega täckte för henne. ;1
Mannen skrev på aktivisternas petition. ;cause;Han stödde deras sak. ;Han fördömde dem som galna. ;0
Skådespelaren var helt galen inför sin roll. ;cause;Han hade sceneskräck. ;Han lärde sig replikerna utantill. ;0
Jag var vilse. ;effect;Jag räknade mina pengar. ;Jag har ritat ut en karta. ;1
Den mogna frukten dröjde i solen. ;effect;Den blev uppäten. ;Den krympte. ;1
Bilen gick sönder. ;cause;Jag satte igång. ;Motorn överhettades. ;1
Han har ont i ryggen. ;effect;Han gick till en psykiater. ;Han låg i sängen i flera dagar. ;1
Jag startade en eld i spisen. ;cause;Jag hade slut på ved. ;Det var kallt i huset. ;1
Kvinnan slutade jogga. ;cause;Hon har fått en kramp i sidan. ;Hon fick en ny andetag. ;0
Jag knackade på grannens dörr. ;effect;Min granne bjöd in mig. ;Min granne lämnade sitt hus. ;0
Kvinnan suckade av frustration. ;cause;Hennes man missförstod hennes oro. ;Hennes man kysste henne på farväl. ;0
Läraren berömde eleven. ;cause;Studenten svarade rätt på frågan. ;Studenten tvekade att svara på frågan. ;0
Kvinnan hade slut på ägg. ;effect;Hon åkte till gården. ;Hon gick till affären. ;1
Jag träffade en gammal vän. ;effect;Jag avslöjade en hemlighet för honom. ;Jag gav honom en kram. ;1
Kvinnan undvek att gå i sjön. ;cause;Hon fångade en fisk. ;Det såg kontaminerat ut. ;1
Studenten kom till klassen blötvåt. ;cause;Hans paraply var trasigt. ;Hans cykel blev stulen. ;0
Kursorn på datorskärmen rörde sig. ;cause;Användaren klickade på musen. ;Användaren flyttade musen. ;1
Föraren tog en omväg. ;cause;En olycka inträffade på huvudvägen. ;Hon följde efter lastbilen framför sig. ;0
Jag hängde upp det våta linnet på tvättlinan. ;effect;Linen torkat. ;Linen är fläckat. ;0
Kvinnan satte på sig sina solglasögon. ;cause;Solen var ljus. ;Hon ringde en taxi. ;0
Mannen stirrade på natthimlen. ;cause;Han önskade att det var sommar. ;Han tyckte att det var vackert. ;1
Jag kände mig utmattad. ;effect;Jag gick och la mig tidigt. ;Jag var uppe hela natten. ;0
Mannen gick till frisören. ;cause;Han växte ut håret. ;Hans hår blev långt. ;1
Pojken lekte med sin nya klasskamrat. ;cause;Pojken välkomnade den nya klasskamraten. ;Pojken tyckte inte om sin nya klasskamrat. ;1
Jag längtade efter ett glas mjölk. ;cause;Jag åt kakor. ;Jag bakade bröd. ;0
Det började regna. ;effect;Föraren tände strålkastarna. ;Föraren satte bilen bakåt. ;0
Parkeringen var tom. ;effect;Jag parkerade tvärs över gatan. ;Jag parkerade nära ingången. ;1
Författaren missade sin deadline för förslaget. ;cause;Hon hade skrivarblockad. ;Hon redigerade utkastet. ;0
- Han la på. ;cause;Jag bad om att få tala med en chef. ;Jag gav mitt ID-nummer. ;0
Vinden blåste genom det öppna fönstret. ;effect;Dörrklockan ringde. ;Gardinerna skakade. ;1
Strömmen i mitt hus stängdes av. ;cause;Jag kopplade ur lampan. ;Jag sprängde en säkring. ;1
Viktlyftaren grönskande. ;cause;Han böjde sina muskler i spegeln. ;Han lyfte stängen över huvudet. ;1
Studenten försökte räkna i huvudet. ;effect;Han tog fram en miniräknare. ;Han blev förvirrad. ;1
Barnet somnade. ;cause;Fadern bytte barnets blöja. ;Fadern skakade försiktigt barnet. ;1
Flickan kastade vattenballongen på pojken. ;effect;Pojken fick en hjärnskakning. ;Pojken blev blöt. ;1
Fotografen glömde att använda blixten på kameran. ;effect;Bilderna blev suddiga. ;Alla på bilderna vägrade att le. ;0
Jag avböjde inbjudan till födelsedagsfesten. ;cause;Jag var ensam. ;Jag var bortrest. ;1
Jag tränade. ;cause;Jag kände mig energisk. ;Jag var rädd. ;0
Jag klämde i den fuktiga svampen. ;effect;Den har tagit upp vatten. ;Vatten sipprade ut ur den. ;1
Semesternarna tog en färja till orten. ;cause;- Resorten var fullbokad. ;Resorten låg på en ö. ;1
Tonåringen har en tatuering. ;cause;Hon var rädd för nålar. ;Hon ville göra uppror. ;1
En okänd bil parkerad utanför mitt hus. ;effect;Jag blev misstänksam. ;Jag ringde polisen. ;0
Brottslingen överlämnade sig själv. ;cause;Bevisen pekade på honom. ;Det fanns inga bevis mot honom. ;0
Den tunga mannen bestämde sig för att gå ner i vikt. ;effect;Han skär av godis. ;Han undvek koffein. ;0
Flickan trampade på isen. ;effect;Hon gled. ;Hon skakade. ;0
Kvinnan hade ringar under ögonen. ;cause;Hon var uppe hela natten. ;Hon lade sin son till sängs. ;0
Lava flöt från vulkanen. ;cause;Vulkanen bröt ut. ;Vulkanen var vilande. ;0
Kvinnan tog på sig skorna. ;cause;Hon kände alla på festen. ;Hon ville lämna festen. ;1
Jag betalade avgiftsbiträdet. ;effect;Hon lät mig passera genom avgiftsrutan. ;Hon höll mig kvar vid vägtullstationen. ;0
Chefen gick i konkurs. ;cause;Han sålde sitt företags aktier. ;Han slösade bort sin förmögenhet. ;1
Mannen gick till doktorn. ;cause;Doktorn var på semester. ;Mannen kände sig sjuk. ;1
Jag gick ut genom fönstret. ;cause;Huset brann. ;Huset var tomt. ;0
Pojken fingrar blev prunny. ;cause;Han tog en lång dusch. ;Han skummade sina händer med tvål. ;0
Jag spottade ut mjölken. ;cause;Mjölken smakade sur. ;Min mun var torr. ;0
Jag missade bussen. ;effect;Jag var tidigt på jobbet. ;Jag var sen till jobbet. ;1
Lastbilen kolliderade med bilen. ;effect;Lastbilen accelererade. ;Bilen blev krossad. ;1
Laget riggade tävlingen till sin fördel. ;effect;De vann. ;De hoppade av. ;0
Sodavåset siffrade. ;cause;Jag vände på flaskan. ;Jag vridde av locket. ;1
Pojken var utlåst från sitt hus. ;effect;Han kröp in genom ett öppet fönster. ;Han klättrade upp på taket. ;0
Dörrklockan ringde. ;effect;Besökaren knackade på dörren. ;Kvinnan tittade in genom låghålet i dörren. ;1
Mannen fläckade sin kostym. ;effect;Han har städat den. ;Han hängde den i sin garderob. ;0
Flickan klämde ut tandkrämslangen. ;effect;Tandkrämmen sprutade ut ur röret. ;Flickan spottade ut tandkräm. ;0
Civila dödsfall i kriget ökade. ;effect;Pacifister protesterade. ;Pacifister höll en parad. ;0
Flickan drog bandet ur håret. ;cause;Hon band bandet. ;Bandet såg barnsligt ut. ;1
Han har blivit plastikkirurg. ;effect;Han åldrades. ;Han såg yngre ut. ;1
En kyckling föddes ur ägget. ;cause;Ägget kläcktes. ;Jag knäckte ägget. ;0
Fångarna svälte. ;effect;Han dog. ;Han flydde. ;0
Mannen tappade balansen på stegen. ;effect;Han klättrade uppför stegen. ;Han föll av stegen. ;1
Barnet brast. ;cause;Han tog en slurk läsk. ;Han öppnade soda burken. ;0
Ett kallt vindkast kom in genom fönstret. ;effect;Jag slappnade av. ;Jag skakade. ;1
Studenten fick ett stipendium för att gå på college. ;cause;Hennes klasskamrater respekterade henne. ;Hon fick bra betyg. ;1
Flickan gjorde narr av pojken. ;cause;Hon bodde bredvid honom. ;Hon var kär i honom. ;1
Den hungrige vaggaren stal mat. ;cause;Han uppmanade till medlidande. ;Han hade inga pengar. ;1
Jag ringde min vän för att prata. ;cause;Jag ville vara ensam. ;Jag kände mig ensam. ;1
Mannen räckte ut handen till mig. ;effect;Jag skakade hans hand. ;Jag slog honom. ;0
Jag bukade. ;cause;Fyrverkerierna startade i luften. ;Frisbisen svävade mot mitt huvud. ;1
Flickan bet sig i naglarna. ;cause;Hon var orolig. ;Hon blev förvånad. ;0
Jag vände bladet på kalendern. ;cause;Jag har markerat ett möte på kalendern. ;Det var början på en ny månad. ;1
Mannen upptäckte att hans fru hade en affär. ;effect;Han sparkade sin advokat. ;Han har ansökt om skilsmässa. ;1
Flickan tappade gummibollen. ;effect;Bollen hoppade. ;Bollen glödde. ;0
Flickan gjorde ett misstag på sin examen. ;effect;Hon gissade svaret. ;Hon raderade sitt svar. ;1
Spelaren tacklade sin motståndare. ;effect;Hans motståndare fick passet. ;Hans motståndare slog till marken. ;1
Jag plockade tomaterna från vinstockarna. ;cause;De var mogna. ;Jag vattnade dem. ;0
Han ville vara romantisk. ;effect;Han träffade sin ex-flickvän på lunch. ;Han köpte choklad till sin flickvän. ;1
Kvicksilver i termometern steg. ;cause;Jag tappade termometern. ;Vädret blev varmare. ;1
En tornado kom genom stan. ;effect;Taket på domstolsbyggnaden sprängdes. ;Motorvägen blev farligt isad. ;0
Studenten fick handledning. ;effect;Hans betyg förbättrades. ;Han fuskade på provet. ;0
Jag kände mig bekväm. ;cause;Jag knäböjde ner på marken. ;Jag svepte in mig i en filt. ;1
Jag polerade stenen. ;effect;Det blev halvt slickigt. ;Den blev glänsande. ;1
Jag lade socker i kaffet. ;effect;Kaffet luktade starkt. ;Kaffet smakade sött. ;1
Mannen blandade igenom tidningarna. ;effect;Han har skurit sig i papper. ;Han rev papperen i stycken. ;0
Jag slog i spiken med hammaren. ;effect;Spiken sjönk in i träet. ;Spiken blev rostad. ;0
Fisken bet i snöret. ;effect;Fiskaren drog in fisken. ;Fiskaren återgjuter snaran. ;0
Tonåringen skämdes för att gå till skolan. ;cause;Hon har fått en finn. ;Hon tog av sig tandställningen. ;0
Mitt ansiktsuttryck lyser upp. ;cause;Jag fick goda nyheter. ;Jag tappade tålamodet. ;0
Jag torkade händerna med en handduk. ;cause;Handduken var våt. ;Mina händer var våta. ;1
Mannen tappade balansen på stolen. ;cause;Stolen vacklade under honom. ;Han spillde färg på stolen. ;0
Lagkamraterna gav varandra skulden. ;cause;De förlorade spelet. ;Tränaren avbokade träningen. ;0
Jag bad om förlåtelse. ;cause;Jag ångrade mitt misstag. ;Jag nådde mitt mål. ;0
Kvinnan blev uttråkad av sin dejt. ;cause;Han ställde frågor om henne själv. ;Han pratade oupphörligt om sig själv. ;1
Flickan log. ;effect;Hennes kinder rodnade. ;Hennes gropar kom fram. ;1
Fiendens skepp sprängdes. ;cause;Den passerade över gruvan. ;Den seglade in i hamnen. ;0
Han har punkterat foten. ;cause;Han gick in i en pöl. ;Han trampade på glas. ;1
Kriminalinspektörerna har sökt efter fingeravtryck på brottsplatsen. ;effect;De upptäckte mördarens identitet. ;De hittade vapnet på brottsplatsen. ;0
Det var mycket trafik på motorvägen. ;effect;Jag tog en omväg. ;Jag bad om skjuts. ;0
Nationens ekonomi försämrades. ;effect;Många blev sjuka. ;Många människor var arbetslösa. ;1
Gränsvakten blåste i sin visselpipa på barnen. ;cause;De skulle gå in i motgående trafik. ;Hon kände igen dem från sitt grannskap. ;0
Jag vände ögonen på min vän. ;cause;Han sa sanningen. ;Han gjorde en sarkastisk kommentar. ;1
Bilen fick slut på bensin. ;effect;Föraren var fast på vägen. ;Föraren tog en lifter. ;0
Kvinnan föddes. ;effect;Barnet föddes. ;Kvinnan hade morgonkval. ;0
Mannens hatt blåste bort. ;cause;Han tog av sig hatten. ;Det var blåsigt ute. ;1
Flickan var på sin klasskamrats födelsedagsfest. ;cause;Hon fick en inbjudan. ;Hon köpte en present. ;0
Pojken kände värme i pannan. ;effect;Hans mor tog hans temperatur. ;Hans mor tog med honom till parken. ;0
Mannen sprutade sig med parfym. ;cause;Han ville imponera på sin dejt. ;Han satte gel i håret. ;0
Strömmen i huset stängdes av. ;effect;Jag letade efter en ficklampa. ;Jag tog en spade. ;0
Familjen flyttade till ett större hus. ;cause;Sonen tog examen från gymnasiet. ;Modern födde tvillingar. ;1
Maratonläparen höll på med långsam takt. ;cause;Hon ville spara på sin energi. ;Hon såg mållinjen. ;0
Pojken sparkade automat. ;cause;Maskinen spottade ut växeln. ;- Den var fast. ;1
Min väns hund dog. ;effect;Jag vände ögonen på honom. ;Jag gav honom en kram. ;1
Affärsmannens kreditkort blev avböjt. ;effect;Han skrev en skuldbrev. ;Han betalade kontant. ;1
Mannen förbannade. ;cause;Han klippte naglarna. ;Han stötte på tån. ;1
Mannen kände sig stolt över sin bror. ;cause;Hans bror bråkade med deras föräldrar. ;Hans bror blev antagen på juridikskolan. ;1
Flickan ville lära sig om solsystemet. ;effect;Hon gick till biblioteket. ;Hon tittade på stjärnorna. ;0
Postern hängde på väggen. ;cause;Jag placerade affischen ovanför dörren. ;Jag satte tejp på baksidan av affischen. ;1
