premise;question;choice1;choice2;label
লোকটার ই-মেইল ইনবক্সে স্প্যাম ভরে ছিল। ;effect;সে স্প্যাম মুছে ফেলেছে। ;সে একটা ইমেইল পাঠিয়েছে। ;0
নাবিককে কোয়ারেন্টাইনে রাখা হয়েছিল। ;cause;সে এই রোগের সংস্পর্শে ছিল। ;তিনি রোগ থেকে সুস্থ হয়ে উঠলেন। ;0
মেয়েটা কোডটা মুখস্থ করে রেখেছে। ;cause;সে নিজেই এটা বলেছিল। ;সে এটা লিখতে ভুলে গেছে। ;0
আমি গ্লাসের মধ্যে পানি ঢেলে দিলাম। ;effect;পানি আমার তৃষ্ণা নিবারণ করে। ;গ্লাসটা ভরে গেল। ;1
তার বন্ধু কথা শেষ করার পর লোকটি চুপ করে রইল। ;cause;সে তার বন্ধুকে সমর্থন দিতে চেয়েছিল। ;সে তার বন্ধুর কথা ভাবছিল। ;1
দুর্ঘটনাটা আমার দোষ ছিল। ;effect;আমি অপরাধী বোধ করেছি। ;আমি অভিযোগ দায়ের করেছি। ;0
চেইনটা ভেঙে গেছে। ;cause;চেইনটা একটা টায়ারের চারপাশে ঘুরিয়ে রাখা ছিল। ;চেইনের একটা লিংক ভেঙে গেছে। ;1
এই দম্পতি আপস করার সিদ্ধান্ত নিয়েছে। ;cause;তারা তর্ক করতে করতে ক্লান্ত হয়ে পড়েছিল। ;তারা সমস্যা নিয়ে আলোচনা করা এড়িয়ে গিয়েছিল। ;0
মহিলাটি সরকারি অফিসে যাওয়ার সিদ্ধান্ত নিয়েছে। ;effect;সে একজন প্রচারণার ব্যবস্থাপক নিয়োগ করেছে। ;সে আদালতে সাক্ষ্য দিয়েছে। ;0
লোকটি তার যাত্রায় ঠান্ডা আবহাওয়ার প্রত্যাশা করেছিল। ;effect;সে তার স্যুটকেসে উষ্ণ কাপড় প্যাক করেছে। ;সে একটা বড় স্যুটকেস নিয়ে ভ্রমণ করেছিল। ;0
ছাত্রটি প্রশ্নের উত্তর জানত। ;effect;সে হাত তুলেছিল। ;সে বোকা হয়ে গেছে। ;0
লোকটার চোখের জল বেরিয়ে এল। ;cause;তার চোখে ধুলো ঢুকেছে। ;সে তার চোখের উপর গগলস পরেছে। ;0
খেলোয়াড়টি পাঁচটি ম্যাচ একটানা জিতেছে। ;effect;তার প্রতিপক্ষ তাকে প্রতারণার অভিযোগে দোষারোপ করেছে। ;তার প্রতিপক্ষ তার জন্য দুঃখিত ছিল। ;0
শিক্ষক ছাত্রের পরীক্ষা ছিঁড়ে ফেলে। ;cause;সে ছাত্রকে প্রতারণা করতে দেখেছে। ;ছাত্রের উত্তর ভুল ছিল। ;0
আমি কথা বলা বন্ধ করতে বিরতি দিলাম। ;cause;আমি আমার কণ্ঠস্বর হারিয়েছি। ;আমার নিঃশ্বাস শেষ হয়ে গেল। ;1
হিমায়িত খাবারটা গলে গেছে। ;cause;আমি এটা মাইক্রোওয়েভ মধ্যে রাখা. ;আমি এটা প্লাস্টিকের মোড়ক দিয়ে ঢেকে রেখেছি। ;0
কর্মচারী অসুস্থ বলে ভান করে। ;cause;তার পেট ব্যথা ছিল। ;সে একদিন ছুটি চেয়েছিল। ;1
মেয়েটি পুলের মধ্যে পড়ে গেল। ;cause;সে পুল ডেকের উপর দৌড়েছিল। ;সে ডাইভিং বোর্ড থেকে লাফিয়ে পড়েছে। ;1
সিনেমার টিকিট বিক্রি হয়ে গেছে। ;cause;এটা ছিল সিনেমার উদ্বোধনী দিন। ;চলচ্চিত্রটি খারাপ রিভিউ পেয়েছে। ;0
লোকটা ওজন হারিয়েছে। ;effect;মানুষ তাকে বিচ্ছিন্ন করে রেখেছে। ;মানুষ তাকে প্রশংসা করত। ;1
মেয়েটির হাত ফোলা হয়ে গেল। ;cause;সে একটা চিঠি টাইপ করে দিয়েছে। ;সে একটি দড়ি দিয়ে উঠেছে। ;1
সার্কাস শিল্পী একটি একচাকার সাইকেল চালানোর সময় জঙ্গিবাদ করেছিলেন। ;effect;দর্শকরা বিস্ময়ে চিৎকার করে উঠল। ;অ্যাক্রোব্যাট একটি ট্র্যাপিজ থেকে ঝাঁকুনি। ;0
আমি আমার ধৈর্য হারিয়েছি। ;cause;আমার বন্ধু আমাকে অপেক্ষা করতে বলেছে। ;আমার বন্ধু সময়মতো এসেছিল। ;0
যুদ্ধরত দেশগুলো শান্তি চায়। ;effect;তারা পারমাণবিক অস্ত্র তৈরি করেছে। ;তারা একটি চুক্তি নিয়ে আলোচনা করেছে। ;1
লোকটা ঘুমের ওষুধ খেয়েছিল। ;effect;সে ঘুমিয়ে পড়েছে। ;তার জ্বর হয়েছে। ;0
মহিলা সোফায় ধাক্কা মেরেছে। ;effect;সোফার পাটা ফাটে গেছে। ;সে তার হাঁটুতে আঘাত করেছে। ;1
ছেলেটি বেলুনটি চেপে ধরে। ;effect;বেলুনটা ফাটে। ;বেলুন উড়ে গেল। ;0
তারা ভ্রমণকারীরা তাদের হোটেল রুমে চেক ইন করেছে। ;effect;তারা তাদের ব্যাগ খুলে ফেলেছে। ;তারা বিমানবন্দরে গেছে। ;0
আমি পিচটা কামড়েছি। ;effect;পিচটা ক্ষতবিক্ষত। ;জুস বেরিয়ে গেছে। ;1
আমার হাতগুলো আঠালো হয়ে গেলো। ;cause;আমি ডোনাট খেয়েছি। ;আমার মিষ্টির প্রতি আসক্তি ছিল। ;0
আমি দরজাটা ধাক্কা দিয়েছিলাম। ;effect;দরজা খুলে গেলো। ;দরজা বন্ধ। ;0
কর্মীরা পণ্য বর্জন করে। ;cause;পণ্যগুলো গুণমান নিশ্চিতকরণের জন্য পরীক্ষা করা হয়েছে। ;শিশু শ্রমের মাধ্যমে পণ্যগুলো তৈরি করা হয়েছিল। ;1
আমি দেয়ালের মধ্যে একটি গর্ত ছিদ্র করেছি। ;effect;একটি মাউস গর্ত থেকে বেরিয়ে আসে। ;গর্ত থেকে ধুলো বেরিয়ে এল। ;1
মহিলা তার বোনের প্রতি ঈর্ষান্বিত হয়েছিলেন। ;cause;তার বোন খুশি ছিল। ;তার বোনের ডিভোর্স হয়ে গেছে। ;0
আমি আমার শার্টে ওয়াইন ছিটিয়েছি। ;effect;আমি একটা প্রপোরন পরেছি। ;আমি আমার শার্ট পরিবর্তন করেছি। ;1
ক্যাশিয়ার রেজিস্টার খুলে দিল। ;cause;গ্রাহক তার মানিব্যাগ অনুসন্ধান করে। ;ক্রেতা তার টাকা দিয়েছিল। ;1
রাস্তার সংগীতশিল্পী জনতার আকর্ষণ সৃষ্টি করে। ;effect;মানুষ তাকে পরিবর্তন দিয়েছে। ;তিনি জনতাকে বিদায় করলেন। ;0
ছোট ছেলেটা তার বেবিসাইটারকে কাঁদতে লাগল। ;cause;সে তার বাবা-মাকে মিস করেছে। ;এটা স্ন্যাক্সের সময় ছিল। ;0
পাইলটের রাডার ঝড়ের খবর পেয়েছে। ;effect;পাইলট ঝড় থেকে দূরে নেভিগেট করেছেন। ;পাইলট ঝড়ের মধ্যে দিয়ে উড়ে গেল। ;0
গাছটি তার পাতা ফেলে দেয়। ;effect;পাতাগুলো রঙিন হয়ে গেল। ;পাতাগুলো মাটিতে জমা হয়ে গেল। ;1
ছেলেটা খুব খারাপ মেজাজে ছিল। ;effect;সে তার বোনের সাথে কার্ড গেম খেলার সিদ্ধান্ত নিয়েছে। ;সে তার বোনকে নিয়ে একটা কৌতুক করার সিদ্ধান্ত নিল। ;1
শিশুটি অভিযোগ করেছিল যে তাকে বাথরুমে যেতে হবে। ;effect;তার বাবা তাকে এক গ্লাস সোনা পান করিয়েছিল। ;তার বাবা গাড়িটা একটা গ্যাস স্টেশনে থামিয়ে দিয়েছিল। ;1
বাচ্চাটা ট্যাংকে মাছের খাবার ছড়িয়ে দিল। ;effect;মাছটা ট্যাংক থেকে লাফিয়ে উঠে। ;মাছগুলো খাবারের দিকে সাঁতার কাটল। ;1
মহিলার রাজনৈতিক দৃষ্টিভঙ্গি বদলে গেছে। ;effect;সে তার দলীয় সদস্যপদ পরিবর্তন করেছে। ;সে প্রতিবাদে অংশ নেয়। ;0
বাথরুমের সিঙ্ক আটকে ছিল। ;effect;আমি কল চালু করেছি। ;আমি এর মধ্যে ড্রেন ক্লিনার ঢেলেছি। ;1
যাত্রীরা ট্রেন থেকে নেমে গেল। ;cause;ট্রেন স্টেশনে এসে পৌঁছেছে। ;ট্রেনটি তার হুইসেল বাজিয়েছিল। ;0
লোকটি খামটির আর্দ্র ফ্লেপে চাপ দিয়েছিল। ;effect;সে খামারটার উপর স্ট্যাম্প লাগিয়েছিল। ;সে খামটা বন্ধ করে দিল। ;1
বন্ধুরা যোগাযোগ হারিয়ে ফেলেছে। ;cause;তারা একে অপরের সাথে থাকতে পছন্দ করত। ;তারা বিভিন্ন শহরে চলে গেছে। ;1
হিসাবরক্ষক কোম্পানির তহবিলের অপব্যবহার করেছে। ;effect;তাকে তার পদ থেকে বরখাস্ত করা হয়েছে। ;সে মাতৃত্বকালীন ছুটিতে গেছে। ;0
আমি ঘড়ির দিকে তাকালাম। ;cause;আমি ঘড়ি টিক টিক শুনতে পেলাম। ;আমি সময় দেখতে চেয়েছিলাম। ;1
আমার হাতটা কাঁপতে শুরু করেছে। ;cause;আমি হাত দিয়ে প্রবন্ধটি লিখেছি। ;আমার স্ত্রী আর আমি হাত ধরে ছিলাম। ;0
বোল্ট টান। ;cause;আমি বোল্ট বদলে দিয়েছি। ;আমি রিংচটি ঘুরিয়েছি। ;1
এই দম্পতি একটি অ্যাপার্টমেন্টের জন্য একটি চুক্তি স্বাক্ষর করেছেন। ;effect;এই দম্পতি অ্যাপার্টমেন্টে চলে আসেন। ;শহর এই অ্যাপার্টমেন্টকে নিষিদ্ধ করেছে। ;0
মহিলাটি বাইরে বারান্দায় বসেছিল। ;cause;সে সূর্যাস্ত দেখতে চেয়েছিল। ;সে ভেবেছিল সে বজ্রপাত দেখেছে। ;0
লোকটা পানিতে লাইফ জ্যাকেট পরেছিল। ;cause;সে সাঁতার জানতো না। ;পানিটা অগভীর ছিল না। ;0
মহিলাটি ওয়ার্ড প্রসেসরটিতে একটি টাইপফোস করেছে। ;effect;সে ডকুমেন্টটি মুছে ফেলেছে। ;সে ব্যাকস্পেস কী টিপেছে। ;1
মেয়েটি তার বন্ধুদের কাছে গর্বিত হয়েছিল। ;cause;সে খারাপ গ্রেড পেয়েছে। ;সে একটা প্রতিযোগিতায় জিতেছে। ;1
ঘাসের ঘাসের ঘাস ছিল। ;cause;রাতারাতি বৃষ্টি হয়েছে। ;এটা ঘাস ভরা ছিল. ;0
মহিলা ঘুমিয়ে পড়েছে। ;cause;সে রাতে একটা হোটেলে থাকলো। ;সে তার অ্যালার্ম ঘড়ি সেট করতে ভুলে গেছে। ;1
লোকটা সানস্ক্রিন পরেছে। ;cause;সে ছায়ায় বসেছিল। ;সে সৈকতে গেছে। ;1
গবেষকরা এই তত্ত্বকে প্রমাণ করেছেন। ;effect;গবেষকরা এই তত্ত্ব প্রত্যাহার করেছেন। ;মানুষ এই তত্ত্ব গ্রহণ করে। ;1
খেলায় ভক্তরা হুঁশিয়ারি দেয়। ;cause;খেলাটি ওভারটাইমে চলে গেল। ;রেফারি একটা ভুল সিদ্ধান্ত নিয়েছে। ;1
আমি আমার কোড ঢোকিয়েছি। ;effect;আমি লক বন্ধ. ;লকটা খুলে গেলো। ;1
ভিড় আরও বেড়ে গেল। ;effect;বাবা তার ছেলেকে কিছু টাকা দিল। ;বাবা তার ছেলের হাত ধরেন। ;1
বরফ ড্রাইভওয়ে ব্লক করছিল। ;effect;আমি তুষারকে তুষারগোলায় জড়ো করেছি। ;আমি বরফটা খালি করে ফেলেছি। ;1
কায়াকের যাত্রীরা তাদের নৌকাগুলোকে ঘুড়ি চালিয়েছিল। ;effect;কায়াকটি তীরে পৌঁছেছিল। ;কায়াক একটা ঢেউয়ের সাথে ধাক্কা খায়। ;0
মেয়েটি তার বাইকের উপর নিয়ন্ত্রণ হারিয়ে ফেলেছে। ;effect;সে হ্যান্ডেলবার ছেড়ে দিয়েছে। ;সে একটা বেড়ার সাথে ধাক্কা খায়। ;1
আমি ফ্যান চালু করেছি। ;effect;আমার ত্বকে পানি ছিটিয়ে দিয়েছিল। ;আমি অনুভব করলাম শীতল বাতাস আমার উপর দিয়ে যাচ্ছে। ;1
সার্ফাররা আবার সমুদ্র সৈকতে ফিরে আসে। ;cause;তারা ভিজে গেছে। ;তারা একটা হাঙ্গর দেখেছে। ;1
আমি বাথটাবের ড্রেনের প্লাগটা খুলে ফেলেছি। ;effect;টব থেকে পানি বেরিয়ে গেছে। ;পানি মেঝেতে ছিটকে পড়ে। ;0
স্বামী তার স্ত্রীকে প্রতারণা করার জন্য দোষী বোধ করছিল। ;effect;সে তার সাথে বিশ্বাসঘাতকতার অভিযোগ করেছে। ;সে তার সাথে তার অবিশ্বাস স্বীকার করেছে। ;1
পোস্টারের কালিটা ছিঁড়ে গেছে। ;cause;আমি কালি শুকানোর জন্য অপেক্ষা করলাম। ;আমি পোস্টারে পানি ঢেলেছি। ;1
শিশুটি চিৎকার করে জেগে উঠল। ;cause;সে একটা দুঃস্বপ্ন দেখেছিল। ;সে বিছানায় ভিজিয়ে দিয়েছে। ;0
ছেলেটা তার পা টেবিলের উপর রাখল। ;effect;তার বাবা টেবিলে বসলেন। ;তার বাবা তাকে উপদেশ দিয়েছিল। ;1
আমার বন্ধু আমার দিকে তার মাথা ঘুরিয়ে দিল। ;cause;আমি তার নাম উচ্চারণ করলাম। ;আমি আমার হাত ঝাঁকিয়ে বললাম ;0
সরকার তার নাগরিকদের নিপীড়ন করে। ;effect;নাগরিকরা বিদ্রোহ করে। ;নাগরিকরা ভোট দিতে নিবন্ধিত হয়েছে। ;0
ছেলেটি বনে হারিয়ে গিয়েছিল। ;effect;সে একটা তাঁবু বানিয়েছে। ;সে সাহায্যের জন্য চিৎকার করেছিল। ;1
মহিলা বিদেশে ভ্রমণ করেছেন। ;cause;সে আঁকা শিখতে চেয়েছিল। ;সে অন্য সংস্কৃতি সম্পর্কে জানতে চেয়েছিল। ;1
লোকটা তার সহকর্মীর প্রতি ঈর্ষান্বিত ছিল। ;cause;তার সহকর্মী পদোন্নতি পেয়েছে। ;তার সহকর্মী দেরী করে কাজ করেছে। ;0
লোকটা এলিয়েন দেখেছে। ;cause;সে হ্যালুসিনেশন করছিল। ;সে ধ্যান করছিল। ;0
লোকটার চুল সাদা হয়ে গেল। ;cause;সে এতে ব্লিচিং দিয়েছিল। ;সে এতে শ্যাম্পু রেখেছে। ;0
শিল্পী নতুন কাজ তৈরি করেছেন। ;cause;তিনি তার আগের কাজের সমালোচনা করেছেন। ;সে একটা অনুপ্রেরণার আঘাত অনুভব করল। ;1
[২ পৃষ্ঠার চিত্র] ;cause;তাকে সেনাবাহিনী থেকে অব্যাহতি দেওয়া হয়েছে। ;সে কলেজে যাচ্ছিল। ;1
বইয়ের তাক থেকে বই পড়ে গেল। ;cause;তাকগুলো ধুলো দিয়ে ঢেকে ছিল। ;একটা ভূমিকম্প বইয়ের তাক কেঁপে ফেলেছে। ;1
আমার বাড়ির বিদ্যুৎ বন্ধ হয়ে গেছে। ;effect;আমি একটা আলো জ্বালিয়েছি। ;আমি সার্কিট ব্রেকার রিসেট করেছি। ;1
আমরা রোলার কোস্টারে চড়েছি। ;cause;দেখে ভয় লাগছিল। ;মজা লাগছিল. ;1
পপকর্নের ব্যাগটা ফাটাতে শুরু করে। ;cause;আমি ব্যাগে মাখন ঢাললাম। ;আমি এটা মাইক্রোওয়েভ মধ্যে গরম. ;1
একটা গাছ বিদ্যুৎ লাইনে পড়েছে। ;effect;আশেপাশের বিদ্যুৎ চলে গেছে। ;আবহাওয়াবিদরা বলেছে, ভারী বাতাস আসবে। ;0
স্পিকার রাজনৈতিকভাবে ভুল মন্তব্য করেছেন। ;effect;তিনি দর্শকদের বিরক্ত করতেন। ;সে দর্শকদের অপমান করেছে। ;1
আমি নিজেই নিজেকে পিন দিয়ে ছিদ্র করেছি। ;effect;আমার মুখ থেকে ঘাম ঝরে পড়ল। ;আমার আঙুলে রক্তের একটি ফোঁটা তৈরি হয়েছে। ;1
মাছটি ট্যাঙ্কের উপর ভাসছিল। ;cause;এটা ক্ষুধার্ত ছিল. ;এটা মরে গেছে। ;1
লোকটার কণ্ঠস্বর শোনাচ্ছিল কড়া। ;cause;ওর ঠান্ডা লেগেছিল। ;সে ধূমপান ছেড়ে দিয়েছে। ;0
লিফটের দরজা খুলে গেল। ;cause;লিফটটি নির্ধারিত তলায় এসে পৌঁছেছে। ;লিফটটা দুই তলার মাঝে আটকে গেছে। ;0
কিশোরীটি বাড়ি থেকে বেরিয়ে গেল। ;cause;সে তার বাবা-মাকে মিথ্যা বলেছে। ;ওর বাবা মা ওকে জামিন দিয়েছে। ;1
বাথরুম বন্যায় ভরে গেছে। ;cause;টয়লেটটা ভরে গেছে। ;ওয়াটার হিটার ভেঙে গেছে। ;0
কুকুরছানাটি তার মালিকের কাছেই থাকল। ;cause;মালিক কুকুরছানাটিকে একটি কলার দিয়ে বেঁধে রেখেছে। ;মালিক কুকুরটিকে একটি দড়ি দিয়ে ধরে রেখেছিল। ;1
লোকটা তার প্রতিফলন দেখেছে। ;cause;সে একটা বড় গাছের নিচে দাঁড়িয়েছিল। ;তিনি শান্ত হ্রদের উপর দাঁড়িয়ে ছিলেন। ;1
আমি আমার বান্ধবীর ফোন মিস করেছি। ;effect;আমি তাকে আবার ফোন করলাম। ;আমি তার সাথে ডিনারে গিয়েছিলাম। ;0
পরিবার আশেপাশের এলাকাটা ঘুরিয়ে দেখলো। ;cause;তাদের কুকুর বাড়ি থেকে পালিয়ে গেছে। ;তাদের বাড়ি থেকে দামী অলঙ্কারগুলো হারিয়ে গেছে। ;0
আমি যখন নিঃশ্বাস ফেলছিলাম তখন আমার শ্বাস দেখেছি। ;cause;আবহাওয়া ছিল শীতল। ;আমার বুকের ভেতরটা খুব শক্ত হয়ে গিয়েছিল। ;0
কর্মীরা একটি ইউনিয়ন গঠন করে। ;cause;তারা আরও ভাল কাজের শর্ত চেয়েছিল। ;তাদের নিয়োগকর্তা তাদের মজুরি বাড়িয়ে দিয়েছিলেন। ;0
আমি আপেল পাই বানিয়েছি। ;effect;একটা পচা গন্ধ রান্নাঘর ভরে দিল। ;একটি উষ্ণ সুগন্ধি রান্নাঘর ভরা। ;1
মহিলাটি হাঁটতে কষ্ট করছিল। ;cause;সে হাই হিল পরেছিল। ;সে তার জুতা খুলে ফেলেছে। ;0
পানির পাত্র থেকে বাষ্প উঠে এল। ;cause;পানি ফুটতে শুরু করেছে। ;আমি পাত্র ঢেকেছি. ;0
আমার সব জোতা ওয়াশিংয়ে ছিল। ;effect;আমি স্যান্ডেল পরেছিলাম। ;আমি বুট পরেছিলাম। ;0
রাজনীতিবিদ এর যুক্তিকে অযৌক্তিক বলে মনে করা হয়। ;effect;তিনি ভোটারদের সমর্থন হারিয়েছেন। ;তাকে দুর্নীতির অভিযোগে অভিযুক্ত করা হয়েছিল। ;0
সবাই এই দম্পতির বাগদানের বিরোধিতা করেছিল। ;effect;দম্পতি গর্ভবতী হয়ে গেল। ;দম্পতি পালিয়ে গেছে। ;1
বিল্ডিংটি কোটিপতিকে উৎসর্গ করা হয়েছিল। ;cause;কোটিপতি বিল্ডিংটি ভেঙে ফেলতে চেয়েছিলেন। ;কোটিপতি তার নির্মাণের জন্য অর্থ দান করেছেন। ;1
বিক্রয় সহযোগী মেয়েটিকে চুরির অভিযোগে অভিযুক্ত করেছে। ;cause;বিক্রয় সহযোগী মেয়েটিকে তার ব্যাগে পণ্যসম্ভার রেখে দেখেছে। ;বিক্রয় সহযোগী মেয়েটিকে তার পছন্দসই মানিব্যাগ খুঁজে পেতে সাহায্য করেছিল। ;0
দেশটি প্রতিবেশী অঞ্চলে যুদ্ধ ঘোষণা করে। ;effect;সৈন্যদের যুদ্ধের জন্য পাঠানো হয়েছিল। ;সৈন্যরা তাদের পরিবারের সাথে পুনরায় মিলিত হয়েছিল। ;0
আদালত বিতর্কিত রায়টি সমর্থন করে। ;effect;আদালতের সামনে দাঙ্গা শুরু হয়। ;আদালতের সামনে এক দম্পতি শপথ বিনিময় করেছে। ;0
মেয়েটা জ্বলন্ত কিছু গন্ধ পেয়েছে। ;cause;সে জার থেকে বিস্কুট বের করে নিয়েছিল। ;ওনারা কুকিজ ওভেনে রেখে গেছে। ;1
বৃষ্টি পড়ছিল। ;effect;ঝড় আরও খারাপ হয়ে গেল। ;আমি তাড়াতাড়ি ভেতরে ঢুকে পড়লাম। ;1
ভবনটি খালি করে দেয়া হয়েছে। ;cause;লিফট কাজ করা বন্ধ করে দিয়েছে। ;অগ্নিনির্বাপক এলার্ম চলে গেল। ;1
বাবা তার ছেলের মদ্যপানের প্রতি বিরক্ত ছিল। ;effect;বাবা তার ছেলের জন্য বিয়ার কিনে দিল। ;বাবা তার ছেলেকে বাড়ি থেকে বের করে দিয়েছে। ;1
উকিল তার অফিসের সিঁড়ি ধরে উঠল। ;cause;সেক্রেটারি আজকে বাসায় গেছে। ;লিফটটা খারাপ ছিল। ;1
লোকটা তার বন্ধুর উপর বিরক্ত হয়ে গেল। ;cause;তার বন্ধু তাকে বাধা দিল। ;তার বন্ধু তাকে দুপুরের খাবার দিয়েছে। ;0
মেয়েটি তার টাকা কেশিয়ারে দিয়েছিল। ;effect;ক্যাশিয়ার মেয়েটিকে তার পরিবর্তন দিয়েছে। ;ক্যাশিয়ার মেয়েটিকে রসিদ দিতে ভুলে গেছে। ;0
মহিলাটিকে হুইলচেয়ারে রাখা হয়েছিল। ;cause;একটা দুর্ঘটনায় সে পঙ্গু হয়ে পড়েছে। ;সে একটি স্ট্র্যাচারে হাসপাতালে প্রবেশ করে। ;0
নাগরিকরা তাদের বাড়ির বাইরে জাতীয় পতাকা ঝুলিয়ে রাখত। ;cause;দেশটি তার স্বাধীনতা উদযাপন করছিল। ;দেশটি অর্থনৈতিক সমস্যার মুখোমুখি হয়েছিল। ;0
দলটি টুর্নামেন্ট হেরেছে। ;effect;তারা তাদের ভক্তদের হতাশ করেছে। ;তারা তাদের ভক্তদের অনুপ্রাণিত করে। ;0
আমার বন্ধু আমাকে বলেছিল যে আমার দাঁতে খাবার আটকে আছে। ;effect;আমি লজ্জিত বোধ করলাম। ;আমি গর্বিত বোধ করলাম। ;0
ছেলেটি ইতিহাসের পরীক্ষায় ব্যর্থ হয়েছে। ;cause;সে ক্লাসে মনোযোগ দিয়ে পড়ত। ;সে পড়াশুনা করতে ভুলে গেছে। ;1
শহরের কেন্দ্রস্থল ভবনটি ধসে পড়েছে। ;cause;একটা ভূমিকম্প শহরে আঘাত হানে। ;শহরে অপরাধের হার বেড়েছে। ;0
লোকটার বান্ধবী ওর সাথে ব্রেক আপ করেছে। ;effect;সে তার কাছে অনুরোধ করেছিল তাকে ফিরিয়ে নিতে। ;সে তাকে তার বাবা-মার সাথে পরিচয় করিয়ে দিল। ;0
দুই শিশু একসাথে বলটি তুলে নেওয়ার জন্য নীচে নেমে গেল। ;effect;বলটা চলে গেল। ;তাদের মাথা সংঘর্ষে পড়েছে। ;1
রাকুন আবর্জনা ডাবের মধ্যে খোঁজখবর নিয়েছে। ;cause;আবর্জনা পাত্রে কিছু কার্ডবোর্ড ছিল। ;আবর্জনা ডাবের ঢাকনাটা বন্ধ ছিল। ;1
ছেলেটি পেন্সিল তীক্ষ্ণ করল। ;cause;সস্তা ছিল। ;এটা ছিল নিস্তেজ। ;1
ক্যাশিয়ার মহিলাটিকে পোশাকের জন্য টাকা ফেরত দিতে অস্বীকার করে। ;cause;সে তার রসিদ হারিয়ে ফেলেছে। ;পোশাকটা ঠিক ছিল না। ;0
আমার ত্বকের ক্ষতটা গভীর ছিল। ;effect;এটা দ্রুতই ভালো হয়ে গেছে। ;এটা একটা দাগ ফেলে গেছে। ;1
লোকটি ট্রেনে যাত্রীদের কাছ থেকে অদ্ভুত দৃষ্টিভঙ্গি পেয়েছিল। ;cause;সে মাটিতে তাকিয়ে ছিল। ;সে নিজের সাথে কথা বলছিল। ;1
শিশুটি মেঝেতে টুকরো টুকরো ফেলে গেছে। ;effect;ময়ূররা চূর্ণ-বিচূর্ণ হয়ে গেল। ;শিশুটি রুটিটা সরিয়ে দিল। ;0
মহিলা তার বোনকে একটি টিস্যু দিয়েছিল। ;cause;মহিলার বোন তার হাত ভাঁজ। ;মহিলার বোন কাঁদতে শুরু করল। ;1
লোকটা একটা মুক্তা নিয়ে গেছে। ;cause;তার ঠোঁট ফাটা ছিল। ;সে খারাপ মুখের গন্ধ নিয়ে চিন্তিত ছিল। ;1
দম্পতি শো-এর জন্য তাড়াতাড়ি চলে গেল। ;cause;তারা থিয়েটারের আশেপাশে ট্রাফিকের প্রত্যাশা করেছিল। ;তারা থিয়েটার নির্দেশনা পেয়েছে. ;0
মহিলা কাজ থেকে বাড়ি থেকে বেরিয়ে এসেছিল। ;effect;তার বস তাকে প্রশংসা করেছে। ;তার সহকর্মী তার জন্য covered. ;1
ওই ব্যক্তি সক্রিয় কর্মীদের আবেদনে স্বাক্ষর করেন। ;cause;তিনি তাদের উদ্দেশ্য সমর্থন করেন। ;তিনি তাদের পাগল বলে নিন্দা করেছেন। ;0
