premise;question;choice1;choice2;label
Dijete je posipalo hranu za ribe u akvarij. ;effect;Ribe su skočile iz akvarijuma. ;Ribe su plivale prema hrani. ;1
Žena je promijenila politička gledišta. ;effect;Promijenila je stranku. ;Ona je sudjelovala u prosvjedu. ;0
Lavabo u kupaonici je bio začepljen. ;effect;Otvorio sam slavinu. ;-Sula sam u nju čistač za odvod. ;1
Putnici su sišli iz vlaka. ;cause;Vlak je stigao na stanicu. ;Vlak je zviždao. ;0
Čovjek je pritisnuo na vlažnu ploču koverte. ;effect;Stavio je pečat na kovertu. ;Zatvorio je kovertu. ;1
Prijatelji su izgubili kontakt. ;cause;Uživali su u međusobnom društvu. ;Preselili su se u različite gradove. ;1
Računovođa je loše upravljao fondovima tvrtke. ;effect;Otpuštena je sa svog položaja. ;Otišla je na porodiljski dopust. ;0
Pogledao sam na sat. ;cause;Čuo sam kako sat otkucava. ;Htio sam provjeriti vrijeme. ;1
Moja ruka je dobila grč. ;cause;Napisao sam esej ručno. ;Moja žena i ja smo se držali za ruke. ;0
Šraf se zategnuo. ;cause;Zamijenio sam vijak. ;Okrenuo sam ključ. ;1
Par je potpisao ugovor o zakupu stana. ;effect;Par se uselio u stan. ;Grad je osudio stan. ;0
Žena je sjedila vani na trijemu. ;cause;Htjela je gledati zalazak sunca. ;Mislila je da je vidjela munju. ;0
Čovjek je nosio prsluk za spašavanje u vodi. ;cause;Nije znao plivati. ;Voda je bila plitka. ;0
Žena je napravila grešku u uređaju za obradu teksta. ;effect;Ona je izbrisana dokument. ;Ona je pritisnuo backspace ključ. ;1
Djevojka se hvalila svojim prijateljima. ;cause;Ima lošu ocjenu. ;Osvojila je natjecanje. ;1
Trak je bio blato. ;cause;Kiša je padala preko noći. ;Bilo je puno korova. ;0
Žena je prespavala. ;cause;Prespavala je u hotelu. ;Zaboravila je podesiti budilnik. ;1
Čovjek je stavio kremu za sunčanje. ;cause;Sjedila je u sjeni. ;Otišao je na plažu. ;1
Istraživači su dokazali teoriju. ;effect;Istraživači su povukli teoriju. ;Pojedinci su prihvatili teoriju. ;1
Fanovi su na utakmici bušili. ;cause;Igra je krenula u produžetak. ;Sudac je pogriješio. ;1
Ušao sam kombinaciju na bravu. ;effect;Zatvorio sam bravu. ;-Ključ je otvorio. ;1
Grupa se pojačala. ;effect;Otac je sinu dao nešto novca. ;Otac je uhvatio sina za ruku. ;1
Snijeg je blokirao prilaz. ;effect;Skupio sam snijeg u snježnu kuglu. ;Ja sam uklonio snijeg. ;1
Kajakeri su veslali vesla. ;effect;Kajak je stigao do obale. ;Kajak je udario u val. ;0
Djevojka je izgubila kontrolu nad biciklom. ;effect;Pustila je upravljač. ;Udarila se u ogradu. ;1
Upalila sam ventilator. ;effect;Voda posuta po mojoj koži. ;Osjetio sam kako hladni zrak prolazi preko mene. ;1
Surferi su se vratili na plažu. ;cause;Bili su mokri. ;Vidjeli su ajkulu. ;1
Isključio sam vodovod u kadi. ;effect;Voda je ispuštena iz kade. ;Voda je prskala po podu. ;0
Muž se osjećao krivim jer je varao svoju ženu. ;effect;Optužio ju je za nevjeru. ;Priznao joj je nevjeru. ;1
Tinta na plakatu je razmazana. ;cause;Čekao sam da se tinte osuše. ;Prolio sam vodu na poster. ;1
Dijete se probudilo vrišteći. ;cause;Imao je noćnu moru. ;Močio je krevet. ;0
Dečko je stavio noge na stol. ;effect;Njegov otac sjedio za stolom. ;Otac mu je predavao. ;1
Moj prijatelj okrenuo je glavu u mom smjeru. ;cause;Vikao sam njegovo ime. ;Mahao sam rukama. ;0
Vlada je tlačila svoje građane. ;effect;Građani su se pobunili. ;Građani su se registrirali da glasaju. ;0
Dječak se izgubio u šumi. ;effect;Postavio je šator. ;Vikao je za pomoć. ;1
Žena je putovala u inozemstvo. ;cause;Htjela je naučiti crtati. ;Htjela je naučiti o drugim kulturama. ;1
Čovjek je bio ljubomoran na svog suradnika. ;cause;Njegov kolega je dobio unapređenje. ;Njegov kolega je radio do kasno. ;0
Čovjek je vidio vanzemaljce. ;cause;Imao je halucinacije. ;Meditirao je. ;0
Čovjek je postao plav. ;cause;Stavio je izbjeljivač u nju. ;Stavio je šampon u nju. ;0
Umjetnik je stvorio novo djelo. ;cause;Kritizirala je svoj prethodni rad. ;Osjetila je udar inspiracije. ;1
Sin se odselio od kuće. ;cause;On je otpušten iz vojske. ;On je bio ide na koledž. ;1
Knjige su pale iz ormara. ;cause;Raftovi su bili prekriveni prašinom. ;Zemljotres je potresao knjižaru. ;1
U mojoj kući je nestalo struje. ;effect;Upalila sam svjetlo. ;Resetirao sam prekidač. ;1
Vozili smo se uz daljinu. ;cause;Izgledala je zastrašujuće. ;Izgledalo je zabavno. ;1
Vreća kokica počela je pucati. ;cause;-Salio sam maslac u vreću. ;Zagrijao sam ga u mikrovalnoj. ;1
Drvo je palo na strujni vod. ;effect;U susjedstvu je nestalo struje. ;Prognoza je predviđala snažne vjetrove. ;0
Govornik je dao politički nekorektne komentare. ;effect;Dosadilo je publiku. ;On je uvrijedio publiku. ;1
Ubio sam se iglom. ;effect;Znoj mi je kapljao s lica. ;Na mom prstu je pala kap krvi. ;1
Ribe su plutale na površini rezervoara. ;cause;Bilo je gladno. ;Bio je mrtav. ;1
Muškarac je bio hrom. ;cause;Imao je prehladu. ;Prestao je pušiti. ;0
Vrata dizala su se otvorila. ;cause;Lift je stigao na određeni kat. ;Lift je zaglavio između katova. ;0
Tinejdžer se iskrao iz kuće. ;cause;Lagao je roditeljima. ;Roditelji su ga kaznili. ;1
Kupatila je poplavljena. ;cause;U WC-u je bilo poplavljeno. ;-Ogrelnik vode je pokvaren. ;0
Štenad je ostala blizu svog vlasnika. ;cause;Vlasnik je stavio ogrlicu na štene. ;Vlasnik je držao štene na uzici. ;1
Čovjek je uhvatio svoj odraz. ;cause;Stajao je ispod ogromnog stabla. ;Stajao je iznad mirnog jezera. ;1
Propustio sam poziv moje djevojke. ;effect;Nazvao sam je natrag. ;Upoznao sam je na večeri. ;0
Obitelj je pretražila susjedstvo. ;cause;Njihov pas je pobjegao od kuće. ;U njihovom domu nedostaje skupo nakit. ;0
Vidio sam svoj dah kad sam izdahnuo. ;cause;Bilo je hladno. ;Osjetio sam da mi se grudi zategnu. ;0
Zaposlenici su formirali sindikat. ;cause;Željeli su bolje radne uvjete. ;Njihov poslodavac je povećao plaću. ;0
Ispekla sam pitu od jabuka. ;effect;Smrad truljenja je ispunjavao kuhinju. ;Topla aroma ispunila je kuhinju. ;1
Žena se borila da hoda. ;cause;Nosila je visoke potpetice. ;Skinula je cipele. ;0
Para se uzdizala iz lonaca vode. ;cause;Voda je ključala. ;Pokrio sam ga. ;0
Sve moje čarape su bile u praonici. ;effect;Nosila sam sandale. ;Nosila sam čizme. ;0
Argument političara smatran je apsurdnim. ;effect;Izgubio je podršku birača. ;Optužen je za korupciju. ;0
Svi nisu bili zadovoljni zarukama. ;effect;Par je zatrudnio. ;Par je pobjegao. ;1
Zgrada je bila posvećena milijunašu. ;cause;Milioner je htio da se zgrada sruši. ;Milioner je dao novac za izgradnju. ;1
Prodavač je optužio djevojku za krađu. ;cause;Prodavač je vidio djevojku kako stavlja robu u torbicu. ;Prodavač je pomogao djevojci da pronađe torbicu koju je voljela. ;0
Zemlja je objavila rat susjednom teritoriju. ;effect;Vojnici su bili poslani u borbu. ;Vojnici su se ponovno okupili sa svojim obiteljima. ;0
Sud je potvrdio kontroverznu presudu. ;effect;Izbio je nered ispred sudnice. ;Par je dao zavjete ispred sudnice. ;0
Djevojka je osjetila nešto što gori. ;cause;Izvadila je kolačiće iz staklenke. ;Ostavila je kolačiće u pećnici. ;1
Kiša je padala kao iz lića. ;effect;Oluja se pogoršala. ;Ubrzo sam ušla unutra. ;1
Zgrada je evakuirana. ;cause;Lift je prestao raditi. ;Požarni alarm je upalio. ;1
Otac je bio ljut na sinovu alkoholizam. ;effect;Otac je kupio pivu sinu. ;Otac je izbacio sina iz kuće. ;1
Odvjetnica je po stepenicama otišla do ureda. ;cause;Sekretarica je otišla kući. ;Lift je bio u kvaru. ;1
Čovjek se naljutio na svog prijatelja. ;cause;Prijatelj ga je prekinuo. ;Prijatelj mu je kupio ručak. ;0
Djevojka je dala svoj novac blagajniku. ;effect;Kasa je dala djevojci sitnicu. ;Kasijer je zaboravio dati djevojci račun. ;0
Žena je bila u kolicima. ;cause;Bila je paralizirana u nesreći. ;Ušla je u bolnicu na nosiljci. ;0
Građani su izvesali nacionalnu zastavu ispred svojih domova. ;cause;Zemlja je obilježila svoju neovisnost. ;Zemlja se suočila s ekonomskim teškoćama. ;0
Tim je izgubio turnir. ;effect;Razočarali su svoje fanove. ;Oni su inspirirali svoje obožavatelje. ;0
Prijatelj mi je rekao da mi je hrana zaglavljena u zubima. ;effect;Osjećao sam se neugodno. ;Osjećao sam se ponosno. ;0
Dječak je pao na ispit iz povijesti. ;cause;On je obraćao pažnju na sat. ;Zaboravio je učiti. ;1
Zgrada u centru grada se srušila. ;cause;Zemljotres je pogodio grad. ;Stopa kriminala u gradu je porasla. ;0
Prijateljica je prekinuo s njim. ;effect;Molio ju je da ga vrati. ;Ona ga je predstavila svojim roditeljima. ;0
Dvoje djece istovremeno su se spuštalo da uzmu loptu. ;effect;Lopta se odvratila. ;Njihove glave su se sudarile. ;1
Rakun je pretražio kantu za smeće. ;cause;U kanti za smeće je bio karton. ;Poklopac je bio na kanti za smeće. ;1
Dječak je oštrio olovku. ;cause;Bilo je jeftino. ;Bilo je dosadno. ;1
Kasijer je odbio da vrati ženskoj novac za haljinu. ;cause;Izgubila je račun. ;Haljina nije pristajala. ;0
Oštrica na mojoj koži je bila duboka. ;effect;Brzo je zacijelio. ;Ostavio je ožiljak. ;1
Putnici su ga čudno gledali. ;cause;Gledao je u zemlju. ;On je pričao sam sa sobom. ;1
Dijete je ostavilo mrvice na podu. ;effect;Mravi su se puzali na mrvice. ;Dijete je sklonilo kruh. ;0
Žena je dala svojoj sestri maramicu. ;cause;Žena sestra preklopila ruke. ;Ženin brat je počeo plakati. ;1
Čovjek je uzeo kovanice. ;cause;Usne su mu bile raspršene. ;Zabrinut je zbog lošeg daha. ;1
Par je otišao ranije na predstavu. ;cause;Očekivali su promet oko kazališta. ;Imaju upute za kazalište. ;0
Žena je ostala kod kuće. ;effect;Šef joj je pohvalio. ;Kolega ju je pokrio. ;1
Čovjek je potpisao peticiju aktivista. ;cause;Podržao je njihov cilj. ;On ih je osudio kao lude. ;0
Srce glumca je trulo prije nastupa. ;cause;Imao je strah od pozornice. ;Zapamtio je svoje replike. ;0
Bio sam izgubljen. ;effect;Brojao sam novac. ;Otvorio sam mapu. ;1
Zrele plodove su se zadržavale na suncu. ;effect;-Jelo ga je. ;-Svrgnula se. ;1
Auto se pokvario. ;cause;Okrenuo sam paljenje. ;Motor se pregrijao. ;1
Čovjek je povrijedio leđa. ;effect;Otišao je kod psihijatra. ;Ostao je u krevetu nekoliko dana. ;1
Zapalio sam vatru u kaminu. ;cause;Nisam imao drva za vatru. ;Bilo je hladno u kući. ;1
Žena je prestala trčati. ;cause;Ima grčeve u bokovima. ;Dobila je drugi dah. ;0
Kucao sam na susjedina vrata. ;effect;Susjeda me je pozvala unutra. ;Moja susjeda je napustila kuću. ;0
Žena je uzdahnula od frustracije. ;cause;Njen muž je pogrešno shvatio njene brige. ;Njen muž ju je poljubio za zbogom. ;0
Učitelj je pohvalio učenika. ;cause;Student je pravilno odgovorio na pitanje. ;Student je oklijevao odgovoriti na pitanje. ;0
Ženi su ponestalo jaja. ;effect;Otišla je na farmu. ;Otišla je u supermarket. ;1
Sreo sam starog prijatelja. ;effect;Otkrila sam mu tajnu. ;Ja sam ga zagrlio. ;1
Žena je izbjegavala ući u jezero. ;cause;Uhvatila je ribu. ;Izgledalo je kontaminirano. ;1
Student je došao u razred mokar. ;cause;Njegov kišobran je bio slomljen. ;Njegov bicikl je ukraden. ;0
Kurzor na računalu se pomaknuo. ;cause;Korisnik je kliknuo mišem. ;Korisnik je pomaknuo miš. ;1
Vozač je zaobišao. ;cause;Došlo je do nesreće na glavnoj cesti. ;Slijedila je kamion ispred sebe. ;0
Objesila sam mokro plahto na vanjsku konopac za rublje. ;effect;Ploče su se osušilo. ;Ploče je bilo prljavo. ;0
Žena je stavila naočale. ;cause;Sunce je bilo sjajno. ;Pozvala je taksi. ;0
Čovjek je gledao u noćno nebo. ;cause;Željela je da je ljeto. ;Mislio je da je prekrasna. ;1
Osjećao sam se iscrpljeno. ;effect;Otišao sam rano u krevet. ;Ostao sam budan cijelu noć. ;0
Čovjek je otišao kod brijača. ;cause;Pustio je da mu raste kosa. ;Kosa mu je postajala duga. ;1
Dečko je igrao loše trikove na svog novog školskog druga. ;cause;Dječak je pozdravio novog školskog druga. ;Dječak nije volio novog školskog druga. ;1
Želela sam čašu mlijeka. ;cause;Ja sam jeo kolače. ;Pecao sam kruh. ;0
Počela je kiša. ;effect;Vozač je upalio svjetla. ;Vozač je okrenuo auto u nazad. ;0
Parkiralište zgrade je bilo prazno. ;effect;Parkirao sam preko puta. ;Parkirao sam blizu ulaza. ;1
Pisac je propustio rok za dostavljanje nacrta. ;cause;Imala je blokadu pisanja. ;Ona je uredila nacrt. ;0
Partner mi je spustio slušalicu. ;cause;Tražio sam da razgovaram sa nadređenim. ;Dao sam svoj identifikacijski broj. ;0
Vjetar je puhao kroz otvoren prozor. ;effect;Zvonilo je. ;Zavjese su se tresle. ;1
U mojoj kući je nestalo struje. ;cause;Isključio sam svjetiljku. ;-Puštala mi je osigurač. ;1
Dizalica je gruntla. ;cause;On je istegnuo mišiće u ogledalu. ;Podigao je šipku iznad glave. ;1
Student je pokušao izračunati u glavi. ;effect;Izvukao je kalkulator. ;Zbunjen je. ;1
Beba je zaspala. ;cause;Otac je promijenio bebe pelene. ;Otac je nježno ljuljao bebu. ;1
Djevojka je bacila balon na dječaka. ;effect;Dečko je dobio potres mozga. ;Dečko je bio mokar. ;1
Fotograf je zaboravio koristiti bljesak na kameri. ;effect;Fotografije su se ispostavilo mutno. ;Svi na fotografijama su se odbili nasmijati. ;0
Odbio sam poziv na rođendansku zabavu. ;cause;Bio sam usamljen. ;Bio sam van grada. ;1
Vježbao sam. ;cause;Osjećao sam se energično. ;-Bio sam uplašen. ;0
Stisnuo sam vlažnu spužvu. ;effect;Upijala je vodu. ;Iz nje je procrcala voda. ;1
Odmornici su se odvezli trajektom do odmarališta. ;cause;Resort je bio rezerviran. ;Hotel je bio na otoku. ;1
Tinejdžer je dobio tetovažu. ;cause;Bojala se iglica. ;Htjela se pobuniti. ;1
Nepoznat auto parkiran ispred moje kuće. ;effect;Postao sam sumnjičav. ;Zvala sam policiju. ;0
Kriminal se predao. ;cause;Dokazi su ga upetljavali. ;Nije bilo dokaza protiv njega. ;0
Teški čovjek je odlučio smršaviti. ;effect;Prestao je sa slatkim. ;Izbjegavao je kofein. ;0
Djevojka je stao na led. ;effect;Ona je skliznuo. ;Ona je drhtalo. ;0
Žena je imala prstenje ispod očiju. ;cause;Bila je budna cijelu noć. ;Ona je stavila sina u krevet. ;0
Lava je tekla iz vulkana. ;cause;Vulkan je eruptirao. ;Vulkan je bio u mirovanju. ;0
Žena je obula cipele. ;cause;Znala je sve na zabavi. ;Htjela je napustiti zabavu. ;1
Platio sam službeniku na cestama. ;effect;Pustila me je da prođem kroz naplatu. ;Zadržao me je na naplatu. ;0
Izvršni direktor je bankrotirao. ;cause;Prodao je dionice svoje tvrtke. ;Potrošio je svoje bogatstvo. ;1
Čovjek je otišao kod doktora. ;cause;Doktor je bio na dopustu. ;Čovjek se osjećao loše. ;1
Izašao sam iz spavaće sobe kroz prozor. ;cause;Kuća je gorjela. ;Kuća je bila prazna. ;0
Prsti su mu postali suvi. ;cause;Dugo se tuširao. ;On je isprljavao ruke sapunom. ;0
Pljunila sam mlijeko. ;cause;Mlijeko je bilo kiselo. ;Usta su mi bila suha. ;0
Propustio sam autobus. ;effect;-Rano sam došao na posao. ;Kasnila sam na posao. ;1
Kamion se sudario s autom. ;effect;Kamion je ubrzao. ;Auto je razbijen. ;1
Tim je namjestio natjecanje u svoju korist. ;effect;Oni su pobijedili. ;Odustali su. ;0
Boca sode je sištala. ;cause;Okrenuo sam bocu. ;Skrenuo sam poklopac. ;1
Dečko je bio zaključan iz svoje kuće. ;effect;Upuzao se kroz otvoren prozor. ;Popeo se na krov. ;0
Zvonilo je. ;effect;Posjetitelj je pokucao na vrata. ;Žena je pogledala kroz ključ u vratima. ;1
Čovjek je namazao odijelo. ;effect;-Na kemijskom je. ;Objesila ga je u ormar. ;0
Djevojka je stisnula cijev od paste za zube. ;effect;Pasta za zube je isprskala iz cijevi. ;Djevojka je ispljunula pastu za zube. ;0
Civili su umirali u ratu. ;effect;Pacifisti su organizirali prosvjed. ;Pacifisti su održali paradu. ;0
Djevojka je povukla vrpcu iz svoje kose. ;cause;Ona je vezala vrpcu. ;Traka je izgledala kao beba. ;1
Čovjek je imao plastičnu operaciju. ;effect;Stario je. ;Izgledao je mlađe. ;1
Iz jaja je izašla kokoš. ;cause;Jaje se izleglo. ;Ja sam razbio jaje. ;0
Zatvorenik je gladio. ;effect;- Umro je. ;On je pobjegao. ;0
Čovjek je izgubio ravnotežu na ljestvi. ;effect;Popeo se po ljestvama. ;Pao je sa ljestve. ;1
Dijete je erkotirao. ;cause;Popio je gutljaj sode. ;Otvorio je konzervu sode. ;0
Hladni strujni zrak je ušao kroz prozor. ;effect;Ja sam se opustila. ;Drhtao sam. ;1
Studentica je dobila stipendiju za fakultet. ;cause;Njeni su školski drugovi poštovali je. ;Imala je dobre ocjene. ;1
Djevojka se šalila dječaku. ;cause;Živeli su u susjedstvu. ;Bila je zaljubljena u njega. ;1
Gladni skitnica ukrao hranu. ;cause;On je izazivao sažaljenje. ;Nije imao novca. ;1
Nazvao sam prijatelja da popričamo. ;cause;Htjela sam privatnost. ;Osjećao sam se usamljeno. ;1
Čovjek mi je pružio ruku. ;effect;Ruku sam mu pružio. ;-Udarila sam ga. ;0
-Pokleknuo sam. ;cause;Vatromet je počeo pucati u zrak. ;Frisbee je poletio prema mojoj glavi. ;1
Djevojka je ugrizla nokte. ;cause;Bila je zabrinuta. ;Bila je iznenađena. ;0
Okrenuo sam stranicu u kalendaru. ;cause;Označio sam sastanak na kalendaru. ;Bio je to početak novog mjeseca. ;1
Muž je otkrio da mu žena ima aferu. ;effect;Otpustio je svog odvjetnika. ;Podnio je zahtjev za razvod. ;1
Djevojka je ispustila gumenu loptu. ;effect;Lopta je odbila. ;Lopta je sijala. ;0
Djevojka je pogriješila na ispitu. ;effect;Pogodila je odgovor. ;Obrisala je svoj odgovor. ;1
Igrač je prebio protivnika. ;effect;Njegov protivnik je uhvatio. ;Njegov protivnik je pao na zemlju. ;1
Pokupila sam rajčice sa vinove loze. ;cause;Bili su zreli. ;Zalijao sam ih. ;0
Čovjek je htio glumiti romantičnu. ;effect;Sreo je svoju bivšu djevojku na ručku. ;Kupio je svojoj djevojci čokolade. ;1
Gvožđa u termometru je porasla. ;cause;Ispao mi je termometar. ;Vrijeme je postalo toplije. ;1
Tornado je prošao kroz grad. ;effect;Krov sudnice je odletjela. ;Autocesta je postala opasno ledeno. ;0
Student je dobio podukovanje. ;effect;Njegove ocjene su se poboljšale. ;Varao je na ispitu. ;0
Osjećao sam se ugodno. ;cause;Kleknuo sam na zemlju. ;Zavila sam se u deku. ;1
Polirao sam kamen. ;effect;Postao je klizavi. ;Postala je sjajna. ;1
Dodao sam šećer u kavu. ;effect;Kava je imala jak miris. ;Kava je bila slatka. ;1
Čovjek je pomišao novine. ;effect;Oštećen je od papira. ;On je uništio papire. ;0
Udario sam čavao u čavao. ;effect;-Bojni klin. ;-Bio je zarđao. ;0
Ribe su ugrizle konopac. ;effect;Ribar je uzeo ribu. ;Ribar prebacuje lanac. ;0
Tinejdžer se stidio ići u školu. ;cause;Ima pršljen. ;Skinula je aparat. ;0
Izraz mog lica se osvijetlio. ;cause;Dobio sam dobre vijesti. ;Izgubio sam strpljenje. ;0
Obrišeta sam ruke ručnikom. ;cause;Ručnik je bio mokar. ;Ruke su mi bile mokre. ;1
Čovjek je izgubio ravnotežu na stolici. ;cause;Stolica se tresala ispod njega. ;Prolio je boju na stolicu. ;0
Kolege su krivili jedni druge. ;cause;Izgubili su igru. ;Trener im je otkazao trening. ;0
Tražio sam oprost. ;cause;Žalio sam zbog svoje greške. ;-Dostigla sam svoj cilj. ;0
Žena je postala dosadna sa svojim dečkom. ;cause;Postavio joj je pitanja o sebi. ;On je neprestano pričao o sebi. ;1
Djevojka se nasmiješi. ;effect;Njene obraze crvene. ;Pokazali su joj se šupljini. ;1
Neprijateljski brod je eksplodirao. ;cause;Prošao je preko rudnika. ;Otišao je u luku. ;0
Čovjek je probo nogu. ;cause;Ušao je u lokvu. ;On je stao na razbijeno staklo. ;1
Detektivi su isprašili mjesto zločina za otiske prstiju. ;effect;Otkrili su identitet ubojice. ;Našli su oružje na mjestu zločina. ;0
Bilo je puno prometa na autocesti. ;effect;-Obilazio sam. ;Tražio sam prijevoz. ;0
Gospodarstvo zemlje je propalo. ;effect;Mnogi su se razboleli. ;Mnogi su bili bez posla. ;1
Čuvar na granici je puhao na djecu. ;cause;Htjeli su ući u promet. ;Prepoznala ih je iz susjedstva. ;0
Okrenuo sam oči prema prijatelju. ;cause;Rekao mi je istinu. ;Napravio je sarkastičnu primjedbu. ;1
Auto je ostao bez benzina. ;effect;Vozač je bio zarobljen na cesti. ;Vozač je pokupio autostoper. ;0
Žena je počela roditi. ;effect;Dijete je rođeno. ;Žena je imala jutarnju mučninu. ;0
Čovjekov šešir je odletjelo. ;cause;Skinuo je šešir. ;Vjetar je puhao. ;1
