premise;question;choice1;choice2;label
Το ζευγάρι αποφάσισε να συμβιβαστεί. ;cause;Βαρέθηκαν να μαλώνουν. ;Αποφεύγουν να συζητήσουν το πρόβλημα. ;0
Η γυναίκα αποφάσισε να θέσει υποψηφιότητα για δημόσιο αξίωμα. ;effect;Προσέλαβε έναν υπεύθυνο εκστρατείας. ;Έδωσε κατάθεση στο δικαστήριο. ;0
Ο άνθρωπος περίμενε κρύο καιρό στο ταξίδι του. ;effect;Έβαλε ζεστά ρούχα στην βαλίτσα του. ;Ταξίδεψε με μια μεγάλη βαλίτσα. ;0
Ο μαθητής ήξερε την απάντηση στην ερώτηση. ;effect;Σήκωσε το χέρι του. ;Έκανε βλακείες. ;0
Τα μάτια του άνδρα στάλαξαν. ;cause;Του μπήκε σκόνη στα μάτια. ;Έβαλε γυαλιά προστασίας στα μάτια του. ;0
Ο παίκτης κέρδισε πέντε παιχνίδια στη σειρά. ;effect;Ο αντίπαλός της την κατηγόρησε για απάτη. ;Ο αντίπαλός της την λυπήθηκε. ;0
Ο δάσκαλος έσκισε την εξέταση του μαθητή. ;cause;Έπιασε τον μαθητή να κλέβει. ;Οι απαντήσεις του μαθητή ήταν λανθασμένες. ;0
Σταμάτησα να μιλήσω. ;cause;Έχασα τη φωνή μου. ;Μου τέλειωσε η ανάσα. ;1
Τα κατεψυγμένα τρόφιμα ξεπαγώθηκαν. ;cause;Το έβαλα στο φούρνο μικροκυμάτων. ;Το κάλυψα με πλαστικό. ;0
Ο υπάλληλος προσποιήθηκε ότι ήταν άρρωστος. ;cause;Είχε κράμπες στο στομάχι. ;Ήθελε μια μέρα άδεια. ;1
Το κορίτσι έπεσε στην πισίνα. ;cause;Έτρεξε στην πισίνα. ;Πήδηξε από την πλακέτα. ;1
Τα εισιτήρια για τον κινηματογράφο έχουν εξαντληθεί. ;cause;Ήταν η μέρα του πρώτου φιλμ. ;Η ταινία έλαβε κακές κριτικές. ;0
Ο άνθρωπος έχασε βάρος. ;effect;Ο κόσμος τον απομόνωσε. ;Ο κόσμος τον κολακεύει. ;1
Τα χέρια του κοριτσιού έγιναν φουσκωτά. ;cause;Έγραψε ένα γράμμα. ;Ανέβηκε σε ένα σχοινί. ;1
Ο καλλιτέχνης τσίρκου έκανε ζογκλέρ ενώ οδηγούσε μονοκύκλο. ;effect;Το κοινό χαιρέτησε με έκπληξη. ;Ο ακροβάτης κουνιόταν από μια τραπέζα. ;0
Έχασα την υπομονή μου. ;cause;Ο φίλος μου με άφησε να περιμένω. ;Ο φίλος μου έφτασε στην ώρα του. ;0
Οι πολεμικές χώρες ήθελαν ειρήνη. ;effect;Ανέπτυξαν πυρηνικά όπλα. ;Διαπραγματεύτηκαν μια συνθήκη. ;1
Ο άντρας πήρε υπνωτικά. ;effect;Έγινε υπνηλός. ;Είχε πυρετό. ;0
Η γυναίκα χτύπησε τον καναπέ. ;effect;Το πόδι του καναπέ χαλάρωσε. ;Έπαθε μώλωπες στο γόνατο. ;1
Το αγόρι πίεσε το μπαλόνι. ;effect;Το μπαλόνι έσκασε. ;Το μπαλόνι πέταξε μακριά. ;0
Ταξιδιώτες που πήγαν στο δωμάτιο του ξενοδοχείου. ;effect;Ξεπακετάρισαν τις βαλίτσες τους. ;Πήγαν στο αεροδρόμιο. ;0
Δάγκωσα το ροδάκινο. ;effect;Το ροδάκινο μελανιάστηκε. ;Έπεσε χυμός. ;1
Τα χέρια μου έγιναν κολλώδη. ;cause;Έφαγα ένα ντόνατ. ;Είχα γλυκό δόντι. ;0
Έσπρωξα την πόρτα. ;effect;Η πόρτα άνοιξε. ;Η πόρτα είναι κλειδωμένη. ;0
Ακτιβιστές μποϊκοτάρισαν τα προϊόντα. ;cause;Τα προϊόντα υποβλήθηκαν σε δοκιμές διασφάλισης της ποιότητας. ;Τα προϊόντα κατασκευάστηκαν με παιδική εργασία. ;1
Έφτιαξα μια τρύπα στον τοίχο. ;effect;Ένα ποντίκι βγήκε από την τρύπα. ;Η σκόνη βγήκε από την τρύπα. ;1
Η γυναίκα ένιωσε φθόνο για την αδελφή της. ;cause;Η αδερφή της ήταν χαρούμενη. ;Η αδερφή της πήρε διαζύγιο. ;0
Έριξα κρασί στο πουκάμισό μου. ;effect;Φοράω ποδιά. ;Άλλαξα μπλουζάκι. ;1
Ο ταμίας άνοιξε το ταμείο. ;cause;Ο πελάτης έψαξε το πορτοφόλι του. ;Ο πελάτης της έδωσε τα λεφτά. ;1
Ο μουσικός του δρόμου προσέλκυσε ένα πλήθος. ;effect;Του έδωσαν ψιλά. ;Έδιωξε το πλήθος. ;0
Το αγοράκι έκλαψε στη μπέιμπι σίτερ του. ;cause;Του έλειψαν οι γονείς του. ;Ήταν ώρα για σνακ. ;0
Το ραντάρ του πιλότου ανίχνευσε καταιγίδα. ;effect;Ο πιλότος απομακρύνθηκε από την καταιγίδα. ;Ο πιλότος πέταξε μέσα από την καταιγίδα. ;0
Το δέντρο πέταξε τα φύλλα του. ;effect;Τα φύλλα άλλαξαν χρώματα. ;Τα φύλλα συσσωρεύτηκαν στο έδαφος. ;1
Το αγόρι ήταν σε κακιά διάθεση. ;effect;Αποφάσισε να παίξει χαρτιά με την αδερφή του. ;Αποφάσισε να κάνει ένα αστείο στην αδερφή του. ;1
Το παιδί παραπονέθηκε ότι έπρεπε να πάει στην τουαλέτα. ;effect;Ο πατέρας του του έδωσε ένα αναψυκτικό να πιει. ;Ο πατέρας του σταμάτησε το αυτοκίνητο σε ένα βενζινάδικο. ;1
Το παιδί σκόρπισε τροφή ψαριών στην δεξαμενή. ;effect;Το ψάρι πήδηξε έξω από την δεξαμενή. ;Το ψάρι κολυμπούσε προς το φαγητό. ;1
Οι πολιτικές απόψεις της γυναίκας άλλαξαν. ;effect;Άλλαξε την κομματική της σύνδεση. ;Έκανε διαμαρτυρία. ;0
Ο νεροχύτης του μπάνιου ήταν φραγμένος. ;effect;Άνοιξα την βρύση. ;Έριξα καθαριστικό αποχέτευσης μέσα. ;1
Οι επιβάτες κατέβηκαν από το τρένο. ;cause;Το τρένο έφτασε στο σταθμό. ;Το τρένο σφυρίχτηκε. ;0
Ο άντρας πίεσε το υγρό πτερύγιο του φακέλου. ;effect;Έβαλε ένα σφραγίδα στο φάκελο. ;Έκλεισε τον φάκελο. ;1
Οι φίλοι έχασαν επαφή. ;cause;Απολάμβαναν την παρέα του άλλου. ;Μετακόμισαν σε διαφορετικές πόλεις. ;1
Ο λογιστής κακοδιαχειρίστηκε τα κεφάλαια της εταιρείας. ;effect;Απολύθηκε από τη θέση της. ;Πήγε σε άδεια μητρότητας. ;0
Κοίταξα το ρολόι. ;cause;Άκουσα το ρολόι να χτυπάει. ;Ήθελα να δω τι ώρα είναι. ;1
Το χέρι μου πάσχει από κράμπα. ;cause;Έγραψα το δοκίμιο με το χέρι. ;Η γυναίκα μου κι εγώ κρατιόμασταν χέρι χέρι. ;0
Το μπουλόνι τράβηξε. ;cause;Αντικατέστησα το μπουλόνι. ;Έστριψα το κλειδί. ;1
Το ζευγάρι υπέγραψε συμβόλαιο μίσθωσης για ένα διαμέρισμα. ;effect;Το ζευγάρι μετακόμισε στο διαμέρισμα. ;Η πόλη καταδίκασε το διαμέρισμα. ;0
Η γυναίκα καθόταν έξω στην βεράντα. ;cause;Ήθελε να δει το ηλιοβασίλεμα. ;Νόμιζε ότι είδε αστραπή. ;0
Ο άντρας φορούσε σωσίβιο στο νερό. ;cause;Δεν ήξερε κολύμπι. ;Το νερό ήταν ρηχό. ;0
Η γυναίκα έκανε ένα τυπογραφικό λάθος στον επεξεργαστή κειμένου. ;effect;Έσβησε το έγγραφο. ;Πάτησε το πλήκτρο του backspace. ;1
Το κορίτσι καυχήθηκε στους φίλους της. ;cause;Πήρε κακό βαθμό. ;Κέρδισε έναν διαγωνισμό. ;1
Το γρασίδι ήταν βρώμικο. ;cause;Έβρεχε όλη νύχτα. ;Ήταν γεμάτο ζιζάνια. ;0
Η γυναίκα κοιμήθηκε. ;cause;Έμεινε το βράδυ σε ξενοδοχείο. ;Ξέχασε να βάλει το ξυπνητήρι της. ;1
Ο άντρας έβαλε αντηλιακό. ;cause;Καθόταν στη σκιά. ;Πήγε στην παραλία. ;1
Οι ερευνητές απέδειξαν τη θεωρία. ;effect;Οι ερευνητές απέσυραν την θεωρία. ;Τα άτομα δέχτηκαν την θεωρία. ;1
Οι οπαδοί του αγώνα ξεφούφτωσαν. ;cause;Το παιχνίδι πήγε στην παράταση. ;Ο διαιτητής έκανε μια κακή απόφαση. ;1
Έβαλα τον συνδυασμό μου στην κλειδαριά. ;effect;Έκλεισα την κλειδαριά. ;Η κλειδαριά άνοιξε. ;1
Το πλήθος εντάθηκε. ;effect;Ο πατέρας έδωσε στον γιο του κάποια χρήματα. ;Ο πατέρας άρπαξε το χέρι του γιου του. ;1
Το χιόνι έκλεινε το δρόμο. ;effect;Συγκέντρωσα το χιόνι σε μια χιονόμπαλα. ;Έβγαλα το χιόνι από το δρόμο. ;1
Οι καγιάκοι κουπί τους. ;effect;Το καγιάκ έφτασε στην ακτή. ;Το καγιάκ χτύπησε ένα κύμα. ;0
Το κορίτσι έχασε τον έλεγχο της μηχανής της. ;effect;'φησε το τιμόνι. ;Έπεσε πάνω σε έναν φράχτη. ;1
Άνοιξα τον ανεμιστήρα. ;effect;Το νερό στάλαξε το δέρμα μου. ;Ένιωσα τον δροσερό αέρα να περνάει από πάνω μου. ;1
Οι σέρφερς επέστρεψαν στην παραλία. ;cause;Ήταν μούσκεμα. ;Είδαν έναν καρχαρία. ;1
Έβγαλα το πρίζο της μπανιέρας. ;effect;Το νερό βγήκε από την μπανιέρα. ;Το νερό έπεσε στο πάτωμα. ;0
Ο σύζυγος ένιωθε ένοχος που απατούσε τη γυναίκα του. ;effect;Την κατηγόρησε για απιστία. ;Ομολόγησε την απιστία του σε αυτήν. ;1
Το μελάνι στην αφίσα είναι σκισμένο. ;cause;Περίμενα να στεγνώσει το μελάνι. ;Έριξα νερό στην αφίσα. ;1
Το παιδί ξύπνησε ουρλιάζοντας. ;cause;Είχε έναν εφιάλτη. ;Κατούρησε το κρεβάτι. ;0
Το αγόρι έβαλε τα πόδια του πάνω στο τραπέζι. ;effect;Ο πατέρας του κάθισε στο τραπέζι. ;Ο πατέρας του του έκανε κήρυγμα. ;1
Ο φίλος μου γύρισε το κεφάλι του προς την κατεύθυνση μου. ;cause;Φώναξα το όνομά του. ;Κούνησα τα χέρια μου. ;0
Η κυβέρνηση καταπιέζει τους πολίτες της. ;effect;Οι πολίτες ξεσηκώθηκαν. ;Οι πολίτες εγγράφηκαν για να ψηφίσουν. ;0
Το αγόρι χάθηκε στο δάσος. ;effect;Έστησε μια σκηνή. ;Φώναξε για βοήθεια. ;1
Η γυναίκα ταξίδεψε στο εξωτερικό. ;cause;Ήθελε να μάθει να ζωγραφίζει. ;Ήθελε να μάθει για άλλους πολιτισμούς. ;1
Ο άντρας ζήλευε τον συνάδελφό του. ;cause;Ο συνάδελφός του πήρε προαγωγή. ;Ο συνάδελφός του δούλευε μέχρι αργά. ;0
Ο άνθρωπος είδε εξωγήινους. ;cause;Είχε παραισθήσεις. ;Διαλογιζόταν. ;0
Τα μαλλιά του άντρα έγιναν ξανθά. ;cause;Έβαλε χλωρίνη. ;Έβαλε σαμπουάν μέσα. ;0
Ο καλλιτέχνης δημιούργησε νέα έργα. ;cause;Κρίμασε την προηγούμενη δουλειά της. ;Ένιωσε μια ένεση. ;1
Ο γιος αποχώρησε από το σπίτι. ;cause;Αποστρατεύτηκε. ;Θα πήγαινε στο κολέγιο. ;1
Τα βιβλία έπεσαν από την βιβλιοθήκη. ;cause;Τα ράφια ήταν καλυμμένα με σκόνη. ;Ένας σεισμός κούνησε την βιβλιοθήκη. ;1
Το ρεύμα στο σπίτι μου έσβησε. ;effect;Άναψα το φως. ;Επανέφερα τον διακόπτη. ;1
Πήγαμε με το τρενάκι. ;cause;Φαινόταν τρομακτικό. ;Φαινόταν διασκεδαστικό. ;1
Η σακούλα με τα ποπ κορν άρχισε να σπάει. ;cause;Έριξα βούτυρο στην τσάντα. ;Το ζέστησα στο φούρνο μικροκυμάτων. ;1
Ένα δέντρο έπεσε πάνω στο καλώδιο του ρεύματος. ;effect;Έπεσε το ρεύμα στην γειτονιά. ;Ο πρόγνωσμός προέβλεπε ισχυρούς ανέμους. ;0
Ο ομιλητής έκανε πολιτικά εσφαλμένα σχόλια. ;effect;Βαρέθηκε το κοινό. ;Προσβάλεσε το κοινό. ;1
Έκανε τσίμπημα στον εαυτό μου με την καρφίτσα. ;effect;Μια στάλα ιδρώτα στάλαξε από το πρόσωπό μου. ;Μια σταγόνα αίματος σχηματίστηκε στο δάχτυλό μου. ;1
Το ψάρι επιπλέει στην επιφάνεια της δεξαμενής. ;cause;Ήταν πεινασμένο. ;Ήταν νεκρό. ;1
Η φωνή του άντρα ακούστηκε τραχύς. ;cause;Είχε κρυολόγημα. ;Έκοψε το κάπνισμα. ;0
Οι πόρτες του ανελκυστήρα άνοιξαν. ;cause;Το ασανσέρ έφτασε στον καθορισμένο όροφο. ;Το ασανσέρ κόλλησε ανάμεσα στους ορόφους. ;0
Ο έφηβος βγήκε κρυφά από το σπίτι. ;cause;Είπε ψέματα στους γονείς του. ;Οι γονείς του τον τιμωρούσαν. ;1
Το μπάνιο πλημμύρισε. ;cause;Η τουαλέτα ξεχείλησε. ;Ο θερμαντήρας νερού έσπασε. ;0
Το κουτάβι έμεινε κοντά στον ιδιοκτήτη του. ;cause;Ο ιδιοκτήτης έβαλε ένα κολάρο στο κουτάβι. ;Ο ιδιοκτήτης κρατούσε το κουτάβι με λουρί. ;1
Ο άνθρωπος έπιασε την αντανάκλασή του. ;cause;Στεκόταν κάτω από το μεγάλο δέντρο. ;Στεκόταν πάνω από την ήρεμη λίμνη. ;1
Έχασα το τηλεφώνημα της κοπέλας μου. ;effect;Την πήρα πίσω. ;Την συνάντησα για δείπνο. ;0
Η οικογένεια έψαξε την γειτονιά. ;cause;Ο σκύλος τους το έσκασε από το σπίτι. ;Αγνοούνται ακριβά κοσμήματα από το σπίτι τους. ;0
Είδα την αναπνοή μου όταν εκπνεύστηκα. ;cause;Ο καιρός ήταν κρύος. ;Το στήθος μου ήταν σφιγμένο. ;0
Οι υπάλληλοι σχημάτισαν ένα συνδικάτο. ;cause;Ήθελαν καλύτερες συνθήκες εργασίας. ;Ο εργοδότης τους αύξησε τους μισθούς τους. ;0
Έφτιαξα μια μηλόπιτα. ;effect;Μια μυρωδιά σαπίσματος γέμισε την κουζίνα. ;Ένα ζεστό άρωμα γέμισε την κουζίνα. ;1
Η γυναίκα πάλευε να περπατήσει. ;cause;Φορούσε ψηλά τακούνια. ;Έβγαλε τα παπούτσια της. ;0
Ο ατμός ανέβηκε από το δοχείο με το νερό. ;cause;Το νερό βράζει. ;Καλύψαμε το δοχείο. ;0
Όλες οι κάλτσες μου ήταν στο πλυντήριο. ;effect;Φορούσα σανδάλια. ;Φορούσα μπότες. ;0
Το επιχείρημα του πολιτικού θεωρήθηκε παράλογο. ;effect;Έχασε την υποστήριξη των ψηφοφόρων. ;Κατηγορήθηκε για διαφθορά. ;0
Όλοι αποδοκιμάζουν τον αρραβώνα του ζευγαριού. ;effect;Το ζευγάρι έμεινε έγκυος. ;Το ζευγάρι το έσκασε. ;1
Το κτίριο ήταν αφιερωμένο στον εκατομμυριούχο. ;cause;Ο εκατομμυριούχος ήθελε το κτίριο κατεδαφισμένο. ;Ο εκατομμυριούχος συνεισέφερε τα χρήματα για να το χτίσει. ;1
Ο συνεργάτης της πωλήσεων κατηγόρησε το κορίτσι για κλοπή. ;cause;Ο συνεργάτης των πωλήσεων είδε το κορίτσι να βάζει εμπορεύματα στην τσάντα της. ;Ο συνεργάτης των πωλήσεων βοήθησε το κορίτσι να βρει την τσάντα που της άρεσε. ;0
Η χώρα κήρυξε πόλεμο στην γειτονική επικράτεια. ;effect;Στρατιώτες στάλθηκαν για να πολεμήσουν. ;Οι στρατιώτες επανενώθηκαν με τις οικογένειές τους. ;0
Το δικαστήριο επικύρωσε την αμφιλεγόμενη απόφαση. ;effect;Μια εξέγερση ξέσπασε μπροστά από το δικαστήριο. ;Ένα ζευγάρι αντάλλαξε όρκους μπροστά στο δικαστήριο. ;0
Το κορίτσι μύρισε κάτι που καίγεται. ;cause;Πήρε τα μπισκότα από το βάζο. ;Άφησε τα μπισκότα στο φούρνο. ;1
Έβρεχε σαν τρελό. ;effect;Η καταιγίδα χειροτέρεψε. ;Έτρεξα να μπω μέσα. ;1
Το κτίριο εκκενώθηκε. ;cause;Το ασανσέρ σταμάτησε να λειτουργεί. ;Ο συναγερμός πυρκαγιάς χτύπησε. ;1
Ο πατέρας του ήταν δυσαρεστημένος με τον αλκοολισμό του γιου του. ;effect;Ο πατέρας αγόρασε στον γιο του μια μπύρα. ;Ο πατέρας έδιωξε τον γιο του από το σπίτι. ;1
Η δικηγόρος ανέβηκε τις σκάλες στο γραφείο της. ;cause;Η γραμματέας πήγε σπίτι για σήμερα. ;Το ασανσέρ ήταν εκτός λειτουργίας. ;1
Ο άντρας ενοχλήθηκε με τον φίλο του. ;cause;Ο φίλος του τον διέκοψε. ;Ο φίλος του του αγόρασε φαγητό. ;0
Το κορίτσι έδωσε τα λεφτά της στον ταμίας. ;effect;Ο ταμίας έδωσε στο κορίτσι τα ρέστα της. ;Ο ταμίας ξέχασε να δώσει την απόδειξη. ;0
Η γυναίκα βρέθηκε σε αναπηρική καρέκλα. ;cause;Ήταν παράλυτη σε ένα ατύχημα. ;Μπήκε στο νοσοκομείο σε φορείο. ;0
Οι πολίτες κρέμασαν την εθνική σημαία έξω από τα σπίτια τους. ;cause;Η χώρα γιόρταζε την ανεξαρτησία της. ;Η χώρα αντιμετώπιζε οικονομικές δυσκολίες. ;0
Η ομάδα έχασε το τουρνουά. ;effect;Απογοήτευσαν τους οπαδούς τους. ;Εμπνεύστηκαν τους θαυμαστές τους. ;0
Ο φίλος μου μου είπε ότι είχα φαγητό κολλημένο στα δόντια μου. ;effect;Νιώθω ντροπιασμένος. ;Ένιωσα περήφανος. ;0
Το αγόρι απέτυχε στο τεστ ιστορίας. ;cause;Έβλεπε την τάξη. ;Ξέχασε να μελετήσει. ;1
Το κτίριο στο κέντρο κατέρρευσε. ;cause;Ένας σεισμός έπληξε την πόλη. ;Τα ποσοστά εγκληματικότητας στην πόλη αυξήθηκαν. ;0
Η κοπέλα του άντρα τον χώρισε. ;effect;Την ικέτευσε να τον δεχτεί πίσω. ;Τον σύστησε στους γονείς της. ;0
Τα δύο παιδιά ταυτόχρονα κατέβηκαν για να πάρουν την μπάλα. ;effect;Η μπάλα κυλά μακριά. ;Τα κεφάλια τους συγκρούστηκαν. ;1
Το ρακούν έψαξε τον κάδο των σκουπιδιών. ;cause;Υπήρχε χαρτόνι στον κάδο των σκουπιδιών. ;Το καπάκι ήταν από τον κάδο σκουπιδιών. ;1
Το αγόρι ακονίζει το μολύβι. ;cause;Ήταν φτηνό. ;Ήταν βαρετό. ;1
Ο ταμίας αρνήθηκε να επιστρέψει την τιμή του φορέματος. ;cause;Έχασε την απόδειξη. ;Το φόρεμα δεν μου ταίριαζε. ;0
Η γρατσουνιά στο δέρμα μου ήταν βαθιά. ;effect;Γρήγορα γιατρεύτηκε. ;Άφησε ένα σημάδι. ;1
Ο άντρας δέχτηκε παράξενους βλέμματα από τους επιβάτες στο τρένο. ;cause;Κοιτούσε το έδαφος. ;Μιλούσε στον εαυτό του. ;1
Το παιδί άφησε ψίχουλα στο πάτωμα. ;effect;Τα μυρμήγκια έπεσαν στα ψίχουλα. ;Το παιδί έβαλε το ψωμί στην άκρη. ;0
Η γυναίκα έδωσε στην αδελφή της ένα χαρτομάντιλο. ;cause;Η αδελφή της γυναίκας έδινε τα χέρια της. ;Η αδελφή της γυναίκας άρχισε να κλαίει. ;1
Ο άνθρωπος πήρε ένα μέντα. ;cause;Τα χείλη του ήταν σχισμένα. ;Ανησυχούσε για την κακή αναπνοή. ;1
Το ζευγάρι έφυγε νωρίς για την παράσταση. ;cause;Προβλέποντας την κίνηση γύρω από το θέατρο. ;Έχουν οδηγίες για το θέατρο. ;0
Η γυναίκα έμεινε σπίτι από την δουλειά. ;effect;Το αφεντικό της την επαίνεσε. ;Η συνάδελφός της την κάλυψε. ;1
Ο άνθρωπος υπέγραψε την αναφορά των ακτιβιστών. ;cause;Υποστήριξε τον σκοπό τους. ;Τους κατήγγειλε ως τρελούς. ;0
Η καρδιά του ηθοποιού έτρεχε μπροστά στην παράσταση του. ;cause;Είχε φόβο σκηνής. ;Απομνημόνευσε τις ατάκες του. ;0
Ήμουν χαμένος. ;effect;Μέτρησα τα λεφτά μου. ;Ξεσκέπασα ένα χάρτη. ;1
Ο ώριμος καρπός έμεινε στον ήλιο. ;effect;- Το έφαγαν. ;Στριμώχτηκε. ;1
Το αυτοκίνητο χάλασε. ;cause;Έβαλα την ανάφλεξη. ;Ο κινητήρας υπερθερμάνθηκε. ;1
Ο άνθρωπος χτύπησε την πλάτη του. ;effect;Πήγε να δει έναν ψυχίατρο. ;Έμεινε στο κρεβάτι για αρκετές μέρες. ;1
Έβγαλα φωτιά στο τζάκι. ;cause;Μου τελείωσε το ξύλο. ;Ήταν κρύο στο σπίτι. ;1
Η γυναίκα σταμάτησε να τρέχει. ;cause;Έχει κράμπα στο πλευρό της. ;Πήρε μια δεύτερη πνοή. ;0
Χτύπησα την πόρτα του γείτονα μου. ;effect;Ο γείτονάς μου με κάλεσε μέσα. ;Η γειτόνισσά μου έφυγε από το σπίτι της. ;0
Η γυναίκα αναστενάζει από απογοήτευση. ;cause;Ο σύζυγός της παρεξήγησε τις ανησυχίες της. ;Ο σύζυγός της την φίλησε για να την αποχαιρετήσει. ;0
Ο δάσκαλος επαίνεσε τον μαθητή. ;cause;Ο μαθητής απάντησε σωστά στην ερώτηση. ;Ο μαθητής δίστασε να απαντήσει στην ερώτηση. ;0
Η γυναίκα ξέμεινε από αυγά. ;effect;Πήγε στη φάρμα. ;Πήγε στο σούπερ μάρκετ. ;1
Συνάντησα έναν παλιό φίλο. ;effect;Του αποκάλυψα ένα μυστικό. ;Τον αγκαλιάσα. ;1
Η γυναίκα απέφυγε να πάει στη λίμνη. ;cause;Έπιασε ένα ψάρι. ;Έμοιαζε μολυσμένο. ;1
Ο μαθητής ήρθε στην τάξη μουσκεμένος. ;cause;Η ομπρέλα του ήταν σπασμένη. ;Του έκλεψαν το ποδήλατο. ;0
Ο δείκτης στην οθόνη του υπολογιστή μετακινήθηκε. ;cause;Ο χρήστης έκανε κλικ στο ποντίκι. ;Ο χρήστης μετακίνησε το ποντίκι. ;1
Ο οδηγός πήρε μια παράκαμψη. ;cause;Έγινε ένα ατύχημα στον κεντρικό δρόμο. ;Ακολούθησε το φορτηγό μπροστά της. ;0
Κρέμασα τα βρεγμένα ρούχα στο νιπτήρα. ;effect;Το λινάρι στεγνώθηκε. ;Τα ρούχα είναι λερωμένα. ;0
Η γυναίκα φόρεσε τα γυαλιά της. ;cause;Το φως του ήλιου ήταν λαμπρό. ;- Πήρε ταξί. ;0
Ο άνθρωπος κοίταζε τον νυχτερινό ουρανό. ;cause;Ευχόταν να ήταν καλοκαίρι. ;Το βρήκε όμορφο. ;1
Ένιωσα εξαντλημένος. ;effect;Πήγα νωρίς για ύπνο. ;Έμεινα ξύπνιος όλη νύχτα. ;0
Ο άνθρωπος πήγε στον κουρέα. ;cause;Του έβγαιναν τα μαλλιά. ;Τα μαλλιά του μεγάλωναν. ;1
Το αγόρι έπαιξε κακά κόλπα στον νέο του συμμαθητή. ;cause;Το αγόρι καλωσόρισε τον νέο συμμαθητή του. ;Το αγόρι δεν συμπαθούσε τον νέο συμμαθητή του. ;1
Έψαχνα ένα ποτήρι γάλα. ;cause;Έτρωγα μπισκότα. ;Έφτιαχνα ψωμί. ;0
Άρχισε να βρέχει. ;effect;Ο οδηγός άναψε τους προβολείς. ;Ο οδηγός έριξε το αυτοκίνητο πίσω. ;0
Το πάρκινγκ του κτιρίου ήταν άδειο. ;effect;Πάρκαρα απέναντι. ;Πάρκαρα κοντά στην είσοδο. ;1
Η συγγραφέας έχασε την προθεσμία για την υποβολή του σχεδίου. ;cause;Είχε μπλοκάρισμα συγγραφέα. ;Αυτή επεξεργάστηκε το προσχέδιο. ;0
Ο συνεργάτης μου το έκλεισε. ;cause;Ζήτησα να μιλήσω με έναν προϊστάμενο. ;Του έδωσα τον αριθμό ταυτότητάς μου. ;0
