premise;question;choice1;choice2;label
बिक्री सहयोगी ने लड़की पर चोरी का आरोप लगाया। ;cause;बिक्री सहयोगी ने देखा कि लड़की ने अपने पर्स में सामान रखा था। ;बिक्री सहयोगी ने उस लड़की को वह पर्स ढूंढने में मदद की जो उसे पसंद था। ;0
देश ने पड़ोसी क्षेत्र पर युद्ध की घोषणा की। ;effect;सैनिकों को युद्ध के लिए भेजा गया। ;सैनिकों को उनके परिवारों के साथ फिर से मिलाया गया। ;0
अदालत ने विवादास्पद फैसले को बरकरार रखा। ;effect;अदालत के सामने एक दंगा भड़क उठा। ;एक दंपति ने अदालत के सामने शपथ ली। ;0
लड़की को जलते हुए कुछ की महक आई। ;cause;उसने कुकीज़ को जार से बाहर निकाल लिया। ;उसने कुकीज़ को ओवन में छोड़ दिया। ;1
बारिश की बौछार हो रही थी। ;effect;तूफान और भी बदतर हो गया। ;मैं अंदर जाने के लिए दौड़ा। ;1
इमारत खाली कर दी गई थी। ;cause;लिफ्ट काम करना बंद कर दी। ;आग का अलार्म बज गया। ;1
पिता को अपने बेटे की शराब की लत से नाराजगी थी। ;effect;पिता ने अपने बेटे को बीयर खरीदी। ;पिता ने अपने बेटे को घर से निकाल दिया। ;1
वकील अपने कार्यालय की सीढ़ियों से ऊपर गया। ;cause;सचिव आज के लिए घर चला गया। ;लिफ्ट खराब थी। ;1
उस आदमी को अपने दोस्त पर गुस्सा आ गया। ;cause;उसके दोस्त ने उसे बाधित किया। ;उसके दोस्त ने उसे दोपहर का भोजन दिया। ;0
लड़की ने अपने पैसे कैशियर को दिए। ;effect;कैशियर ने लड़की को उसका रिटर्न दिया। ;कैशियर लड़की को रसीद देना भूल गया। ;0
महिला को व्हीलचेयर में बैठा दिया गया। ;cause;वह एक दुर्घटना में लकवाग्रस्त हो गई थी। ;वह एक स्ट्रेचर पर अस्पताल में दाखिल हुई। ;0
नागरिकों ने अपने घरों के बाहर राष्ट्रीय ध्वज लटका दिया। ;cause;देश अपनी स्वतंत्रता का जश्न मना रहा था। ;देश आर्थिक तंगी का सामना कर रहा था। ;0
टीम टूर्नामेंट हार गई। ;effect;उन्होंने अपने प्रशंसकों को निराश किया। ;उन्होंने अपने प्रशंसकों को प्रेरित किया। ;0
मेरे दोस्त ने बताया कि मेरे दांतों में खाना फंस गया है। ;effect;मुझे शर्मिंदगी महसूस हुई। ;मुझे गर्व महसूस हुआ। ;0
लड़का इतिहास की परीक्षा में फेल हो गया। ;cause;वह कक्षा में ध्यान देता था। ;वह पढ़ाई करना भूल गया। ;1
शहर की इमारत ढह गई। ;cause;एक भूकंप ने शहर को हिला दिया। ;शहर में अपराध की दर बढ़ी। ;0
उस आदमी की प्रेमिका ने उसे छोड़ दिया। ;effect;उसने उसे वापस लेने की विनती की। ;उसने उसे अपने माता-पिता से मिलवाया। ;0
दोनों बच्चे एक साथ गेंद को वापस लेने के लिए नीचे उतर गए। ;effect;गेंद दूर लुढ़क गई। ;उनके सिर टकरा गए। ;1
रैकून ने कचरे के डिब्बे को तोड़ दिया। ;cause;कचरे के डिब्बे में कार्डबोर्ड था। ;कचरा डिब्बे का ढक्कन बंद था। ;1
लड़के ने पेंसिल को तेज किया। ;cause;यह सस्ता था। ;यह उबाऊ था। ;1
कैशियर ने महिला को कपड़े के लिए धनवापसी देने से मना कर दिया। ;cause;उसने अपनी रसीद खो दी। ;वह पोशाक फिट नहीं थी। ;0
मेरी त्वचा पर घाव गहरा था। ;effect;यह जल्दी ठीक हो गया। ;यह एक निशान छोड़ दिया. ;1
ट्रेन में सवार यात्रियों ने उस व्यक्ति को अजीब तरह से देखा। ;cause;वह जमीन पर टकटकी लगा रहा था। ;वह अपने आप से बात कर रहा था। ;1
बच्चे ने फर्श पर टुकड़े-टुकड़े छोड़ दिए। ;effect;चींटियों ने टुकड़ों तक रेंग लिया। ;बच्चे ने रोटी को दूर रखा। ;0
महिला ने अपनी बहन को एक टिशू दिया। ;cause;उस स्त्री की बहन ने हाथ जोड़ दिए। ;उस स्त्री की बहन रोने लगी। ;1
आदमी ने एक टक लिया। ;cause;उसके होंठ फटे हुए थे। ;वह बदबू के बारे में चिंतित था। ;1
दंपति शो के लिए जल्दी चले गए। ;cause;उन्होंने थिएटर के आसपास यातायात की उम्मीद की थी। ;वे थिएटर के निर्देश मिल गया. ;0
वह महिला काम से घर पर ही रही। ;effect;उसके बॉस ने उसकी प्रशंसा की। ;उसके सहकर्मी ने उसकी जगह ली। ;1
उस व्यक्ति ने कार्यकर्ताओं की याचिका पर हस्ताक्षर किए। ;cause;उन्होंने उनके कारण का समर्थन किया। ;उन्होंने उन्हें पागल बताया। ;0
अपने अभिनय से पहले अभिनेता का हृदय हिल रहा था। ;cause;उसे मंच का डर था। ;उसने अपनी पंक्तियाँ याद कर लीं। ;0
मैं खो गया था। ;effect;मैंने अपनी नकदी गिना। ;मैंने एक नक्शा खोला। ;1
पके हुए फल धूप में लटकते रहे। ;effect;इसे खा लिया गया था। ;यह सिकुड़ गया। ;1
कार टूट गई। ;cause;मैं इग्निशन चालू किया. ;इंजन ओवरहीट हो गया। ;1
उस आदमी की पीठ में चोट लगी थी। ;effect;वह एक मनोचिकित्सक के पास गया। ;वह कई दिनों तक बिस्तर पर रहा। ;1
मैंने चिमनी में आग लगा दी। ;cause;मेरे पास आग के लिए लकड़ी नहीं थी। ;घर में ठंड थी। ;1
महिला ने जॉगिंग करना बंद कर दिया। ;cause;उसे अपनी तरफ से एक ऐंठन हो गया है. ;उसे दूसरी सांस मिली। ;0
मैंने अपने पड़ोसी के दरवाजे पर दस्तक दी। ;effect;मेरे पड़ोसी ने मुझे अंदर बुलाया। ;मेरे पड़ोसी ने अपना घर छोड़ दिया। ;0
औरत ने निराशा से आह भरी। ;cause;उसके पति ने उसकी चिंताओं को गलत समझा। ;उसके पति ने उसे विदा-चुंबन दिया। ;0
शिक्षक ने छात्र की प्रशंसा की। ;cause;छात्र ने प्रश्न का सही उत्तर दिया। ;छात्र ने प्रश्न का उत्तर देने में संकोच किया। ;0
औरत के अंडे खत्म हो गए। ;effect;वह खेत में चली गई। ;वह सुपरमार्केट गई थी। ;1
मैं एक पुराने मित्र से मिला। ;effect;मैंने उसे एक रहस्य बता दिया। ;मैंने उसे गले लगाया। ;1
महिला झील में जाने से बचती थी। ;cause;उसने एक मछली पकड़ी। ;यह दूषित लग रहा था। ;1
छात्र गीला-गीला कक्षा में आया। ;cause;उसकी छतरी टूट गई थी। ;उसकी बाइक चोरी हो गई थी। ;0
कंप्यूटर स्क्रीन पर कर्सर हिल गया। ;cause;उपयोगकर्ता ने माउस पर क्लिक किया। ;उपयोगकर्ता ने माउस को स्थानांतरित किया। ;1
ड्राइवर ने एक चक्कर लगाया। ;cause;मुख्य सड़क पर एक दुर्घटना हुई। ;वह अपने सामने के ट्रक का पीछा कर रही थी। ;0
मैंने गीले लिनेन को कपड़े की लकीर पर लटका दिया। ;effect;लिनेन सूख गया। ;लिनेन दाग। ;0
उस औरत ने अपने चश्मे पहन लिए। ;cause;सूरज की रोशनी उज्ज्वल थी। ;उसने एक टैक्सी बुलाई। ;0
वह आदमी रात के आकाश को निहारता रहा। ;cause;वह चाहता था कि यह गर्मियों में हो। ;उसे लगा कि यह सुंदर है। ;1
मैं थका हुआ महसूस कर रहा था। ;effect;मैं जल्दी सो गया। ;मैं पूरी रात जागता रहा। ;0
वह आदमी नाई के पास गया। ;cause;वह अपने बाल बढ़ा रहा था। ;उसके बाल लंबे हो रहे थे। ;1
लड़के ने अपने नए सहपाठी के साथ बुरी चालें खेलीं। ;cause;लड़के ने नए सहपाठी का स्वागत किया। ;लड़के को नया सहपाठी पसंद नहीं था। ;1
मुझे एक गिलास दूध की लालसा हो गई। ;cause;मैं कुकीज़ खा रहा था। ;मैं रोटी बना रही थी। ;0
बारिश होने लगी। ;effect;ड्राइवर ने हेडलाइट्स चालू कर दी। ;चालक ने कार को रिवर्स में बदल दिया। ;0
इमारत की पार्किंग खाली थी। ;effect;मैं सड़क के पार पार्क किया. ;मैंने प्रवेश द्वार के पास पार्क किया। ;1
लेखक ने मसौदा प्रस्तुत करने की अपनी समय सीमा को चूक दिया। ;cause;उसे लेखक का ब्लॉक था। ;उसने मसौदे को संपादित किया। ;0
सहयोगी ने मुझे फोन काट दिया. ;cause;मैंने एक पर्यवेक्षक से बात करने के लिए कहा। ;मैंने अपना पहचान संख्या प्रदान किया। ;0
खुली खिड़की से हवा बह रही थी। ;effect;दरवाज़े की घंटी बज गयी। ;पर्दे हिल उठे। ;1
मेरे घर की बिजली बंद हो गई। ;cause;मैंने दीपक को बंद कर दिया। ;मैं एक फ्यूज फट गया. ;1
वेटलिफ्टर ने घोंघरा कर कहा। ;cause;उसने दर्पण में अपनी मांसपेशियों को झुकाना शुरू कर दिया। ;उसने बार को अपने सिर के ऊपर उठा लिया। ;1
छात्र ने अपने दिमाग में गणना करने की कोशिश की। ;effect;उसने एक कैलकुलेटर निकाला। ;वह भ्रमित हो गया। ;1
बच्चा सो गया। ;cause;पिता ने बच्चे का डायपर बदल दिया। ;पिता ने बच्चे को धीरे से हिलाया। ;1
लड़की ने लड़के पर पानी का गुब्बारा फेंका। ;effect;लड़के को एक concussion मिला. ;लड़का गीला हो गया। ;1
फोटोग्राफर कैमरे पर फ्लैश का उपयोग करना भूल गया। ;effect;तस्वीरें धुंधली हो गईं। ;तस्वीरों में सभी ने मुस्कुराने से इनकार कर दिया। ;0
मैंने जन्मदिन की पार्टी के निमंत्रण को ठुकरा दिया। ;cause;मैं अकेला था। ;मैं शहर से बाहर था. ;1
मैंने व्यायाम किया। ;cause;मैं ऊर्जावान महसूस कर रहा था। ;मैं डर गया था। ;0
मैंने गीले स्पंज को निचोड़ा। ;effect;इसमें पानी समा गया। ;पानी से बाहर निकल गया। ;1
छुट्टियों में लोग रिसॉर्ट के लिए एक नौका में गए। ;cause;रिसॉर्ट बुक किया गया था. ;रिसॉर्ट एक द्वीप पर था। ;1
किशोर ने टैटू बनवाया। ;cause;उसे सुइयों से डर लगता था। ;वह विद्रोह करना चाहती थी। ;1
मेरे घर के बाहर खड़ी एक अनजान कार ;effect;मुझे संदेह हो गया। ;मैंने पुलिस को बुलाया. ;0
