premise;question;choice1;choice2;label
Vaig fer una pausa per deixar de parlar. ;cause;He perdut la veu. ;Em va quedar sense respir. ;1
La gelada es va descongelar. ;cause;L'he posat al microones. ;L'he cobert amb un paper d'alta qualitat. ;0
L'empleat va fingir estar malalt. ;cause;Tenia crampes estomacals. ;Volia un dia lliure. ;1
La noia va aterrar a la piscina. ;cause;Va córrer a la coberta de la piscina. ;Va saltar del saltador. ;1
Les entrades de cinema s'han venut. ;cause;Era el dia de la inauguració de la pel·lícula. ;La pel·lícula va rebre crítiques negatives. ;0
L'home va perdre pes. ;effect;La gent l'ha aïllat. ;La gent li feia elogis. ;1
Les mans de la noia es van fer ampolles. ;cause;Va escriure una carta. ;Va pujar a una corda. ;1
L'artista de circ va malabaritzar mentre montava un monociclet. ;effect;L'audiència va aclamar per sorpresa. ;L'acrobata va saltar des d'un trapè. ;0
He perdut la paciència. ;cause;El meu amic em va fer esperar. ;El meu amic va arribar a temps. ;0
Els països en guerra volien la pau. ;effect;Van desenvolupar armes nuclears. ;Van negociar un tractat. ;1
L'home va prendre somnifòr. ;effect;Es va tornar somnolent. ;Tenia febre. ;0
La dona va colpejar el sofà. ;effect;La cama del sofà es va allunyar. ;Es va fer mal al genoll. ;1
El noi va apertar el globus. ;effect;El globus va esclatar. ;El globus va volar. ;0
Els viatgers s'han registrat a la seva habitació d'hotel. ;effect;Van desembalar les maletes. ;Van anar a l'aeroport. ;0
Vaig picar el pêssegu. ;effect;El pêssegu es va fer malbé. ;El suc es va vessar. ;1
Les meves mans es van endolcar. ;cause;Vaig menjar una rosquilla. ;Tenia una dent dolça. ;0
Vaig empenyar la porta. ;effect;La porta es va obrir. ;La porta està tancada. ;0
Els activistes van boicotejar els productes. ;cause;Els productes van ser provats per garantir la qualitat. ;Els productes es van fabricar mitjançant el treball infantil. ;1
He fet un forat a la paret. ;effect;Un ratolí va sortir del forat. ;La pols va sortir del forat. ;1
La dona va sentir enveja de la seva germana. ;cause;La seva germana era feliç. ;La seva germana es va divorciar. ;0
Em vaig vessar vi a la camisa. ;effect;Em vaig posar un davanter. ;M'he canviat de camisa. ;1
El caixer va obrir la caixa registradora. ;cause;El client va buscar a la seva cartera. ;El client li va donar els diners. ;1
El músic de carrer va atraure una multitud. ;effect;La gent li donava diners. ;Va fer marxar la gent. ;0
El nen va plorar a la seva baby-sitter. ;cause;Ha perdut els seus pares. ;Era hora de menjar. ;0
El radar del pilot va detectar una tempesta. ;effect;El pilot va navegar lluny de la tempesta. ;El pilot va volar a través de la tempesta. ;0
L'arbre va caure les fulles. ;effect;Les fulles van tornar colors. ;Les fulles s'acumulen a terra. ;1
El noi estava de mal humor. ;effect;Va decidir jugar a les cartes amb la seva germana. ;Va decidir fer una broma amb la seva germana. ;1
El nen es va queixar que havia d'anar al bany. ;effect;El seu pare li va donar una beguda refrescant. ;El seu pare va parar el cotxe a una estació de gasolina. ;1
El nen va espolsar menjar de peix al tanc. ;effect;El peix va saltar de l'acari. ;El peix va nedar cap al menjar. ;1
Les opinions polítiques de la dona van canviar. ;effect;Va canviar d'afiliació al partit. ;Va participar en una protesta. ;0
El lavabo del bany estava obstruït. ;effect;He obert el robinet. ;Hi vaig llençar detergent de drenatge. ;1
Els passatgers van baixar del tren. ;cause;El tren va arribar a l'estació. ;El tren va fer sonar el seu xiulet. ;0
L'home va pressionar la tapa humida de l'envelope. ;effect;Va posar un segell al sobre. ;Va tancar el sobre. ;1
Els amics van perdre el contacte. ;cause;Es van gaudir la companyia de l'altre. ;Es van mudar a diferents ciutats. ;1
El comptable va mal administrar els fons de l'empresa. ;effect;Va ser acomiadada del seu càrrec. ;Va anar a la baixa de maternitat. ;0
Vaig mirar el rellotge. ;cause;He sentit el tiquet del rellotge. ;Voldria comprovar l'hora. ;1
La meva mà s'ha encrencat. ;cause;Vaig escriure l'assaig a mà. ;La meva dona i jo ens vam agafar de la mà. ;0
El perno es va apretar. ;cause;He canviat el perno. ;He girat la clau. ;1
La parella va signar un contracte d'arrendament d'un apartament. ;effect;La parella es va traslladar a l'apartament. ;La ciutat va condemnar l'apartament. ;0
La dona es va asseure a fora, al porxo. ;cause;Volia veure la posta de sol. ;Va pensar que havia vist un llamp. ;0
L'home portava un vestit de salvatge a l'aigua. ;cause;No sabia nedar. ;L'aigua era poc profunda. ;0
La dona va fer un error de tipus en el processador de textos. ;effect;Va esborrar el document. ;Va picar la tecla de retrocessió. ;1
La noia es va fanfarrar davant els seus amics. ;cause;Va tenir una mala nota. ;Va guanyar un concurs. ;1
El césped estava fangós. ;cause;Va ploure de nit. ;Estava ple de males herbes. ;0
La dona va dormir. ;cause;Va passar la nit en un hotel. ;S'ha oblidat de posar el despertador. ;1
L'home es va posar crema solar. ;cause;Es va seure a l'ombra. ;Va anar a la platja. ;1
Els investigadors van demostrar la teoria. ;effect;Els investigadors van retractar la teoria. ;Els individus van acceptar la teoria. ;1
Els aficionats del partit van abuidar. ;cause;El partit va entrar en la pròrroga. ;L'àrbitre va prendre una mala decisió. ;1
He introduït la combinació a la porta. ;effect;He tancat la porta. ;La porta s'ha obert. ;1
La multitud es va intensificar. ;effect;El pare va donar al seu fill una mica de diners. ;El pare va agafar la mà del seu fill. ;1
La neu bloquejava el camí. ;effect;Vaig reunir la neu en una bola de neu. ;Vaig espatllar la neu del camí. ;1
Els caiacistes remaren els seus rems. ;effect;El caiac va arribar a la costa. ;El caiac va caure en una onada. ;0
La noia va perdre el control de la seva bicicleta. ;effect;Va deixar anar el manillar. ;Va caure contra una tanca. ;1
He encès el ventilador. ;effect;L'aigua em va ser asperjada a la pell. ;Vaig sentir que passava un aire fresc sobre mi. ;1
Els surfistes van tornar a la platja. ;cause;Eren empapats. ;Van veure un tauró. ;1
He tirat el tap de drenatge de la banyera. ;effect;L'aigua va sortir de la banyera. ;L'aigua va escampar al terra. ;0
El marit es va sentir culpable per haver enganyat a la seva dona. ;effect;La va acusar d'infidelitat. ;Li va confessar la seva infidelitat. ;1
La tinta del cartell s'ha desfregat. ;cause;Vaig esperar que s'assequés la tinta. ;He vessat aigua al cartell. ;1
El nen es va despertar cridant. ;cause;Va tenir un malson. ;Ha mogut el llit. ;0
El noi va posar els peus sobre la taula. ;effect;El seu pare es va asseure a la taula. ;El seu pare li va fer un sermó. ;1
El meu amic va girar el cap en la meva direcció. ;cause;Vaig cridar el seu nom. ;Vaig agitar els meus braços. ;0
El govern oprimeix els seus ciutadans. ;effect;Els ciutadans es van revoltar. ;Els ciutadans es van registrar per votar. ;0
El noi es va perdre al bosc. ;effect;Va plantar una tenda. ;Va cridar a l'ajuda. ;1
La dona va viatjar a l'estranger. ;cause;Volia aprendre a dibuixar. ;Volia aprendre sobre altres cultures. ;1
L'home estava gelós del seu company de feina. ;cause;El seu company de feina va ser ascendit. ;El seu company de feina va treballar fins tard. ;0
L'home va ser testimoni d'alienígenes. ;cause;Estava al·lucinant. ;Estava meditant. ;0
El cabell de l'home es va tornar blond. ;cause;Li va posar blanquejador. ;Hi ha posat xampú. ;0
L'artista va crear una obra nova. ;cause;Va criticar el seu treball anterior. ;Va sentir un cop d'inspiració. ;1
El fill es va allunyar de casa. ;cause;Va ser lliurat de l'exèrcit. ;Anava a la universitat. ;1
Els llibres van caure de la llibreria. ;cause;Els estalls estaven coberts de pols. ;Un terratrèmol va sacsejar la estanta de llibres. ;1
La llum de la meva casa s'ha apagat. ;effect;He encès una llum. ;He reiniciat el circuit. ;1
Vam anar en la muntanya russa. ;cause;Semblava espantós. ;Semblava divertit. ;1
La bossa de palometes va començar a saltar. ;cause;He vessat mantega a la bossa. ;L'he escalfat al microones. ;1
Un arbre va caure sobre la línia elèctrica. ;effect;La llum del barri s'ha apagat. ;El pronòstic va predir forts vents. ;0
L'orador va fer comentaris políticament incorrectes. ;effect;Va avorrir el públic. ;Va ofendre el públic. ;1
Em vaig picar amb l'espina. ;effect;Una gota de sudor em va caure de la cara. ;Una gota de sang es va formar al meu dit. ;1
El peix va flotejar a la superfície del tanc. ;cause;Tenia gana. ;Estava mort. ;1
La veu de l'home sonava rau. ;cause;Tenia un refredat. ;Va deixar de fumar. ;0
Les portes de l'ascensor s'han obert. ;cause;L'ascensor va arribar al pis designat. ;L'ascensor es va quedar atrapat entre els pisos. ;0
L'adolescent va sortir de casa. ;cause;Va mentir als seus pares. ;Els seus pares el van castigar. ;1
El bany s'ha inundat. ;cause;El lavabo es va desbordar. ;S'ha trencat l'escalfador d'aigua. ;0
El gos es va quedar a prop de la seva dona. ;cause;El propietari va posar un collaret al cadell. ;El propietari va mantenir el gos amb la correa. ;1
L'home va veure el seu reflex. ;cause;Es va quedar sota l'arbre. ;Es va posar sobre el llac tranquil. ;1
He perdut la trucada de la meva xicota. ;effect;La vaig trucar. ;La vaig conèixer per sopar. ;0
La família va cercar al barri. ;cause;El seu gos es va escapar de casa. ;Desapareixia joieria cara de casa seva. ;0
Vaig veure la meva respiració quan vaig expirar. ;cause;El temps era fred. ;El meu pit se sentia estret. ;0
Els empleats van formar un sindicat. ;cause;Volien millors condicions de treball. ;El seu cap els va augmentar els salaris. ;0
He cuinat un pastís de poma. ;effect;Una olor a pudor va omplir la cuina. ;Una aroma càlida va omplir la cuina. ;1
La dona lluita per caminar. ;cause;Ella portava tacos alts. ;Es va treure les sabates. ;0
El vapor sortia del pot d'aigua. ;cause;L'aigua va fer-se. ;Vaig cobrir la olla. ;0
Tots els meus mitjons estaven a la bugaderia. ;effect;Vaig portar sandàlies. ;Vaig portar botes. ;0
L'argument del polític va ser considerat absurde. ;effect;Va perdre el suport dels votants. ;Va ser acusat de corrupció. ;0
Tothom desaprobava el compromís de la parella. ;effect;La parella va quedar embarassada. ;La parella va fugir. ;1
L'edifici estava dedicat al milionari. ;cause;El milionari volia que es demoligués l'edifici. ;El milionari va donar els fons per construir-la. ;1
L'associat de vendes va acusar la noia de robar. ;cause;L'assistent de vendes va veure la noia posar mercaderia a la bossa. ;L'assistent de vendes va ajudar la noia a trobar la bossa que li agradava. ;0
El país va declarar la guerra al territori veí. ;effect;Els soldats van ser enviats a lluitar. ;Els soldats es van reunir amb les seves famílies. ;0
El tribunal va mantenir la controvertida sentència. ;effect;Es va desencadenar un motí davant del tribunal. ;Una parella va intercanviar els seus vots davant del tribunal. ;0
La noia va olorar quelcom cremant. ;cause;Va treure les galetes del tarro. ;Va deixar les galetes al forn. ;1
La pluja estava caient. ;effect;La tempesta va empitjorar. ;Vaig córrer per entrar. ;1
L'edifici va ser evacuat. ;cause;L'ascensor ha deixat de funcionar. ;S'ha activat l'alarma de foc. ;1
El pare es va ressentir de l'alcoholisme del seu fill. ;effect;El pare va comprar una cervesa al seu fill. ;El pare va expulsar el seu fill de casa. ;1
L'advocada va pujar les escales fins al seu despatx. ;cause;La secretària es va anar a casa. ;L'ascensor estava fora de funcionament. ;1
L'home es va enfadar amb el seu amic. ;cause;El seu amic el va interrompre. ;El seu amic li va comprar el dinar. ;0
La noia va donar els diners a la caixera. ;effect;El caixer va donar a la noia el canvi. ;El caixer s'ha oblidat de donar-li a la noia un rebut. ;0
La dona va ser posada en una cadira de rodes. ;cause;Va quedar paralitzada en un accident. ;Va entrar a l'hospital en una brancada. ;0
Els ciutadans van penjar la bandera nacional fora de les seves cases. ;cause;El país commemorava la seva independència. ;El país s'enfrontava a dificultats econòmiques. ;0
L'equip va perdre el torneig. ;effect;Van decebre els seus fans. ;Inspiraven els seus fans. ;0
El meu amic em va assenyalar que tenia menjar entre les dents. ;effect;Em vaig sentir avergonyit. ;Em vaig sentir orgullosa. ;0
El noi va fallar el seu examen d'història. ;cause;Va estar atent a classe. ;Va oblidar d'estudiar. ;1
L'edifici del centre s'ha col·lapsat. ;cause;Un terratrèmol va assolar la ciutat. ;La taxa de delinqüència a la ciutat va augmentar. ;0
La xicota d'aquest home va trencar amb ell. ;effect;Li va suplicar que el tornés a prendre. ;Ella el va presentar als seus pares. ;0
Els dos nens van estendre la mà simultàniament per recuperar la pilota. ;effect;La pilota va rolar. ;Els seus caps van col·lider. ;1
El ratolí va saquejar la paperera. ;cause;Hi havia cartó a la cisterna. ;La tapa estava fora de la paperera. ;1
El noi va afinar el llapis. ;cause;Era barata. ;Era avorrida. ;1
El caixer va negar a la dona un reemborsament pel vestit. ;cause;Ha perdut el recibiment. ;El vestit no m'encaixava. ;0
El raspall de la meva pell era profund. ;effect;Va guarir ràpidament. ;Ha deixat una cicatriu. ;1
L'home va rebre mirades estranyes dels passatgers del tren. ;cause;Estava mirant fixament al terra. ;Estava parlant amb ell mateix. ;1
El nen va deixar migelles al terra. ;effect;Les formigues van arribar a les migelles. ;La nena va guardar el pa. ;0
La dona va donar a la seva germana un tisso. ;cause;La germana de la dona va encunyar les mans. ;La germana de la dona va començar a plorar. ;1
L'home va agafar una moneda de menta. ;cause;Els seus llavis estaven trencats. ;Estava preocupat pel mal alè. ;1
La parella va marxar abans per al espectacle. ;cause;Van anticipar el trànsit al voltant del teatre. ;Tenen indicacions per anar al teatre. ;0
La dona es va quedar a casa de la feina. ;effect;El seu cap la va elogiar. ;El seu company de feina la va cobrir. ;1
L'home va signar la petició dels activistes. ;cause;Va donar suport a la seva causa. ;Els va denunciar com a bojos. ;0
El cor de l'actor va estar batent abans de la seva actuació. ;cause;Tenia por d'escenari. ;Ha memoritzat les seves línies. ;0
Estava perdut. ;effect;He comptat els diners. ;Vaig desplegar un mapa. ;1
La fruita madura es va quedar al sol. ;effect;Ha estat menjat. ;Es va encegar. ;1
El cotxe es va avergonyar. ;cause;He girat el motor. ;El motor s'ha sobreescalfat. ;1
L'home es va fer mal a l'esquena. ;effect;Va anar a veure un psiquiatre. ;Va estar al llit durant diversos dies. ;1
Vaig encendre un foc a la xemeneia. ;cause;No tenia fusta. ;Estava fred a la casa. ;1
La dona va deixar de córrer. ;cause;Té un crampe al costat. ;Ha reblat un segon esperit. ;0
He trucat a la porta del meu veí. ;effect;El meu veí em va convidar a entrar. ;La meva veïna ha sortit de casa. ;0
La dona va sospirar de frustració. ;cause;El seu marit va mal entendre les seves preocupacions. ;El seu marit la va besar per dir adéu. ;0
El professor va encoratjar l'estudiant. ;cause;L'estudiant va respondre correctament la pregunta. ;L'estudiant va dubtar a respondre la pregunta. ;0
La dona es va quedar sense ous. ;effect;Va anar a la granja. ;Va anar al supermercat. ;1
Em vaig trobar amb un vell amic. ;effect;Li vaig revelar un secret. ;Li vaig donar un abraç. ;1
La dona va evitar anar al llac. ;cause;Va agafar un peix. ;Semblava contaminat. ;1
L'estudiant va arribar a classe mollat. ;cause;El seu paraigua estava trencat. ;Se li va robar la bicicleta. ;0
El cursor de la pantalla de l'ordinador es va moure. ;cause;L'usuari va fer clic amb el ratolí. ;L'usuari va moure el ratolí. ;1
El conductor va fer un desviament. ;cause;S'ha produït un accident a la carretera principal. ;Va seguir el camió que tenia davant. ;0
Vaig penjar la roba de lli humit a la corda de roba. ;effect;La roba de lli s'ha assecat. ;La roba de lli va quedar tacada. ;0
La dona es va posar les seves ulleres. ;cause;La llum del sol era brillant. ;Va cridar un taxi. ;0
L'home va mirar el cel nocturn. ;cause;Ell desitjava que fos estiu. ;Li va semblar molt bonic. ;1
Em vaig sentir exhausta. ;effect;Em vaig anar a dormir aviat. ;Vaig estar despert tota la nit. ;0
L'home va anar al barbier. ;cause;Li estava sortint el cabell. ;El seu cabell s'havia anat allargant. ;1
El noi va jugar trucs malvats amb el seu nou company de classe. ;cause;El noi va donar la benvinguda al seu nou company de classe. ;Al noi no li agradava el nou company de classe. ;1
Tenia ganes d'un got de llet. ;cause;Estava menjant galetes. ;Estava cuinant pa. ;0
Va començar a ploure. ;effect;El conductor va encendre els llums. ;El conductor va fer marcha enrere. ;0
L'aparcament de l'edifici estava buit. ;effect;He aparcat al costat. ;He aparcat a prop de l'entrada. ;1
L'escriptor va perdre el termini per a la presentació del projecte. ;cause;Tenia un bloqueig d'escriptor. ;Va editar el projecte. ;0
L'associat em va col·locar. ;cause;He demanat parlar amb un supervisor. ;He proporcionat el meu número d'identificació. ;0
El vent va bufar a través de la finestra oberta. ;effect;Va sonar el timbre. ;Les cortines es van estremeix. ;1
La llum de la meva casa s'ha apagat. ;cause;He desconectat la làmpada. ;Em va esclatar una fiuza. ;1
El pesatista va grunir. ;cause;Va flexionar els músculs davant del mirall. ;Va aixecar la barra sobre el seu cap. ;1
L'estudiant va intentar fer els càlculs al cap. ;effect;Va treure una calculadora. ;Es va confondre. ;1
El nadó s'ha adormit. ;cause;El pare va canviar el plou del nadó. ;El pare va sacsejar suaument el nadó. ;1
La noia va llançar el globus d'aigua al noi. ;effect;El noi té una conmoció cerebral. ;El noi es va empapar. ;1
El fotògraf s'ha oblidat d'utilitzar el flash de la càmera. ;effect;Les fotos van quedar borroses. ;Totes les persones de les fotos es van negar a somriure. ;0
Vaig rebutjar la invitació a la festa d'aniversari. ;cause;Estava sola. ;Estava fora de la ciutat. ;1
Vaig fer exercici. ;cause;Em vaig sentir energètic. ;Tenia por. ;0
Vaig aplastar l'espongia humida. ;effect;Ha absorbit aigua. ;L'aigua s'hi va filtrar. ;1
Els turistes van prendre un ferri a la localitat. ;cause;El resort estava reservat. ;El resort estava en una illa. ;1
L'adolescent es va tatuar. ;cause;Tenia por de les agulles. ;Volia rebel·lar-se. ;1
Un cotxe desconegut aparcat davant de casa meva. ;effect;Em vaig posar sospitós. ;He trucat a la policia. ;0
El criminal es va entregar. ;cause;Les proves el van implicar. ;No hi havia cap prova en contra seu. ;0
L'home pesat va decidir perdre pes. ;effect;Va deixar de menjar dolços. ;Va evitar la cafeïna. ;0
La noia va pisar el gel. ;effect;S'ha desliurat. ;Va tremolar. ;0
La dona tenia anells sota els ulls. ;cause;Va estar despert tota la nit. ;Va posar el seu fill a dormir. ;0
La lava va fluir del volcà. ;cause;El volcà va entrar en erupció. ;El volcà estava inactiu. ;0
La dona es va posar les sabates. ;cause;Ella coneixia a tothom a la festa. ;Volia marxar de la festa. ;1
He pagat a l'assistent de la cabina de peatge. ;effect;Em va deixar passar per la cabina de peatge. ;Em va detenir a la cabina de peatge. ;0
L'executiu va fallar. ;cause;Va vendre les accions de la seva empresa. ;Va malgastar la seva fortuna. ;1
L'home va anar al metge. ;cause;El doctor estava de permís. ;L'home es va sentir malalt. ;1
Vaig sortir del dormitori per la finestra. ;cause;La casa estava en foc. ;La casa estava buida. ;0
Els dits del noi es van tornar esquinçats. ;cause;Va prendre una llarga dutxa. ;Es va espumar les mans amb sabó. ;0
Vaig escopir la llet. ;cause;La llet tenia un gust amarg. ;Tenia la boca seca. ;0
He perdut l'autobús. ;effect;Vaig arribar a la feina abans. ;Vaig arribar tard a la feina. ;1
El camió va col·lider amb el cotxe. ;effect;El camió va accelerar. ;El cotxe es va trencar. ;1
L'equip va manipular el concurs en el seu favor. ;effect;Han guanyat. ;Van abandonar. ;0
La ampolla de refresc va xiular. ;cause;Vaig tornar la ampolla. ;He torçat el tap. ;1
El noi estava tancat fora de casa seva. ;effect;Va entrar a través d'una finestra oberta. ;Va pujar al sostre. ;0
Va sonar el timbre. ;effect;El visitant va tocar a la porta. ;La dona va mirar a través del forat de la porta. ;1
L'home es va tacar el seu vestit. ;effect;La va portar a netejar. ;La va penjar al seu armari. ;0
La noia va apertar el tub de pasta de dents. ;effect;La pasta de dents va escampar del tub. ;La noia va escopir la pasta de dents. ;0
Les morts de civils de la guerra van augmentar. ;effect;Els pacifistes van organitzar una protesta. ;Els pacifistes van fer una desfilada. ;0
La noia es va treure la cinta del cabell. ;cause;Va lligar la cinta. ;La cinta semblava infantil. ;1
L'home es va fer una cirurgia plàstica. ;effect;Ha envellit. ;Semblava més jove. ;1
Un pollastre va sortir de l'ou. ;cause;L'ou ha eclosionat. ;He trencat l'ou. ;0
El pres va morir de gana. ;effect;Ha mort. ;Ha fugit. ;0
L'home va perdre l'equilibri a l'escala. ;effect;Va pujar per l'escala. ;Va caure de l'escala. ;1
El nen va ruclar. ;cause;Va prendre un sorbitge de refresca. ;Va obrir la llauna de refresc. ;0
Un corrent de vent fred va entrar per la finestra. ;effect;Em vaig relaxar. ;Em vaig tremolar. ;1
L'estudiant va rebre una beca per anar a la universitat. ;cause;Els seus companys de classe la respectaven. ;Tenia bones notes. ;1
La noia es va burlar del noi. ;cause;Vivia al costat seu. ;Ella estava enamorada d'ell. ;1
El vagabund famolenc va robar menjar. ;cause;Va incitar a la pietat. ;No tenia diners. ;1
He trucat al meu amic per parlar. ;cause;Volia privacitat. ;Em vaig sentir sola. ;1
L'home em va estendre la mà. ;effect;Li vaig donar la mà. ;Li vaig donar una cafetada. ;0
Em vaig esquivar. ;cause;Els focs artificials van ser llançats en l'aire. ;El frisbee va volar cap al meu cap. ;1
La noia es va mossegar les ungles. ;cause;Estava preocupada. ;Ella es va sorprendre. ;0
He girat la pàgina del calendari. ;cause;He marcat una cita al calendari. ;Era l'inici d'un nou mes. ;1
El marit va descobrir que la seva dona tenia una aventura. ;effect;Va acomiadar el seu advocat. ;Va demanar el divorci. ;1
La noia va deixar caure la pilota de goma. ;effect;La pilota va rebotar. ;La pilota va brillar. ;0
La noia va cometre un error en el seu examen. ;effect;Ella va adivinar la resposta. ;Va esborrar la seva resposta. ;1
El jugador va atacar el seu oponent. ;effect;El seu oponent va agafar el pas. ;El seu oponent va caure al terra. ;1
Vaig recollir els tomàquets de la vinya. ;cause;Eren madurs. ;Els vaig regar. ;0
L'home volia actuar de romàntic. ;effect;Va conèixer la seva ex-novia per dinar. ;Va comprar xocolata a la seva xicota. ;1
El mercuri en el termòmetre va pujar. ;cause;M'ha caigut el termòmetre. ;El temps s'ha calfat. ;1
Un tornado va passar per la ciutat. ;effect;El sostre del tribunal va volar. ;L'autopista es va tornar perillosament gelada. ;0
L'estudiant va rebre tutoria. ;effect;Les seves notes van millorar. ;Va fer trampa a l'examen. ;0
Em vaig sentir còmode. ;cause;Em vaig agenollar al terra. ;Em vaig envoltar amb una manta. ;1
He polit la pedra. ;effect;Es va fer escur. ;Es va fer brillant. ;1
He afegit sucre al cafè. ;effect;El cafè feia una olor forta. ;El cafè tenia un gust dolç. ;1
L'home va escarrapar els papers. ;effect;Es va tallar amb un paper. ;Va trencant els papers. ;0
Vaig colpejar el claveu amb el martell. ;effect;El claveu va penjar-se en la fusta. ;El claveu es va oxidar. ;0
El peix va mossegar la línia. ;effect;El pescador va treure el peix. ;El pescador refondeix la línia. ;0
L'adolescent estava avergonyit d'anar a l'escola. ;cause;Té un granol. ;Se li ha tret l'aparell dentari. ;0
La meva expressió facial es va il·luminar. ;cause;He rebut bones notícies. ;He perdut la paciència. ;0
Em vaig esborrar les mans amb una tovallola. ;cause;L'esmorzella estava humida. ;Tenia les mans molles. ;1
L'home va perdre l'equilibri sobre l'escaló. ;cause;El seient va trontollar sota ell. ;Va vessar pintura a l'escó. ;0
Els companys d'equip es van culpar els uns als altres. ;cause;Van perdre el joc. ;El seu entrenador va cancel·lar l'entrenament. ;0
He demanat perdó. ;cause;Em vaig penedir del meu error. ;He aconseguit el meu objectiu. ;0
La dona es va avorrir amb el seu company. ;cause;Li va fer preguntes sobre ella mateixa. ;Parlava sense parar de si mateix. ;1
La noia va fer un somriure. ;effect;Les seves galtes es van envermellir. ;Els seus fossets es van mostrar. ;1
La nau enemiga va explotar. ;cause;Va passar per sobre de la mina. ;Va navegar cap al port. ;0
L'home es va perforar el peu. ;cause;Va caure en un pou. ;Va trepitjar vidres trencades. ;1
Els detectius van buscar empremtes en la escena del crim. ;effect;Van descobrir la identitat de l'assassí. ;Van trobar l'arma a l'escena del crim. ;0
Hi havia molt trànsit a l'autopista. ;effect;Vaig fer un desviament. ;He demanat un cotxe. ;0
L'economia de la nació va caure. ;effect;Molta gent es va posar malalta. ;Molta gent s'enfrontava a la desocupació. ;1
El guàrdia de la creuada va fer sonar el seu xiulet als nens. ;cause;Estaven a punt de caminar cap al trànsit que venia de cap. ;Els va reconèixer del seu barri. ;0
Vaig girar els ulls al meu amic. ;cause;Em va dir la veritat. ;Va fer un comentari sarcàstic. ;1
El cotxe es va quedar sense gasolina. ;effect;El conductor estava atrapat a la carretera. ;El conductor va agafar un autostopista. ;0
La dona va començar a donar-li a llum. ;effect;El nadó va néixer. ;La dona tenia marees matinal. ;0
El barret de l'home va ser emportat pel vent. ;cause;Es va treure el barret. ;Havia vent a fora. ;1
La noia va assistir a la festa d'aniversari d'una amiga de classe. ;cause;Va rebre una invitació. ;Va comprar un regal. ;0
El front del noi se sent calent. ;effect;La seva mare li va prendre la temperatura. ;La seva mare el va portar al parc. ;0
L'home es va aprofitar amb colònia. ;cause;Volia impressionar la seva cita. ;Es va posar gel al cabell. ;0
La llum de la casa s'ha apagat. ;effect;Vaig buscar una torxa. ;Vaig agafar una pala. ;0
