question;answer;answer_ab
"一個硬幣代表頭頂. 傑西就個硬幣 羅德里克就個硬幣 Travis 唔會投硬幣 麗塔唔會硬幣, 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 辛西唔會硬幣,而佢會投硬幣 洛伊德唔會硬幣 傑奎琳就咗硬幣 JC 將硬幣投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 斯特林硬幣 Jennifer 將硬幣投 帕西就左硬幣. 丹尼斯就左硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Beatriz 將硬幣投 吉利安唔會硬幣,佢係老師 可可唔係會投硬幣 維維安唔會硬幣,佢係老師 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 王子就硬幣 Rene 將硬幣投 維沙爾就個硬幣 帕特里克唔會硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 但係佢唔會硬幣,佢唔會喺個局度 丹尼斯唔會硬幣, Cris 投硬幣 伯納就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Hank 唔會投硬幣 Janine 唔會投硬幣 Frankie 將硬幣投 Isa 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 麥克斯唔會硬幣, 咪咪唔喺個玩笑唧人. 辛西唔會硬幣,而佢會投硬幣"". 霍莉就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Christy 將硬幣投 Rey 唔會投硬幣 麥歇爾就個硬幣 杜莉唔會硬幣,而佢會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Annie 唔會投硬幣,而佢會投一個新硬幣 東尼奧就投一枚硬幣 莎倫就個硬幣 戴洛雷斯就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Jessy 唔會投硬幣. 利比唔會硬幣,而佢會投硬幣 丹妮爾就個硬幣 紅色投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 喬治唔會硬幣,佢唔會喺個局度硬幣 娜塔莉唔會硬幣,而佢會投硬幣 布萊恩投硬幣 Kiran 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 唔係拋硬幣. 尤妮絲唔會硬幣,而佢會投硬幣. 約瑟就咗一枚硬幣 Hugh 唔會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 梅羅迪唔會硬幣,佢係唔會 拉米羅唔會硬幣,而佢會投硬幣 洪伯托唔係拋硬幣. Jacob 唔會投硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 多明戈唔係投硬幣嘅 布萊娜咗個硬幣 迈克爾就投一枚硬幣 唔係拋硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 克里斯托弗唔會硬幣,而佢會投硬幣 迪布就個硬幣 Jake 將硬幣投 Tammy 將硬幣投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 摩根就個硬幣 珀拉唔係硬幣. 喬阿阿唔係拋硬幣. Marta 唔會投硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 佩妮就個硬幣 哈利唔會硬幣,佢唔會喺個局度 傑西卡唔會硬幣,而佢會投硬幣 霍拉西奧投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 畢利唔係硬幣,而係投硬幣 帕洛瑪唔會硬幣 坦納唔係硬幣,而係投硬幣 拉烏爾唔係硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Rena 唔會投硬幣. 戴文唔係硬幣,而係投硬幣 羅莎琳達唔會硬幣 波莉娜唔係硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 阿克塞爾就個硬幣 奧斯瓦爾多就投硬幣 梅爾德雷德唔會硬幣. 席爾維亞就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 艾米利納奧將硬幣投 莉莉絲投硬幣 韦德就投硬币. 維爾瑪唔會硬幣, 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 利諾唔係硬幣,而係投硬幣 Mariel 唔會投硬幣. 阿迪塔雅唔會硬幣, Elisabeth 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Jacky 將硬幣投 索科羅就個硬幣 Mark 將硬幣投 旺達唔會硬幣,而佢會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 毛里西奧就投硬幣 李仲唔會硬幣, Madi 唔會投硬幣. 莉莉就左個硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 魯本就個硬幣 伯納多就個硬幣 Ariel 唔會投硬幣 雪莉咗個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 菲利普唔會硬幣, 阿傑就個硬幣 Janie 投硬幣 阿古斯托就投一枚硬币 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Ari 將硬幣投 莉花唔會硬幣,而佢會投硬幣 艾略特就左硬幣. Kendrick 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 馬加麗塔就個硬幣 阿娜貝爾就個硬幣 肖恩將硬幣投 塞利娜就個硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Geo 唔係硬幣,佢係玩緊 Kody 唔會投硬幣 以賽亞斯就個硬幣 喬凡尼就左硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 肯尼迪就左硬幣. 吉妮唔會硬幣,佢唔會喺個局度硬幣 伊莉亞娜就個硬幣 天空唔會硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 比利就左硬幣. 卡桑德拉就個硬幣 Joy 唔會投硬幣 Abe 將硬幣投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 努比亞將硬幣投 莎拉唔會硬幣,而佢會揀嗰個 耶倫唔會硬幣,佢唔會喺個局度硬幣 Kris 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 艾爾唔係硬幣,而係投硬幣 Gaspar 將硬幣投 孫尼唔會硬幣,佢真係會 西蒙就左硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 斯凱拉咗個硬幣 Chrissy 唔會投硬幣 梅斯蒂就個硬幣 Kike 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 蓋文就個硬幣 Neha 唔會投硬幣 阿莎唔會硬幣 伯塔撒唔會硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 卡米洛就個硬幣 貝基唔會硬幣,佢唔會喺個局度硬幣 Eliza 唔會投硬幣. 利貝卡唔會硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 伊塞拉就個硬幣 莱斯利就投一枚硬币. 史泰西就個硬幣 英格里德唔會硬幣, 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 梅格唔係會投硬幣. 唔係安德烈打過個硬幣. Gerard 將硬幣投 莉莉就左硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 丹尼就左硬幣. 卡洛就個硬幣 雷納爾多就咗硬幣 Jessi 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Cheri 唔會投硬幣. 黎科唔會硬幣. Teo 投硬幣 但係,耶穌並無投硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 亞歷山大無用幣 梅根唔會硬幣,而佢會投硬幣 秋天唔會硬幣 羅伯特唔會硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Jr. 投硬幣 梅雷迪思就個硬幣 Zoe 唔會投硬幣. 羅比唔會硬幣,佢唔會郁, 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 漂亮的投硬币. 傑達硬幣 薩利塔唔會硬幣, 艾倫就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 莎莉咗個硬幣 貝拉就個硬幣 莉莎唔會硬幣,而佢會投硬幣 Maira 唔會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 拉扎羅唔會硬幣, 阿娜就個硬幣 查羅特咗個硬幣, Precious 咗個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Imelda 投硬幣 Andy 將硬幣投 Mack 唔會投硬幣. 里戈貝爾托就投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 阿希什就個硬幣 Tracy 投硬幣 瓦倫唔會硬幣,佢唔會喺個局度硬幣 艾米爾就投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 瑪麗安唔會硬幣 Joanne 投硬幣 達林唔會硬幣,佢唔會喺個局度 羅希特唔會硬幣,佢唔會喺個局度硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 朱麗葉咗個硬幣 扎卡利就左硬幣. 傑瑞德就個硬幣 泰森唔會硬幣,佢唔會喺個局度 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 維森特唔會硬幣,佢唔會喺個局度硬幣 Dayana 唔會投硬幣. 凱西唔會硬幣,佢唔會喺佢自己身上發揮潛力 林仲未投一個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 克雷格就個硬幣 迪倫唔會硬幣,而佢會投硬幣 特洛伊唔會硬幣 格里塞爾達唔會硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Ruby 唔會投硬幣 戴西唔會硬幣,而佢會投硬幣 耶迪拉就左硬幣. 聖誕老人唔會硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 戴夫唔會硬幣,佢唔會喺個局度硬幣 厄涅斯托唔會硬幣. Liam 唔會投硬幣. 馬莎唔會硬幣,而佢會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 艾拉就個硬幣 帕奧拉就投硬幣 喬西·安東尼奧唔係硬幣. 瑪麗亞唔會硬幣,而佢會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Manish 唔會投硬幣. 劉將硬幣投 卡爾唔係拋硬幣. 唐就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 艾爾文就投一枚硬幣 Hans 將硬幣投 摩西唔會硬幣, 尼可唔會硬幣, 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Micaela 唔會投硬幣. 凱文就個硬幣 戴蒙德唔係拋硬幣. 泰爾唔係投硬幣嘅 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 馬奧拉就個硬幣 塞爾文唔會硬幣,佢唔會喺個局度 塔比莎就投一枚硬币. 吉諾就投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 羅森多就個硬幣 莎拉唔會硬幣,而佢會投硬幣 艾瑞卡唔會硬幣, 喬治亞唔會硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 洛雷娜唔會硬幣 沙娜唔會硬幣,而佢會投硬幣 普里斯拉唔會硬幣 夏天唔會硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 諾埃爾唔係硬幣. 拜倫就個硬幣 Jane 唔會投硬幣. 達林唔會硬幣,佢就係要硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Chava 投硬幣 羅莎莉唔會硬幣 Kurt 唔會投硬幣. 琳達咗個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 梅根唔會硬幣,佢唔會喺佢個朋友身上發揮潛力 拿俄米唔會硬幣 以色列唔會硬幣 Marie 將硬幣投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 麥切爾將硬幣投 Karan 唔會投硬幣 艾伯哈姆並無投硬幣 艾倫就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 萊拉唔會硬幣 奧德里唔會硬幣,而佢會投硬幣 格倫唔係拋硬幣. 羅恩達唔會硬幣,而佢會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 雷吉娜唔會硬幣,而佢會投硬幣 Joel 唔會投硬幣. 公正唔需要一枚硬幣去投. 伊萊唔會硬幣,佢唔會喺個盒度 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Janet 唔會投硬幣,而 Janet 會投一個新硬幣 唔係硬幣,而係投硬幣 維基就個硬幣 伊萊亞斯就投一枚硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 拉斯就個硬幣 伯塔唔會硬幣,而佢會投硬幣 曼迪唔會硬幣,佢唔會喺個局度硬幣 莉迪將硬幣投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 斯坦唔會硬幣,佢唔會喺個局度硬幣 馬爾尼就個硬幣 桑提亞哥將硬幣投 維維安娜就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 卡羅爾就投硬幣 威廉就投一枚硬币. Tiffany 咗個硬幣 希拉里唔會硬幣,佢唔會喺個局度硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 阿帕羅就投硬幣 娜唔會硬幣,佢係老師 狄昂咗個硬幣 泰莎就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 易斯唔係拋硬幣. 阿蘇切納唔係拋硬幣. 凱爾唔係拋硬幣. Ravi 唔會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Issa 投硬幣 Kendra 投硬幣 Ignacio 將硬幣投 Henry 將硬幣投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 福斯蒂諾投硬幣 拉瑪咗個硬幣 Fransisco 投硬幣 莉娜就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Angelique 投硬幣 馬麗莎就個硬幣 菲莉斯就個硬幣 Bonnie 將硬幣投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 洛倫唔係拋硬幣. 威斯就左硬幣. 迪恩唔係硬幣,而係投硬幣 海莉丟硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 麥克斯威爾唔係拋硬幣. 喬西就個硬幣 Beto 唔會投硬幣. 喬唔係投硬幣嘅 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 莉絲唔會硬幣,而佢會投硬幣 安德烈亞就個硬幣 蘇雷什唔係拋硬幣. Vera 唔會投硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 爾唔係硬幣. 伊妮斯唔會硬幣,而佢會投硬幣 瓦萊莉亞就個硬幣 弗朗西斯卡唔會硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Ron 將硬幣投 卡爾就個硬幣 Joann 唔會投硬幣. Young 將硬幣投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 莎莉就個硬幣 賽迪就個硬幣 克里斯蒂唔係拋硬幣. Ellie 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Tomás唔會硬幣. 尼克就個硬幣 佐伊拉就左硬幣. 卡爾文唔會硬幣,佢唔會喺個局度 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 蓋伯唔會硬幣,佢唔會喺老鼠手上 多拉就投硬幣 艾琳唔係拋硬幣. 莫德斯托唔係硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 維多利亞就個硬幣 奧羅拉唔會硬幣 艾瑪莉亞唔會硬幣 女王唔會硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. Alec 將硬幣投 阿里安娜就個硬幣 Corina 投硬幣 胡安卡洛斯就投一枚硬币. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Carolyn 將硬幣投 莎莎唔會硬幣,而佢會投硬幣 慈悲唔係一場賭注 Keri 投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 塞琳娜唔會硬幣,而佢會投硬幣 Keisha 投硬幣 格拉迪斯唔會硬幣,而佢會投硬幣 塞德里克唔會硬幣,佢唔會喺個局度硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 薩爾瑪唔會硬幣,而佢會投硬幣 Pj 投硬幣 格拉迪斯就左硬幣. 莫妮卡就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 拉爾夫唔會硬幣,而佢會投硬幣 珍妮咗個硬幣 凱爾唔係拋硬幣,而係投硬幣 Alejandro 唔會投硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 樂蒂就個硬幣 阿米唔會硬幣 Elvia 唔會投硬幣. Ted 唔會投幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 阿普里爾唔係拋硬幣. Molly 唔會投硬幣. 毛里斯就左硬幣. 傑克琳就個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 馬克斯唔會硬幣 凱瑟琳唔會硬幣,而佢會投硬幣 Giovanna 唔會投硬幣. 肯特唔會硬幣,佢唔會喺個局度硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 戴斯蒙投硬幣 Camille 投硬幣 Joana 投硬幣  가르시아就左硬币. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 昆頓唔會硬幣,而佢會投硬幣"". Sam 將硬幣投 Soledad 唔會投硬幣 貝卡咗個硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 瑪蒂爾德唔會硬幣 Jan 將硬幣投 馬塞爾唔會硬幣, Mimi 唔會投硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 馬諾洛唔會硬幣 比唔會硬幣,佢係老師 Ash 唔會投硬幣 傑奎琳唔係硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. 喬治. 路易斯唔會硬幣 莫喺度投硬幣, 阿列克西就個硬幣 傑瑞唔係拋硬幣. 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
"一個硬幣代表頭頂. Kali 唔會投硬幣 Jeanette 投硬幣 泰斯唔係硬幣. 戴文唔係硬幣,而係投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 納比爾唔係硬幣,而係投硬幣 馬琳唔會硬幣, Wendy 將硬幣投 吉莉安唔會硬幣,佢係老師 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 慈善就係一籌一籌咁去幫人 Svetlana 唔會投硬幣. Jamie 唔會投硬幣 喬西 (Jose A) 唔係硬幣,而係投 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";唔係 ;B
"一個硬幣代表頭頂. 戴利拉就投硬幣 Emily 投硬幣 凱西唔會硬幣,佢唔會喺佢自己身上嘢 克利福德唔會硬幣,而佢會投硬幣 呢張硬幣仲有唔上? 請留意到 ""翻轉""嘅意思係 ""倒退"". ";係 ;A
