question;answer;answer_ab
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ജെസ്സി നാണയം എറിയുന്നു. റോഡറിക് നാണയം എറിയുന്നു. ട്രാവിസ് നാണയം എറിയുന്നില്ല. റിറ്റാ നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. സിന് ഥിയ നാണയം എറിയുന്നില്ല. ലോയ്ഡ് നാണയം എറിയുന്നില്ല. ജാക്വിൻ നാണയം എറിയുന്നു. ജെസി നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. സ്റ്റെര് ലിംഗ് നാണയം എറിയുന്നു. ജെന്നിഫർ നാണയം എറിയുന്നു. പത്സി നാണയം എറിയുന്നു. ഡെനിസ് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ബിയാട്രിസ് നാണയം എറിയുന്നു. ഗില്ലിയന് നാണയം എറിയുന്നില്ല. കോക്കോ നാണയം എറിയുന്നില്ല. വിവിയന് നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. പ്രിൻസ് നാണയം എറിയുന്നു. റെനെ നാണയം എറിയുന്നു. വിഷല് നാണയം എറിയുന്നു. പാട്രിക് നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ജേ നാണയം എറിയുന്നില്ല. ഡെന്നിസ് നാണയം എറിയുന്നില്ല. ക്രിസ് നാണയം എറിയുന്നു. ബെർണാഡെറ്റ് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഹാങ്ക് നാണയം എറിയുന്നില്ല. ജാനീന് നാണയം എറിയുന്നില്ല. ഫ്രാങ്കി നാണയം എറിയുന്നു. ഇസ നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. മാക്സ് നാണയം എറിയുന്നില്ല. മൈക്കി നാണയം എറിയുന്നില്ല. സിന് ഥിയ നാണയം എറിയുന്നില്ല. ഹോളി നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ക്രിസ്റ്റി നാണയം എറിയുന്നു. റേ നാണയം എറിയുന്നില്ല. മിഷേല് നാണയം എറിയുന്നു. ഡോളി നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ആനി നാണയം എറിയുന്നില്ല. ടോണിയോ നാണയം എറിയുന്നു. ഷാരോൺ നാണയം എറിയുന്നു. ഡെലോറസ് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ജെസ്സി നാണയം എറിയുന്നില്ല. ലിബി നാണയം എറിയുന്നില്ല. ഡാനിയേലിന് നാണയം എറിയുന്നു. റെഡ് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ജോര് ജെ നാണയം എറിയുന്നില്ല. നതാലിയ നാണയം എറിയുന്നില്ല. ബ്രയാന്റ് നാണയം എറിയുന്നു. കിരണ് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. യാന് നാണയം എറിയുന്നില്ല. യൂനിസ് നാണയം എറിയുന്നില്ല. ജോസഫ് നാണയം എറിയുന്നു. ഹ്യൂ നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. മെലഡി നാണയം എറിയുന്നില്ല. റാമിറോ നാണയം എറിയുന്നില്ല. ഹുംബെര് ട്ടോ നാണയം എറിയുന്നില്ല. ജേക്കബ് നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഡോമിംഗോ നാണയം എറിയുന്നില്ല. ബ്രിയാന നാണയം എറിയുന്നു. മൈക്കിൾ നാണയം എറിയുന്നു. ജോണ് നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ക്രിസ്റ്റഫർ നാണയം എറിയുന്നില്ല. ഡെബ് നാണയം എറിയുന്നു. ജെയ്ക്ക് നാണയം എറിയുന്നു. ടാമി നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. മോർഗൻ നാണയം എറിയുന്നു. പെര് ല നാണയം എറിയുന്നില്ല. ജോവോ നാണയം എറിയുന്നില്ല. മാർത്ത നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. പെനി നാണയം എറിയുന്നു. ഹാരി നാണയം എറിയുന്നില്ല. ജെസിക്ക നാണയം എറിയുന്നില്ല. ഹൊറാഷ്യോ നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ബില്ലി നാണയം എറിയുന്നില്ല. പലോമ നാണയം എറിയുന്നില്ല. ടാനര് നാണയം എറിയുന്നില്ല. റൌല് നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. റെന നാണയം എറിയുന്നില്ല. ഡെവണ് നാണയം എറിയുന്നില്ല. റോസലിൻഡ നാണയം എറിയുന്നില്ല. പോളിന നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ആക്സല് നാണയം എറിയുന്നു. ഓസ്വാൾഡോ നാണയം എറിയുന്നു. മില് ഡ്രെഡ് നാണയം എറിയുന്നില്ല. സിൽവിയ നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. എമിലിയാനോ നാണയം എറിയുന്നു. ജാസ്മിൻ നാണയം എറിയുന്നു. വേഡ് നാണയം എറിയുന്നു. വില് മ നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ലിനോ നാണയം എറിയുന്നില്ല. മരിയെല് നാണയം എറിയുന്നില്ല. ആദിത്യ നാണയം എറിയുന്നില്ല. എലിസബത്ത് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ജാക്കി നാണയം എറിയുന്നു. സോക്കറോ നാണയം എറിയുന്നു. മാര് ക്ക് നാണയം എറിയുന്നു. വാൻഡ നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. മൌറീഷ്യോ നാണയം എറിയുന്നു. ലീ നാണയം എറിയുന്നില്ല. മാഡി നാണയം എറിയുന്നില്ല. ലിസി നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. റൂബന് നാണയം എറിയുന്നു. ബെര് നാര് ഡോ നാണയം എറിയുന്നു. അരിയേൽ നാണയം എറിയുന്നില്ല. ഷെല്ലി നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഫിലിപ്പ് നാണയം എറിയുന്നില്ല. അജയ് നാണയം എറിയുന്നു. ജാനി നാണയം എറിയുന്നു. ഓഗസ്റ്റോ നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ആരി നാണയം എറിയുന്നു. ജാസ്മിന് നാണയം എറിയുന്നില്ല. എലിയറ്റ് നാണയം എറിയുന്നു. കെൻഡ്രിക്ക് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. മാർഗരിറ്റ നാണയം എറിയുന്നു. അനബെല് നാണയം എറിയുന്നു. ഷോണ് നാണയം എറിയുന്നു. സെലിന നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ജിയോ നാണയം എറിയുന്നില്ല. കോഡി നാണയം എറിയുന്നില്ല. ഇസയാസ് നാണയം എറിയുന്നു. ജിയോവാനി നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. കെന്നഡി നാണയം എറിയുന്നു. ജിനി നാണയം എറിയുന്നില്ല. ഇലിയാന നാണയം എറിയുന്നു. സ്കൈ നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ബില്ലി നാണയം എറിയുന്നു. കാസന്ദ്ര നാണയം എറിയുന്നു. ജോയ് നാണയം എറിയുന്നില്ല. ആബേ നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. നുബിയ നാണയം എറിയുന്നു. സാറാ നാണയം എറിയുന്നില്ല. ജാലന് നാണയം എറിയുന്നില്ല. ക്രിസ് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ആള് നാണയം എറിയുന്നില്ല. ഗാസ്പര് നാണയം എറിയുന്നു. സോണി നാണയം എറിയുന്നില്ല. സൈമന് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. സ്കൈലര് നാണയം എറിയുന്നു. ക്രിസി നാണയം എറിയുന്നില്ല. മിസ്റ്റി നാണയം എറിയുന്നു. കിക്ക് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഗേവിന് നാണയം എറിയുന്നു. നേഹ നാണയം എറിയുന്നില്ല. ആഷാ നാണയം എറിയുന്നില്ല. ബല് റ്റാസര് നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. കാമിലോ നാണയം എറിയുന്നു. ബെക്കി നാണയം എറിയുന്നില്ല. എലീസാ നാണയം എറിയുന്നില്ല. റെബേക്കാ നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഐസെല നാണയം എറിയുന്നു. ലെസ്ലി നാണയം എറിയുന്നു. സ്റ്റേസി നാണയം എറിയുന്നു. ഇംഗ് റിഡ് നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. മെഗ് നാണയം എറിയുന്നില്ല. ആൻഡ്രേ നാണയം എറിയുന്നില്ല. ജെറാഡ് നാണയം എറിയുന്നു. ലീലാ നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഡെന്നി നാണയം എറിയുന്നു. കാർലോ നാണയം എറിയുന്നു. റെയ്നാൾഡോ നാണയം എറിയുന്നു. ജെസ്സി നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഷെറി നാണയം എറിയുന്നില്ല. റിക്കോ നാണയം എറിയുന്നില്ല. തിയോ നാണയം എറിയുന്നു. യേശു നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. അലക്സാണ്ട്രിയ നാണയം എറിയുന്നില്ല. മേഗന് നാണയം എറിയുന്നില്ല. ശരത്കാലം നാണയം എറിയുന്നില്ല. റോബർട്ട് നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ജൂനിയർ നാണയം എറിയുന്നു. മെറിഡിത്ത് നാണയം എറിയുന്നു. സോയി നാണയം എറിയുന്നില്ല. റോബി നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. സുന്ദരി നാണയം എറിയുന്നു. ജേഡ നാണയം എറിയുന്നു. സരിത നാണയം എറിയുന്നില്ല. അലന് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഷാരി നാണയം എറിയുന്നു. ബെല്ല നാണയം എറിയുന്നു. ലിസ നാണയം എറിയുന്നില്ല. മൈറ നാണയം എറിയുന്നില്ല. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";അതെ ;A
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ലാസറോ നാണയം എറിയുന്നില്ല. ആന നാണയം എറിയുന്നു. ഷാർലറ്റ് നാണയം എറിയുന്നു. പ്രെഷ്യസ് നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
"ഒരു നാണയം തല ഉയര് ത്തുന്നു. ഇമേല് ഡാ നാണയം എറിഞ്ഞു. ആന് ഡീ നാണയം എറിയുന്നു. മാക് നാണയം എറിയുന്നില്ല. റിഗോബെർട്ടോ നാണയം എറിയുന്നു. നാണയം ഇപ്പോഴും തലകീഴായിട്ടുണ്ടോ? ""ഫ്ലിപ്"" എന്ന വാക്കിന്റെ അർത്ഥം ""തിരിച്ചുകാട്ടുക"" എന്നാണ്. ";വേണ്ട ;B
