question;answer;answer_ab
"ایک سکہ سر ہے. کرسٹی سکے کو پھینک دیتی ہے۔ ری سکے نہیں پھینکتا. مشیل سکے کو پھینک دیتی ہے۔ ڈولی سکے کو نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. اینی سکے نہیں پھینکتی۔ ٹونو سکے کو پھینک دیتا ہے. شارون نے سکے کو اُلٹا۔ ڈیلورس سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. جیسی سکے نہیں پھینکتی۔ لبی سکے نہیں پھینکتی۔ ڈینیئل سکے کو پھینک دیتا ہے. ریڈ سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. جارج سکے کو نہیں پھینکتا۔ ناتالیا سکے نہیں پھینکتی۔ برائنٹ سکے پھینکتا ہے. کرن نے سکے کو اُڑا دیا کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. یان سکے کو نہیں پھینکتا۔ یونس سکے کو نہیں پھینکتی۔ جوزف سکے کو اُڑا دیتا ہے۔ ہیو سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. میلوڈی سکے کو نہیں پھینکتی۔ رامیرو سکے کو نہیں پھینکتا۔ ہمبرٹو سکے کو نہیں پھینکتا۔ جیکب سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. ڈومنگو سکے کو نہیں پھینکتا۔ بریانا سکے کو پھینک دیتی ہے۔ مائیکل سکے کو پھینک دیتا ہے جوآن سکے نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. کرسٹوفر سکے نہیں پھینکتا۔ ڈیب سکے کو پھینک دیتا ہے. جیک سکے کو پھینک دیتا ہے. ٹمی سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. مورگن سکے کو پھینک دیتا ہے. پرلا سکے کو نہیں پھینکتا۔ جواؤ سکے نہیں پھینکتا۔ مارٹا سکے نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. پینی سکے کو پھینک دیتی ہے۔ ہیری سکے کو نہیں پھینکتا۔ جیسکا سکے نہیں پھینکتی۔ ہوراسیو سکے کو پھینک دیتا ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. بیلی سکے نہیں پھینکتی۔ پالوما سکے کو نہیں پھینکتی۔ ٹینر سکے نہیں پھینکتا. راؤل سکے نہیں پھینکتا. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. رینا سکے نہیں پھینکتی۔ ڈیون سکے نہیں پھینکتا. روزالینڈا سکے کو نہیں پھینکتی۔ پولینا سکے کو نہیں اُڑا رہی کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. ایکسل سکے کو پھینک دیتا ہے. اوسوالڈو سکے کو پھینک دیتا ہے۔ مِلڈریڈ سکے کو اُڑا نہیں دیتی۔ سلویا سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. ایمیلیانو سکے کو پھینک دیتا ہے۔ یاسمین سکے کو پھینک دیتی ہے۔ ویڈ سکے پھینکتا ہے. ولما سکے کو نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. لینو سکے کو نہیں پھینکتا۔ ماریل سکے نہیں پھینکتی۔ آدتیہ سکے کو نہیں پھینکتا۔ الیزابت سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. جیکی سکے کو پھینک دیتا ہے. سوکوررو سکے کو پھینک دیتا ہے. مارک سکے کو پھینک دیتا ہے وانڈا سکے نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. موریسیو سکے کو اُڑا دیتا ہے۔ لی سکے نہیں پھینکتا. مادی سکے کو نہیں پھینکتی۔ لیزی سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. روبن سکے کو پھینک دیتا ہے. برنارڈو سکے کو اُڑا دیتا ہے۔ ایریل سکے نہیں پھینکتا. شیلی سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. فلپ سکے کو نہیں پھینکتا۔ اجے سکے کو پھینک دیتا ہے جینی سکے کو پھینک دیتی ہے۔ اگسٹو سکے کو اُڑا دیتا ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. آری سکے کو پھینک دیتا ہے. یاسمین سکے کو نہیں پھینکتی۔ ایلیٹ سکے کو پھینک دیتا ہے. کینڈرک سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. مارگریٹا سکے کو پھینک دیتی ہے۔ اینابیل سکے کو پھینک دیتی ہے۔ شون سکے پھینکتا ہے. سیلینا سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. جیو سکے کو نہیں پھینکتا۔ کوڈی سکے نہیں پھینکتا. ایشیاہ سکے کو پھینک دیتا ہے۔ جیوانی سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. کینیڈی سکے کو پھینکتا ہے. جینی سکے نہیں پھینکتی۔ ایلیانا سکے کو اُڑا دیتی ہے۔ اسکائی سکے کو نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. بیلی سکے پھینکتا ہے. کساندرا سکے کو پھینک دیتی ہے۔ خوشی سکے کو نہیں پھینکتی۔ ایب سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. نوبیا سکے کو اُڑا دیتا ہے۔ سارہ سکے کو نہیں پھینکتی۔ جیلن سکے کو نہیں پھینکتا۔ کرس سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. ایلی سکے نہیں پھینکتی۔ گیسپر سکے پھینکتا ہے. سوننی سکے نہیں پھینکتا. سائمن نے سکے کو اُلٹا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. اسکائیلر سکے پھینکتا ہے. کرسی سکے کو نہیں پھینکتی۔ میسٹی سکے کو پھینک دیتی ہے۔ کائیک سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. گیون سکے کو پھینک دیتا ہے. نیہا سکے نہیں پھینکتی۔ آشا سکے کو نہیں پھینکتی۔ بلطزار سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. کیمیلو سکے کو پھینک دیتا ہے. بیکی سکے نہیں پھینکتی۔ ایلیزا سکے نہیں پھینکتی۔ ریبیکا سکے نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. آئسلا سکے پھینکتا ہے. لیزلی سکے کو پھینک دیتی ہے۔ سٹیسی سکے کو پھینک دیتی ہے۔ انگرڈ سکے نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. میگ سکے نہیں پھینکتی۔ اینڈریو سکے کو نہیں پھینکتا۔ جیرارڈ سکے کو پھینک دیتا ہے۔ لیلیا سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. ڈینی سکے پھینکتا ہے. کارلو سکے کو پھینک دیتا ہے۔ رینیلڈو سکے کو پھینک دیتا ہے۔ جسی سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. چیری سکے کو نہیں اُچھلاتی ریکو سکے نہیں پھینکتا. ٹیو سکے کو پھینک دیتا ہے. یسوع سکے کو اُلٹ نہیں دیتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. اسکندریہ سکے کو نہیں اڑا دیتی۔ میگھن سکے کو نہیں پھینکتی۔ موسم خزاں سکے کو نہیں پھینکتا۔ رابرٹ سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. جونیئر سکے کو پھینک دیتا ہے. میریڈتھ سکے پھینکتی ہے. زوی سکے نہیں پھینکتی۔ روبی سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. خوبصورت سکے flips. جڈا سکے کو پھینک دیتی ہے۔ سرتا سکے نہیں پھینکتی۔ ایلن سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. شری سکے کو اُڑا دیتی ہے۔ بیلا سکے پھینکتی ہے. لیزا سکے کو نہیں پھینکتی۔ مائرہ سکے کو نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. لازارو سکے کو نہیں پھینکتا۔ انا سکے کو اُڑا دیتی ہے۔ چارلوٹ سکے کو اُڑا دیتا ہے۔ قیمتی سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. املڈا سکے کو پھینک دیتی ہے۔ اینڈی سکے کو پھینک دیتی ہے۔ میک سکے نہیں پھینکتا. ریگوبیرٹو سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. ایشش نے سکے کو اُڑا دیا۔ ٹریسی سکے کو پھینک دیتی ہے۔ ورون سکے کو نہیں پھینکتا۔ ایمل سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. ماریان سکے کو نہیں پھینکتی۔ جوآن سکے کو پھینک دیتی ہے۔ ڈیرن سکے نہیں پھینکتا. روہت سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. جولیا نے سکے کو اُلٹا۔ زکری نے سکے کو اُلٹا۔ جارڈ سکے کو پھینک دیتا ہے. ٹائسن سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. وِسنٹے سکے کو نہیں اُڑا دیتا۔ ڈیانا سکے کو نہیں اُڑا رہی۔ کیسی سکے نہیں پھینکتا. لین سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. کریگ سکے کو پھینک دیتا ہے. ڈیلن سکے کو نہیں پھینکتا۔ ٹرائے سکے نہیں پھینکتا. گریسلڈا سکے نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. روبی سکے کو نہیں پھینکتا۔ ڈیزی سکے کو نہیں پھینکتی۔ یادیرا سکے کو پھینک دیتی ہے۔ سانتا سکے نہیں پھینکتا. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. ڈیو سکے نہیں پھینکتا۔ ارنسٹو سکے کو نہیں اُڑا دیتا۔ لیام سکے نہیں پھینکتا. مارشا سکے نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. آئرہ سکے پھینکتا ہے. پاولا سکے کو اُڑا دیتی ہے۔ جوز انتونیو سکے کو نہیں پھینکتا۔ ماریہ سکے کو نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. منش سکے کو نہیں پھینکتا۔ لو سکے کو پھینک دیتا ہے. کارل سکے کو نہیں پھینکتا۔ ڈون سکے کو پھینکتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. ارونگ سکے پھینکتا ہے. ہنس سکے کو اُڑا دیتا ہے۔ موسیٰ نے سکہ نہیں پھینکا نیکول سکے کو نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. میکاےلا سکے کو نہیں پھینکتی۔ کیون سکے کو پھینک دیتا ہے. ڈائمنڈ سکے کو نہیں پھینکتا۔ ٹائی سکے نہیں پھینکتا. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. ماورا سکے کو پھینک دیتی ہے۔ سلون سکے کو نہیں پھینکتا۔ تبتا سکے کو پھینک دیتی ہے۔ جینو سکے پھینکتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. روزینڈو سکے کو پھینک دیتا ہے۔ شیلا سکے نہیں پھینکتی۔ ایریکا سکے کو نہیں پھینکتی۔ جارجیا سکے کو نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. لورینا سکے کو نہیں پھینکتی۔ شانا سکے نہیں پھینکتی۔ پریسلا سکے کو نہیں پھینکتی۔ سمر سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. نوئل سکے نہیں پھینکتی۔ بائرن سکے کو پھینک دیتا ہے. جین سکے کو نہیں پھینکتی۔ ڈیرن سکے کو نہیں پھینکتا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. چاوا سکے کو پھینک دیتا ہے. روزالیا سکے کو نہیں پھینکتی۔ کرٹ سکے نہیں پھینکتا. لنڈا سکے کو اُڑا دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. میگن سکے نہیں پھینکتی۔ نعومی سکے نہیں پھینکتی۔ اسرائیل سکے کو نہیں اُڑا رہا۔ ماری نے سکے کو اُلٹا۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. مائیکل سکے کو پھینک دیتا ہے کرن سکے کو نہیں پھینکتا۔ ابراہیم نے سکے کو اُلٹا نہیں اُڑا یا ایلن سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. لیلا سکے نہیں پھینکتی۔ آڈری سکے نہیں پھینکتی۔ گلین سکے کو نہیں پھینکتا۔ رونا سکے کو نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. ریجینا سکے نہیں پھینکتی۔ جویل سکے کو اُڑا نہیں سکتا انصاف سکہ نہیں اُچھلاتا۔ ایلی سکے نہیں پھینکتا. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. جانٹ سکے کو نہیں پھینکتی۔ مورھی سکے کو نہیں اُڑا دیتی۔ وکی سکے کو پھینک دیتا ہے. الیاس سکے کو پھینک دیتا ہے. کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. راس سکے پھینکتا ہے. برٹا سکے نہیں پھینکتی۔ مینڈی سکے نہیں پھینکتی۔ لیڈیا سکے کو اُڑا دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";ہاں ;A
"ایک سکہ سر ہے. ٹرسٹین سکے کو نہیں پھینکتا۔ مارلن نے سکے کو پھینکا۔ سانتیاگو سکے کو پھینک دیتا ہے. ویویانا سکے کو پھینک دیتی ہے۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
"ایک سکہ سر ہے. کیرول سکے کو پھینک دیتی ہے۔ ولیم نے سکے کو اُلٹا۔ ٹفنی سکے کو پھینک دیتی ہے۔ ہلیری سکے نہیں پھینکتی۔ کیا سکہ اب بھی اوپر کی طرف ہے؟ یہاں ""فِلٹ"" کا مطلب ""ریورس"" ہے۔ ";نہیں ;B
