question;answer;answer_ab
"Una moneda és cap amunt. Hank no llança la moneda. Janine no llança la moneda. Frankie llança la moneda. Isa llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Max no llança la moneda. Mikey no llança la moneda. Cynthia no llança la moneda. Holly llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Christy llança la moneda. Rey no llança la moneda. Michelle llança la moneda. Dolly no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. L'Annie no tira la moneda. Toño llança la moneda. Sharon llança la moneda. La Delores llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Jessy no llança la moneda. La Libby no tira la moneda. Danielle llança la moneda. El vermell tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Jorge no llança la moneda. Natalia no tira la moneda. Bryant llança la moneda. Kiran llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Yan no llança la moneda. Eunice no tira la moneda. Joseph llança la moneda. Hugh no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. La Melody no tira la moneda. El Ramiro no tira la moneda. Humberto no llança la moneda. Jacob no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Domingo no llança la moneda. Briana llança la moneda. Michael llança la moneda. Joan no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Kristopher no llança la moneda. Deb llança la moneda. Jake llança la moneda. Tammy llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Morgan llança la moneda. Perla no llança la moneda. Joao no llança la moneda. Marta no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Penny llança la moneda. Harry no llança la moneda. Jessica no llança la moneda. Horacio llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Billie no llança la moneda. La Paloma no tira la moneda. Tanner no llança la moneda. Raúl no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Rena no llança la moneda. Devon no llança la moneda. Rosalinda no llança la moneda. Paulina no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Axel llança la moneda. Osvaldo llança la moneda. Mildred no tira la moneda. Sylvia llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Emiliano llança la moneda. Jasmin llança la moneda. Wade llança la moneda. Vilma no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Lino no llança la moneda. Mariel no tira la moneda. Aditya no llança la moneda. Elisabeth llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Jacky llança la moneda. Socorro llança la moneda. Mark llança la moneda. Wanda no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Mauricio llança la moneda. Lee no llança la moneda. Madi no llança la moneda. Lizzie llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Ruben llança la moneda. Bernardo llança la moneda. Ariel no llança la moneda. Shelley llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Phillip no llança la moneda. Ajay llança la moneda. Janie llança la moneda. Augusto llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Ari llança la moneda. La Jasmine no tira la moneda. L'Elliot tira la moneda. Kendrick llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Margarita llança la moneda. Anabel llança la moneda. Shaun llança la moneda. Celina llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Geo no llança la moneda. Kody no llança la moneda. Isaias llança la moneda. Giovanni llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Kennedy llança la moneda. La Ginny no tira la moneda. Iliana llança la moneda. El cel no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Billy llança la moneda. Kassandra llança la moneda. La joia no tira la moneda. Abe llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Nubia llança la moneda. La Sara no tira la moneda. Jalen no tira la moneda. Kris llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Ale no tira la moneda. Gaspar llança la moneda. Sonny no llança la moneda. Simon llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Skylar llança la moneda. Chrissy no llança la moneda. Misty llança la moneda. Kike llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Gavin llança la moneda. Neha no llança la moneda. Asha no llança la moneda. Baltasar no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Camilo llança la moneda. Becky no llança la moneda. Eliza no llança la moneda. La Rebecca no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Isela llança la moneda. Leslie llança la moneda. Stacy llança la moneda. La Ingrid no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. La Meg no tira la moneda. Andrey no llança la moneda. Gerard llança la moneda. Lilia llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Denny llança la moneda. Carlo llança la moneda. Reinaldo llança la moneda. Jessi llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Cheri no llança la moneda. Rico no llança la moneda. Teo llança la moneda. Jesús no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Alexandria no tira la moneda. La Meghan no tira la moneda. L'automne no fa cap voltes. Robert no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Jr. llança la moneda. Meredith llança la moneda. Zoe no llança la moneda. En Robby no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. La bonica tira la moneda. Jada llança la moneda. Sarita no llança la moneda. Allen llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Shari llança la moneda. Bella llança la moneda. Liza no tira la moneda. Maira no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Lazaro no llança la moneda. Ana llança la moneda. Charlotte llança la moneda. Precious llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Imelda llança la moneda. Andi llança la moneda. Mack no llança la moneda. Rigoberto llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Ashish llança la moneda. Tracey llança la moneda. Varun no llança la moneda. Emil llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. La Marian no tira la moneda. Joanne llança la moneda. En Darrin no tira la moneda. Rohit no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Julieta llança la moneda. Zachary llança la moneda. Jared llança la moneda. Tyson no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Vicente no llança la moneda. La Dayana no tira la moneda. Kasey no llança la moneda. Lin no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Craig llança la moneda. Dillon no llança la moneda. Troy no llança la moneda. Griselda no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. El rubí no tira la moneda. La Daisy no llança la moneda. Yadira llança la moneda. Santa no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Dave no llança la moneda. L'Ernesto no tira la moneda. Liam no llança la moneda. Marsha no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. L'Ira llança la moneda. Paola llança la moneda. José Antonio no llança la moneda. Maria no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Manish no tira la moneda. Lu llança la moneda. Karl no llança la moneda. Don llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Irving llança la moneda. Hans llança la moneda. Moisès no llança la moneda. Nicole no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Micaela no llança la moneda. Kevin llança la moneda. El diamant no tira la moneda. Ty no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Maura llança la moneda. Selvin no llança la moneda. Tabitha llança la moneda. Gino llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Rosendo llança la moneda. Shayla no llança la moneda. L'Erica no tira la moneda. Georgia no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Lorena no llança la moneda. Shana no llança la moneda. Priscilla no tira la moneda. L'estiu no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Noelle no tira la moneda. Byron llança la moneda. Jane no llança la moneda. Darin no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Chava llança la moneda. La Rosalia no tira la moneda. Kurt no llança la moneda. Linda llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Meagan no tira la moneda. Naomi no tira la moneda. Israel no tira la moneda. Marie llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Michele llança la moneda. Karan no llança la moneda. Abraham no llança la moneda. Ellen llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Laila no tira la moneda. L'Audrey no tira la moneda. Glenn no llança la moneda. Rhonda no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Regina no llança la moneda. Joel no llança la moneda. La justícia no tira la moneda. Eli no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. La Janet no tira la moneda. La formiga no llança la moneda. Vickie llança la moneda. Elias llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Russ llança la moneda. Berta no tira la moneda. Mandy no llança la moneda. Lydia llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. El Tristan no llança la moneda. Marleny llança la moneda. Santiago llança la moneda. Viviana llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Carole llança la moneda. William llança la moneda. Tiffany llança la moneda. Hilary no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Amparo llança la moneda. La Gianna no tira la moneda. Dion llança la moneda. Tessa llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Lewis no llança la moneda. Azucena no llança la moneda. Kai no llança la moneda. Ravi no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Issa llança la moneda. Kendra llança la moneda. Ignacio llança la moneda. En Henry tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Faustino llança la moneda. Lamar llança la moneda. En Francisco llança la moneda. Rina llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Angelique llança la moneda. Marissa llança la moneda. Phyllis llança la moneda. Bonnie llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Loren no llança la moneda. Wes llança la moneda. El Dean no llança la moneda. Hayley llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Maxwell no llança la moneda. José llança la moneda. Béto no tira la moneda. Joe no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. La Liz no tira la moneda. Andrea llança la moneda. Suresh no llança la moneda. Vera no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Chantal no llança la moneda. Inès no tira la moneda. Valeria llança la moneda. Francesca no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Ron llança la moneda. Carl llança la moneda. Joann no llança la moneda. Young llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Sally llança la moneda. La Sadie llança la moneda. Christie no llança la moneda. Ellie llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Tomas no llança la moneda. El Nic llança la moneda. Zoila llança la moneda. Calvin no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Gabe no llança la moneda. Dora llança la moneda. Aileen no llança la moneda. Modesto no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Victoria llança la moneda. L'Aurora no tira la moneda. Amalia no llança la moneda. La princesa no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Alec llança la moneda. Arianna llança la moneda. Corina llança la moneda. Juancarlos llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Carolyn llança la moneda. Sasha no llança la moneda. La misericòrdia no voltea la moneda. Keri llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Selena no llança la moneda. Keisha llança la moneda. Gladys no llança la moneda. Cedric no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Salma no tira la moneda. Pj llança la moneda. Gladis llança la moneda. La Monica llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Ralph no llança la moneda. Jeanne llança la moneda. Kyle no llança la moneda. Alejandro no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Letty llança la moneda. Aimee no llança la moneda. Elvia no llança la moneda. Ted no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. April no tira la moneda. La Molly no tira la moneda. Maurice llança la moneda. Jaclyn llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Markus no llança la moneda. La Kathryn no tira la moneda. La Giovanna no tira la moneda. Kent no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Desmond llança la moneda. Camille llança la moneda. Joana llança la moneda. Garcia llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Quinton no llança la moneda. Sam llança la moneda. Soledad no llança la moneda. Becca llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Matilde no tira la moneda. Jan llança la moneda. Marcel no llança la moneda. La Mimi no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Manolo no llança la moneda. Bobbie no llança la moneda. Ash no llança la moneda. Jaqueline no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Jorge Luis no llança la moneda. Mo llança la moneda. Alexia llança la moneda. El Jerry no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Kali no llança la moneda. Jeanette llança la moneda. Tess no llança la moneda. Devin no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Nabil no llança la moneda. Marlene no tira la moneda. Wendy llança la moneda. Jillian no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. La caritat llança la moneda. Svetlana no llança la moneda. Jamie no llança la moneda. José A no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Dalila llança la moneda. Emily llança la moneda. Casey no llança la moneda. Clifford no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Blake llança la moneda. Hunter llança la moneda. Lou llança la moneda. Spencer no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Donny llança la moneda. Lucero no llança la moneda. Christopher llança la moneda. Gregory llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Hayden llança la moneda. La Maya no llança la moneda. Zack llança la moneda. Roberto llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Jesús llança la moneda. Vidal no llança la moneda. Maxine llança la moneda. La Gloria no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. La Madeline llança la moneda. La Mckenzie no tira la moneda. Louie no llança la moneda. Dylan llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Anastasia no llança la moneda. Thelma llança la moneda. Sheri llança la moneda. Rosita llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Guillermina llança la moneda. Evelin llança la moneda. Dominique llança la moneda. Johnny no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. En Sid tira la moneda. Isabelle no tira la moneda. Jackson llança la moneda. Heidy no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Margaret no llança la moneda. Rosi llança la moneda. Willy llança la moneda. La Charlene no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Carla llança la moneda. Dolores llança la moneda. Cooper llança la moneda. Damion llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Davis llança la moneda. Jules no llança la moneda. Fabiola llança la moneda. Cherie no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Raven llança la moneda. Marisela no tira la moneda. Ross llança la moneda. Angie llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. En Jeff no tira la moneda. La Jen llança la moneda. Giselle llança la moneda. Noel no llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. Kristi llança la moneda. Eduardo no llança la moneda. L'Angelo no tira la moneda. La Clare no tira la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Alina no tira la moneda. Alessandra no llança la moneda. Amina no tira la moneda. Bianca llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Zach llança la moneda. Trenton llança la moneda. Cary no llança la moneda. Beth llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Altagracia llança la moneda. Howard no llança la moneda. Patti llança la moneda. Douglas llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
"Una moneda és cap amunt. Jordan no llança la moneda. Yoni llança la moneda. Lawrence no llança la moneda. Aura llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";Sí, sí ;A
"Una moneda és cap amunt. La Letícia llança la moneda. Jacinto llança la moneda. La Natasha no tira la moneda. Raphael llança la moneda. La moneda encara té la cara cap amunt? Observeu que ""flip"" aquí significa ""revers"". ";no ;B
