question;answer;answer_ab
"Ang isang barya ay ulo. Inilagay ni Prince ang barya. Inilipat ni Rene ang barya. Inilipat ni Vishal ang barya. Hindi ibinaba ni Patrick ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi naman tumitingin si Jae sa barya. Hindi ibinaba ni Dennis ang barya. Inilipat ni Cris ang barya. Ibinalik ni Bernadette ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Hank ang barya. Hindi ibinaba ni Janine ang barya. Inilagay ni Frankie ang barya. Inilipat ni Isa ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Max ang barya. Hindi ibinaba ni Mikey ang barya. Hindi ibinabalik ni Cynthia ang barya. Inilipat ni Holly ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Christy ang barya. Hindi ibinabalik ni Rey ang barya. Inilipat ni Michelle ang barya. Hindi ibinabalik ni Dolly ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Annie ang barya. Inilipat ni Toño ang barya. Inilipat ni Sharon ang barya. Inilipat ni Delores ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Jessy ang barya. Hindi ibinabalik ni Libby ang barya. Inilipat ni Danielle ang barya. Inilipat ng pula ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Jorge ang barya. Hindi ibinaba ni Natalia ang barya. Inilipat ni Bryant ang barya. Ibinalik ni Kiran ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Yan ang barya. Hindi ibinabalik ni Eunice ang barya. Inilipat ni Joseph ang barya. Hindi ibinaba ni Hugh ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinabalik ni Melody ang barya. Hindi ibinaba ni Ramiro ang barya. Hindi ibinaba ni Humberto ang barya. Hindi ibinaba ni Jacob ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Domingo ang barya. Inilipat ni Briana ang barya. Inilipat ni Michael ang barya. Hindi ibinaba ni Joan ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Kristopher ang barya. Ibinalik ni Deb ang barya. Inilipat ni Jake ang barya. Inilipat ni Tammy ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Morgan ang barya. Hindi ibinaba ni Perla ang barya. Hindi ibinaba ni Joao ang barya. Hindi ibinaba ni Marta ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Penny ang barya. Hindi ibinaba ni Harry ang barya. Hindi ibinabalik ni Jessica ang barya. Inilagay ni Horacio ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Billie ang barya. Hindi ibinaba ni Paloma ang barya. Hindi ibinabalik ni Tanner ang barya. Hindi ibinaba ni Raul ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Rena ang barya. Hindi sinasalip ni Devon ang barya. Hindi ibinaba ni Rosalinda ang barya. Hindi ibinaba ni Paulina ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Axel ang barya. Inilipat ni Osvaldo ang barya. Hindi ibinabalik ni Mildred ang barya. Inilipat ni Sylvia ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilagay ni Emiliano ang barya. Inilipat ni Jasmin ang barya. Inilagay ni Wade ang barya. Hindi ibinaba ni Vilma ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Lino ang barya. Hindi ibinaba ni Mariel ang barya. Hindi ibinabalik ni Aditya ang barya. Inilagay ni Elisabeth ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Jacky ang barya. Inilipat ni Socorro ang barya. Inilagay ni Mark ang barya. Hindi ibinabalik ni Wanda ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Mauricio ang barya. Hindi ibinaba ni Lee ang barya. Hindi ibinaba ni Madi ang barya. Inilipat ni Lizzie ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Ruben ang barya. Inilagay ni Bernardo ang barya. Hindi ibinabalik ni Ariel ang barya. Inilipat ni Shelley ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Phillip ang barya. Inilagay ni Ajay ang barya. Inilipat ni Janie ang barya. Inilipat ni Augusto ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Ari ang barya. Hindi ibinaba ni Jasmine ang barya. Inilagay ni Elliot ang barya. Inilipat ni Kendrick ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Margarita ang barya. Inilipat ni Anabel ang barya. Inilipat ni Shaun ang barya. Inilipat ni Celina ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Geo ang barya. Hindi ibinabalik ni Kody ang barya. Inilagay ni Isaias ang barya. Inilagay ni Giovanni ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Kennedy ang barya. Hindi ibinaba ni Ginny ang barya. Inilipat ni Iliana ang barya. Hindi ibinabalik ni Sky ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Billy ang barya. Inilipat ni Kassandra ang barya. Hindi ang kaligayahan ang nag-aangat ng barya. Inilipat ni Abe ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ng Nubia ang barya. Hindi ni Sarah ang nag-flip ng barya. Hindi ibinaba ni Jalen ang barya. Inilipat ni Kris ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Ale ang barya. Inilipat ni Gaspar ang barya. Hindi ibinabalik ni Sonny ang barya. Inilipat ni Simon ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Skylar ang barya. Hindi ibinabalik ni Chrissy ang barya. Inilipat ni Misty ang barya. Kike ay ibinaba ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Gavin ang barya. Hindi sinasalip ni Neha ang barya. Hindi sinasalip ni Asha ang barya. Hindi ibinaba ni Baltazar ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Camilo ang barya. Hindi ibinaba ni Becky ang barya. Hindi sinasalip ni Eliza ang barya. Hindi ibinabalik ni Rebecca ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Isela ang barya. Inilagay ni Leslie ang barya. Inilipat ni Stacy ang barya. Hindi ibinaba ni Ingrid ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Meg ang barya. Hindi ibinaba ni Andrey ang barya. Inilipat ni Gerard ang barya. Inilipat ni Lilia ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Denny ang barya. Inilipat ni Carlo ang barya. Inilipat ni Reinaldo ang barya. Inilipat ni Jessi ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi nag-flip ang barya si Cheri. Hindi ibinaba ni Rico ang barya. Inilipat ni Teo ang barya. Hindi ibinabalik ni Jesus ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi nag-flip ng barya si Alexandria. Hindi ibinabalik ni Meghan ang barya. Hindi naman nag-aalsa ang taglagas. Hindi ibinaba ni Robert ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Jr ang barya. Inilipat ni Meredith ang barya. Hindi ibinabalik ni Zoe ang barya. Hindi ibinaba ni Robby ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Ang ganda ay nag-aalsa ng barya. Inilipat ni Jada ang barya. Hindi ibinaba ni Sarita ang barya. Inilipat ni Allen ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilagay ni Shari ang barya. Inilipat ni Bella ang barya. Hindi ibinabalik ni Liza ang barya. Hindi ibinabalik ni Maira ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Lazaro ang barya. Inilipat ni Ana ang barya. Inilipat ni Charlotte ang barya. Inilipat ni Precious ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilagay ni Imelda ang barya. Inilagay ni Andi ang barya. Hindi ibinaba ni Mack ang barya. Ibinalik ni Rigoberto ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Ashish ang barya. Inilipat ni Tracey ang barya. Hindi ibinaba ni Varun ang barya. Inilipat ni Emil ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Marian ang barya. Inilipat ni Joanne ang barya. Hindi ibinaba ni Darrin ang barya. Hindi sinasalip ni Rohit ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Julieta ang barya. Inilipat ni Zachary ang barya. Inilagay ni Jared ang barya. Hindi ibinabalik ni Tyson ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Vicente ang barya. Hindi ibinabalik ni Dayana ang barya. Hindi ibinabalik ni Kasey ang barya. Hindi ibinabalik ni Lin ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Craig ang barya. Hindi ibinabalik ni Dillon ang barya. Hindi ibinabalik ni Troy ang barya. Hindi ibinabalik ni Griselda ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinabalik ni Rubi ang barya. Hindi ibinabalik ni Daisy ang barya. Ibinalik ni Yadira ang barya. Hindi ibinabalik ni Santa ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Dave ang barya. Hindi ibinaba ni Ernesto ang barya. Hindi binabalot ni Liam ang barya. Hindi sinasalip ni Marsha ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Ira ang barya. Inilipat ni Paola ang barya. Hindi ibinaba ni Jose Antonio ang barya. Hindi ibinaba ni Maria ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi sinasalip ni Manish ang barya. Inilipat ni Lu ang barya. Hindi ibinaba ni Karl ang barya. Inilipat ni Don ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Irving ang barya. Inilipat ni Hans ang barya. Hindi ibinaba ni Moises ang barya. Hindi ibinabalik ni Nicole ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Micaela ang barya. Inilipat ni Kevin ang barya. Hindi ibinabalik ng Diamond ang barya. Hindi ni Ty ang nag-flip ng barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Maura ang barya. Hindi ibinaba ni Selvin ang barya. Inilipat ni Tabitha ang barya. Inilagay ni Gino ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Ibinalik ni Rosendo ang barya. Hindi ibinabalik ni Shayla ang barya. Hindi nag-flip ng barya si Erica. Hindi ibinabalik ng Georgia ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinabalik ni Lorena ang barya. Hindi ibinabalik ni Shana ang barya. Hindi ibinaba ni Priscilla ang barya. Hindi nag-flip ng barya si Summer. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Noelle ang barya. Ibinalik ni Byron ang barya. Hindi ibinaba ni Jane ang barya. Hindi ibinaba ni Darin ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Chava ang barya. Hindi ibinabalik ni Rosalia ang barya. Hindi ibinaba ni Kurt ang barya. Inilipat ni Linda ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Meagan ang barya. Hindi ibinabalik ni Naomi ang barya. Hindi sinasalip ng Israel ang barya. Inilipat ni Marie ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Michele ang barya. Hindi nilapag ni Karan ang barya. Hindi ibinaba ni Abraham ang barya. Inilipat ni Ellen ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Laila ang barya. Hindi ibinabalik ni Audrey ang barya. Hindi ibinabalik ni Glenn ang barya. Hindi ibinabalik ni Rhonda ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinabalik ni Regina ang barya. Hindi ibinaba ni Joel ang barya. Hindi pinababayaan ng hustisya ang mga bagay. Hindi nag-flip ng barya si Eli. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi nag-flip ng barya si Janet. Hindi ibinabalik ng langgam ang barya. Inilipat ni Vickie ang barya. Inilagay ni Elias ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Binigyang-daan ni Russ ang barya. Hindi ibinaba ni Berta ang barya. Hindi ibinabalik ni Mandy ang barya. Ibinalik ni Lydia ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Tristan ang barya. Inilipat ni Marleny ang barya. Inilipat ni Santiago ang barya. Inilipat ni Viviana ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Carole ang barya. Inilagay ni William ang barya. Inilipat ni Tiffany ang barya. Hindi ibinabalik ni Hilary ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilagay ni Amparo ang barya. Hindi ibinabalik ni Gianna ang barya. Ibinalik ni Dion ang barya. Inilipat ni Tessa ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Lewis ang barya. Hindi ibinabalik ni Azucena ang barya. Hindi sinasalip ni Kai ang barya. Hindi sinasalip ni Ravi ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilagay ni Issa ang barya. Inilipat ni Kendra ang barya. Inilagay ni Ignacio ang barya. Inilagay ni Henry ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Faustino ang barya. Inilipat ni Lamar ang barya. Inilipat ni Fransisco ang barya. Inilipat ni Rina ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Inilipat ni Angelique ang barya. Inilipat ni Marissa ang barya. Inilipat ni Phyllis ang barya. Inilipat ni Bonnie ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Loren ang barya. Inilipat ni Wes ang barya. Hindi sinasalip ni Dean ang barya. Inilipat ni Hayley ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Maxwell ang barya. Inilipat ni Jose ang barya. Hindi ibinaba ni Beto ang barya. Hindi ibinaba ni Joe ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi binabalot ni Liz ang barya. Inilipat ni Andrea ang barya. Hindi ibinabalik ni Suresh ang barya. Hindi ibinabalik ni Vera ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi ibinaba ni Chantal ang barya. Hindi ibinabalik ni Ines ang barya. Ibinalik ni Valeria ang barya. Hindi ibinaba ni Francesca ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Ron ang barya. Inilipat ni Carl ang barya. Hindi ibinabalik ni Joann ang barya. Inilagay ni Young ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilagay ni Sally ang barya. Inilipat ni Sadie ang barya. Hindi ibinaba ni Christie ang barya. Binigyang-daan ni Ellie ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Hindi nilapag ni Tomas ang barya. Inilipat ni Nic ang barya. Inilipat ni Zoila ang barya. Hindi ibinabalik ni Calvin ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
"Ang isang barya ay ulo. Hindi ibinaba ni Gabe ang barya. Inilipat ni Dora ang barya. Hindi ibinabalik ni Aileen ang barya. Hindi ibinabalik ni Modesto ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Victoria ang barya. Hindi nag-flip ng barya si Aurora. Hindi ibinabalik ni Amalia ang barya. Hindi nag-flip ang barya ang prinsesa. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";hindi ;B
"Ang isang barya ay ulo. Inilipat ni Alec ang barya. Inilipat ni Arianna ang barya. Inilipat ni Corina ang barya. Inilagay ni Juancarlos ang barya. Nasa itaas pa ba ang barya? Pansinin na ang ""flip"" dito ay nangangahulugang ""baligtad"". ";oo naman ;A
