,premise,hypothesis,label
73,Dørene var låste då vi gjekk inn.,Vi hadde nøklane med oss.,1
74,Dørene var låste då vi gjekk inn.,Vi gjekk inn sjølv om dørene var låste.,0
75,Så eg måtte ta dei totale pengane og finne ut kva dei var.,Eg er sikker på at eg treng ikkje å bruka talet der for å finne ut kva som er sant.,1
76,Så eg måtte ta dei totale pengane og finne ut kva dei var.,Eg veit ikkje kva eg skal gjera med dei.,2
77,Så eg måtte ta dei totale pengane og finne ut kva dei var.,Eg reknar med han landar flatt på ei av sidene,0
78,"Han kom, han opna døra. Eg såg han faktisk kom tilbake. Og eg såg han var lei av livet sitt.",Han var så opprømt og overfylt av glede at han praktisk talt slo døra av det er ramme.,2
79,"Han kom, han opna døra. Eg såg han faktisk kom tilbake. Og eg såg han var lei av livet sitt.","Han prøvde å ikkje la oss føle skuld, men vi visste at vi hadde gjort han vond.",1
80,"Han kom, han opna døra. Eg såg han faktisk kom tilbake. Og eg såg han var lei av livet sitt.","Berre ved å sjå han som oppdaga det, skjøna eg at han var lei av skuffinga.",0
81,Så eg har ingen konkrete historier.,Eg har ikkje ein bestemt butikk.,0
82,Så eg har ingen konkrete historier.,Eg har ein spesifikk butikk.,2
83,Så eg har ingen konkrete historier.,Det er mange butikkar.,1
84,Og det var verkeleg ikkje jobben vår. Han trengde ikkje å gjera noko for seg sjølv.,Han får mykje hjelp.,0
85,Og det var verkeleg ikkje jobben vår. Han trengde ikkje å gjera noko for seg sjølv.,Han får hjelp med måltider og klede.,1
86,Og det var verkeleg ikkje jobben vår. Han trengde ikkje å gjera noko for seg sjølv.,Han er svært sjølvstendig.,2
87,"Eg tenkte: ""Jah, Ramona, ho står der borte"".",Ramona låg på golvet i ei fosterstilling.,2
88,"Eg tenkte: ""Jah, Ramona, ho står der borte"".",Ramona dømde meg i det stille.,1
89,"Eg tenkte: ""Jah, Ramona, ho står der borte"".",Ramona stod oppreist medan eg stod der i ærefrykt.,0
90,Og det er det same som at ho er lett å sjå.,"Ho åt mykje mat, men heldt på vekta.",1
91,Og det er det same som at ho er lett å sjå.,Ho veide ikkje mykje i det heile tatt.,0
92,Og det er det same som at ho er lett å sjå.,Ho var svært glad.,2
93,Eg veit ikkje om han heldt fram i Augusta etterpå.,Han heldt fram med å bu i Augusta sjølv etter angrepet.,1
94,Eg veit ikkje om han heldt fram i Augusta etterpå.,Han heldt fram å bu i Augusta.,0
95,Eg veit ikkje om han heldt fram i Augusta etterpå.,Han forflytta seg frå Augusta med ein gong.,2
96,"Dei sa ikkje kvar dei skulle gå hen, ikkje eingong når dei skulle reise frå basen.",Eg spurde aldri kvar dei skulle.,1
97,"Dei sa ikkje kvar dei skulle gå hen, ikkje eingong når dei skulle reise frå basen.",Dei la oss alltid vita kvar dei var og kvar dei skulle.,2
98,"Dei sa ikkje kvar dei skulle gå hen, ikkje eingong når dei skulle reise frå basen.",Dei sa ikkje kvar dei skulle.,0
99,"Dei sa, ""Me betaler for ein plass til deg her"".",Dei vil ikkje betale for noko av dette.,2
100,"Dei sa, ""Me betaler for ein plass til deg her"".",Dei betaler for husleie for meg og syskena mi.,1
101,"Dei sa, ""Me betaler for ein plass til deg her"".",Dei betaler for hus.,0
102,"Vel, dagen etter blokkerte president Kennedy Cuba og våre skip stoppa eit russisk skip som var på veg inn i området. Og dei fann rakettar på det.",Kennedy sa til soldatane våre at dei skulle sjå etter rakettar.,0
103,"Vel, dagen etter blokkerte president Kennedy Cuba og våre skip stoppa eit russisk skip som var på veg inn i området. Og dei fann rakettar på det.",Dei hindra ikkje nokon skip fordi dei ikkje ville ha strid.,2
104,"Vel, dagen etter blokkerte president Kennedy Cuba og våre skip stoppa eit russisk skip som var på veg inn i området. Og dei fann rakettar på det.",Dei fann 20 missil på skipet.,1
105,"Men likevel, mannen kjem inn.",Mannen gjekk inn i rettssalen.,1
106,"Men likevel, mannen kjem inn.",Mannen gjekk inn i rommet.,0
107,"Men likevel, mannen kjem inn.",Mannen sprang den andre vegen.,2
108,"Eg hadde foreldra som hadde... ei fin tid saman, og...",Det tok lang tid å køyre til huset til besteforeldra mine.,1
109,"Eg hadde foreldra som hadde... ei fin tid saman, og...",Bestemor og besteforeldre mine var eit veldig kjærleg par.,0
110,"Eg hadde foreldra som hadde... ei fin tid saman, og...","Bestemor og besteforeldre mine var alltid veldig kjipe, og vi likte aldri å gå heim til dei.",2
111,Eg hadde ikkje tid til å tenke på det.,Eg kunne ha slutta med å skriva det seinare.,1
112,Eg hadde ikkje tid til å tenke på det.,Eg fekk alt inn i tide.,2
113,Eg hadde ikkje tid til å tenke på det.,Eg hadde ikkje tid til å gjera alt.,0
114,Og ein av jobben mi var å trene folk til å smelte fallskjerm på ei atomvåpenmaskin så dei kunne detonera sjølv.,Atombomben har ikkje ein utløysar.,2
115,Og ein av jobben mi var å trene folk til å smelte fallskjerm på ei atomvåpenmaskin så dei kunne detonera sjølv.,Tråden gjer at bomben eksploderer når han blir trekt.,0
116,Og ein av jobben mi var å trene folk til å smelte fallskjerm på ei atomvåpenmaskin så dei kunne detonera sjølv.,Du treng berre å trekkje på ein smalt stråle for å få tak i trekkjaren.,1
117,Mormor min fortalde med mange historier om borna sine. Ho fortalde spesielt om familien si og korleis dei hadde det.,Eg likte alltid å høyra på forteljingane til bestemor mi.,1
118,Mormor min fortalde med mange historier om borna sine. Ho fortalde spesielt om familien si og korleis dei hadde det.,Mormor mi nekta alltid å snakka om barndomen si.,2
119,Mormor min fortalde med mange historier om borna sine. Ho fortalde spesielt om familien si og korleis dei hadde det.,Mormor fortelte meg ein masse om familien hennar frå ho var liten.,0
120,"Vi hadde fullt utstyrande utstyrande på flyet, akkurat som astronautane. Men vårt var heilt sølv. Sølv med støvlar og alt mulig sølv. For å reflektere varmen.",Kostymane våre var ikkje som dei astronautane hadde.,2
121,"Vi hadde fullt utstyrande utstyrande på flyet, akkurat som astronautane. Men vårt var heilt sølv. Sølv med støvlar og alt mulig sølv. For å reflektere varmen.","Våre draktar var som astronautane, men dei reflekterte varmen.",0
122,"Vi hadde fullt utstyrande utstyrande på flyet, akkurat som astronautane. Men vårt var heilt sølv. Sølv med støvlar og alt mulig sølv. For å reflektere varmen.",Du kan få draktane i kva farge du vil.,1
123,Og det var ikkje den beste.,Morfar min var ein dåre.,0
124,Og det var ikkje den beste.,Morfar min var verkeleg rasistisk og ond.,1
125,Og det var ikkje den beste.,Morfar min var den beste som eg nokon gong hadde møtt.,2
126,"Det var 30-40 fly, og vi hadde byrja å flyge dei kinesiske og britiske pilota rundt heile verda som var i samband med at me skulle flyge.",Me fekk ikkje opplæring i det.,2
127,"Det var 30-40 fly, og vi hadde byrja å flyge dei kinesiske og britiske pilota rundt heile verda som var i samband med at me skulle flyge.",Me trena i fem veker med dei britiske.,1
128,"Det var 30-40 fly, og vi hadde byrja å flyge dei kinesiske og britiske pilota rundt heile verda som var i samband med at me skulle flyge.",Me trena med mange andre soldatar.,0
129,"Så ho sa, ""La oss sjå på dette ein augeblink"".",Ho snakka ikkje med meg.,2
130,"Så ho sa, ""La oss sjå på dette ein augeblink"".",Ho sa at eg skulle sjå opp på noko.,0
131,"Så ho sa, ""La oss sjå på dette ein augeblink"".",Ho ba meg om å sjå på dei finansierings-upplysningane.,1
132,Han sa at dei hadde gått opp nord.,Han sa at han hadde stoppet på eit par stader.,1
133,Han sa at dei hadde gått opp nord.,Han sa at dei gjekk sørover.,2
134,Han sa at dei hadde gått opp nord.,Han sa at dei gjekk opp nordover.,0
135,"Nei, for å vera ærlig så leste eg aldri nokon av dei bøkene eg skulle ha lese.",Eg har ikkje lese nokon bok som er lengre enn 100 sider.,1
136,"Nei, for å vera ærlig så leste eg aldri nokon av dei bøkene eg skulle ha lese.",Eg har ikkje lese mange bøker.,0
137,"Nei, for å vera ærlig så leste eg aldri nokon av dei bøkene eg skulle ha lese.",Eg les bøker kvar dag.,2
138,Eg gjekk ut med bagasjen min og gjekk til adressen han gav meg.,"Eg forlot veska, og eg tenkte at dette ikkje var problemet mitt.",2
139,Eg gjekk ut med bagasjen min og gjekk til adressen han gav meg.,Eg tok veska med til leiligheten hans.,1
140,Eg gjekk ut med bagasjen min og gjekk til adressen han gav meg.,Eg tok vesken dit han høyrde til.,0
141,Det var eit fantastisk skifte.,Humøret hennar heldt seg fullstendig likt.,2
142,Det var eit fantastisk skifte.,Ho gjekk frå glad til trist.,1
143,Det var eit fantastisk skifte.,Stemningen endra seg mykje.,0
144,"Dei valde meg, av alle 15 som var på skolen, til å halde på med, men ikkje på den måten eg gjorde det.",Eg vart ikkje vald til å gå på skulen.,2
145,"Dei valde meg, av alle 15 som var på skolen, til å halde på med, men ikkje på den måten eg gjorde det.",Eg vart vald til å gå på den skulen.,0
146,"Dei valde meg, av alle 15 som var på skolen, til å halde på med, men ikkje på den måten eg gjorde det.",Eg var den mest pålitelege kandidaten.,1
147,"Dei lyt gjennom fleire avstandar, før dei når fram til flygene.",Dei fleste mislukkar prøva sine og får aldri fly U2'ar.,1
148,"Dei lyt gjennom fleire avstandar, før dei når fram til flygene.",Dei lyt berre rekke og kasta. Dei lyt berre rekke og kasta.,0
149,"Dei lyt gjennom fleire avstandar, før dei når fram til flygene.",Dei lét deg berre fly U2 dei første dagane.,2
150,Eg dekkjer det same.,Eg dekkjer eit heilt nytt material.,2
151,Eg dekkjer det same.,Eg dekkjer det same som dei andre magasinane.,1
152,Eg dekkjer det same.,Eg snakkar om det same som dei gjorde.,0
153,"Det var første gong på 75 år at ein militær enhet i Texas vart vald til å bli ""TX Ambassadors"". Det var derfor dei trengde ambassadørar.","Det er ikkje tillate militæret å utnevne ein ""TX"" -ambassadør.",2
154,"Det var første gong på 75 år at ein militær enhet i Texas vart vald til å bli ""TX Ambassadors"". Det var derfor dei trengde ambassadørar.",Den militære eininga vart kalla TX Ambassadors til den amerikanske kongressen.,1
155,"Det var første gong på 75 år at ein militær enhet i Texas vart vald til å bli ""TX Ambassadors"". Det var derfor dei trengde ambassadørar.",Den militære eininga vart kalla TX Ambassadors.,0
156,Viss det er noko eg kan gjera.,Eg kunne gjort noko.,0
157,Viss det er noko eg kan gjera.,Eg visste at eg ikkje kunne gjera noko med det.,2
158,Viss det er noko eg kan gjera.,Eg trur eg kunne ha gjort noko for å redde han.,1
159,"Ho hata det, og ho sa til si syster kvar dag at ho gjorde det ikkje rett.",Ho oppfordra alltid syster si.,2
160,"Ho hata det, og ho sa til si syster kvar dag at ho gjorde det ikkje rett.",Ho gjorde det klårt at syster hennar ikkje kunne gjera noko rett.,1
161,"Ho hata det, og ho sa til si syster kvar dag at ho gjorde det ikkje rett.",Ho var svært kritisk til syster si.,0
162,Så eg gjekk heim til henne og ringte og ringte på eit nummer som eg skulle ringt på når eg var der.,Eg lånte telefonen hennar til å ringe.,1
163,Så eg gjekk heim til henne og ringte og ringte på eit nummer som eg skulle ringt på når eg var der.,Eg ringde nummeret då eg kom heim.,0
164,Så eg gjekk heim til henne og ringte og ringte på eit nummer som eg skulle ringt på når eg var der.,"Eg skulle ringt, men eg ringde ikkje.",2
165,"Eg kom dit i morges, og eg gløymde korleis det gjekk til å stå på eit bord. Eg tenkte, kva er det som skjer, når dei går til stykket?","Eg gjekk ikkje dit i dag, så eg såg han ikkje.",2
166,"Eg kom dit i morges, og eg gløymde korleis det gjekk til å stå på eit bord. Eg tenkte, kva er det som skjer, når dei går til stykket?","Eg var på gymmet i dag, og han kom inn og sa hej.",1
167,"Eg kom dit i morges, og eg gløymde korleis det gjekk til å stå på eit bord. Eg tenkte, kva er det som skjer, når dei går til stykket?","Eg kom dit i morgon, og han kom med meg.",0
168,Vi visste ikkje kvar dei skulle.,Vi visste ikkje kvar gruppa reiste på vegen.,1
169,Vi visste ikkje kvar dei skulle.,Vi visste ikkje kvar dei fór.,0
170,Vi visste ikkje kvar dei skulle.,Me veit berre kva dei dreiv på med.,2
171,"Men eg tenkte, veit du kva, eg startar med maten. Eg er svolten.",Eg hadde ingen appetitt i det heile tatt.,2
172,"Men eg tenkte, veit du kva, eg startar med maten. Eg er svolten.","Eg var svolten, så eg bestemte meg for å eta lunsjen min.",0
173,"Men eg tenkte, veit du kva, eg startar med maten. Eg er svolten.","Eg var svelten, så eg gjekk til kantina.",1
174,"Og la meg fortelje deg, eg kom til det punktet idag der eg ville avslutte med dette.",Eg var nesten ferdig med å slutte.,0
175,"Og la meg fortelje deg, eg kom til det punktet idag der eg ville avslutte med dette.",Eg hadde teke så mykje liding frå dei at eg ikkje klarde å halde det ut lenger.,1
176,"Og la meg fortelje deg, eg kom til det punktet idag der eg ville avslutte med dette.",Det gjekk aldri inn i tankene mine å slutte.,2
177,"Han vart fødd i 1880, eg trur 1889, eg trur det var då han vart fødd.",Han var fødd før 1900.,0
178,"Han vart fødd i 1880, eg trur 1889, eg trur det var då han vart fødd.",Han vart fødd i desember 1880.,1
179,"Han vart fødd i 1880, eg trur 1889, eg trur det var då han vart fødd.",Han vart ikkje fødd før i 1984.,2
180,Du burde spele av skruven for å få eit smalt plutseleg skadestykke.,Den skruven kan skada lungene til nokon.,0
181,Du burde spele av skruven for å få eit smalt plutseleg skadestykke.,"Skruen er ikkje risikofylt, så strekk han så mykje du vil.",2
182,Du burde spele av skruven for å få eit smalt plutseleg skadestykke.,Skruen går inn i luftstrekkja og kan skada lungane.,1
183,"Eg fekk ordre om å fly til Del Rio, Texas, og når eg kom dit, skjøna eg at eg måtte reise til Laughlin Air Force Base.","Eg vart sendt til Del Rio, Texas for å jobbe.",0
184,"Eg fekk ordre om å fly til Del Rio, Texas, og når eg kom dit, skjøna eg at eg måtte reise til Laughlin Air Force Base.",Eg har aldri vore i Texas.,2
185,"Eg fekk ordre om å fly til Del Rio, Texas, og når eg kom dit, skjøna eg at eg måtte reise til Laughlin Air Force Base.","Flygvapnet sende meg til Del Rio, Texas i 2001.",1
186,"Alle får ein kopp champagne, og dei som ikkje får det, drikk. Så det som blei att, drakk borna. Og vi gjekk rundt og drakk champagne.",Dei borna drakk 3 flasker champagne.,1
187,"Alle får ein kopp champagne, og dei som ikkje får det, drikk. Så det som blei att, drakk borna. Og vi gjekk rundt og drakk champagne.",Dei små drakk litt av champagne.,0
188,"Alle får ein kopp champagne, og dei som ikkje får det, drikk. Så det som blei att, drakk borna. Og vi gjekk rundt og drakk champagne.",Det var ikkje alkohol i heile festen.,2
189,Det er mange historier i den nakne byen.,Eg har ikkje høyrt noka historie.,2
190,Det er mange historier i den nakne byen.,Det er mange historier om militæret.,1
191,Det er mange historier i den nakne byen.,Det er mange historier som blir fortalt.,0
192,"Du lever og lær, du veit, når du testar fly.",Eg veit ikkje noko om å testa fly.,2
193,"Du lever og lær, du veit, når du testar fly.",Testfly lærer deg mykje.,0
194,"Du lever og lær, du veit, når du testar fly.",Flytestar lærer deg å takle trykk.,1
195,"Eg meinar, det er det alt handlar om.",Eg skjønar ikkje poenget.,2
196,"Eg meinar, det er det alt handlar om.",Eg trur det var til for å vise kor farleg det var.,1
197,"Eg meinar, det er det alt handlar om.",Eg skjøna poenget.,0
198,"Det var frå ein av dei, og sjølvsagt var det Rudolph Anderson som vart skoten.",Alle flyene overlevde utan å bli skoten på.,2
199,"Det var frå ein av dei, og sjølvsagt var det Rudolph Anderson som vart skoten.",Det var noko som vart skoten ned over Cuba.,0
200,"Det var frå ein av dei, og sjølvsagt var det Rudolph Anderson som vart skoten.",Det store passasjerflyet vart skoten ned over Cuba i mai.,1
201,"Det var kanskje det første eg kom i hug for som liten, spesielt fordi eg hadde gjort noko galt.",Eg har ikkje verkeleg nokon minner frå barndomen min.,2
202,"Det var kanskje det første eg kom i hug for som liten, spesielt fordi eg hadde gjort noko galt.",Eg føler meg dårleg til denne dagen.,1
203,"Det var kanskje det første eg kom i hug for som liten, spesielt fordi eg hadde gjort noko galt.",Det var eit av dei tidlegare minner eg har.,0
204,"Dei likte ikkje å vere svarte, og det var på 30-talet dei gjorde det.",Det var ikkje lett å vere svart i sør.,1
205,"Dei likte ikkje å vere svarte, og det var på 30-talet dei gjorde det.",Det var så lett å vere svart!,2
206,"Dei likte ikkje å vere svarte, og det var på 30-talet dei gjorde det.",Det var ikkje lett å vere svart då.,0
207,Ingen visste kvar dei gjekk.,Alle visste nøyaktig kvar dei skulle.,2
208,Ingen visste kvar dei gjekk.,Ingen visste kva for eit hus dei gjekk inn i.,1
209,Ingen visste kvar dei gjekk.,Destinasjonen deira var ein hemmelighet.,0
210,Og dei kunne ikkje vere i Augusta fordi folk visste at dei hadde gjort noko som var tabu og at dei ville ikkje skilje seg frå det.,Dei visste ikkje at dei ikkje var hvite.,2
211,Og dei kunne ikkje vere i Augusta fordi folk visste at dei hadde gjort noko som var tabu og at dei ville ikkje skilje seg frå det.,Dei visste at dei var afroamerikanarar.,1
212,Og dei kunne ikkje vere i Augusta fordi folk visste at dei hadde gjort noko som var tabu og at dei ville ikkje skilje seg frå det.,Folk visste at dei ikkje var hvite.,0
213,"Ja, vel, fyren er her.",Han er til stades.,0
214,"Ja, vel, fyren er her.",Han kom fram for to minuttar sidan.,1
215,"Ja, vel, fyren er her.",Han kom aldri hit.,2
216,Vi såg på noko på TV.,Me hadde ikkje ein TV.,2
217,Vi såg på noko på TV.,Vi såg på TV.,0
218,Vi såg på noko på TV.,Vi såg på nyhetene på TV.,1
219,Eg snakka med Ramona igjen.,Eg har aldri snakka med Ramona.,2
220,Eg snakka med Ramona igjen.,Eg snakka med Ramona ein annan gong.,0
221,Eg snakka med Ramona igjen.,Det var ein god samtale.,1
222,Han var det einaste offeret i Cuba-krigen og tok bilder frå USA.,10 000 menneske døydde i den cubanske krisa.,2
223,Han var det einaste offeret i Cuba-krigen og tok bilder frå USA.,Berre ein person døydde i den cubanske krisa.,0
224,Han var det einaste offeret i Cuba-krigen og tok bilder frå USA.,Berre ein person døydde i ein krasj under den kubanske krisa.,1
