,premise,hypothesis,label
116,"Jedan od mojih poslova u to vreme je bio da obučavam pojedince kako da stave padobran na okidač nuklearnog oružja, koji detonira samu atomsku bombu.",Treba ti samo malo snage da povučeš okidač atomske bombe.,1
117,"Moja baka mi je pričala mnogo različitih priča o njenom odrastanju, a posebno je pričala o svojoj porodici i kako je bilo u to vreme.",Uvek sam volela da slušam priče svoje bake.,1
118,"Moja baka mi je pričala mnogo različitih priča o njenom odrastanju, a posebno je pričala o svojoj porodici i kako je bilo u to vreme.",Moja baka je uvek odbijala da priča o svom detinjstvu.,2
119,"Moja baka mi je pričala mnogo različitih priča o njenom odrastanju, a posebno je pričala o svojoj porodici i kako je bilo u to vreme.",Baka mi je pričala o svojoj porodici dok je odrastala.,0
120,"Imali smo kompletna odijela pod pritiskom tamo u avionu, baš kao što su astronauti nosili, osim što su naša bila potpuno srebrna, srebrna, čizma i sve, da bi odrazilo toplotu, naravno.",Naše odelo nije bilo kao ono što su astronauti imali.,2
121,"Imali smo kompletna odijela pod pritiskom tamo u avionu, baš kao što su astronauti nosili, osim što su naša bila potpuno srebrna, srebrna, čizma i sve, da bi odrazilo toplotu, naravno.","Naše odijela su bila ista kao astronauta osim da reflektuju toplotu, naša su bila srebrna.",0
122,"Imali smo kompletna odijela pod pritiskom tamo u avionu, baš kao što su astronauti nosili, osim što su naša bila potpuno srebrna, srebrna, čizma i sve, da bi odrazilo toplotu, naravno.",Možeš da dobiješ odijela u bilo kojoj boji.,1
123,"I bio je, moj djed nije bio dobar čovek.",Moj djed je bio kreten.,0
124,"I bio je, moj djed nije bio dobar čovek.",Moj djed je bio stvarno rasistički i zao.,1
125,"I bio je, moj djed nije bio dobar čovek.",Moj djed je bio najljepši tip kojeg si ikada srela!,2
126,"To je 30 ili 40 U2 aviona, i počeli smo da obučavamo kineske pilote, britanske pilote u njima, širom svijeta sa kojima smo bili saveznici.",Nismo imali nikakav trening.,2
127,"To je 30 ili 40 U2 aviona, i počeli smo da obučavamo kineske pilote, britanske pilote u njima, širom svijeta sa kojima smo bili saveznici.",Trenirali smo 5 nedelja sa Britancima.,1
128,"To je 30 ili 40 U2 aviona, i počeli smo da obučavamo kineske pilote, britanske pilote u njima, širom svijeta sa kojima smo bili saveznici.",Trenirali smo sa mnogo drugih vojnika.,0
129,"Pa, ona je kao, Pa, pogledajte, pogledajte ovo u takvom i takvom društvu.",Nije pričala sa mnom.,2
130,"Pa, ona je kao, Pa, pogledajte, pogledajte ovo u takvom i takvom društvu.",Rekla mi je da nešto istražim.,0
131,"Pa, ona je kao, Pa, pogledajte, pogledajte ovo u takvom i takvom društvu.",Rekla mi je da pogledam njihove finansijske informacije.,1
132,Rekao je da su otišli na sever.,Rekao je da je nekoliko puta stao.,1
133,Rekao je da su otišli na sever.,Rekao je da su otišli na jug.,2
134,Rekao je da su otišli na sever.,Rekao je da su otišli na sever.,0
135,"Um, ne, da budem iskren, nikada nisam pročitao nijednu od knjiga koje sam trebao.",Nisam citao nijednu knjigu dužu od 100 stranica.,1
136,"Um, ne, da budem iskren, nikada nisam pročitao nijednu od knjiga koje sam trebao.",Nisam citao mnogo knjiga.,0
137,"Um, ne, da budem iskren, nikada nisam pročitao nijednu od knjiga koje sam trebao.",Ja čitam knjige svaki dan.,2
138,Ja sam pokupio prtljagu i otišao na adresu na koju sam trebao.,Ostavio sam torbu i shvatio da to nije moj problem.,2
139,Ja sam pokupio prtljagu i otišao na adresu na koju sam trebao.,Odnio sam torbu u njegov stan.,1
140,Ja sam pokupio prtljagu i otišao na adresu na koju sam trebao.,Odnio sam torbu tamo gde joj je mjesto.,0
141,To je bio neverovatan raspoloženje.,Njeno raspoloženje je ostalo potpuno dosledno.,2
142,To je bio neverovatan raspoloženje.,Prešla je od sreće u tugu.,1
143,To je bio neverovatan raspoloženje.,Raspoloženje se dosta promenilo.,0
144,"Izabrali su me, izabrali su me od 15 ljudi, da idem u tu školu, a ja nisam, nisam.",Nisam izabran da pohađam školu.,2
145,"Izabrali su me, izabrali su me od 15 ljudi, da idem u tu školu, a ja nisam, nisam.",Ja sam izabran da idem u tu školu.,0
146,"Izabrali su me, izabrali su me od 15 ljudi, da idem u tu školu, a ja nisam, nisam.",Ja sam bio najvjerovljiviji kandidat.,1
147,"Moraju proći kroz niz visinskih komora, uh, vožnje prije nego što počnu da lete U2 ili da lete u odijelima pod pritiskom.",Većina ljudi ne prođe testove i nikada ne leti U2.,1
148,"Moraju proći kroz niz visinskih komora, uh, vožnje prije nego što počnu da lete U2 ili da lete u odijelima pod pritiskom.",Moraju da prođu kroz mnogo obuke pre nego što polete U2.,0
149,"Moraju proći kroz niz visinskih komora, uh, vožnje prije nego što počnu da lete U2 ili da lete u odijelima pod pritiskom.",Samo ti dozvoljavaju da letiš U2s prvog dana.,2
150,Ja pokrivam iste stvari.,Pokrivam potpuno novi materijal.,2
151,Ja pokrivam iste stvari.,Pokrivam iste stvari kao i drugi časopisi.,1
152,Ja pokrivam iste stvari.,Govorim o istim stvarima koje su oni uradili.,0
153,"Ovo je bio prvi put u 75 godina da je zakonodavno tijelo Teksasa glasalo da vojna jedinica bude TX ambasador, pa su potrebni TX ambasadori.",Vojnim jedinicama nije dozvoljeno da budu ambasadori Teksasa.,2
154,"Ovo je bio prvi put u 75 godina da je zakonodavno tijelo Teksasa glasalo da vojna jedinica bude TX ambasador, pa su potrebni TX ambasadori.",Vojna jedinica je dobila ime TX ambasadori u Kongresu SAD-a.,1
155,"Ovo je bio prvi put u 75 godina da je zakonodavno tijelo Teksasa glasalo da vojna jedinica bude TX ambasador, pa su potrebni TX ambasadori.",Vojna jedinica je bila nazvana TX Ambasadorima.,0
156,Ako mogu da pomognem.,Mogu nešto da uradim.,0
157,Ako mogu da pomognem.,Znao sam da ne mogu ništa da uradim.,2
158,Ako mogu da pomognem.,Mislim da sam mogao da uradim nešto da ga spasim.,1
159,"Mrzila je to, i govorila je svojoj sestri svaki dan, rekla je to, da radiš pogrešno.",Uvek je ohrabrivala svoju sestru.,2
160,"Mrzila je to, i govorila je svojoj sestri svaki dan, rekla je to, da radiš pogrešno.",Jasno je rekla da njena sestra ne može ništa da uradi kako treba.,1
161,"Mrzila je to, i govorila je svojoj sestri svaki dan, rekla je to, da radiš pogrešno.",Bila je veoma kritična prema svojoj sestri.,0
162,Otišao sam do njene kuće i onda nazvao na ovaj broj koji sam trebao nazvati kad stignem tamo.,Posudio sam njen telefon da nazovem.,1
163,Otišao sam do njene kuće i onda nazvao na ovaj broj koji sam trebao nazvati kad stignem tamo.,Nazvao sam broj kad sam stigao u njenu kuću.,0
164,Otišao sam do njene kuće i onda nazvao na ovaj broj koji sam trebao nazvati kad stignem tamo.,"Trebao sam da zovem, ali nisam.",2
165,"Došao sam tamo jutros i zaboravio kako, mislim da sam postavio pitanje i on je došao unutra ili, šta god.",Nisam danas išao pa ga nisam video.,2
166,"Došao sam tamo jutros i zaboravio kako, mislim da sam postavio pitanje i on je došao unutra ili, šta god.","Danas sam se pojavila u teretani, a on je kasnije došao i pozdravio me.",1
167,"Došao sam tamo jutros i zaboravio kako, mislim da sam postavio pitanje i on je došao unutra ili, šta god.",Jutros sam se pojavio i on je došao.,0
168,Nismo znali gde idu.,Nismo znali gde grupa putuje na međudržavnoj.,1
169,Nismo znali gde idu.,Nismo znali gde su ljudi putovali.,0
170,Nismo znali gde idu.,Znali smo gde su krenuli.,2
171,"Ali ja sam mislio, zaboravi, idem da jedem ručak, bio sam gladan.",Nisam imao apetit uopšte.,2
172,"Ali ja sam mislio, zaboravi, idem da jedem ručak, bio sam gladan.",Bio sam gladan pa sam odlučio da pojedem ručak.,0
173,"Ali ja sam mislio, zaboravi, idem da jedem ručak, bio sam gladan.",Umro sam od gladi pa sam otišao u kantinu.,1
174,Došao sam do tačke danas kada sam bio na putu da odustanem.,Skoro sam završio odustajući.,0
175,Došao sam do tačke danas kada sam bio na putu da odustanem.,Toliko sam ih tužila da više nisam mogla da izdržim.,1
176,Došao sam do tačke danas kada sam bio na putu da odustanem.,Nikada mi nije palo na pamet da odustanem.,2
177,"Rođen je 1880. godine, mislim 1889. godine, mislim da je to bio njegov rođendan.",Rođen je pre 1900.,0
178,"Rođen je 1880. godine, mislim 1889. godine, mislim da je to bio njegov rođendan.",Rođen je u decembru 1880.,1
179,"Rođen je 1880. godine, mislim 1889. godine, mislim da je to bio njegov rođendan.",Rođen je tek 1984.,2
180,Bolje da malo spustite vijak jer možete da oštetite i pojedinačne pluća vrlo lako.,Taj vijak može da povredi nečije pluća.,0
181,Bolje da malo spustite vijak jer možete da oštetite i pojedinačne pluća vrlo lako.,"Šraf ne nosi nikakve rizike, pa ga zategni koliko god hoćeš.",2
182,Bolje da malo spustite vijak jer možete da oštetite i pojedinačne pluća vrlo lako.,Vijak ulazi u dušnik i može da povredi pluća.,1
183,"Dobio sam naređenje da idem u Del Rio, Teksas, pa kad sam stigao tamo, saznao sam da moram da idem u vazduhoplovnu bazu Laughlin.","Poslali su me u Del Rio, Texas zbog posla.",0
184,"Dobio sam naređenje da idem u Del Rio, Teksas, pa kad sam stigao tamo, saznao sam da moram da idem u vazduhoplovnu bazu Laughlin.",Nikada nisam bio u Teksasu.,2
185,"Dobio sam naređenje da idem u Del Rio, Teksas, pa kad sam stigao tamo, saznao sam da moram da idem u vazduhoplovnu bazu Laughlin.","Vazduhoplovstvo me je poslalo u Del Rio, Teksas 2001.",1
186,"Svi dobijaju šampanjac, a neki ga ne piju, pa ono što je ostalo piju djeca, pa smo se šetali i pili sve to šampanjce.",Deca su popila 3 boce šampanjca.,1
187,"Svi dobijaju šampanjac, a neki ga ne piju, pa ono što je ostalo piju djeca, pa smo se šetali i pili sve to šampanjce.",Deca su popila malo šampanjca.,0
188,"Svi dobijaju šampanjac, a neki ga ne piju, pa ono što je ostalo piju djeca, pa smo se šetali i pili sve to šampanjce.",Cijela zabava je bila suva i nije bilo alkohola.,2
189,Ima mnogo priča u golim gradovima.,Nisam čuo nijednu priču.,2
190,Ima mnogo priča u golim gradovima.,Ima mnogo priča o vojsci.,1
191,Ima mnogo priča u golim gradovima.,Mnogo je priča koje se pričaju.,0
192,"Živiš i učiš, znaš, kada testiraš, uh, avione.",Ne znam ništa o testiranju aviona.,2
193,"Živiš i učiš, znaš, kada testiraš, uh, avione.",Testiranje aviona te nauči mnogo lekcija.,0
194,"Živiš i učiš, znaš, kada testiraš, uh, avione.",Testiranje aviona te uči kako da se nosite sa pritiskom.,1
195,"Mislim, to je bila poenta.",Ne razumijem poentu.,2
196,"Mislim, to je bila poenta.",Mislim da je poenta bila da nam kažete koliko je opasno.,1
197,"Mislim, to je bila poenta.",Shvatio sam poentu.,0
198,"To je bilo iz vazdušne baze koja je letjela preko Kube, i naravno da je Rudolph Anderson oboren.",Svi avioni su preživeli bez da budu pogođeni.,2
199,"To je bilo iz vazdušne baze koja je letjela preko Kube, i naravno da je Rudolph Anderson oboren.",Nešto je oboreno iznad Kube.,0
200,"To je bilo iz vazdušne baze koja je letjela preko Kube, i naravno da je Rudolph Anderson oboren.",Veliki avion je oboren iznad Kube u maju.,1
201,"To je verovatno prva stvar koju se sjećam iz detinjstva, posebno o nečemu što sam pogrešno uradio.",Ja stvarno nemam nikakvih uspomena iz detinjstva.,2
202,"To je verovatno prva stvar koju se sjećam iz detinjstva, posebno o nečemu što sam pogrešno uradio.",I danas mi je žao.,1
203,"To je verovatno prva stvar koju se sjećam iz detinjstva, posebno o nečemu što sam pogrešno uradio.",To je bilo jedno od mojih najranijih sjećanja.,0
204,"Samo im se nije sviđalo kako je to biti crnac u to vreme, i to je bilo, znate, mislim, to je bilo verovatno, znate, početkom 1930-ih, uh, kada su to uradili.",Bilo je teško biti crnac na jugu.,1
205,"Samo im se nije sviđalo kako je to biti crnac u to vreme, i to je bilo, znate, mislim, to je bilo verovatno, znate, početkom 1930-ih, uh, kada su to uradili.",Bilo je tako lako biti crnac!,2
206,"Samo im se nije sviđalo kako je to biti crnac u to vreme, i to je bilo, znate, mislim, to je bilo verovatno, znate, početkom 1930-ih, uh, kada su to uradili.",Bilo je teško biti crnac tada.,0
