,premise,hypothesis,label
67,.مېنىڭ قىلغان ئىشىم پەقەت مۇشۇنىڭغا ئوخشاشتۇر,مەن بۇنى قىلماقچى، ئەمەلىيەتتە مەن قىلماقچى بولغان نەرسىگە ئېرىشكۈم بار,0
68,.مېنىڭ قىلغان ئىشىم پەقەت مۇشۇنىڭغا ئوخشاشتۇر,مەن كېلەر ھەپتەدە لايىھەمنى پۈتتۈرۈشكە تىرىشىمەن.,1
69,.بىراق، ھايۋانلار، بولۇپمۇ ئۆچكىلەر دائىم ئەركىن ھالدا يۈرۈشىدۇ,ئۆچكىلار ھەر كۈنى ئامباردىن قېچىپ كېتەتتى.,1
70,.بىراق، ھايۋانلار، بولۇپمۇ ئۆچكىلەر دائىم ئەركىن ھالدا يۈرۈشىدۇ,ئۆچكىلار دائىم قېچىپ كېتەتتى.,0
71,.بىراق، ھايۋانلار، بولۇپمۇ ئۆچكىلەر دائىم ئەركىن ھالدا يۈرۈشىدۇ,ئۆچكىلىرى بىخەتەر ۋە بىخەتەر تۇتۇلىدۇ.,2
72,بىز كىرگەندە ئىشىكلەر قۇلۇپلانغان ئىدى.,ھەممە ئىشىك ئېچىلغان ئىدى.,2
73,بىز كىرگەندە ئىشىكلەر قۇلۇپلانغان ئىدى.,بىزدە ئاچقۇچ بار ئىدى.,1
74,بىز كىرگەندە ئىشىكلەر قۇلۇپلانغان ئىدى.,ئىشىكلەر قۇلۇپلانغان بولسىمۇ بىز كىرىپ كەتتۇق.,0
75,شۇڭا، مەن مۇشۇ ئۇسۇلدا بىر قانچە قېتىم سىناپ بېقىپ، ئۇلارنى ئويلاپ باقتىم.,.مېنىڭچە، بۇ ئۇسۇلدا قىلالىغان ئەڭ ياخشىسى، ماتېماتىكىدىكى چەك-چېگرا ھېسابىنى ئېلىش,1
76,شۇڭا، مەن مۇشۇ ئۇسۇلدا بىر قانچە قېتىم سىناپ بېقىپ، ئۇلارنى ئويلاپ باقتىم.,.مېنىڭچە بۇ سانلىق مەلۇماتلار بىلەن نېمە قىلىشىمنى بىلمەيمەن.ماڭا بۇ قالايمىقانچىلىقنى ھەل قىلىش ئۈچۈن تېخىمۇ كۆپ تەپسىلاتلارنى دەپ بېرىڭ,2
77,شۇڭا، مەن مۇشۇ ئۇسۇلدا بىر قانچە قېتىم سىناپ بېقىپ، ئۇلارنى ئويلاپ باقتىم.,.مەن بۇلارنى تولۇقلاپ چىقىمەن,0
78,ئۇنىڭ كېلىپ ئىشىكنى ئېچىشى ۋە يۈزىگە قارىغىنىمنى ئەسلىدىم، ئۇنىڭ چىراي ئىپادىسىنى كۆردۈم، ئۇنىڭدا مەست بولۇپ قالغانلىقىنى بىلدىم.,ئۇ بەك ھاياجانلانغان ۋە خۇشال بولغان ھالدا دەرۋازىنى سۆرەپ چىقتى,2
79,ئۇنىڭ كېلىپ ئىشىكنى ئېچىشى ۋە يۈزىگە قارىغىنىمنى ئەسلىدىم، ئۇنىڭ چىراي ئىپادىسىنى كۆردۈم، ئۇنىڭدا مەست بولۇپ قالغانلىقىنى بىلدىم.,ئۇ بىزنى گۇناھسىز ھېس قىلدۇرۇشنى خالىمىدى، لېكىن بىز ئۇنىڭغا زىيان سالغانلىقىمىزنى بىلەتتۇق.,1
80,ئۇنىڭ كېلىپ ئىشىكنى ئېچىشى ۋە يۈزىگە قارىغىنىمنى ئەسلىدىم، ئۇنىڭ چىراي ئىپادىسىنى كۆردۈم، ئۇنىڭدا مەست بولۇپ قالغانلىقىنى بىلدىم.,ئۇنىڭ ئىشىكتىن كىرىشى بىلەنلا يۈزىگە قارىغاندا.چۈشەنگەنلىكىنى بىلدىم,0
81,.مېنىڭچە، مېنىڭ ئالاھىدە ھېكايەم يوق,مېنىڭ ئالاھىدە دۇكانىم يوق.,0
82,.مېنىڭچە، مېنىڭ ئالاھىدە ھېكايەم يوق,مېنىڭ بىر ئالاھىدە دۇكانىم بار.,2
83,.مېنىڭچە، مېنىڭ ئالاھىدە ھېكايەم يوق,نۇرغۇن دۇكانلار بار.,1
84,.ئەمەلىيەتتە ئۇ-بۇ ئىشلارنى قىلالىغۇدەك كۈچى يوق ئىدى,ئۇنىڭغا كۆپ ياردەم بېرىلەتتى.,0
85,.ئەمەلىيەتتە ئۇ-بۇ ئىشلارنى قىلالىغۇدەك كۈچى يوق ئىدى,ئۇنىڭغا تاماق ۋە كىيىم-كېچەكلەرنى سېلىشتەك ئشلار بېرىلىدۇ.,1
86,.ئەمەلىيەتتە ئۇ-بۇ ئىشلارنى قىلالىغۇدەك كۈچى يوق ئىدى,ئۇ بەك مۇستەقىل.,2
87,"مەن مۇنداق ئويلىدىم: ""ھەي، خۇدايىم، رامونا بولسا ھەقىقەتەن مۇشۇنداق تۇراتتى""",رامونا يەردە تۇغۇت ھالىتىدە يۆگىشىپ ئولتۇراتتى.,2
88,"مەن مۇنداق ئويلىدىم: ""ھەي، خۇدايىم، رامونا بولسا ھەقىقەتەن مۇشۇنداق تۇراتتى""",رامونا مېنى جىمجىتلىق بىلەن ئەيىبلىدى.,1
89,"مەن مۇنداق ئويلىدىم: ""ھەي، خۇدايىم، رامونا بولسا ھەقىقەتەن مۇشۇنداق تۇراتتى""",رامونا تىك تۇراتتى، مەن ھەيران تۇرۇپ قالدىم.,0
90,ئۇنىڭ يېنى يېنىكلىكىدىن مەيۈسلۇق ھېس قىلاتتىم,ئۇ كۆپ تاماق يەپ، يەنىلا بەدىنىنى ئېغىرلىتىپ تۇراتتى.,1
91,ئۇنىڭ يېنى يېنىكلىكىدىن مەيۈسلۇق ھېس قىلاتتىم,ئۇنىڭ ئېغىرلىقى ئانچە كۆپ ئەمەس ئىدى.,0
92,ئۇنىڭ يېنى يېنىكلىكىدىن مەيۈسلۇق ھېس قىلاتتىم,ئۇ بەك خۇشال ئىدى.,2
93,ئۇنىڭ ئاۋۇگستا شەھىرىدە شۇندىن كېيىنمۇ تۇرغان-ياشمىغانلىقىنى بىلمەيمەن.,ئۇ ھۇجۇملاردىن كېيىنمۇ ئاۋۇستا شەھىرىدە ياشاشنى داۋاملاشتۇرغان.,1
94,ئۇنىڭ ئاۋۇگستا شەھىرىدە شۇندىن كېيىنمۇ تۇرغان-ياشمىغانلىقىنى بىلمەيمەن.,ئۇ ئاۋغۇستادا ياشاشنى داۋاملاشتۇردى.,0
95,ئۇنىڭ ئاۋۇگستا شەھىرىدە شۇندىن كېيىنمۇ تۇرغان-ياشمىغانلىقىنى بىلمەيمەن.,ئۇ دەرھاللا ئاۋۇگستا شەھىرىدىن ئايرىلىپ كەتتى.,2
96,بىز پەقەت مۇشۇنىڭغا ئاساسەن ئۇلارنى مەلۇم ۋاقىتقىچە قويۇپ قويۇپ، باشقا بىر جايغا قاراپ يۈرۈشنى ئويلىدۇق.,مەن ئۇلارنىڭ قەيەرگە بارغانلىقىنى سورىمىدىم.,1
97,بىز پەقەت مۇشۇنىڭغا ئاساسەن ئۇلارنى مەلۇم ۋاقىتقىچە قويۇپ قويۇپ، باشقا بىر جايغا قاراپ يۈرۈشنى ئويلىدۇق.,ئۇلار دائىم بىزگە قەيەردە ئىكەنلىكى ۋە قەيەرگە بارىدىغانلىقىمىزنى ئېيتىپ تۇراتتى.,2
98,بىز پەقەت مۇشۇنىڭغا ئاساسەن ئۇلارنى مەلۇم ۋاقىتقىچە قويۇپ قويۇپ، باشقا بىر جايغا قاراپ يۈرۈشنى ئويلىدۇق.,ئۇلار بىزگە قەيەرگە بارىدىغانلىقىنى ھەرگىزمۇ ئېيتمىدى.,0
99,"ئۇلار: ""بىز مال تۆلەپ سىلەرنى ئۆيدە ياتقۇزىمىز"" دەيدۇ.",ئۇلار بىز ئۈچۈن ھېچ نەرسە تۆلىمەيدۇ.,2
100,"ئۇلار: ""بىز مال تۆلەپ سىلەرنى ئۆيدە ياتقۇزىمىز"" دەيدۇ.",ئۇلار ماڭا ۋە قېرىنداشلىرىمغا ئۆي سېتىۋېلىش پۇلى بېرىدۇ.,1
101,"ئۇلار: ""بىز مال تۆلەپ سىلەرنى ئۆيدە ياتقۇزىمىز"" دەيدۇ.",ئۇلار ئۆي سېتىۋېلىش ئۈچۈن پۇل تۆلەيدۇ.,0
102,ئەلۋەتتە، كېينكى كۈنى كەننىدي كومپارتىيەسى كۇبىنى چەكلىدى، بىزنىڭ كېمىلىرىمىز رۇسىيەنىڭ كېمىسىدىن كۇبىگە قاراپ يولغا چىقتى، ئۇلار بۇ كېمىنى توختىتىپ، كېمىدىن بومبىلار تېپىپ چىقتى.,كېننىدى ئەسكەرلىرىمىزگە باشقۇرۇلىدىغان بومبا ئىزدەشنى ئېيتتى.,0
