,premise,hypothesis,label
12,"See oli esimene asi, mida tahtsime päästa, kuna polnud mingit võimalust visata 20-megatonnist vesinikupommi 30-st C124-st.",Me ei hoolinud midagi päästmisest.,2
13,"See oli esimene asi, mida tahtsime päästa, kuna polnud mingit võimalust visata 20-megatonnist vesinikupommi 30-st C124-st.",Me tahtsime ühte asja rohkem päästa kui ülejäänud.,0
14,"See oli esimene asi, mida tahtsime päästa, kuna polnud mingit võimalust visata 20-megatonnist vesinikupommi 30-st C124-st.","Me tahtsime päästma vesipommi, sest sellega oli nii raske toime tulla.",1
15,"Ma ei tea, miks.","Ma olen kindel, miks.",2
16,"Ma ei tea, miks.","Ma ei tea, miks ta kooli vahetas.",1
17,"Ma ei tea, miks.","Ma ei tea, miks see juhtus.",0
18,"See on Fannie Flono, ta kasvas üles Augusta's, Georgia's, ja ta räägib teile mõnest oma lapsepõlvest.",Fannie Flono pidi plaani ümber määrama ja ta ei saa meile täna mingeid lugusid rääkida.,2
19,"See on Fannie Flono, ta kasvas üles Augusta's, Georgia's, ja ta räägib teile mõnest oma lapsepõlvest.","Fannie Flono on siin ja ta räägib meile oma lapsepõlvest, Augusta, Georgia.",0
20,"See on Fannie Flono, ta kasvas üles Augusta's, Georgia's, ja ta räägib teile mõnest oma lapsepõlvest.","Fannie Flono suutis täna meiega rääkida, hoolimata oma kiire ajakavast.",1
21,Ja ma olin pannud U2'st välja viis üksust.,Ma tegin U2'dega.,0
22,Ja ma olin pannud U2'st välja viis üksust.,Ma ei teinud U2'dega üldse koostööd.,2
23,Ja ma olin pannud U2'st välja viis üksust.,Ma töötasin U2 rühmaga iga päev 40 aastat.,1
24,"Ma olin ainus, kes kunagi käivitas reguleerijad, testid miniatuurilises kõrgusekambris.","Mulle ei meeldinud, et ma olin ainus, kes kontrollib teste.",1
25,"Ma olin ainus, kes kunagi käivitas reguleerijad, testid miniatuurilises kõrgusekambris.",Testid tehti miniatuurilistes kõrguse kambrites.,0
26,"Ma olin ainus, kes kunagi käivitas reguleerijad, testid miniatuurilises kõrgusekambris.",Mõned meist käisid regulaatorite juures testides.,2
27,"Ma olen ülem-serjant, pensionile läinud, nagu Rick ütles.",Ma töötan siiani.,2
28,"Ma olen ülem-serjant, pensionile läinud, nagu Rick ütles.",Ma läksin pensionile 2002. aastal.,1
29,"Ma olen ülem-serjant, pensionile läinud, nagu Rick ütles.","Rick ütles, et ma olen pensionile läinud.",0
30,"Minu lauale on jäänud rahavoogude prognoosid ja see on sellise ja sellise Cutty jaoks, see on kliendi nimi.",Klient nimega Cutty teenib 10000 dollarit kuus.,1
31,"Minu lauale on jäänud rahavoogude prognoosid ja see on sellise ja sellise Cutty jaoks, see on kliendi nimi.",On üks klient nimega Cutty.,0
32,"Minu lauale on jäänud rahavoogude prognoosid ja see on sellise ja sellise Cutty jaoks, see on kliendi nimi.",Meil pole kliente nimega Cutty.,2
33,"Tüdruk, kes mind aidata saab, on teisel pool linna.","Tüdruk, kelle abi ma vajan, elab kaugel.",0
34,"Tüdruk, kes mind aidata saab, on teisel pool linna.","Tüdruk, kes mind aitama läheb, on 5 miili kaugusel.",1
35,"Tüdruk, kes mind aidata saab, on teisel pool linna.",Keegi ei saa mind aidata.,2
36,"Aga nad olid jagatud, kes olid põllutöötajad ja kes olid kodukesed, see oli nagu...","Nad kõik leppisid kokku, et nad kõik töötavad põllul.",2
37,"Aga nad olid jagatud, kes olid põllutöötajad ja kes olid kodukesed, see oli nagu...","Nad ei saanud kokku leppida, kes oli põllumees ja kes kuulus majja.",0
38,"Aga nad olid jagatud, kes olid põllutöötajad ja kes olid kodukesed, see oli nagu...","Nad ei saanud kokku leppida, kes peaks puuvillapõlves töötama ja kes põrandat pühkima.",1
39,"Täna räägib ta meile Kolmandast SS-ist, U2 Quickist ja Blackbirdist.",Ta on otsustanud enam mitte rääkida.,2
40,"Täna räägib ta meile Kolmandast SS-ist, U2 Quickist ja Blackbirdist.",Ta räägib kolmest erinevast allveelaevast.,1
41,"Täna räägib ta meile Kolmandast SS-ist, U2 Quickist ja Blackbirdist.",Ta räägib kolmest asjast.,0
42,"Neil oli ainult viis last, üks neist suri.",Kõik nende lapsed elasid.,2
43,"Neil oli ainult viis last, üks neist suri.",Üks laps suri viiest.,0
44,"Neil oli ainult viis last, üks neist suri.","Laps, kes suri, sündis haigena.",1
45,"Ja Androv Gromikov ei vastanud muidugi mitte millelegi, aga meil oli kogu info U2 filmidest.",U2 võttis palju filmi.,0
46,"Ja Androv Gromikov ei vastanud muidugi mitte millelegi, aga meil oli kogu info U2 filmidest.",U2 võttis tonni filmi vee alt.,1
47,"Ja Androv Gromikov ei vastanud muidugi mitte millelegi, aga meil oli kogu info U2 filmidest.","Meil polnud salvestust, seega pidime ainult oletama.",2
48,"Ta ütles, et ta silmist tulid pisarad ja siis ütles ta, et Joe tuli verandal üles.","Kui ta ütles talle, et tulla üles verandal ta oli pisarad silmis.",0
49,"Ta ütles, et ta silmist tulid pisarad ja siis ütles ta, et Joe tuli verandal üles.","Ta pühkis kiiresti pisarad ära, kui Joe verandilt alla viskas.",2
50,"Ta ütles, et ta silmist tulid pisarad ja siis ütles ta, et Joe tuli verandal üles.","Ta oli nii õnnelik, et Joe't näha, et hakkas nutma.",1
51,"Isegi kui lennuk põleb, siis see põleb ja sulab läbi plii komponendi, et kiirguse lekke tekkida.",Kiirgust saab ohjeldada ka tulekahju korral.,1
52,"Isegi kui lennuk põleb, siis see põleb ja sulab läbi plii komponendi, et kiirguse lekke tekkida.",Kiirguse lekkeid välja plii komponendi pärast lennuki põles.,0
53,"Isegi kui lennuk põleb, siis see põleb ja sulab läbi plii komponendi, et kiirguse lekke tekkida.",Radiatsioon ei lekiks tulekahju ajal välja.,2
54,"See on ülem-serjant Clem Francis, pensionile läinud USA õhujõududelt.",Pealik on USA õhujõududest pensionile läinud.,0
55,"See on ülem-serjant Clem Francis, pensionile läinud USA õhujõududelt.",Pealik läks hiljuti pensionile.,1
56,"See on ülem-serjant Clem Francis, pensionile läinud USA õhujõududelt.",USA õhujõudude ülem alustas oma karjääri sel nädalal.,2
57,"Noh, see jõudis selleni, et kaks või kolm lennukit saabuvad nädalas ja ma ei teadnud, kuhu nad lendavad.",Iga nädal saabub rohkem kui üks lennuk.,0
58,"Noh, see jõudis selleni, et kaks või kolm lennukit saabuvad nädalas ja ma ei teadnud, kuhu nad lendavad.",Suurenenud lennuliiklus on probleemne.,1
59,"Noh, see jõudis selleni, et kaks või kolm lennukit saabuvad nädalas ja ma ei teadnud, kuhu nad lendavad.",Lennukid ei saavuta kunagi.,2
60,"Nad olid juba saanud oma koolituse täis rõhu ülikonnad ja see võttis mulle natuke aega, kui sa lähed täis rõhu ülikonnad.",Täieliku rõhukostüümi kasutamise koolitus kestab kuni kolm kuud.,1
61,"Nad olid juba saanud oma koolituse täis rõhu ülikonnad ja see võttis mulle natuke aega, kui sa lähed täis rõhu ülikonnad.",Täieliku rõhuülikonna kasutamiseks on vaja aega.,0
62,"Nad olid juba saanud oma koolituse täis rõhu ülikonnad ja see võttis mulle natuke aega, kui sa lähed täis rõhu ülikonnad.",Me võime sind koolitada kasutama täis rõhu ülikonda päeva lõpuks.,2
63,"Ma tahan öelda, et polnud mingit ohtu minna sisse pommiga, sest see ei plahvataks, olenemata sellest, kui tugevalt ta maapinda tabas.",Piloot oli pommi kahjutuks teinud.,1
64,"Ma tahan öelda, et polnud mingit ohtu minna sisse pommiga, sest see ei plahvataks, olenemata sellest, kui tugevalt ta maapinda tabas.",Pommil polnud plahvatamise võimalust.,0
65,"Ma tahan öelda, et polnud mingit ohtu minna sisse pommiga, sest see ei plahvataks, olenemata sellest, kui tugevalt ta maapinda tabas.","Oli suur oht, et pomm plahvatab.",2
66,Ja kuidas see näeb välja täpselt nagu ma üritan teha.,"Ma ei tea, kuidas see sulle paistab.",2
67,Ja kuidas see näeb välja täpselt nagu ma üritan teha.,"Ma üritan seda teha, ilmselgelt.",0
68,Ja kuidas see näeb välja täpselt nagu ma üritan teha.,Ma üritan oma projekti järgmise nädala jooksul lõpetada.,1
69,"Aga loomad pääsesid pidevalt vabaks, eriti kitsed.",Kitsed põgenesid laost iga päev.,1
70,"Aga loomad pääsesid pidevalt vabaks, eriti kitsed.",Kitsed põgenesid tihti.,0
71,"Aga loomad pääsesid pidevalt vabaks, eriti kitsed.",Kitsad olid kaitstud.,2
72,"Uksed olid lukus, kui me sisse läksime.",Kõik uksed olid avatud.,2
73,"Uksed olid lukus, kui me sisse läksime.",Meil olid võtmed kaasas.,1
74,"Uksed olid lukus, kui me sisse läksime.","Me läksime sisse, kuigi uksed olid lukus.",0
75,Ma pidin lihtsalt võtma koguarvu ja proovima seda nii välja mõelda.,"Ma olen kindel, et need on kõik, mida ma vajan, et seda välja mõelda.",1
76,Ma pidin lihtsalt võtma koguarvu ja proovima seda nii välja mõelda.,"Mul pole aimugi, mida teha ainult summadega. Palun anna mulle rohkem üksikasju, et seda segadust välja mõelda.",2
77,Ma pidin lihtsalt võtma koguarvu ja proovima seda nii välja mõelda.,Ma arvutan selle kokkuleppest lähtudes.,0
78,"Ta tuli, ta avas ukse ja ma mäletan, et vaatasin tagasi ja nägin tema näo väljendit, ja ma nägin, et ta oli pettunud.","Ta oli nii elevil ja purustades rõõm, et ta praktiliselt koputas ukse ta raam.",2
79,"Ta tuli, ta avas ukse ja ma mäletan, et vaatasin tagasi ja nägin tema näo väljendit, ja ma nägin, et ta oli pettunud.","Ta ei tahtnud, et me end süüdi tunneksime, aga me teadsime, et oleme talle probleeme tekitanud.",1
80,"Ta tuli, ta avas ukse ja ma mäletan, et vaatasin tagasi ja nägin tema näo väljendit, ja ma nägin, et ta oli pettunud.","Ma nägin tema nägu, kui ta uksest sisse astus, ja ma teadsin, et ta oli pettunud.",0
81,Mul pole ühtegi konkreetset lugu.,Mul pole mingit konkreetset poodi.,0
82,Mul pole ühtegi konkreetset lugu.,Mul on üks konkreetne pood.,2
83,Mul pole ühtegi konkreetset lugu.,Seal on palju poode.,1
84,"Ja nii see oli, ta ei pidanud kunagi ise midagi tegema.",Tal on palju abi.,0
85,"Ja nii see oli, ta ei pidanud kunagi ise midagi tegema.",Ta saab abi oma söögi ja riideid.,1
86,"Ja nii see oli, ta ei pidanud kunagi ise midagi tegema.",Ta on väga iseseisev.,2
87,"Ja ma mõtlesin: ""Jumal küll, Ramona seisis seal"".","Ramona oli põrandal, kumerunud looteasenduses.",2
88,"Ja ma mõtlesin: ""Jumal küll, Ramona seisis seal"".",Ramona mõistis mind vaikselt kohut.,1
89,"Ja ma mõtlesin: ""Jumal küll, Ramona seisis seal"".","Ramona seisis püsti, kui mina olin seal imestuses.",0
90,"Ja fakt on see, et ta oli kerge!","Ta sõi palju, kuid hoiti kaalu alla.",1
91,"Ja fakt on see, et ta oli kerge!",Ta ei kaalu üldse palju.,0
92,"Ja fakt on see, et ta oli kerge!",Ta oli väga õnnelik.,2
93,"Ma ei tea, kas ta jäi pärast seda Augusta.",Ta jätkas Augustas elamist isegi pärast rünnakuid.,1
94,"Ma ei tea, kas ta jäi pärast seda Augusta.",Ta jätkas Augustas elamist.,0
95,"Ma ei tea, kas ta jäi pärast seda Augusta.",Ta kolis kohe Augustast välja.,2
96,"Kõik, mida me tegime, nad ei öelnud meile kunagi, kuhu nad lähevad, isegi kui nad lahkusid baasi, et minna kusagile mujale, et mõneks ajaks jääda.","Ma ei küsinud, kuhu nad lähevad.",1
97,"Kõik, mida me tegime, nad ei öelnud meile kunagi, kuhu nad lähevad, isegi kui nad lahkusid baasi, et minna kusagile mujale, et mõneks ajaks jääda.","Nad andsid meile alati teada, kus nad olid ja kuhu nad läksid.",2
98,"Kõik, mida me tegime, nad ei öelnud meile kunagi, kuhu nad lähevad, isegi kui nad lahkusid baasi, et minna kusagile mujale, et mõneks ajaks jääda.","Nad ei öelnud meile kunagi, kuhu nad lähevad.",0
99,"Nad ütlesid, et me maksame sulle elamise eest.",Nad ei maksa meie eest midagi.,2
100,"Nad ütlesid, et me maksame sulle elamise eest.",Nad maksavad minu ja mu õdede ja vendade eluaseme eest.,1
101,"Nad ütlesid, et me maksame sulle elamise eest.",Nad maksavad eluaseme eest.,0
102,"Järgmisel päeval, muidugi, president Kennedy, eh, blokeeris Kuuba, ja, uh, meie laevad peatasid Vene laeva, mis oli suunatud just väljaspool Kuuba sees, ja nad leidsid rakette neil.",Kennedy käskis meil rakette otsida.,0
103,"Järgmisel päeval, muidugi, president Kennedy, eh, blokeeris Kuuba, ja, uh, meie laevad peatasid Vene laeva, mis oli suunatud just väljaspool Kuuba sees, ja nad leidsid rakette neil.","Nad ei peatanud ühtegi laeva, sest nad ei tahtnud konflikti.",2
104,"Järgmisel päeval, muidugi, president Kennedy, eh, blokeeris Kuuba, ja, uh, meie laevad peatasid Vene laeva, mis oli suunatud just väljaspool Kuuba sees, ja nad leidsid rakette neil.",Nad leidsid laeval 20 raketti.,1
105,Igatahes tuleb mees sisse.,Mees sisenes kohtuhoonesse.,1
106,Igatahes tuleb mees sisse.,Mees sisenes tuppa.,0
107,Igatahes tuleb mees sisse.,Mees jooksis teisele poole.,2
108,Mu vanavanemad olid alati väga armastavad inimesed ja mõned minu vanemad olid ja meil oli seal väga tore.,"See võttis palju aega, et sõita minu vanavanemate majja.",1
109,Mu vanavanemad olid alati väga armastavad inimesed ja mõned minu vanemad olid ja meil oli seal väga tore.,Mu vanavanemad olid väga armastav paar.,0
110,Mu vanavanemad olid alati väga armastavad inimesed ja mõned minu vanemad olid ja meil oli seal väga tore.,Mu vanavanemad olid alati väga pahurad ja me ei tahtnud kunagi nende juurde minna.,2
111,Mul polnud aega igasuguste asjadega tegeleda.,Ma oleks võinud selle hiljem sisse kirjutada.,1
112,Mul polnud aega igasuguste asjadega tegeleda.,Ma kirjutasin kõik õigel ajal sisse.,2
113,Mul polnud aega igasuguste asjadega tegeleda.,"Mul ei jäänud aega, et seda kõike sisse kirjutada.",0
114,"Ja üks minu töödest oli tol ajal õpetada inimesi, kuidas panna langevarju tuumarelva käivitusele, mis plahvatab aatomipommi ise.",Aatomipommil pole käivitust.,2
115,"Ja üks minu töödest oli tol ajal õpetada inimesi, kuidas panna langevarju tuumarelva käivitusele, mis plahvatab aatomipommi ise.","Käivitus plahvatab pommi, kui seda tõmmatakse.",0
116,"Ja üks minu töödest oli tol ajal õpetada inimesi, kuidas panna langevarju tuumarelva käivitusele, mis plahvatab aatomipommi ise.","Vaja on vaid pisut jõudu, et tõmmata aatomipommi päästikule.",1
117,"Vanaema rääkis mulle palju erinevaid lugusid oma noorusest ja eriti rääkis ta oma perekonnast ja sellest, kuidas see oli tol ajal.",Mulle meeldis alati oma vanaema lugusid kuulata.,1
118,"Vanaema rääkis mulle palju erinevaid lugusid oma noorusest ja eriti rääkis ta oma perekonnast ja sellest, kuidas see oli tol ajal.",Mu vanaema keeldus alati oma lapsepõlvest rääkimisest.,2
119,"Vanaema rääkis mulle palju erinevaid lugusid oma noorusest ja eriti rääkis ta oma perekonnast ja sellest, kuidas see oli tol ajal.","Vanaema rääkis mulle palju oma perekonnast, kui ta oli noor.",0
120,"Meil olid lennukis täispingeülikonnad, täpselt nagu astronaudidel, aga meie oma oli täiesti hõbedane, hõbedane, jalats ja kõik, et soojust peegeldada, muidugi.",Meie ülikonnad ei sarnanenud üldse astronautide omadega.,2
121,"Meil olid lennukis täispingeülikonnad, täpselt nagu astronaudidel, aga meie oma oli täiesti hõbedane, hõbedane, jalats ja kõik, et soojust peegeldada, muidugi.","Meie ülikonnad olid samad kui astronautide, ainult et peegeldasid soojust, meie olid hõbedased.",0
122,"Meil olid lennukis täispingeülikonnad, täpselt nagu astronaudidel, aga meie oma oli täiesti hõbedane, hõbedane, jalats ja kõik, et soojust peegeldada, muidugi.","Saad ülikonnad mis tahes värvi, mida tahad.",1
123,"Ja ta oli, mu vanaisa ei olnud hea mees.",Mu vanaisa oli jobu.,0
124,"Ja ta oli, mu vanaisa ei olnud hea mees.",Mu vanaisa oli tõeline rassist ja õel.,1
125,"Ja ta oli, mu vanaisa ei olnud hea mees.","Mu vanaisa oli kõige kenam mees, keda sa kunagi kohata saad!",2
126,"See on 30 või 40 U2 lennukit, ja me hakkasime koolitama hiina piloote, briti piloote, kes olid nende sees, üle kogu maailma, kellega me olime liitlased.",Me ei saanud kellegi juures koolitust.,2
127,"See on 30 või 40 U2 lennukit, ja me hakkasime koolitama hiina piloote, briti piloote, kes olid nende sees, üle kogu maailma, kellega me olime liitlased.",Me treenisime 5 nädalat brittidega.,1
128,"See on 30 või 40 U2 lennukit, ja me hakkasime koolitama hiina piloote, briti piloote, kes olid nende sees, üle kogu maailma, kellega me olime liitlased.",Me treenisime koos paljude teiste sõduritega.,0
129,"Ta ütles: ""Vaata, ma otsin seda nii-ja-nii seltskonnas"".",Ta ei rääkinud minuga.,2
130,"Ta ütles: ""Vaata, ma otsin seda nii-ja-nii seltskonnas"".",Ta käskis mul midagi otsida.,0
131,"Ta ütles: ""Vaata, ma otsin seda nii-ja-nii seltskonnas"".",Ta käskis mul nende rahastamisandmeid otsida.,1
132,"Ta ütles, et nad on läinud põhja.","Ta ütles, et nad tegid paar peatuspaika teel.",1
133,"Ta ütles, et nad on läinud põhja.","Ta ütles, et nad läksid lõunasse.",2
134,"Ta ütles, et nad on läinud põhja.","Ta ütles, et nad läksid põhja.",0
135,"Um, ei, ausalt öeldes, ma ei lugenud kunagi ühtegi raamatut, mida ma pidin lugema.","Ma pole lugenud ühtegi raamatut, mis oleks pikem kui 100 lehekülge.",1
136,"Um, ei, ausalt öeldes, ma ei lugenud kunagi ühtegi raamatut, mida ma pidin lugema.",Ma pole palju raamatuid lugenud.,0
137,"Um, ei, ausalt öeldes, ma ei lugenud kunagi ühtegi raamatut, mida ma pidin lugema.",Ma loen raamatuid iga päev.,2
138,"Ma läksin edasi, võtsin pagasi ja läksin aadressil, kus ma pidin olema.","Ma jätsin koti maha ja arvasin, et see pole minu probleem.",2
139,"Ma läksin edasi, võtsin pagasi ja läksin aadressil, kus ma pidin olema.",Ma viisin koti tema korterisse.,1
140,"Ma läksin edasi, võtsin pagasi ja läksin aadressil, kus ma pidin olema.","Ma viisin koti sinna, kuhu see kuulus.",0
141,See oli hämmastav meeleolu vahetus.,Tema meeleolu jäi täiesti järjekindlaks.,2
142,See oli hämmastav meeleolu vahetus.,Ta läks õnnelikust kurvaks.,1
143,See oli hämmastav meeleolu vahetus.,Tuju muutus.,0
144,"Nad valisid mind umbes 15 inimese seast, et minna läbi selle kooli ja ma ei ole, ma ei ole.",Mind ei valitud kooli käima.,2
145,"Nad valisid mind umbes 15 inimese seast, et minna läbi selle kooli ja ma ei ole, ma ei ole.",Mind valiti sinna kooli.,0
146,"Nad valisid mind umbes 15 inimese seast, et minna läbi selle kooli ja ma ei ole, ma ei ole.",Ma olin kõige usaldusväärsem kandidaat.,1
147,"Nad peavad läbima mitmeid kõrguse kambreid, enne kui nad U2'de või survülikondadega lendavad.",Enamik inimesi ei läbi testi ja ei saa kunagi U2 lennata.,1
148,"Nad peavad läbima mitmeid kõrguse kambreid, enne kui nad U2'de või survülikondadega lendavad.","Nad peavad läbima palju koolitust, enne kui nad U2'sid lendavad.",0
149,"Nad peavad läbima mitmeid kõrguse kambreid, enne kui nad U2'de või survülikondadega lendavad.",Nad lasid sul esimesel päeval U2 lennata.,2
150,Ma teen sama asja.,Ma teen täiesti uut materjali.,2
151,Ma teen sama asja.,"Ma tegelen sama asjaga, mis teised ajakirjad.",1
152,Ma teen sama asja.,"Ma räägin samadest asjadest, mida nemad tegid.",0
153,"See oli esimene kord 75 aasta jooksul, kui Texases seadusandja hääletas sõjaväeüksuse poolt TX suursaadikuiks, seega vajasid nad TX suursaadikuid.",Sõjaväeüksused ei tohi olla TX suursaadikuid.,2
154,"See oli esimene kord 75 aasta jooksul, kui Texases seadusandja hääletas sõjaväeüksuse poolt TX suursaadikuiks, seega vajasid nad TX suursaadikuid.",Sõjaväeüksuse nimi oli TX suursaadikud USA kongressis.,1
155,"See oli esimene kord 75 aasta jooksul, kui Texases seadusandja hääletas sõjaväeüksuse poolt TX suursaadikuiks, seega vajasid nad TX suursaadikuid.",Sõjaväeüksuse nimi oli TX suursaadikud.,0
156,Kui ma saaksin midagi teha.,Ma võin midagi teha.,0
157,Kui ma saaksin midagi teha.,"Ma teadsin, et ma ei saanud midagi teha.",2
158,Kui ma saaksin midagi teha.,"Ma arvan, et oleksin võinud midagi teha, et teda päästa.",1
159,"Ta vihkas seda ja ta ütles oma õele iga päev, et sa teed valesti.",Ta julgustas alati oma õde.,2
160,"Ta vihkas seda ja ta ütles oma õele iga päev, et sa teed valesti.","Ta tegi selgeks, et tema õde ei suuda midagi õigesti teha.",1
161,"Ta vihkas seda ja ta ütles oma õele iga päev, et sa teed valesti.",Ta oli oma õe suhtes väga kriitiline.,0
162,"Läksin tema juurde ja helistasin sellele numbrile, millele pidin helistama, kui sinna jõuan.","Ma laenasin tema telefoni, et helistada.",1
163,"Läksin tema juurde ja helistasin sellele numbrile, millele pidin helistama, kui sinna jõuan.","Helistasin numbrile, kui ma tema majja jõudsin.",0
164,"Läksin tema juurde ja helistasin sellele numbrile, millele pidin helistama, kui sinna jõuan.","Ma pidin helistama, aga ma ei helistanud.",2
165,"Ma jõudsin hommikul sinna ja... Ma unustasin, kuidas, ma arvan, et kas ma küsisin midagi ja ta tuli sinna või mis iganes.","Ma ei läinud täna, nii et ma ei näinud teda.",2
166,"Ma jõudsin hommikul sinna ja... Ma unustasin, kuidas, ma arvan, et kas ma küsisin midagi ja ta tuli sinna või mis iganes.",Ma tulin täna jõusaali ja ta tuli hiljem ja tervitas mind.,1
167,"Ma jõudsin hommikul sinna ja... Ma unustasin, kuidas, ma arvan, et kas ma küsisin midagi ja ta tuli sinna või mis iganes.",Ma tulin hommikul ja tema tuli ka.,0
168,"Me ei teadnud, kuhu nad lähevad.","Me ei teadnud, kuhu grupp maanteel suundus.",1
169,"Me ei teadnud, kuhu nad lähevad.","Me ei teadnud, kuhu inimesed suundusid.",0
170,"Me ei teadnud, kuhu nad lähevad.","Me lihtsalt teadsin, kuhu nad suundusid.",2
171,"Aga ma mõtlesin, et unusta ära, ma lähen lõunale, mul on nälg.",Mul polnud üldse isu.,2
172,"Aga ma mõtlesin, et unusta ära, ma lähen lõunale, mul on nälg.","Mul oli nälg, seega otsustasin lõunat süüa.",0
173,"Aga ma mõtlesin, et unusta ära, ma lähen lõunale, mul on nälg.","Ma olin näljas, nii et ma läksin kohvikusse.",1
174,"Las ma ütlen sulle, et ma jõudsin täna selleni, et olin valmis loobuma.",Ma peaaegu lõpetasin.,0
175,"Las ma ütlen sulle, et ma jõudsin täna selleni, et olin valmis loobuma.","Ma olin neilt nii palju kurbust võtnud, et ma ei suutnud seda enam taluda.",1
176,"Las ma ütlen sulle, et ma jõudsin täna selleni, et olin valmis loobuma.","Mul ei tulnud kunagi pähe, et loobuda.",2
177,"Ta sündis 1880. aastal, umbes 1888. aastal, ma arvan, et 1889. aastal, ma arvan, et see oli tema sünnipäev.",Ta sündis enne 1900. aastat.,0
178,"Ta sündis 1880. aastal, umbes 1888. aastal, ma arvan, et 1889. aastal, ma arvan, et see oli tema sünnipäev.",Ta sündis 1880. aasta detsembris.,1
179,"Ta sündis 1880. aastal, umbes 1888. aastal, ma arvan, et 1889. aastal, ma arvan, et see oli tema sünnipäev.",Ta sündis alles 1984. aastal.,2
180,"Parem pane väike kruvi natuke alla, sest sa võid kergesti kahjustada inimese kopse.",See kruv võib kellegi kopsude kahjustada.,0
181,"Parem pane väike kruvi natuke alla, sest sa võid kergesti kahjustada inimese kopse.","Viskul pole mingit riski, nii et tõmmake seda nii palju kui soovite.",2
182,"Parem pane väike kruvi natuke alla, sest sa võid kergesti kahjustada inimese kopse.",Visk läheb hingetorusse ja võib kopsude kahjustada.,1
183,"Mul oli käsk minna Del Rio'sse, Texasesse, nii et kui ma sinna jõudsin, siis ma sain teada, et ma pean minema Laughlini õhujõudude baasi.","Mind saadeti Del Riosse, Texasesse tööle.",0
184,"Mul oli käsk minna Del Rio'sse, Texasesse, nii et kui ma sinna jõudsin, siis ma sain teada, et ma pean minema Laughlini õhujõudude baasi.",Ma pole kunagi Texases käinud.,2
185,"Mul oli käsk minna Del Rio'sse, Texasesse, nii et kui ma sinna jõudsin, siis ma sain teada, et ma pean minema Laughlini õhujõudude baasi.","Õhujõud saatsid mind Del Riosse, Texasesse 2001. aastal.",1
186,"Kõik saavad šampanjat ja mõned inimesed ei joo seda, nii et see, mis on jäänud, joovad lapsed, nii et me käisime ringi, joomas kogu seda šampanjat.",Lapsed jõid kolm pudelit šampanjat.,1
187,"Kõik saavad šampanjat ja mõned inimesed ei joo seda, nii et see, mis on jäänud, joovad lapsed, nii et me käisime ringi, joomas kogu seda šampanjat.",Lapsed jõid šampanjat.,0
188,"Kõik saavad šampanjat ja mõned inimesed ei joo seda, nii et see, mis on jäänud, joovad lapsed, nii et me käisime ringi, joomas kogu seda šampanjat.",Kogu pidu oli kuiv ja alkoholi ei tarnitud.,2
189,Paljases linnas on palju lugusid.,Ma pole lugusid kuulnud.,2
190,Paljases linnas on palju lugusid.,Sõjaväest on palju lugusid.,1
191,Paljases linnas on palju lugusid.,Palju lugusid räägitakse.,0
192,"Sa elad ja õpid, kui lennukit testid.",Ma ei tea midagi lennukite katsetamisest.,2
193,"Sa elad ja õpid, kui lennukit testid.",Lennukite katsetamine õpetab palju.,0
194,"Sa elad ja õpid, kui lennukit testid.","Lennukite katsetamine õpetab, kuidas survet taluda.",1
195,See oli kogu mõte.,"Ma ei saa aru, mis mõte on.",2
196,See oli kogu mõte.,"Ma arvan, et eesmärk oli öelda meile, kui ohtlik see oli.",1
