,premise,hypothesis,label
42,"Imela sta pet otrok, eden je umrl.",Vsi njihovi otroci so preživeli.,2
43,"Imela sta pet otrok, eden je umrl.",Eden od petih otrok je umrl.,0
44,"Imela sta pet otrok, eden je umrl.","Otrok, ki je umrl, se je rodil bolen.",1
45,"Androv Gromikov ni odgovoril, vendar smo imeli vse podatke iz posnetkov U2.",U2 je posnel veliko filma.,0
46,"Androv Gromikov ni odgovoril, vendar smo imeli vse podatke iz posnetkov U2.",U2 je iz vode pobral tone filma.,1
47,"Androv Gromikov ni odgovoril, vendar smo imeli vse podatke iz posnetkov U2.","Nismo imeli posnetkov, zato smo morali ugibati.",2
48,"Rekla je, da ji solze tečejo iz oči in rekla je, potem je rekla, da je Joe prišel na verando.","Ko mu je rekla, naj pride na verando, je imela solze v očeh.",0
49,"Rekla je, da ji solze tečejo iz oči in rekla je, potem je rekla, da je Joe prišel na verando.","Hitro je obrisala solze, ko je Joeja vrgla s verande.",2
50,"Rekla je, da ji solze tečejo iz oči in rekla je, potem je rekla, da je Joe prišel na verando.","Tako je bila srečna, da je videla Joea, da je začela jokati.",1
51,"Tudi če bi letalo gorelo, bi se zgorelo in se stopilo skozi svinčnik, da bi sevanje izteklo ven.",Sevanje lahko zadržimo tudi med požarom.,1
52,"Tudi če bi letalo gorelo, bi se zgorelo in se stopilo skozi svinčnik, da bi sevanje izteklo ven.","-Ne. Radijacija bi iztekla iz svinca, ko bi letalo zgorelo.",0
53,"Tudi če bi letalo gorelo, bi se zgorelo in se stopilo skozi svinčnik, da bi sevanje izteklo ven.",-Ne bi puščala med požarom.,2
54,"To je vodja vodje Clem Francis, upokojen iz ameriških letalskih sil.",Vodja je upokojen iz ameriških letalskih sil.,0
55,"To je vodja vodje Clem Francis, upokojen iz ameriških letalskih sil.",Šef je pred nekaj tedni odšel v penzijo.,1
56,"To je vodja vodje Clem Francis, upokojen iz ameriških letalskih sil.",Vodja ameriškega letalstva je začel svojo kariero ta teden.,2
57,"V enem tednu pridejo dve ali trije letala, pa ne vem, kam letijo.",Vsak teden pride več kot eno letalo.,0
58,"V enem tednu pridejo dve ali trije letala, pa ne vem, kam letijo.",Povečan promet letal je problematičen.,1
59,"V enem tednu pridejo dve ali trije letala, pa ne vem, kam letijo.",Nikoli ne pridejo letala.,2
60,"Bili so že v polnem obleki in trajalo je nekaj časa, če si v polnem obleki.",Za dokončanje usposabljanja za uporabo polne tlačne obleke je potrebno do treh mesecev.,1
61,"Bili so že v polnem obleki in trajalo je nekaj časa, če si v polnem obleki.",Treniranje za uporabo polnega obleka zahteva čas.,0
62,"Bili so že v polnem obleki in trajalo je nekaj časa, če si v polnem obleki.",Do konca dneva te lahko naučimo uporabljati obleko pod pritiskom.,2
63,"Hočem reči, da ni bilo nevarnosti, da bi vstopili z bombo, ker ne bi eksplodirala, ne glede na to, kako močno je zadela tla.",Bombo je pilot deaktiviral.,1
64,"Hočem reči, da ni bilo nevarnosti, da bi vstopili z bombo, ker ne bi eksplodirala, ne glede na to, kako močno je zadela tla.",Bomba ni imela možnosti za eksplozijo.,0
65,"Hočem reči, da ni bilo nevarnosti, da bi vstopili z bombo, ker ne bi eksplodirala, ne glede na to, kako močno je zadela tla.","Bila je velika nevarnost, da bo bomba eksplodirala.",2
66,"In kaj če bi bilo videti, kot da to počnem jaz.","Ne vem, kako se ti zdi.",2
67,"In kaj če bi bilo videti, kot da to počnem jaz.","To poskušam narediti, očitno.",0
68,"In kaj če bi bilo videti, kot da to počnem jaz.",Svoje delo poskušam končati v naslednjem tednu.,1
69,"Kakorkoli, živali so se ves čas spustile, še posebej koze.",Koze so vsak dan pobegnile iz hleva.,1
70,"Kakorkoli, živali so se ves čas spustile, še posebej koze.",Koze so pogosto pobegnile.,0
71,"Kakorkoli, živali so se ves čas spustile, še posebej koze.",Koze so bile varne in varne.,2
72,"Vrata so bila zaklenjena, ko smo vstopili.",Vsa vrata so bila odprta.,2
73,"Vrata so bila zaklenjena, ko smo vstopili.",Ključe smo imeli pri sebi.,1
74,"Vrata so bila zaklenjena, ko smo vstopili.","Vstopili smo, čeprav so bila vrata zaklenjena.",0
75,Zato sem moral vzeti vsote in jih poskusiti izračunati takole.,"Prepričan sem, da so to vse, kar potrebujem, da to razčistimo.",1
76,Zato sem moral vzeti vsote in jih poskusiti izračunati takole.,"Ne vem, kaj naj naredim z vsemi podatki. Prosim, povejte mi več podrobnosti, da razčistimo to zmešnjavo.",2
77,Zato sem moral vzeti vsote in jih poskusiti izračunati takole.,Izračunal ga bom na podlagi vseh.,0
78,"Prišel je, odprl vrata in spomnim se, da sem pogledal nazaj in videl izraz na njegovem obrazu, in lahko sem povedal, da je bil razočaran.","Bil je tako vznemirjen in razbija z veseljem, da je praktično udarila vrata off je okvir.",2
79,"Prišel je, odprl vrata in spomnim se, da sem pogledal nazaj in videl izraz na njegovem obrazu, in lahko sem povedal, da je bil razočaran.","Poskušal nas je spraviti v mir, a mi smo vedeli, da smo mu povzročili težave.",1
80,"Prišel je, odprl vrata in spomnim se, da sem pogledal nazaj in videl izraz na njegovem obrazu, in lahko sem povedal, da je bil razočaran.","Samo po njegovem izrazu, ko je vstopil skozi vrata, sem vedel, da je razočaran.",0
81,"Torej, nimam nobenih posebnih zgodb.",Nimam posebne trgovine.,0
82,"Torej, nimam nobenih posebnih zgodb.",Imam eno posebno trgovino.,2
83,"Torej, nimam nobenih posebnih zgodb.",Veliko trgovin je.,1
84,"In res je bilo, da mu ni bilo treba ničesar narediti zase.",Veliko pomoči dobi.,0
85,"In res je bilo, da mu ni bilo treba ničesar narediti zase.",Pomaga mu pri obrokih in oblačilih.,1
86,"In res je bilo, da mu ni bilo treba ničesar narediti zase.",Zelo je neodvisen.,2
87,"In jaz sem si rekel: ""O moj bog, Ramona je stala tam"".","Ramona je ležala na tleh, v fetalnem položaju.",2
88,"In jaz sem si rekel: ""O moj bog, Ramona je stala tam"".",Ramona me je tiho obsojala.,1
89,"In jaz sem si rekel: ""O moj bog, Ramona je stala tam"".","Ramona je stala pokonci, jaz pa sem bil tam v strahu.",0
90,"In dejstvo je, da je bila lahka!","Veliko je jedla, a je še vedno nihala.",1
91,"In dejstvo je, da je bila lahka!",Ni imela veliko teže.,0
92,"In dejstvo je, da je bila lahka!",Bila je zelo srečna.,2
93,"Ne vem, ali je ostal v Augusti.",Še po napadih je živel v Augusti.,1
94,"Ne vem, ali je ostal v Augusti.",Nadaljeval je živeti v Augusti.,0
95,"Ne vem, ali je ostal v Augusti.",Takoj se je preselil iz Auguste.,2
96,"Nikoli nam niso povedali, kam gredo, niti, da so zapustili bazo in odšli nekam drugam.","Nikoli nisem vprašal, kam gredo.",1
97,"Nikoli nam niso povedali, kam gredo, niti, da so zapustili bazo in odšli nekam drugam.","Vedno so nam sporočili, kje so bili in kam gredo.",2
98,"Nikoli nam niso povedali, kam gredo, niti, da so zapustili bazo in odšli nekam drugam.","Nikoli nam niso povedali, kam gredo.",0
99,"Rekli so, da plačujeva za kraj, kjer boš lahko ostal.",Ničesar ne bodo plačali za nas.,2
100,"Rekli so, da plačujeva za kraj, kjer boš lahko ostal.",Plačujejo stanovanje zame in za moje brate in sestre.,1
101,"Rekli so, da plačujeva za kraj, kjer boš lahko ostal.",Plačujejo stanovanje.,0
102,"Naslednji dan je predsednik Kennedy blokiral Kubo. Naše ladje so ustavile rusko ladjo, ki je potovala proti Kubi. Na ladji so našli rakete.","Kennedy je rekel našim vojakom, naj iščejo rakete.",0
103,"Naslednji dan je predsednik Kennedy blokiral Kubo. Naše ladje so ustavile rusko ladjo, ki je potovala proti Kubi. Na ladji so našli rakete.","Niso ustavili ladij, ker niso hoteli spopada.",2
104,"Naslednji dan je predsednik Kennedy blokiral Kubo. Naše ladje so ustavile rusko ladjo, ki je potovala proti Kubi. Na ladji so našli rakete.",Na ladji so našli 20 raket.,1
105,"Kakorkoli, moški pride noter.",Mož je vstopil v sodno dvorano.,1
106,"Kakorkoli, moški pride noter.",Mož je vstopil v sobo.,0
107,"Kakorkoli, moški pride noter.",Moški je pobegnil v drugo smer.,2
108,Moji stari starši so bili vedno zelo ljubeči ljudje in nekateri moji starši so bili in tam smo se lepo imeli.,"Dolgo je trajalo, da sem prišel do dedkov.",1
109,Moji stari starši so bili vedno zelo ljubeči ljudje in nekateri moji starši so bili in tam smo se lepo imeli.,Moji stari starši sta bila zelo ljubeč par.,0
110,Moji stari starši so bili vedno zelo ljubeči ljudje in nekateri moji starši so bili in tam smo se lepo imeli.,Moji stari starši so bili vedno zelo razdražljivi in nikoli nismo radi hodili k njim.,2
111,Nisem imel časa za vse te stvari.,Lahko bi jo dal vneseti pozneje.,1
112,Nisem imel časa za vse te stvari.,Vse sem vnesel pravočasno.,2
113,Nisem imel časa za vse te stvari.,"Ni bilo časa, da bi vse to vnesel.",0
114,"Takrat sem tudi učil ljudi, kako priti na spust z padalom, da bi detonirali jedrsko bombo.",Atomska bomba nima sprožilca.,2
115,"Takrat sem tudi učil ljudi, kako priti na spust z padalom, da bi detonirali jedrsko bombo.","Ko se pritisne na sprožilec, eksplodira.",0
116,"Takrat sem tudi učil ljudi, kako priti na spust z padalom, da bi detonirali jedrsko bombo.",Za sprožilec atomske bombe potrebuješ le majhno silo.,1
117,Babica mi je pripovedovala različne zgodbe o svojem odraščanju. Še posebej je govorila o svoji družini in kako je bilo v tistih časih.,Vedno sem rada poslušala babičine zgodbe.,1
118,Babica mi je pripovedovala različne zgodbe o svojem odraščanju. Še posebej je govorila o svoji družini in kako je bilo v tistih časih.,Moja babica je vedno zavračala govoriti o svojem otroštvu.,2
119,Babica mi je pripovedovala različne zgodbe o svojem odraščanju. Še posebej je govorila o svoji družini in kako je bilo v tistih časih.,"Babica mi je povedala veliko stvari o svoji družini, ko je odraščala.",0
120,"V letalu smo imeli kompletne obleke, kot jih nosijo astronavti, le da so bile naše popolnoma srebrne, srebrne, čevlje in vse, da odbijajo toploto, seveda.","Naše obleke niso bile nič take, kot jih so imeli astronavti.",2
121,"V letalu smo imeli kompletne obleke, kot jih nosijo astronavti, le da so bile naše popolnoma srebrne, srebrne, čevlje in vse, da odbijajo toploto, seveda.","Naše obleke so bile enake kot astronavtov, le da so odsevale toploto, naše so bile srebrne.",0
122,"V letalu smo imeli kompletne obleke, kot jih nosijo astronavti, le da so bile naše popolnoma srebrne, srebrne, čevlje in vse, da odbijajo toploto, seveda.",Obleke lahko dobiš v kateri koli barvi.,1
123,Moj dedek ni bil prijazen človek.,Moj dedek je bil kreten.,0
124,Moj dedek ni bil prijazen človek.,Moj dedek je bil res rasist in zloben.,1
125,Moj dedek ni bil prijazen človek.,"Moj dedek je bil najbolj prijazen človek, kar jih boš kdaj srečala!",2
126,"30 ali 40 letal U2, in začeli smo usposabljati kitajske pilote, britanske pilote v njih, po vsem svetu, s katerim smo bili zavezniki.",Nismo imeli nobenega usposabljanja.,2
127,"30 ali 40 letal U2, in začeli smo usposabljati kitajske pilote, britanske pilote v njih, po vsem svetu, s katerim smo bili zavezniki.",Pet tednov smo trenirali z Britanci.,1
128,"30 ali 40 letal U2, in začeli smo usposabljati kitajske pilote, britanske pilote v njih, po vsem svetu, s katerim smo bili zavezniki.",Vadili smo z mnogimi drugimi vojaki.,0
129,"Rekla je: ""Poglej, kaj je to v takšni družbi"".",Ni govorila z mano.,2
130,"Rekla je: ""Poglej, kaj je to v takšni družbi"".","Rekla mi je, naj nekaj poizvedem.",0
131,"Rekla je: ""Poglej, kaj je to v takšni družbi"".","Rekla mi je, naj preverim njihove podatke o financiranju.",1
132,"Rekel je, da sta odšla na sever.","Rekel je, da se je na poti nekaj krat ustavil.",1
133,"Rekel je, da sta odšla na sever.","Rekel je, da sta šla na jug.",2
134,"Rekel je, da sta odšla na sever.","Rekel je, da sta šla na sever.",0
135,"Um, ne, če sem iskren, nikoli nisem prebral nobene od knjig, ki bi jih moral.","Nisem prebral nobene knjige, daljše od 100 strani.",1
136,"Um, ne, če sem iskren, nikoli nisem prebral nobene od knjig, ki bi jih moral.",Nisem prebral veliko knjig.,0
137,"Um, ne, če sem iskren, nikoli nisem prebral nobene od knjig, ki bi jih moral.",Vsak dan berem knjige.,2
138,"Odnesel sem prtljago in odšel na naslov, ki sem ga moral.","Pozabila sem torbo in mislila, da to ni moj problem.",2
139,"Odnesel sem prtljago in odšel na naslov, ki sem ga moral.",Vzela sem torbo v njegovo stanovanje.,1
140,"Odnesel sem prtljago in odšel na naslov, ki sem ga moral.","Vzel sem torbo tja, kamor spada.",0
141,To je bila neverjetna sprememba razpoloženja.,Njeno razpoloženje je ostalo popolnoma dosledno.,2
142,To je bila neverjetna sprememba razpoloženja.,Od srečne je postala žalostna.,1
143,To je bila neverjetna sprememba razpoloženja.,Vzdušje se je spremenilo.,0
144,"Izbrali so me med 15 drugimi, da grem v to šolo, a nisem.",Nisem bila izbrana za obisk šole.,2
145,"Izbrali so me med 15 drugimi, da grem v to šolo, a nisem.",Izbrani so me za to šolo.,0
146,"Izbrali so me med 15 drugimi, da grem v to šolo, a nisem.",Bil sem najbolj verodostojen kandidat.,1
147,"Morajo iti skozi številne višinske komore, uh, vožnje preden začnejo celo letenje U2 ali letenje s pritiskom obleke.",Večina ljudi ne uspe na testih in nikoli ne letijo U2.,1
148,"Morajo iti skozi številne višinske komore, uh, vožnje preden začnejo celo letenje U2 ali letenje s pritiskom obleke.","Veliko se morajo naučiti, preden lahko letijo U2.",0
149,"Morajo iti skozi številne višinske komore, uh, vožnje preden začnejo celo letenje U2 ali letenje s pritiskom obleke.",Samo prvi dan ti dovolijo leteti z U2.,2
150,Jaz pokrivam iste stvari.,Pokrivam popolnoma nov material.,2
151,Jaz pokrivam iste stvari.,Pokrivam iste stvari kot druge revije.,1
152,Jaz pokrivam iste stvari.,"Govorim o istih stvareh, kot so jih oni.",0
153,"To je bilo prvič v 75 letih, da je zakonodajalec v Teksasu glasoval za vojaško enoto, ki je bila veleposlanik v Teksasu, zato so potrebovali veleposlanike v Teksasu.",Vojne enote ne smejo biti veleposlaniki TX.,2
154,"To je bilo prvič v 75 letih, da je zakonodajalec v Teksasu glasoval za vojaško enoto, ki je bila veleposlanik v Teksasu, zato so potrebovali veleposlanike v Teksasu.",Vojna enota je bila imenovana TX Ambasadorji v ameriškem kongresu.,1
155,"To je bilo prvič v 75 letih, da je zakonodajalec v Teksasu glasoval za vojaško enoto, ki je bila veleposlanik v Teksasu, zato so potrebovali veleposlanike v Teksasu.",Vojna enota je bila imenovana TX Ambassadors.,0
156,Če bi lahko kaj naredil.,Lahko bi nekaj naredil.,0
157,Če bi lahko kaj naredil.,"Vedel sem, da ne morem ničesar storiti.",2
158,Če bi lahko kaj naredil.,"Mislim, da bi ga lahko rešil.",1
159,"Sovražila je to in vsak dan je rekla sestri, da delaš narobe.",Vedno je spodbujala svojo sestro.,2
160,"Sovražila je to in vsak dan je rekla sestri, da delaš narobe.","Jasno je povedala, da njena sestra ne more narediti ničesar prav.",1
161,"Sovražila je to in vsak dan je rekla sestri, da delaš narobe.",Zelo je kritizirala sestro.,0
162,"Šel sem k njej in poklical na številko, ki sem jo moral poklicati, ko sem prišel.","Posodil sem si njen telefon, da bi poklical.",1
163,"Šel sem k njej in poklical na številko, ki sem jo moral poklicati, ko sem prišel.","Poklical sem številko, ko sem prišel do njene hiše.",0
164,"Šel sem k njej in poklical na številko, ki sem jo moral poklicati, ko sem prišel.","Moral bi te poklicati, pa nisem.",2
165,"Zjutraj sem prišla tja in pozabila, kako, mislim, da sem ga vprašala in je prišel noter ali karkoli.","Nisem šel danes, zato ga nisem videl.",2
166,"Zjutraj sem prišla tja in pozabila, kako, mislim, da sem ga vprašala in je prišel noter ali karkoli.","Danes sem se pojavila v telovadnici, kasneje je prišel pozdravit.",1
167,"Zjutraj sem prišla tja in pozabila, kako, mislim, da sem ga vprašala in je prišel noter ali karkoli.","Zjutraj sem prišel, on pa je prišel tudi.",0
168,"Nismo vedeli, kam gredo.","Nismo vedeli, kam je skupina potovala po avtocesti.",1
169,"Nismo vedeli, kam gredo.","Nismo vedeli, kam so ljudje potovali.",0
170,"Nismo vedeli, kam gredo.","Vedeli smo, kam gredo.",2
171,"Ampak jaz sem rekel, pozabi, šel bom na kosilo, bil sem lačen.",Nisem imel apetita.,2
172,"Ampak jaz sem rekel, pozabi, šel bom na kosilo, bil sem lačen.","Lačen sem bil, zato sem se odločil, da pojedem kosilo.",0
173,"Ampak jaz sem rekel, pozabi, šel bom na kosilo, bil sem lačen.","Bil sem lačen, zato sem šel v menzo.",1
174,"Danes sem prišel do točke, ko sem hotel odnehati.",Skoraj sem končal z odpovedjo.,0
175,"Danes sem prišel do točke, ko sem hotel odnehati.","Tako veliko žalosti sem vzel od njih, da je nisem mogel več prenašati.",1
176,"Danes sem prišel do točke, ko sem hotel odnehati.","Nikoli mi ni prišlo na misel, da bi odnehal.",2
177,"Rodil se je leta 1880. Mislim, da je bil to 1889.",Rodil se je pred letom 1900.,0
178,"Rodil se je leta 1880. Mislim, da je bil to 1889.",Rodil se je decembra 1880.,1
179,"Rodil se je leta 1880. Mislim, da je bil to 1889.",Rodil se je leta 1984.,2
180,"Bolje, da malo zaviješ vijak, ker lahko zelo hitro poškoduješ pljuča.",Ta vijak lahko poškoduje pljuča.,0
181,"Bolje, da malo zaviješ vijak, ker lahko zelo hitro poškoduješ pljuča.","Vijak ni nevaren, zato ga stisnite, kolikor hočete.",2
182,"Bolje, da malo zaviješ vijak, ker lahko zelo hitro poškoduješ pljuča.",Vijak gre v dihalnik in lahko poškoduje pljuča.,1
183,"Imam ukaze, da grem v Del Rio, TX, ko sem prišel tja, sem izvedel, da moram v Laughlin Air Force Base.","Poslali so me v Del Rio, v Teksas, zaradi dela.",0
184,"Imam ukaze, da grem v Del Rio, TX, ko sem prišel tja, sem izvedel, da moram v Laughlin Air Force Base.",Nikoli nisem bil v Teksasu.,2
185,"Imam ukaze, da grem v Del Rio, TX, ko sem prišel tja, sem izvedel, da moram v Laughlin Air Force Base.","Zračna vojska me je poslala v Del Rio, Texas leta 2001.",1
186,"Vsi dobijo šampanjec, nekateri ga ne pijejo, kar je ostalo, ga pijejo otroci, zato smo šli naokoli in pili vse to šampanjec.",Otroci so pili tri steklenice šampanjca.,1
187,"Vsi dobijo šampanjec, nekateri ga ne pijejo, kar je ostalo, ga pijejo otroci, zato smo šli naokoli in pili vse to šampanjec.",Otroci so pili nekaj šampanjca.,0
188,"Vsi dobijo šampanjec, nekateri ga ne pijejo, kar je ostalo, ga pijejo otroci, zato smo šli naokoli in pili vse to šampanjec.",Ves večer je bil suh in ni bilo alkohola.,2
189,V golem mestu je veliko zgodb.,Nisem slišal nobene zgodbe.,2
190,V golem mestu je veliko zgodb.,O vojski je veliko zgodb.,1
191,V golem mestu je veliko zgodb.,Veliko zgodb se pripoveduje.,0
192,"Živiš in se učiš, ko preizkušaš letalo.",Nič ne vem o testiranju letal.,2
193,"Živiš in se učiš, ko preizkušaš letalo.",Testiranje letal te nauči veliko lekcij.,0
194,"Živiš in se učiš, ko preizkušaš letalo.","Testiranje letal te uči, kako ravnati s pritiskom.",1
195,"Mislim, to je bil celoten namen.",Ne razumem te točke.,2
196,"Mislim, to je bil celoten namen.","Mislim, da je bil namen, da nam pove, kako nevarno je bilo.",1
197,"Mislim, to je bil celoten namen.",Razumela sem težavo.,0
198,"Iz baze, ki je letela nad Kubo, in seveda je Rudolph Anderson streljen.",Vsi letala so preživela brez streljanja.,2
199,"Iz baze, ki je letela nad Kubo, in seveda je Rudolph Anderson streljen.",Nekaj je bilo sestrelilo nad Kubo.,0
200,"Iz baze, ki je letela nad Kubo, in seveda je Rudolph Anderson streljen.",Veliki letalo je bilo sestrelilo nad Kubo v maju.,1
201,"To je bila verjetno prva stvar, ki se jo spomnim, ko sem bil majhen otrok, še posebej nekaj, kar sem naredil narobe.",Nimam nobenih spominov iz otroštva.,2
202,"To je bila verjetno prva stvar, ki se jo spomnim, ko sem bil majhen otrok, še posebej nekaj, kar sem naredil narobe.",Še danes se počutim slabo.,1
203,"To je bila verjetno prva stvar, ki se jo spomnim, ko sem bil majhen otrok, še posebej nekaj, kar sem naredil narobe.",To je bil eden mojih najzgodnejših spominov.,0
204,"Takrat jim ni bilo všeč, da si črn, in to je bilo verjetno v zgodnjih tridesetih, ko so to naredili.",Težko je bilo biti črn na jugu.,1
205,"Takrat jim ni bilo všeč, da si črn, in to je bilo verjetno v zgodnjih tridesetih, ko so to naredili.",Tako enostavno je bilo biti črn!,2
206,"Takrat jim ni bilo všeč, da si črn, in to je bilo verjetno v zgodnjih tridesetih, ko so to naredili.",Takrat je bilo težko biti črn.,0
207,"Nihče ni vedel, kam so šli.","Vsi so vedeli, kam gredo.",2
208,"Nihče ni vedel, kam so šli.","Nihče ni vedel, v katero hišo so šli.",1
209,"Nihče ni vedel, kam so šli.",Njihova destinacija je bila skrivnost.,0
210,"In niso mogli ostati v Augusti, ker so ljudje vedeli, da so poskušali narediti nekaj, kar je bilo tabu in da so se hoteli pretvarjati, da so beli.","Ljudje niso vedeli, da niso bili belci.",2
211,"In niso mogli ostati v Augusti, ker so ljudje vedeli, da so poskušali narediti nekaj, kar je bilo tabu in da so se hoteli pretvarjati, da so beli.","Ljudje so vedeli, da so bili Afroameričani.",1
212,"In niso mogli ostati v Augusti, ker so ljudje vedeli, da so poskušali narediti nekaj, kar je bilo tabu in da so se hoteli pretvarjati, da so beli.","Ljudje so vedeli, da niso bili beli.",0
213,"Ja, no, tip je tukaj.",Tip je prisoten.,0
214,"Ja, no, tip je tukaj.",Tip se je prikazal pred dvema minutama.,1
215,"Ja, no, tip je tukaj.",Tip ni prišel sem.,2
216,Nekaj smo gledali na TV.,Nismo imeli televizorja.,2
217,Nekaj smo gledali na TV.,Gledal sva televizijo.,0
218,Nekaj smo gledali na TV.,Gledal sva novice.,1
219,"Mislim, da sem spet govoril z Ramono.",Nikoli nisem govoril z Ramono.,2
220,"Mislim, da sem spet govoril z Ramono.",S Ramono sem govoril drugič.,0
221,"Mislim, da sem spet govoril z Ramono.",Bil je prijeten pogovor.,1
