,premise,hypothesis,label
60,"Те вече бяха обучени в костюмите с пълно налягане и ми отне известно време, ако се облечеш в костюми с пълно налягане.",Отнема до три месеца да завърши обучението за използване на пълна преса.,1
61,"Те вече бяха обучени в костюмите с пълно налягане и ми отне известно време, ако се облечеш в костюми с пълно налягане.",Обучението да използваш костюм с пълна сила отнема време.,0
62,"Те вече бяха обучени в костюмите с пълно налягане и ми отне известно време, ако се облечеш в костюми с пълно налягане.",Можем да те обучим да използваш пълна преса до края на деня.,2
63,"Искам да кажа, че не е имало опасност да се внесе бомбата, защото тя не би експлодирала, независимо колко силно е ударила земята.",Бомбата е била деактивирана от пилота.,1
64,"Искам да кажа, че не е имало опасност да се внесе бомбата, защото тя не би експлодирала, независимо колко силно е ударила земята.",Нямаше шанс бомбата да експлодира.,0
65,"Искам да кажа, че не е имало опасност да се внесе бомбата, защото тя не би експлодирала, независимо колко силно е ударила земята.",Имаше голяма опасност от експлозия на бомбата.,2
66,И какво ще кажеш да изглежда точно както се опитвам да направя.,Не съм сигурен как ти изглежда това.,2
67,И какво ще кажеш да изглежда точно както се опитвам да направя.,"Опитвам се да го направя, очевидно.",0
68,И какво ще кажеш да изглежда точно както се опитвам да направя.,Опитвам се да завърша проекта си през следващата седмица.,1
69,"Но животните се измъкваха постоянно, особено козите.",Козите бягаха от плевнята всеки ден.,1
70,"Но животните се измъкваха постоянно, особено козите.",Козите често бягаха.,0
71,"Но животните се измъкваха постоянно, особено козите.",Козите са били подсигурени.,2
72,"Вратите бяха заключени, когато влязохме.",Всички врати бяха отворени.,2
73,"Вратите бяха заключени, когато влязохме.",Ключовете бяха при нас.,1
74,"Вратите бяха заключени, когато влязохме.","Влязохме, въпреки че вратите бяха заключени.",0
75,Така че просто трябваше да взема сумата и да опитам да я изчисля така.,"Уверен съм, че тези числа са всичко, от което се нуждая, за да разбера това.",1
76,Така че просто трябваше да взема сумата и да опитам да я изчисля така.,"Нямам представа какво да правя с тези данни. Моля, дайте ми повече подробности, за да разбера тази бъркотия.",2
77,Така че просто трябваше да взема сумата и да опитам да я изчисля така.,Ще го изчисля въз основа на съвкупността.,0
78,"Той дойде, отвори вратата и си спомням, че погледнах назад и видях изражението на лицето му, и можех да кажа, че е разочарован.","Беше толкова развълнуван и избухнал от радост, че практически счупи вратата от рамката й.",2
79,"Той дойде, отвори вратата и си спомням, че погледнах назад и видях изражението на лицето му, и можех да кажа, че е разочарован.","Той се опитваше да не ни кара да се чувстваме виновни, но ние знаехме, че сме му причинили неприятности.",1
80,"Той дойде, отвори вратата и си спомням, че погледнах назад и видях изражението на лицето му, и можех да кажа, че е разочарован.","Само по изражението на лицето му, когато влезе през вратата, разбрах, че е разочарован.",0
81,"Така че, аз нямам конкретни истории.",Нямам определен магазин.,0
82,"Така че, аз нямам конкретни истории.",Имам един магазин.,2
83,"Така че, аз нямам конкретни истории.",Има много магазини.,1
84,"И така беше, никога не му се налагаше да прави нещо за себе си.",Той получава много помощ.,0
85,"И така беше, никога не му се налагаше да прави нещо за себе си.",Помагат му с храната и дрехите.,1
86,"И така беше, никога не му се налагаше да прави нещо за себе си.",Той е много независим.,2
87,"И аз си казах: ""О, Боже мой, Рамона стоеше там"".","Рамона беше на пода, свита в поза на плод.",2
88,"И аз си казах: ""О, Боже мой, Рамона стоеше там"".",Рамона мълчаливо ме съди.,1
89,"И аз си казах: ""О, Боже мой, Рамона стоеше там"".","Рамона беше изправена, докато аз бях там в страхопочитание.",0
90,"И фактът е, че тя беше лекота!","Ядеше много, но все пак не наддаваше.",1
91,"И фактът е, че тя беше лекота!",Тя не тежи много.,0
92,"И фактът е, че тя беше лекота!",Беше много щастлива.,2
93,Не знам дали е останал в Аугуста след това.,Продължил е да живее в Аугуста дори след атаките.,1
94,Не знам дали е останал в Аугуста след това.,Той продължи да живее в Аугуста.,0
95,Не знам дали е останал в Аугуста след това.,Той се премести извън Аугуста веднага.,2
96,"Всичко, което направихме, е, че те никога не ни казаха къде отиват, дори когато напуснаха базата, за да отидат някъде другаде, за да останат за известно време.",Никога не съм питал къде отиват.,1
97,"Всичко, което направихме, е, че те никога не ни казаха къде отиват, дори когато напуснаха базата, за да отидат някъде другаде, за да останат за известно време.",Винаги ни казваха къде са били и къде отиват.,2
98,"Всичко, което направихме, е, че те никога не ни казаха къде отиват, дори когато напуснаха базата, за да отидат някъде другаде, за да останат за известно време.",Никога не ни казаха къде отиват.,0
99,"Казаха, че ще платим за място, където да останеш.",Няма да платят за нищо.,2
100,"Казаха, че ще платим за място, където да останеш.",Плащат за жилището на мен и братята ми.,1
101,"Казаха, че ще платим за място, където да останеш.",Плащат за жилища.,0
102,"На следващия ден, разбира се, президент Кенеди блокира Куба, и нашите кораби спряха руски кораб, който се насочваше към Куба, и намериха ракети върху него.",Кенеди каза на войските ни да търсят ракети.,0
103,"На следващия ден, разбира се, президент Кенеди блокира Куба, и нашите кораби спряха руски кораб, който се насочваше към Куба, и намериха ракети върху него.","Не са спирали кораби, защото не са искали конфликт.",2
104,"На следващия ден, разбира се, президент Кенеди блокира Куба, и нашите кораби спряха руски кораб, който се насочваше към Куба, и намериха ракети върху него.",Намерили са 20 ракети на кораба.,1
105,"Както и да е, мъжът влиза.",Мъжът влезе в съдебната зала.,1
106,"Както и да е, мъжът влиза.",Мъжът влезе в стаята.,0
107,"Както и да е, мъжът влиза.",Мъжът избяга в другата посока.,2
108,"Дядо и баба ми винаги са били много любящи хора, а някои от родителите ми също. И ние просто си прекарвахме страхотно там долу.",Отне ни много време да стигнем до къщата на баба ми и дядо ми.,1
109,"Дядо и баба ми винаги са били много любящи хора, а някои от родителите ми също. И ние просто си прекарвахме страхотно там долу.",Дядо ми и баба ми бяха много любяща двойка.,0
110,"Дядо и баба ми винаги са били много любящи хора, а някои от родителите ми също. И ние просто си прекарвахме страхотно там долу.",Дядо и баба ми винаги са били много раздразнителни и никога не сме обичали да ходим в тяхната къща.,2
111,Нямах време да се занимавам с всичко това.,Можех да го запиша по-късно.,1
112,Нямах време да се занимавам с всичко това.,Вписах всичко навреме.,2
113,Нямах време да се занимавам с всичко това.,Нямах време да ги запиша.,0
114,"И една от моите работи по това време беше да обучавам хора как да поставят парашути на спусъка на ядреното оръжие, за да детонират самата атомна бомба.",Атомната бомба няма спусък.,2
115,"И една от моите работи по това време беше да обучавам хора как да поставят парашути на спусъка на ядреното оръжие, за да детонират самата атомна бомба.","Пушката детонира бомбата, когато я дръпнеш.",0
116,"И една от моите работи по това време беше да обучавам хора как да поставят парашути на спусъка на ядреното оръжие, за да детонират самата атомна бомба.","Нуждаеш се само от малко сила, за да дръпнеш спусъка на атомната бомба.",1
117,Баба ми ми разказваше много истории за детството си. Особено за семейството си и за това как е било през тези години.,Винаги ми е харесвало да слушам приказките на баба ми.,1
118,Баба ми ми разказваше много истории за детството си. Особено за семейството си и за това как е било през тези години.,Баба ми винаги отказваше да говори за детството си.,2
119,Баба ми ми разказваше много истории за детството си. Особено за семейството си и за това как е било през тези години.,"Баба ми ми разказа много неща за семейството си, докато е растяла.",0
120,"Имахме пълни костюми под налягане в самолета, точно като тези, които носеха астронавтите, с изключение на нашите, които бяха изцяло сребърни, сребърни, ботуши и всичко, за да отразяват топлината, разбира се.",Костюмите ни не приличаха на тези на астронавтите.,2
121,"Имахме пълни костюми под налягане в самолета, точно като тези, които носеха астронавтите, с изключение на нашите, които бяха изцяло сребърни, сребърни, ботуши и всичко, за да отразяват топлината, разбира се.","Костюмите ни бяха същите като на астронавтите, само че отразяваха топлината.",0
122,"Имахме пълни костюми под налягане в самолета, точно като тези, които носеха астронавтите, с изключение на нашите, които бяха изцяло сребърни, сребърни, ботуши и всичко, за да отразяват топлината, разбира се.",Можеш да вземеш костюмите в какъвто цвят искаш.,1
123,"И той беше, дядо ми не беше добър човек.",Дядо ми беше задник.,0
124,"И той беше, дядо ми не беше добър човек.",Дядо ми беше много расист и злобен.,1
125,"И той беше, дядо ми не беше добър човек.","Дядо ми беше най-милият човек, който някога ще срещнеш!",2
126,"Това са 30 или 40 самолета U2, и ние започнахме да обучаваме китайски пилоти, британски пилоти в тях, просто по целия свят, с които бяхме съюзници.",Не сме тренирали с никого.,2
127,"Това са 30 или 40 самолета U2, и ние започнахме да обучаваме китайски пилоти, британски пилоти в тях, просто по целия свят, с които бяхме съюзници.",Тренирахме 5 седмици с британците.,1
128,"Това са 30 или 40 самолета U2, и ние започнахме да обучаваме китайски пилоти, британски пилоти в тях, просто по целия свят, с които бяхме съюзници.",Тренирахме с много други войници.,0
129,"И тя каза: ""Е, виж, виж това в такава и такава компания"".",Тя не ми каза нищо.,2
130,"И тя каза: ""Е, виж, виж това в такава и такава компания"".",Каза ми да потърся нещо.,0
131,"И тя каза: ""Е, виж, виж това в такава и такава компания"".",Тя ми каза да потърся информацията за финансирането им.,1
132,"Каза, че са отишли на север.","Каза, че са направили няколко спирки по пътя.",1
133,"Каза, че са отишли на север.","Каза, че са отишли на юг.",2
134,"Каза, че са отишли на север.","Каза, че са отишли на север.",0
135,"Не, честно казано, не съм чела книгите, които трябваше.",Не съм чел книги по-дълги от 100 страници.,1
136,"Не, честно казано, не съм чела книгите, които трябваше.",Не съм чела много книги.,0
137,"Не, честно казано, не съм чела книгите, които трябваше.",Четох книги всеки ден.,2
138,"Взех багажа и отидох на адреса, на който трябваше да отида.","Оставих чантата и реших, че не е мой проблем.",2
139,"Взех багажа и отидох на адреса, на който трябваше да отида.",Занесох чантата в апартамента му.,1
140,"Взех багажа и отидох на адреса, на който трябваше да отида.","Занесох чантата там, където й е мястото.",0
141,Беше невероятно настроение.,Настроението й остана напълно стабилно.,2
142,Беше невероятно настроение.,Тя премина от щастлива в тъжна.,1
143,Беше невероятно настроение.,Настроението се промени много.,0
144,"Избраха ме от 15 души, за да отида в това училище, но не съм.",Не бях избрана да посещавам училището.,2
145,"Избраха ме от 15 души, за да отида в това училище, но не съм.",Бях избрана да ходя в това училище.,0
146,"Избраха ме от 15 души, за да отида в това училище, но не съм.",Аз бях най-достоверният кандидат.,1
147,"Те трябва да преминат през няколко височинни камери, преди да започнат да летят с U2 или да летят с пресирани костюми.",Повечето хора се провалят на тестовете и никога не летят с U2.,1
148,"Те трябва да преминат през няколко височинни камери, преди да започнат да летят с U2 или да летят с пресирани костюми.",Те трябва да преминат през много обучение преди да летят U2.,0
149,"Те трябва да преминат през няколко височинни камери, преди да започнат да летят с U2 или да летят с пресирани костюми.",Само те пуснаха да летиш с U2 още първия ден.,2
150,Аз покривам същите неща.,Аз покривам напълно нов материал.,2
151,Аз покривам същите неща.,Покривам същите неща като другите списания.,1
152,Аз покривам същите неща.,"Говоря за същите неща, които те направиха.",0
153,"Това беше първият път, който се случваше за 75 години, че законодателният орган на Тексас гласуваше за военна единица, която да бъде посланик на Тексас, така че, се нуждаехме от посланици на Тексас.",На военните не е позволено да бъдат посланици на Тексас.,2
154,"Това беше първият път, който се случваше за 75 години, че законодателният орган на Тексас гласуваше за военна единица, която да бъде посланик на Тексас, така че, се нуждаехме от посланици на Тексас.","Военната част е наречена ""Посланици на Тексас в Конгреса на САЩ"".",1
155,"Това беше първият път, който се случваше за 75 години, че законодателният орган на Тексас гласуваше за военна единица, която да бъде посланик на Тексас, така че, се нуждаехме от посланици на Тексас.","Военната част се нарича ""Посланици на Тексас"".",0
156,"Ако има нещо, което мога да направя.",Мога да направя нещо.,0
157,"Ако има нещо, което мога да направя.","Знаех, че не мога да направя нищо.",2
158,"Ако има нещо, което мога да направя.","Мисля, че можех да направя нещо, за да го спася.",1
159,"Тя мразеше това и всеки ден казваше на сестра си, че ти правиш нещо грешно.",Винаги е насърчавала сестра си.,2
160,"Тя мразеше това и всеки ден казваше на сестра си, че ти правиш нещо грешно.","Тя ясно каза, че сестра й не може да направи нищо правилно.",1
161,"Тя мразеше това и всеки ден казваше на сестра си, че ти правиш нещо грешно.",Тя беше много критична към сестра си.,0
162,"Отидох в къщата й и след това се обадих на този номер, на който трябваше да се обадя, когато пристигнах.","Взех телефона й, за да се обадя.",1
163,"Отидох в къщата й и след това се обадих на този номер, на който трябваше да се обадя, когато пристигнах.","Обадих се на номера, когато пристигнах в къщата й.",0
164,"Отидох в къщата й и след това се обадих на този номер, на който трябваше да се обадя, когато пристигнах.","Трябваше да се обадя, но не го направих.",2
165,"Ами, аз отидох там тази сутрин и ъм, забравих как, мисля, че или аз съм задала въпрос и той е дошъл там или, каквото и да е.","Не отидох днес, така че не го видях.",2
166,"Ами, аз отидох там тази сутрин и ъм, забравих как, мисля, че или аз съм задала въпрос и той е дошъл там или, каквото и да е.",Появих се в салона днес и той дойде по-късно и каза здравей.,1
167,"Ами, аз отидох там тази сутрин и ъм, забравих как, мисля, че или аз съм задала въпрос и той е дошъл там или, каквото и да е.",Появих се тази сутрин и той също дойде.,0
168,Не знаехме къде отиват.,Не знаехме къде пътува групата по магистралата.,1
169,Не знаехме къде отиват.,Не знаехме къде са отишли хората.,0
170,Не знаехме къде отиват.,Знаехме къде са тръгнали.,2
171,"Но аз си казах, забрави, ще обядвам, бях гладен.",Нямах никакъв апетит.,2
172,"Но аз си казах, забрави, ще обядвам, бях гладен.",Бях гладен и реших да си изям обяда.,0
173,"Но аз си казах, забрави, ще обядвам, бях гладен.","Бях гладен, затова отидох в кафенето.",1
174,"И нека ви кажа, че днес бях на път да се откажа.",Почти се отказах.,0
175,"И нека ви кажа, че днес бях на път да се откажа.","Бях изстрадал толкова много от тях, че не можех да издържа повече.",1
176,"И нека ви кажа, че днес бях на път да се откажа.",Никога не съм мислил да се откажа.,2
177,"Роден е през 1880 г. някъде около 188 г. Мисля, че е 1889 г. Мисля, че е когато е роден.",Роден е преди 1900.,0
178,"Роден е през 1880 г. някъде около 188 г. Мисля, че е 1889 г. Мисля, че е когато е роден.",Роден е през декември 1880 г.,1
179,"Роден е през 1880 г. някъде около 188 г. Мисля, че е 1889 г. Мисля, че е когато е роден.",Той не се е родил до 1984 г.,2
180,"По-добре да свалиш малко винта, защото можеш лесно да повредиш белите дробове на човека.",Този винт може да нарани нечии дробове.,0
181,"По-добре да свалиш малко винта, защото можеш лесно да повредиш белите дробове на човека.","Витлото не носи рискове, така че го затегнете колкото искате.",2
182,"По-добре да свалиш малко винта, защото можеш лесно да повредиш белите дробове на човека.",Витлото влиза в трахеята и може да навреди на белите дробове.,1
183,"Получих заповед да отида в Дел Рио, Тексас, и когато пристигнах там, разбрах, че трябва да отида в военновъздушната база Лафлин.","Изпратиха ме в Дел Рио, Тексас, за работа.",0
184,"Получих заповед да отида в Дел Рио, Тексас, и когато пристигнах там, разбрах, че трябва да отида в военновъздушната база Лафлин.",Никога не съм бил в Тексас.,2
185,"Получих заповед да отида в Дел Рио, Тексас, и когато пристигнах там, разбрах, че трябва да отида в военновъздушната база Лафлин.","Въздушните сили ме изпратиха в Дел Рио, Тексас през 2001.",1
186,"Всички получават шампанско, а някои не го пият, така че това, което е останало, децата пият, така че ние се разхождахме и пиехме цялото това шампанско.",Децата изпиха 3 бутилки шампанско.,1
187,"Всички получават шампанско, а някои не го пият, така че това, което е останало, децата пият, така че ние се разхождахме и пиехме цялото това шампанско.",Децата изпиха шампанско.,0
188,"Всички получават шампанско, а някои не го пият, така че това, което е останало, децата пият, така че ние се разхождахме и пиехме цялото това шампанско.",Целият купон беше сух и не беше сервиран алкохол.,2
189,Има много истории в голия град.,Не съм чувал никакви истории.,2
190,Има много истории в голия град.,Има много истории за военните.,1
191,Има много истории в голия град.,"Има много истории, които се разказват.",0
192,"Живееш и се учиш, когато тестваш самолети.",Не знам нищо за изпитване на самолети.,2
193,"Живееш и се учиш, когато тестваш самолети.",Изпитването на самолети те учи на много неща.,0
194,"Живееш и се учиш, когато тестваш самолети.",Изпитването на самолети те учи как да се справяш с натиска.,1
195,Това беше целта.,Не разбирам смисъла.,2
196,Това беше целта.,"Мисля, че целта е била да ни каже колко е опасно.",1
