,premise,hypothesis,label
48,"Dijo que le bajaban lágrimas de los ojos y dijo, luego dijo que Joe había subido al porche.","Cuando le dijo que subiera por el porche, tenía lágrimas en los ojos.",0
49,"Dijo que le bajaban lágrimas de los ojos y dijo, luego dijo que Joe había subido al porche.",Rápidamente se secó las lágrimas después de tirar a Joe por el porche.,2
50,"Dijo que le bajaban lágrimas de los ojos y dijo, luego dijo que Joe había subido al porche.",Ella estaba tan feliz de ver a Joe que comenzó a llorar.,1
51,"Incluso si el avión estuviera en llamas, se quemaría y se derretiría a través de un componente de plomo para que la radiación se filtrara.",La radiación puede ser contenida durante un incendio también.,1
52,"Incluso si el avión estuviera en llamas, se quemaría y se derretiría a través de un componente de plomo para que la radiación se filtrara.",La radiación se filtraría de un componente de plomo después de que el avión se quemara.,0
53,"Incluso si el avión estuviera en llamas, se quemaría y se derretiría a través de un componente de plomo para que la radiación se filtrara.",La radiación no se filtraría durante un incendio.,2
54,"Este es el sargento jefe Clem Francis, retirado de la Fuerza Aérea de EE.UU.",El jefe está retirado de la Fuerza Aérea de EE.UU.,0
55,"Este es el sargento jefe Clem Francis, retirado de la Fuerza Aérea de EE.UU.",El jefe se retiró hace unas semanas.,1
56,"Este es el sargento jefe Clem Francis, retirado de la Fuerza Aérea de EE.UU.",El jefe de la Fuerza Aérea de EE.UU. acaba de comenzar su carrera esta semana.,2
57,"Bueno, llegó a donde hay dos o tres aviones que llegan en una semana y no sabía a dónde iban.",Cada semana llegan más de un avión.,0
58,"Bueno, llegó a donde hay dos o tres aviones que llegan en una semana y no sabía a dónde iban.",El aumento del tráfico aéreo es problemático.,1
59,"Bueno, llegó a donde hay dos o tres aviones que llegan en una semana y no sabía a dónde iban.",Nunca llegan aviones.,2
60,Ya habían tenido su entrenamiento en los trajes de presión completa y me tomó un tiempo si vas en trajes de presión completa.,Se tarda hasta tres meses en completar el entrenamiento en el uso de un traje de presión completa.,1
61,Ya habían tenido su entrenamiento en los trajes de presión completa y me tomó un tiempo si vas en trajes de presión completa.,Entrenar para usar un traje de presión completa lleva tiempo.,0
62,Ya habían tenido su entrenamiento en los trajes de presión completa y me tomó un tiempo si vas en trajes de presión completa.,Podríamos entrenarte para usar un traje de presión completo para el final del día.,2
63,"Quiero decir que no había peligro de entrar con la bomba porque no explotaría, sin importar lo fuerte que golpeara el suelo.",La bomba había sido desactivada por el piloto.,1
64,"Quiero decir que no había peligro de entrar con la bomba porque no explotaría, sin importar lo fuerte que golpeara el suelo.",La bomba no tenía ninguna posibilidad de explotar.,0
65,"Quiero decir que no había peligro de entrar con la bomba porque no explotaría, sin importar lo fuerte que golpeara el suelo.",Había un gran peligro de que la bomba explotara.,2
66,Y qué tal si parece exactamente lo que estoy tratando de hacer.,No estoy seguro de cómo te parece esto.,2
67,Y qué tal si parece exactamente lo que estoy tratando de hacer.,"Estoy tratando de hacer esto, obviamente.",0
68,Y qué tal si parece exactamente lo que estoy tratando de hacer.,Estoy tratando de terminar mi proyecto en la próxima semana.,1
69,"Pero de todos modos, los animales se soltarían todo el tiempo, especialmente las cabras.",Las cabras escapaban del establo todos los días.,1
70,"Pero de todos modos, los animales se soltarían todo el tiempo, especialmente las cabras.",Las cabras escapaban a menudo.,0
71,"Pero de todos modos, los animales se soltarían todo el tiempo, especialmente las cabras.",Las cabras estaban a salvo y protegidas.,2
72,Las puertas estaban cerradas cuando entramos.,Todas las puertas estaban abiertas.,2
73,Las puertas estaban cerradas cuando entramos.,Teníamos las llaves con nosotros.,1
74,Las puertas estaban cerradas cuando entramos.,Entramos aunque las puertas estaban cerradas.,0
75,Así que sólo tenía que tomar los totales y tratar de calcularlo así.,Estoy seguro de que los totales son todo lo que necesito para resolver esto.,1
76,Así que sólo tenía que tomar los totales y tratar de calcularlo así.,"No tengo ni idea de qué hacer con los totales. Por favor, dame más detalles para resolver este lío.",2
77,Así que sólo tenía que tomar los totales y tratar de calcularlo así.,Lo calcularé basado en los totales.,0
78,"Él vino, abrió la puerta y recuerdo mirar hacia atrás y ver la expresión en su rostro, y pude decir que estaba decepcionado.",Estaba tan emocionado y estallando de alegría que prácticamente golpeó la puerta de su marco.,2
79,"Él vino, abrió la puerta y recuerdo mirar hacia atrás y ver la expresión en su rostro, y pude decir que estaba decepcionado.",Él trataba de no hacernos sentir culpables pero sabíamos que le habíamos causado problemas.,1
80,"Él vino, abrió la puerta y recuerdo mirar hacia atrás y ver la expresión en su rostro, y pude decir que estaba decepcionado.","Por la expresión de su cara cuando entró por la puerta, supe que estaba decepcionado.",0
81,Así que no tengo ninguna historia específica.,No tengo una tienda en particular.,0
82,Así que no tengo ninguna historia específica.,Tengo una tienda específica.,2
83,Así que no tengo ninguna historia específica.,Hay muchas tiendas.,1
84,"Y lo fue, nunca tuvo que hacer nada por sí mismo.",Recibe mucha ayuda.,0
85,"Y lo fue, nunca tuvo que hacer nada por sí mismo.",Le ayudan con sus comidas y ropa.,1
86,"Y lo fue, nunca tuvo que hacer nada por sí mismo.",Es muy independiente.,2
87,"Y yo estaba como, Oh, Dios mío, y Ramona estaba de pie allí.",Ramona estaba en el suelo acurrucada en posición fetal.,2
88,"Y yo estaba como, Oh, Dios mío, y Ramona estaba de pie allí.",Ramona me estaba juzgando en silencio.,1
89,"Y yo estaba como, Oh, Dios mío, y Ramona estaba de pie allí.",Ramona estaba de pie mientras yo estaba allí en el temor.,0
90,¡Y el hecho es que era ligera!,"Ella comía mucha comida, pero aún así mantenía su peso bajo.",1
91,¡Y el hecho es que era ligera!,Ella no pesaba mucho en absoluto.,0
92,¡Y el hecho es que era ligera!,Ella estaba muy feliz.,2
93,No sé si se quedó en Augusta después de eso.,Continuó viviendo en Augusta incluso después de los ataques.,1
94,No sé si se quedó en Augusta después de eso.,Él continuó viviendo en Augusta.,0
95,No sé si se quedó en Augusta después de eso.,Se mudó fuera de Augusta de inmediato.,2
96,"Todo lo que hicimos, nunca nos dijeron a ningún lugar a donde iban, incluso cuando dejaron la base para ir a otro lugar para quedarse por un tiempo.",Nunca pregunté adónde iban.,1
97,"Todo lo que hicimos, nunca nos dijeron a ningún lugar a donde iban, incluso cuando dejaron la base para ir a otro lugar para quedarse por un tiempo.",Siempre nos dejaban saber dónde estaban y adónde iban.,2
98,"Todo lo que hicimos, nunca nos dijeron a ningún lugar a donde iban, incluso cuando dejaron la base para ir a otro lugar para quedarse por un tiempo.",Nunca nos dijeron adónde iban.,0
99,"Dijeron: ""Pagaremos un lugar para que te quedes"".",No pagarán nada por nosotros.,2
100,"Dijeron: ""Pagaremos un lugar para que te quedes"".",Están pagando por la vivienda para mí y mis hermanos.,1
101,"Dijeron: ""Pagaremos un lugar para que te quedes"".",Están pagando por la vivienda.,0
102,"Bueno, al día siguiente, por supuesto, el presidente Kennedy, uh, bloqueó Cuba, y, uh, nuestros barcos detuvieron un barco ruso que se dirigía justo fuera de Cuba dentro, y encontraron misiles en ellos.",Kennedy dijo a nuestras tropas que buscaran misiles.,0
103,"Bueno, al día siguiente, por supuesto, el presidente Kennedy, uh, bloqueó Cuba, y, uh, nuestros barcos detuvieron un barco ruso que se dirigía justo fuera de Cuba dentro, y encontraron misiles en ellos.",No detuvieron ninguna nave porque no querían conflictos.,2
104,"Bueno, al día siguiente, por supuesto, el presidente Kennedy, uh, bloqueó Cuba, y, uh, nuestros barcos detuvieron un barco ruso que se dirigía justo fuera de Cuba dentro, y encontraron misiles en ellos.",Encontraron 20 misiles en la nave.,1
105,De todos modos el hombre entra.,El hombre entró en la sala del tribunal.,1
106,De todos modos el hombre entra.,El hombre entró en la habitación.,0
107,De todos modos el hombre entra.,El hombre corrió hacia otro lado.,2
108,"Mis abuelos siempre fueron personas muy, muy cariñosas y algunos de mis padres lo fueron y nos lo pasábamos muy bien allí abajo.",Me tomó mucho tiempo conducir hasta la casa de mis abuelos.,1
109,"Mis abuelos siempre fueron personas muy, muy cariñosas y algunos de mis padres lo fueron y nos lo pasábamos muy bien allí abajo.",Mis abuelos eran una pareja muy cariñosa.,0
110,"Mis abuelos siempre fueron personas muy, muy cariñosas y algunos de mis padres lo fueron y nos lo pasábamos muy bien allí abajo.",Mis abuelos siempre fueron muy malhumorados y nunca nos gustó ir a su casa.,2
111,No tuve tiempo de entrar en todo tipo de cosas.,Podría haber terminado de entrar más tarde.,1
112,No tuve tiempo de entrar en todo tipo de cosas.,Lo entré todo a tiempo.,2
113,No tuve tiempo de entrar en todo tipo de cosas.,Se me acabó el tiempo para entrar en todo.,0
114,"Y, uh, uno de mis trabajos en ese momento era entrenar a individuos cómo poner paracaídas en un gatillo de armas nucleares para, uh, que detona la bomba atómica en sí.",La bomba atómica no tiene gatillo.,2
115,"Y, uh, uno de mis trabajos en ese momento era entrenar a individuos cómo poner paracaídas en un gatillo de armas nucleares para, uh, que detona la bomba atómica en sí.",El gatillo detona la bomba cuando se tira.,0
116,"Y, uh, uno de mis trabajos en ese momento era entrenar a individuos cómo poner paracaídas en un gatillo de armas nucleares para, uh, que detona la bomba atómica en sí.",Sólo se necesita un poco de fuerza para apretar el gatillo de la bomba atómica.,1
117,"Mi abuela solía contarme muchas historias diferentes sobre sus años de crecimiento y, uh, especialmente, uh, ella solía hablar de su familia, y cómo era durante esos tiempos.",Siempre me gustó escuchar las historias de mi abuela.,1
118,"Mi abuela solía contarme muchas historias diferentes sobre sus años de crecimiento y, uh, especialmente, uh, ella solía hablar de su familia, y cómo era durante esos tiempos.",Mi abuela siempre se negó a hablar de su infancia.,2
119,"Mi abuela solía contarme muchas historias diferentes sobre sus años de crecimiento y, uh, especialmente, uh, ella solía hablar de su familia, y cómo era durante esos tiempos.",Mi abuela me contó muchas cosas sobre su familia durante el tiempo que estaba creciendo.,0
120,"Teníamos trajes de presión completa en el avión, como los astronautas, excepto que el nuestro era totalmente plateado, plata, botas y todo, para reflejar el calor, por supuesto.",Nuestros trajes no se parecían en nada a los de los astronautas.,2
121,"Teníamos trajes de presión completa en el avión, como los astronautas, excepto que el nuestro era totalmente plateado, plata, botas y todo, para reflejar el calor, por supuesto.","Nuestros trajes eran los mismos que los de los astronautas, excepto que reflejaban el calor, los nuestros eran plateados.",0
122,"Teníamos trajes de presión completa en el avión, como los astronautas, excepto que el nuestro era totalmente plateado, plata, botas y todo, para reflejar el calor, por supuesto.",Puedes conseguir los trajes en cualquier color que quieras.,1
123,"Y él era, mi abuelo no era un buen hombre.",Mi abuelo era un idiota.,0
124,"Y él era, mi abuelo no era un buen hombre.",Mi abuelo era muy racista y malo.,1
125,"Y él era, mi abuelo no era un buen hombre.",¡Mi abuelo era el hombre más amable que jamás conocerás!,2
126,"Son 30 o 40 aviones U2, y habíamos comenzado a entrenar pilotos chinos, pilotos británicos en ellos, en todo el mundo con los que éramos aliados.",No hemos tenido entrenamiento con nadie.,2
127,"Son 30 o 40 aviones U2, y habíamos comenzado a entrenar pilotos chinos, pilotos británicos en ellos, en todo el mundo con los que éramos aliados.",Entrenamos durante 5 semanas con los británicos.,1
128,"Son 30 o 40 aviones U2, y habíamos comenzado a entrenar pilotos chinos, pilotos británicos en ellos, en todo el mundo con los que éramos aliados.",Entrenamos con muchos otros soldados.,0
129,"Entonces, ella dijo, ""Bueno, mira, busca esto en tal y tal compañía"".",No me habló.,2
130,"Entonces, ella dijo, ""Bueno, mira, busca esto en tal y tal compañía"".",Me dijo que buscara algo.,0
131,"Entonces, ella dijo, ""Bueno, mira, busca esto en tal y tal compañía"".",Me dijo que buscara información de su financiamiento.,1
132,Dijo que habían ido al norte.,Dijo que hizo algunas paradas en el camino.,1
133,Dijo que habían ido al norte.,Dijo que se fueron al sur.,2
134,Dijo que habían ido al norte.,Dijo que fueron al norte.,0
135,"No, para ser honesto, nunca leí ninguno de los libros que se suponía que debía.",No he leído ningún libro de más de 100 páginas.,1
136,"No, para ser honesto, nunca leí ninguno de los libros que se suponía que debía.",No he leído muchos libros.,0
137,"No, para ser honesto, nunca leí ninguno de los libros que se suponía que debía.",Yo leo libros todos los días.,2
138,Yo fui y recogí el equipaje y fui a la dirección que se suponía que iba a tener.,Dejé la bolsa y pensé que no era mi problema.,2
139,Yo fui y recogí el equipaje y fui a la dirección que se suponía que iba a tener.,Llevé la bolsa a su apartamento.,1
140,Yo fui y recogí el equipaje y fui a la dirección que se suponía que iba a tener.,Llevé la bolsa a donde pertenecía.,0
141,Fue un cambio de humor increíble.,Su estado de ánimo se mantuvo completamente constante.,2
142,Fue un cambio de humor increíble.,Pasó de feliz a triste.,1
143,Fue un cambio de humor increíble.,El estado de ánimo cambió mucho.,0
144,"Me han elegido a mí por encima de 15 personas para ir a esa escuela y no lo estoy, no lo estoy.",No fui elegido para asistir a la escuela.,2
145,"Me han elegido a mí por encima de 15 personas para ir a esa escuela y no lo estoy, no lo estoy.",Fui elegido para ir a esa escuela.,0
146,"Me han elegido a mí por encima de 15 personas para ir a esa escuela y no lo estoy, no lo estoy.",Yo era el candidato más creíble.,1
147,"Tienen que pasar por varias cámaras de altitud, uh, paseos antes de empezar incluso volar U2 o volar con trajes de presión.",La mayoría de la gente falla las pruebas y nunca llegan a volar U2.,1
148,"Tienen que pasar por varias cámaras de altitud, uh, paseos antes de empezar incluso volar U2 o volar con trajes de presión.",Tienen que pasar por un montón de entrenamiento antes de volar U2's.,0
149,"Tienen que pasar por varias cámaras de altitud, uh, paseos antes de empezar incluso volar U2 o volar con trajes de presión.",Te dejan volar U2s el primer día.,2
150,Estoy cubriendo las mismas cosas.,Cubro material completamente nuevo.,2
151,Estoy cubriendo las mismas cosas.,Cubro las mismas cosas que las otras revistas.,1
152,Estoy cubriendo las mismas cosas.,Estoy hablando de las mismas cosas que ellos hicieron.,0
153,"Esta fue la primera vez que, que había sucedido en 75 años, que la legislatura de Texas había votado una unidad militar siendo Embajadores de Texas, por lo que, necesitaba Embajadores de Texas.",Las unidades militares no pueden ser embajadores de Texas.,2
154,"Esta fue la primera vez que, que había sucedido en 75 años, que la legislatura de Texas había votado una unidad militar siendo Embajadores de Texas, por lo que, necesitaba Embajadores de Texas.",La unidad militar fue nombrada Embajadores de TX ante el Congreso de los Estados Unidos.,1
155,"Esta fue la primera vez que, que había sucedido en 75 años, que la legislatura de Texas había votado una unidad militar siendo Embajadores de Texas, por lo que, necesitaba Embajadores de Texas.",La unidad militar se llamaba Embajadores de TX.,0
156,Si hay algo que pueda hacer.,Podría hacer algo.,0
157,Si hay algo que pueda hacer.,Sabía que no había nada que pudiera hacer.,2
158,Si hay algo que pueda hacer.,Creo que podría haber hecho algo para salvarlo.,1
159,"Odiaba eso, y solía decirle a su hermana todos los días, ella dijo eso, que estás haciendo mal.",Ella siempre alentaba a su hermana.,2
160,"Odiaba eso, y solía decirle a su hermana todos los días, ella dijo eso, que estás haciendo mal.",Dejó en claro que su hermana no podía hacer nada bien.,1
161,"Odiaba eso, y solía decirle a su hermana todos los días, ella dijo eso, que estás haciendo mal.",Ella era muy crítica con su hermana.,0
162,Así que fui a su casa y luego llamé a este número que se suponía que debía llamar cuando llegue allí.,Tomé prestado su teléfono para hacer la llamada.,1
163,Así que fui a su casa y luego llamé a este número que se suponía que debía llamar cuando llegue allí.,Llamé al número cuando llegué a su casa.,0
164,Así que fui a su casa y luego llamé a este número que se suponía que debía llamar cuando llegue allí.,"Se suponía que debía llamar, pero no lo hice.",2
165,"Bueno, llegué esta mañana y, eh, me olvido cómo, creo que o hice una pregunta y él entró allí o, lo que sea.","No fui hoy, así que no lo vi.",2
166,"Bueno, llegué esta mañana y, eh, me olvido cómo, creo que o hice una pregunta y él entró allí o, lo que sea.",Hoy fui al gimnasio y él vino más tarde y me saludó.,1
167,"Bueno, llegué esta mañana y, eh, me olvido cómo, creo que o hice una pregunta y él entró allí o, lo que sea.",He venido esta mañana y él también.,0
168,No sabíamos a dónde iban.,No sabíamos a dónde viajaba el grupo por la interestatal.,1
169,No sabíamos a dónde iban.,No sabíamos a dónde viajaban las personas.,0
170,No sabíamos a dónde iban.,Sabíamos exactamente hacia dónde se dirigían.,2
171,"Pero yo estaba como, olvídalo, voy a comer el almuerzo tenía hambre.",No tenía apetito en absoluto.,2
172,"Pero yo estaba como, olvídalo, voy a comer el almuerzo tenía hambre.",Tenía hambre así que decidí comer mi almuerzo.,0
173,"Pero yo estaba como, olvídalo, voy a comer el almuerzo tenía hambre.",Me estaba muriendo de hambre así que fui a la cafetería.,1
174,Así que déjenme decirles que hoy llegué al punto en que estaba a punto de renunciar.,Casi terminé dejando el trabajo.,0
175,Así que déjenme decirles que hoy llegué al punto en que estaba a punto de renunciar.,Había sufrido tanto por ellos que no podía soportarlo más.,1
176,Así que déjenme decirles que hoy llegué al punto en que estaba a punto de renunciar.,Nunca se me ocurrió dejarlo.,2
177,"Nació en 1880 algo así como 1880, creo que fue en 1889, creo que fue cuando nació.",Nació antes de 1900.,0
178,"Nació en 1880 algo así como 1880, creo que fue en 1889, creo que fue cuando nació.",Nació en diciembre de 1880.,1
179,"Nació en 1880 algo así como 1880, creo que fue en 1889, creo que fue cuando nació.",No nació hasta 1984.,2
180,Será mejor que bajes un poco el tornillo porque podrías dañar los pulmones de alguien muy fácilmente.,Ese tornillo puede dañar los pulmones de alguien.,0
181,Será mejor que bajes un poco el tornillo porque podrías dañar los pulmones de alguien muy fácilmente.,"El tornillo no tiene riesgos, así que apriételo tanto como quieras.",2
182,Será mejor que bajes un poco el tornillo porque podrías dañar los pulmones de alguien muy fácilmente.,El tornillo entra en la tráquea y puede dañar los pulmones.,1
183,"Tengo órdenes de ir a Del Rio, Texas, así que cuando llegué allí, bueno, me enteré de que tenía que ir a la Base Aérea Laughlin.","Me enviaron a Del Rio, Texas para trabajar.",0
184,"Tengo órdenes de ir a Del Rio, Texas, así que cuando llegué allí, bueno, me enteré de que tenía que ir a la Base Aérea Laughlin.",Nunca he estado en Texas.,2
185,"Tengo órdenes de ir a Del Rio, Texas, así que cuando llegué allí, bueno, me enteré de que tenía que ir a la Base Aérea Laughlin.","La Fuerza Aérea me envió a Del Rio, Texas en el 2001.",1
186,"Todos toman champán y algunos no lo toman, así que lo que queda lo toman los niños, así que íbamos por ahí bebiendo todo este champán.",Los niños bebieron 3 botellas de champán.,1
187,"Todos toman champán y algunos no lo toman, así que lo que queda lo toman los niños, así que íbamos por ahí bebiendo todo este champán.",Los niños bebieron un poco de champán.,0
188,"Todos toman champán y algunos no lo toman, así que lo que queda lo toman los niños, así que íbamos por ahí bebiendo todo este champán.",La fiesta estaba seca y no se sirvió alcohol.,2
189,Hay muchas historias en la ciudad desnuda.,No he oído ninguna historia.,2
190,Hay muchas historias en la ciudad desnuda.,Hay muchas historias sobre el ejército.,1
191,Hay muchas historias en la ciudad desnuda.,Hay muchas historias que se cuentan.,0
192,"Vive y aprende, ya sabes, cuando pruebas, uh, aviones.",No sé nada de pruebas de aviones.,2
193,"Vive y aprende, ya sabes, cuando pruebas, uh, aviones.",Probar aviones te enseña muchas lecciones.,0
194,"Vive y aprende, ya sabes, cuando pruebas, uh, aviones.",Probar aviones te enseña a manejar la presión.,1
195,Quiero decir que ese era el punto.,No entiendo el punto.,2
196,Quiero decir que ese era el punto.,Creo que el objetivo era decirnos lo peligroso que era.,1
197,Quiero decir que ese era el punto.,Yo entendí el punto.,0
198,"Era de una base aérea que volaba sobre Cuba, y por supuesto Rudolph Anderson fue derribado.",Todos los aviones sobrevivieron sin ser disparados.,2
199,"Era de una base aérea que volaba sobre Cuba, y por supuesto Rudolph Anderson fue derribado.",Algo fue derribado sobre Cuba.,0
200,"Era de una base aérea que volaba sobre Cuba, y por supuesto Rudolph Anderson fue derribado.",El enorme avión fue derribado sobre Cuba en mayo.,1
201,Probablemente fue lo primero que recuerdo de cuando era un niño sobre... sobre todo sobre algo que había hecho mal.,No tengo recuerdos de mi infancia.,2
202,Probablemente fue lo primero que recuerdo de cuando era un niño sobre... sobre todo sobre algo que había hecho mal.,Todavía me siento mal hoy en día.,1
203,Probablemente fue lo primero que recuerdo de cuando era un niño sobre... sobre todo sobre algo que había hecho mal.,Fue uno de mis primeros recuerdos.,0
204,"No les gustaba lo que era ser negro en esos días, y eso fue, ya sabes, supongo, que, eso fue probablemente, ya sabes, a principios de 1930, cuando lo hicieron.",Era difícil ser negro en el sur.,1
205,"No les gustaba lo que era ser negro en esos días, y eso fue, ya sabes, supongo, que, eso fue probablemente, ya sabes, a principios de 1930, cuando lo hicieron.",¡Fue tan fácil ser negro!,2
206,"No les gustaba lo que era ser negro en esos días, y eso fue, ya sabes, supongo, que, eso fue probablemente, ya sabes, a principios de 1930, cuando lo hicieron.",Era difícil ser negro en ese entonces.,0
207,Nadie sabía adónde iban.,Todos sabían exactamente a dónde iban.,2
208,Nadie sabía adónde iban.,Nadie sabía en qué casa entraron.,1
209,Nadie sabía adónde iban.,Su destino era un secreto.,0
210,Y no podían quedarse en el área de Augusta porque la gente sabía que habían intentado hacer algo que era realmente tabú y tratar de pasar por blanco.,La gente no tenía ni idea de que no eran blancos.,2
211,Y no podían quedarse en el área de Augusta porque la gente sabía que habían intentado hacer algo que era realmente tabú y tratar de pasar por blanco.,La gente era consciente de que eran afroamericanos.,1
212,Y no podían quedarse en el área de Augusta porque la gente sabía que habían intentado hacer algo que era realmente tabú y tratar de pasar por blanco.,La gente era consciente de que no eran blancos.,0
213,"Sí, bueno, el tipo está aquí.",El tipo está presente.,0
214,"Sí, bueno, el tipo está aquí.",El tipo apareció hace 2 minutos.,1
