,premise,hypothesis,label
20,"Ito si Fannie Flono, at lumaki siya sa Augusta, GA, at magsasalita siya tungkol sa ilang kuwento mula sa kanyang pagkabata.",Si Fannie Flono ay nakapagsalita sa amin sa araw na ito sa kabila ng kaniyang abalang iskedyul.,1
21,"At ako ay nag-iwan ng uh, limang detachments mula sa U2.",Ako ay nakipag-ugnayan sa U2's.,0
22,"At ako ay nag-iwan ng uh, limang detachments mula sa U2.",Hindi ako nakikipag-usap sa U2's.,2
23,"At ako ay nag-iwan ng uh, limang detachments mula sa U2.",Nagtrabaho ako sa mga detachment para sa U2 araw-araw sa loob ng apatnapung taon.,1
24,"Ako lang ang nag-iisang tumatakbo ng mga regulator para sa, pagsubok sa mga miniature na altitude chamber.",Hindi ko gusto na ako lang ang mag-iisa na magpatakbo ng mga regulator para sa mga pagsubok.,1
25,"Ako lang ang nag-iisang tumatakbo ng mga regulator para sa, pagsubok sa mga miniature na altitude chamber.",Ginawa ang mga pagsubok sa mga miniature na silid-tulugan sa taas.,0
26,"Ako lang ang nag-iisang tumatakbo ng mga regulator para sa, pagsubok sa mga miniature na altitude chamber.",May ilan sa amin na nagpapatakbo ng mga regulator para sa pagsubok.,2
27,"Ako ay eh, Chief Master Sergeant, nagretiro, gaya ng sinabi ni Rick.",Nagtatrabaho pa rin ako hanggang sa araw na ito.,2
28,"Ako ay eh, Chief Master Sergeant, nagretiro, gaya ng sinabi ni Rick.",Nagretiro ako noong 2002.,1
29,"Ako ay eh, Chief Master Sergeant, nagretiro, gaya ng sinabi ni Rick.",Sinabi sa iyo ni Rick na ako ay nagretiro.,0
30,"May mga projections ng cash flow sa aking desk at, um, uh, ito ay para sa ganoon at ganoon na si Cutty, iyon ang pangalan ng kliyente.","Ang kliyente na nagngangalang Cutty ay kumikita ng $10,000 sa isang buwan.",1
31,"May mga projections ng cash flow sa aking desk at, um, uh, ito ay para sa ganoon at ganoon na si Cutty, iyon ang pangalan ng kliyente.",May isang kliyente na nagngangalang Cutty.,0
32,"May mga projections ng cash flow sa aking desk at, um, uh, ito ay para sa ganoon at ganoon na si Cutty, iyon ang pangalan ng kliyente.",Wala kaming kliyente na tinatawag na Cutty.,2
33,Ang babae na makakatulong sa akin ay nasa kabilang bayan.,Ang batang babae na kailangan ko ng tulong mula sa nakatira sa malayo.,0
34,Ang babae na makakatulong sa akin ay nasa kabilang bayan.,Ang batang babae na tutulong sa akin ay 5 milya ang layo.,1
35,Ang babae na makakatulong sa akin ay nasa kabilang bayan.,Walang sinuman na makakatulong sa akin.,2
36,"Ngunit sila ay nahahati tungkol sa tulad ng kung sino ang mga bukid mga kamay at kung sino ang mga bahay bata, ito ay isang uri ng -",Sumasang-ayon silang lahat na lahat sila ay magtatrabaho sa bukid.,2
37,"Ngunit sila ay nahahati tungkol sa tulad ng kung sino ang mga bukid mga kamay at kung sino ang mga bahay bata, ito ay isang uri ng -",Hindi sila nagkakaisa kung sino ang isang manggagawa sa bukid at kung sino ang dapat sa bahay.,0
38,"Ngunit sila ay nahahati tungkol sa tulad ng kung sino ang mga bukid mga kamay at kung sino ang mga bahay bata, ito ay isang uri ng -",Hindi sila nagkakaisa kung sino ang dapat magtrabaho sa bukid ng gapas at kung sino ang dapat mag-mop ng sahig.,1
39,"Sa ngayon ay sasabihin niya sa atin ang tungkol sa Third SS, ang U2 Quick at ang Blackbird.",Nagpasya na siyang huwag nang magsalita.,2
40,"Sa ngayon ay sasabihin niya sa atin ang tungkol sa Third SS, ang U2 Quick at ang Blackbird.",Nagsalita siya tungkol sa tatlong iba't ibang submarino.,1
41,"Sa ngayon ay sasabihin niya sa atin ang tungkol sa Third SS, ang U2 Quick at ang Blackbird.",Nagsalita siya tungkol sa tatlong bagay.,0
42,"Ibig kong sabihin, sila ay may, limang anak lamang, ang isa sa kanila ay namatay.",Lahat ng kanilang mga anak ay nakaligtas.,2
43,"Ibig kong sabihin, sila ay may, limang anak lamang, ang isa sa kanila ay namatay.",Isang bata ang namatay sa limang anak.,0
44,"Ibig kong sabihin, sila ay may, limang anak lamang, ang isa sa kanila ay namatay.",Ang bata na namatay ay ipinanganak na may sakit.,1
45,"At, siyempre, si Androv Gromikov ay hindi sumagot ng anuman, ngunit mayroon kaming lahat ng impormasyon mula sa mga pelikula na kinuha ng U2.",Ang U2 ay kumuha ng maraming pelikula.,0
46,"At, siyempre, si Androv Gromikov ay hindi sumagot ng anuman, ngunit mayroon kaming lahat ng impormasyon mula sa mga pelikula na kinuha ng U2.",Ang U2 ay kumuha ng isang toneladang pelikula mula sa ilalim ng tubig.,1
47,"At, siyempre, si Androv Gromikov ay hindi sumagot ng anuman, ngunit mayroon kaming lahat ng impormasyon mula sa mga pelikula na kinuha ng U2.","Wala kaming video, kaya hinulaan lang namin.",2
48,"Sinabi niya na may mga luha lamang na bumababa mula sa kanyang mga mata at sinabi niya, pagkatapos sinabi niya na si Joe ay dumating sa porch.",Habang sinasabi niya sa kaniya na sumampa sa balkonahe siya ay may luha sa kanyang mga mata.,0
49,"Sinabi niya na may mga luha lamang na bumababa mula sa kanyang mga mata at sinabi niya, pagkatapos sinabi niya na si Joe ay dumating sa porch.",Mabilis niyang pinutol ang mga luha pagkatapos na itapon si Joe sa balkonahe.,2
50,"Sinabi niya na may mga luha lamang na bumababa mula sa kanyang mga mata at sinabi niya, pagkatapos sinabi niya na si Joe ay dumating sa porch.",Tuwang-tuwa siya nang makita si Joe kaya't nagsimulang umiyak.,1
51,"Kahit na ang eroplano ay nagdila, bakit ito, ito ay uh, sunog at ito ay matunaw sa pamamagitan ng isang lead bahagi para sa radiation upang tumulo out.",Ang radiasyon ay maaaring mahawakan din sa panahon ng sunog.,1
52,"Kahit na ang eroplano ay nagdila, bakit ito, ito ay uh, sunog at ito ay matunaw sa pamamagitan ng isang lead bahagi para sa radiation upang tumulo out.",Ang radiation ay lalabas mula sa isang bahagi ng tingga pagkatapos masunog ang eroplano.,0
53,"Kahit na ang eroplano ay nagdila, bakit ito, ito ay uh, sunog at ito ay matunaw sa pamamagitan ng isang lead bahagi para sa radiation upang tumulo out.",Ang radiation ay hindi mag-aalis sa panahon ng sunog.,2
54,"Ito ay Chief Master Sergeant Clem Francis, nagretiro mula sa US Air Force.",Ang hepe ay nagretiro mula sa US Air Force.,0
55,"Ito ay Chief Master Sergeant Clem Francis, nagretiro mula sa US Air Force.",Ang Chief ay kamakailan lamang nagretiro ilang linggo na ang nakalilipas.,1
56,"Ito ay Chief Master Sergeant Clem Francis, nagretiro mula sa US Air Force.",Ang Pangulo ng US Air Force ay nagsimula lamang ng kanyang karera sa linggong ito.,2
57,Well ito ay dumating sa kung saan may dalawa o tatlong mga eroplano dumating sa isang linggo at hindi ko alam kung saan sila ay lumilipad sa.,Mahigit isang eroplano ang dumarating bawat linggo.,0
58,Well ito ay dumating sa kung saan may dalawa o tatlong mga eroplano dumating sa isang linggo at hindi ko alam kung saan sila ay lumilipad sa.,Ang nadagdagang trapiko ng mga eroplano ay nakalilito.,1
59,Well ito ay dumating sa kung saan may dalawa o tatlong mga eroplano dumating sa isang linggo at hindi ko alam kung saan sila ay lumilipad sa.,Walang anumang mga sasakyang panghimpapawid na dumarating.,2
60,Sila ay nakasanayan na ng pagsasanay sa mga suot na may buong presyon at tumagal ako ng ilang sandali kung ikaw ay nasa mga suot na may buong presyon.,Tatlong buwan ang kinakailangan upang makumpleto ang pagsasanay sa paggamit ng isang buong suot na may presyon.,1
61,Sila ay nakasanayan na ng pagsasanay sa mga suot na may buong presyon at tumagal ako ng ilang sandali kung ikaw ay nasa mga suot na may buong presyon.,Ang pagsasanay sa paggamit ng isang buong suot na may presyon ay tumatagal ng panahon.,0
62,Sila ay nakasanayan na ng pagsasanay sa mga suot na may buong presyon at tumagal ako ng ilang sandali kung ikaw ay nasa mga suot na may buong presyon.,Maaari ka naming sanayin na gumamit ng isang buong suot ng presyon sa pagtatapos ng araw.,2
63,"Nais kong sabihin na walang panganib na pumasok kasama ang bomba sapagkat hindi ito magbuburak, anuman ang lakas ng pag-atake nito sa lupa.",Ang bomba ay pinatay ng piloto.,1
64,"Nais kong sabihin na walang panganib na pumasok kasama ang bomba sapagkat hindi ito magbuburak, anuman ang lakas ng pag-atake nito sa lupa.",Walang posibilidad na magsabog ang bomba.,0
65,"Nais kong sabihin na walang panganib na pumasok kasama ang bomba sapagkat hindi ito magbuburak, anuman ang lakas ng pag-atake nito sa lupa.",May malaking panganib na magsabog ang bomba.,2
66,At ano ang tungkol sa ito ay mukhang tulad ng eksakto kung ano ang sinusubukan kong gawin.,Hindi ko alam kung ano ang hitsura nito sa iyo.,2
67,At ano ang tungkol sa ito ay mukhang tulad ng eksakto kung ano ang sinusubukan kong gawin.,"Sinusubukan kong gawin ito, malinaw na.",0
68,At ano ang tungkol sa ito ay mukhang tulad ng eksakto kung ano ang sinusubukan kong gawin.,Sinusubukan kong tapusin ang aking proyekto sa susunod na linggo.,1
69,"Pero kahit papaano, ang mga hayop ay laging nawawala, lalo na ang mga kambing.",Araw-araw na tumatakas ang mga kambing sa kamalig.,1
70,"Pero kahit papaano, ang mga hayop ay laging nawawala, lalo na ang mga kambing.",Madalas na tumakas ang mga kambing.,0
71,"Pero kahit papaano, ang mga hayop ay laging nawawala, lalo na ang mga kambing.",Ang mga kambing ay iniingatan nang ligtas.,2
72,Sarado ang pinto nang pumasok kami.,Lahat ng pinto ay bukas.,2
73,Sarado ang pinto nang pumasok kami.,May dala kaming susi.,1
74,Sarado ang pinto nang pumasok kami.,Pumasok kami kahit na sarado ang mga pinto.,0
75,Kaya kinuha ko lang ang mga kabuuan at sinubukan kong malaman ito.,Naniniwala ako na ang kabuuan ay ang kailangan ko lamang upang malaman ang bagay na ito.,1
76,Kaya kinuha ko lang ang mga kabuuan at sinubukan kong malaman ito.,Hindi ko alam kung ano ang gagawin sa mga kabuuan lamang. Mangyaring bigyan ako ng higit pang mga detalye upang malaman ang gulo na ito.,2
77,Kaya kinuha ko lang ang mga kabuuan at sinubukan kong malaman ito.,Ipagkakalkula ko ito batay sa kabuuan.,0
78,"Siya'y dumating, binuksan niya ang pinto at natatandaan ko na tumingin ako sa likod at nakita ko ang ekspresyon sa kaniyang mukha, at masasabi kong siya'y nahihiya.",Siya ay kaya nasasabik at bursting sa kagalakan na siya praktikal knocked ang pinto off ito frame.,2
79,"Siya'y dumating, binuksan niya ang pinto at natatandaan ko na tumingin ako sa likod at nakita ko ang ekspresyon sa kaniyang mukha, at masasabi kong siya'y nahihiya.",Sinisikap niyang huwag kaming magpakasala ngunit alam namin na kami ang nagdulot sa kaniya ng problema.,1
80,"Siya'y dumating, binuksan niya ang pinto at natatandaan ko na tumingin ako sa likod at nakita ko ang ekspresyon sa kaniyang mukha, at masasabi kong siya'y nahihiya.",Sa tingin lamang sa mukha niya nang pumasok siya sa pintuan alam ko na siya'y nabigo.,0
81,"Kaya, wala akong tiyak na mga kuwento.",Wala akong partikular na tindahan.,0
82,"Kaya, wala akong tiyak na mga kuwento.",Mayroon akong isang partikular na tindahan.,2
83,"Kaya, wala akong tiyak na mga kuwento.",Maraming tindahan.,1
84,"At ito ay, hindi niya kailanman talagang kailangang gumawa ng anuman para sa kanyang sarili.",Marami siyang tinutulungan.,0
85,"At ito ay, hindi niya kailanman talagang kailangang gumawa ng anuman para sa kanyang sarili.",Tinutulungan siya sa pagkain at damit.,1
86,"At ito ay, hindi niya kailanman talagang kailangang gumawa ng anuman para sa kanyang sarili.",Siya ay napaka-independente.,2
87,"Kaya parang, Oh my gosh, at si Ramona ay nakatayo doon.",Si Ramona ay nasa sahig na nakulong sa posisyon ng sanggol.,2
88,"Kaya parang, Oh my gosh, at si Ramona ay nakatayo doon.",Si Ramona ay tahimik na naghusga sa akin.,1
89,"Kaya parang, Oh my gosh, at si Ramona ay nakatayo doon.",Tumayo si Ramona habang ako'y nangangamba.,0
90,At ang katotohanan ay siya ay magaan!,"Marami siyang kinakain, pero hindi siya dumami.",1
91,At ang katotohanan ay siya ay magaan!,Hindi siya masyadong mabigat.,0
92,At ang katotohanan ay siya ay magaan!,Siya ay lubhang maligaya.,2
93,Hindi ko alam kung nanatili siya sa Augusta pagkatapos nito.,Patuloy siyang naninirahan sa Augusta kahit na pagkatapos ng mga pag-atake.,1
94,Hindi ko alam kung nanatili siya sa Augusta pagkatapos nito.,Siya ay nagpatuloy na nanirahan sa Augusta.,0
95,Hindi ko alam kung nanatili siya sa Augusta pagkatapos nito.,Agad siyang lumipat sa labas ng Augusta.,2
96,"Lahat ng ginawa namin, hindi nila sinabi sa amin kung saan sila pupunta, kahit na umalis sila sa base upang pumunta sa ibang lugar upang manatili nang kaunti.",Hindi ko kailanman tinanong kung saan sila pupunta.,1
97,"Lahat ng ginawa namin, hindi nila sinabi sa amin kung saan sila pupunta, kahit na umalis sila sa base upang pumunta sa ibang lugar upang manatili nang kaunti.",Palagi nilang sinasabi sa amin kung nasaan sila at kung saan sila pupunta.,2
98,"Lahat ng ginawa namin, hindi nila sinabi sa amin kung saan sila pupunta, kahit na umalis sila sa base upang pumunta sa ibang lugar upang manatili nang kaunti.",Hindi nila sinabi sa amin kung saan sila pupunta.,0
99,"Sinabi nila, Kami ay nagbabayad para sa isang lugar para sa iyo upang manatili.",Hindi sila magbabayad para sa atin.,2
100,"Sinabi nila, Kami ay nagbabayad para sa isang lugar para sa iyo upang manatili.",Sila ang nagbabayad para sa aming tirahan.,1
101,"Sinabi nila, Kami ay nagbabayad para sa isang lugar para sa iyo upang manatili.",Sila ang nagbabayad para sa pabahay.,0
102,"Bueno, sa susunod na araw, siyempre, si Pangulong Kennedy, uh, ay nag-blockade sa Cuba, at, uh, ang aming mga barko ay tumigil sa isang barko ng Russia na pinuntahan sa labas lamang ng Cuba sa loob, at natagpuan nila ang mga missile sa kanila.",Sinabi ni Kennedy sa aming mga tropa na maghanap ng mga missile.,0
103,"Bueno, sa susunod na araw, siyempre, si Pangulong Kennedy, uh, ay nag-blockade sa Cuba, at, uh, ang aming mga barko ay tumigil sa isang barko ng Russia na pinuntahan sa labas lamang ng Cuba sa loob, at natagpuan nila ang mga missile sa kanila.",Hindi nila pinigilan ang anumang barko dahil ayaw nilang magkaroon ng salungatan.,2
104,"Bueno, sa susunod na araw, siyempre, si Pangulong Kennedy, uh, ay nag-blockade sa Cuba, at, uh, ang aming mga barko ay tumigil sa isang barko ng Russia na pinuntahan sa labas lamang ng Cuba sa loob, at natagpuan nila ang mga missile sa kanila.",Natagpuan nila ang 20 missile sa barko.,1
105,Sa anumang kaso ang lalaki ay pumasok.,Pumasok ang lalaki sa hukuman.,1
106,Sa anumang kaso ang lalaki ay pumasok.,Pumasok ang lalaki sa silid.,0
107,Sa anumang kaso ang lalaki ay pumasok.,Tumakbo ang lalaki sa kabilang daan.,2
108,"Um, ang aking mga lolo't lola ay palaging napaka-mahal na mga tao at ang ilan sa, ang aking mga magulang ay at kami ay lamang magkaroon ng isang mahusay na oras doon.",Matagal ang pagmamaneho hanggang sa bahay ng aking lolo't lola.,1
109,"Um, ang aking mga lolo't lola ay palaging napaka-mahal na mga tao at ang ilan sa, ang aking mga magulang ay at kami ay lamang magkaroon ng isang mahusay na oras doon.",Ang aking mga lolo't lola ay isang mag-asawa na may pag-ibig.,0
110,"Um, ang aking mga lolo't lola ay palaging napaka-mahal na mga tao at ang ilan sa, ang aking mga magulang ay at kami ay lamang magkaroon ng isang mahusay na oras doon.",Ang aking mga lolo't lola ay laging napaka-masungit at hindi kami kailanman nagustuhan na pumunta sa kanilang bahay.,2
111,Wala akong panahon upang pumasok sa lahat ng uri ng kung ano.,Maaari ko sana itong tapusin sa loob ng mas maaga.,1
112,Wala akong panahon upang pumasok sa lahat ng uri ng kung ano.,Pinasok ko ito sa lahat ng oras.,2
113,Wala akong panahon upang pumasok sa lahat ng uri ng kung ano.,Wala na akong panahon upang isulat ang lahat ng ito.,0
114,"At, eh, isa sa aking mga trabaho sa oras na iyon ay ang pagsasanay sa mga indibidwal kung paano ilagay ang mga parachute sa isang nuclear na armas na nag-trigger sa, eh, na pumutok sa atomikong bomba mismo.",Ang bomba atomika ay walang pang-agulo.,2
115,"At, eh, isa sa aking mga trabaho sa oras na iyon ay ang pagsasanay sa mga indibidwal kung paano ilagay ang mga parachute sa isang nuclear na armas na nag-trigger sa, eh, na pumutok sa atomikong bomba mismo.",Ang tigas ay pumutok sa bomba kapag ito ay hinila.,0
116,"At, eh, isa sa aking mga trabaho sa oras na iyon ay ang pagsasanay sa mga indibidwal kung paano ilagay ang mga parachute sa isang nuclear na armas na nag-trigger sa, eh, na pumutok sa atomikong bomba mismo.",Kailangan mo lamang ng kaunting lakas upang i-trigger ang bomba atomika.,1
117,"Ang aking lola ay nagsasalita sa akin ng maraming iba't ibang mga kuwento tungkol sa kanyang paglaki taon at, uh, lalo na, uh, siya ay nagsasalita tungkol sa kanyang pamilya, at kung ano ito ay tulad ng sa mga oras na iyon.",Lagi kong nasisiyahan sa pakikinig sa mga kuwento ni lola.,1
118,"Ang aking lola ay nagsasalita sa akin ng maraming iba't ibang mga kuwento tungkol sa kanyang paglaki taon at, uh, lalo na, uh, siya ay nagsasalita tungkol sa kanyang pamilya, at kung ano ito ay tulad ng sa mga oras na iyon.",Ang aking lola ay laging tumatanggi na pag-usapan ang tungkol sa kaniyang pagkabata.,2
119,"Ang aking lola ay nagsasalita sa akin ng maraming iba't ibang mga kuwento tungkol sa kanyang paglaki taon at, uh, lalo na, uh, siya ay nagsasalita tungkol sa kanyang pamilya, at kung ano ito ay tulad ng sa mga oras na iyon.",Maraming bagay ang sinabi sa akin ng aking lola tungkol sa kaniyang pamilya noong siya'y lumalaki.,0
120,"Mayroon kaming mga suits na may buong presyon doon sa eroplano, tulad ng mga astronaut, maliban na ang aming suits ay ganap na pilak, pilak uh, boot at lahat, upang maipahiwatig ang init, siyempre.",Ang aming mga suot ay hindi katulad ng mga suot ng mga astronaut.,2
121,"Mayroon kaming mga suits na may buong presyon doon sa eroplano, tulad ng mga astronaut, maliban na ang aming suits ay ganap na pilak, pilak uh, boot at lahat, upang maipahiwatig ang init, siyempre.","Ang aming mga suits ay katulad ng mga astronaut maliban na sa pag-iimbak ng init, ang aming mga suits ay pilak.",0
122,"Mayroon kaming mga suits na may buong presyon doon sa eroplano, tulad ng mga astronaut, maliban na ang aming suits ay ganap na pilak, pilak uh, boot at lahat, upang maipahiwatig ang init, siyempre.",Makukuha mo ang mga suits sa anumang kulay na gusto mo.,1
123,"At siya, ang aking lolo ay hindi isang mabuting tao.",Ang aking lolo ay isang mangmang.,0
124,"At siya, ang aking lolo ay hindi isang mabuting tao.",Ang aking lolo ay talagang rasista at masama.,1
125,"At siya, ang aking lolo ay hindi isang mabuting tao.",Ang aking lolo ay ang pinakamadaling tao na makikita mo kailanman!,2
126,"Ito ay 30 o 40 U2 eroplano, at kami ay nagsimula ang pagsasanay ng mga piloto ng Tsino, British piloto sa kanila, lamang sa buong mundo na kami ay mga kaalyado.",Wala kaming sinasanay na sinuman.,2
127,"Ito ay 30 o 40 U2 eroplano, at kami ay nagsimula ang pagsasanay ng mga piloto ng Tsino, British piloto sa kanila, lamang sa buong mundo na kami ay mga kaalyado.",Nagsanay kami sa loob ng 5 linggo kasama ang mga Briton.,1
128,"Ito ay 30 o 40 U2 eroplano, at kami ay nagsimula ang pagsasanay ng mga piloto ng Tsino, British piloto sa kanila, lamang sa buong mundo na kami ay mga kaalyado.",Nagsanay kami kasama ng maraming iba pang mga sundalo.,0
129,"Kaya, siya ay tulad ng, Well tingnan, tingnan ito sa ganitong at tulad ng kumpanya.",Hindi siya nakikipag-usap sa akin.,2
130,"Kaya, siya ay tulad ng, Well tingnan, tingnan ito sa ganitong at tulad ng kumpanya.",Sinabi niya sa akin na maghanap ng isang bagay.,0
131,"Kaya, siya ay tulad ng, Well tingnan, tingnan ito sa ganitong at tulad ng kumpanya.",Sinabi niya sa akin na tingnan ang kanilang impormasyon sa pananalapi.,1
132,Sinabi niya na sila ay nagpunta sa hilaga.,Sinabi niya na ilang beses na sila tumigil sa daan.,1
133,Sinabi niya na sila ay nagpunta sa hilaga.,Sinabi niya na sila ay pumunta sa timog.,2
134,Sinabi niya na sila ay nagpunta sa hilaga.,Sinabi niya na sila ay pumunta sa hilaga.,0
135,"Um, hindi, upang maging matapat, hindi ko basahin ang alinman sa mga aklat na dapat kong basahin.",Hindi ako nagbasa ng anumang mga aklat na mas mahaba sa 100 pahina.,1
136,"Um, hindi, upang maging matapat, hindi ko basahin ang alinman sa mga aklat na dapat kong basahin.",Hindi ako nakabasa ng maraming libro.,0
137,"Um, hindi, upang maging matapat, hindi ko basahin ang alinman sa mga aklat na dapat kong basahin.",Araw-araw akong nagbabasa ng mga libro.,2
138,Sumunod ako at kinuha ko ang mga bagahe at pumunta sa address na dapat kong puntahan.,Iniwan ko ang bag at naisip na hindi ito ang aking problema.,2
139,Sumunod ako at kinuha ko ang mga bagahe at pumunta sa address na dapat kong puntahan.,Dinala ko ang bag sa kanyang apartment.,1
140,Sumunod ako at kinuha ko ang mga bagahe at pumunta sa address na dapat kong puntahan.,Dinala ko ang bag sa kinaroroonan nito.,0
141,Napakagandang pagbabago ng kalagayan.,Ang kaniyang kalagayan ay nanatiling ganap na pare-pareho.,2
142,Napakagandang pagbabago ng kalagayan.,Naging malungkot ang kaniyang pakiramdam.,1
143,Napakagandang pagbabago ng kalagayan.,Nagbago ang kalagayan.,0
144,"Sila, sila ay pumili sa akin sa paligid ng 15 mga indibidwal doon, upang pumunta sa pamamagitan ng na paaralan at ako ay hindi, ako ay hindi.",Hindi ako pinili upang dumalo sa paaralan.,2
145,"Sila, sila ay pumili sa akin sa paligid ng 15 mga indibidwal doon, upang pumunta sa pamamagitan ng na paaralan at ako ay hindi, ako ay hindi.",Ako ang pinili upang pumunta sa paaralan na iyon.,0
146,"Sila, sila ay pumili sa akin sa paligid ng 15 mga indibidwal doon, upang pumunta sa pamamagitan ng na paaralan at ako ay hindi, ako ay hindi.",Ako ang pinakamatibay na kandidato.,1
147,"Kailangan nilang dumaan sa maraming mga silid na may taas, uh, mga pagsakay bago pa man sila magsimula sa paglipad ng U2 o paglipad na may mga suot na may presyon.",Karamihan ng mga tao ay nabigo sa mga pagsubok at hindi kailanman makakakuha ng upang lumipad U2.,1
148,"Kailangan nilang dumaan sa maraming mga silid na may taas, uh, mga pagsakay bago pa man sila magsimula sa paglipad ng U2 o paglipad na may mga suot na may presyon.",Kailangan nilang magsanay bago sila makapaglipad ng U2.,0
149,"Kailangan nilang dumaan sa maraming mga silid na may taas, uh, mga pagsakay bago pa man sila magsimula sa paglipad ng U2 o paglipad na may mga suot na may presyon.",Pinapayagan ka nilang lumipad ng U2s sa unang araw.,2
150,Ako ay sumasaklaw sa parehong mga bagay.,Ako'y sumasaklaw sa ganap na bagong materyal.,2
151,Ako ay sumasaklaw sa parehong mga bagay.,Ang mga bagay na aking tinatakpan ay katulad din ng iba pang mga magasin.,1
152,Ako ay sumasaklaw sa parehong mga bagay.,Ang sinasabi ko ay ang mga bagay na ginawa nila.,0
153,"Ito ang unang pagkakataon na, na nangyari sa loob ng 75 taon, na ang lehislatura ng TX ay bumoto sa isang yunit ng militar na maging mga Embahador ng TX, kaya, kailangan ng mga Embahador ng TX.",Hindi pinapayagan ang mga yunit ng militar na maging mga TX Ambassador.,2
154,"Ito ang unang pagkakataon na, na nangyari sa loob ng 75 taon, na ang lehislatura ng TX ay bumoto sa isang yunit ng militar na maging mga Embahador ng TX, kaya, kailangan ng mga Embahador ng TX.",Ang yunit ng militar ay pinangalanang TX Ambassadors sa Kongreso ng US.,1
155,"Ito ang unang pagkakataon na, na nangyari sa loob ng 75 taon, na ang lehislatura ng TX ay bumoto sa isang yunit ng militar na maging mga Embahador ng TX, kaya, kailangan ng mga Embahador ng TX.",Ang unidad ng militar ay pinangalanang TX Ambassadors.,0
156,Kung may magagawa ako.,Maaari kong gawin ang isang bagay.,0
157,Kung may magagawa ako.,Alam kong wala akong magagawa.,2
158,Kung may magagawa ako.,Sa palagay ko ay may magagawa ako upang iligtas siya.,1
