m_query;response
बॉबी 19 टुकड़ाक मिठाई खा लेलनि. ओ दूटा मिठाई खा लेलक । हुनका लग कतेकटा मिठाई बाँकी अछि? ;17.0
बॉबी के पास 32 टा मिठाई छलै. ओ किछु चॉकलेट खा लेलक । जँ हुनका लग २० टा मिठाई बचल अछि तँ ओ कतेकटा मिठाई खा लेलक? ;12.0
बॉबी 17 टा मिठाई खा लेलनि. फेर १५ टा आरो खयलनि । जँ शुरूमे हुनका ३६ टा मिठाई छलनि तँ हुनकामे आब कतेकटा मिठाई बचल? ;4.0
बॉबी २३ टा मिठाई खा लेलनि. जँ शुरूमे ओकरा लग 30टा मिठाइ छलैक तँ आब ओकरा लग कतेक मिठाइ बचलैक? ;7.0
एलन ५ टा गुब्बारा आ जेक ३ टा गुब्बारा पार्क मे अनलक. पार्क मे जेक सँ बेसी एलन केँ कतेक गुब्बारा छलैक? ;2.0
एलन दू टा गुब्बारा आ जेक तीनटा गुब्बारा पार्क मे अनलक. जैकक पास पार्कमे एलनसँ कतेक बेसी गुब्बारा छल? ;1.0
एलन आ जेक तीनटा गुब्बारा पार्क मे अनलक । जँ एलन दूटा गुब्बारा लएने छल तँ जेक कते गुब्बारा पार्कमे लएने छल? ;1.0
जेक पार्क मे 6टा गुब्बारा लेलक. जँ जेक एलन सँ चारिटा बेसी गुब्बारा लएने छल तँ एलन कते गुब्बारा पार्क मे लएने छल? ;2.0
एलन पार्क मे 5 टा गुब्बारा ले अएलाह. जँ जेक एलन सँ ६ टा बेसी गुब्बारा लएने छल तँ जेक पार्क मे कते गुब्बारा लएने छल? ;11.0
एलन तीनटा गुब्बारा आ जेक पाँचटा गुब्बारा पार्कमे अनलक । फेर एलन पार्क मे दू टा गुब्बारा खरीदलनि । पार्कमे एलन आ जेकक पास कतेक गुब्बारा छल? ;10.0
एलन दू टा गुब्बारा आ जेक चारिटा गुब्बारा पार्क मे अनलक. फेर एलन तीनटा गुब्बारा पार्क मे किनलक । पार्क मे जेक सँ बेसी एलन केँ कतेक गुब्बारा छलैक? ;1.0
एलन दू टा गुब्बारा आ जेक ६ टा गुब्बारा पार्क मे अनलक. फेर एलन तीनटा गुब्बारा पार्क मे किनलक । जैकक पास पार्कमे एलनसँ कतेक बेसी गुब्बारा छल? ;1.0
एलन ५ टा गुब्बारा आ जेक ४ टा गुब्बारा पार्क मे अनलक. फेर एलन तीनटा गुब्बारा पार्क मे किनलक । एलन कतेटा गुब्बारा पार्क मे अनने छल? ;8.0
एलन ६ टा गुब्बारा आ जेक २ टा गुब्बारा पार्क मे अनलक । जैक फेर तीनटा गुब्बारा पार्कमे खरीदलक । पार्क मे जेक सँ बेसी एलन केँ कतेक गुब्बारा छलैक? ;1.0
एलन ६ टा गुब्बारा आ जेक ३ टा गुब्बारा पार्क मे अनलक । जैक फेर पार्क मे चारिटा गुब्बारा खरीदलनि. जैकक पास पार्कमे एलनसँ कतेक बेसी गुब्बारा छल? ;1.0
एलन ५ टा गुब्बारा आ जेक ६ टा गुब्बारा पार्क मे अनलक. जैक फेर तीनटा गुब्बारा पार्कमे खरीदलक । जैक पार्क मे कतेटा गुब्बारा लए गेल? ;9.0
एलन ३ टा गुब्बारा आ २० टा गेंद लऽ कऽ आयल जखन कि जेक ५ टा गुब्बारा आ ५९ टा गेंद पार्क लऽ कऽ गेल । पार्कमे एलन आ जेकक पास कतेक गुब्बारा छल? ;8.0
एलन 7 टा गुब्बारा आ 5 टा गेंद अनलक जखन कि जेक 6 टा गुब्बारा आ 4 टा गेंद पार्क अनलक. पार्कमे एलन आ जेक कते गोला खेलल? ;9.0
एलन पाँचटा गुब्बारा लऽ कऽ आयल । यदि एलन आ जेक पार्क मे कुल 6 टा गुब्बारा लएलाह त जेक कतेटा गुब्बारा पार्क मे लएलाह? ;1.0
एलन पार्क मे दू टा गुब्बारा अनलक आ ओतऽ सँ तीनटा आरो किनि लेलनि । जँ जेक पार्क मे ६ टा गुब्बारा अनने छल तँ जेक लग पार्क मे एलन सँ कतेक बेसी गुब्बारा छल? ;1.0
रोज रायन ६ घण्टा अंग्रेजी आ २ घण्टा चिनियाँ सिखैत अछि । ओ कतेक घंटा अंग्रेजी सिखबाक लेल खर्च करैत अछि, ओ कतेक घंटा चीनी सिखबाक लेल खर्च करैत अछि? ;4.0
रोज रायन ६ घण्टा अंग्रेजी आ ७ घण्टा चिनियाँ भाषा सिखैत अछि । ओ कतेक घंटा बेसी चीनी सीखैत अछि जखन कि ओ अंग्रेजी सीखैत अछि? ;1.0
रोज रायन तीन घंटा अंग्रेजी आ किछु आओर घंटा चीनी सीखैत अछि. ओ जँ प्रतिदिन अंग्रेजी आ चीनी सीखबामे कुल चारि घण्टा खर्च करैत अछि तँ ओ कतेक घण्टा चीनी सीखबामे खर्च करैत अछि? ;1.0
रोज रायन सात घंटा अंग्रेजी आ किछु आओर घंटा चीनी सीखैत अछि. यदि ओ अंग्रेजी सिखबामे 2 घंटा बेसी खर्च करैत अछि चीनी सिखबामे कतेक घंटा खर्च करैत अछि? ;5.0
रोज रायन पाँच घंटा चीनी सीखैत अछि आ किछु आओर घंटा अंग्रेजी सीखैत अछि. यदि ओ अंग्रेजी सिखबामे 2 घंटा बेसी समय लगबैत अछि चीनी सिखबामे कतेक घंटा लगबैत अछि अंग्रेजी सिखबामे? ;7.0
रोज रायन ६ घण्टा अंग्रेजी आ ७ घण्टा चिनियाँ भाषा सिखैत अछि । जँ ओ ५ दिनक लेल पढ़ैत अछि, त' ओ अंग्रेजी आ चीनी सीखबामे कते घण्टा खर्च करैत अछि? ;65.0
रोज रायन ६ घण्टा अंग्रेजी आ ५ घण्टा चिनियाँ भाषा सिखैत अछि । ओ दू दिनक लेल पढ़ैत अछि, त' अंग्रेजी पढ़बामे कते घंटा खर्च करैत अछि? ;12.0
रोज रायन पाँच घंटा अंग्रेजी आ चारि घंटा चीनी सीखैत अछि । यदि ओ ६ दिनक लेल सीखैत अछि त' कुलमे ओ कतेक घण्टा चीनी सीखबामे खर्च करैत अछि? ;24.0
रोज रायन चारि घंटा अंग्रेजी आ छह घंटा चीनी सीखैत अछि. ओ ८६ दिनक लेल पढैत अछि त' ओ प्रतिदिन कतेक घण्टा अंग्रेजी आ चीनी पढैत अछि? ;10.0
रोज रायन ६ घण्टा अंग्रेजी सिखैत अछि ७ घण्टा चिनियाँ आ ३ घण्टा स्पेनिश सिखैत अछि । ओ अङ्ग्रेजी, चिनियाँ आ स्पेनिश सिखबामे कते घण्टा खर्च करैत अछि? ;16.0
रोज रायन ६ घण्टा अंग्रेजी सिखैत अछि ३ घण्टा चिनियाँ आ ५८ घण्टा स्पेनिश सिखैत अछि । ओ कतेक घंटा अंग्रेजी सिखबाक लेल खर्च करैत अछि, ओ कतेक घंटा चीनी सिखबाक लेल खर्च करैत अछि? ;3.0
रोज रायन सात घंटा अंग्रेजी सिखैत अछि, दू घंटा चीनी आ चारि घंटा स्पेनिश सिखैत अछि । ओ कतेक घंटा अंग्रेजी सिखबाक लेल खर्च करैत अछि जतबा ओ स्पेनिश सिखबाक लेल करैत अछि? ;3.0
रोज रायन २ घण्टा अंग्रेजी सिखैत अछि ५ घण्टा चिनियाँ आ ४ घण्टा स्पेनिश सिखैत अछि स्पेनी सिखबाक तुलनामे ओ कतेक बेसी समय चीनी सिखबाक लेल खर्च करैत अछि? ;1.0
रोज रायन अंग्रेजी आ चीनी सीखय मे कुल तीन घंटा खर्च करैत छथि. जँ ओ प्रतिदिन २ घण्टा अंग्रेजी सिखैत अछि तँ ओ कतेक घण्टा चीनी सीखैत अछि? ;1.0
रयान ७ दिनक लेल अंग्रेजी आ चीनी सीखैत अछि । रोज ओ चारि घंटा अंग्रेजी आ पाँच घंटा चीनी सीखैत अछि । ओ अङ्ग्रेजी आ चिनियाँ भाषाक अध्ययनमे कते घण्टा खर्च करैत अछि? ;63.0
टिफनी रिसाइक्लिग लेल डिब्बा जमा करैत छल । सोमदिन ओ ८ बोरा डिब्बा केने छल । दोसर दिन ओ ७ टा थैलीक मूल्यमे कैन भेटल । सोमदिन ओ कतेक बेसी बैग लेने छल जे ओ दोसर दिन भेटल छल? ;1.0
टिफनी रिसाइक्लिग लेल डिब्बा जमा करैत छल । सोमदिन ओ ७ बोरा डिब्बा केने छल । दोसर दिन ओ १२ टा थैलीक मूल्यमे कैन भेटल । ओ दोसर दिन सोमदिनक तुलनामे कतेक बेसी बैग भेटल? ;5.0
टिफनी रिसाइक्लिग लेल डिब्बा जमा करैत छल । सोमदिन ओ चारि बोरा डिब्बा लेने छल । दोसर दिन ओ किछु आओर बैग भेटलाह जाहिमे डिब्बाक मूल्य छल । जँ ओ कुल 6 टा बैग रखैत छल तँ दोसर दिन ओ कतेकटा बैग भेटत? ;2.0
टिफनी रिसाइक्लिग लेल डिब्बा जमा करैत छल । सोमदिन ओ किछु बैगक डिब्बा लेने छल । दोसर दिन ओ चारिटा थैलीक मूल्यमे डिब्बा भेटल । जँ ओ कुल 8 टा बैग रखैत छल तँ सोमदिन ओकरा कतेक बैग छलैक? ;4.0
टिफनी रिसाइक्लिग लेल डिब्बा जमा करैत छल । सोमदिन ओ १० बोरा डिब्बा लेने छल । ओ दोसर दिन तीन बोरा डिब्बा आ दोसर दिन सातो बोरा डिब्बा भेटलैक । ओ कुल कते बैगक संग छल? ;20.0
टिफनी रिसाइक्लिग लेल डिब्बा जमा करैत छल । सोमदिन ओ ८ बोरा डिब्बा केने छल । ओ दोसर दिन दसटा थैली आ दोसर दिन चारिटा थैली भेट गेल । सोमदिनक बाद ओ कतेक बैग भेटल? ;14.0
टिफनी रिसाइक्लिग लेल डिब्बा जमा करैत छल । सोमदिन ओ तीनटा बैगक डिब्बा लेने छल । दोसर दिन ओ ७ टा टिनक बैग आ ४४ टा बोतलक बैग भेटल । ओ कुलमे कते बोरा डिब्बा केने छलीह? ;10.0
बास्केट मे 17 लाल आ 16 हरा आड़ू अछि । बास्केट मे हरियर आड़ू सँ कतेक बेसी लाल आड़ू अछि? ;1.0
5 लाल आड़ू आ 11 हरियर आड़ू टोकरी मे अछि । लाल आड़ूसँ बेसी हरियर आड़ू कतेक अछि? ;6.0
दसटा लाल आ कुछ हरा आड़ू बाटी मे अछि । यदि कुल 15 टा आड़ू अछि, तँ आड़ू मे कते टा हरियर आड़ू अछि? ;5.0
तीनटा लाल आ कुछ आओर हरियर आड़ू टोकरी मे अछि । यदि टोकरी मे लाल आ पीला आ पीलाक तुलना मे दस बेसी हरियर आ पीलाक अछि तँ टोकरी मे कतेक हरियर आ पीलाक अछि? ;13.0
सात लाल आड़ू, पन्द्रह पीला आ आठ हरियर आड़ू बाड़ी मे अछि । बास्केट मे कतेक आड़ू अछि? ;30.0
सात लाल आड़ू, ७१ पीला आड़ू आ आठ हरियर आड़ू टोकरी मे अछि । लाल आड़ूसँ बेसी हरियर आड़ू कतेक अछि? ;1.0
२ लाल आड़ू ६ पीला आड़ू आ १४ हरियर आड़ू टोकरी मे अछि । एहि बास्केट मे पीला आ हरियर मे कतेक बेसी पीच अछि? ;8.0
19 लाल आड़ू 11 पीला आड़ू आ 12 हरियर आड़ू टोकरी मे अछि । लाल आड़ूसँ बेसी पीला आड़ू कतएसँ बेसी अछि? ;8.0
6 लाल आड़ू 90 पीला आड़ू आ 16 हरियर आड़ू टोकरी मे अछि । बास्केट मे कतेक लाल आ हरियर आड़ू अछि? ;22.0
18 लाल आड़ू 14 पीला आड़ू आ 17 हरियर आड़ू टोकरी मे अछि । बास्केट मे कतेक लाल आ पीला आड़ू अछि? ;32.0
5 लाल आड़ू 14 पीला आड़ू आ 6 हरियर आड़ू टोकरी मे अछि । बास्केट मे कतेक हरियर आ पीयर आड़ू अछि? ;20.0
ओहि मे 65टा आड़ूक टोकरी अछि । प्रत्येक टोकरीमे सातटा लाल आ तीनटा हरियर आड़ू अछि । प्रत्येक टोकरीमे कतेक आड़ू अछि? ;10.0
ओहि मे 11 टा आड़ू-बाटी अछि । प्रत्येक टोकरीमे १० लाल आ १८ हरियर आड़ू अछि । कुलमे कतेटा आड़ू अछि? ;308.0
आलूक 6टा टोकरी अछि । प्रत्येक टोकरी मे 16 लाल आ 18 हरियर आड़ू अछि । कुलमे कतेको लाल आड़ू बास्केटमे अछि? ;96.0
आलूक सातटा टोकरी अछि । प्रत्येक टोकरीमे १० लाल आ २ हरियर आड़ू अछि । कुलमे कतेक हरियर आड़ू बास्केटमे अछि? ;14.0
आलूक किछु टोकरी अछि । प्रत्येक टोकरीमे ४ लाल आ ३ हरियर आड़ू अछि । यदि सभटा टोकरीमे कुल 7 टा आड़ू अछि तँ आड़ूक कतेटा टोकरी अछि? ;1.0
आहाँक हाथमे दूटा आड़ू-बाड़ी अछि । प्रत्येक टोकरी मे चारिटा लाल आकि किछु आओर हरियर आकि कछमछ यदि सभ टोकरीमे कुल १२ टा आड़ू अछि तँ प्रत्येक टोकरीमे कतेक टा हरियर आड़ू अछि? ;2.0
एक टोकरी मे कुल 16टा आड़ू अछि. यदि बास्केट मे 13 लाल आ कुछ और हरा आड़ू अछि । बास्केट मे कतेक हरियर आड़ू अछि? ;3.0
प्रत्येक आड़ू केर टोकरीमे 19 लाल आड़ू आ 4 हरियर आड़ू अछि । यदि 15 टा एहन टोकरी अछि, त' टोकरी मे कुल कतेक आड़ू अछि? ;345.0
किछु टोकरी मे 10टा आड़ू समान रूपेँ बाँटल गेल अछि । जँ प्रत्येक टोकरीमे 4 लाल आ 6 हरियर आड़ू अछि तँ आड़ूक कतेक टोकरी अछि? ;1.0
6 हरियर आड़ू, 60 पीयर आड़ू आ 2 लाल आड़ू टोकरी मे अछि । लाल आड़ूसँ बेसी हरियर आड़ू कतेक अछि? ;4.0
जेरीक कमरामे चारिटा एक्शन फिगर छलैक. बाद मे ओ शेल्फ मे किछु आओर एक्शन फिगर जोड़लनि. यदि हुनकर शेल्फ पर कुल 8 टा एक्शन फिगर अछि त ओ शेल्फ मे कते टा एक्शन फिगर जोड़लनि? ;4.0
जेरी अपन कोठरीमे एकटा शेल्फपर किछु एक्शन फिगर रखलनि । बाद मे ओ शेल्फ मे ७ टा आओर एक्शन फिगर जोड़लनि. अगर हुनक शेल्फ पर कुल 10 टा एक्शन फिगर अछि, त' शुरू मे हुनका शेल्फ पर कते टा एक्शन फिगर छलनि? ;3.0
जेरीक कमरामे चारिटा एक्शन आ २२टा किताब छल । बाद मे ओ शेल्फ मे 6 टा एक्शन फिगर जोड़लनि. कुलमे कतेक एक्शन फिगर हुनक शेल्फ पर छल? ;10.0
जेरी कें अपन कमरा मे एक शेल्फ पर 5 टा एक्शन आ 9 टा किताब छलैक. बाद मे ओ शेल्फ मे ७ टा आओर एक्शन फिगर जोड़लनि. ओकर शेल्फ पर किताबसँ कतेक बेसी एक्शन फिगर छल? ;3.0
जेरीक कमरामे दू टा एक्शन आ दसटा किताब छलैक । बाद मे ओ चारि टा एक्शन फिगर जोड़लक. एक्शन फिगर्स सँ कतेक बेसी किताब हुनकर शेल्फ पर छल? ;4.0
जेरीक कमरामे एकटा शेल्फपर आठटा एक्शन आ नौटा किताब छलैक । बाद मे ओ ओहि पुस्तिकाक शेल्फ मे दसटा आओर किताब जोड़लनि । कुलमे कतेक किताब छलैक? ;19.0
जेरीक अपन कोठरीमे एक शेल्फ पर ७ टा एक्शन आ २ टा किताब छल । बाद मे ओ चारिटा आओर किताबक संग्रह कएलक । ओकर शेल्फ पर किताबसँ कतेक बेसी एक्शन फिगर छल? ;1.0
जेरीक अपन कोठरीमे एक शेल्फ पर ५ टा एक्शन आ २ टा किताब छल । बाद मे ओ ओहि पुस्तिकाक शेल्फ मे ९ टा किताब जोड़लनि । एक्शन फिगर्स सँ कतेक बेसी किताब हुनकर शेल्फ पर छल? ;6.0
जेरी अपन कमराक शेल्फ पर आठटा एक्शन फिगर रखलनि. बाद मे ओ चारि टा एक्शन फिगर जोड़लक आ पाँच टा पुरान हटा देलक । कुलमे कतेक एक्शन फिगर हुनक शेल्फ पर छल? ;7.0
जेरी अपन कमराक शेल्फ पर तीनटा एक्शन फिगर रखलनि. बाद मे ओ चारिटा एक्शन फिगर जोड़लक आ किछु पुरानकेँ हटा देलक । यदि हुनकर शेल्फ पर ६ टा एक्शन फिगर अछि त ओ शेल्फ सँ कतेक टा एक्शन फिगर हटा देलनि? ;1.0
जेरी अपन कमराक शेल्फ पर सातटा एक्शन फिगर रखलनि. बाद मे ओ शेल्फ मे किछु आओर एक्शन फिगर जोड़लनि आ १० टा पुरान हटा देलनि. यदि हुनकर शेल्फ पर 8 टा एक्शन फिगर अछि त ओ शेल्फ मे कते टा एक्शन फिगर जोड़लनि? ;11.0
जेरी अपन कोठरीमे एकटा शेल्फपर किछु एक्शन फिगर रखलनि । बाद मे ओ शेल्फ मे 2 टा एक्शन फिगर जोड़लनि आ 7 टा पुरान हटा देलनि. यदि हुनकर शेल्फ पर 10 टा एक्शन फिगर अछि त' शुरू मे हुनका ओहि शेल्फ पर कते टा एक्शन फिगर छलनि? ;15.0
जेरीक कमरामे एकटा शेल्फपर ९ टा एक्शन फिगर छल । बाद मे ओ शेल्फ मे ७ टा आओर एक्शन फिगर जोड़लनि. यदि हुनका लगे १० टा पुस्तक सेहो अछि, त' ओ अपन पुस्तक सँ कतेक बेसी एक्शन फिगर राखत? ;6.0
जेरीक अपन कोठरीमे तीनटा किताब आ चारिटा एक्शन फिगर छलैक. बाद मे ओ दू टा एक्शन फिगर जोड़लक. ओकर शेल्फ पर किताबसँ कतेक बेसी एक्शन फिगर छल? ;3.0
जेरीक अपन कोठरीमे सातटा किताब आ तीनटा एक्शन फिगर छलैक. बाद मे ओ दू टा एक्शन फिगर जोड़लक. एक्शन फिगर्स सँ कतेक बेसी किताब हुनकर शेल्फ पर छल? ;2.0
दू टा चिड़ै बाड़ पर बैसल छल । किछु आरो चिड़ै सभ हुनका सभ लग आबि गेल । यदि कुल 6 टा चिड़ै बाड़ पर बैसल अछि त' आब कते टा चिड़ै आओर बाड़ पर बैसय लेल आयल छल? ;4.0
किछु चिड़ै सभ बाड़ पर बैसल छल । चारिटा आरो चिड़ै आबि कऽ हुनका सभ केँ जोडि देलकनि । जँ कुल पाँच टा चिड़ै बाड़ पर अबैत अछि तँ आरम्भमे कते चिड़ै बाड़ पर बैसल छल? ;1.0
चारि टा चिड़ै आ ४६ टा बकुला बाड़ा पर बैसल छल । 6 टा आरो चिड़ै हुनका सभ लग आयल । कतहु पंछी बाड़ पर बैसल अछि? ;10.0
तीनटा चिड़ै आ दूटा गरुड़ बाड़ पर बैसल छल । पाँचटा आरो चिड़ै आबि कऽ हुनका सभ केँ जोडि देलकनि । कतहु पंछी आ गरुड़ बाड़ पर बैसल अछि? ;10.0
तीन गोट चिड़ै आ चारि गोट बकरी बाड़ा पर बैसल छल । दू टा आरो चिड़ै हुनका सभ लग आबि गेल । कतहु बेसी चिड़ै बान्ह पर बैसल अछि? ;1.0
दू टा चिड़ै आ ६ टा बकुला बाड़ा पर बैसल छल । तीनटा आरो चिड़ै आबि कऽ हुनका सभ केँ जोडि देलकनि । कतहुसँ बेसी गरुड़ पक्षी बाड़ पर बैसल अछि? ;1.0
चारि टा चिड़ै आ छह टा बकुला बाड़ा पर बैसल छल । दूटा आरो गरुड़ हुनका सभ लग आबि गेल । कतहु बान्ह पर बैसल अछि? ;8.0
तीन गोट चिड़ै आ चारि गोट बकरी बाड़ा पर बैसल छल । 6 टा आरो गरुड़ हुनका सभ लग आबि गेल । कतहु पंछी आ गरुड़ बाड़ पर बैसल अछि? ;13.0
छओ चिड़ै आ तीनटा बकुला बाड़ा पर बैसल छल । दूटा आरो गरुड़ हुनका सभ लग आबि गेल । कतहु बेसी चिड़ै बान्ह पर बैसल अछि? ;1.0
चारि टा चिड़ै आ तीन टा बकुला बाड़ा पर बैसल छल । 6 टा आरो गरुड़ हुनका सभ लग आबि गेल । कतहुसँ बेसी गरुड़ पक्षी बाड़ पर बैसल अछि? ;5.0
छओ टा चिड़ै बाध पर बैसल छल । चारि टा आरो चिड़ै आ आठटा आरो बकुला ओकरा सभक संग आयल । कतहु पंछी बाड़ पर बैसल अछि? ;10.0
दू टा चिड़ै बाड़ पर बैसल छल । पाँचटा आरो चिड़ै आ चारिटा आरो बकुला हुनका सभक संग आयल । कतहु बेसी चिड़ै बान्ह पर बैसल अछि? ;3.0
तीनटा चिड़ै बाड़ पर बैसल छल । दू टा आरो चिड़ै आ ६ टा आरो बकुला हुनका सभक संग आयल । कतहुसँ बेसी गरुड़ पक्षी बाड़ पर बैसल अछि? ;1.0
पाँचटा बकुला आ तीनटा चिड़ै बाड़ापर बैसल छल । चारिटा आरो चिड़ै आबि कऽ हुनका सभ केँ जोडि देलकनि । कतहु बेसी चिड़ै बान्ह पर बैसल अछि? ;2.0
छओटा गरुड़ आ दूटा चिड़ै घेर पर बैसल छल । तीनटा आरो चिड़ै आबि कऽ हुनका सभ केँ जोडि देलकनि । कतहुसँ बेसी गरुड़ पक्षी बाड़ पर बैसल अछि? ;1.0
तीनटा चिड़ै बाड़ पर बैसल छल । आरो ६ टा गरुड़ आ २ टा चिड़ै हुनका सभ लग आयल । कतहुसँ बेसी गरुड़ पक्षी बाड़ पर बैसल अछि? ;1.0
