m_query;response
जूलिया बुधवार को 4 बच्चों के साथ टैग खेला. वह सोमवार को 6 बच्चों के साथ और मंगलवार को 17 बच्चों के साथ खेलती थी । वह बुधवार की तुलना में सोमवार को कितने और बच्चों के साथ खेलती थी? ;2.0
बॉबी ने कुछ मिठाई के टुकड़े खाए. फिर उसने 25 और खाए. अगर उसने कुल 43 चॉकलेट खाए तो उसने शुरुआत में कितनी चॉकलेट खाई थी? ;18.0
बॉबी ने 28 चॉकलेट खा लीं. फिर उसने 42 और खाए. उसने 63 चॉकलेट के टुकड़े भी खाए थे. बॉबी ने कितने कैंडी के टुकड़े खाए? ;70.0
बॉबी ने 33 टुकड़े मिठाई खा ली. फिर उसने 4 और खाए। उसने चॉकलेट के 14 टुकड़े भी खाए. बॉबी ने कुल कितने चॉकलेट और कैंडी खाए? ;51.0
बॉबी ने 38 टुकड़े मिठाई खा ली. फिर उसने 36 और खाए. उसने 16 चॉकलेट के टुकड़े भी खाए. चॉकलेट से ज्यादा कितने चॉकलेट के टुकड़े बॉबी ने खाए थे? ;58.0
बॉबी ने 20 टुकड़े मिठाई खा ली थी. उसने 34 टुकड़े मिठाई खा ली. फिर उसने 18 और खाए. बॉबी ने कितने कैंडी के टुकड़े खाए? ;52.0
बॉबी ने 21 टुकड़े मिठाई खाई थी. उसने 5 टुकड़े मिठाई खा ली। फिर उसने 9 और खाए। वह अभी भी मिठाई के कितने टुकड़े छोड़ दिया है? ;7.0
बॉबी के पास 22 चॉकलेट्स थे. उसने कुछ मिठाई के टुकड़े खाए. फिर उसने 5 और खाए। अगर उसके पास अभी भी 8 चॉकलेट के टुकड़े बचे हैं तो उसने शुरू में कितने चॉकलेट के टुकड़े खाए थे? ;9.0
बॉबी ने 19 टुकड़े मिठाई खाई थी. उसने दो टुकड़े मिठाई खा ली. वह अभी भी मिठाई के कितने टुकड़े छोड़ दिया है? ;17.0
बॉबी के पास 32 टुकड़े मिठाई थी. उसने कुछ मिठाई के टुकड़े खाए. अगर उसके पास 20 टुकड़े मिठाई बची है तो बॉबी ने कितने टुकड़े मिठाई खाए? ;12.0
बॉबी ने 17 टुकड़े मिठाई खा ली. फिर उसने 15 और खाए. अगर उसके पास शुरू में 36 चॉकलेट के टुकड़े थे तो उसके पास अभी भी कितने चॉकलेट के टुकड़े बचे हैं? ;4.0
बॉबी ने 23 टुकड़े मिठाई खा ली. यदि उसके पास शुरू में 30 चॉकलेट के टुकड़े थे तो उसके पास अभी भी कितने चॉकलेट के टुकड़े बचे हैं? ;7.0
एलन 5 गुब्बारे और जैक 3 गुब्बारे पार्क में लाए थे. पार्क में जैक की तुलना में एलन के पास कितने अधिक गुब्बारे थे? ;2.0
एलन 2 गुब्बारे और जैक 3 गुब्बारे पार्क में लाए थे. जैक पार्क में एलन की तुलना में कितने अधिक गुब्बारे था? ;1.0
एलन और जेक पार्क में 3 गुब्बारे लाए थे. अगर एलन 2 गुब्बारे लाया तो जैक पार्क में कितने गुब्बारे लाया? ;1.0
जैक पार्क में 6 गुब्बारे लाया. अगर जेक 4 गुब्बारे और गुब्बारे की संख्या है कि एलन लाया की तुलना में लाया है कितने गुब्बारे एलन पार्क में लाया था? ;2.0
एलन पार्क में 5 गुब्बारे लाया. अगर जेक 6 गुब्बारे के अलावा और गुब्बारे लाया जो एलन ने लाए थे तो जेक कितने गुब्बारे पार्क में लाया था? ;11.0
एलन 3 गुब्बारे और जैक 5 गुब्बारे पार्क में लाए थे. एलन ने फिर पार्क में 2 और गुब्बारे खरीदे. कितने गुब्बारे एलन और जैक पार्क में था? ;10.0
एलन 2 गुब्बारे और जैक 4 गुब्बारे पार्क में लाए थे. एलन ने फिर पार्क में 3 और गुब्बारे खरीदे. पार्क में जैक की तुलना में एलन के पास कितने अधिक गुब्बारे थे? ;1.0
एलन 2 गुब्बारे और जैक 6 गुब्बारे पार्क में लाए थे. एलन ने फिर पार्क में 3 और गुब्बारे खरीदे. जैक पार्क में एलन की तुलना में कितने अधिक गुब्बारे था? ;1.0
एलन 5 गुब्बारे और जैक 4 गुब्बारे पार्क में लाए थे. एलन ने फिर पार्क में 3 और गुब्बारे खरीदे. एलन पार्क में कितने गुब्बारे लाया? ;8.0
एलन 6 गुब्बारे और जैक 2 गुब्बारे पार्क में लाए थे. जैक ने फिर पार्क में 3 और गुब्बारे खरीदे. पार्क में जैक की तुलना में एलन के पास कितने अधिक गुब्बारे थे? ;1.0
एलन 6 गुब्बारे और जैक 3 गुब्बारे पार्क में लाए थे. जैक ने फिर पार्क में 4 और गुब्बारे खरीदे. जैक पार्क में एलन की तुलना में कितने अधिक गुब्बारे था? ;1.0
एलन 5 गुब्बारे और जैक 6 गुब्बारे पार्क में लाए थे. जैक ने फिर पार्क में 3 और गुब्बारे खरीदे. जैक पार्क में कितने गुब्बारे लाया? ;9.0
एलन ने 3 गुब्बारे और 20 गेंदें लाईं जबकि जेक ने 5 गुब्बारे और 59 गेंदें पार्क में लाईं. कितने गुब्बारे एलन और जैक पार्क में था? ;8.0
एलन 7 गुब्बारे और 5 गेंदों को लाया जबकि जैक 6 गुब्बारे और 4 गेंदों को पार्क में लाया. कितने गेंदों एलन और जैक पार्क में था? ;9.0
एलन 5 गुब्बारे लाया. अगर एलन और जेक कुल 6 गुब्बारे पार्क में लाए तो जेक कितने गुब्बारे पार्क में लाया? ;1.0
एलन पार्क में 2 गुब्बारे लाया और फिर वहाँ 3 और गुब्बारे खरीदे. अगर जैक 6 गुब्बारे पार्क में लाया जैक में पार्क में एलन से कितने अधिक गुब्बारे थे? ;1.0
हर दिन रयान 6 घंटे अंग्रेजी सीखने और 2 घंटे चीनी सीखने में बिताता है. वह चीनी सीखने की तुलना में अंग्रेजी सीखने में कितने अधिक घंटे खर्च करता है? ;4.0
हर दिन रयान 6 घंटे अंग्रेजी सीखने और 7 घंटे चीनी सीखने में बिताता है. वह अंग्रेजी सीखने की तुलना में चीनी सीखने में कितने अधिक घंटे खर्च करता है? ;1.0
हर दिन रयान 3 घंटे अंग्रेजी सीखने में और कुछ और घंटे चीनी सीखने में बिताता है. अगर वह अंग्रेजी और चीनी सीखने में प्रतिदिन कुल 4 घंटे खर्च करता है तो वह चीनी सीखने में कितने घंटे खर्च करता है? ;1.0
हर दिन रयान 7 घंटे अंग्रेजी सीखने में और कुछ और घंटे चीनी सीखने में बिताता है. अगर वह अंग्रेजी सीखने में चीनी सीखने की तुलना में 2 घंटे अधिक खर्च करता है तो वह चीनी सीखने में कितने घंटे खर्च करता है? ;5.0
हर दिन रयान 5 घंटे चीनी सीखने में और कुछ और घंटे अंग्रेजी सीखने में बिताता है. अगर वह अंग्रेजी सीखने में चीनी सीखने की तुलना में 2 घंटे अधिक खर्च करता है तो वह अंग्रेजी सीखने में कितने घंटे खर्च करता है? ;7.0
हर दिन रयान 6 घंटे अंग्रेजी सीखने और 7 घंटे चीनी सीखने में बिताता है. यदि वह 5 दिनों तक सीखता है तो वह कुल कितने घंटे अंग्रेजी और चीनी सीखने में खर्च करता है? ;65.0
हर दिन रयान 6 घंटे अंग्रेजी सीखने और 5 घंटे चीनी सीखने में बिताता है. यदि वह दो दिन तक सीखता है तो वह कुल कितने घंटे अंग्रेजी सीखने में व्यतीत करता है? ;12.0
हर दिन रयान 5 घंटे अंग्रेजी सीखने और 4 घंटे चीनी सीखने में बिताता है. अगर वह 6 दिनों के लिए सीखता है तो वह कुल मिलाकर कितने घंटे चीनी सीखने में खर्च करता है? ;24.0
हर दिन रयान 4 घंटे अंग्रेजी सीखने और 6 घंटे चीनी सीखने में बिताता है. यदि वह 86 दिनों तक सीखता है तो वह प्रतिदिन कितने घंटे अंग्रेजी और चीनी सीखने में व्यतीत करता है? ;10.0
हर दिन रयान 6 घंटे अंग्रेजी सीखने में बिताता है 7 घंटे चीनी सीखने में और 3 घंटे स्पेनिश सीखने में । वह कुल कितने घंटे अंग्रेजी, चीनी और स्पेनिश सीखने में बिताता है? ;16.0
हर दिन रयान अंग्रेजी सीखने में 6 घंटे बिताता है चीनी सीखने में 3 घंटे और स्पेनिश सीखने में 58 घंटे । वह चीनी सीखने की तुलना में अंग्रेजी सीखने में कितने अधिक घंटे खर्च करता है? ;3.0
हर दिन रयान अंग्रेजी सीखने में 7 घंटे बिताता है 2 घंटे चीनी सीखने में और 4 घंटे स्पेनिश सीखने में वह स्पेनिश सीखने की तुलना में अंग्रेजी सीखने में कितने अधिक घंटे खर्च करता है? ;3.0
हर दिन रयान 2 घंटे अंग्रेजी सीखने में बिताता है 5 घंटे चीनी सीखने में और 4 घंटे स्पेनिश सीखने में । वह स्पेनिश सीखने की तुलना में चीनी सीखने में कितने अधिक घंटे खर्च करता है? ;1.0
हर दिन रयान कुल 3 घंटे अंग्रेजी और चीनी सीखने में बिताता है. अगर वह प्रतिदिन 2 घंटे अंग्रेजी सीखने में बिताता है तो वह चीनी सीखने में कितने घंटे खर्च करता है? ;1.0
रयान 7 दिनों के लिए अंग्रेजी और चीनी सीखता है. वह प्रतिदिन 4 घंटे अंग्रेजी और 5 घंटे चीनी सीखने में व्यतीत करता है । वह कुल कितने घंटे अंग्रेजी और चीनी सीखने में बिताता है? ;63.0
टिफ़नी रीसाइक्लिंग के लिए डिब्बे इकट्ठा कर रही थी. सोमवार को उसके पास 8 बैग थे. अगले दिन उसने 7 बैग के मूल्य के डिब्बे और पाए. अगले दिन उसने जो बैग पाया उससे सोमवार को उसके पास कितने बैग थे? ;1.0
टिफ़नी रीसाइक्लिंग के लिए डिब्बे इकट्ठा कर रही थी. सोमवार को उसके पास 7 बैग थे. अगले दिन उसने 12 बैग के मूल्य के डिब्बे और पाए । अगले दिन उसने सोमवार की तुलना में कितने और बैग पाए? ;5.0
टिफ़नी रीसाइक्लिंग के लिए डिब्बे इकट्ठा कर रही थी. सोमवार को उसके पास 4 बैग थे. अगले दिन वह कुछ और बैग के मूल्य के डिब्बे पाया. अगर उसके पास कुल 6 बैग थे तो अगले दिन उसे कितने बैग मिले? ;2.0
टिफ़नी रीसाइक्लिंग के लिए डिब्बे इकट्ठा कर रही थी. सोमवार को वह कुछ बैग के डिब्बे था. अगले दिन उसने 4 और बैगों के बराबर डिब्बे पाए. अगर उसके पास कुल 8 बैग थे तो सोमवार को उसके पास कितने बैग थे? ;4.0
टिफ़नी रीसाइक्लिंग के लिए डिब्बे इकट्ठा कर रही थी. सोमवार को उसके पास 10 बैग डिब्बे थे. अगले दिन उसे 3 बैग डिब्बे मिले और उसके अगले दिन 7 बैग डिब्बे मिले. उसके पास कुल कितने बैग थे? ;20.0
टिफ़नी रीसाइक्लिंग के लिए डिब्बे इकट्ठा कर रही थी. सोमवार को उसके पास 8 बैग थे. अगले दिन उसे 10 बैग डिब्बे मिले और उसके अगले दिन 4 बैग डिब्बे मिले. सोमवार के बाद वह कितने बैग पाया? ;14.0
टिफ़नी रीसाइक्लिंग के लिए डिब्बे इकट्ठा कर रही थी. सोमवार को उसके पास 3 बैग थे. अगले दिन उसने 7 और डिब्बे और 44 बोतलों के थैलों को पाया. उसके पास कुल कितने डिब्बे थे? ;10.0
17 लाल आड़ू और 16 हरे आड़ू टोकरी में हैं. बास्केट में हरे आड़ू की तुलना में कितने अधिक लाल आड़ू हैं? ;1.0
5 लाल आड़ू और 11 हरे आड़ू टोकरी में हैं. लाल आड़ू की तुलना में कितने अधिक हरे आड़ू टोकरी में हैं? ;6.0
टोकरी में 10 लाल आड़ू और कुछ और हरे आड़ू हैं । यदि टोकरी में कुल 15 आड़ू हैं तो टोकरी में कितने हरे आड़ू हैं? ;5.0
टोकरी में 3 लाल आड़ू और कुछ और हरे आड़ू हैं । यदि टोकरी में लाल आड़ू की तुलना में 10 अधिक हरी आड़ू हैं तो टोकरी में कितने हरी आड़ू हैं? ;13.0
7 लाल आड़ू 15 पीले आड़ू और 8 हरे आड़ू टोकरी में हैं. टोकरी में कितने आड़ू हैं? ;30.0
7 लाल आड़ू 71 पीले आड़ू और 8 हरे आड़ू टोकरी में हैं. लाल आड़ू की तुलना में कितने अधिक हरे आड़ू टोकरी में हैं? ;1.0
2 लाल आड़ू 6 पीले आड़ू और 14 हरे आड़ू टोकरी में हैं. टोकरी में पीले आड़ू की तुलना में कितने अधिक हरे आड़ू हैं? ;8.0
19 लाल आड़ू 11 पीले आड़ू और 12 हरे आड़ू टोकरी में हैं. बास्केट में पीले आड़ू की तुलना में कितने अधिक लाल आड़ू हैं? ;8.0
6 लाल आड़ू 90 पीले आड़ू और 16 हरे आड़ू टोकरी में हैं. टोकरी में कितने लाल और हरे आड़ू हैं? ;22.0
18 लाल आड़ू 14 पीले आड़ू और 17 हरे आड़ू टोकरी में हैं. टोकरी में कितने लाल और पीले आड़ू हैं? ;32.0
5 लाल आड़ू 14 पीले आड़ू और 6 हरे आड़ू टोकरी में हैं. टोकरी में कितने हरे और पीले आड़ू हैं? ;20.0
वहाँ आड़ू की 65 टोकरी हैं. प्रत्येक टोकरी में 7 लाल आड़ू और 3 हरे आड़ू हैं. प्रत्येक टोकरी में कितने आड़ू हैं? ;10.0
वहाँ आड़ू की 11 टोकरी हैं. प्रत्येक टोकरी में 10 लाल आड़ू और 18 हरे आड़ू हैं. कुल मिलाकर इन बास्केटों में कितने आड़ू हैं? ;308.0
आड़ू की 6 टोकरी हैं. प्रत्येक टोकरी में 16 लाल आड़ू और 18 हरे आड़ू हैं. कुल मिलाकर कितनी लाल आड़ू हैं उन टोकरी में? ;96.0
आड़ू की 7 टोकरी हैं. प्रत्येक टोकरी में 10 लाल आड़ू और 2 हरे आड़ू होते हैं. कुल मिलाकर उन टोकरी में कितने हरे आड़ू हैं? ;14.0
वहाँ कुछ आड़ू की टोकरी हैं. प्रत्येक टोकरी में 4 लाल आड़ू और 3 हरे आड़ू होते हैं. यदि सभी टोकरी में कुल 7 आड़ू हैं तो आड़ू की कितनी टोकरी हैं? ;1.0
आड़ू की दो टोकरी हैं. प्रत्येक टोकरी में 4 लाल आड़ू और कुछ और हरे आड़ू होते हैं. यदि सभी टोकरी में कुल 12 आड़ू हैं तो प्रत्येक टोकरी में कितने हरे आड़ू हैं? ;2.0
एक टोकरी में कुल 16 आड़ू हैं. यदि टोकरी में 13 लाल आड़ू और कुछ और हरे आड़ू हैं. टोकरी में कितने हरे आड़ू हैं? ;3.0
आड़ू के प्रत्येक टोकरी में 19 लाल आड़ू और 4 हरे आड़ू होते हैं. यदि ऐसे 15 टोकरे हैं तो उन टोकरे में कुल कितने आड़ू हैं? ;345.0
कुछ टोकरी में 10 आड़ू समान रूप से वितरित किए गए हैं. यदि प्रत्येक टोकरी में 4 लाल आड़ू और 6 हरे आड़ू हैं तो आड़ू की कितनी टोकरी हैं? ;1.0
6 हरे आड़ू 60 पीले आड़ू और 2 लाल आड़ू टोकरी में हैं. लाल आड़ू की तुलना में कितने अधिक हरे आड़ू टोकरी में हैं? ;4.0
जेरी के कमरे में एक शेल्फ पर 4 एक्शन फिगर्स थे. बाद में उन्होंने शेल्फ में कुछ और एक्शन फिगर्स जोड़े. अगर उसके शेल्फ पर कुल 8 एक्शन फिगर्स हैं तो अब उसने शेल्फ में कितने एक्शन फिगर्स जोड़े हैं? ;4.0
जेरी अपने कमरे में एक शेल्फ पर कुछ कार्रवाई के आंकड़े था. बाद में उन्होंने शेल्फ में 7 और एक्शन फिगर्स जोड़े. अगर उसके शेल्फ पर कुल 10 एक्शन फिगर्स हैं तो उसके शेल्फ पर शुरू में कितने एक्शन फिगर्स थे? ;3.0
जेरी के कमरे में एक शेल्फ पर 4 एक्शन फिगर्स और 22 किताबें थीं. बाद में उन्होंने शेल्फ में 6 और एक्शन फिगर्स जोड़े. कुल मिलाकर उसके शेल्फ पर कितने एक्शन फिगर थे? ;10.0
जेरी के पास अपने कमरे में एक शेल्फ पर 5 एक्शन फिगर्स और 9 किताबें थीं. बाद में उन्होंने शेल्फ में 7 और एक्शन फिगर्स जोड़े. उसकी शेल्फ पर किताबों से ज्यादा एक्शन फिगर कितने थे? ;3.0
जेरी के कमरे में एक शेल्फ पर 2 एक्शन फिगर्स और 10 किताबें थीं. बाद में उन्होंने चार और एक्शन फिगर्स को शेल्फ में जोड़ा. उसकी शेल्फ पर एक्शन फिगर्स से ज्यादा किताबें कितनी थीं? ;4.0
जेरी के पास अपने कमरे में एक शेल्फ पर 8 एक्शन फिगर्स और 9 किताबें थीं. बाद में उसने अपनी किताबों की शेल्फ में दस और किताबें जोड़ीं । उसकी शेल्फ पर कुल कितनी किताबें थीं? ;19.0
जेरी के पास 7 एक्शन फिगर्स और 2 किताबें अपने कमरे में एक शेल्फ पर थीं. बाद में उसने चार और किताबें अपनी अलमारी में रखीं । उसकी शेल्फ पर किताबों से ज्यादा एक्शन फिगर कितने थे? ;1.0
जेरी के पास अपने कमरे में एक शेल्फ पर 5 एक्शन फिगर्स और 2 किताबें थीं. बाद में उसने अपनी किताबों की अलमारी में नौ और किताबें जोड़ीं । उसकी शेल्फ पर एक्शन फिगर्स से ज्यादा किताबें कितनी थीं? ;6.0
जेरी अपने कमरे में एक शेल्फ पर 8 कार्रवाई आंकड़े था. बाद में उन्होंने शेल्फ में 4 और एक्शन फिगर्स जोड़े और 5 पुराने हटा दिए. कुल मिलाकर उसके शेल्फ पर कितने एक्शन फिगर थे? ;7.0
जेरी अपने कमरे में एक शेल्फ पर 3 कार्रवाई आंकड़े था. बाद में उन्होंने शेल्फ में 4 और एक्शन फिगर्स जोड़े और कुछ पुराने को हटा दिया. अगर उसकी शेल्फ पर 6 एक्शन फिगर्स हैं तो उसने कितने एक्शन फिगर्स को शेल्फ से हटाया है? ;1.0
जेरी अपने कमरे में एक शेल्फ पर 7 कार्रवाई आंकड़े था. बाद में उन्होंने शेल्फ में कुछ और एक्शन फिगर्स जोड़े और पुराने में से 10 को हटा दिया. अगर उसकी शेल्फ पर 8 एक्शन फिगर्स हैं तो उसने शेल्फ में कितने एक्शन फिगर्स जोड़े हैं? ;11.0
जेरी अपने कमरे में एक शेल्फ पर कुछ कार्रवाई के आंकड़े था. बाद में उन्होंने शेल्फ में 2 और एक्शन फिगर्स जोड़े और पुराने में से 7 को हटा दिया. अगर उसके शेल्फ पर अब 10 एक्शन फिगर्स हैं तो उसके शेल्फ पर शुरू में कितने एक्शन फिगर्स थे? ;15.0
जेरी के कमरे में एक शेल्फ पर 9 एक्शन फिगर्स थे. बाद में उन्होंने शेल्फ में 7 और एक्शन फिगर्स जोड़े. अगर उसके पास भी 10 किताबें हैं तो उसकी शेल्फ पर किताबों से कितने अधिक एक्शन फिगर हैं? ;6.0
जेरी के पास 3 किताबें और 4 एक्शन फिगर्स अपने कमरे में एक शेल्फ पर थीं. बाद में उन्होंने शेल्फ में 2 और एक्शन फिगर्स जोड़े. उसकी शेल्फ पर किताबों से ज्यादा एक्शन फिगर कितने थे? ;3.0
जेरी के पास 7 किताबें और 3 एक्शन फिगर्स अपने कमरे में एक शेल्फ पर थीं. बाद में उन्होंने शेल्फ में 2 और एक्शन फिगर्स जोड़े. उसकी शेल्फ पर एक्शन फिगर्स से ज्यादा किताबें कितनी थीं? ;2.0
दो पक्षी बाड़ पर बैठे थे. कुछ और पक्षी उनके साथ जुड़ने के लिए आए. यदि बाड़ पर कुल 6 पक्षी हैं तो अब बाड़ पर बैठने के लिए और कितने पक्षी आए थे? ;4.0
वहाँ कुछ पक्षी बाड़ पर बैठे थे. चार और पक्षी उनके साथ जुड़ गए। यदि बाड़ पर कुल 5 पक्षी हैं तो अब कितने पक्षी बाड़ पर बैठे थे? ;1.0
चार पक्षी और 46 बकुला बाड़ पर बैठे थे । 6 और पक्षी उनके साथ जुड़ गए. बाड़ पर कितने पक्षी बैठे हैं? ;10.0
3 पक्षी और 2 बकुला बाड़ पर बैठे थे । 5 और पक्षी उनके साथ जुड़ने के लिए आए. कितने पक्षी और बकुला बाड़ पर बैठे हैं? ;10.0
3 पक्षी और 4 बकुला बाड़ पर बैठे थे । दो और पक्षी उनके साथ जुड़ गए. बाड़ पर बैठा हुआ बकुला से ज्यादा कितने पक्षी हैं? ;1.0
2 पक्षी और 6 बकुला बाड़ पर बैठे थे । तीन और पक्षी उनके साथ जुड़ गए. बाड़ पर पक्षियों की तुलना में कितने अधिक स्टोर्क बैठे हैं? ;1.0
चार पक्षी और छह बकुला बाड़ पर बैठे थे । दो और बकुले भी उनके साथ आ गए । कितने बत्तख बाड़ पर बैठे हैं? ;8.0
3 पक्षी और 4 बकुला बाड़ पर बैठे थे । और भी छः गरुड़ उनके साथ हो लिए । कितने पक्षी और बकुला बाड़ पर बैठे हैं? ;13.0
6 पक्षी और 3 बकुला बाड़ पर बैठे थे । दो और बकुले भी उनके साथ आ गए । बाड़ पर बैठा हुआ बकुला से ज्यादा कितने पक्षी हैं? ;1.0
चार पक्षी और तीन बकुला बाड़ पर बैठे थे । और भी छः गरुड़ उनके साथ हो लिए । बाड़ पर पक्षियों की तुलना में कितने अधिक स्टोर्क बैठे हैं? ;5.0
6 पक्षी बाड़ पर बैठे थे. चार और पक्षी और आठ और बकुला उनके साथ आए. बाड़ पर कितने पक्षी बैठे हैं? ;10.0
दो पक्षी बाड़ पर बैठे थे. पाँच और पक्षी और चार और बकुला उनके साथ आए । बाड़ पर बैठा हुआ बकुला से ज्यादा कितने पक्षी हैं? ;3.0
3 पक्षी बाड़ पर बैठे थे. दो और पक्षी और छह और बकुला उनके साथ आ गए. बाड़ पर पक्षियों की तुलना में कितने अधिक स्टोर्क बैठे हैं? ;1.0
5 बकुला और 3 पक्षी बाड़ पर बैठे थे । चार और पक्षी उनके साथ जुड़ गए। बाड़ पर बैठा हुआ बकुला से ज्यादा कितने पक्षी हैं? ;2.0
6 बकुला और 2 पक्षी बाड़ पर बैठे थे । तीन और पक्षी उनके साथ जुड़ गए. बाड़ पर पक्षियों की तुलना में कितने अधिक स्टोर्क बैठे हैं? ;1.0
3 पक्षी बाड़ पर बैठे थे. 6 और बकुले और 2 और पक्षी उनके साथ जुड़ गए । बाड़ पर पक्षियों की तुलना में कितने अधिक स्टोर्क बैठे हैं? ;1.0
