m_query;response
Alan heeft twee ballonnen meegebracht en Jake heeft zes ballonnen meegebracht. Allan kocht toen nog 3 ballonnen in het park. Hoeveel ballonnen had Jake meer dan Allan in het park? ;1.0
Alan heeft vijf ballonnen meegebracht en Jake heeft vier ballonnen meegebracht. Allan kocht toen nog 3 ballonnen in het park. Hoeveel ballonnen heeft Allan meegenomen naar het park? ;8.0
Allan bracht 6 ballonnen en Jake bracht 2 ballonnen naar het park. Jake kocht toen nog 3 ballonnen in het park. Hoeveel ballonnen had Allan meer dan Jake in het park? ;1.0
Allan bracht 6 ballonnen en Jake bracht 3 ballonnen naar het park. Jake kocht toen nog 4 ballonnen in het park. Hoeveel ballonnen had Jake meer dan Allan in het park? ;1.0
Alan heeft vijf ballonnen meegebracht en Jake heeft zes ballonnen meegebracht. Jake kocht toen nog 3 ballonnen in het park. Hoeveel ballonnen heeft Jake meegenomen naar het park? ;9.0
Alan bracht 3 ballonnen en 20 ballen... terwijl Jake 5 ballonnen en 59 ballen naar het park bracht. Hoeveel ballonnen hadden Alan en Jake in het park? ;8.0
Allan bracht 7 ballonnen en 5 ballen terwijl Jake 6 ballonnen en 4 ballen naar het park bracht. Hoeveel ballen hadden Allan en Jake in het park? ;9.0
Allan heeft vijf ballonnen meegebracht. Als Allan en Jake zes ballonnen naar het park hebben gebracht, hoeveel ballonnen heeft Jake dan meegenomen? ;1.0
Allan bracht twee ballonnen naar het park en kocht er drie meer. Als Jake zes ballonnen naar het park heeft gebracht, hoeveel ballonnen heeft Jake dan meer dan Allan in het park? ;1.0
Elke dag besteedt Ryan zes uur aan het leren van Engels en twee uur aan het leren van Chinees. Hoeveel uur besteedt hij meer aan Engels dan aan Chinees? ;4.0
Elke dag besteedt Ryan zes uur aan het leren van Engels en zeven uur aan het leren van Chinees. Hoeveel uur besteedt hij meer aan Chinees dan aan Engels? ;1.0
Elke dag besteedt Ryan drie uur aan het leren van Engels en nog wat meer uren aan het leren van Chinees. Als hij dagelijks vier uur Engels en Chinees leert, hoeveel uur Chinees? ;1.0
Elke dag besteedt Ryan 7 uur aan het leren van Engels en nog wat meer uren aan het leren van Chinees. Als hij 2 uur meer aan Engels leert dan aan Chinees hoeveel uur besteedt hij aan Chinees? ;5.0
Elke dag besteedt Ryan vijf uur aan het leren van Chinees en nog wat meer uur aan het leren van Engels. Als hij 2 uur meer aan Engels leert dan aan Chinees hoeveel uur besteedt hij aan Engels? ;7.0
Elke dag besteedt Ryan zes uur aan het leren van Engels en zeven uur aan het leren van Chinees. Als hij 5 dagen leert hoeveel uur besteedt hij aan het leren van Engels en Chinees? ;65.0
Elke dag besteedt Ryan zes uur aan het leren van Engels en vijf uur aan het leren van Chinees. Als hij twee dagen leert, hoeveel uur besteedt hij dan aan Engels? ;12.0
Elke dag besteedt Ryan 5 uur aan het leren van Engels en 4 uur aan het leren van Chinees. Als hij zes dagen lang Chinees leert, hoeveel uur besteedt hij er dan aan? ;24.0
Elke dag besteedt Ryan 4 uur aan het leren van Engels en 6 uur aan het leren van Chinees. Als hij 86 dagen leert, hoeveel uur besteedt hij dan per dag aan Engels en Chinees? ;10.0
Elke dag besteedt Ryan zes uur aan het leren van Engels, zeven uur aan het leren van Chinees en drie uur aan het leren van Spaans. Hoeveel uur leert hij Engels, Chinees en Spaans? ;16.0
Elke dag besteedt Ryan zes uur aan het leren van Engels, drie uur aan het leren van Chinees en 58 uur aan het leren van Spaans. Hoeveel uur besteedt hij meer aan Engels dan aan Chinees? ;3.0
Elke dag besteedt Ryan 7 uur aan het leren van Engels 2 uur aan het leren van Chinees en 4 uur aan het leren van Spaans. Hoeveel uur besteedt hij meer aan Engels dan Spaans? ;3.0
Elke dag besteedt Ryan twee uur aan het leren van Engels vijf uur aan het leren van Chinees en vier uur aan het leren van Spaans. Hoeveel uur besteedt hij meer aan Chinees dan aan Spaans? ;1.0
Elke dag besteedt Ryan drie uur aan het leren van Engels en Chinees. Als hij 2 uur per dag Engels leert, hoeveel uur leert hij dan Chinees? ;1.0
Ryan leert Engels en Chinees voor 7 dagen. Elke dag besteedt hij 4 uur aan het leren van Engels en 5 uur aan het leren van Chinees. Hoeveel uur leert hij Engels en Chinees? ;63.0
Tiffany verzamelde blikjes voor recycling. Maandag had ze acht zakken blikjes. De volgende dag vond ze nog zeven zakken blikjes. Hoeveel zakken had ze maandag meer dan ze de volgende dag vond? ;1.0
Tiffany verzamelde blikjes voor recycling. Maandag had ze zeven zakken blikjes. De volgende dag vond ze nog 12 zakken blikjes. Hoeveel zakken vond ze de volgende dag meer dan op maandag? ;5.0
Tiffany verzamelde blikjes voor recycling. Maandag had ze vier zakken blikjes. De volgende dag vond ze nog meer zakken met blikjes. Als ze zes zakken had, hoeveel zakken vond ze dan de volgende dag? ;2.0
Tiffany verzamelde blikjes voor recycling. Maandag had ze een paar zakken blikjes. De volgende dag vond ze nog 4 zakken blikjes. Als ze in totaal 8 zakken had, hoeveel zakken had ze dan op maandag? ;4.0
Tiffany verzamelde blikjes voor recycling. Maandag had ze tien zakken blikjes. Ze vond de volgende dag drie zakken blikjes en de dag daarna nog zeven zakken. Hoeveel tassen had ze in totaal? ;20.0
Tiffany verzamelde blikjes voor recycling. Maandag had ze acht zakken blikjes. Ze vond de volgende dag 10 zakken blikjes en de dag daarna nog 4 zakken. Hoeveel tassen heeft ze na maandag gevonden? ;14.0
Tiffany verzamelde blikjes voor recycling. Maandag had ze drie zakken blikjes. De volgende dag vond ze nog 7 zakken blikjes en 44 zakken flessen. Hoeveel zakken blikjes had ze in totaal? ;10.0
17 rode perziken en 16 groene perziken zitten in de mand. Hoeveel rode perziken zijn er meer dan groene perziken in de mand? ;1.0
Er zitten vijf rode perziken en elf groene perziken in de mand. Hoeveel meer groene perziken dan rode perziken zijn er in de mand? ;6.0
10 rode perziken en nog wat groene perziken zitten in de mand. Als er in totaal 15 perziken in de mand zitten, hoeveel groene perziken zitten er dan in de mand? ;5.0
Er zitten drie rode perziken en nog wat groene perziken in de mand. Als er tien perziken meer groen zijn dan rode perziken in de mand hoeveel groene perziken zijn er dan in de mand? ;13.0
Zeven rode perziken, vijftien gele perziken en acht groene perziken zitten in de mand. Hoeveel perziken zitten er in de mand? ;30.0
Zeven rode perziken, zevenentachtig gele perziken en acht groene perziken zitten in de mand. Hoeveel meer groene perziken dan rode perziken zijn er in de mand? ;1.0
Twee rode perziken, zes gele perziken en veertien groene perziken zitten in de mand. Hoeveel groene perziken zijn er meer dan gele perziken in de mand? ;8.0
19 rode perziken, 11 gele perziken en 12 groene perziken zitten in de mand. Hoeveel rode perziken zijn er meer dan gele perziken in de mand? ;8.0
6 rode perziken 90 gele perziken en 16 groene perziken zitten in de mand. Hoeveel rode en groene perziken zitten er in de mand? ;22.0
18 rode perziken, 14 gele perziken en 17 groene perziken zitten in de mand. Hoeveel rode en gele perziken zitten er in de mand? ;32.0
Vijf rode perziken, veertien gele perziken en zes groene perziken zitten in de mand. Hoeveel groene en gele perziken zitten er in de mand? ;20.0
Er zijn 65 mandjes perziken. Elke mand heeft 7 rode perziken en 3 groene perziken. Hoeveel perziken zitten er in elke mand? ;10.0
Er zijn 11 manden perziken. Elke mand heeft 10 rode perziken en 18 groene perziken. Hoeveel perziken zitten er in de manden? ;308.0
Er zijn 6 manden perziken. Elke mand heeft 16 rode perziken en 18 groene perziken. Hoeveel rode perzikken zitten er in de manden? ;96.0
Er zijn 7 manden perziken. Elke mand heeft tien rode perziken en twee groene perziken. Hoeveel perziken zitten er in de manden? ;14.0
Er zijn wat mandjes perziken. Elke mand heeft vier rode perziken en drie groene perziken. Als er in totaal 7 perziken in alle manden zitten hoeveel manden perziken zijn er dan? ;1.0
Er zijn twee mandjes perziken. Elke mand heeft vier rode perziken en nog wat groene perziken. Als er in totaal 12 perziken in alle manden zitten hoeveel groene perziken zitten er in elke mand? ;2.0
Er zitten in totaal 16 perziken in een mand. Als er 13 rode perziken en nog wat groene perziken in de mand zitten. Hoeveel groene perziken zitten er in de mand? ;3.0
Elke mand vol perziken heeft 19 rode perziken en 4 groene perziken. Als er 15 manden zijn, hoeveel perziken zitten er dan in die manden? ;345.0
Er zijn tien perziken verdeeld in een paar manden. Als elke mand 4 rode perziken en 6 groene perziken heeft, hoeveel manden perziken zijn er dan? ;1.0
6 groene perziken, 60 gele perziken en 2 rode perziken zitten in de mand. Hoeveel meer groene perziken dan rode perziken zijn er in de mand? ;4.0
Jerry had vier actiestukken op een plank in zijn kamer. Later voegde hij nog wat meer actionfiguren toe aan de plank. Als er in totaal acht actiefiguren op zijn plank staan, hoeveel actiefiguren heeft hij er dan bijgevoegd? ;4.0
Jerry had wat actiefiguren op een plank in zijn kamer. Later voegde hij nog 7 actiefiguren toe aan de plank. Als er nu in totaal 10 actiefiguren op zijn plank staan, hoeveel actiefiguren had hij dan oorspronkelijk op de plank? ;3.0
Jerry had 4 actiestukken en 22 boeken op een plank in zijn kamer. Later voegde hij nog 6 actiefiguren toe aan de plank. Hoeveel actiefiguren had hij in totaal op zijn plank? ;10.0
Jerry had vijf actiestijfers en negen boeken op een plank in zijn kamer. Later voegde hij nog 7 actiefiguren toe aan de plank. Hoeveel meer actiestijgers dan boeken op zijn plank? ;3.0
Jerry had twee actiestijfers en tien boeken op een plank in zijn kamer. Later voegde hij nog 4 actiefiguren toe aan de plank. Hoeveel boeken had hij meer dan actiestickers? ;4.0
Jerry had 8 actiestukken en 9 boeken op een plank in zijn kamer. Later voegde hij nog 10 boeken toe aan de plank. Hoeveel boeken had hij in totaal op zijn plank? ;19.0
Jerry had 7 actiestukken en 2 boeken op een plank in zijn kamer. Later voegde hij nog 4 boeken toe aan de plank. Hoeveel meer actiestijgers dan boeken op zijn plank? ;1.0
Jerry had vijf actiestichters en twee boeken op een plank in zijn kamer. Later voegde hij nog 9 boeken toe aan de plank. Hoeveel boeken had hij meer dan actiestickers? ;6.0
Jerry had acht actiefiguren op een plank in zijn kamer. Later voegde hij nog 4 actiefiguren toe aan de plank en verwijderde 5 oude. Hoeveel actiefiguren had hij in totaal op zijn plank? ;7.0
Jerry had drie actiestukken op een plank in zijn kamer. Later voegde hij nog 4 actiefiguren toe aan de plank en verwijderde enkele van de oude. Als er 6 actiespiguren op zijn plank staan, hoeveel heeft hij er dan weggehaald? ;1.0
Jerry had 7 actiefiguren op een plank in zijn kamer. Later voegde hij nog meer actiestijgers toe aan de plank en verwijderde 10 van de oude. Als er 8 actiestichters op zijn plank staan, hoeveel heeft hij er dan aan toegevoegd? ;11.0
Jerry had wat actiefiguren op een plank in zijn kamer. Later voegde hij nog twee actionfiguren toe aan de plank en verwijderde zeven van de oude. Als er nu tien actiefiguren op zijn plank staan, hoeveel hadden er dan in het begin? ;15.0
Jerry had negen actiefiguren op een plank in zijn kamer. Later voegde hij nog 7 actiefiguren toe aan de plank. Als hij ook tien boeken op de plank heeft hoeveel meer actiestijgers dan boeken op zijn plank zaten? ;6.0
Jerry had drie boeken en vier actiestukken op een plank in zijn kamer. Later voegde hij nog twee actionfiguren toe aan de plank. Hoeveel meer actiestijgers dan boeken op zijn plank? ;3.0
Jerry had 7 boeken en 3 actiestukken op een plank in zijn kamer. Later voegde hij nog twee actionfiguren toe aan de plank. Hoeveel boeken had hij meer dan actiestickers? ;2.0
Twee vogels zaten op het hek. Er kwamen nog meer vogels bij. Als er in totaal 6 vogels op het hek zitten, hoeveel vogels zijn er nog meer op het hek gekomen? ;4.0
Er zaten vogels op het hek. Er kwamen nog vier vogels bij. Als er nu vijf vogels op het hek zitten, hoeveel vogels zaten er toen op het hek? ;1.0
Vier vogels en 46 ooievaars zaten op het hek. Er kwamen nog zes vogels bij. Hoeveel vogels zitten er op het hek? ;10.0
Drie vogels en twee ooievaars zaten op het hek. Vijf andere vogels kwamen bij hen. Hoeveel vogels en ooievaars zitten er op het hek? ;10.0
Drie vogels en vier ooievaars zaten op het hek. Twee andere vogels kwamen bij hen. Hoeveel meer vogels dan ooievaars zitten er op het hek? ;1.0
Twee vogels en zes ooievaars zaten op het hek. Er kwamen nog drie vogels bij. Hoeveel meer ooievaars dan vogels zitten er op het hek? ;1.0
Vier vogels en zes ooievaars zaten op het hek. Er kwamen nog twee ooievaars bij. Hoeveel ooievaars zitten er op het hek? ;8.0
Drie vogels en vier ooievaars zaten op het hek. Er kwamen nog zes ooievaars bij. Hoeveel vogels en ooievaars zitten er op het hek? ;13.0
Zes vogels en drie ooievaars zaten op het hek. Er kwamen nog twee ooievaars bij. Hoeveel meer vogels dan ooievaars zitten er op het hek? ;1.0
Vier vogels en drie ooievaars zaten op het hek. Er kwamen nog zes ooievaars bij. Hoeveel meer ooievaars dan vogels zitten er op het hek? ;5.0
Zes vogels zaten op het hek. Vier andere vogels en acht meer ooievaars kwamen hen vergezellen. Hoeveel vogels zitten er op het hek? ;10.0
Twee vogels zaten op het hek. Vijf vogels en vier ooievaars kwamen ze vergezellen. Hoeveel meer vogels dan ooievaars zitten er op het hek? ;3.0
Drie vogels zaten op het hek. Twee andere vogels en zes meer ooievaars kwamen ze vergezellen. Hoeveel meer ooievaars dan vogels zitten er op het hek? ;1.0
Vijf ooievaars en drie vogels zaten op het hek. Er kwamen nog vier vogels bij. Hoeveel meer vogels dan ooievaars zitten er op het hek? ;2.0
Zes ooievaars en twee vogels zaten op het hek. Er kwamen nog drie vogels bij. Hoeveel meer ooievaars dan vogels zitten er op het hek? ;1.0
Drie vogels zaten op het hek. Er kwamen nog 6 ooievaars en 2 vogels bij. Hoeveel meer ooievaars dan vogels zitten er op het hek? ;1.0
Een boek heeft twee hoofdstukken. Het eerste hoofdstuk is 48 pagina's lang. Het tweede hoofdstuk is 11 pagina's lang. Hoeveel pagina's heeft het eerste hoofdstuk meer dan het tweede hoofdstuk? ;37.0
Een boek heeft twee hoofdstukken. Het eerste hoofdstuk is 37 pagina's lang. Het tweede hoofdstuk is 80 pagina's lang. Hoeveel pagina's heeft het tweede hoofdstuk meer dan het eerste? ;43.0
Een boek heeft twee hoofdstukken. Het eerste hoofdstuk is 60 pagina's lang. Als er in totaal 93 pagina's in het boek zijn, hoeveel pagina's zijn er dan in het tweede hoofdstuk? ;33.0
Een boek heeft twee hoofdstukken. Het tweede hoofdstuk is 36 pagina's lang. Als er in totaal 67 pagina's in het boek zijn, hoeveel pagina's zijn er in het eerste hoofdstuk? ;31.0
Een boek heeft drie hoofdstukken. Het eerste hoofdstuk is 66 pagina's lang, het tweede hoofdstuk is 35 pagina's lang en het derde hoofdstuk is 24 pagina's lang. Hoeveel pagina's heeft het boek? ;125.0
Een boek heeft drie hoofdstukken. Het eerste hoofdstuk is 91 pagina's lang, het tweede hoofdstuk is 23 pagina's lang en het derde hoofdstuk is 25 pagina's lang. Hoeveel pagina's heeft het eerste hoofdstuk meer dan het tweede hoofdstuk? ;68.0
Een boek heeft drie hoofdstukken. Het eerste hoofdstuk is 35 pagina's lang, het tweede hoofdstuk is 18 pagina's lang en het derde hoofdstuk is 3 pagina's lang. Hoeveel pagina's heeft het tweede hoofdstuk meer dan het derde hoofdstuk? ;15.0
Een boek heeft drie hoofdstukken. Het eerste hoofdstuk is 53 pagina's lang, het tweede hoofdstuk is 75 pagina's lang en het derde hoofdstuk is 21 pagina's lang. Hoeveel pagina's heeft het eerste hoofdstuk meer dan het derde hoofdstuk? ;32.0
Een boek heeft 31 hoofdstukken. Elk hoofdstuk is 61 pagina's lang. Hoeveel pagina's heeft het boek? ;1891.0
Een boek heeft 2 hoofdstukken op 23 pagina's. Het eerste hoofdstuk is 10 pagina's lang. Hoeveel pagina's zijn er in het eerste hoofdstuk? ;13.0
Een boek heeft twee hoofdstukken op 81 pagina's. Het tweede hoofdstuk is 68 pagina's lang. Hoeveel pagina's zijn er in het tweede hoofdstuk? ;13.0
62 kampeerders gingen's ochtends roeien. 39 campers gingen's middags roeien. Hoeveel meer kampeerders gingen's ochtends roeien dan's middags? ;23.0
52 kampeerders gingen's ochtends roeien. 61 campers gingen's middags roeien. Hoeveel meer campers gingen's middags roeien dan's ochtends? ;9.0
15 campers gingen's ochtends roeien. Enkele kampeerders gingen's middags roeien. Als er 32 kampeerders gingen roeien, hoeveel gingen er dan in de namiddag? ;17.0
Sommige kampeerders gingen's ochtends roeien, terwijl 7 kampeerders's middags gingen roeien. Als er 60 kampeerders gingen roeien, hoeveel gingen er dan's morgens? ;53.0
36 campers gingen's ochtends roeien, 13 campers gingen's middags roeien en 49 campers gingen's avonds roeien. Hoeveel kampeerders hebben er allemaal gereden? ;98.0
44 campers gingen's ochtends roeien, 39 campers gingen's middags roeien en 31 campers gingen's avonds roeien. Hoeveel meer kampeerders gingen's ochtends roeien dan's middags? ;5.0
53 kampeerders gingen's ochtends roeien, 48 kampers gingen's middags roeien en 49 kampers gingen's avonds roeien. Hoeveel meer kampeerders gingen's ochtends roeien dan's avonds? ;4.0
33 campers gingen's ochtends roeien, 34 campers gingen's middags roeien en 10 campers gingen's avonds roeien. Hoeveel meer kampeerders gingen's middags roeien dan's avonds? ;24.0
13 kampeerders gingen roeien en 59 kampeerders gingen wandelen. 21 campers gingen's middags roeien. Hoeveel kampeerders hebben er allemaal gereden? ;34.0
29 kampeerders gingen roeien en 66 kampeerders gingen wandelen. 26 campers gingen's middags roeien. Hoeveel meer kampeerders gingen's ochtends roeien dan's middags? ;3.0
41 campers gingen roeien en 4 campers gingen wandelen. 26 campers gingen's middags roeien. Hoeveel kampeerders gingen roeien en wandelen? ;71.0
46 kampeerders gingen roeien op een dag. 43 kampeerders gingen's ochtends roeien en nog wat kampeerders gingen's middags roeien. Hoeveel kampeerders gingen's middags roeien? ;3.0
Rachel plukte vier appels van haar boom. Als de boom aanvankelijk 7 appels had. Hoeveel appels zitten er nog op de boom? ;3.0
Rachel's boom had 4 appels in eerste instantie. Ze plukte wat appels en nu zijn er nog twee appels op de boom. Hoeveel appels heeft Rachel geplukt? ;2.0
Rachel plukte zeven rijpe appels van haar boom. Nu heeft de boom nog vijf appels. Als drie van die rijp zijn en de rest onrijp hoeveel onrijpe appels heeft de boom nu? ;2.0
Rachel plukte twee rijpe appels van haar boom. Nu heeft de boom nog 7 appels. Als er zes rijp zijn en de rest onrijp... hoeveel rijpe appels heeft de boom dan nodig? ;8.0
Rachel plukte zes rijpe appels van haar boom. Nu heeft de boom twee rijpe appels en vier onrijpe appels. Hoeveel appels had de boom in het begin? ;12.0
Rachel plukte drie rijpe appels van haar boom. Nu heeft de boom 2 rijpe appels en 27 onrijpe appels. Hoeveel rijpe appels had de boom om mee te beginnen? ;5.0
Rachel plukte zeven appels van haar boom. Daarna groeiden er twee nieuwe appels op de boom. Nu heeft de boom nog 6 appels. Hoeveel appels had de boom in het begin? ;11.0
Rachel's boom had twee appels. Ze plukte vier appels van haar boom. Daarna groeiden er drie nieuwe appels op de boom. Hoeveel appels zitten er nu op de boom? ;1.0
Rachel heeft 52 appelbomen. Ze plukte twee appels van een van haar bomen. Nu heeft de boom nog 7 appels. Hoeveel appels had de boom in het begin? ;9.0
Rachel heeft drie appelbomen. Ze plukte acht appels van elk van haar bomen. Nu hebben de bomen in totaal nog 9 appels. Hoeveel appels waren er in het begin op alle bomen? ;33.0
Rachel heeft vier appelbomen. Ze plukte zeven appels van elk van haar bomen. Nu hebben de bomen in totaal 29 appels nog. Hoeveel appels heeft Rachel geplukt? ;28.0
Ed had twee knikkers meer dan Doug. Doug is een paar van zijn knikkers kwijtgeraakt op de speelplaats. Nu heeft Ed 19 knikkers meer dan Doug. Hoeveel knikkers heeft Doug verloren? ;17.0
Ed had 10 knikkers meer dan Doug. Doug verloor 11 van zijn knikkers op de speelplaats. Als Ed 45 knikkers had, hoeveel knikkers had hij dan meer dan Doug? ;21.0
Ed had zes knikkers meer dan Doug. Doug verloor 7 van zijn knikkers op de speelplaats. Als Ed 22 knikkers had, hoeveel knikkers heeft Doug nu? ;9.0
Ed had vijf knikkers meer dan Doug. Doug verloor drie van zijn knikkers op de speelplaats. Als Ed 27 knikkers had, hoeveel knikkers had Doug dan? ;22.0
Ed had 24 meer knikkers dan Doug. Doug verloor 27 van zijn knikkers op de speelplaats terwijl Ed er nog 9 vond. Hoeveel knikkers had Ed dan meer dan Doug? ;60.0
Ed had 29 meer knikkers dan Doug. Ed verloor 17 van zijn knikkers op de speelplaats. Hoeveel knikkers had Ed dan meer dan Doug? ;12.0
Ed had 19 meer knikkers dan Doug. Ed is een paar van zijn knikkers kwijtgeraakt op de speelplaats. Nu heeft Ed 8 knikkers meer dan Doug. Hoeveel knikkers heeft Ed verloren? ;11.0
Ed had 30 knikkers meer dan Doug. Ed verloor 21 van zijn knikkers op de speeltuin. Als Ed 91 knikkers had, hoeveel knikkers had hij dan meer dan Doug? ;9.0
Ed had 12 knikkers meer dan Doug. Ed verloor 20 van zijn knikkers op de speelplaats. Als Ed 17 knikkers had, hoeveel knikkers heeft Doug nu? ;5.0
Vanwege de beslissing vroeg Sofia de studenten om specifieke soorten voedsel voor te stellen. Als 408 studenten aardappelpuree wilden, terwijl 42 bacon wilden, hoeveel studenten aardappelpuree meer dan bacon? ;366.0
Vanwege de beslissing vroeg Sofia de studenten om specifieke soorten voedsel voor te stellen. Als 479 studenten aardappelpuree wilden, en 489 bacon... hoeveel studenten wilden bacon dan aardappelpuree? ;10.0
