m_query;response
Ջուլիան երկուշաբթի 7 երեխաների հետ է խաղացել եւ երեքշաբթի 13 երեխաների հետ: Չորեքշաբթի նա 20 երեխաների հետ խաղում էր քարտեր: Քանի՞ երեխայի հետ է նա խաղացել վազք: ;20.0
Ջուլիան երկուշաբթի 12 երեխաների հետ խաղում էր թեւակապի մեջ: Երեքշաբթի նա 14 երեխաների հետ խաղում էր թեւակապում: Երկու օրն էլ նա 34 ժամ անցկացրեց թուրմ խաղալով: Քանի՞ երեխայի հետ է նա խաղացել ընդհանրապես: ;26.0
Հուլիսին Ջուլիան 19 երեխաների հետ խաղում էր թեւակապի մեջ: Երեքշաբթի նա 18 երեխաների հետ խաղում էր թեւակապով: Երկու օրն էլ նա 38 ժամ անցկացրեց թուրմ խաղալով: Քանի՞ երեխա է խաղացել երկուշաբթի օրը, քան երեքշաբթի օրը: ;1.0
Ջուլիան հինգ երեխաների հետ խաղում էր թեւակին երեքշաբթի օրը: Նա երկուշաբթի օրը 6 երեխաների հետ խաղացել է թեւակահարության մեջ: Քանի՞ երեխա է խաղացել երկուշաբթի օրը, քան երեքշաբթի օրը: ;1.0
Ջուլիան խաղում էր 18 երեխաների հետ: Երկուշաբթի նա խաղում էր 4 երեխաների հետ եւ երեքշաբթի եւս մի քանի երեխաների հետ: Քանի՞ երեխայի հետ է նա խաղացել երեքշաբթի օրը: ;14.0
Ջուլիան չորեքշաբթի օրը 4 երեխաների հետ խաղում էր թեւակապ: Երկուշաբթի նա խաղացել էր 6 երեխաների հետ եւ երեքշաբթի'17 երեխաների հետ: Քանի՞ երեխա է խաղացել երկուշաբթի օրը, քան չորեքշաբթի օրը: ;2.0
Բոբին մի քանի քաղցրավենիք է կերել: հետո նա կերավ եւս 25 հատ: եթե նա կերավ 43 կտոր քաղցրավենիք, ապա քանի՞ կտոր քաղցրավենիք էր կերել սկզբում: ;18.0
Բոբին կերավ 28 կտոր քաղցրավենիք: հետո նա կերավ եւս 42 հատ: Նա նաեւ կերավ 63 կտոր շոկոլադ: Քանի՞ կտոր քաղցրավենիք է Բոբին կերել: ;70.0
Բոբին 33 կտոր քաղցրավենիք է կերել: հետո նա կերավ եւս չորսը: Նա նաեւ 14 կտոր շոկոլադ է կերել: Բոբին քանի՞ կտոր քաղցրավենիք ու շոկոլադ է կերել: ;51.0
Բոբին կերավ 38 կտոր քաղցրավենիք: հետո նա կերավ 36-ը: Նա նաեւ 16 կտոր շոկոլադ է կերել: Բոբին շոկոլադից քանի՞ կտոր շոկոլադ է կերել: ;58.0
Բոբին 20 կտոր քաղցրավենիք ուներ: Նա կերավ 34 կտոր քաղցրավենիք: հետո նա կերավ եւս 18 հատ: Քանի՞ կտոր քաղցրավենիք է Բոբին կերել: ;52.0
Բոբին 21 կտոր քաղցրավենիք ուներ: Նա կերավ 5 կտոր քաղցրավենիք: հետո նա կերավ եւս 9 հատ: Քանի՞ կտոր քաղցրավենիք է մնացել նրան: ;7.0
Բոբին 22 կտոր քաղցրավենիք ուներ: Նա մի քանի քաղցրավենիք է կերել: հետո նա կերավ եւս 5 հատ: եթե նա դեռ 8 կտոր քաղցրավենիք ունի, ապա քանի՞ կտոր քաղցրավենիք է կերել սկզբում: ;9.0
Բոբին 19 կտոր քաղցրավենիք ուներ: Նա երկու կտոր քաղցրավենիք է կերել: Քանի՞ կտոր քաղցրավենիք է մնացել նրան: ;17.0
Բոբին 32 կտոր քաղցրավենիք ուներ: Նա մի քանի քաղցրավենիք է կերել: Եթե նա 20 կտոր քաղցրավենիք ունի, ապա քանի՞ կտոր քաղցրավենիք է Բոբին կերել: ;12.0
Բոբին կերավ 17 կտոր քաղցրավենիք: հետո նա կերավ եւս 15 հատ: Եթե սկզբում նա 36 կտոր շոկոլադ ուներ, ապա քանի՞ կտոր շոկոլադ է մնացել: ;4.0
Բոբին 23 կտոր քաղցրավենիք է կերել: Եթե սկզբում նա 30 կտոր քաղցրավենիք ուներ, ապա քանի՞ կտոր քաղցրավենիք է մնացել: ;7.0
Ալանը 5 փուչիկ է բերել, իսկ Ջեյքը՝ 3։ Քանի՞ փուչիկ էր Ալանը ունեցել, քան Ջեյքը այգում: ;2.0
Ալանը 2 եւ Ջեյքը 3 փուչիկներ բերեց այգի: Ջեյքը քանի՞ հատ ավելի փուչիկներ ուներ, քան Ալանը այգում։ ;1.0
Ալենը եւ Ջեյքը 3 փուչիկներ են բերել այգի: Եթե Ալանը 2 փուչիկ է բերել, ապա քանի՞ փուչիկ է Ջեյքը բերել այգուց: ;1.0
Ջեյքը 6 փուչիկ է բերել այգի: Եթե Ջեյքը 4 փուչիկ է բերել Ալենի բերածից ավելի, ապա քանի՞ փուչիկ է Ալենը բերել այգում: ;2.0
Ալանը 5 փուչիկ է բերել այգի: Եթե Ջեյքը 6 ավելի շատ փուչիկներ է բերել, քան Ալանը, ապա քանի՞ փուչիկ է Ջեյքը բերել այգի: ;11.0
Ալանը 3 եւ Ջեյքը 5 փուչիկներ բերեց այգի: Այնուհետեւ Ալանը այգում եւս երկու փուչիկ գնեց: Քանի՞ փուչիկ էին Ալենն ու Ջեյքը պահում այգում: ;10.0
Ալանը բերեց 2 փուչիկ եւ Ջեյքը բերեց 4 փուչիկ: Այնուհետեւ Ալանը այգում եւս 3 փուչիկ գնեց: Քանի՞ փուչիկ էր Ալանը ունեցել, քան Ջեյքը այգում: ;1.0
Ալանը 2 փուչիկ է բերել, իսկ Ջեյքը՝ 6։ Այնուհետեւ Ալանը այգում եւս 3 փուչիկ գնեց: Ջեյքը քանի՞ հատ ավելի փուչիկներ ուներ, քան Ալանը այգում։ ;1.0
Ալանը բերեց 5 փուչիկ եւ Ջեյքը բերեց 4 փուչիկ: Այնուհետեւ Ալանը այգում եւս 3 փուչիկ գնեց: Քանի՞ փուչիկ է Ալանը բերել այգի: ;8.0
Ալանը 6 փուչիկ է բերել, իսկ Ջեյքը՝ 2։ Ջեյքը այգում եւս 3 փուչիկ գնեց: Քանի՞ փուչիկ էր Ալանը ունեցել, քան Ջեյքը այգում: ;1.0
Ալանը 6 փուչիկ է բերել, իսկ Ջեյքը՝ 3։ Ջեյքը այգում եւս 4 փուչիկ գնեց: Ջեյքը քանի՞ հատ ավելի փուչիկներ ուներ, քան Ալանը այգում։ ;1.0
Ալանը 5 փուչիկ է բերել, իսկ Ջեյքը՝ 6։ Ջեյքը այգում եւս 3 փուչիկ գնեց: Քանի՞ փուչիկ է Ջեյքը բերել այգի: ;9.0
Ալանը 3 փուչիկ եւ 20 գնդակ բերեց, իսկ Ջեյքը 5 փուչիկ եւ 59 գնդակ բերեց այգի: Քանի՞ փուչիկ էին Ալենն ու Ջեյքը պահում այգում: ;8.0
Ալանը բերեց 7 փուչիկ եւ 5 գնդակ, իսկ Ջեյքը բերեց 6 փուչիկ եւ 4 գնդակ: Քանի՞ գնդակ էին Ալենը եւ Ջեյքը խաղում այգում: ;9.0
Ալանը 5 փուչիկ է բերել: Եթե Ալենը եւ Ջեյքը ընդհանուր առմամբ 6 փուչիկ են բերել այգի, ապա քանի՞ փուչիկ է Ջեյքը բերել այգի: ;1.0
Ալանը երկու փուչիկ բերեց այգի եւ այնտեղից եւս երեքը գնեց: Եթե Ջեյքը 6 փուչիկ է բերել այգի, ապա քանի՞ փուչիկ է Ջեյքը ունեցել, քան Ալենը։ ;1.0
Ռայանը ամեն օր 6 ժամ է ծախսում անգլերեն սովորելու եւ 2 ժամ՝ չինարեն սովորելու վրա: Քանի՞ ժամ է նա ծախսում անգլերեն սովորելու վրա, քան չինարեն սովորելու վրա: ;4.0
Ռայանը օրական 6 ժամ սովորում է անգլերեն եւ 7 ժամ՝ չինարեն: Քանի՞ ժամ է նա ծախսում չինարեն սովորելու վրա, քան անգլերեն սովորելու վրա: ;1.0
Ռայանը ամեն օր 3 ժամ է ծախսում անգլերեն սովորելու վրա եւ մի քանի ժամ էլ՝ չինարեն սովորելու վրա: Եթե նա օրական 4 ժամ է ծախսում անգլերեն եւ չինարեն սովորելու վրա, ապա քանի՞ ժամ է ծախսում չինարեն սովորելու վրա: ;1.0
Ռայանը ամեն օր 7 ժամ է ծախսում անգլերեն սովորելու վրա եւ մի քանի ժամ էլ՝ չինարեն սովորելու վրա: Եթե նա անգլերեն սովորելու համար ծախսում է 2 ժամ ավելի շատ, քան չինարեն սովորելու համար, ապա քանի՞ ժամ է նա ծախսում չինարեն սովորելու համար: ;5.0
Ռայանը ամեն օր 5 ժամ է ծախսում չինարեն սովորելու վրա եւ մի քանի ժամ էլ անգլերեն սովորելու վրա: Եթե նա անգլերեն սովորելու համար ծախսում է 2 ժամ ավելի շատ, քան չինարեն սովորելու համար, ապա քանի՞ ժամ է նա ծախսում անգլերեն սովորելու համար: ;7.0
Ռայանը օրական 6 ժամ սովորում է անգլերեն եւ 7 ժամ՝ չինարեն: Եթե նա սովորում է 5 օր, ապա քանի՞ ժամ է նա ծախսում անգլերեն եւ չինարեն սովորելու վրա։ ;65.0
Ռայանը ամեն օր 6 ժամ սովորում է անգլերեն եւ 5 ժամ՝ չինարեն: Եթե նա սովորում է 2 օր, ապա քանի՞ ժամ է նա ծախսում անգլերեն սովորելու վրա։ ;12.0
Ռայանը ամեն օր 5 ժամ սովորում է անգլերեն եւ 4 ժամ՝ չինարեն: Եթե նա սովորում է 6 օր, ապա քանի՞ ժամ է նա ծախսում չինարեն սովորելու վրա։ ;24.0
Ռայանը օրական 4 ժամ սովորում է անգլերեն եւ 6 ժամ՝ չինարեն: Եթե նա սովորում է 86 օր, ապա օրական քանի՞ ժամ է ծախսում անգլերեն եւ չինարեն սովորելու վրա: ;10.0
Ռայանը ամեն օր 6 ժամ է ծախսում անգլերեն սովորելու վրա, 7 ժամ ՝ չինարեն սովորելու վրա եւ 3 ժամ ՝ իսպաներեն սովորելու վրա: Քանի՞ ժամ է նա սովորում անգլերեն, չինարեն եւ իսպաներեն։ ;16.0
Ռայանը ամեն օր 6 ժամ է ծախսում անգլերեն սովորելու վրա 3 ժամ չինարեն սովորելու վրա եւ 58 ժամ իսպաներեն սովորելու վրա: Քանի՞ ժամ է նա ծախսում անգլերեն սովորելու վրա, քան չինարեն սովորելու վրա: ;3.0
Ռայանը ամեն օր 7 ժամ է ծախսում անգլերեն սովորելու վրա 2 ժամ ՝ չինարեն սովորելու վրա եւ 4 ժամ ՝ իսպաներեն սովորելու վրա: Քանի՞ ժամ է նա ծախսում անգլերեն սովորելու վրա, քան իսպաներեն սովորելու վրա: ;3.0
Ռայանը ամեն օր 2 ժամ է ծախսում անգլերեն սովորելու վրա, 5 ժամ ՝ չինարեն սովորելու վրա եւ 4 ժամ ՝ իսպաներեն սովորելու վրա: Քանի՞ ժամ է նա ծախսում չինարեն սովորելու վրա, քան իսպաներեն սովորելու վրա: ;1.0
Ռայանը օրական 3 ժամ է ծախսում անգլերեն եւ չինարեն սովորելու վրա: Եթե նա օրական 2 ժամ է ծախսում անգլերեն սովորելու վրա, ապա քանի՞ ժամ է ծախսում չինարեն սովորելու վրա: ;1.0
Ռայանը յոթ օր սովորում է անգլերեն եւ չինարեն: Ամեն օր նա 4 ժամ է ծախսում անգլերեն սովորելու եւ 5 ժամ ՝ չինարեն սովորելու վրա: Քանի՞ ժամ է նա սովորում անգլերեն եւ չինարեն ընդհանուր առմամբ: ;63.0
Տիֆանին հավաքում էր տուփերը վերամշակման համար: Երկուշաբթի օրը նա 8 տուփ տուփ ուներ: Հաջորդ օրը նա գտավ եւս 7 տոպրակ պղպեղ: Քանի՞ ճամպրուկ է նա ունեցել երկուշաբթի օրը, քան գտել է հաջորդ օրը: ;1.0
Տիֆանին հավաքում էր տուփերը վերամշակման համար: Երկուշաբթի օրը նա 7 տուփ տուփ ուներ: Հաջորդ օրը նա գտավ 12 տոպրակ պղպեղ: Հաջորդ օրը նա քանի՞սն է ավելի շատ պայուսակ գտել, քան երկուշաբթի օրը: ;5.0
Տիֆանին հավաքում էր տուփերը վերամշակման համար: Երկուշաբթի օրը նա 4 տուփ տուփ ուներ: Հաջորդ օրը նա գտավ մի քանի տոպրակ թաթախու արժեքով: Եթե նա ընդհանուր առմամբ 6 պայուսակ ուներ, ապա քանի՞ պայուսակ է գտել հաջորդ օրը: ;2.0
Տիֆանին հավաքում էր տուփերը վերամշակման համար: Երկուշաբթի օրը նա մի քանի տուփ տուփ ուներ: Հաջորդ օրը նա գտավ 4 տոպրակ լոլիկի: Եթե նա ընդհանուր առմամբ 8 պայուսակ ուներ, ապա քանի՞ պայուսակ ուներ երկուշաբթի օրը: ;4.0
Տիֆանին հավաքում էր տուփերը վերամշակման համար: Երկուշաբթի օրը նա տասը տուփ տուփ էր վերցրել: Հաջորդ օրը նա գտավ 3 տուփ բամբակ, իսկ հաջորդ օրը'7 տուփ: Քանի՞ պայուսակ էր նա ունեցել ընդհանրապես: ;20.0
Տիֆանին հավաքում էր տուփերը վերամշակման համար: Երկուշաբթի օրը նա 8 տուփ տուփ ուներ: Հաջորդ օրը նա գտավ տասը տուփ տուփ եւ չորս տուփ տուփ հաջորդ օրը: Քանի՞ պայուսակ է նա գտել երկուշաբթի օրվանից հետո: ;14.0
Տիֆանին հավաքում էր տուփերը վերամշակման համար: Երկուշաբթի օրը նա 3 տուփ տուփ ուներ: Հաջորդ օրը նա գտավ եւս 7 տուփ տուփ եւ 44 տուփ շիշ: Քանի՞ տուփ բամբակ էր նա ունեցել ընդհանրապես: ;10.0
17 կարմիր եւ 16 կանաչ դեղնանուշներ են զամբյուղում: Քանի՞ կարմիր դեղնուց ավելի կանաչ դեղնուց կա զամբյուղում: ;1.0
5 կարմիր եւ 11 կանաչ դեղնանուշներ կան զամբյուղում: Քանի՞ կանաչ դեղնուց է ավել կարմիր դեղնուցը: ;6.0
10 կարմիր դեղնուց եւ մի քանի կանաչ դեղնուցներ կան զամբյուղում: եթե զամբյուղում կա 15 դեղնուց, ապա քանի՞ կանաչ դեղնուց կա զամբյուղում: ;5.0
3 կարմիր դեղնուց եւ մի քանի կանաչ դեղնուցներ կան զամբյուղում: եթե տուփում կանաչ դեղնանուշները 10 անգամ ավելի շատ են, քան կարմիրները, ապա քանի՞ կանաչ դեղնանուշ կա տուփում: ;13.0
7 կարմիր դեղնահերձան 15 դեղին դեղնահերձան եւ 8 կանաչ դեղնահերձան են զամբյուղում: Քանի՞ դեղնուց կա զամբյուղում: ;30.0
7 կարմիր դեղնահերձակ, 71 դեղին դեղնահերձակ եւ 8 կանաչ դեղնահերձակ են զամբյուղում: Քանի՞ կանաչ դեղնուց է ավել կարմիր դեղնուցը: ;1.0
2 կարմիր դեղնահերձակ 6 դեղին դեղնահերձակ եւ 14 կանաչ դեղնահերձակ են զամբյուղում: Քանի՞ կանաչ դեղձ կա զամբյուղում, քան դեղին: ;8.0
19 կարմիր դեղնահերձակ, 11 դեղին դեղնահերձակ եւ 12 կանաչ դեղնահերձակ են զամբյուղում: Քանի՞ կարմիր դեղնուց ավելի կարմիր դեղն է կա զամբյուղում: ;8.0
6 կարմիր դեղնանուշ 90 դեղին դեղնանուշ եւ 16 կանաչ դեղնանուշներ են զամբյուղում: Քանի՞ կարմիր եւ կանաչ դեղնուց կա զամբյուղում: ;22.0
18 կարմիր դեղնահերձակ, 14 դեղին դեղնահերձակ եւ 17 կանաչ դեղնահերձակ են զամբյուղում: Քանի՞ կարմիր եւ դեղին դեղնուց կա զամբյուղում: ;32.0
5 կարմիր դեղնահերձակ, 14 դեղին դեղնահերձակ եւ 6 կանաչ դեղնահերձակ են զամբյուղում: Քանի՞ կանաչ եւ դեղին դեղձ կա զամբյուղում: ;20.0
65 զամբյուղ պրիցքե կա: Յուրաքանչյուր զամբյուղ ունի 7 կարմիր եւ 3 կանաչ դեղնանուշ: Քանի՞ դեղնուց կա յուրաքանչյուր զամբյուղում: ;10.0
կան 11 տուփ դեղնանուշներ: Յուրաքանչյուր զամբյուղ ունի 10 կարմիր եւ 18 կանաչ դեղնանուշ: Քանի՞ դեղնուց կա բոլոր զամբյուղներում: ;308.0
կան 6 զամբյուղ դեղնանուշներ: Յուրաքանչյուր զամբյուղ ունի 16 կարմիր եւ 18 կանաչ դեղնանուշ: Քանի՞ կարմիր դեղնուց կա բոլոր զամբյուղներում: ;96.0
կան 7 տուփ դեղնանուշներ: Յուրաքանչյուր զամբյուղ ունի 10 կարմիր եւ 2 կանաչ դեղնանուշ: Քանի՞ կանաչ դեղնուց կա բոլոր զամբյուղներում: ;14.0
կան մի քանի տուփ դեղնանուշներ: Յուրաքանչյուր զամբյուղ ունի 4 կարմիր եւ 3 կանաչ դեղնանուշ: եթե բոլոր զամբյուղներում կա 7 դեղնուց, ապա քանի՞ զամբյուղ կա: ;1.0
կան 2 տուփ դեղնանուշներ: Յուրաքանչյուր զամբյուղ ունի 4 կարմիր դեղնուց եւ մի քանի կանաչ դեղնուց: եթե բոլոր զամբյուղներում կա 12 դեղնուց, ապա քանի՞ կանաչ դեղնուց կա յուրաքանչյուր զամբյուղում: ;2.0
մի զամբյուղում ընդհանուր առմամբ 16 դեղնուց կա: եթե կա 13 կարմիր եւ մի քանի կանաչ դեղնուցներ զամբյուղում: Քանի՞ կանաչ դեղնուց կա զամբյուղում: ;3.0
յուրաքանչյուր տուփը պարունակում է 19 կարմիր եւ 4 կանաչ դեղնանուշ: եթե կա 15 նման զամբյուղ, ապա քանի՞ դեղնուց կա զամբյուղում: ;345.0
կան 10 դեղնանուշներ, որոնք հավասարապես բաշխված են որոշ զամբյուղներում: Եթե յուրաքանչյուր զամբյուղում կա 4 կարմիր եւ 6 կանաչ դեղնուց, ապա քանի՞ զամբյուղ կարմիր դեղնուց կա: ;1.0
6 կանաչ դեղնանուշ, 60 դեղին դեղնանուշ եւ 2 կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր կարմիր Քանի՞ կանաչ դեղնուց է ավել կարմիր դեղնուցը: ;4.0
Ջերին իր սենյակում 4 դիպուկ էր դրել: Հետագայում նա ավելացրեց մի քանի այլ գործողություններ: Եթե նրա դարակին կա 8 գործողության ֆիգուր, ապա քանի՞ գործողության ֆիգուր է ավելացրել դարակին: ;4.0
Ջերին իր սենյակում մի շարք գործողությունների համար նախատեսված դիակներ ուներ: Հետագայում նա ավելացրեց եւս 7 գործողություն: եթե նրա պահարաններում կա 10 գործողության դեմք, ապա քանի՞ գործողության դեմք է նա սկզբում պահել: ;3.0
Ջերին իր սենյակում 4 գործողության եւ 22 գրքի դանակ էր դրել: Հետագայում նա ավելացրեց եւս 6 գործողություն: Քանի՞ գործողության դեմք կար նրա դարակին: ;10.0
Ջերին իր սենյակում 5 գործողություն ու 9 գիրք էր պահում: Հետագայում նա ավելացրեց եւս 7 գործողություն: Քանի՞ ավելի գործողություն է եղել, քան գրքերը նրա գրասեղանի վրա: ;3.0
Ջերին իր սենյակում 2 գործողության եւ 10 գրքի դանակ էր դրել: Հետագայում նա ավելացրեց եւս 4 գործողություն: Քանի՞ գիրք է ավելի շատ, քան նրա գրասեղանի վրա գտնվող ֆիզիկական կերպարները: ;4.0
Ջերին իր սենյակում 8 գործողություն եւ 9 գիրք էր պահում: Հետագայում նա ավելացրեց եւս 10 գիրք: Քանի՞ գիրք էր նրա դարակին: ;19.0
Ջերին իր սենյակում 7 գործողություն ու 2 գիրք էր պահում: Հետագայում նա 4 գիրք ավելացրեց գրադարանային պահարանին: Քանի՞ ավելի գործողություն է եղել, քան գրքերը նրա գրասեղանի վրա: ;1.0
Ջերին իր սենյակում 5 գործողություն ու 2 գիրք էր պահում: Հետագայում նա նոր 9 գիրք ավելացրեց: Քանի՞ գիրք է ավելի շատ, քան նրա գրասեղանի վրա գտնվող ֆիզիկական կերպարները: ;6.0
Ջերին իր սենյակում 8 դիպուկ էր դրել: Հետագայում նա ավելացրեց 4 նոր գործողություն եւ հանեց 5 հին: Քանի՞ գործողության դեմք կար նրա դարակին: ;7.0
Ջերին իր սենյակում երեք գործողություն էր անում: Հետագայում նա ավելացրեց եւս 4 գործողություն եւ հանեց հիններից մի քանիսը: Եթե նրա դարակին 6 դրամապանակ կա, ապա քանի՞ դրամապանակ է նա հանել դարակից: ;1.0
Ջերին իր սենյակում 7 դիպուկ էր դրել: Հետագայում նա ավելացրեց մի քանի այլ գործողություններ եւ հանեց 10 հին ֆիգուրները: Եթե նրա դարակին կա 8 գործողություն, ապա քանի՞ գործողություն է նա ավելացրել դարակին: ;11.0
Ջերին իր սենյակում մի շարք գործողությունների համար նախատեսված դիակներ ուներ: Հետագայում նա ավելացրեց եւս 2 գործողություն եւ հանեց հիններից 7-ը: եթե նրա պահարանին այժմ 10 գործողության ֆիգուր կա, ապա սկզբում քանի՞ գործողության ֆիգուր էր պահում: ;15.0
Ջերին իր սենյակում 9 դիպուկ էր դրել: Հետագայում նա ավելացրեց եւս 7 գործողություն: եթե նա ունի նաեւ 10 գիրք գրադարանային պահարաններում քանի՞նն են ավելի շատ գործողությունների համար նախատեսված կերպարներ, քան գրքերը, որոնք եղել են նրա պահարաններում: ;6.0
Ջերին իր սենյակում 3 գիրք ու 4 դիմանկարներ ուներ: Հետագայում նա ավելացրեց եւս երկու գործողություն: Քանի՞ ավելի գործողություն է եղել, քան գրքերը նրա գրասեղանի վրա: ;3.0
Ջերին իր սենյակում 7 գիրք ու 3 դիմանկարներ ուներ: Հետագայում նա ավելացրեց եւս երկու գործողություն: Քանի՞ գիրք է ավելի շատ, քան նրա գրասեղանի վրա գտնվող ֆիզիկական կերպարները: ;2.0
Երկու թռչուն նստած էին ցանկապատի վրա: Եվս մի քանի թռչուններ միացան նրանց: եթե ցանկապատում կա 6 թռչուն, ապա քանի՞ թռչուն է եկել նստելու ցանկապատի վրա: ;4.0
մի քանի թռչուններ նստած էին ցանկապատի վրա: Նրանց հետ միացել է եւս 4 թռչուն: եթե ցանկապատում կա 5 թռչուն, ապա քանի՞ թռչուն է եղել ցանկապատում սկզբում: ;1.0
4 թռչուն եւ 46 կուռք նստած էին ցանկապատի վրա: Նրանց հետ միացել է եւս 6 թռչուն: Քանի՞ թռչուն է նստած պարիսպի վրա: ;10.0
Երեք թռչուն եւ երկու կռունկ նստած էին ցանկապատի վրա: Նրանց հետ միացել է եւս 5 թռչուն: Քանի՞ թռչուն եւ կրիան է նստած ցանկապատի վրա: ;10.0
Երեք թռչուն եւ չորս կռունկ նստած էին ցանկապատի վրա: Նրանց հետ միացել են եւս երկու թռչուններ: որքա՞ն ավելի շատ թռչուններ կան, քան կրիաները, որոնք նստած են ցանկապատի վրա: ;1.0
2 թռչուն եւ 6 կուռք նստած էին ցանկապատի վրա: Նրանց հետ միացել են եւս 3 թռչուններ: Քանի՞ կղզին է ավելի շատ, քան թռչունները, որոնք նստած են ցանկապատի վրա: ;1.0
4 թռչուն եւ 6 կուռք նստած էին ցանկապատի վրա: Երկու այլ խնձորներ միացան նրանց: Քանի՞ խնձոր է նստած ցանկապատի վրա: ;8.0
Երեք թռչուն եւ չորս կռունկ նստած էին ցանկապատի վրա: Նրանց հետ միացել են եւս վեց կղզկամաններ: Քանի՞ թռչուն եւ կրիան է նստած ցանկապատի վրա: ;13.0
6 թռչուն եւ 3 կռունկ նստած էին ցանկապատի վրա: Երկու այլ խնձորներ միացան նրանց: որքա՞ն ավելի շատ թռչուններ կան, քան կրիաները, որոնք նստած են ցանկապատի վրա: ;1.0
4 թռչուն եւ 3 կռունկ նստած էին ցանկապատի վրա: Նրանց հետ միացել են եւս վեց կղզկամաններ: Քանի՞ կղզին է ավելի շատ, քան թռչունները, որոնք նստած են ցանկապատի վրա: ;5.0
