m_query;response
每日,瑞恩花五個鐘學習英文 同埋四個鐘學習中文. 如果佢要六日學習, 總共要花幾多個鐘來學習中文? ;24.0
每日,瑞恩花4个小时学习英语, 还有6个小时学习中文. 如果佢要花 86 天學英文同中文 ;10.0
每日,瑞恩花6个小时学习英语 7个小时学习中文 3个小时学习西班牙语 佢學英文,中國文同西班牙文嘅時間有幾多? ;16.0
每日,Ryan 用6个小时来学习英语, 用3个小时来学习中文, 以及58个小时来学习西班牙语. 佢用咗幾個鐘來學英文?,學中文? ;3.0
每日,瑞恩花7个小时学习英语 2个小时学习中文 4个小时学习西班牙语 佢用咗幾個鐘去學英文? 唔係用咗幾個鐘去學西班牙文? ;3.0
每日,瑞恩花2个小时学习英语 5个小时学习中文 4个小时学习西班牙语 佢用咗幾個鐘來學中文? ;1.0
每日,瑞安總共花費三個鐘學習英文同中文. 如果佢每日花2個鐘學習英文 佢每天花幾多個鐘學習中文? ;1.0
瑞安用咗七日學習英文同中文 每日佢花四個鐘學習英文 同埋五個鐘學習中文 佢學英文同中文嘅時間有幾多呢? ;63.0
Tiffany 收藏緊垃圾桶去回收 星期一佢有八個袋裝頭. 第二日,佢又搵到七個袋裝嘅樽 星期一呢件事包裹嘅袋數 多到第二日發現嘅袋數呢? ;1.0
Tiffany 收藏緊垃圾桶去回收 星期一佢有七個袋裝嘅頭. 第二日,佢又搵到好多頭. 星期一呢?佢第二日比星期一搵多個袋? ;5.0
Tiffany 收藏緊垃圾桶去回收 星期一佢有四個袋裝頭. 第二日,佢又搵到好多袋垃圾 如果佢有六個袋, 第二日佢搵到幾多個? ;2.0
Tiffany 收藏緊垃圾桶去回收 星期一佢帶咗幾個袋裝頭. 第二日,佢又搵到四個袋裝住好多頭. 如果佢有八個袋, 星期一有幾多個袋? ;4.0
Tiffany 收藏緊垃圾桶去回收 星期一,佢帶咗十個袋裝嘅頭. 第二日又搵到三袋頭 第二日又搵到七袋頭 整個袋子有幾多個? ;20.0
Tiffany 收藏緊垃圾桶去回收 星期一佢有八個袋裝頭. 第二日又搵到十袋頭, 第二日又搵到四袋頭. 星期一之後,佢搵到幾多個袋? ;14.0
Tiffany 收藏緊垃圾桶去回收 星期一佢有三袋頭 第二日,佢又搵到 7 個袋裝頭,同埋 44 個袋裝瓶. 整個袋裡面有幾多個頭? ;10.0
十七個紅色嘅桃子同十六個綠色嘅桃子都喺裡. 裡邊紅桃多過綠桃有幾多呢? ;1.0
五個紅色嘅桃子同十一個綠色嘅桃子都喺裡邊. 果然,如果我把果放到一里, 我会发现果里有多少绿色的比红色的更多. ;6.0
十個紅色嘅桃子同埋仲有幾粒綠色嘅桃子喺裡. 如果一子有15个桃子, 那么一子有多少个绿色桃子? ;5.0
裡有三粒紅色桃子同埋一些綠色桃子. 如果一桃中有十個綠色桃子多過紅色桃子, 那一桃中有幾個綠色桃子? ;13.0
七個紅色桃子,十五個黃色桃子,八個綠色桃子都入到裡. 裡有幾多個桃子? ;30.0
七個紅色桃子,七十一個黃色桃子,八個綠色桃子都入到裡. 果然,如果我把果放到一里, 我会发现果里有多少绿色的比红色的更多. ;1.0
2个红色桃子 6个黄色桃子和14个绿色桃子在篮子里. 果個裡面有幾多隻綠色桃子 多過黃色嘅桃子? ;8.0
19 個紅色桃子, 11 個黃色桃子,同埋 12 個綠色桃子 放喺個度 裡邊紅桃多過黃桃有幾多呢? ;8.0
六個紅桃子,九十個黃桃子,十六個綠桃子都入去 裡有幾多個紅色同綠色嘅桃子? ;22.0
18 個紅色桃子, 14 個黃色桃子,同埋 17 個綠色桃子都入咗呢個馬桶入面 裡有幾多個紅色同黃色嘅桃子? ;32.0
五個紅色桃子,十四個黃色桃子,六個綠色桃子都入到裡. 裡有幾多個綠色同黃色嘅桃子? ;20.0
有65個桃子嘅 每個有七個紅色桃子同三個綠色桃子 每個有幾多個桃子? ;10.0
有十一個桃子嘅. 每個有十粒紅色桃子同十八粒綠色桃子 整個裡面有幾多隻桃子? ;308.0
有六個桃子嘅. 每個有16個紅色桃子同18個綠色桃子 整個裡面有幾多個紅桃呢? ;96.0
有七個桃子嘅. 每個有10個紅色桃子同埋2個綠色桃子. 整個裡面有幾多個綠色桃子? ;14.0
有啲桃喺個度 每個有4個紅色桃子同3個綠色桃子 如果所有中總共有 7,那麼有幾多呢? ;1.0
有兩桃. 每個都有四個紅色嘅桃子 同埋一啲綠色嘅桃子 如果所有中共有 12 粒桃子, 每个有多少个绿色桃子? ;2.0
一个篮子里有16个桃子. 如果有十三個紅桃同埋幾個綠桃喺個度 裡有幾多個綠色桃子? ;3.0
每個桃子有19個紅桃子同4個綠桃子 如果有 15 個咁多個,那麼整個有幾多個桃呢? ;345.0
有十個桃子,喺一啲入邊均地分布. 如果每個有4個紅色桃子和6個綠色桃子, 那有多少個? ;1.0
六個綠色桃子,六十個黃色桃子,兩隻紅色桃子都入到裡. 果然,如果我把果放到一里, 我会发现果里有多少绿色的比红色的更多. ;4.0
傑利喺佢間房嘅書架上 擺咗四個動作人物 之後佢仲將其他角色加入書架 如果佢個有八個動作器 咁佢到底有幾多個動作器? ;4.0
傑利喺佢間房嘅書架上 擺咗部動作人物作品 之後佢又將另外七個動作人物 擺喺架上 如果佢個櫃度有10個動作人物 起初佢個櫃度有幾多個動作人物? ;3.0
傑利有四個動作人物 同22本書擺喺佢間房嘅書架上 之後佢又將另外六個動作人物 擺喺架上 佢架上有幾多個動作人物? ;10.0
傑利有五個動作人物 同埋九本書,都喺佢間房嘅書架上. 之後佢又將另外七個動作人物 擺喺架上 佢書架上嘅動畫人物有幾多 超過書本? ;3.0
傑利有兩隻動畫人偶同十本書 喺佢間房嘅書架上 之後佢又將另外四個動作人物 擺喺架上 佢書架上嘅書有幾多 超過佢架上嘅動畫畫? ;4.0
傑利喺佢間房嘅書架上 擺咗八個動作人物同九本書 之後佢仲將另外十本書 擺喺書架上 佢架上有幾多本書? ;19.0
傑利有七個動作人物同兩本書 擺喺佢間房嘅書架上 之後佢仲將另外四本書 擺喺書架上 佢書架上嘅動畫人物有幾多 超過書本? ;1.0
傑利有五個動作人物同兩本書 擺喺佢間房嘅書架上 之後佢仲將另外九本書 擺喺書架上 佢書架上嘅書有幾多 超過佢架上嘅動畫畫? ;6.0
傑利喺佢間房嘅書架上 擺咗八個動作人物 之後佢又將另外四個動作人物 擺喺架上 然後將五個老玩具走 佢架上有幾多個動作人物? ;7.0
傑利喺佢間房嘅書架上 擺咗三隻玩具 之後佢又將四個新角色加入架 並將舊角色移除 如果佢架有六個動作人物 咁佢架上有幾多個動作人物? ;1.0
傑利喺佢間房嘅書架上 擺咗七個動作人物 之後佢又將幾個動作人物 擺喺架上 然後將10個舊人物走 如果佢架有八個動作人物 咁佢架又增多咗幾多個動作人物? ;11.0
傑利喺佢間房嘅書架上 擺咗部動作人物作品 之後佢又將另外兩隻加到架子上 取走咗七隻舊仔 如果佢個櫃度有十個動作人物 咁佢個櫃度,最初出咗幾多個動作人物? ;15.0
傑利有九個動作人物 喺佢間房嘅書架上 之後佢又將另外七個動作人物 擺喺架上 如果書架上有十本書 動畫畫比書架上嘅書多幾多呢? ;6.0
傑利喺佢間房嘅書架上 擺咗三本書同四張動畫模型 之後佢又將另外兩隻 加入架 佢書架上嘅動畫人物有幾多 超過書本? ;3.0
傑利有七本書同三張動畫畫架擺喺佢間房 之後佢又將另外兩隻 加入架 佢書架上嘅書有幾多 超過佢架上嘅動畫畫? ;2.0
有兩隻雀仔坐喺上. 更多的鸟儿加入了他们. 如果總共有6隻雀鳥在上, 那麼有多少隻鳥兒會來在上? ;4.0
有啲雀仔企喺上 另外四隻飛鳥加入咗 如果現在有5隻鳥在上, 那麼一開始有多少隻鳥在上? ;1.0
四隻鳥和四十六隻坐在上. 另外六隻雀鳥加入咗隊伍 有幾多隻雀仔喺欄上坐喺度? ;10.0
有三隻鳥和兩隻坐在上. 另外五隻雀鳥加入咗隊伍 有幾多雀鳥同座喺欄上? ;10.0
有三隻鳥和四隻坐在上. 另外兩隻飛鳥加入咗隊伍 邊嘅雀鳥多過雀鳥嘅數目呢? ;1.0
有兩隻鳥和六隻坐在上. 另外三隻飛鳥加入咗隊伍 上嘅雀鳥多過雀鳥幾多? ;1.0
四隻鳥和六隻坐在上. 另外兩隻鷹仲加入 有幾多隻坐在上? ;8.0
有三隻鳥和四隻坐在上. 另外六隻鷹仲加入 有幾多雀鳥同座喺欄上? ;13.0
六隻鳥和三隻坐在上. 另外兩隻鷹仲加入 邊嘅雀鳥多過雀鳥嘅數目呢? ;1.0
四隻鳥和三隻坐在上. 另外六隻鷹仲加入 上嘅雀鳥多過雀鳥幾多? ;5.0
六隻雀仔坐喺上. 另外四隻雀鳥同八隻鷹仲有加入 有幾多隻雀仔喺欄上坐喺度? ;10.0
有兩隻雀仔坐喺上. 另外五隻雀鳥同四隻鷹仔 加入咗隊伍 邊嘅雀鳥多過雀鳥嘅數目呢? ;3.0
有三隻雀仔坐喺上. 另外兩隻雀鳥同六隻鷹仲加入咗 上嘅雀鳥多過雀鳥幾多? ;1.0
五隻鳥同埋三隻鳥都坐喺上. 另外四隻飛鳥加入咗 邊嘅雀鳥多過雀鳥嘅數目呢? ;2.0
六隻鳥同兩隻鳥坐喺上. 另外三隻飛鳥加入咗隊伍 上嘅雀鳥多過雀鳥幾多? ;1.0
有三隻雀仔坐喺上. 另外六隻鷹仔同兩隻雀仔加入咗隊伍 上嘅雀鳥多過雀鳥幾多? ;1.0
一本書有兩章. 第一個章節長達48頁. 第二章長 11 頁. 第一章比第二章多多少页? ;37.0
一本書有兩章. 第一個章節長達37頁. 第二章,长八十页. 第二章比第一章多多少页? ;43.0
一本書有兩章. 第一個章節長達60頁. 如果一本書共有 93 頁, 第二章又有幾多頁? ;33.0
一本書有兩章. 第二章長達36頁. 如果一本書共有 67 頁, 第一章會有幾多頁? ;31.0
一本書有三個章節. 第一章66页,第二章35页,第三章24页. 請問本書共有幾多頁呢? ;125.0
一本書有三個章節. 第一章91页,第二章23页,第三章25页. 第一章比第二章多多少页? ;68.0
一本書有三個章節. 第一章35页,第二章18页,第三章3页. 第二章比第三章多多少页? ;15.0
一本書有三個章節. 第一個章節共53頁, 第二章節共75頁, 第三章節共21頁. 第一個章節比第三章節多幾頁? ;32.0
一本書有31個章節. 每一章長61頁. 請問本書共有幾多頁呢? ;1891.0
一本書有兩章,共23頁. 第一個章節長達10頁. 第一個章有幾多頁? ;13.0
一本書有兩章,共81頁. 第二章長達68頁. 第二章有多少页? ;13.0
62 個露營員喺早上去 39 個露營員喺下晝出海 有幾多人喺朝早過喺下午呢? ;23.0
52 個露營員喺早上去 六十一個露營隊員喺下午出海 有幾多人喺下晝去過喺早上呢? ;9.0
15 個露營員喺早上去 下午仲有幾個露營者出去船 如果果日共有32個露營者去, 那麼下午有幾多個露營者去? ;17.0
有啲露營員喺早上去魚 其他7個人喺下晝去魚 如果當日共有60個露營者去, 那麼在早上有幾多個露營者去? ;53.0
36 個露營員喺早上去划船 13 個露營員喺下晝去划船 49 個露營員喺晚上去划船 總共有幾多個露營者去? ;98.0
44個露營者喺早上去划船 39個露營者喺下午去划船 31個露營者喺晚上去划船 有幾多人喺朝早過喺下午呢? ;5.0
53個露營者喺早上去划船 48個露營者喺下午去划船 而49個露營者喺晚上去划船 有幾多人喺朝早魚嘅時間比喺晚上魚多? ;4.0
33 個露營員喺早上去划船 34 個露營員喺下午去划船 10 個露營員喺晚上去划船 有幾多人喺下晝去過喺晚上呢? ;24.0
13 個露營員去船 59 個露營員喺早上去徒步 21 個露營員喺下晝出海 總共有幾多個露營者去? ;34.0
29 個露營員喺早上去 66 個露營員喺早上去徒步 住喺露營營地嘅26個露營者 下晝出海 有幾多人喺朝早過喺下午呢? ;3.0
41 個露營員喺早上去船 4 個露營員喺早上去徒步 住喺露營營地嘅26個露營者 下晝出海 總共有幾多個露營者去船同徒步旅行? ;71.0
一日共有46個露營者去. 43 個露營員喺早上去划船 下晝仲有幾個露營員去划船 有幾多人喺下午去? ;3.0
Rachel 從樹上了四個果. 如果一棵樹最初有七個果 樹上仲有幾多個果? ;3.0
蕾切爾果樹最初只有四個果 佢摘咗啲果 宜家果樹上剩返兩顆果 蕾切爾咗幾多個果? ;2.0
Rachel 從樹上了七個熟果. 依家果樹上仲有五個果 如果其中三個熟, 而其他三個得仲未熟 咁,呢個樹有幾多個果呢? ;2.0
Rachel從樹上摘了兩個熟的果. 依家果樹上仲有七個果 如果其中六個果都成熟 而其他六個果都未成熟 咁樹上嘅果到底有幾多個成熟呢? ;8.0
Rachel 從樹上了6個熟果. 依家果樹有兩個熟嘅果同四個未熟嘅果 咁個樹可以有幾多個果呢? ;12.0
Rachel 從樹上了三個熟果. 依家果樹有兩個成熟嘅果同 27 個未成熟嘅果 咁個樹可以有幾多個熟嘅果呢? ;5.0
Rachel 從樹上了七個果. 果樹生長兩顆新果 依家果樹上仲有六個果 咁個樹可以有幾多個果呢? ;11.0
蕾切爾果樹上有兩顆果. 佢喺樹上咗四個果. 果樹生長咗三個新果 呢棵樹上有幾多個果呢? ;1.0
瑞秋有 52 棵果树 佢從其中一棵樹上摘咗兩顆果. 依家果樹上仲有七個果 咁個樹可以有幾多個果呢? ;9.0
Rachel 有三棵果树. 佢從每棵樹上摘咗八個果. 依家,啲樹仲有九個果 留喺樹上. 果樹上最初嘅果實有幾多? ;33.0
Rachel 有四棵果树. 佢從每棵樹上摘出七個果. 依家,啲樹仲有29個果果 留喺樹上. 瑞秋到底咗幾多個果? ;28.0
艾德比道格多兩粒珠子 Doug喺操場上丟咗幾粒珠子 所以Ed比Doug多出19个珠子 Doug 丟咗幾多個玉子? ;17.0
艾德比道格多出10个珠子. Doug 喺操場上輸咗 11 個小球 如果Ed有45个珠子 多少个珠子比Doug多? ;21.0
艾德比道格多出六個玉子 Doug 喺操場上輸咗七個小球 如果Ed有22个珠子 多格现在有多少个珠子? ;9.0
艾德比道格多出5個珠 Doug 喺操場上輸咗三個小球 如果Ed有27个珠,Doug最初有多少个珠? ;22.0
艾德比道格多出24粒珠 Doug 喺操場上丟咗 27 個小積木 而 Ed 揾到 9 個小積木 咁艾德嘅丸有幾多個多過道格嘅? ;60.0
艾德比道格多出29粒 喺個遊樂場度,Ed 丟咗17個小積木 咁艾德嘅丸有幾多個多過道格嘅? ;12.0
艾德比道格多出19粒 喺遊樂場,Ed 丟咗幾粒玉 所以佢比杜格多出八個丸 Ed 丟咗幾多個玉子? ;11.0
艾德比道格多出30粒 喺個遊樂場度,Ed 擊敗咗 21 個小球 如果Ed有91个珠子 多少个珠子比Doug多? ;9.0
艾德比道格多出12個珠 喺個遊樂場度,Ed 丟咗20個小積木 如果Ed有17个珠子 多格现在有多少个珠子? ;5.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 如果 408 個學生提議將土豆加到餐牌上面 而 42 個學生提議將豬肉加到餐牌上面 甘多個學生提議將土豆加到餐牌上面 應該多幾個人呢? ;366.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 如果 479 個學生提議將土豆加到餐牌上面 489 個學生提議將豬肉加到餐牌上面 甘嗰啲提議豬肉嘅學生多幾多呢? ;10.0
因為決定 索菲亞問咗 310 個學生 建議佢哋食咩特定嘅食物 185 個學生提議將土豆加到菜單入面 其他人提議將豬肉加到菜單入面 有幾多學生認為有培根? ;125.0
響嗰個決定後,索菲亞問 288 個學生 咩係最好嘅食物 264 個學生提議將豬肉加入菜單 其他學生則提議將土豆擺入菜單 有幾多學生想食土豆呢? ;24.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 457 個學生提議將土豆加到菜單上面 其他人提議將豬肉加到菜單上面 如果 63 個學生多於建議加 還要加 噉幾多個學生會建議加? ;394.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 182 個學生提議將土豆加到菜單入面 其他學生提議將豬肉加到菜單入面 如果 166 個學生多於建議 加入豬肉嘅學生 咁有幾多個學生會建議 加入土豆嘅學生呢? ;348.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 如果 324 個學生提議將土豆加到餐牌上面, 374 個學生提議將豬肉加到餐牌上面, 而 128 個學生提議將番茄加到餐牌上面, ;826.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 如果 257 個學生提議將土豆加到餐牌上 120 個學生提議將豬肉加到餐牌上 97 個學生提議將番茄加到餐牌上 ;137.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 如果 144 個學生提議將土豆加到餐牌上面 467 個學生提議將豬肉加到餐牌上面 79 個學生提議將番茄加到餐牌上面 ;65.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 如果 228 個學生提議將土豆加到餐牌上面 337 個學生提議將豬肉加到餐牌上面 23 個學生提議將番茄加到餐牌上面 ;314.0
因為決定要食 咁索菲亞叫學生揀出 66 種食物嚟選擇 如果有 450 個學生提議將土豆加到餐牌上面, 剩下的 38 個學生提議將豬肉加到餐牌上面, 而其他學生唔想食, ;488.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 如果 218 個學生話要加土豆同埋豬肉 而 351 個學生話要加豬肉 咁有幾多個學生會加豬肉? ;569.0
因為決定要食啲乜 索菲亞叫學生提議特定嘅食物 如果 269 個學生提議加上豬肉 330 個學生提議加土豆 排列表入面,另外 76 個學生提議加番茄 排列表入面,有幾多個學生會比提議豬肉 提議加土豆呢? ;61.0
喺學校裡面,有 569 個女仔同 236 個男仔 呢間學校嘅女生多過男生有幾多呢? ;333.0
喺一間學校入面 有34個女仔同841個男仔 呢間學校嘅男生多過女生有幾多呢? ;807.0
一間學校有 485 名學生. 其中232個係女仔,剩下的男仔. 呢間學校有幾多個男仔? ;253.0
喺學校裡面,有697個女仔,剩下的就喺男仔. 如果女生比男生多228個 那學校有幾多個男生? ;469.0
喺學校裡面,有635個女仔,剩下的就喺男仔. 如果男生比女生多510個 那學校有幾多個男生? ;1145.0
喺學校裡面,女生就有868個 而剩下的就喺男仔 如果女生比男生多281人 那么学校的学生有多少人? ;1455.0
喺學校裡面,女生就七百個 而男生剩低一百個 如果男生比女生多142人 那么学校里有多少个学生? ;1542.0
喺一間學校裡面 有706個女仔同222個男仔 418 個新學生加入咗學校 呢間學校依家有幾多個學生? ;1346.0
喺一間學校裡面 有902個女仔同811個男仔 另外44個女仔加入咗學校 宜家學校有幾多個女仔? ;946.0
喺一間學校入面 有632個女仔同410個男仔 另外465個女仔加入咗學校 呢間學校嘅女生多過男生有幾多呢? ;687.0
喺學校裡面,有 732 個女仔同 761 個男仔 另外682個女仔同8個男仔 加入學校 宜家學校有幾多個女仔? ;1414.0
喺一間學校入面 有 135 個女仔同 214 個男仔 另外496個女仔同910個男仔 加入咗學校 宜家學校有幾多個男仔? ;1124.0
喺一間學校入面 有308個女仔同318個男仔 另外有36個老師 喺嗰間學校有幾多個學生? ;626.0
喺一間學校裡面 有315個女仔同309個男仔 另外,有772位老师.那个学校里有多少人? ;1396.0
喺學校裡面,女生比男生多出402個 如果學校有739個女仔, 學校會有幾多個男仔? ;337.0
喺學校裡面,女生比男生多458個 如果學校有692個女仔, 學校會有幾多個學生? ;926.0
喺一間學校入面 有362個男仔同257個女仔 另外403個女仔加入咗學校 呢間學校嘅女生多過男生有幾多呢? ;298.0
艾德華德有十八蚊美金 佢用咗16蚊美金 宜家愛德華有幾多錢? ;2.0
艾德華德有十三蚊美金 佢用咗啲錢去買嘢 宜家佢有3蚊美金 艾德華德用咗幾多錢? ;10.0
艾德華德用咗九蚊美金 之後佢又畀咗我八蚊美金 宜家佢有17蚊美金 喺佢將佢啲錢用完之前,佢有幾多錢? ;34.0
Edward 用16美元買咗92本書 每本書嘅價錢都同佢一樣 宜家佢有6蚊美金 喺佢將佢啲錢用完之前,佢有幾多錢? ;22.0
艾德華德用咗6美金買咗兩本書 每本書嘅價錢都相等 宜家佢有12蚊美金 每本書要幾多錢? ;3.0
艾德華德用咗6蚊美金買書 16蚊美金買筆 宜家佢有19蚊美金 喺佢將佢啲錢用完之前,佢有幾多錢? ;41.0
