m_query;response
Julia het met altesaam 18 kinders gespeel. Sy het Maandag met 4 kinders gespeel en Dinsdag nog met'n paar kinders. Hoeveel kinders het sy Dinsdag saam met gespeel? ;14.0
Julia het Woensdag met 4 kinders gespeel. Sy het Maandag met 6 kinders gespeel en Dinsdag met 17 kinders. Hoeveel meer kinders het sy Maandag gespeel as Woensdag? ;2.0
Bobby het'n paar stukkies lekkergoed geëet. Toe het hy nog 25 geëet. As hy altesaam 43 stukkies lekkergoed geëet het hoeveel stukkies lekkergoed het hy aan die begin geëet? ;18.0
Bobby het 28 stukkies lekkergoed geëet. Toe het hy nog 42 geëet. Hy het ook 63 stukkies sjokolade geëet. Hoeveel stukkies lekkergoed het Bobby geëet? ;70.0
Bobby het 33 stukkies lekkergoed geëet. Toe het hy nog 4 geëet. Hy het ook 14 stukkies sjokolade geëet. Hoeveel stukkies lekkergoed en sjokolade het Bobby in totaal geëet? ;51.0
Bobby het 38 stukkies lekkergoed geëet. Toe het hy nog 36 geëet. Hy het ook 16 stukkies sjokolade geëet. Hoeveel meer lekkergoed as sjokolade het Bobby geëet? ;58.0
Bobby het 20 stukkies lekkergoed gehad. Hy het 34 stukkies lekkergoed geëet. Toe het hy nog 18 geëet. Hoeveel stukkies lekkergoed het Bobby geëet? ;52.0
Bobby het 21 stukkies lekkergoed gehad. Hy het 5 stukkies lekkergoed geëet. Toe het hy nog 9 geëet. Hoeveel stukkies lekkergoed het hy nog oor? ;7.0
Bobby het 22 stukkies lekkergoed gehad. Hy het'n paar lekkergoed geëet. Toe het hy nog 5 geëet. As hy nog 8 stukkies lekkergoed oor het hoeveel stukkies lekkergoed het hy aan die begin geëet? ;9.0
Bobby het 19 stukkies lekkergoed gehad. Hy het 2 stukkies lekkergoed geëet. Hoeveel stukkies lekkergoed het hy nog oor? ;17.0
Bobby het 32 stukkies lekkergoed gehad. Hy het'n paar lekkergoed geëet. As hy 20 stukkies lekkergoed oor het hoeveel stukkies lekkergoed het Bobby geëet? ;12.0
Bobby het 17 stukkies lekkergoed geëet. Toe het hy nog 15 geëet. As hy aanvanklik 36 stukkies lekkergoed gehad het hoeveel stukkies lekkergoed het hy nog oor? ;4.0
Bobby het 23 stukkies lekkergoed geëet. As hy aanvanklik 30 stukkies lekkergoed gehad het hoeveel stukkies lekkergoed het hy nog oor? ;7.0
Allan het 5 ballonne gebring en Jake het 3 ballonne na die park gebring. Hoeveel meer ballonne het Allan gehad as Jake in die park? ;2.0
Allan het 2 ballonne gebring en Jake het 3 ballonne na die park gebring. Hoeveel meer ballonne het Jake gehad as Allan in die park? ;1.0
Allan en Jake het 3 ballonne na die park gebring. As Allan 2 ballonne gebring het hoeveel ballonne het Jake na die park gebring? ;1.0
Jake het 6 ballonne na die park gebring. As Jake 4 meer ballonne gebring het as die aantal ballonne wat Allan gebring het hoeveel ballonne het Allan na die park gebring? ;2.0
Allan het 5 ballonne na die park gebring. As Jake 6 meer ballonne as die aantal ballonne wat Allan gebring het, hoeveel ballonne het Jake na die park gebring? ;11.0
Allan het 3 ballonne gebring en Jake het 5 ballonne na die park gebring. Allan het toe nog 2 ballonne by die park gekoop. Hoeveel ballonne het Allan en Jake in die park gehad? ;10.0
Allan het 2 ballonne gebring en Jake het 4 ballonne na die park gebring. Allan het toe nog 3 ballonne by die park gekoop. Hoeveel meer ballonne het Allan gehad as Jake in die park? ;1.0
Allan het 2 ballonne gebring en Jake het 6 ballonne na die park gebring. Allan het toe nog 3 ballonne by die park gekoop. Hoeveel meer ballonne het Jake gehad as Allan in die park? ;1.0
Allan het 5 ballonne gebring en Jake het 4 ballonne na die park gebring. Allan het toe nog 3 ballonne by die park gekoop. Hoeveel ballonne het Allan na die park gebring? ;8.0
Allan het 6 ballonne gebring en Jake het 2 ballonne na die park gebring. Jake het toe nog 3 ballonne by die park gekoop. Hoeveel meer ballonne het Allan gehad as Jake in die park? ;1.0
Allan het 6 ballonne gebring en Jake het 3 ballonne na die park gebring. Jake het toe nog 4 ballonne by die park gekoop. Hoeveel meer ballonne het Jake gehad as Allan in die park? ;1.0
Allan het 5 ballonne gebring en Jake het 6 ballonne na die park gebring. Jake het toe nog 3 ballonne by die park gekoop. Hoeveel ballonne het Jake na die park gebring? ;9.0
Allan het 3 ballonne en 20 balle gebring terwyl Jake 5 ballonne en 59 balle na die park gebring het. Hoeveel ballonne het Allan en Jake in die park gehad? ;8.0
Allan het 7 ballonne en 5 balle gebring terwyl Jake 6 ballonne en 4 balle na die park gebring het. Hoeveel balle het Allan en Jake in die park gehad? ;9.0
Allan het 5 ballonne saamgebring. As Allan en Jake altesaam 6 ballonne na die park gebring het hoeveel ballonne het Jake na die park gebring? ;1.0
Allan het 2 ballonne na die park gebring en toe nog 3 ballonne daar gekoop. As Jake 6 ballonne na die park gebring het hoeveel meer ballonne het Jake gehad as Allan in die park? ;1.0
Elke dag spandeer Ryan 6 uur aan Engels leer en 2 uur aan Chinees leer. Hoeveel meer ure bestee hy aan Engels leer as wat hy aan Chinees leer? ;4.0
Elke dag spandeer Ryan 6 uur aan Engels leer en 7 uur aan Chinees leer. Hoeveel meer ure bestee hy aan die leer van Chinees as wat hy aan die leer van Engels spandeer? ;1.0
Elke dag spandeer Ryan 3 uur aan Engels leer en nog'n paar uur aan Chinees leer. As hy elke dag 4 uur spandeer om Engels en Chinees te leer hoeveel ure spandeer hy om Chinees te leer? ;1.0
Ryan spandeer elke dag 7 uur aan Engels leer en nog'n paar uur aan Chinees. As hy 2 uur meer aan Engels as aan Chinees bestee het hoeveel ure het hy aan Chinees bestee? ;5.0
Ryan spandeer elke dag 5 uur om Chinees te leer en nog'n paar uur om Engels te leer. As hy 2 uur meer aan Engels as aan Chinees bestee het hoeveel ure het hy aan Engels bestee? ;7.0
Elke dag spandeer Ryan 6 uur aan Engels leer en 7 uur aan Chinees leer. As hy vir 5 dae leer hoeveel ure spandeer hy in totaal aan die leer van Engels en Chinees? ;65.0
Elke dag spandeer Ryan 6 uur aan Engels leer en 5 uur aan Chinees leer. As hy vir 2 dae leer hoeveel ure spandeer hy in totaal aan die leer van Engels? ;12.0
Ryan spandeer elke dag 5 uur aan Engels en 4 uur aan Chinees. As hy 6 dae lank leer, hoeveel ure spandeer hy in totaal om Chinees te leer? ;24.0
Ryan spandeer elke dag 4 uur aan Engels en 6 uur aan Chinees. As hy 86 dae lank leer, hoeveel ure spandeer hy elke dag om Engels en Chinees te leer? ;10.0
Elke dag spandeer Ryan 6 uur aan Engels leer 7 uur aan Chinees leer en 3 uur aan Spaans leer. Hoeveel ure spandeer hy in totaal aan die leer van Engels, Chinees en Spaans? ;16.0
Elke dag spandeer Ryan 6 uur aan Engels leer 3 uur aan Chinees leer en 58 uur aan Spaans leer. Hoeveel meer ure bestee hy aan Engels leer as wat hy aan Chinees leer? ;3.0
Elke dag spandeer Ryan 7 uur aan die leer van Engels 2 uur aan die leer van Chinees en 4 uur aan die leer van Spaans. Hoeveel meer ure bestee hy aan die leer van Engels as aan die leer van Spaans? ;3.0
Elke dag spandeer Ryan 2 uur aan die leer van Engels 5 uur aan die leer van Chinees en 4 uur aan die leer van Spaans. Hoeveel meer ure bestee hy daaraan om Chinees te leer as Spaans? ;1.0
Ryan spandeer elke dag altesaam 3 uur om Engels en Chinees te leer. As hy 2 uur spandeer om Engels te leer elke dag hoeveel ure spandeer hy om Chinees te leer? ;1.0
Ryan leer Engels en Chinees vir 7 dae. Hy spandeer elke dag 4 uur aan Engels en 5 uur aan Chinees. Hoeveel ure spandeer hy in totaal aan die leer van Engels en Chinees? ;63.0
Tiffany het blikkies vir herwinning ingesamel. Maandag het sy 8 sakkies blikkies gehad. Die volgende dag het sy nog 7 sakke blikkies gevind. Hoeveel meer sakke het sy Maandag gehad as wat sy die volgende dag gevind het? ;1.0
Tiffany het blikkies vir herwinning ingesamel. Maandag het sy 7 sakkies blikkies gehad. Die volgende dag het sy nog 12 sakke blikkies gevind. Hoeveel meer sakke het sy die volgende dag gevind as wat sy Maandag gehad het? ;5.0
Tiffany het blikkies vir herwinning ingesamel. Maandag het sy 4 sakkies blikkies gehad. Die volgende dag het sy nog'n paar sakke blikkies gevind. As sy altesaam 6 sakke gehad het hoeveel sakke het sy die volgende dag gevind? ;2.0
Tiffany het blikkies vir herwinning ingesamel. Maandag het sy'n paar sakkies blikkies gehad. Die volgende dag het sy nog 4 sakke blikkies gevind. As sy altesaam 8 sakke gehad het hoeveel sakke het sy Maandag gehad? ;4.0
Tiffany het blikkies vir herwinning ingesamel. Maandag het sy 10 sakkies blikkies gehad. Sy het die volgende dag 3 sakke blikkies gevind en die dag daarna 7 sakke blikkies. Hoeveel tasse het sy in totaal gehad? ;20.0
Tiffany het blikkies vir herwinning ingesamel. Maandag het sy 8 sakkies blikkies gehad. Sy het die volgende dag 10 sakke blikkies gevind en die dag daarna nog 4 sakke. Hoeveel sakke het sy ná Maandag gevind? ;14.0
Tiffany het blikkies vir herwinning ingesamel. Maandag het sy 3 sakkies blikkies gehad. Die volgende dag het sy nog 7 sakke blikkies en 44 sakke bottels gevind. Hoeveel sakke blikkies het sy in totaal gehad? ;10.0
17 rooi perskes en 16 groen perskes is in die mandjie. Hoeveel meer rooi perske as groen perske is daar in die mandjie? ;1.0
Daar is 5 rooi perskes en 11 groen perskes in die mandjie. Hoeveel meer groen perskes as rooi perskes is daar in die mandjie? ;6.0
Daar is tien rooi perskes en nog'n paar groen perskes in die mandjie. As daar altesaam 15 perskes in die mandjie is hoeveel groen perskes is daar in die mandjie? ;5.0
Drie rooi perske en nog'n paar groen perske is in die mandjie. As daar 10 meer groen perskes as rooi perskes in die mandjie is hoeveel groen perskes is daar in die mandjie? ;13.0
7 rooi perske 15 geel perske en 8 groen perske is in die mandjie. Hoeveel perske is daar in die mandjie? ;30.0
7 rooi perske, 71 geel perske en 8 groen perske is in die mandjie. Hoeveel meer groen perskes as rooi perskes is daar in die mandjie? ;1.0
2 rooi perske 6 geel perske en 14 groen perske is in die mandjie. Hoeveel meer groen perskes as geel perskes is daar in die mandjie? ;8.0
19 rooi perske 11 geel perske en 12 groen perske is in die mandjie. Hoeveel meer rooi perske as geel perske is daar in die mandjie? ;8.0
6 rooi perske 90 geel perske en 16 groen perske is in die mandjie. Hoeveel rooi en groen perskes is daar in die mandjie? ;22.0
18 rooi perske 14 geel perske en 17 groen perske is in die mandjie. Hoeveel rooi en geel perske is daar in die mandjie? ;32.0
5 rooi perske 14 geel perske en 6 groen perske is in die mandjie. Hoeveel groen en geel perske is daar in die mandjie? ;20.0
Daar is 65 mandjies perske. Elke mandjie het 7 rooi perskes en 3 groen perskes. Hoeveel perske is daar in elke mandjie? ;10.0
Daar is 11 mandjies perske. Elke mandjie het 10 rooi perskes en 18 groen perskes. Hoeveel perske is daar in die mandjies? ;308.0
Daar is 6 mandjies perske. Elke mandjie het 16 rooi perske en 18 groen perske. Hoeveel rooi perske is daar in die mandjies? ;96.0
Daar is 7 mandjies perske. Elke mandjie het 10 rooi perskes en 2 groen perskes. Hoeveel groen perskes is daar in die mandjies? ;14.0
Daar is'n paar mandjies perske. Elke mandjie het 4 rooi perskes en 3 groen perskes. As daar altesaam 7 perskes in al die mandjies is hoeveel mandjies perskes is daar? ;1.0
Daar is 2 mandjies perske. Elke mandjie het 4 rooi perskes en nog'n paar groen perskes. As daar altesaam 12 perskes in al die mandjies is hoeveel groen perskes is daar in elke mandjie? ;2.0
Daar is altesaam 16 perskes in'n mandjie. As daar 13 rooi perskes en nog'n paar groen perskes in die mandjie is. Hoeveel groen perskes is daar in die mandjie? ;3.0
Elke mandjie perske het 19 rooi perske en 4 groen perske. as daar 15 van hierdie mandjies is hoeveel perske is daar in die mandjies? ;345.0
Daar is 10 perske wat ewe in sommige mandjies versprei is. As elke mandjie 4 rooi perskes en 6 groen perskes het hoeveel mandjies perskes is daar? ;1.0
6 groen perskes 60 geel perskes en 2 rooi perskes is in die mandjie. Hoeveel meer groen perskes as rooi perskes is daar in die mandjie? ;4.0
Jerry het 4 aksie figure op'n rak in sy kamer gehad. Later het hy nog'n paar aksiefigure by die rak gevoeg. As daar altesaam 8 aksie figure op sy rak is, hoeveel aksie figure het hy by die rak gevoeg? ;4.0
Jerry het'n paar aksie figure op'n rak in sy kamer gehad. Later het hy nog 7 aksiefigure by die rak gevoeg. As daar altesaam 10 aksie figure op sy rak is, hoeveel aksie figure het hy aanvanklik op die rak gehad? ;3.0
Jerry het 4 aksie figure en 22 boeke op'n rak in sy kamer gehad. Later het hy nog 6 aksie figure by die rak gevoeg. Hoeveel aksie figure was daar in sy rak? ;10.0
Jerry het 5 aksie figure en 9 boeke op'n rak in sy kamer gehad. Later het hy nog 7 aksiefigure by die rak gevoeg. Hoeveel meer aksie figure as boeke was daar op sy rak? ;3.0
Jerry het 2 aksie figure en 10 boeke op'n rak in sy kamer gehad. Later het hy nog 4 aksie figure by die rak gevoeg. Hoeveel meer boeke as aksie figure was op sy rak? ;4.0
Jerry het 8 aksie figure en 9 boeke op'n rak in sy kamer gehad. Later het hy nog 10 boeke by die rak gevoeg. Hoeveel boeke was daar in sy rak? ;19.0
Jerry het 7 aksie figure en 2 boeke op'n rak in sy kamer gehad. Later het hy nog 4 boeke by die rak gevoeg. Hoeveel meer aksie figure as boeke was daar op sy rak? ;1.0
Jerry het 5 aksie figure en 2 boeke op'n rak in sy kamer gehad. Later het hy nog 9 boeke by die rak gevoeg. Hoeveel meer boeke as aksie figure was op sy rak? ;6.0
Jerry het 8 aksie figure op'n rak in sy kamer gehad. Later het hy nog 4 aksie figure by die rak gevoeg en 5 oues verwyder. Hoeveel aksie figure was daar in sy rak? ;7.0
Jerry het 3 aksie figure op'n rak in sy kamer gehad. Later het hy nog 4 aksie figure by die rak gevoeg en'n paar van die oues verwyder. As daar 6 aksie figure op sy rak is nou hoeveel aksie figure het hy uit die rak verwyder? ;1.0
Jerry het 7 aksie figure op'n rak in sy kamer gehad. Later het hy nog'n paar aksiefigure by die rak gevoeg en tien van die oues verwyder. As daar nou 8 aksie figure op sy rak is hoeveel aksie figure het hy by die rak gevoeg? ;11.0
Jerry het'n paar aksie figure op'n rak in sy kamer gehad. Later het hy nog 2 aksie figure by die rak gevoeg en 7 van die oues verwyder. As daar nou 10 aksie figure op sy rak is hoeveel aksie figure het hy aanvanklik op die rak gehad? ;15.0
Jerry het 9 aksie figure op'n rak in sy kamer gehad. Later het hy nog 7 aksiefigure by die rak gevoeg. As hy ook 10 boeke op die rak het hoeveel meer aksie figure as boeke was op sy rak? ;6.0
Jerry het 3 boeke en 4 aksie figure op'n rak in sy kamer gehad. Later het hy nog 2 aksie figure by die rak gevoeg. Hoeveel meer aksie figure as boeke was daar op sy rak? ;3.0
Jerry het 7 boeke en 3 aksie figure op'n rak in sy kamer gehad. Later het hy nog 2 aksie figure by die rak gevoeg. Hoeveel meer boeke as aksie figure was op sy rak? ;2.0
Twee voëls het op die heining gesit. ' n Paar voëls het by hulle aangesluit. As daar altesaam 6 voëls op die heining is, hoeveel voëls het nog op die heining gekom om te sit? ;4.0
Daar was'n paar voëls op die heining. Vier ander voëls het by hulle aangesluit. As daar nou altesaam 5 voëls op die heining is hoeveel voëls het aan die begin op die heining gesit? ;1.0
Vier voëls en 46 ooievaar sit op die heining. 6 meer voëls het by hulle aangesluit. Hoeveel voëls sit op die heining? ;10.0
Drie voëls en twee ooievaar sit op die heining. Nog 5 voëls het by hulle aangesluit. Hoeveel voëls en ooievaar sit op die heining? ;10.0
Drie voëls en vier ooievaar sit op die heining. Twee meer voëls het by hulle aangesluit. Hoeveel meer voëls as ooievaar sit op die heining? ;1.0
Twee voëls en ses ooievaar sit op die heining. Nog drie voëls het by hulle aangesluit. Hoeveel meer ooievaar as voëls sit op die heining? ;1.0
Vier voëls en ses ooievaar sit op die heining. Nog twee ooievaarders het by hulle aangesluit. Hoeveel ooievaar sit op die heining? ;8.0
Drie voëls en vier ooievaar sit op die heining. Ses meer ooievaar het by hulle aangesluit. Hoeveel voëls en ooievaar sit op die heining? ;13.0
6 voëls en 3 ooievaar sit op die heining. Nog twee ooievaarders het by hulle aangesluit. Hoeveel meer voëls as ooievaar sit op die heining? ;1.0
Vier voëls en drie ooievaar sit op die heining. Ses meer ooievaar het by hulle aangesluit. Hoeveel meer ooievaar as voëls sit op die heining? ;5.0
Ses voëls het op die heining gesit. Vier voëls en agt ooievaar het by hulle aangesluit. Hoeveel voëls sit op die heining? ;10.0
Twee voëls het op die heining gesit. Nog 5 voëls en 4 ooievaar het by hulle aangesluit. Hoeveel meer voëls as ooievaar sit op die heining? ;3.0
Drie voëls het op die heining gesit. Nog 2 voëls en 6 ooievaar het by hulle aangesluit. Hoeveel meer ooievaar as voëls sit op die heining? ;1.0
Vyf ooievaar en drie voëls het op die heining gesit. Vier ander voëls het by hulle aangesluit. Hoeveel meer voëls as ooievaar sit op die heining? ;2.0
6 ooievaar en 2 voëls het op die heining gesit. Nog drie voëls het by hulle aangesluit. Hoeveel meer ooievaar as voëls sit op die heining? ;1.0
Drie voëls het op die heining gesit. Nog 6 ooievaar en 2 voëls het by hulle aangesluit. Hoeveel meer ooievaar as voëls sit op die heining? ;1.0
' n Boek het twee hoofstukke. Die eerste hoofstuk is 48 bladsye lank. Die tweede hoofstuk is 11 bladsye lank. Hoeveel bladsye het die eerste hoofstuk meer as die tweede hoofstuk? ;37.0
' n Boek het twee hoofstukke. Die eerste hoofstuk is 37 bladsye lank. Die tweede hoofstuk is 80 bladsye lank. Hoeveel bladsye het die tweede hoofstuk meer as die eerste hoofstuk? ;43.0
' n Boek het twee hoofstukke. Die eerste hoofstuk is 60 bladsye lank. As daar altesaam 93 bladsye in die boek is hoeveel bladsye is daar in die tweede hoofstuk? ;33.0
' n Boek het twee hoofstukke. die tweede hoofstuk is 36 bladsye lank. As daar altesaam 67 bladsye in die boek is hoeveel bladsye is daar in die eerste hoofstuk? ;31.0
' n Boek het 3 hoofstukke. die eerste hoofstuk is 66 bladsye lank die tweede hoofstuk is 35 bladsye lank en die derde hoofstuk is 24 bladsye lank. Hoeveel bladsye het die boek in totaal? ;125.0
' n Boek het 3 hoofstukke. Die eerste hoofstuk is 91 bladsye lank die tweede hoofstuk is 23 bladsye lank en die derde hoofstuk is 25 bladsye lank. Hoeveel bladsye het die eerste hoofstuk meer as die tweede hoofstuk? ;68.0
' n Boek het 3 hoofstukke. die eerste hoofstuk is 35 bladsye lank die tweede hoofstuk is 18 bladsye lank en die derde hoofstuk is 3 bladsye lank. Hoeveel meer bladsye het die tweede hoofstuk as die derde hoofstuk? ;15.0
' n Boek het 3 hoofstukke. die eerste hoofstuk is 53 bladsye lank die tweede hoofstuk is 75 bladsye lank en die derde hoofstuk is 21 bladsye lank. Hoeveel bladsye het die eerste hoofstuk meer as die derde hoofstuk? ;32.0
' n Boek het 31 hoofstukke. Elke hoofstuk is 61 bladsye lank. Hoeveel bladsye het die boek in totaal? ;1891.0
' n Boek het 2 hoofstukke oor 23 bladsye. Die eerste hoofstuk is 10 bladsye lank. Hoeveel bladsye is daar in die eerste hoofstuk? ;13.0
' n Boek het 2 hoofstukke oor 81 bladsye. die tweede hoofstuk is 68 bladsye lank. Hoeveel bladsye is daar in die tweede hoofstuk? ;13.0
62 kampeerders het vanoggend gaan roei. 39 kampeerders het in die middag gaan roei. Hoeveel meer kampeerders het soggens gery as die middag? ;23.0
52 kampeerders het vanoggend gaan roei. 61 kampeerders het in die middag gery. Hoeveel meer kampeerders het in die middag gery as in die oggend? ;9.0
15 kampeerders het vanoggend gaan roei. ' n Paar kampeerders het die middag gaan roei. as'n totaal van 32 kampeerders daardie dag gaan roei het hoeveel kampeerders het die middag gaan roei? ;17.0
Sommige kampeerders het soggens gery terwyl 7 kampeerders die middag gery het. as altesaam 60 kampeerders daardie dag gaan roei het hoeveel kampeerders het die oggend gaan roei? ;53.0
36 kampeerders het die oggend gery 13 kampeerders het die middag gery en 49 kampeerders het die aand gery. Hoeveel kampeerders het in totaal gaan roei? ;98.0
44 kampeerders het die oggend gery, 39 kampeerders het die middag gery en 31 kampeerders het die aand gery. Hoeveel meer kampeerders het soggens gery as die middag? ;5.0
53 kampeerders het in die oggend gery 48 kampeerders het in die middag gery en 49 kampeerders het in die aand gery. Hoeveel meer kampeerders het in die oggend gery as in die aand? ;4.0
33 kampeerders het die oggend gery 34 kampeerders het die middag gery en 10 kampeerders het die aand gery. Hoeveel meer kampeerders het in die middag gery as in die aand? ;24.0
13 kampeerders het gaan roei en 59 kampeerders het in die oggend gaan stap. 21 kampeerders het in die middag gaan roei. Hoeveel kampeerders het in totaal gaan roei? ;34.0
29 kampeerders het gaan roei en 66 kampeerders het in die oggend gaan stap. 26 kampeerders het in die middag gery. Hoeveel meer kampeerders het soggens gery as die middag? ;3.0
41 kampeerders het gaan roei en 4 kampeerders het in die oggend gaan stap. 26 kampeerders het in die middag gery. Hoeveel kampeerders het in totaal gaan roei en stap? ;71.0
46 kampeerders het eendag gery. 43 kampeerders het die oggend gaan roei en'n paar kampeerders het die middag gaan roei. Hoeveel kampeerders het in die middag gery? ;3.0
Rachel het 4 appels van haar boom gepluk. As die boom aanvanklik 7 appels gehad het. Hoeveel appels is daar nog op die boom? ;3.0
Rachel se boom het aanvanklik 4 appels gehad. Sy het'n paar appels gepluk en nou is daar nog 2 appels op die boom. Hoeveel appels het Rachel gepluk? ;2.0
Rachel het 7 ryp appels van haar boom gepluk. nou is daar nog 5 appels op die boom. As 3 van hulle ryp is en die res onryp hoeveel onryp appels het die boom nou? ;2.0
Rachel het 2 ryp appels van haar boom gepluk. nou is daar nog 7 appels op die boom. As 6 van hulle ryp is en die res onryp hoeveel ryp appels het die boom gehad om mee te begin? ;8.0
Rachel het 6 ryp appels van haar boom gepluk. Nou het die boom twee ryp appels en vier onryp appels. Hoeveel appels het die boom gehad om mee te begin? ;12.0
Rachel het 3 ryp appels van haar boom gepluk. nou het die boom 2 ryp appels en 27 onryp appels. Hoeveel ryp appels het die boom gehad om mee te begin? ;5.0
Rachel het 7 appels van haar boom gepluk. Daarna het twee nuwe appels op die boom gegroei. nou is daar nog 6 appels op die boom. Hoeveel appels het die boom gehad om mee te begin? ;11.0
Rachel se boom het 2 appels gehad. Sy het 4 appels van haar boom gepluk. Daarna het drie nuwe appels op die boom gegroei. Hoeveel appels is daar nou op die boom? ;1.0
Rachel het 52 appelbome. Sy het 2 appels van een van haar bome gepluk. nou is daar nog 7 appels op die boom. Hoeveel appels het die boom gehad om mee te begin? ;9.0
Rachel het 3 appelbome. Sy het 8 appels van elke boom gepluk. nou het die bome altesaam 9 appels nog op hulle. Hoeveel appels was daar aanvanklik op al die bome? ;33.0
Rachel het 4 appelbome. Sy het 7 appels van elke boom gepluk. nou het die bome altesaam 29 appels nog op hulle. Hoeveel appels het Rachel in totaal opgetel? ;28.0
Ed het 2 meer marmersies as Doug gehad. Doug het'n paar van sy knikkers op die speelgrond verloor. Nou het Ed 19 meer knikkers as Doug. Hoeveel knikkers het Doug verloor? ;17.0
Ed het 10 meer knikkers as Doug gehad. Doug het 11 van sy knikkers op die speelgrond verloor. As Ed 45 knikkers gehad het hoeveel meer knikkers het Ed dan gehad as Doug? ;21.0
Ed het 6 meer marble as Doug gehad. Doug het 7 van sy knikkers op die speelgrond verloor. As Ed 22 knikkers gehad het hoeveel knikkers het Doug nou? ;9.0
Ed het 5 meer marble as Doug gehad. Doug het 3 van sy knikkers op die speelgrond verloor. As Ed 27 knikkers gehad het hoeveel knikkers het Doug aanvanklik gehad? ;22.0
Ed het 24 meer knikkers as Doug gehad. Doug het 27 van sy knikkers op die speelgrond verloor terwyl Ed nog 9 knikkers gevind het. Hoeveel meer knikkers het Ed gehad as Doug? ;60.0
Ed het 29 meer knikkers as Doug gehad. Ed het 17 van sy knikkers op die speelgrond verloor. Hoeveel meer knikkers het Ed gehad as Doug? ;12.0
Ed het 19 meer knikkers as Doug gehad. Ed het'n paar van sy knikkers op die speelgrond verloor. Nou het Ed 8 meer knikkers as Doug. Hoeveel knikkers het Ed verloor? ;11.0
Ed het 30 meer knikkers as Doug gehad. Ed het 21 van sy knikkers op die speelgrond verloor. As Ed 91 knikkers gehad het hoeveel meer knikkers het Ed dan as Doug gehad? ;9.0
Ed het 12 meer knikkers as Doug gehad. Ed het 20 van sy knikkers op die speelgrond verloor. As Ed 17 knikkers gehad het hoeveel knikkers het Doug nou? ;5.0
