m_query;response
दररोज रायन सात तास इंग्रजी शिकतो आणि काही तास चीनी शिकतो. जर तो चिनी भाषेपेक्षा इंग्रजी शिकण्यासाठी दोन तास जास्त वेळ घालवतो तर तो किती तास चिनी भाषा शिकण्यासाठी घालवतो? ;5.0
दररोज रायन पाच तास चिनी शिकतो आणि काही तास इंग्रजी शिकतो. जर तो चिनी भाषेपेक्षा इंग्रजी शिकण्यासाठी दोन तास जास्त वेळ घालवतो तर तो किती तास इंग्रजी शिकण्यासाठी घालवतो? ;7.0
दररोज रायन सहा तास इंग्रजी शिकतो आणि सात तास चिनी शिकतो. जर तो ५ दिवस शिकतो तर तो इंग्रजी आणि चिनी शिकण्यात किती तास घालवतो? ;65.0
दररोज रायन सहा तास इंग्रजी शिकतो आणि पाच तास चीनी शिकतो. जर तो दोन दिवस शिकतो तर तो इंग्रजी शिकण्यासाठी किती तास घालवतो? ;12.0
दररोज रायन पाच तास इंग्रजी शिकतो आणि चार तास चिनी शिकतो. जर तो ६ दिवस शिकत असेल तर तो चिनी शिकण्यात किती तास घालवतो? ;24.0
दररोज रायन 4 तास इंग्रजी शिकतो आणि 6 तास चीनी शिकतो. जर तो ८६ दिवस शिकत असेल तर तो दररोज किती तास इंग्रजी आणि चिनी शिकण्यात घालवतो? ;10.0
दररोज रायन सहा तास इंग्रजी शिकतो, सात तास चिनी शिकतो आणि तीन तास स्पॅनिश शिकतो. इंग्रजी, चिनी आणि स्पॅनिश शिकण्यासाठी तो किती तास घालवतो? ;16.0
दररोज रायन सहा तास इंग्रजी शिकतो. तीन तास चिनी शिकतो आणि ५८ तास स्पॅनिश शिकतो. तो चिनी शिकण्यापेक्षा किती तास इंग्रजी शिकण्यात घालवतो? ;3.0
दररोज रायन सात तास इंग्रजी शिकतो दोन तास चिनी शिकतो आणि चार तास स्पॅनिश शिकतो. तो किती तास इंग्रजी शिकण्यात घालवतो स्पॅनिश शिकण्यात घालवण्यापेक्षा? ;3.0
दररोज रायन २ तास इंग्रजी शिकतो ५ तास चिनी शिकतो आणि ४ तास स्पॅनिश शिकतो. तो किती तास जास्त वेळ चिनी शिकण्यात घालवतो स्पॅनिश शिकण्यात घालवण्यापेक्षा? ;1.0
दररोज रायन इंग्रजी आणि चिनी शिकण्यासाठी एकूण ३ तास घालवतो. जर तो दररोज २ तास इंग्रजी शिकतो तर तो किती तास चिनी शिकतो? ;1.0
रायन 7 दिवस इंग्रजी आणि चिनी शिकतो. दररोज तो चार तास इंग्रजी शिकतो आणि पाच तास चिनी शिकतो. तो इंग्रजी आणि चिनी शिकण्यात किती तास घालवतो? ;63.0
टिफनी रिसायकल करण्यासाठी डबे गोळा करत होती. सोमवारी तिच्याकडे ८ बॅग कॅन होत्या. दुसऱ्या दिवशी तिला आणखी सात पिशव्यांची कॅन मिळाली. पुढच्या दिवशी सापडलेल्यापेक्षा सोमवारी किती बॅग्स होत्या? ;1.0
टिफनी रिसायकल करण्यासाठी डबे गोळा करत होती. सोमवारी तिच्याकडे ७ पिशव्या कॅन होत्या. दुसऱ्या दिवशी तिला १२ पिशव्यांची कॅन मिळाली. तिला सोमवारी सापडलेल्यापेक्षा दुसऱ्या दिवशी किती बॅग मिळाल्या? ;5.0
टिफनी रिसायकल करण्यासाठी डबे गोळा करत होती. सोमवारी तिच्याकडे ४ पिशव्या कॅन होत्या. दुसऱ्या दिवशी तिला आणखी काही पिशव्या सापडल्या. जर तिच्याकडे एकूण ६ पिशव्या असतील तर दुसऱ्या दिवशी तिला किती पिशव्या सापडल्या? ;2.0
टिफनी रिसायकल करण्यासाठी डबे गोळा करत होती. सोमवारी तिच्याकडे काही बॅग्स कॅन होत्या. दुसऱ्या दिवशी तिला ४ बॅग कॅन सापडल्या. जर तिच्याकडे एकूण ८ पिशव्या असतील तर सोमवारी तिच्याकडे किती पिशव्या होत्या? ;4.0
टिफनी रिसायकल करण्यासाठी डबे गोळा करत होती. सोमवारी तिच्याकडे १० पिशव्या कॅन होत्या. दुसऱ्या दिवशी तिला तीन पिशव्या आणि दुसऱ्या दिवशी सात पिशव्या सापडल्या. तिच्याकडे एकूण किती बॅग होत्या? ;20.0
टिफनी रिसायकल करण्यासाठी डबे गोळा करत होती. सोमवारी तिच्याकडे ८ बॅग कॅन होत्या. दुसऱ्या दिवशी तिला 10 बॅग कॅन मिळाल्या आणि दुसऱ्या दिवशी 4 बॅग कॅन मिळाल्या. सोमवारनंतर तिला किती बॅग सापडल्या? ;14.0
टिफनी रिसायकल करण्यासाठी डबे गोळा करत होती. सोमवारी तिच्याकडे तीन पिशव्या होत्या. दुसऱ्या दिवशी तिला आणखी ७ बॅग कॅन आणि ४४ बॅग बाटल्या सापडल्या. एकूण किती पिशव्या होत्या? ;10.0
17 लाल आंब्या आणि 16 हिरव्या आंब्या बास्केटमध्ये आहेत. त्या बास्केटमध्ये हिरव्या आंब्यापेक्षा किती जास्त लाल आंब्या आहेत? ;1.0
5 लाल आंब्या आणि 11 हिरव्या आंब्या बास्केटमध्ये आहेत. त्या बास्केटमध्ये लाल आंब्यापेक्षा किती जास्त हिरव्या आंब्या आहेत? ;6.0
10 लाल आंब्या आणि काही हिरव्या आंब्या बास्केटमध्ये आहेत. जर बास्केटमध्ये एकूण १५ आंब्या असतील तर किती हिरव्या आंब्या आहेत? ;5.0
तीन लाल आंब्या आणि काही हिरव्या आंब्या बास्केटमध्ये आहेत. जर बास्केटमध्ये लाल आंब्यापेक्षा 10 अधिक हिरव्या आंब्या असतील तर बास्केटमध्ये किती हिरव्या आंब्या आहेत? ;13.0
7 लाल आंब्या, 15 पिवळे आंब्या आणि 8 हिरव्या आंब्या या बास्केटमध्ये आहेत. बास्केटमध्ये किती आंब्या आहेत? ;30.0
7 लाल आंब्या 71 पिवळे आंब्या आणि 8 हिरव्या आंब्या बास्केटमध्ये आहेत. त्या बास्केटमध्ये लाल आंब्यापेक्षा किती जास्त हिरव्या आंब्या आहेत? ;1.0
2 लाल आंब्या 6 पिवळे आंब्या आणि 14 हिरव्या आंब्या बास्केटमध्ये आहेत. पिवळ्या आंब्यापेक्षा किती जास्त हिरव्या आंब्या आहेत त्या बास्केटमध्ये? ;8.0
19 लाल आंब्या, 11 पिवळे आंब्या आणि 12 हिरव्या आंब्या या बास्केटमध्ये आहेत. पिवळ्या आंब्यापेक्षा किती जास्त लाल आंब्या आहेत त्या बास्केटमध्ये? ;8.0
6 लाल आंब्या 90 पिवळे आंब्या आणि 16 हिरव्या आंब्या बास्केटमध्ये आहेत. बास्केटमध्ये किती लाल आणि हिरव्या आंब्या आहेत? ;22.0
18 लाल आंब्या, 14 पिवळे आंब्या आणि 17 हिरव्या आंब्या या बास्केटमध्ये आहेत. बास्केटमध्ये किती लाल आणि पिवळी आंब्या आहेत? ;32.0
5 लाल आंब्या, 14 पिवळे आंब्या आणि 6 हिरव्या आंब्या या बास्केटमध्ये आहेत. बास्केटमध्ये किती हिरव्या आणि पिवळ्या आंब्या आहेत? ;20.0
त्यात 65 तुकडे आंब्या आहेत. प्रत्येक बास्केटमध्ये ७ लाल आंब्या आणि ३ हिरव्या आंब्या असतात. प्रत्येक टोपलीत किती आंब्या आहेत? ;10.0
त्यात 11 तुकडे आंब्या आहेत. प्रत्येक बास्केटमध्ये 10 लाल आंब्या आणि 18 हिरव्या आंब्या असतात. एकूण किती आंब्या आहेत त्या बास्केटमध्ये? ;308.0
त्यात आंब्याची सहा टोपली आहेत. प्रत्येक बास्केटमध्ये 16 लाल आंब्या आणि 18 हिरव्या आंब्या आहेत. त्या बास्केटमध्ये एकूण किती लाल आंब्या आहेत? ;96.0
त्यात सात तुकडे आंब्या आहेत. प्रत्येक बास्केटमध्ये 10 लाल आंब्या आणि 2 हिरव्या आंब्या असतात. एकूण किती हिरव्या आंब्या आहेत त्या बास्केटमध्ये? ;14.0
काही तुकडे आंब्याची आहेत. प्रत्येक बास्केटमध्ये 4 लाल आंब्या आणि 3 हिरव्या आंब्या असतात. जर सर्व बास्केटमध्ये एकूण 7 आंब्या असतील तर त्यात किती आंब्या असतील? ;1.0
त्यात आंब्याची दोन बास्केट आहेत. प्रत्येक बास्केटमध्ये 4 लाल आंब्या आणि काही हिरव्या आंब्या असतात. जर सर्व बास्केटमध्ये एकूण १२ आंब्या असतील तर प्रत्येक बास्केटमध्ये किती हिरव्या आंब्या असतील? ;2.0
एकूण एक टोपलीत १६ आंब्या आहेत. जर त्या बास्केटमध्ये 13 लाल आंब्या आणि काही हिरव्या आंब्या असतील. बास्केटमध्ये किती हिरव्या आंब्या आहेत? ;3.0
प्रत्येक तुकडीत 19 लाल आणि 4 हिरव्या आंब्यांचा समावेश आहे. जर अशा १५ बास्केट असतील तर त्या बास्केटमध्ये एकूण किती आंब्या आहेत? ;345.0
काही बास्केटमध्ये १० आंब्यांचा समान प्रमाणात वितरण केला जातो. जर प्रत्येक टोपलीत 4 लाल आंब्या आणि 6 हिरव्या आंब्या असतील तर त्यात किती आंब्या असतील? ;1.0
6 हिरव्या, 60 पिवळे आणि 2 लाल आंब्यांची बास्केट आहे. त्या बास्केटमध्ये लाल आंब्यापेक्षा किती जास्त हिरव्या आंब्या आहेत? ;4.0
जेरीच्या खोलीत चार अॅक्शन फिगर्स होते. नंतर त्याने शेल्फमध्ये आणखी काही अॅक्शन फिगर्स जोडले. त्याच्या शेल्फवर एकूण ८ अॅक्शन फिगर्स असतील तर त्याने शेल्फमध्ये किती अॅक्शन फिगर्स जोडल्या? ;4.0
जेरीच्या खोलीत शेल्फवर काही अॅक्शन फिगर्स होते. नंतर त्याने शेल्फमध्ये आणखी ७ अॅक्शन फिगर्स जोडल्या. जर त्याच्या शेल्फवर एकूण १० अॅक्शन फिगर्स असतील तर सुरुवातीला त्याच्या शेल्फवर किती अॅक्शन फिगर्स होते? ;3.0
जेरीच्या खोलीत चार अॅक्शन फिगर्स आणि २२ पुस्तके होती. नंतर त्याने शेल्फमध्ये आणखी ६ अॅक्शन फिगर्स जोडल्या. त्याच्या शेल्फवर एकूण किती अॅक्शन फिगर्स होते? ;10.0
जेरीच्या खोलीत ५ अॅक्शन फिगर्स आणि ९ पुस्तके होती. नंतर त्याने शेल्फमध्ये आणखी ७ अॅक्शन फिगर्स जोडल्या. त्याच्या शेल्फवर पुस्तकांपेक्षा किती अधिक अॅक्शन फिगर्स होते? ;3.0
जेरीच्या खोलीत दोन अॅक्शन फिगर्स आणि १० पुस्तके होती. नंतर त्याने शेल्फमध्ये आणखी ४ अॅक्शन फिगर्स जोडले. त्याच्या शेल्फवर अॅक्शन फिगर्सपेक्षा किती पुस्तके होती? ;4.0
जेरीच्या खोलीत 8 अॅक्शन फिगर्स आणि 9 पुस्तके होती. नंतर त्याने शेल्फमध्ये आणखी १० पुस्तके जोडली. त्याच्या शेल्फवर एकूण किती पुस्तके होती? ;19.0
जेरीच्या खोलीत 7 अॅक्शन फिगर्स आणि 2 पुस्तके होती. नंतर त्याने शेल्फमध्ये आणखी ४ पुस्तके जोडली. त्याच्या शेल्फवर पुस्तकांपेक्षा किती अधिक अॅक्शन फिगर्स होते? ;1.0
जेरीच्या खोलीत ५ अॅक्शन फिगर्स आणि २ पुस्तके होती. नंतर त्याने शेल्फमध्ये आणखी ९ पुस्तके जोडली. त्याच्या शेल्फवर अॅक्शन फिगर्सपेक्षा किती पुस्तके होती? ;6.0
जेरीच्या खोलीत शेल्फवर ८ अॅक्शन फिगर्स होत्या. नंतर त्याने शेल्फमध्ये आणखी ४ अॅक्शन फिगर्स जोडल्या आणि ५ जुने काढून टाकले. त्याच्या शेल्फवर एकूण किती अॅक्शन फिगर्स होते? ;7.0
जेरीच्या खोलीत शेल्फवर 3 अॅक्शन फिगर्स होत्या. नंतर त्याने शेल्फमध्ये आणखी ४ अॅक्शन फिगर्स जोडल्या आणि काही जुन्या काढून टाकल्या. त्याच्या शेल्फवर ६ अॅक्शन फिगर्स असतील तर त्याने शेल्फवरुन किती अॅक्शन फिगर्स काढले? ;1.0
जेरीच्या खोलीत शेल्फवर ७ अॅक्शन फिगर्स होत्या. नंतर त्याने शेल्फमध्ये आणखी काही अॅक्शन फिगर्स जोडल्या आणि १० जुने काढून टाकले. त्याच्या शेल्फवर ८ अॅक्शन फिगर्स असतील तर त्याने शेल्फमध्ये किती अॅक्शन फिगर्स जोडल्या? ;11.0
जेरीच्या खोलीत शेल्फवर काही अॅक्शन फिगर्स होते. नंतर त्याने शेल्फमध्ये आणखी दोन अॅक्शन फिगर्स जोडल्या आणि जुन्यापैकी 7 काढून टाकल्या. जर त्याच्या शेल्फवर आता १० अॅक्शन फिगर्स असतील तर सुरुवातीला त्याच्या शेल्फवर किती अॅक्शन फिगर्स होते? ;15.0
जेरीच्या खोलीत शेल्फवर ९ अॅक्शन फिगर्स होत्या. नंतर त्याने शेल्फमध्ये आणखी ७ अॅक्शन फिगर्स जोडल्या. जर त्याच्या शेल्फवर १० पुस्तके असतील तर त्याच्या शेल्फवर पुस्तकांपेक्षा किती अधिक अॅक्शन फिगर्स असतील? ;6.0
जेरीच्या खोलीत तीन पुस्तके आणि चार अॅक्शन फिगर्स होते. नंतर त्याने शेल्फमध्ये आणखी दोन अॅक्शन फिगर्स जोडल्या. त्याच्या शेल्फवर पुस्तकांपेक्षा किती अधिक अॅक्शन फिगर्स होते? ;3.0
जेरीच्या खोलीत सात पुस्तके आणि तीन अॅक्शन फिगर्स होते. नंतर त्याने शेल्फमध्ये आणखी दोन अॅक्शन फिगर्स जोडल्या. त्याच्या शेल्फवर अॅक्शन फिगर्सपेक्षा किती पुस्तके होती? ;2.0
दोन पक्षी कुंपणावर बसले होते. काही पक्षी त्यांच्यात सामील झाले. जर आता कुंपणावर एकूण 6 पक्षी असतील तर आणखी किती पक्षी कुंपणावर बसण्यासाठी आले होते? ;4.0
काही पक्षी कुंपणावर बसले होते. आणखी चार पक्षी त्यांच्यात सामील झाले. जर आता कुंपणावर एकूण ५ पक्षी असतील तर सुरुवातीला कुंपणावर किती पक्षी बसले होते? ;1.0
चार पक्षी आणि ४६ गरुड हे कुंपणावर बसले होते. आणखी सहा पक्षी त्यांच्यात सामील झाले. किती पक्षी कुंपणावर बसले आहेत? ;10.0
3 पक्षी आणि 2 गरुड कुंपणावर बसले होते. आणखी पाच पक्षी त्यांच्यात सामील झाले. किती पक्षी आणि गरुड कुंपणावर बसले आहेत? ;10.0
3 पक्षी आणि 4 गरुड कुंपणावर बसले होते. दोन पक्षी त्यांच्यात सामील झाले. किती पक्षी शेवाळ्यांपेक्षा जास्त आहेत? ;1.0
दोन पक्षी आणि सहा गरुड कुंपणावर बसले होते. आणखी ३ पक्षी त्यांच्यात सामील झाले. किती पक्ष्यांपेक्षा जास्त गरुड कुंपणावर बसले आहेत? ;1.0
चार पक्षी आणि सहा गरुड कुंपणावर बसले होते. दोन गरुड त्यांच्याकडे आले. किती गरुड कुंपणावर बसले आहेत? ;8.0
3 पक्षी आणि 4 गरुड कुंपणावर बसले होते. आणखी सहा गरुड त्यांच्याबरोबर आले. किती पक्षी आणि गरुड कुंपणावर बसले आहेत? ;13.0
6 पक्षी आणि 3 गरुड कुंपणावर बसले होते. दोन गरुड त्यांच्याकडे आले. किती पक्षी शेवाळ्यांपेक्षा जास्त आहेत? ;1.0
चार पक्षी आणि तीन गरुड कुंपणावर बसले होते. आणखी सहा गरुड त्यांच्याबरोबर आले. किती पक्ष्यांपेक्षा जास्त गरुड कुंपणावर बसले आहेत? ;5.0
6 पक्षी कुंपणावर बसले होते. चार पक्षी आणि आठ गरुड त्यांच्यासोबत आले. किती पक्षी कुंपणावर बसले आहेत? ;10.0
दोन पक्षी कुंपणावर बसले होते. त्यांच्यासोबत आणखी पाच पक्षी आणि चार गरुड आले. किती पक्षी शेवाळ्यांपेक्षा जास्त आहेत? ;3.0
3 पक्षी कुंपणावर बसले होते. दोन पक्षी आणि सहा गरुड त्यांच्याबरोबर आले. किती पक्ष्यांपेक्षा जास्त गरुड कुंपणावर बसले आहेत? ;1.0
5 गरुड आणि 3 पक्षी कुंपणावर बसले होते. आणखी चार पक्षी त्यांच्यात सामील झाले. किती पक्षी शेवाळ्यांपेक्षा जास्त आहेत? ;2.0
6 गरुड आणि 2 पक्षी कुंपणावर बसले होते. आणखी ३ पक्षी त्यांच्यात सामील झाले. किती पक्ष्यांपेक्षा जास्त गरुड कुंपणावर बसले आहेत? ;1.0
3 पक्षी कुंपणावर बसले होते. आणखी सहा गरुड आणि दोन पक्षी त्यांच्यात सामील झाले. किती पक्ष्यांपेक्षा जास्त गरुड कुंपणावर बसले आहेत? ;1.0
