m_query;response
Bobby hade 32 godisbitar. Han åt lite godis. Om han har 20 godis kvar hur många godis har Bobby ätit? ;12.0
Bobby åt 17 godisbitar. Sen åt han 15 till. Om han hade 36 godis i början hur många godis har han kvar? ;4.0
Bobby åt 23 godisbitar. Om han hade 30 godis i början hur många godis har han kvar? ;7.0
Allan tog med fem ballonger och Jake tog med tre ballonger till parken. Hur många fler ballonger hade Allan än Jake i parken? ;2.0
Allan tog med två ballonger och Jake tog med tre ballonger till parken. Hur många fler ballonger hade Jake än Allan i parken? ;1.0
Allan och Jake tog med tre ballonger till parken. Om Allan tog med två ballonger hur många ballonger tog Jake med till parken? ;1.0
Jake tog med sex ballonger till parken. Om Jake tog med fyra ballonger mer än Allan tog med hur många ballonger tog Allan med till parken? ;2.0
Allan tog med fem ballonger till parken. Om Jake tog med sex ballonger mer än Allan tog med hur många ballonger tog Jake med till parken? ;11.0
Allan tog med tre ballonger och Jake tog med fem ballonger till parken. Allan köpte två ballonger till i parken. Hur många ballonger hade Allan och Jake i parken? ;10.0
Allan tog med två ballonger och Jake tog med fyra ballonger till parken. Allan köpte tre ballonger till i parken. Hur många fler ballonger hade Allan än Jake i parken? ;1.0
Allan tog med två ballonger och Jake tog med sex ballonger till parken. Allan köpte tre ballonger till i parken. Hur många fler ballonger hade Jake än Allan i parken? ;1.0
Allan tog med fem ballonger och Jake tog med fyra ballonger till parken. Allan köpte tre ballonger till i parken. Hur många ballonger tog Allan med sig till parken? ;8.0
Allan tog med sig sex ballonger och Jake tog med sig två ballonger till parken. Jake köpte tre ballonger till i parken. Hur många fler ballonger hade Allan än Jake i parken? ;1.0
Allan tog med sig sex ballonger och Jake tog med sig tre ballonger till parken. Jake köpte fyra ballonger till i parken. Hur många fler ballonger hade Jake än Allan i parken? ;1.0
Allan tog med fem ballonger och Jake tog med sex ballonger till parken. Jake köpte tre ballonger till i parken. Hur många ballonger tog Jake med sig till parken? ;9.0
Allan tog med sig 3 ballonger och 20 bollar medan Jake tog med sig 5 ballonger och 59 bollar till parken. Hur många ballonger hade Allan och Jake i parken? ;8.0
Allan tog med sig sju ballonger och fem bollar medan Jake tog med sig sex ballonger och fyra bollar till parken. Hur många bollar hade Allan och Jake i parken? ;9.0
Allan tog med fem ballonger. Om Allan och Jake tog med totalt sex ballonger till parken hur många ballonger tog Jake med till parken? ;1.0
Allan tog med två ballonger till parken och köpte tre till där. Om Jake tog med sex ballonger till parken hur många fler ballonger hade Jake än Allan i parken? ;1.0
Varje dag läser Ryan engelska i sex timmar och kinesiska i två timmar. Hur många timmar tillbringar han med att lära sig engelska än med att lära sig kinesiska? ;4.0
Varje dag läser Ryan engelska i sex timmar och kinesiska i sju timmar. Hur många timmar tillbringar han med att lära sig kinesiska än med att lära sig engelska? ;1.0
Varje dag läser Ryan engelska i tre timmar och kinesiska i några timmar till. Om han läser engelska och kinesiska i fyra timmar varje dag hur många timmar läser han kinesiska? ;1.0
Varje dag läser Ryan engelska i sju timmar och kinesiska i några timmar till. Om han lägger två timmar mer på att lära sig engelska än på att lära sig kinesiska hur många timmar lägger han på att lära sig kinesiska? ;5.0
Varje dag lägger Ryan fem timmar på att lära sig kinesiska och några timmar till på att lära sig engelska. Om han lägger två timmar mer på att lära sig engelska än på att lära sig kinesiska hur många timmar lägger han på att lära sig engelska? ;7.0
Varje dag läser Ryan engelska i sex timmar och kinesiska i sju timmar. Om han lär sig i fem dagar hur många timmar lägger han på att lära sig engelska och kinesiska totalt? ;65.0
Varje dag läser Ryan engelska i sex timmar och kinesiska i fem timmar. Om han lär sig i två dagar hur många timmar tillbringar han på att lära sig engelska totalt? ;12.0
Varje dag läser Ryan engelska i fem timmar och kinesiska i fyra timmar. Om han lär sig i sex dagar hur många timmar lägger han på att lära sig kinesiska totalt? ;24.0
Varje dag läser Ryan engelska i fyra timmar och kinesiska i sex timmar. Om han lär sig i 86 dagar hur många timmar lägger han på att lära sig engelska och kinesiska varje dag? ;10.0
Varje dag lägger Ryan sex timmar på att lära sig engelska sju timmar på att lära sig kinesiska och tre timmar på att lära sig spanska. Hur många timmar lägger han på att lära sig engelska, kinesiska och spanska? ;16.0
Varje dag lägger Ryan sex timmar på att lära sig engelska, tre timmar på att lära sig kinesiska och 58 timmar på att lära sig spanska. Hur många timmar tillbringar han med att lära sig engelska än med att lära sig kinesiska? ;3.0
Varje dag lägger Ryan 7 timmar på att lära sig engelska 2 timmar på att lära sig kinesiska och 4 timmar på att lära sig spanska. Hur många timmar tillbringar han med att lära sig engelska än spanska? ;3.0
Varje dag läser Ryan engelska i två timmar, kinesiska i fem timmar och spanska i fyra timmar. Hur många timmar tillbringar han med att lära sig kinesiska än spanska? ;1.0
Varje dag lägger Ryan tre timmar på att lära sig engelska och kinesiska. Om han läser engelska två timmar varje dag hur många timmar läser han kinesiska? ;1.0
Ryan lär sig engelska och kinesiska i sju dagar. Varje dag läser han engelska i fyra timmar och kinesiska i fem. Hur många timmar läser han engelska och kinesiska? ;63.0
Tiffany samlade på burkar för återvinning. På måndag hade hon åtta påsar burkar. Nästa dag hittade hon sju påsar till med burkar. Hur många fler väskor hade hon på måndag än hon hittade nästa dag? ;1.0
Tiffany samlade på burkar för återvinning. På måndag hade hon sju påsar burkar. Nästa dag hittade hon ytterligare 12 påsar med burkar. Hur många fler väskor hittade hon nästa dag än hon hade på måndag? ;5.0
Tiffany samlade på burkar för återvinning. På måndag hade hon fyra påsar burkar. Nästa dag hittade hon fler påsar med burkar. Om hon hade sex påsar totalt hur många påsar hittade hon nästa dag? ;2.0
Tiffany samlade på burkar för återvinning. På måndag hade hon några påsar med burkar. Nästa dag hittade hon fyra påsar till med burkar. Om hon hade totalt 8 påsar totalt hur många påsar hade hon på måndag? ;4.0
Tiffany samlade på burkar för återvinning. På måndag hade hon tio påsar burkar. Hon hittade tre påsar med burkar nästa dag och sju påsar med burkar dagen efter det. Hur många väskor hade hon totalt? ;20.0
Tiffany samlade på burkar för återvinning. På måndag hade hon åtta påsar burkar. Hon hittade tio påsar med burkar nästa dag och fyra påsar med burkar dagen efter det. Hur många väskor hittade hon efter måndag? ;14.0
Tiffany samlade på burkar för återvinning. På måndag hade hon 3 påsar burkar. Nästa dag hittade hon ytterligare sju påsar med burkar och 44 påsar med flaskor. Hur många påsar med burkar hade hon totalt? ;10.0
17 röda persikor och 16 gröna persikor i korgen. Hur många fler röda persikor än gröna finns i korgen? ;1.0
Fem röda persikor och elva gröna persikor i korgen. Hur många fler gröna persikor än röda finns i korgen? ;6.0
Tio röda persikor och några gröna persikor i korgen. Om det är totalt 15 persikor i korgen hur många gröna persikor är det i korgen? ;5.0
Tre röda persikor och några gröna persikor i korgen. Om det finns 10 grönor i korgen, hur många är det då? ;13.0
Sju röda persikor, femton gula persikor och åtta gröna persikor i korgen. Hur många persikor är det i korgen? ;30.0
Sju röda persikor, 71 gula persikor och åtta gröna persikor i korgen. Hur många fler gröna persikor än röda finns i korgen? ;1.0
2 röda persikor 6 gula persikor och 14 gröna persikor är i korgen. Hur många fler gröna persikor än gula finns i korgen? ;8.0
19 röda persikor 11 gula persikor och 12 gröna persikor i korgen. Hur många fler röda persikor än gula finns i korgen? ;8.0
6 röda persikor 90 gula persikor och 16 gröna persikor är i korgen. Hur många röda och gröna persikor är det i korgen? ;22.0
18 röda persikor 14 gula persikor och 17 gröna persikor i korgen. Hur många röda och gula persikor är det i korgen? ;32.0
Fem röda persikor, 14 gula persikor och sex gröna persikor i korgen. Hur många gröna och gula persikor är det i korgen? ;20.0
Det finns 65 korgar persikor. Varje korg har sju röda persikor och tre gröna persikor. Hur många persikor i varje korg? ;10.0
Det finns elva korgar persikor. Varje korg har 10 röda persikor och 18 gröna persikor. Hur många persikor är det i korgen? ;308.0
Det finns sex korgar persikor. Varje korg har 16 röda persikor och 18 gröna persikor. Hur många röd persikor är det i korgen? ;96.0
Det finns sju korgar persikor. Varje korg har 10 röda persikor och 2 gröna persikor. Hur många gröna persikor är det i korgen? ;14.0
Det finns några korgar med persikor. Varje korg har fyra röda persikor och tre gröna persikor. Om det finns totalt 7 persikor i alla korgar hur många korgar med persikor finns det? ;1.0
Det finns två korgar persikor. Varje korg har fyra röda persikor och några gröna persikor. Om det finns totalt 12 persikor i alla korgar hur många gröna persikor finns i varje korg? ;2.0
Det finns totalt 16 persikor i en korg. Om det finns 13 röda persikor och några gröna persikor i korgen. Hur många gröna persikor är det i korgen? ;3.0
Varje korg med persikor har 19 röda persikor och 4 gröna persikor. Om det finns 15 korgar hur många persikor är det i korgarna? ;345.0
Det finns 10 persikor fördelade jämnt i vissa korgar. Om varje korg har 4 röda persikor och 6 gröna persikor hur många korgar med persikor finns det? ;1.0
Sex gröna persikor, sextio gula persikor och två röda persikor i korgen. Hur många fler gröna persikor än röda finns i korgen? ;4.0
Jerry hade fyra actionfigurer på en hylla i sitt rum. Senare la han till några fler actionfigurer i hyllan. Om det finns totalt åtta actionfigurer på hans hylla hur många actionfigurer har han lagt till hyllan? ;4.0
Jerry hade några actionfigurer på en hylla i sitt rum. Senare la han till sju actionfigurer till hyllan. Om det finns totalt 10 actionfigurer på hans hylla nu hur många actionfigurer hade han ursprungligen på hyllan? ;3.0
Jerry hade fyra actionfigurer och 22 böcker på en hylla i sitt rum. Senare la han till sex actionfigurer till hyllan. Hur många actionfigurer hade han på hyllan? ;10.0
Jerry hade fem actionfigurer och nio böcker på en hylla i sitt rum. Senare la han till sju actionfigurer till hyllan. Hur många fler actionfigurer än böcker fanns på hans hylla? ;3.0
Jerry hade två actionfigurer och tio böcker på en hylla i sitt rum. Senare la han till fyra actionfigurer till hyllan. Hur många fler böcker än actionfigurer fanns på hans hylla? ;4.0
Jerry hade åtta actionfigurer och nio böcker på en hylla i sitt rum. Senare la han till tio böcker till hyllan. Hur många böcker hade han på hyllan? ;19.0
Jerry hade sju actionfigurer och två böcker på en hylla i sitt rum. Senare la han till fyra böcker till hyllan. Hur många fler actionfigurer än böcker fanns på hans hylla? ;1.0
Jerry hade fem actionfigurer och två böcker på en hylla i sitt rum. Senare la han till nio böcker till hyllan. Hur många fler böcker än actionfigurer fanns på hans hylla? ;6.0
Jerry hade åtta actionfigurer på en hylla i sitt rum. Senare la han till fyra actionfigurer till och tog bort fem gamla. Hur många actionfigurer hade han på hyllan? ;7.0
Jerry hade tre actionfigurer på en hylla i sitt rum. Senare la han till fyra actionfigurer till och tog bort några av de gamla. Om det finns sex actionfigurer på hans hylla hur många actionfigurer tog han bort från hyllan? ;1.0
Jerry hade sju actionfigurer på en hylla i sitt rum. Senare la han till fler actionfigurer och tog bort tio av de gamla. Om det finns åtta actionfigurer på hans hylla hur många actionfigurer har han lagt till hyllan? ;11.0
Jerry hade några actionfigurer på en hylla i sitt rum. Senare la han till två actionfigurer till och tog bort sju av de gamla. Om det finns 10 actionfigurer på hans hylla nu hur många actionfigurer hade han ursprungligen på hyllan? ;15.0
Jerry hade nio actionfigurer på en hylla i sitt rum. Senare la han till sju actionfigurer till hyllan. Om han också har tio böcker på hyllan hur många fler actionfigurer än böcker fanns på hans hylla? ;6.0
Jerry hade tre böcker och fyra actionfigurer på en hylla i sitt rum. Senare la han till två actionfigurer till hyllan. Hur många fler actionfigurer än böcker fanns på hans hylla? ;3.0
Jerry hade sju böcker och tre actionfigurer på en hylla i sitt rum. Senare la han till två actionfigurer till hyllan. Hur många fler böcker än actionfigurer fanns på hans hylla? ;2.0
Två fåglar satt på stängslet. fler fåglar kom att ansluta sig till dem. Om det finns totalt sex fåglar på staketet hur många fler fåglar hade kommit och satt på staketet? ;4.0
Det satt några fåglar på stängslet. Fyra fler fåglar kom för att ansluta sig till dem. Om det nu finns totalt fem fåglar på staketet hur många fåglar satt på staketet i början? ;1.0
Fyra fåglar och 46 storkar satt på stängslet. Sex fler fåglar kom för att ansluta sig till dem. Hur många fåglar sitter på staketet? ;10.0
Tre fåglar och två storkar satt på stängslet. Fem fler fåglar kom för att ansluta sig till dem. Hur många fåglar och storkar sitter på staketet? ;10.0
Tre fåglar och fyra storkar satt på stängslet. Två fler fåglar kom för att ansluta sig till dem. Hur många fler fåglar än storkar sitter på staketet? ;1.0
Två fåglar och sex storkar satt på stängslet. Tre fler fåglar kom för att ansluta sig till dem. Hur många fler storkor än fåglar sitter på staketet? ;1.0
Fyra fåglar och sex storkar satt på stängslet. Två fler storkar kom för att ansluta sig till dem. Hur många storkor sitter på staketet? ;8.0
Tre fåglar och fyra storkar satt på stängslet. Sex fler storkar kom för att ansluta sig till dem. Hur många fåglar och storkar sitter på staketet? ;13.0
Sex fåglar och tre storkar satt på stängslet. Två fler storkar kom för att ansluta sig till dem. Hur många fler fåglar än storkar sitter på staketet? ;1.0
Fyra fåglar och tre storkar satt på stängslet. Sex fler storkar kom för att ansluta sig till dem. Hur många fler storkor än fåglar sitter på staketet? ;5.0
Sex fåglar satt på stängslet. Fyra fler fåglar och åtta fler storkar kom för att ansluta sig till dem. Hur många fåglar sitter på staketet? ;10.0
Två fåglar satt på stängslet. Fem fler fåglar och fyra fler storkar kom för att ansluta sig till dem. Hur många fler fåglar än storkar sitter på staketet? ;3.0
Tre fåglar satt på stängslet. Två fler fåglar och sex fler storkar kom för att ansluta sig till dem. Hur många fler storkor än fåglar sitter på staketet? ;1.0
Fem storkar och tre fåglar satt på stängslet. Fyra fler fåglar kom för att ansluta sig till dem. Hur många fler fåglar än storkar sitter på staketet? ;2.0
Sex storkar och två fåglar satt på stängslet. Tre fler fåglar kom för att ansluta sig till dem. Hur många fler storkor än fåglar sitter på staketet? ;1.0
Tre fåglar satt på stängslet. Sex storkar och två fåglar kom till dem. Hur många fler storkor än fåglar sitter på staketet? ;1.0
En bok har två kapitel. Det första kapitlet är 48 sidor långt. Det andra kapitlet är 11 sidor långt. Hur många sidor har det första kapitlet mer än det andra? ;37.0
En bok har två kapitel. Det första kapitlet är 37 sidor långt. Det andra kapitlet är 80 sidor långt. Hur många sidor har det andra kapitlet mer än det första? ;43.0
En bok har två kapitel. Det första kapitlet är 60 sidor långt. Om det är 93 sidor i boken hur många sidor är det i andra kapitlet? ;33.0
En bok har två kapitel. Det andra kapitlet är 36 sidor långt. Om det är 67 sidor i boken hur många sidor är det i första kapitlet? ;31.0
En bok har tre kapitel. Det första kapitlet är 66 sidor långt det andra kapitlet är 35 sidor långt och det tredje kapitlet är 24 sidor långt. Hur många sidor har boken totalt? ;125.0
En bok har tre kapitel. Det första kapitlet är 91 sidor långt det andra kapitlet är 23 sidor långt och det tredje kapitlet är 25 sidor långt. Hur många sidor har det första kapitlet mer än det andra? ;68.0
En bok har tre kapitel. Det första kapitlet är 35 sidor långt det andra kapitlet är 18 sidor långt och det tredje kapitlet är 3 sidor långt. Hur många sidor har det andra kapitlet mer än det tredje? ;15.0
En bok har tre kapitel. Det första kapitlet är 53 sidor långt det andra kapitlet är 75 sidor långt och det tredje kapitlet är 21 sidor långt. Hur många sidor har det första kapitlet mer än det tredje? ;32.0
En bok har 31 kapitel. Varje kapitel är 61 sidor långt. Hur många sidor har boken totalt? ;1891.0
En bok har två kapitel på 23 sidor. Det första kapitlet är tio sidor långt. Hur många sidor är det i första kapitlet? ;13.0
En bok har två kapitel på 81 sidor. Det andra kapitlet är 68 sidor långt. Hur många sidor är det i det andra kapitlet? ;13.0
62 campare åkte och roddade i morse. 39 campare åkte och roddade på eftermiddagen. Hur många fler som åkte på morgonen än på eftermiddagen? ;23.0
52 campare gick och roddade på morgonen. 61 campare gick och roddade på eftermiddagen. Hur många fler som åkte på eftermiddagen än på morgonen? ;9.0
15 campare åkte och roddade på morgonen. Några andra åkte och roddade på eftermiddagen. Om 32 åkte på rodd den dagen hur många åkte på eftermiddagen? ;17.0
Några av camparna åkte och rodde på morgonen medan sju av dem åkte och rodde på eftermiddagen. Om totalt 60 campare gick och roddade den dagen hur många gick och roddade på morgonen? ;53.0
36 kamper gick på morgonen, 13 kamper gick på eftermiddagen och 49 kamper gick på kvällen. Hur många som roddade? ;98.0
44 kamper gick på morgonen, 39 på eftermiddagen och 31 på kvällen. Hur många fler som åkte på morgonen än på eftermiddagen? ;5.0
53 kamper gick på morgonen, 48 kamper gick på eftermiddagen och 49 kamper gick på kvällen. Hur många fler åkte på morgonen än på kvällen? ;4.0
33 kamper gick på morgonen, 34 kamper gick på eftermiddagen och 10 kamper gick på kvällen. Hur många fler som åkte på eftermiddagen än på kvällen? ;24.0
13 kamper gick och 59 kamper gick på vandring på morgonen. 21 campare åkte och roddade på eftermiddagen. Hur många som roddade? ;34.0
29 kamper gick och 66 kamper gick på vandring på morgonen. 26 campare åkte och roddade på eftermiddagen. Hur många fler som åkte på morgonen än på eftermiddagen? ;3.0
41 kamper gick och rödde och 4 kamper gick och vandrade på morgonen. 26 campare åkte och roddade på eftermiddagen. Hur många som gick och rödde och vandrade? ;71.0
46 campare gick och roddade på en dag. 43 campare gick och rodde på morgonen och några fler på eftermiddagen. Hur många som gick och roddade på eftermiddagen? ;3.0
Rachel plockade fyra äpplen från sitt träd. Om trädet hade sju äpplen i början. Hur många äpplen finns det kvar på trädet? ;3.0
Rachels träd hade fyra äpplen i början. Hon plockade några äpplen och nu finns det två äpplen kvar på trädet. Hur många äpplen plockade Rachel? ;2.0
Rachel plockade sju mogna äpplen från sitt träd. Nu har trädet fem äpplen kvar. Om tre av dem är mogna och resten är omogna hur många omogna äpplen har trädet nu? ;2.0
Rachel plockade två mogna äpplen från sitt träd. Nu har trädet sju äpplen kvar. Om sex av dem är mogna och resten är omogna hur många mogna äpplen hade trädet till att börja med? ;8.0
Rachel plockade sex mogna äpplen från sitt träd. Nu har trädet två mogna äpplen och fyra omogna äpplen. Hur många äpplen hade trädet till att börja med? ;12.0
Rachel plockade tre mogna äpplen från sitt träd. Nu har trädet två mogna äpplen och 27 omogna äpplen. Hur många mogna äpplen hade trädet till att börja med? ;5.0
Rachel plockade sju äpplen från sitt träd. Därefter växte två nya äpplen på trädet. Nu har trädet sex äpplen kvar på sig. Hur många äpplen hade trädet till att börja med? ;11.0
Rachel hade två äpplen på trädet. Hon plockade fyra äpplen från sitt träd. Sen växte tre nya äpplen på trädet. Hur många äpplen är det på trädet nu? ;1.0
Rachel har 52 äppelträd. Hon plockade två äpplen från ett av sina träd. Nu har trädet sju äpplen kvar. Hur många äpplen hade trädet till att börja med? ;9.0
Rachel har tre äppelträd. Hon plockade åtta äpplen från varje träd. Nu har träden totalt nio äpplen kvar på sig. Hur många äpplen fanns det på alla träd i början? ;33.0
Rachel har fyra äppelträd. Hon plockade sju äpplen från varje träd. Nu har träden totalt 29 äpplen kvar på sig. Hur många äpplen plockade Rachel? ;28.0
Ed hade två kulor mer än Doug. Doug tappade några av sina kulor på lekplatsen. Nu har Ed 19 kulor mer än Doug. Hur många kulor förlorade Doug? ;17.0
Ed hade tio kulor mer än Doug. Doug förlorade elva av sina kulor på lekplatsen. Om Ed hade 45 kulor hur många kulor hade Ed mer än Doug då? ;21.0
Ed hade sex kulor mer än Doug. Doug förlorade sju av sina kulor på lekplatsen. Om Ed hade 22 kulor hur många kulor har Doug nu? ;9.0
Ed hade fem kulor mer än Doug. Doug förlorade tre av sina kulor på lekplatsen. Om Ed hade 27 kulor hur många kulor hade Doug då? ;22.0
Ed hade 24 kulor mer än Doug. Doug förlorade 27 av sina kulor på lekplatsen medan Ed hittade nio till. Hur många fler kulor hade Ed än Doug då? ;60.0
Ed hade 29 kulor mer än Doug. Ed förlorade 17 av sina kulor på lekplatsen. Hur många fler kulor hade Ed än Doug då? ;12.0
Ed hade 19 kulor mer än Doug. Ed tappade bort några av sina kulor på lekplatsen. Nu har Ed åtta kulor mer än Doug. Hur många kulor förlorade Ed? ;11.0
Ed hade 30 kulor mer än Doug. Ed förlorade 21 av sina kulor på lekplatsen. Om Ed hade 91 kulor hur många kulor hade Ed mer än Doug då? ;9.0
Ed hade 12 kulor mer än Doug. Ed förlorade 20 av sina kulor på lekplatsen. Om Ed hade 17 kulor hur många kulor har Doug nu? ;5.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. Om 408 elever föreslog potatismos medan 42 föreslog bacon i menyn hur många fler elever föreslog potatismos än de som föreslog bacon? ;366.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. Om 479 elever föreslog potatismos medan 489 föreslog bacon till menyn hur många fler elever föreslog bacon än de som föreslog potatismos? ;10.0
På grund av beslutet bad Sofia 310 elever att föreslå specifika typer av mat. 185 elever föreslog att man skulle lägga till potatismos medan andra föreslog att man skulle lägga till bacon i menyn. Hur många elever föreslog bacon? ;125.0
På grund av beslutet bad Sofia 288 elever att föreslå specifika typer av mat. 264 elever föreslog bacon medan andra föreslog potatismos till menyn. Hur många elever föreslog potatismos? ;24.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. 457 elever föreslog att man skulle lägga till potatismos medan andra föreslog att man skulle lägga till bacon i menyn. Om 63 fler elever föreslog potatismos än de som föreslog bacon hur många elever föreslog bacon? ;394.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. 182 elever föreslog att man skulle lägga till potatismos medan andra föreslog att man skulle lägga till bacon i menyn. Om 166 fler elever föreslog bacon än de som föreslog potatismos hur många elever föreslog bacon? ;348.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. Om 324 elever föreslog att man skulle lägga till potatismos, 374 föreslog att man skulle lägga till bacon och 128 föreslog att man skulle lägga till tomater, hur många elever deltog i förslaget om nya livsmedel? ;826.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. Om 257 elever föreslog potatismos, 120 föreslog bacon och 97 föreslog tomater, hur många fler elever föreslog potatismos än de som föreslog bacon? ;137.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. Om 144 elever föreslog potatismos, 467 föreslog bacon och 79 föreslog tomater, hur många fler elever föreslog potatismos än de som föreslog tomater? ;65.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. Om 228 elever föreslog potatismos 337 föreslog bacon och 23 föreslog tomater hur många fler elever föreslog bacon än de som föreslog tomater? ;314.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat från totalt 66 val. Om 450 elever föreslog att man skulle lägga till potatismos, 38 föreslog att man skulle lägga till bacon på menyn och resten deltog inte hur många elever deltog i förslaget om nya livsmedel? ;488.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. Om 218 elever föreslog att man skulle lägga till potatismos och bacon medan 351 föreslog att man bara skulle lägga till bacon i menyn hur många elever föreslog att man skulle lägga till bacon? ;569.0
På grund av beslutet bad Sofia eleverna att föreslå specifika typer av mat. Om 269 elever föreslog bacon 330 föreslog potatismos och 76 föreslog tomater hur många fler elever föreslog potatismos än de som föreslog bacon? ;61.0
I en skola finns det 569 flickor och 236 pojkar. Hur många fler flickor än pojkar har skolan? ;333.0
I en skola finns det 34 flickor och 841 pojkar. Hur många pojkar är det mer än flickor på skolan? ;807.0
En skola har 485 elever. Det finns 232 flickor och resten är pojkar. Hur många pojkar är det i den skolan? ;253.0
I en skola finns det 697 flickor och resten är pojkar. Om det finns 228 fler flickor än pojkar hur många pojkar finns det i den skolan? ;469.0
I en skola finns det 635 flickor och resten är pojkar. Om det finns 510 pojkar mer än flickor hur många pojkar finns det i den skolan? ;1145.0
I en skola finns det 868 flickor och resten är pojkar. Om det finns 281 fler flickor än pojkar hur många elever finns det i den skolan? ;1455.0
I en skola finns det 700 flickor och resten är pojkar. Om det finns 142 pojkar mer än flickor hur många elever finns det i den skolan? ;1542.0
I en skola finns det 706 flickor och 222 pojkar. 418 fler flickor gick med i skolan. Hur många elever är det i skolan nu? ;1346.0
