m_query;response
Тифани събираше кутии за рециклиране. В понеделник имаше 8 торбички с консерви. Намерила е 10 торбички с консерви на следващия ден и 4 торбички с консерви на следващия ден. Колко чанти е намерила след понеделник? ;14.0
Тифани събираше кутии за рециклиране. В понеделник имаше 3 торбички с консерви. На следващия ден намерила още 7 торбички с кутии и 44 торбички с бутилки. Колко торбички с консерви е имала? ;10.0
17 червени праскови и 16 зелени праскови са в кошчето. Колко повече червени праскови има в кошчето? ;1.0
В кошницата има 5 червени праскови и 11 зелени. Колко зелени праскови има в кошницата? ;6.0
В кошницата има 10 червени праскови и още няколко зелени. Ако има общо 15 праскови в кошчето колко зелени праскови има в кошчето? ;5.0
В кошницата има 3 червени праскови и още няколко зелени. Ако в кошчето има 10 зелени праскови повече от червените, колко зелени има в нея? ;13.0
В кошницата има 7 червени праскови, 15 жълти и 8 зелени. Колко праскови има в кошчето? ;30.0
В кошницата има 7 червени праскови, 71 жълти и 8 зелени. Колко зелени праскови има в кошницата? ;1.0
В кошницата има 2 червени праскови, 6 жълти и 14 зелени. Колко зелени праскови има в кошницата? ;8.0
19 червени праскови, 11 жълти и 12 зелени са в кошчето. Колко повече червени праскови има в кошницата от жълтите? ;8.0
6 червени праскови 90 жълти и 16 зелени праскови са в кошчето. Колко червени и зелени праскови има в кошчето? ;22.0
18 червени праскови, 14 жълти и 17 зелени праскови са в кошчето. Колко червени и жълти праскови има в кошчето? ;32.0
В кошницата има 5 червени праскови, 14 жълти и 6 зелени. Колко зелени и жълти праскови има в кошчето? ;20.0
Има 65 кошници с праскови. Всяка кошница има 7 червени праскови и 3 зелени праскови. Колко праскови има в всяка кошница? ;10.0
Има 11 кошници с праскови. Всяка кошница има 10 червени праскови и 18 зелени праскови. Колко праскови има в кошниците? ;308.0
Има 6 кошници с праскови. Всяка кошница има 16 червени праскови и 18 зелени праскови. Колко червени праскови има в кошниците? ;96.0
Има 7 кошници с праскови. Всяка кошница има 10 червени праскови и 2 зелени праскови. Колко зелени праскови има в кошниците? ;14.0
Има няколко кошници с праскови. Всяка кошница има 4 червени праскови и 3 зелени праскови. Ако има общо 7 праскови във всички кошници колко кошници с праскови има? ;1.0
Има две кошници с праскови. Във всяка кошница има 4 червени праскови и още няколко зелени. Ако има общо 12 праскови във всички кошници колко зелени праскови има във всяка кошница? ;2.0
Има общо 16 праскови в една кошница. Ако има 13 червени праскови и още няколко зелени в кошчето. Колко зелени праскови има в кошчето? ;3.0
Всяка кошница с праскови има 19 червени и 4 зелени праскови. Ако има 15 такива кошници колко праскови има в тях? ;345.0
Има 10 праскови, разпределени по равно в няколко кошници. Ако всяка кошница има 4 червени праскови и 6 зелени праскови колко кошници има? ;1.0
6 зелени праскови, 60 жълти и 2 червени са в кошчето. Колко зелени праскови има в кошницата? ;4.0
Джери имаше 4 екшън фигури на рафт в стаята си. По-късно той добави още няколко екшън фигури на рафтовете. Ако има общо 8 фигури на рафтовете му, колко фигури е добавил? ;4.0
Джери имаше някакви екшън фигури на рафтовете в стаята си. По-късно той добави още 7 екшън фигури на рафтовете. Ако има общо 10 фигури на рафтовете му сега колко фигури е имал първоначално на рафтовете? ;3.0
Джери имаше 4 екшън фигури и 22 книги на рафтовете в стаята си. По-късно той добави още 6 екшън фигури на рафтовете. Колко екшън фигури има на рафта му? ;10.0
Джери имаше 5 екшън фигури и 9 книги на рафтовете в стаята си. По-късно той добави още 7 екшън фигури на рафтовете. Колко повече екшън фигури има на рафта му от книгите? ;3.0
Джери имаше 2 екшън фигури и 10 книги на рафтовете в стаята си. По-късно той добави още 4 екшън фигури на рафтовете. Колко повече книги има на рафта, отколкото екшън фигури? ;4.0
Джери имаше 8 екшън фигури и 9 книги на рафтовете в стаята си. По-късно той добави още 10 книги на рафта. Колко книги имаше на рафта му? ;19.0
Джери имаше 7 екшън фигури и 2 книги на рафтовете в стаята си. По-късно той добави още 4 книги на рафта. Колко повече екшън фигури има на рафта му от книгите? ;1.0
Джери имаше 5 екшън фигури и 2 книги на рафтовете в стаята си. По-късно той добави още 9 книги на рафта. Колко повече книги има на рафта, отколкото екшън фигури? ;6.0
Джери имаше осем екшън фигури на рафтовете в стаята си. По-късно добавил още 4 екшън фигури на рафтовете и премахнал 5 стари. Колко екшън фигури има на рафта му? ;7.0
Джери имаше три екшън фигури на рафтовете в стаята си. По-късно той добави още 4 екшън фигури на рафтовете и премахна някои от старите. Ако има 6 фигури на рафтовете му, колко фигури е извадил от тях? ;1.0
Джери имаше 7 екшън фигури на рафтовете в стаята си. По-късно добавил още няколко екшън фигури на рафтовете и премахнал 10 от старите. Ако има 8 фигури на рафтовете му, колко фигури е добавил? ;11.0
Джери имаше някакви екшън фигури на рафтовете в стаята си. По-късно добавил още 2 екшън фигури на рафтовете и премахнал 7 от старите. Ако има 10 фигури на рафтовете му сега колко фигури е имал първоначално на рафтовете? ;15.0
Джери имаше 9 екшън фигури на рафт в стаята си. По-късно той добави още 7 екшън фигури на рафтовете. Ако има и 10 книги на рафта, колко повече екшън фигури има, отколкото книги? ;6.0
Джери имаше 3 книги и 4 екшън фигури на рафтовете в стаята си. По-късно той добави още 2 екшън фигури на рафтовете. Колко повече екшън фигури има на рафта му от книгите? ;3.0
Джери имаше 7 книги и 3 екшън фигури на рафтовете в стаята си. По-късно той добави още 2 екшън фигури на рафтовете. Колко повече книги има на рафта, отколкото екшън фигури? ;2.0
Две птици седяха на оградата. До тях се присъединиха още птици. Ако има общо 6 птици на оградата сега колко повече птици са дошли да седнат на оградата? ;4.0
Имаше птици, които седяха на оградата. Още четири птици се присъединиха към тях. Ако има общо 5 птици на оградата сега колко птици са били на оградата в началото? ;1.0
4 птици и 46 щъркела седяха на оградата. Още 6 птици се присъединиха към тях. Колко птици стоят на оградата? ;10.0
Три птици и две щъркели седяха на оградата. До тях се присъединиха още пет птици. Колко птици и щъркели стоят на оградата? ;10.0
Три птици и четири щъркела седяха на оградата. До тях се присъединиха още две птици. Колко повече птици от щъркелите стоят на оградата? ;1.0
Две птици и шест щъркела седяха на оградата. До тях се присъединиха още три птици. Колко повече щъркели от птици стоят на оградата? ;1.0
4 птици и 6 щъркела седяха на оградата. До тях се присъединиха още два щъркела. Колко щъркела има на оградата? ;8.0
Три птици и четири щъркела седяха на оградата. До тях се присъединиха още 6 щъркела. Колко птици и щъркели стоят на оградата? ;13.0
6 птици и 3 щъркела седяха на оградата. До тях се присъединиха още два щъркела. Колко повече птици от щъркелите стоят на оградата? ;1.0
4 птици и 3 щъркела седяха на оградата. До тях се присъединиха още 6 щъркела. Колко повече щъркели от птици стоят на оградата? ;5.0
Шест птици седяха на оградата. До тях се присъединиха още 4 птици и 8 щъркела. Колко птици стоят на оградата? ;10.0
Две птици седяха на оградата. До тях се присъединиха още 5 птици и 4 щъркела. Колко повече птици от щъркелите стоят на оградата? ;3.0
Три птици седяха на оградата. До тях се присъединиха още 2 птици и още 6 щъркела. Колко повече щъркели от птици стоят на оградата? ;1.0
Пет щъркела и три птици седяха на оградата. Още четири птици се присъединиха към тях. Колко повече птици от щъркелите стоят на оградата? ;2.0
6 щъркела и 2 птици седяха на оградата. До тях се присъединиха още три птици. Колко повече щъркели от птици стоят на оградата? ;1.0
Три птици седяха на оградата. До тях се присъединиха още 6 щъркела и 2 птици. Колко повече щъркели от птици стоят на оградата? ;1.0
Книгата има две глави. Първата глава е 48 страници. Втората глава е 11 страници. Колко страници повече има първата глава от втората? ;37.0
Книгата има две глави. Първата глава е на 37 страници. Втората глава е 80 страници. Колко страници има втората глава от първата? ;43.0
Книгата има две глави. Първата глава е 60 страници. Ако има общо 93 страници в книгата колко страници има във втората глава? ;33.0
Книгата има две глави. Втората глава е 36 страници. Ако има общо 67 страници в книгата колко страници има в първата глава? ;31.0
Книгата има 3 глави. Първата глава е 66 страници, втората 35 страници, а третата 24 страници. Колко страници има книгата? ;125.0
Книгата има 3 глави. Първата глава е 91 страници, втората е 23 страници, а третата е 25 страници. Колко страници повече има първата глава от втората? ;68.0
Книгата има 3 глави. Първата глава е 35 страници, втората е 18 страници, а третата е 3 страници. Колко страници има втората глава в сравнение с третата? ;15.0
Книгата има 3 глави. Първата глава е 53 страници, втората е 75 страници, а третата е 21 страници. Колко страници повече има първата глава от третата глава? ;32.0
Книгата има 31 глави. Всяка глава е 61 страници. Колко страници има книгата? ;1891.0
Книгата има 2 глави на 23 страници. Първата глава е 10 страници. Колко страници има в първата глава? ;13.0
Книгата има 2 глави на 81 страници. Втората глава е на 68 страници. Колко страници има в втората глава? ;13.0
62 лагериста отидоха да гребат сутринта. 39 лагеристи отидоха да гребат следобед. Колко повече хора са гребали сутрин, отколкото следобед? ;23.0
52 лагериста отидоха да гребат сутринта. 61 лагериста отидоха да гребат следобед. Колко повече хора са гребали следобед, отколкото сутрин? ;9.0
15 лагеристи отидоха да гребат сутринта. Още няколко лагерника отидоха да гребат следобед. Ако общо 32 лагерника са гребали този ден колко от тях са гребали следобед? ;17.0
Някои от лагерниците гребаха сутрин, а седем други следобед. Ако 60 души са гребали в този ден, колко са гребали сутринта? ;53.0
36 лагериста гребаха сутринта, 13 следобед и 49 вечерта. Колко от лагерниците гребаха? ;98.0
44 лагериста гребаха сутринта, 39 следобед и 31 вечерта. Колко повече хора са гребали сутрин, отколкото следобед? ;5.0
53 лагерари гребаха сутринта, 48 лагерари гребаха следобед и 49 лагерари гребаха вечерта. Колко повече хора гребаха сутрин, отколкото вечер? ;4.0
33 лагерари гребаха сутринта, 34 лагерари гребаха следобед и 10 лагерари гребаха вечерта. Колко повече хора гребаха следобед, отколкото вечер? ;24.0
13 лагерника отидоха да гребат и 59 лагерника отидоха да се разхождат сутринта. 21 от лагерниците са отишли да гребат следобед. Колко от лагерниците гребаха? ;34.0
29 от лагерниците се катерят и 66 от лагерниците се разхождат сутринта. 26 лагериста отидоха да гребат следобед. Колко повече хора са гребали сутрин, отколкото следобед? ;3.0
41 от лагерниците са отишли да гребат и 4 са отишли да се разхождат сутринта. 26 лагериста отидоха да гребат следобед. Колко от лагерниците са гребали и се качвали? ;71.0
46 лагеристи гребаха за един ден. 43 лагеристи гребаха сутринта и още няколко лагериста гребаха следобед. Колко от вас са гребали следобед? ;3.0
Рейчъл събра 4 ябълки от дървото си. Ако дървото е имало 7 ябълки в началото. Колко ябълки има на дървото? ;3.0
Дървото на Рейчъл имаше 4 ябълки в началото. Тя събра няколко ябълки и сега на дървото са останали две ябълки. Колко ябълки е събрала Рейчъл? ;2.0
Рейчъл събра 7 зряла ябълка от дървото си. Сега дървото има още 5 ябълки. Ако три от тях са зряла и останалите са незрели колко незрели ябълки има дървото сега? ;2.0
Рейчъл събра две зряла ябълка от дървото си. Сега дървото има още 7 ябълки. Ако 6 от тях са зряла и останалите са незрели колко зряла ябълка е имало на дървото в началото? ;8.0
Рейчъл събра 6 зряла ябълка от дървото си. Сега дървото има 2 зряла ябълка и 4 незряла ябълка. Колко ябълки има на дървото в началото? ;12.0
Рейчъл събра 3 зряла ябълка от дървото си. Сега дървото има 2 зряла ябълка и 27 незряла ябълка. Колко зряла ябълка трябва да има дървото? ;5.0
Рейчъл събра 7 ябълки от дървото си. След това на дървото израснаха две нови ябълки. Сега дървото има още 6 ябълки. Колко ябълки има на дървото в началото? ;11.0
На дървото на Рейчъл имаше две ябълки. Тя събра 4 ябълки от дървото си. След това на дървото израснаха три нови ябълки. Колко ябълки има на дървото сега? ;1.0
Рейчъл има 52 ябълкови дървета. Тя събра две ябълки от едно от дърветата си. Сега дървото има още 7 ябълки. Колко ябълки има на дървото в началото? ;9.0
Рейчъл има три ябълкови дървета. Тя събра 8 ябълки от всяко дърво. Сега дърветата имат общо 9 ябълки. Колко ябълки имаше на всички дървета в началото? ;33.0
Рейчъл има 4 ябълкови дървета. Тя събра 7 ябълки от всяко дърво. Сега дърветата имат общо 29 ябълки. Колко ябълки е събрала Рейчъл? ;28.0
Ед имаше 2 топки повече от Дъг. Дъг загуби някои от топките си на детската площадка. Сега Ед има 19 топки повече от Дъг. Колко топки е загубил Дъг? ;17.0
Ед имаше 10 топки повече от Дъг. Дъг загуби 11 от топките си на детската площадка. Ако Ед има 45 топчета колко топчета повече от Дъг има Ед? ;21.0
Ед имаше 6 топки повече от Дъг. Дъг загуби 7 от топките си на детската площадка. Ако Ед е имал 22 топчета колко топчета има Дъг сега? ;9.0
Ед имаше 5 топки повече от Дъг. Дъг загуби три от топките си на детската площадка. Ако Ед е имал 27 топчета колко топчета е имал Дъг първоначално? ;22.0
Ед имаше 24 топки повече от Дъг. Дъг загуби 27 от топките си на детската площадка, докато Ед намери още 9 топки. Колко топки повече е имал Ед от Дъг? ;60.0
Ед имаше 29 топки повече от Дъг. Ед загуби 17 от топките си на детската площадка. Колко топки повече е имал Ед от Дъг? ;12.0
Ед имаше 19 топки повече от Дъг. Ед загуби някои от топките си на детската площадка. Сега Ед има осем топки повече от Дъг. Колко топки е загубил Ед? ;11.0
Ед имаше 30 топки повече от Дъг. Ед загуби 21 от топките си на детската площадка. Ако Ед има 91 топки колко топки повече от Дъг има Ед? ;9.0
Ед имаше 12 топки повече от Дъг. Ед загуби 20 от топките си на детската площадка. Ако Ед е имал 17 топчета колко топчета има Дъг сега? ;5.0
За да вземе решението, София помоли учениците да предложат конкретни видове храна. Ако 408 ученици са предложили картофено пюре, докато 42 са предложили бекон, колко повече ученици са предложили картофено пюре, отколкото тези, които са предложили бекон? ;366.0
За да вземе решението, София помоли учениците да предложат конкретни видове храна. Ако 479 студенти са предложили да се добави картофено пюре, докато 489 са предложили да се добави бекон в менюто, колко повече ученици са предложили бекон, отколкото тези, които са предложили картофено пюре? ;10.0
За да вземе решението, София помоли 310 ученици да предложат конкретни видове храна. 185 студенти предложиха да се добавят картофено пюре, докато други предложиха да се добавя бекон в менюто. Колко ученици предложиха бекон? ;125.0
За да вземе решението, София помоли 288 ученици да предложат конкретни видове храна. 264 студенти предложиха да се добави бекон, докато други предложиха да се добави картофено пюре в менюто. Колко ученици предложиха картофено пюре? ;24.0
За да вземе решението, София помоли учениците да предложат конкретни видове храна. 457 студенти предложиха да се добавят картофено пюре, докато други предложиха да се добавя бекон в менюто. Ако 63 ученика са предложили картофено пюре, а не бекон, колко са предложили бекон? ;394.0
За да вземе решението, София помоли учениците да предложат конкретни видове храна. 182 студенти предложиха да се добавят картофено пюре, докато други предложиха да се добавя бекон в менюто. Ако 166 повече ученици са предложили да се добави бекон, отколкото тези, които са предложили картофено пюре, колко ученици са предложили бекон? ;348.0
