m_query;response
(آلن) أحضر 5 بالونات و (جايك) أحضر 4 بالونات للمتنزه ثم اشترى (ألن) 3 بالونات أخرى في الحديقة كم عدد البالونات التي أحضرها (ألن) إلى الحديقة ؟ ;8.0
(آلن) أحضر 6 بالونات و (جايك) أحضر بالونين إلى الحديقة ثم اشترى (جايك) 3 بالونات أخرى في الحديقة كم عدد البالونات التي كان لدى (ألن) أكثر من (جايك) في الحديقة ؟ ;1.0
(آلن) أحضر 6 بالونات و (جايك) أحضر 3 بالونات إلى الحديقة ثم اشترى (جايك) 4 بالونات أخرى في الحديقة كم عدد البالونات التي كان لدى (جايك) أكثر من (ألن) في الحديقة ؟ ;1.0
(آلن) أحضر 5 بالونات و (جايك) أحضر 6 بالونات إلى الحديقة ثم اشترى (جايك) 3 بالونات أخرى في الحديقة كم عدد البالونات التي أحضرها (جايك) إلى الحديقة ؟ ;9.0
(آلن) أحضر 3 بالونات و 20 كرة بينما (جايك) أحضر 5 بالونات و 59 كرة إلى الحديقة كم عدد البالونات التي كان لدى (ألن) و (جايك) في الحديقة ؟ ;8.0
(آلن) أحضر 7 بالونات و 5 كرات بينما (جايك) أحضر 6 بالونات و 4 كرات إلى الحديقة كم عدد الكرات التي كان لدى (ألن) و (جايك) في الحديقة ؟ ;9.0
آلان أحضر 5 بالونات إذا كان (ألن) و (جايك) أحضروا 6 بالونات إلى الحديقة كم بالون أحضر (جايك) إلى الحديقة ؟ ;1.0
(آلن) أحضر بالونين إلى الحديقة ثم اشترى ثلاثة بالونات أخرى هناك إذا أحضر (جايك) 6 بالونات إلى الحديقة كم بالونات كان لدى (جايك) أكثر من (ألن) في الحديقة ؟ ;1.0
كل يوم يقضي (رايان) 6 ساعات في تعلم اللغة الإنجليزية و2 ساعات في تعلم اللغة الصينية كم ساعة يقضيها في تعلم اللغة الإنجليزية أكثر من ساعات تعلم اللغة الصينية ؟ ;4.0
كل يوم يقضي (رايان) 6 ساعات في تعلم اللغة الإنجليزية و 7 ساعات في تعلم اللغة الصينية كم ساعة يقضيها في تعلم اللغة الصينية أكثر من اللغة الإنجليزية ؟ ;1.0
كل يوم يقضي (رايان) 3 ساعات في تعلم اللغة الإنجليزية وبعض الساعات في تعلم اللغة الصينية إذا كان يقضي 4 ساعات في تعلم اللغة الإنجليزية والصينية كل يوم كم ساعة يقضيها في تعلم اللغة الصينية ؟ ;1.0
كل يوم يقضي (رايان) سبع ساعات في تعلم اللغة الإنجليزية وبعض الساعات في تعلم اللغة الصينية إذا كان يقضي ساعتين أكثر في تعلم اللغة الإنجليزية من تعلم اللغة الصينية كم ساعة يقضي في تعلم اللغة الصينية ؟ ;5.0
كل يوم يقضي (رايان) 5 ساعات في تعلم اللغة الصينية و ساعات أخرى في تعلم اللغة الإنجليزية إذا كان يقضي ساعتين أكثر في تعلم اللغة الإنجليزية من تعلم اللغة الصينية كم ساعة يقضي في تعلم اللغة الإنجليزية ؟ ;7.0
كل يوم يقضي (رايان) 6 ساعات في تعلم اللغة الإنجليزية و 7 ساعات في تعلم اللغة الصينية إذا كان يتعلم لمدة 5 أيام كم ساعة يقضيها في تعلم اللغة الإنجليزية والصينية في كل شيء ؟ ;65.0
كل يوم يقضي (رايان) 6 ساعات في تعلم اللغة الإنجليزية و 5 ساعات في تعلم اللغة الصينية إذا كان يتعلم لمدة يومين كم ساعة يقضيها في تعلم اللغة الإنجليزية ؟ ;12.0
كل يوم يقضي (رايان) 5 ساعات في تعلم اللغة الإنجليزية و 4 ساعات في تعلم اللغة الصينية إذا كان يتعلم لمدة 6 أيام كم ساعة يقضيها في تعلم اللغة الصينية ؟ ;24.0
كل يوم يقضي (رايان) 4 ساعات في تعلم اللغة الإنجليزية و 6 ساعات في تعلم اللغة الصينية إذا كان يتعلم لمدة 86 يوماً كم ساعة يقضيها في تعلم اللغة الإنجليزية والصينية كل يوم ؟ ;10.0
كل يوم يقضي (رايان) 6 ساعات في تعلم اللغة الإنجليزية 7 ساعات في تعلم اللغة الصينية و 3 ساعات في تعلم اللغة الإسبانية كم ساعة يقضيها في تعلم اللغة الإنجليزية الصينية والإسبانية ؟ ;16.0
كل يوم يقضي (رايان) 6 ساعات في تعلم اللغة الإنجليزية 3 ساعات في تعلم اللغة الصينية و 58 ساعة في تعلم اللغة الإسبانية كم ساعة يقضيها في تعلم اللغة الإنجليزية أكثر من ساعات تعلم اللغة الصينية ؟ ;3.0
كل يوم يقضي (رايان) 7 ساعات في تعلم اللغة الإنجليزية ساعتين في تعلم اللغة الصينية و 4 ساعات في تعلم اللغة الإسبانية كم ساعة يقضيها في تعلم اللغة الإنجليزية أكثر من اللغة الإسبانية ؟ ;3.0
كل يوم يقضي (رايان) ساعتين في تعلم اللغة الإنجليزية خمس ساعات في تعلم اللغة الصينية و أربع ساعات في تعلم اللغة الإسبانية كم ساعة يقضيها في تعلم اللغة الصينية أكثر من اللغة الإسبانية ؟ ;1.0
كل يوم يقضي (رايان) 3 ساعات في تعلم اللغة الإنجليزية والصينية إذا كان يقضي ساعتين في تعلم اللغة الإنجليزية كل يوم كم ساعة يقضيها في تعلم اللغة الصينية ؟ ;1.0
(رايان) يتعلم اللغة الإنجليزية والصينية لمدة 7 أيام كل يوم يقضي 4 ساعات في تعلم اللغة الإنجليزية و 5 ساعات في تعلم اللغة الصينية كم ساعة يقضيها في تعلم اللغة الإنجليزية والصينية ؟ ;63.0
(تيفاني) كانت تجمع علب لإعادة التدوير يوم الاثنين كانت لديها 8 أكياس من العلب في اليوم التالي وجدت سبع أكياس أخرى من العلب كم حقيبة كانت معها يوم الاثنين أكثر مما وجدت في اليوم التالي ؟ ;1.0
(تيفاني) كانت تجمع علب لإعادة التدوير يوم الاثنين كانت لديها 7 أكياس من العلب في اليوم التالي وجدت 12 كيس من العلب كم عدد الحقائب التي وجدتها في اليوم التالي أكثر مما كانت عليه يوم الاثنين ؟ ;5.0
(تيفاني) كانت تجمع علب لإعادة التدوير يوم الاثنين كانت لديها 4 أكياس من العلب في اليوم التالي وجدت المزيد من أكياس القوارير إذا كان لديها 6 أكياس في المجموع كم حقيبة وجدت في اليوم التالي ؟ ;2.0
(تيفاني) كانت تجمع علب لإعادة التدوير يوم الاثنين كانت لديها بعض أكياس العلب في اليوم التالي وجدت 4 أكياس أخرى من العلب إذا كان لديها 8 أكياس في المجموع كم كانت أكياسها يوم الاثنين ؟ ;4.0
(تيفاني) كانت تجمع علب لإعادة التدوير يوم الاثنين كانت لديها 10 أكياس من العلب وجدت 3 أكياس من العلب في اليوم التالي و 7 أكياس من العلب في اليوم التالي كم حقيبة كانت لديها ؟ ;20.0
(تيفاني) كانت تجمع علب لإعادة التدوير يوم الاثنين كانت لديها 8 أكياس من العلب وجدت 10 أكياس من العلب في اليوم التالي و 4 أكياس من العلب في اليوم التالي كم حقيبة وجدت بعد يوم الاثنين ؟ ;14.0
(تيفاني) كانت تجمع علب لإعادة التدوير يوم الاثنين كانت لديها 3 أكياس من العلب في اليوم التالي وجدت 7 أكياس أخرى من العلب و 44 كيس من الزجاجات كم كيس من العلب كان لديها ؟ ;10.0
17خوخة حمراء و 16خوخة خضراء في السلة كم عدد الخوخ الأحمر في السلة أكثر من الخوخ الأخضر ؟ ;1.0
خمسة خوخات حمراء و 11 خوخة خضراء في السلة كم عدد الخوخ الأخضر في السلة أكثر من عدد الخوخ الأحمر ؟ ;6.0
عشرة خوخ أحمر وبعض الخضر في السلة إذا كان هناك 15 خوخ في السلة كم عدد الخوخ الأخضر في السلة ؟ ;5.0
ثلاثة خوخات حمراء وبعض الخضراء في السلة إذا كان هناك 10 أخضر الخوخ أكثر من الخوخ الأحمر في السلة كم من الخوخ الأخضر في السلة ؟ ;13.0
سبعة خوخ أحمر ، خمسة عشر خوخ أصفر وثمانية خوخ أخضر في السلة كم عدد الخوخ في السلة ؟ ;30.0
سبعة خوخ أحمر ، 71 خوخ أصفر و 8 خوخ أخضر في السلة كم عدد الخوخ الأخضر في السلة أكثر من عدد الخوخ الأحمر ؟ ;1.0
اثنان من الخوخ الأحمر ستة من الخوخ الأصفر و 14 من الخوخ الأخضر في السلة كم عدد الخوخ الأخضر في السلة أكثر من الخوخ الأصفر ؟ ;8.0
19خوخة حمراء 11خوخة صفراء و 12خوخة خضراء في السلة كم عدد الخوخ الأحمر في السلة أكثر من الخوخ الأصفر ؟ ;8.0
6خوخ أحمر 90خوخ أصفر و 16خوخ أخضر في السلة كم عدد الخوخ الأحمر والأخضر في السلة ؟ ;22.0
18خوخة حمراء 14خوخة صفراء و 17خوخة خضراء في السلة كم عدد الخوخ الأحمر والأصفر في السلة ؟ ;32.0
خمسة خوخات حمراء ، أربعة عشر خوخة صفراء ، وستة خوخات خضراء في السلة كم عدد الخوخ الأخضر والأصفر في السلة ؟ ;20.0
هناك 65 سلة من الخوخ كل سلة بها 7 خوخ حمراء و 3 خوخ خضراء كم عدد الخوخ في كل سلة ؟ ;10.0
هناك 11 سلة من الخوخ كل سلة بها 10 خوخ حمراء و 18 خوخ خضراء كم عدد الخوخ في السلال ؟ ;308.0
هناك 6 سلة من الخوخ كل سلة بها 16 خوخ حمراء و 18 خوخ خضراء كم عدد الخوخ الأحمر في السلال ؟ ;96.0
هناك سبعة سلة من الخوخ كل سلة بها 10 خوخ حمراء و 2 خوخ خضراء كم عدد الخوخ الأخضر في السلال ؟ ;14.0
هناك بعض السلال من الخوخ كل سلة بها 4 خوخ حمراء و 3 خوخ خضراء إذا كان هناك 7 خوخ في كل السلال كم عدد السلال ؟ ;1.0
هناك سلة من الخوخ كل سلة بها أربعة خوخ حمراء وبعض الخضراء إذا كان هناك 12 خوخ في كل السلال كم عدد الخوخ الأخضر في كل سلة ؟ ;2.0
هناك ما مجموعه 16 خوخ في سلة إذا كان هناك 13 خوخ أحمر وبعض الخضراء أكثر من الخوخ في السلة. كم عدد الخوخ الأخضر في السلة ؟ ;3.0
كل سلة من الخوخ تحتوي على 19 خوخ أحمر و 4 خوخ أخضر إذا كان هناك 15 من هذه السلال كم عدد الخوخ في السلال ؟ ;345.0
هناك 10 خوخ موزعة بالتساوي في بعض السلال إذا كان كل سلة بها 4 خوخ حمراء و 6 خوخ أخضر كم عدد السلال من الخوخ ؟ ;1.0
ستة خوخات خضراء و ستين خوخة صفراء و اثنان أحمر في السلة كم عدد الخوخ الأخضر في السلة أكثر من عدد الخوخ الأحمر ؟ ;4.0
جيري) كان لديه أربعة ألعاب) على الرف في غرفته لاحقاً أضاف بعضاً من أشكال الأفعال إلى الرف إذا كان هناك مجموع 8 شخصيات في رفّه الآن كم عدد شخصيات العمل أضاف إلى الرفّ ؟ ;4.0
جيري) كان لديه بعض) الألعاب على الرف في غرفته لاحقاً أضاف 7 شخصيات أخرى إلى الرف إذا كان هناك مجموع 10 شخصيات في رفّه الآن كم عدد الشخصيات التي كان يحتفظ بها في البداية ؟ ;3.0
كان لدى (جيري) 4 شخصيات وأربعة وعشرون كتاباً على رف في غرفته لاحقاً أضاف 6 شخصيات أخرى إلى الرف كم عدد الألعاب التي كانت على رفّه ؟ ;10.0
كان لدى (جيري) 5 شخصيات وأربعة كتب على الرف في غرفته لاحقاً أضاف 7 شخصيات أخرى إلى الرف كم عدد الرسومات التي كانت على رفوفه أكثر من الكتب ؟ ;3.0
كان لدى (جيري) شخصيتين من الألعاب و 10 كتب على الرف في غرفته لاحقاً أضاف 4 شخصيات أخرى إلى الرف كم عدد الكتب التي كانت على رفوفه أكثر من الرسومات ؟ ;4.0
كان لدى (جيري) 8 شخصيات وأربعة كتب على الرف في غرفته بعد ذلك أضاف 10 كتب أخرى إلى الرف كم عدد الكتب التي كانت على رفّه في كلّها ؟ ;19.0
كان لدى (جيري) 7 شخصيات وأكثر من كتاب على الرف في غرفته لاحقاً أضاف 4 كتب أخرى إلى الرف كم عدد الرسومات التي كانت على رفوفه أكثر من الكتب ؟ ;1.0
كان لدى (جيري) خمسة ألعاب و كتابين على الرف في غرفته لاحقاً أضاف تسعة كتب أخرى إلى الرف كم عدد الكتب التي كانت على رفوفه أكثر من الرسومات ؟ ;6.0
جيري) كان لديه 8 شخصيات) على الرف في غرفته لاحقاً أضاف 4 شخصيات أخرى إلى الرف وأزال 5 شخصيات قديمة كم عدد الألعاب التي كانت على رفّه ؟ ;7.0
جيري) كان لديه ثلاثة) ألعاب في غرفة نومه لاحقاً أضاف 4 شخصيات أخرى إلى الرف و أزال بعض القديمة إذا كان هناك 6 شخصيات في رفّه الآن كم عدد شخصيات الفعل أزالت من الرفّ ؟ ;1.0
جيري) كان لديه سبعة ألعاب) على الرف في غرفته لاحقاً أضاف بعضاً من ألعاب القتال إلى الرف وأزال 10 من الألعاب القديمة إذا كان هناك 8 شخصيات في رفّه الآن كم عدد شخصيات العمل أضاف إلى الرفّ ؟ ;11.0
جيري) كان لديه بعض) الألعاب على الرف في غرفته لاحقاً أضاف شخصيتين أخريين إلى الرف وأزال سبع من الشخصيات القديمة إذا كان هناك 10 شخصيات في رفّه الآن كم عدد شخصيات كان لديه في البداية في الرفّ ؟ ;15.0
جيري) كان لديه تسع) ألعاب في غرفة نومه لاحقاً أضاف 7 شخصيات أخرى إلى الرف إذا كان لديه أيضاً 10 كتب على الرف كم عدد الرسومات التي كانت على الرف ؟ ;6.0
كان لدى (جيري) ثلاثة كتب وأربعة ألعاب على الرف في غرفته لاحقاً أضاف شخصيتين أخريين إلى الرف كم عدد الرسومات التي كانت على رفوفه أكثر من الكتب ؟ ;3.0
كان لدى (جيري) 7 كتب و 3 ألعاب على الرف في غرفته لاحقاً أضاف شخصيتين أخريين إلى الرف كم عدد الكتب التي كانت على رفوفه أكثر من الرسومات ؟ ;2.0
طيران كانا يجلسان على السياج بعض الطيور الأخرى انضمت إليهم إذا كان هناك ما مجموعه 6 طيور على السياج الآن كم عدد الطيور التي جاءت لتجلس على السياج ؟ ;4.0
كان هناك بعض الطيور جالسة على السياج 4 طيور أخرى انضمت إليهم إذا كان هناك 5 طيور على السياج الآن كم عدد الطيور التي كانت تجلس على السياج في البداية ؟ ;1.0
أربعة طيور و 46 عقاب كانوا جالسين على السياج 6 طيور أخرى انضمت إليهم كم عدد الطيور التي تجلس على السياج ؟ ;10.0
ثلاثة طيور و اثنان من العقارب كانوا جالسين على السياج 5 طيور أخرى انضمت إليهم كم عدد الطيور والقوارق التي تجلس على السياج ؟ ;10.0
ثلاثة طيور وأربعة طيور شقية كانت تجلس على السياج طيران آخران انضمما إليهم كم عدد الطيور التي تجلس على السياج أكثر من عدد العقارب ؟ ;1.0
طيران و ستة طيور جالسة على السياج ثلاثة طيور أخرى انضمت إليهم كم عدد العقارب أكثر من الطيور التي تجلس على السياج ؟ ;1.0
أربعة طيور و ستة طيور شقية كانت تجلس على السياج و انضم إليهم اثنان من العقارب كم عدد العقارب التي تجلس على السياج ؟ ;8.0
ثلاثة طيور وأربعة طيور شقية كانت تجلس على السياج ستة طيور أخرى انضمت إليهم كم عدد الطيور والقوارق التي تجلس على السياج ؟ ;13.0
6 طيور و 3 طيور شقوق كانت تجلس على السياج و انضم إليهم اثنان من العقارب كم عدد الطيور التي تجلس على السياج أكثر من عدد العقارب ؟ ;1.0
أربعة طيور وثلاثة طيور جالسة على السياج ستة طيور أخرى انضمت إليهم كم عدد العقارب أكثر من الطيور التي تجلس على السياج ؟ ;5.0
6 طيور كانت تجلس على السياج 4 طيور أخرى و 8 عقابات أخرى انضمت إليهم كم عدد الطيور التي تجلس على السياج ؟ ;10.0
طيران كانا يجلسان على السياج خمسة طيور أخرى وأربعة عقابات أخرى انضمت إليهم كم عدد الطيور التي تجلس على السياج أكثر من عدد العقارب ؟ ;3.0
ثلاثة طيور كانت تجلس على السياج طيران آخران و ستة طيور أخرى انضموا إليهم كم عدد العقارب أكثر من الطيور التي تجلس على السياج ؟ ;1.0
خمسة عصافير وثلاثة طيور كانوا جالسين على السياج 4 طيور أخرى انضمت إليهم كم عدد الطيور التي تجلس على السياج أكثر من عدد العقارب ؟ ;2.0
6 طيور و 2 طيور كانت تجلس على السياج ثلاثة طيور أخرى انضمت إليهم كم عدد العقارب أكثر من الطيور التي تجلس على السياج ؟ ;1.0
ثلاثة طيور كانت تجلس على السياج 6 طيور أخرى و 2 طيور أخرى انضمت إليهم كم عدد العقارب أكثر من الطيور التي تجلس على السياج ؟ ;1.0
الكتاب لديه فصلين الفصل الأول يبلغ طوله 48 صفحة الفصل الثاني يمتد إلى 11 صفحة كم صفحة في الفصل الأول أكثر من الفصل الثاني ؟ ;37.0
الكتاب لديه فصلين الفصل الأول يمتد إلى 37 صفحة الفصل الثاني يبلغ طوله 80 صفحة كم صفحة في الفصل الثاني أكثر من الفصل الأول ؟ ;43.0
الكتاب لديه فصلين الفصل الأول يبلغ 60 صفحة إذا كان هناك مجموع 93 صفحة في الكتاب كم صفحة في الفصل الثاني ؟ ;33.0
الكتاب لديه فصلين الفصل الثاني يبلغ طوله 36 صفحة إذا كان هناك 67 صفحة في الكتاب كم صفحة في الفصل الأول ؟ ;31.0
الكتاب لديه 3 فصول الفصل الأول يبلغ 66 صفحة ، والفصل الثاني يبلغ 35 صفحة والفصل الثالث يبلغ 24 صفحة كم صفحة في الكتاب ؟ ;125.0
الكتاب لديه 3 فصول الفصل الأول يبلغ طوله 91 صفحة الفصل الثاني يبلغ طوله 23 صفحة والفصل الثالث يبلغ طوله 25 صفحة كم صفحة في الفصل الأول أكثر من الفصل الثاني ؟ ;68.0
الكتاب لديه 3 فصول الفصل الأول يبلغ طوله 35 صفحة الفصل الثاني يبلغ طوله 18 صفحة والفصل الثالث يبلغ طوله 3 صفحات كم صفحة في الفصل الثاني أكثر من الفصل الثالث ؟ ;15.0
الكتاب لديه 3 فصول الفصل الأول 53 صفحة ، والفصل الثاني 75 صفحة والفصل الثالث 21 صفحة كم صفحة في الفصل الأول أكثر من الفصل الثالث ؟ ;32.0
الكتاب يحتوي على 31 فصلاً كل فصل له 61 صفحة كم صفحة في الكتاب ؟ ;1891.0
كتاب لديه فصلين على 23 صفحة الفصل الأول 10 صفحات كم صفحة في الفصل الأول ؟ ;13.0
كتاب لديه فصلين على 81 صفحة الفصل الثاني يمتد إلى 68 صفحة كم صفحة في الفصل الثاني ؟ ;13.0
62 مخيم ذهبوا للتجديف في الصباح 39 مخيم ذهبوا للتجديف في فترة الظهيرة كم عدد المتخيّمين الذين ذهبوا للتجديف في الصباح أكثر من الذين ذهبوا في الظهيرة ؟ ;23.0
52 مخيم ذهبوا للتجديف في الصباح 61 مخيم ذهبوا للتجديف في فترة الظهيرة كم عدد المتخيّمين الذين ذهبوا للتجديف في فترة ما بعد الظهر أكثر من الذين ذهبوا في الصباح ؟ ;9.0
15 مخيم ذهبوا للتجديف في الصباح بعض المخيمات ذهبوا للتجديف بعد الظهر إذا كان هناك 32 مخيمًا في ذلك اليوم كم عدد المخيمين الذين ذهبوا في فترة الظهيرة ؟ ;17.0
بعض المخيمين ذهبوا للتجديف في الصباح بينما ذهب 7 مخيمين للتجديف في فترة ما بعد الظهر إذا كان هناك 60 مخيمًا في ذلك اليوم كم عدد المخيمين الذين ذهبوا إلى القوارب في الصباح ؟ ;53.0
36مُعسكرًا ذهبوا للتجديف في الصباح 13مُعسكرًا ذهبوا للتجديف في الظهيرة و49مُعسكرًا ذهبوا للتجديف في المساء كم عدد المتخيّمين الذين ذهبوا للتجديف في مجموعهم ؟ ;98.0
44 معسكر ذهبوا للتجديف في الصباح 39 معسكر ذهبوا للتجديف في الظهيرة و 31 معسكر ذهبوا للتجديف في المساء كم عدد المتخيّمين الذين ذهبوا للتجديف في الصباح أكثر من الذين ذهبوا في الظهيرة ؟ ;5.0
