m_query;response
Julia grała w taganie z 13 dzieciakami w poniedziałek i 10 dzieciakami we wtorek. Grała w karty z 15 dzieciakami w środę. Z ilu dzieciakami w sumie się bawiła? ;38.0
Julia grała w tagania z 7 dziećmi w poniedziałek i 13 wtorek. Grała w karty z 20 dzieciakami w środę. Z ilu dzieciakami w sumie grała w tagania? ;20.0
Julia grała w taganie z 12 dzieciakami w poniedziałek. Wtorek grała w tagania z 14 dzieciakami. W sumie spędziła 34 godziny na grze w kości w obu dniach. Z ilu dzieciakami w sumie się bawiła? ;26.0
Julia grała w tagania z 19 dziećmi w poniedziałek. Wtorek grała w tagania z 18 dzieciakami. W sumie spędziła 38 godzin na grze w kości w obu dniach. Z ilu więcej dzieciaków bawiła się w poniedziałek niż we wtorek? ;1.0
Julia grała w tagania z pięcioma dzieciakami we wtorek. W poniedziałek grała w tagania z 6 dzieciakami. Z ilu więcej dzieciaków bawiła się w poniedziałek niż we wtorek? ;1.0
Julia grała w tag z 18 dziećmi. W poniedziałek grała z czterema dziećmi, a we wtorek z kilkoma innymi. Z ilu dzieciakami grała we wtorek? ;14.0
Julia grała w cztery dzieciaki w środę. W poniedziałek grała z 6 dzieciakami, a we wtorek z 17. Z ilu więcej dzieciaków grała w poniedziałek niż w środę? ;2.0
Bobby zjadł trochę cukierków. Potem zjadł kolejne 25. Jeśli zjadł 43 kawałki cukierków, ile kawałków zjadł na początku? ;18.0
Bobby zjadł 28 cukierków. Potem zjadł jeszcze 42. Zjadł też 63 kawałki czekolady. Ile kawałków cukierków Bobby zjadł? ;70.0
Bobby zjadł 33 kawałki cukierków. Potem zjadł jeszcze cztery. Zjadł też 14 kawałków czekolady. Ile kawałków cukierków i czekolady Bobby zjadł? ;51.0
Bobby zjadł 38 cukierków. Potem zjadł 36 więcej. Zjadł też 16 kawałków czekolady. Ile więcej kawałków cukierków niż czekolady Bobby zjadł? ;58.0
Bobby miał 20 cukierków. Zjadł 34 kawałki cukierków. Potem zjadł kolejne 18. Ile kawałków cukierków Bobby zjadł? ;52.0
Bobby miał 21 kawałków cukierków. Zjadł 5 cukierków. Potem zjadł jeszcze 9. Ile jeszcze mu zostało cukierków? ;7.0
Bobby miał 22 kawałki cukierków. Zjadł trochę cukierków. Potem zjadł jeszcze pięć. Jeśli ma jeszcze 8 kawałków cukierków ile kawałków cukierków zjadł na początku? ;9.0
Bobby miał 19 cukierków. Zjadł 2 kawałki cukierków. Ile jeszcze mu zostało cukierków? ;17.0
Bobby miał 32 kawałki cukierków. Zjadł trochę cukierków. Jeśli ma 20 kawałków cukierków ile kawałków cukierków Bobby zjadł? ;12.0
Bobby zjadł 17 cukierków. Potem zjadł kolejne 15. Jeśli początkowo miał 36 cukierków ile jeszcze mu zostało? ;4.0
Bobby zjadł 23 kawałki cukierków. Jeśli początkowo miał 30 cukierków ile jeszcze mu zostało? ;7.0
Alan przyniósł 5 balonów, a Jake 3 do parku. Ile balonów miał Allan więcej niż Jake w parku? ;2.0
Alan przyniósł dwa balony, a Jake trzy do parku. Ile balonów Jake miał więcej niż Allan w parku? ;1.0
Allan i Jake przywieźli 3 balony do parku. Jeśli Allan przyniósł 2 balony ile balonów przyniósł Jake do parku? ;1.0
Jake przyniósł 6 balonów do parku. Jeśli Jake przyniósł 4 więcej balonów niż Allan, to ile balonów Allan przyniósł do parku? ;2.0
Allan przyniósł 5 balonów do parku. Jeśli Jake przyniósł sześć balonów więcej niż Allan, to ile balonów przyniósł do parku? ;11.0
Alan przyniósł 3 balony, a Jake 5 do parku. Alan kupił następnie dwa balony w parku. Ile balonów Allan i Jake mieli w parku? ;10.0
Alan przyniósł dwa balony, a Jake przyniósł cztery do parku. Alan kupił następnie 3 balony w parku. Ile balonów miał Allan więcej niż Jake w parku? ;1.0
Alan przyniósł 2 balony, a Jake 6 do parku. Alan kupił następnie 3 balony w parku. Ile balonów Jake miał więcej niż Allan w parku? ;1.0
Alan przyniósł 5 balonów, a Jake 4 do parku. Alan kupił następnie 3 balony w parku. Ile balonów Allan przyniósł do parku? ;8.0
Alan przyniósł 6 balonów, a Jake 2 do parku. Jake kupił następnie 3 balony w parku. Ile balonów miał Allan więcej niż Jake w parku? ;1.0
Alan przyniósł 6 balonów, a Jake 3 do parku. Jake kupił następnie 4 balony w parku. Ile balonów Jake miał więcej niż Allan w parku? ;1.0
Alan przyniósł 5 balonów, a Jake 6 do parku. Jake kupił następnie 3 balony w parku. Ile balonów Jake przyniósł do parku? ;9.0
Alan przyniósł 3 balony i 20 piłek, a Jake przyniósł 5 balonów i 59 piłek do parku. Ile balonów Allan i Jake mieli w parku? ;8.0
Alan przyniósł 7 balonów i 5 piłek, a Jake przyniósł 6 balonów i 4 piłki do parku. Ile piłek Allen i Jake mieli w parku? ;9.0
Allan przyniósł 5 balonów. Jeśli Alan i Jake przywieźli do parku łącznie 6 balonów, to ile balonów przyniósł Jake? ;1.0
Allan przyniósł dwa balony do parku i kupił tam kolejne trzy. Jeśli Jake przyniósł 6 balonów do parku ile balonów miał Jake więcej niż Allan w parku? ;1.0
Każdego dnia Ryan spędza 6 godzin na nauce angielskiego i 2 godziny na nauce chińskiego. Ile godzin więcej spędza na uczeniu się angielskiego niż na uczeniu się chińskiego? ;4.0
Każdego dnia Ryan spędza 6 godzin na nauce angielskiego i 7 godzin na nauce chińskiego. Ile godzin więcej spędza na uczeniu się chińskiego niż angielskiego? ;1.0
Każdego dnia Ryan spędza 3 godziny na nauce angielskiego i kilka godzin na nauce chińskiego. Jeśli spędza 4 godziny na uczenie się angielskiego i chińskiego każdego dnia, to ile godzin spędza na uczeniu się chińskiego? ;1.0
Każdego dnia Ryan spędza 7 godzin na nauce angielskiego i kilka godzin na nauce chińskiego. Jeśli spędza 2 godziny więcej na uczeniu się angielskiego niż na chińskim, to ile godzin spędza na uczeniu się chińskiego? ;5.0
Każdego dnia Ryan spędza 5 godzin na nauce chińskiego i kilka godzin na nauce angielskiego. Jeśli spędza 2 godziny więcej na uczeniu się angielskiego niż na chińskim, to ile godzin spędza na uczeniu się angielskiego? ;7.0
Każdego dnia Ryan spędza 6 godzin na nauce angielskiego i 7 godzin na nauce chińskiego. Jeśli uczy się przez 5 dni, ile godzin spędza na nauce angielskiego i chińskiego? ;65.0
Każdego dnia Ryan spędza 6 godzin na nauce angielskiego i 5 godzin na nauce chińskiego. Jeśli uczy się przez 2 dni, ile godzin spędza na nauce angielskiego? ;12.0
Każdego dnia Ryan spędza 5 godzin na nauce angielskiego i 4 na nauce chińskiego. Jeśli uczy się przez 6 dni, ile godzin spędza na uczeniu się chińskiego? ;24.0
Każdego dnia Ryan spędza 4 godziny na nauce angielskiego i 6 godzin na nauce chińskiego. Jeśli uczy się przez 86 dni, ile godzin spędza na uczenie się angielskiego i chińskiego każdego dnia? ;10.0
Każdego dnia Ryan spędza 6 godzin na nauce angielskiego 7 godzin na nauce chińskiego i 3 godziny na nauki hiszpańskiego. Ile godzin spędza na nauce angielskiego, chińskiego i hiszpańskiego? ;16.0
Każdego dnia Ryan spędza 6 godzin na nauce angielskiego 3 godziny na nauki chińskiego i 58 godzin na nauki hiszpańskiego. Ile godzin więcej spędza na uczeniu się angielskiego niż na uczeniu się chińskiego? ;3.0
Każdego dnia Ryan spędza 7 godzin na nauce angielskiego 2 godziny na nauki chińskiego i 4 godziny na nauki hiszpańskiego. Ile godzin więcej spędza na uczeniu się angielskiego niż hiszpańskiego? ;3.0
Każdego dnia Ryan spędza 2 godziny na nauce angielskiego 5 godzin na nauce chińskiego i 4 godziny na nauki hiszpańskiego. Ile godzin więcej spędza na uczeniu się chińskiego niż hiszpańskiego? ;1.0
Każdego dnia Ryan spędza łącznie 3 godziny na nauce angielskiego i chińskiego. Jeśli codziennie spędza 2 godziny na nauce angielskiego, ile godzin spędza na nauce chińskiego? ;1.0
Ryan uczy się angielskiego i chińskiego przez 7 dni. Każdego dnia spędza 4 godziny na nauce angielskiego i 5 godzin na nauce chińskiego. Ile godzin spędza na nauce angielskiego i chińskiego? ;63.0
Tiffany zbierała puszki do recyklingu. W poniedziałek miała 8 worków puszek. Następnego dnia znalazła 7 worków puszek. Ile torb miała w poniedziałek więcej niż znalazła następnego dnia? ;1.0
Tiffany zbierała puszki do recyklingu. W poniedziałek miała 7 worków puszek. Następnego dnia znalazła 12 worków puszek. Ile torb znalazła następnego dnia? ;5.0
Tiffany zbierała puszki do recyklingu. W poniedziałek miała 4 worki puszek. Następnego dnia znalazła kilka worków z puszek. Jeśli miała łącznie 6 toreb, to ile znalazła następnego dnia? ;2.0
Tiffany zbierała puszki do recyklingu. W poniedziałek miała kilka worków z puszek. Następnego dnia znalazła 4 worki puszek. Jeśli miała w sumie 8 toreb, to ile miała w poniedziałek? ;4.0
Tiffany zbierała puszki do recyklingu. W poniedziałek miała 10 worków puszek. Znalazła 3 worki puszek następnego dnia i 7 worków puszek dzień po tym. Ile w sumie miała toreb? ;20.0
Tiffany zbierała puszki do recyklingu. W poniedziałek miała 8 worków puszek. Znalazła 10 worków puszek następnego dnia i 4 worków puszek dzień po tym. Ile toreb znalazła po poniedziałku? ;14.0
Tiffany zbierała puszki do recyklingu. W poniedziałek miała 3 worki puszek. Następnego dnia znalazła 7 worków puszek i 44 worki butelek. Ile w sumie miała worków z puszek? ;10.0
W koszyku jest 17 czerwonych brzoskwini i 16 zielonych. Ile więcej czerwonych brzoskwini niż zielonych jest w koszyku? ;1.0
W koszyku jest 5 czerwonych brzoskwini i 11 zielonych. Ile więcej zielonych brzoskwini niż czerwonych jest w koszyku? ;6.0
10 czerwonych brzoskwini i kilka zielonych brzoskwini jest w koszyku. Jeśli w koszyku jest 15 brzoskwini, to ile jest zielonych brzoskwini? ;5.0
W koszyku są trzy czerwone brzoskwinie i kilka zielonych. Jeśli w koszyku jest 10 zielonych brzoskwini więcej niż czerwonych, to ile jest zielonych brzoskwini w koszyku? ;13.0
W koszyku jest 7 czerwonych brzoskwini, 15 żółtych i 8 zielonych. Ile brzoskwini jest w koszyku? ;30.0
W koszyku jest 7 czerwonych brzoskwini, 71 żółtych i 8 zielonych. Ile więcej zielonych brzoskwini niż czerwonych jest w koszyku? ;1.0
2 czerwone brzoskwinie 6 żółte brzoskwinie i 14 zielone brzoskwinie są w koszyku. Ile więcej zielonych brzoskwini niż żółtych brzoskwini jest w koszyku? ;8.0
W koszyku jest 19 czerwonych brzoskwini, 11 żółtych i 12 zielonych. Ile więcej czerwonych brzoskwini niż żółtych brzoskwini jest w koszyku? ;8.0
W koszyku jest 6 czerwonych brzoskwini, 90 żółtych i 16 zielonych. Ile czerwonych i zielonych brzoskwini jest w koszyku? ;22.0
W koszyku jest 18 czerwonych brzoskwini, 14 żółtych i 17 zielonych. Ile czerwonych i żółtych brzoskwini jest w koszyku? ;32.0
5 czerwonych brzoskwini, 14 żółtych i 6 zielonych brzoskwini jest w koszyku. Ile zielonych i żółtych brzoskwini jest w koszyku? ;20.0
Jest tam 65 koszyków brzoskwini. Każdy kosz ma 7 czerwonych brzoskwini i 3 zielone brzoskwiny. Ile brzoskwini jest w każdym koszyku? ;10.0
Jest 11 koszyków brzoskwini. Każdy kosz ma 10 czerwonych brzoskwini i 18 zielonych brzoskwini. Ile brzoskwini jest w koszach? ;308.0
Jest 6 koszyków brzoskwini. Każdy kosz ma 16 czerwonych brzoskwini i 18 zielonych brzoskwini. Ile czerwonych brzoskwini jest w koszach? ;96.0
Jest 7 koszyków brzoskwini. Każdy kosz ma 10 czerwonych brzoskwini i 2 zielone brzoskwiny. Ile zielonych brzoskwini jest w koszach? ;14.0
Są tam kosze z brzoskwiniami. Każdy kosz ma 4 czerwone brzoskwinie i 3 zielone brzoskwinie. Jeśli w sumie jest 7 brzoskwini w każdym koszyku, to ile koszyków brzoskwini jest? ;1.0
Są tam dwa kosze brzoskwini. Każdy kosz ma 4 czerwone brzoskwinie i kilka zielonych brzoskwini. Jeśli w sumie jest 12 brzoskwini w każdym koszyku, to ile jest zielonych brzoskwini w każdym koszyku? ;2.0
W koszyku jest 16 brzoskwini. Jeśli w koszyku jest 13 czerwonych brzoskwini i kilka zielonych brzoskwini. Ile zielonych brzoskwini jest w koszyku? ;3.0
Każdy kosz brzoskwini ma 19 czerwonych brzoskwini i 4 zielone brzoskwiny. Jeśli jest 15 koszyków, ile jest w nich brzoskwini? ;345.0
Jest 10 brzoskwini rozłożonych równo w koszach. Jeśli każdy kosz ma 4 czerwone brzoskwinie i 6 zielonych brzoskwini, to ile koszy ma brzoskwini? ;1.0
W koszyku jest 6 zielonych brzoskwini, 60 żółtych i 2 czerwone. Ile więcej zielonych brzoskwini niż czerwonych jest w koszyku? ;4.0
Jerry miał 4 figurki na półce w swoim pokoju. Później dodał do półki więcej figurek akcji. Jeśli na półce jest 8 figurek, to ile ich dodał? ;4.0
Jerry miał jakieś figurki na półce w swoim pokoju. Później dodał 7 kolejnych figurek do półki. Jeśli na półce jest 10 figurek, to ile ich było na początku? ;3.0
Jerry miał 4 figurki i 22 książki na półce w swoim pokoju. Później dodał 6 kolejnych figurek do półki. Ile w sumie było figurek akcji na jego półce? ;10.0
Jerry miał 5 figurek i 9 książek na półce w swoim pokoju. Później dodał 7 kolejnych figurek do półki. Ile więcej figurek akcji niż książek było na jego półce? ;3.0
Jerry miał 2 figurki i 10 książek na półce w swoim pokoju. Później dodał 4 kolejne figurki do półki. Ile książek było na jego półce więcej niż figurek? ;4.0
Jerry miał 8 figurek i 9 książek na półce w swoim pokoju. Później dodał 10 książek do półki. Ile książek było na jego półce? ;19.0
Jerry miał 7 figurek i 2 książki na półce w swoim pokoju. Później dodał do półki 4 książki. Ile więcej figurek akcji niż książek było na jego półce? ;1.0
Jerry miał 5 figurek i 2 książki na półce w swoim pokoju. Później dodał do półki 9 książek. Ile książek było na jego półce więcej niż figurek? ;6.0
Jerry miał 8 figurek na półce w swoim pokoju. Później dodał 4 kolejne figurki do półki i usunął 5 starych. Ile w sumie było figurek akcji na jego półce? ;7.0
Jerry miał 3 figurki na półce w swoim pokoju. Później dodał 4 kolejne figurki do półki i usunął kilka starych. Jeśli na półce jest 6 figurek, to ile z nich wyjęł? ;1.0
Jerry miał 7 figurek na półce w swoim pokoju. Później dodał kilka figurek akcji do półki i usunął 10 starych. Jeśli na półce jest 8 figurek, to ile ich dodał? ;11.0
Jerry miał jakieś figurki na półce w swoim pokoju. Później dodał dwie kolejne figurki do półki i usunął siedem starych. Jeśli na półce jest 10 figurek, to ile ich było na początku? ;15.0
Jerry miał 9 figurek akcji na półce w swoim pokoju. Później dodał 7 kolejnych figurek do półki. Jeśli ma też 10 książek na półce ile więcej figurek akcji niż książek było na jego półce? ;6.0
Jerry miał 3 książki i 4 figurki na półce w swoim pokoju. Później dodał dwie inne figurki do półki. Ile więcej figurek akcji niż książek było na jego półce? ;3.0
Jerry miał 7 książek i 3 figurki na półce w swoim pokoju. Później dodał dwie inne figurki do półki. Ile książek było na jego półce więcej niż figurek? ;2.0
Dwa ptaki siedziały na płocie. Dołączyło do nich kilka innych ptaków. Jeśli na ogrodzeniu jest 6 ptaków, to ile jeszcze przybyło na ogrodzenie? ;4.0
Na płocie siedziały ptaki. Dołączyło do nich jeszcze cztery ptaki. Jeśli na ogrodzeniu jest teraz pięć ptaków, to ile było na początku? ;1.0
4 ptaki i 46 bociani siedziały na płocie. Dołączyło do nich 6 innych ptaków. Ile ptaków siedzi na płocie? ;10.0
3 ptaki i 2 bociany siedziały na płocie. Dołączyło do nich pięć innych ptaków. Ile ptaków i bocianek siedzi na płocie? ;10.0
3 ptaki i 4 bociany siedziały na płocie. Dołączyły do nich jeszcze 2 ptaki. Ile więcej ptaków niż bociany siedzi na płocie? ;1.0
Dwa ptaki i sześć bociani siedzieli na płocie. Dołączyły do nich trzy inne ptaki. Ileż to jest bocianek, które siedzą na płocie? ;1.0
Na płocie siedziało 4 ptaki i 6 bociani. Dołączyły do nich dwie żółwie. Ile bociani siedzi na płocie? ;8.0
3 ptaki i 4 bociany siedziały na płocie. Dołączyło do nich sześć innych bocianek. Ile ptaków i bocianek siedzi na płocie? ;13.0
6 ptaków i 3 bociany siedziały na płocie. Dołączyły do nich dwie żółwie. Ile więcej ptaków niż bociany siedzi na płocie? ;1.0
Na płocie siedziały cztery ptaki i trzy bociany. Dołączyło do nich sześć innych bocianek. Ileż to jest bocianek, które siedzą na płocie? ;5.0
6 ptaków siedziało na płocie. Dołączyły do nich 4 ptaki i 8 bocianek. Ile ptaków siedzi na płocie? ;10.0
Dwa ptaki siedziały na płocie. Dołączyło do nich pięć ptaków i cztery bociany. Ile więcej ptaków niż bociany siedzi na płocie? ;3.0
3 ptaki siedziały na płocie. Dołączyły do nich jeszcze 2 ptaki i 6 bocianek. Ileż to jest bocianek, które siedzą na płocie? ;1.0
Pięć bociani i trzy ptaki siedziały na płocie. Dołączyło do nich jeszcze cztery ptaki. Ile więcej ptaków niż bociany siedzi na płocie? ;2.0
6 bociani i 2 ptaki siedziały na płocie. Dołączyły do nich trzy inne ptaki. Ileż to jest bocianek, które siedzą na płocie? ;1.0
3 ptaki siedziały na płocie. Dołączyło do nich 6 bocianek i 2 ptaki. Ileż to jest bocianek, które siedzą na płocie? ;1.0
Książka ma dwa rozdziały. Pierwszy rozdział ma 48 stron. Drugi rozdział ma 11 stron. Ile stron więcej ma pierwszy rozdział niż drugi? ;37.0
Książka ma dwa rozdziały. Pierwszy rozdział ma 37 stron. Drugi rozdział ma 80 stron. Ile stron więcej ma drugi rozdział niż pierwszy? ;43.0
Książka ma dwa rozdziały. Pierwszy rozdział ma 60 stron. Jeśli w książce jest 93 strony, to ile jest stron w drugim rozdziale? ;33.0
Książka ma dwa rozdziały. Drugi rozdział ma 36 stron. Jeśli w książce jest 67 stron, to ile stron ma pierwszy rozdział? ;31.0
Książka ma 3 rozdziały. Pierwszy rozdział ma 66 stron, drugi 35, a trzeci 24. Ile stron ma cała ta książka? ;125.0
Książka ma 3 rozdziały. Pierwszy rozdział ma 91 stron, drugi 23, a trzeci 25. Ile stron więcej ma pierwszy rozdział niż drugi? ;68.0
Książka ma 3 rozdziały. Pierwszy rozdział ma 35 stron, drugi 18 stron, a trzeci 3 strony. Ile stron więcej ma drugi rozdział niż trzeci? ;15.0
Książka ma 3 rozdziały. Pierwszy rozdział ma 53 strony, drugi 75, a trzeci 21. Ile stron więcej ma pierwszy rozdział niż trzeci? ;32.0
Książka ma 31 rozdziałów. Każdy rozdział ma 61 stron. Ile stron ma cała ta książka? ;1891.0
Książka ma 2 rozdziały na 23 stronach. Pierwszy rozdział ma 10 stron. Ile stron ma pierwszy rozdział? ;13.0
Książka ma 2 rozdziały na 81 stronach. Drugi rozdział ma 68 stron. Ile stron ma drugi rozdział? ;13.0
62 obozowiczów poszło rano wiosłować. 39 obozowiczów poszło popłynąć. Ile osób więcej chodziło na wiosłowanie rano niż po południu? ;23.0
52 obozowiczów poszło rano wiosłować. 61 obozowiczów poszedł wiosłować po południu. Ile więcej obozowiczów wiosłowało po południu niż rano? ;9.0
15 obozowiczów poszło rano wiosłować. W południe poszli jeszcze inni na wiosłowanie. Jeśli 32 obozowiczów poszedł wiosłować tego dnia, to ilu obozowiczów poszedł wiosłować po południu? ;17.0
Niektórzy kempingowcy jechali rano, a 7 po południu. Jeśli w sumie 60 obozowiczów poszedł wiosłować tego dnia, to ilu obozowiczów poszedł wiosłować rano? ;53.0
36 obozowiczów pływało rano, 13 po południu i 49 wieczorem. Ile osób w ogóle chodziło na wiosłowanie? ;98.0
44 obozowiczów pływało rano, 39 po południu i 31 wieczorem. Ile osób więcej chodziło na wiosłowanie rano niż po południu? ;5.0
53 obozowiczów pływało rano, 48 po południu i 49 wieczorem. Ile więcej obozowiczów wiosłowało rano niż wieczorem? ;4.0
33 obozowicze pływały rano, 34 po południu i 10 wieczorem. Ile więcej obozowiczów wiosłowało po południu niż wieczorem? ;24.0
13 obozowiczów poszło wiosłować a 59 obozowiczów poszło w górę rano. 21 obozowiczów poszło wiosłować po południu. Ile osób w ogóle chodziło na wiosłowanie? ;34.0
29 obozowiczów poszło wiosłować, a 66 obozowiczów poszło w górę. 26 obozowiczów poszło wiosłować po południu. Ile osób więcej chodziło na wiosłowanie rano niż po południu? ;3.0
41 obozowiczów poszedł wiosłować, a 4 obozowicze poszli w górę rano. 26 obozowiczów poszło wiosłować po południu. Ile osób w ogóle chodziło na wiosłowanie i wędrówki? ;71.0
46 obozowiczów poszedł wiosłować w jeden dzień. 43 obozowiczów poszło wiosłować rano, a kilku po południu. Ilu obozowiczów poszedł wiosłować po południu? ;3.0
Rachel zbierała cztery jabłka ze swojego drzewa. Jeśli drzewo miało początkowo 7 jabłek. Ile jabłek jest jeszcze na drzewie? ;3.0
Na drzewie Rachel były pierwotnie cztery jabłka. Zbierała jabłka, a teraz na drzewie są jeszcze dwa jabłka. Ile jabłek zebrała Rachel? ;2.0
Rachel zebrała 7 dojrzałych jabłek ze swojego drzewa. Teraz na drzewie jest jeszcze 5 jabłek. Jeśli 3 z nich jest dojrzałe, a reszta jest niedojrzała, to ile niedojrzałych jabłek ma teraz drzewo? ;2.0
Rachel zbierała dwa dojrzałe jabłka z drzewa. Teraz na drzewie jest jeszcze siedem jabłek. Jeśli 6 z nich jest dojrzałych, a reszta jest niedojrzała, to ile dojrzałych jabłek miało drzewo na początku? ;8.0
Rachel zebrała 6 dojrzałych jabłek ze swojego drzewa. Teraz drzewo ma 2 dojrzałe jabłka i 4 niedojrzałe jabłka. Ile jabłek miało na początku drzewo? ;12.0
Rachel zbierała 3 dojrzałe jabłka z drzewa. Teraz drzewo ma 2 dojrzałe jabłka i 27 niedojrzałych jabłek. Ile dojrzałych jabłek miało drzewo na początku? ;5.0
Rachel zbierała 7 jabłek ze swojego drzewa. Potem na drzewie wyrosły dwa nowe jabłka. Teraz na drzewie jest jeszcze 6 jabłek. Ile jabłek miało na początku drzewo? ;11.0
Na drzewie Rachel były dwa jabłka. Zbierała cztery jabłka z drzewa. Potem na drzewie wyrosły trzy nowe jabłka. Ile jest teraz jabłek na drzewie? ;1.0
Rachel ma 52 jabłoni. Zbierała dwa jabłka z jednego z jej drzew. Teraz na drzewie jest jeszcze siedem jabłek. Ile jabłek miało na początku drzewo? ;9.0
Rachel ma 3 drzewa jabłoni. Zbierała 8 jabłek z każdego drzewa. Teraz drzewa mają w sumie 9 jabłek. Ile jabłek było na drzewach? ;33.0
Rachel ma cztery jabłoniaki. Zbierała 7 jabłek z każdego drzewa. Teraz drzewa mają w sumie 29 jabłek. Ile jabłek zebrała Rachel? ;28.0
Ed miał dwa kule więcej niż Doug. Doug stracił kilka kul na placu zabaw. Teraz Ed ma 19 więcej kul niż Doug. Ile kul zgubił Doug? ;17.0
Ed miał 10 więcej kul niż Doug. Doug stracił 11 kul na placu zabaw. Jeśli Ed miał 45 kul, to ile więcej kul miał Ed niż Doug? ;21.0
Ed miał sześć więcej kul niż Doug. Doug stracił siedem kul na placu zabaw. Jeśli Ed miał 22 kulki, to ile teraz ma Doug? ;9.0
Ed miał 5 więcej kul niż Doug. Doug stracił 3 kulki na placu zabaw. Jeśli Ed miał 27 kul, to ile kul miał Doug? ;22.0
Ed miał 24 kule więcej niż Doug. Doug stracił 27 kul na placu zabaw, a Ed znalazł 9 kul. Ile kulki miał Ed więcej niż Doug? ;60.0
Ed miał 29 więcej kul niż Doug. Ed stracił 17 kul na placu zabaw. Ile kulki miał Ed więcej niż Doug? ;12.0
Ed miał 19 więcej kul niż Doug. Ed stracił kilka kul na placu zabaw. Teraz Ed ma o 8 więcej kul niż Doug. Ile kulek zgubił Ed? ;11.0
Ed miał 30 więcej kul niż Doug. Ed stracił 21 kul na placu zabaw. Jeśli Ed miał 91 kul, to ile więcej kul miał Ed niż Doug? ;9.0
Ed miał 12 więcej kul niż Doug. Ed stracił 20 kul na placu zabaw. Jeśli Ed miał 17 kul, to ile kul ma teraz Doug? ;5.0
Z powodu decyzji Sofia poprosiła uczniów o sugestię konkretnego rodzaju jedzenia. Jeśli 408 uczniów zasugerowało dodanie puree ziemniaków, a 42 sugerowało dodanie bekonu do menu, ilu uczniów bardziej zasugerowało puree ziemniaków niż tych, którzy sugerowali bekon? ;366.0
Z powodu decyzji Sofia poprosiła uczniów o sugestię konkretnego rodzaju jedzenia. Jeśli 479 uczniów zasugerowało dodanie puree ziemniaków, a 489 zasugerowało dodanie bekonu do menu, ilu uczniów bardziej zasugerowało bekon niż tych, którzy zasugerowali puree ziemniaków? ;10.0
Z powodu tej decyzji Sofia poprosiła 310 uczniów o sugestie konkretnych rodzajów jedzenia. 185 uczniów zasugerowało dodanie puree ziemniaków, a inni sugerowali dodanie bekonu do menu. Ilu uczniów zasugerowało bekon? ;125.0
Z powodu tej decyzji Sofia poprosiła 288 uczniów o sugestie konkretnych rodzajów jedzenia. 264 uczniów zasugerowało dodanie bekonu, a inni sugerowali dodanie puree ziemniaka do menu. Ilu uczniów zasugerowało puree? ;24.0
Z powodu decyzji Sofia poprosiła uczniów o sugestię konkretnego rodzaju jedzenia. 457 uczniów zasugerowało dodanie puree ziemniaków, podczas gdy inni zasugerowali dodanie bekonu do menu. Jeśli 63 uczniów bardziej sugerowało dodawanie puree niż tych, którzy sugerowali bekon, to ilu uczniów sugerowało bekon? ;394.0
