m_query;response
Jake tog seks balloner med til parken. Hvis Jake tog fire balloner mere med end Allan, hvor mange balloner tog Allan så med til parken? ;2.0
Allan tog fem balloner med til parken. Hvis Jake tog 6 balloner mere med end Allan, hvor mange balloner tog Jake så med til parken? ;11.0
Alan tog 3 balloner med og Jake tog 5 balloner med til parken. Allan købte to balloner til i parken. Hvor mange balloner havde Allan og Jake i parken? ;10.0
Allan tog to balloner med og Jake tog fire balloner med til parken. Allan købte tre balloner til i parken. Hvor mange flere balloner havde Allan end Jake i parken? ;1.0
Allan tog to balloner med og Jake tog seks balloner med til parken. Allan købte tre balloner til i parken. Hvor mange flere balloner havde Jake end Allan i parken? ;1.0
Allan tog fem balloner med og Jake tog fire balloner med til parken. Allan købte tre balloner til i parken. Hvor mange balloner tog Allan med til parken? ;8.0
Allan tog 6 balloner med og Jake tog 2 balloner med til parken. Jake købte tre balloner til i parken. Hvor mange flere balloner havde Allan end Jake i parken? ;1.0
Allan tog 6 balloner med og Jake tog 3 balloner med til parken. Jake købte fire balloner til i parken. Hvor mange flere balloner havde Jake end Allan i parken? ;1.0
Alan tog fem balloner med og Jake tog seks balloner med til parken. Jake købte tre balloner til i parken. Hvor mange balloner tog Jake med til parken? ;9.0
Allan tog 3 balloner og 20 bolde med mens Jake tog 5 balloner og 59 bolde med til parken. Hvor mange balloner havde Allan og Jake i parken? ;8.0
Allan tog 7 balloner og 5 bolde med mens Jake tog 6 balloner og 4 bolde med til parken. Hvor mange bolde havde Allan og Jake i parken? ;9.0
Allan tog fem balloner med. Hvis Allan og Jake tog 6 balloner med til parken, hvor mange balloner tog Jake så med? ;1.0
Allan tog to balloner med til parken og købte tre balloner derfra. Hvis Jake tog 6 balloner med til parken, hvor mange flere balloner havde Jake end Allan i parken? ;1.0
Hver dag bruger Ryan seks timer på at lære engelsk og to timer på at lære kinesisk. Hvor mange flere timer bruger han på at lære engelsk end på at lære kinesisk? ;4.0
Hver dag bruger Ryan seks timer på at lære engelsk og syv timer på at lære kinesisk. Hvor mange timer bruger han mere på at lære kinesisk end engelsk? ;1.0
Hver dag bruger Ryan tre timer på at lære engelsk og nogle flere timer på at lære kinesisk. Hvis han bruger 4 timer på at lære engelsk og kinesisk hver dag hvor mange timer bruger han på at lære kinesisk? ;1.0
Hver dag bruger Ryan syv timer på at lære engelsk og nogle flere timer på at lære kinesisk. Hvis han bruger to timer mere på at lære engelsk end på at lære kinesisk, hvor mange timer bruger han så på at lære kinesisk? ;5.0
Hver dag bruger Ryan fem timer på at lære kinesisk og nogle flere timer på at lære engelsk. Hvis han bruger to timer mere på at lære engelsk end på at lære kinesisk, hvor mange timer bruger han så på at lære engelsk? ;7.0
Hver dag bruger Ryan seks timer på at lære engelsk og syv timer på at lære kinesisk. Hvis han lærer i 5 dage, hvor mange timer bruger han på at lære engelsk og kinesisk i alt? ;65.0
Hver dag bruger Ryan seks timer på at lære engelsk og fem timer på at lære kinesisk. Hvis han lærer i to dage, hvor mange timer bruger han på at lære engelsk? ;12.0
Hver dag bruger Ryan fem timer på at lære engelsk og fire timer på at lære kinesisk. Hvis han lærer i 6 dage, hvor mange timer bruger han på at lære kinesisk? ;24.0
Hver dag bruger Ryan fire timer på at lære engelsk og seks timer på at lære kinesisk. Hvis han lærer i 86 dage, hvor mange timer bruger han på at lære engelsk og kinesisk hver dag? ;10.0
Hver dag bruger Ryan seks timer på at lære engelsk syv timer på at lære kinesisk og tre timer på at lære spansk. Hvor mange timer bruger han på at lære engelsk kinesisk og spansk i alt? ;16.0
Hver dag bruger Ryan seks timer på at lære engelsk tre timer på at lære kinesisk og 58 timer på at lære spansk. Hvor mange flere timer bruger han på at lære engelsk end på at lære kinesisk? ;3.0
Hver dag bruger Ryan syv timer på at lære engelsk to timer på at lære kinesisk og fire timer på at lære spansk. Hvor mange timer bruger han mere på at lære engelsk end på at lære spansk? ;3.0
Hver dag bruger Ryan to timer på at lære engelsk fem timer på at lære kinesisk og fire timer på at lære spansk. Hvor mange flere timer bruger han på at lære kinesisk end på at lære spansk? ;1.0
Hver dag bruger Ryan 3 timer på at lære engelsk og kinesisk. Hvis han bruger to timer på at lære engelsk hver dag hvor mange timer bruger han på at lære kinesisk? ;1.0
Ryan lærer engelsk og kinesisk i syv dage. Hver dag bruger han fire timer på at lære engelsk og fem timer på at lære kinesisk. Hvor mange timer bruger han på at lære engelsk og kinesisk i alt? ;63.0
Tiffany samlede dåser op til genbrug. Mandag havde hun 8 sække dåser. Næste dag fandt hun syv sække mere til en værdi af dåser. Hvor mange flere tasker havde hun på mandag end hun fandt næste dag? ;1.0
Tiffany samlede dåser op til genbrug. Mandag havde hun 7 sække dåser. Næste dag fandt hun 12 sække mere til en værdi af dåser. Hvor mange flere tasker fandt hun næste dag end mandag? ;5.0
Tiffany samlede dåser op til genbrug. Mandag havde hun fire poser med dåser. Næste dag fandt hun flere poser med dåser. Hvis hun havde seks poser i alt, hvor mange fandt hun så næste dag? ;2.0
Tiffany samlede dåser op til genbrug. Mandag havde hun nogle poser med dåser. Næste dag fandt hun fire sække mere til en værdi af dåser. Hvis hun havde 8 tasker i alt, hvor mange tasker havde hun så på mandag? ;4.0
Tiffany samlede dåser op til genbrug. Mandag havde hun 10 poser dåser. Hun fandt tre poser med dåser dagen efter og syv poser dagen efter. Hvor mange tasker havde hun i alt? ;20.0
Tiffany samlede dåser op til genbrug. Mandag havde hun 8 sække dåser. Hun fandt 10 poser med dåser dagen efter og 4 poser med dåser dagen efter. Hvor mange tasker fandt hun efter mandag? ;14.0
Tiffany samlede dåser op til genbrug. Mandag havde hun 3 poser dåser. Næste dag fandt hun 7 sække dåser og 44 sække flasker. Hvor mange poser med dåser havde hun i alt? ;10.0
Der er 17 røde ferskner og 16 grønne ferskner i kurven. Hvor mange flere røde ferskner end grønne ferskner er der i kurven? ;1.0
Der er 5 røde ferskner og 11 grønne ferskner i kurven. Hvor mange flere grønne ferskner end røde ferskner er der i kurven? ;6.0
Der er 10 røde ferskner og nogle grønne i kurven. Hvis der er 15 ferskner i kurven, hvor mange grønne ferskner er der så i kurven? ;5.0
Der er tre røde ferskner og nogle grønne i kurven. Hvis der er 10 grønne ferskner mere end røde ferskner i kurven hvor mange grønne ferskner er der i kurven? ;13.0
7 røde ferskner 15 gule ferskner og 8 grønne ferskner er i kurven. Hvor mange ferskner er der i kurven? ;30.0
7 røde ferskner, 71 gule ferskner og 8 grønne ferskner er i kurven. Hvor mange flere grønne ferskner end røde ferskner er der i kurven? ;1.0
To røde ferskner, seks gule ferskner og 14 grønne ferskner er i kurven. Hvor mange flere grønne ferskner end gule ferskner er der i kurven? ;8.0
19 røde ferskner, 11 gule ferskner og 12 grønne ferskner er i kurven. Hvor mange flere røde ferskner end gule ferskner er der i kurven? ;8.0
6 røde ferskner 90 gule ferskner og 16 grønne ferskner er i kurven. Hvor mange røde og grønne ferskner er der i kurven? ;22.0
18 røde ferskner, 14 gule ferskner og 17 grønne ferskner er i kurven. Hvor mange røde og gule ferskner er der i kurven? ;32.0
5 røde ferskner 14 gule ferskner og 6 grønne ferskner er i kurven. Hvor mange grønne og gule ferskner er der i kurven? ;20.0
Der er 65 kurve med ferskner. Hver kurv har 7 røde ferskner og 3 grønne ferskner. Hvor mange ferskner er der i hver kurv? ;10.0
Der er 11 kurve med ferskner. Hver kurv har 10 røde ferskner og 18 grønne ferskner. Hvor mange ferskner er der i kurvene? ;308.0
Der er 6 kurve med ferskner. Hver kurv har 16 røde ferskner og 18 grønne ferskner. Hvor mange røde ferskner er der i kurvene? ;96.0
Der er 7 kurve med ferskner. Hver kurv har 10 røde ferskner og 2 grønne ferskner. Hvor mange grønne ferskner er der i kurvene? ;14.0
Der er nogle kurve med ferskner. Hver kurv har 4 røde ferskner og 3 grønne ferskner. Hvis der er 7 ferskner i alle kurve, hvor mange kurve er der så? ;1.0
Der er to kurve med ferskner. Hver kurv har 4 røde ferskner og nogle flere grønne ferskner. Hvis der er 12 ferskner i alle kurve, hvor mange grønne ferskner er der i hver kurv? ;2.0
Der er i alt 16 ferskner i en kurv. Hvis der er 13 røde ferskner og nogle flere grønne ferskner i kurven. Hvor mange grønne ferskner er der i kurven? ;3.0
Hver kurv med ferskner har 19 røde ferskner og 4 grønne ferskner. Hvis der er 15 kurve, hvor mange ferskner er der så i kurvene? ;345.0
Der er 10 ferskner fordelt ligeligt i nogle kurve. Hvis hver kurv har 4 røde ferskner og 6 grønne ferskner hvor mange kurve med ferskner er der? ;1.0
6 grønne ferskner 60 gule ferskner og 2 røde ferskner er i kurven. Hvor mange flere grønne ferskner end røde ferskner er der i kurven? ;4.0
Jerry havde fire actionfigurer på hylden i sit værelse. Senere tilføjede han flere actionfigurer til hylden. Hvis der er i alt 8 actionfigurer på hans hylde, hvor mange actionfigurer har han så lagt til hylden? ;4.0
Jerry havde nogle actionfigurer på hylden i sit værelse. Senere tilføjede han 7 flere actionfigurer til hylden. Hvis der er i alt 10 actionfigurer på hans hylde nu hvor mange actionfigurer havde han oprindeligt på hylden? ;3.0
Jerry havde fire actionfigurer og 22 bøger på en hylde i sit værelse. Senere tilføjede han seks actionfigurer til hylden. Hvor mange actionfigurer havde han på hylden? ;10.0
Jerry havde fem actionfigurer og ni bøger på en hylde i sit værelse. Senere tilføjede han 7 flere actionfigurer til hylden. Hvor mange flere actionfigurer end bøger var der på hans hylde? ;3.0
Jerry havde to actionfigurer og ti bøger på en hylde i sit værelse. Senere tilføjede han fire actionfigurer til hylden. Hvor mange flere bøger end actionfigurer var der på hans hylde? ;4.0
Jerry havde otte actionfigurer og ni bøger på en hylde i sit værelse. Senere tilføjede han ti bøger til hylden. Hvor mange bøger havde han på hylden? ;19.0
Jerry havde syv actionfigurer og to bøger på en hylde i sit værelse. Senere tilføjede han fire bøger til hylden. Hvor mange flere actionfigurer end bøger var der på hans hylde? ;1.0
Jerry havde fem actionfigurer og to bøger på en hylde i sit værelse. Senere tilføjede han 9 bøger til hylden. Hvor mange flere bøger end actionfigurer var der på hans hylde? ;6.0
Jerry havde otte actionfigurer på en hylde i sit værelse. Senere tilføjede han fire actionfigurer til hylden og fjernede fem gamle. Hvor mange actionfigurer havde han på hylden? ;7.0
Jerry havde tre actionfigurer på hylden i sit værelse. Senere tilføjede han fire actionfigurer til hylden og fjernede nogle af de gamle. Hvis der er seks actionfigurer på hans hylde, hvor mange actionfigurer tog han så ud af hylden? ;1.0
Jerry havde syv actionfigurer på en hylde i sit værelse. Senere tilføjede han flere actionfigurer til hylden og fjernede 10 af de gamle. Hvis der er 8 actionfigurer på hans hylde, hvor mange actionfigurer har han så lagt til hylden? ;11.0
Jerry havde nogle actionfigurer på hylden i sit værelse. Senere tilføjede han to actionfigurer til hylden og fjernede syv af de gamle. Hvis der er 10 actionfigurer på hans hylde nu hvor mange actionfigurer havde han oprindeligt på hylden? ;15.0
Jerry havde ni actionfigurer på en hylde i sit værelse. Senere tilføjede han 7 flere actionfigurer til hylden. Hvis han også har 10 bøger på hylden hvor mange flere actionfigurer end bøgerne var på hans hylde? ;6.0
Jerry havde 3 bøger og 4 actionfigurer på en hylde i sit værelse. Senere tilføjede han to actionfigurer til hylden. Hvor mange flere actionfigurer end bøger var der på hans hylde? ;3.0
Jerry havde syv bøger og tre actionfigurer på en hylde i sit værelse. Senere tilføjede han to actionfigurer til hylden. Hvor mange flere bøger end actionfigurer var der på hans hylde? ;2.0
To fugle sad på hegnet. flere fugle kom til at slutte sig til dem. Hvis der er seks fugle på hegnet, hvor mange flere fugle er der så kommet? ;4.0
Der sad nogle fugle på hegnet. Fire fugle kom til dem. Hvis der er 5 fugle på hegnet, hvor mange var der så? ;1.0
Fire fugle og 46 storke sad på hegnet. Seks fugle til kom med dem. Hvor mange fugle sidder der på hegnet? ;10.0
Tre fugle og to storke sad på hegnet. Fem flere fugle kom for at slutte sig til dem. Hvor mange fugle og storke sidder på hegnet? ;10.0
Tre fugle og fire storke sad på hegnet. To fugle til kom med dem. Hvor mange flere fugle end storke sidder på hegnet? ;1.0
To fugle og seks storke sad på hegnet. Tre fugle kom til. Hvor mange flere storke end fugle sidder på hegnet? ;1.0
Fire fugle og seks storke sad på hegnet. To storke kom til dem. Hvor mange storke sidder der på hegnet? ;8.0
Tre fugle og fire storke sad på hegnet. Seks storke kom til dem. Hvor mange fugle og storke sidder på hegnet? ;13.0
6 fugle og 3 storke sad på hegnet. To storke kom til dem. Hvor mange flere fugle end storke sidder på hegnet? ;1.0
Fire fugle og tre storke sad på hegnet. Seks storke kom til dem. Hvor mange flere storke end fugle sidder på hegnet? ;5.0
Seks fugle sad på hegnet. Fire fugle og otte storke kom til dem. Hvor mange fugle sidder der på hegnet? ;10.0
To fugle sad på hegnet. Fem fugle og fire storke kom til dem. Hvor mange flere fugle end storke sidder på hegnet? ;3.0
Tre fugle sad på hegnet. To fugle og seks storke kom til dem. Hvor mange flere storke end fugle sidder på hegnet? ;1.0
Fem storke og tre fugle sad på hegnet. Fire fugle kom til dem. Hvor mange flere fugle end storke sidder på hegnet? ;2.0
6 storke og 2 fugle sad på hegnet. Tre fugle kom til. Hvor mange flere storke end fugle sidder på hegnet? ;1.0
Tre fugle sad på hegnet. Seks storke og to fugle kom til dem. Hvor mange flere storke end fugle sidder på hegnet? ;1.0
En bog har to kapitler. Det første kapitel er 48 sider langt. Det andet kapitel er 11 sider langt. Hvor mange sider har det første kapitel mere end det andet kapitel? ;37.0
En bog har to kapitler. Det første kapitel er 37 sider langt. Det andet kapitel er 80 sider langt. Hvor mange sider har andet kapitel mere end første kapitel? ;43.0
En bog har to kapitler. Det første kapitel er 60 sider langt. Hvis der er 93 sider i bogen, hvor mange sider er der i andet kapitel? ;33.0
En bog har to kapitler. Det andet kapitel er 36 sider langt. Hvis der er 67 sider i bogen, hvor mange sider er der i det første kapitel? ;31.0
En bog har tre kapitler. Det første kapitel er 66 sider langt det andet kapitel er 35 sider langt og det tredje kapitel er 24 sider langt. Hvor mange sider har bogen i alt? ;125.0
En bog har tre kapitler. Det første kapitel er 91 sider langt det andet kapitel er 23 sider langt og det tredje kapitel er 25 sider langt. Hvor mange sider har det første kapitel mere end det andet kapitel? ;68.0
En bog har tre kapitler. Det første kapitel er 35 sider langt det andet kapitel er 18 sider langt og det tredje kapitel er 3 sider langt. Hvor mange sider har andet kapitel mere end tredje kapitel? ;15.0
En bog har tre kapitler. Det første kapitel er 53 sider langt det andet kapitel er 75 sider langt og det tredje kapitel er 21 sider langt. Hvor mange sider har det første kapitel mere end det tredje kapitel? ;32.0
En bog har 31 kapitler. Hvert kapitel er 61 sider langt. Hvor mange sider har bogen i alt? ;1891.0
En bog har to kapitler på 23 sider. Det første kapitel er 10 sider langt. Hvor mange sider er der i det første kapitel? ;13.0
En bog har to kapitler på 81 sider. Det andet kapitel er 68 sider langt. Hvor mange sider er der i andet kapitel? ;13.0
62 lejrgangere gik ud at ro om morgenen. 39 lejrgangere gik ud at ro om eftermiddagen. Hvor mange flere kamper gik ud at ro om morgenen end om eftermiddagen? ;23.0
52 lejrgangere gik ud at ro om morgenen. 61 lejrgangere gik ud at ro om eftermiddagen. Hvor mange flere kamper gik ud at ro om eftermiddagen end om morgenen? ;9.0
15 lejrgangere gik ud at ro om morgenen. Flere af os gik ud at ro i eftermiddags. Hvis 32 kamperede den dag, hvor mange gik så i eftermiddag? ;17.0
Nogle kamperede om morgenen, mens syv kamperede om eftermiddagen. Hvis i alt 60 kamper gik ud at ro den dag hvor mange kamper gik ud at ro om morgenen? ;53.0
36 kamperede om morgenen, 13 om eftermiddagen og 49 om aftenen. Hvor mange kamper var der i alt? ;98.0
44 kamper redede om morgenen, 39 om eftermiddagen og 31 om aftenen. Hvor mange flere kamper gik ud at ro om morgenen end om eftermiddagen? ;5.0
53 kamperede om morgenen, 48 om eftermiddagen og 49 om aftenen. Hvor mange flere kamper gik ud at ro om morgenen end om aftenen? ;4.0
33 kamper redede om morgenen, 34 om eftermiddagen og 10 om aftenen. Hvor mange flere kamper gik ud at ro om eftermiddagen end om aftenen? ;24.0
13 kamper gik ud og roede og 59 kamper gik på vandretur om morgenen. 21 lejrgangere gik ud at ro om eftermiddagen. Hvor mange kamper var der i alt? ;34.0
29 kamper gik ud og roede og 66 kamper gik på vandretur om morgenen. 26 campister gik ud at ro om eftermiddagen. Hvor mange flere kamper gik ud at ro om morgenen end om eftermiddagen? ;3.0
41 lejrgangere gik ud og rydde og 4 lejrgangere gik på vandretur om morgenen. 26 campister gik ud at ro om eftermiddagen. Hvor mange kamper gik ud og roede og vandrede i alt? ;71.0
46 lejere red på en dag. 43 lejrgangere gik ud at ro om morgenen og nogle flere lejrgangere gik ud at ro om eftermiddagen. Hvor mange kamper var ude at ro om eftermiddagen? ;3.0
Rachel plukkede fire æbler fra sit træ. Hvis træet havde 7 æbler i starten. Hvor mange æbler er der stadig på træet? ;3.0
Rachel's træ havde 4 æbler i starten. Hun plukkede nogle æbler og nu er der to æbler tilbage på træet. Hvor mange æbler plukkede Rachel? ;2.0
Rachel plukkede syv modne æbler fra sit træ. Nu har træet stadig fem æbler på det. Hvis tre af dem er modne og resten er umodne hvor mange umodne æbler har træet nu? ;2.0
Rachel plukkede to modne æbler fra sit træ. Nu har træet syv æbler tilbage. Hvis seks af dem er modne og resten er umodne hvor mange modne æbler havde træet til at begynde med? ;8.0
Rachel plukkede seks modne æbler fra sit træ. Nu har træet to modne æbler og fire umodne æbler. Hvor mange æbler havde træet til at begynde med? ;12.0
Rachel plukkede tre modne æbler fra sit træ. Nu har træet to modne æbler og 27 umodne æbler. Hvor mange modne æbler skulle træet have til at begynde med? ;5.0
Rachel plukkede syv æbler fra sit træ. Derefter voksede der to nye æbler på træet. Nu har træet stadig seks æbler på det. Hvor mange æbler havde træet til at begynde med? ;11.0
Rachel havde to æbler på sit træ. Hun plukkede fire æbler fra sit træ. Derefter voksede der tre nye æbler på træet. Hvor mange æbler er der på træet nu? ;1.0
Rachel har 52 æbletræer. Hun plukkede to æbler fra et af hendes træer. Nu har træet syv æbler tilbage. Hvor mange æbler havde træet til at begynde med? ;9.0
Rachel har tre æbletræer. Hun plukkede 8 æbler fra hvert af hendes træer. Nu har træerne i alt 9 æbler tilbage. Hvor mange æbler var der på alle træerne i starten? ;33.0
Rachel har fire æbletræer. Hun plukkede syv æbler fra hvert af hendes træer. Nu har træerne i alt 29 æbler tilbage. Hvor mange æbler samlede Rachel op? ;28.0
Ed havde to mere kugler end Doug. Doug mistede nogle af sine kugler på legepladsen. Nu har Ed 19 mere kugler end Doug. Hvor mange kugler tabte Doug? ;17.0
Ed havde 10 mere kugler end Doug. Doug tabte 11 af sine kugler på legepladsen. Hvis Ed havde 45 kugler, hvor mange flere kugler havde Ed end Doug? ;21.0
Ed havde seks flere kugler end Doug. Doug tabte syv af sine kugler på legepladsen. Hvis Ed havde 22 kugler, hvor mange kugler har Doug så nu? ;9.0
Ed havde fem flere kugler end Doug. Doug tabte tre af sine kugler på legepladsen. Hvis Ed havde 27 kugler, hvor mange kugler havde Doug så? ;22.0
Ed havde 24 flere kugler end Doug. Doug mistede 27 af sine kugler på legepladsen mens Ed fandt 9 flere kugler. Hvor mange flere kugler havde Ed end Doug? ;60.0
Ed havde 29 flere kugler end Doug. Ed tabte 17 af sine kugler på legepladsen. Hvor mange flere kugler havde Ed end Doug? ;12.0
Ed havde 19 mere kugler end Doug. Ed mistede nogle af sine kugler på legepladsen. Nu har Ed otte kugler mere end Doug. Hvor mange kugler tabte Ed? ;11.0
Ed havde 30 mere kugler end Doug. Ed tabte 21 af sine kugler på legepladsen. Hvis Ed havde 91 kugler, hvor mange flere kugler havde Ed end Doug? ;9.0
Ed havde 12 flere kugler end Doug. Ed tabte 20 af sine kugler på legepladsen. Hvis Ed havde 17 kugler, hvor mange kugler har Doug så nu? ;5.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. Hvis 408 elever foreslog kartoffelmos mens 42 foreslog bacon, hvor mange flere elever foreslog kartoffelmos end dem der foreslog bacon? ;366.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. Hvis 479 elever foreslog kartoffelmos mens 489 foreslog bacon, hvor mange flere foreslog bacon end dem der foreslog kartoffelmos? ;10.0
På grund af beslutningen bad Sofia 310 elever om at foreslå bestemte typer mad. 185 elever foreslog kartoffelmos mens andre foreslog bacon på menuen. Hvor mange elever foreslog bacon? ;125.0
På grund af beslutningen bad Sofia 288 elever om at foreslå bestemte typer mad. 264 elever foreslog at tilføje bacon mens andre foreslog at tilføje kartoffelmos til menuen. Hvor mange elever foreslog kartoffelmos? ;24.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. 457 elever foreslog at tilføje kartoffelmos mens andre foreslog at tilføje bacon til menuen. Hvis 63 flere elever foreslog kartoffelmos end dem der foreslog bacon, hvor mange elever foreslog bacon? ;394.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. 182 elever foreslog at tilføje kartoffelmos mens andre foreslog at tilføje bacon til menuen. Hvis 166 flere elever foreslog at tilføje bacon end dem der foreslog kartoffelmos hvor mange elever foreslog bacon? ;348.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. Hvis 324 elever foreslog kartoffelmos, 374 foreslog bacon og 128 foreslog tomater, hvor mange elever deltog i forslagene? ;826.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. Hvis 257 elever foreslog kartoffelmos 120 foreslog bacon og 97 foreslog tomater hvor mange flere elever foreslog kartoffelmos end dem der foreslog bacon? ;137.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. Hvis 144 elever foreslog kartoffelmos 467 foreslog bacon og 79 foreslog tomater hvor mange flere elever foreslog kartoffelmos end dem, der foreslog tomater? ;65.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. Hvis 228 elever foreslog kartoffelmos 337 foreslog bacon og 23 foreslog tomater hvor mange flere elever foreslog bacon end dem der foreslog tomater? ;314.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad ud af i alt 66 valgmuligheder. Hvis 450 elever foreslog at tilføje kartoffelmos 38 foreslog at tilføje bacon til menuen og resten ikke deltog hvor mange elever deltog i forslag til nye fødevarer? ;488.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. Hvis 218 studerende foreslog at tilføje kartoffelmos og bacon mens 351 foreslog at tilføje kun bacon til menuen hvor mange studerende foreslog at tilføje bacon? ;569.0
På grund af beslutningen bad Sofia eleverne om at foreslå bestemte typer mad. Hvis 269 elever foreslog at tilføje bacon 330 foreslog at tilføje kartoffelmos til menuen og 76 foreslog at tilføje tomater hvor mange flere elever foreslog kartoffelmos end dem der foreslog bacon? ;61.0
I en skole er der 569 piger og 236 drenge. Hvor mange piger er der mere end drenge på skolen? ;333.0
I en skole er der 34 piger og 841 drenge. Hvor mange flere drenge end piger har skolen? ;807.0
