m_query;response
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. Ha 479 diák javasolta a krumplipürét, míg 489 a szalonnát, hány diák javasolta a szalonnát, mint akik a krumplipürét? ;10.0
A döntés miatt Sofia 310 diákot kért meg, hogy javasoljanak bizonyos ételeket. 185 diák javasolta a krumplipürét, míg mások a szalonnát javasolták a menübe. Hány diák javasolt bacon-t? ;125.0
A döntés miatt Sofia 288 diákot kért meg, hogy javasoljanak bizonyos ételeket. 264 diák javasolta a szalonnát, míg mások a krumplipürét javasolták a menübe. Hány diák javasolt krumplipürét? ;24.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. 457 diák javasolta a krumplipürét, míg mások a szalonnát javasolták a menübe. Ha 63-an javasolták a krumplipürét, és nem a szalonnát, hányan javasolták a szalonnát? ;394.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. 182 diák javasolta a krumplipürét, míg mások a szalonnát javasolták a menübe. Ha 166 diák javasolta a szalonnát, és nem a krumplipürét, hányan javasolták a szalonnát? ;348.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. Ha 324 diák javasolta a krumplipürét, 374 a szalonnát, 128 a paradicsomot, hány diák javasolta az új ételeket? ;826.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. Ha 257 diák javasolta a krumplipürét, 120 a szalonnát javasolta, és 97 a paradicsomot, hányan javasolták a krumplipürét, mint a szalonnát? ;137.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. Ha 144 diák javasolta a krumplipürét, 467 a szalonnát, 79 a paradicsomot, hány diák javasolta a krumplipürét, mint a paradicsomot? ;65.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. Ha 228 diák javasolta a krumplipürét, 337 a szalonnát, 23 a paradicsomot, hány diák javasolta a szalonnát, mint a paradicsomot? ;314.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak egy bizonyos ételt, összesen 66 választás közül. Ha 450 diák javasolta a krumplipürét, 38 a szalonnát javasolta, a többiek nem vettek részt, hányan vettek részt az új ételek javaslatában? ;488.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. Ha 218 diák javasolta, hogy a burgonyapürét szalonnával együtt vegyék fel, míg 351 azt javasolta, hogy csak szalonnát vegyünk fel a menübe, hány diák javasolta, hogy szalonnát vegyünk fel? ;569.0
A döntés miatt Sofia megkérte a diákokat, hogy javasoljanak bizonyos ételeket. Ha 269 diák javasolta a szalonnát, 330 a krumplipürét javasolta, és 76 a paradicsomot, hányan javasolták a krumplipürét, mint a szalonnát? ;61.0
Egy iskolában 569 lány és 236 fiú van. Mennyi lány van az iskolában a fiúknál? ;333.0
Egy iskolában 34 lány és 841 fiú van. Mennyi fiú van az iskolában a lányoknál? ;807.0
Egy iskolában 485 tanuló van. 232 lány van, a többi fiú. Hány fiú van abban az iskolában? ;253.0
Egy iskolában 697 lány van és a többi fiú. Ha 228 lány van több, mint fiú, hány fiú van az iskolában? ;469.0
Egy iskolában 635 lány van és a többi fiú. Ha 510-kal több a fiú, mint a lány, hány fiú van az iskolában? ;1145.0
Egy iskolában 868 lány van és a többi fiú. Ha 281 lány van több, mint fiú, hány diák van az iskolában? ;1455.0
Egy iskolában 700 lány van és a többi fiú. Ha 142 fiú több, mint lány, hány diák van az iskolában? ;1542.0
Egy iskolában 706 lány és 222 fiú van. 418 lány csatlakozott az iskolához. Hány tanuló van most az iskolában? ;1346.0
Egy iskolában 902 lány és 811 fiú van. Még 44 lány csatlakozott az iskolához. Hány lány van most az iskolában? ;946.0
Egy iskolában 632 lány és 410 fiú van. 465 lány csatlakozott az iskolához. Mennyi lány van az iskolában a fiúknál? ;687.0
Egy iskolában 732 lány és 761 fiú van. 682 lány és 8 fiú csatlakozott az iskolához. Hány lány van most az iskolában? ;1414.0
Egy iskolában 135 lány és 214 fiú van. 496 lány és 910 fiú csatlakozott az iskolához. Hány fiú van az iskolában? ;1124.0
Egy iskolában 308 lány és 318 fiú van. 36 tanár is van. Hány tanuló van az iskolában? ;626.0
