m_query;response
Bobby söi 17 karkkia. Sitten hän söi 15 lisää. Jos hänellä oli alun perin 36 karkkia, - montako karkkia hänellä on jäljellä? ;4.0
Bobby söi 23 karkkia. Jos hänellä oli aluksi 30 karkkia, - montako karkkia hänellä on jäljellä? ;7.0
Alan toi viisi ja Jake kolme ilmapalloa puistoon. Montako ilmapalloa Allanilla oli enemmän kuin Jakella puistossa? ;2.0
Alan toi puistoon kaksi ja Jake kolme ilmapalloa. Montako pallosta Jakella oli enemmän kuin Allanilla puistossa? ;1.0
Alan ja Jake toivat kolme ilmapalloa puistoon. Jos Allan toi kaksi ilmapalloa, montako Jake toi puistoon? ;1.0
Jake toi puistoon kuusi ilmapalloa. Jos Jake toi 4 ilmapalloa enemmän kuin Allan, - montako ilmapalloa Allan toi puistoon? ;2.0
Allan toi puistoon viisi ilmapalloa. Jos Jake toi 6 ilmapalloa enemmän kuin Allan, - montako ilmapalloa Jake toi puistoon? ;11.0
Alan toi 3 ja Jake 5 ilmapalloa puistoon. Alan osti sitten puistosta kaksi lisää ilmapalloja. Montako ilmapalloa Allanilla ja Jakella oli puistossa? ;10.0
Alan toi puistoon kaksi ja Jake neljä ilmapalloa. Alan osti sitten kolme lisää puistosta. Montako ilmapalloa Allanilla oli enemmän kuin Jakella puistossa? ;1.0
Alan toi puistoon kaksi ja Jake kuusi ilmapalloa. Alan osti sitten kolme lisää puistosta. Montako pallosta Jakella oli enemmän kuin Allanilla puistossa? ;1.0
Alan toi viisi ja Jake neljä ilmapalloa puistoon. Alan osti sitten kolme lisää puistosta. Montako ilmapalloa Allan toi puistoon? ;8.0
Alan toi kuusi ilmapalloa ja Jake kaksi puistoon. Jake osti sitten kolme lisää puistosta. Montako ilmapalloa Allanilla oli enemmän kuin Jakella puistossa? ;1.0
Alan toi kuusi ilmapalloa ja Jake kolme puistoon. Jake osti sitten puistosta neljä muuta ilmapalloa. Montako pallosta Jakella oli enemmän kuin Allanilla puistossa? ;1.0
Alan toi viisi ja Jake kuusi ilmapalloa puistoon. Jake osti sitten kolme lisää puistosta. Montako ilmapalloa Jake toi puistoon? ;9.0
Alan toi 3 ilmapalloa ja 20 palloa, - kun taas Jake toi 5 ilmapalloa ja 59 palloa puistoon. Montako ilmapalloa Allanilla ja Jakella oli puistossa? ;8.0
Alan toi 7 ilmapalloa ja 5 palloa, - kun taas Jake toi 6 ilmapalloa ja 4 palloa puistoon. Montako palloa Allanilla ja Jakella oli puistossa? ;9.0
Allan toi viisi ilmapalloa. Jos Allan ja Jake toivat puistoon kuusi ilmapalloa, - montako ilmapalloa Jake toi puistoon? ;1.0
Allan toi puistoon kaksi ilmapalloa ja osti kolme lisää. Jos Jake toi puistoon kuusi ilmapalloa, - montako ilmapalloa hänellä oli enemmän kuin Allanilla? ;1.0
Ryan oppii päivittäin 6 tuntia englantia ja 2 tuntia kiinaa. Kuinka monta tuntia hän opettelee enemmän englantia kuin kiinaa? ;4.0
Ryan oppii 6 tuntia englantia ja 7 tuntia kiinaa. Kuinka monta tuntia hän opettelee kiinaa enemmän kuin englantia? ;1.0
Ryan oppii englantia kolme tuntia päivässä ja kiinaa muutaman tunnin. Jos hän viettää yhteensä neljä tuntia oppimalla englantia ja kiinaa päivittäin, kuinka monta tuntia hän viettää kiinan oppimiseen? ;1.0
Ryan oppii englantia seitsemän tuntia päivässä ja kiinaa muutaman tunnin. Jos hän käyttää kaksi tuntia enemmän englannin oppimiseen kuin kiinan oppimiseen, kuinka monta tuntia hän käyttää kiinan oppimiseen? ;5.0
Ryan oppii viisi tuntia kiinaa ja englantia. Jos hän käyttää kaksi tuntia enemmän englannin oppimiseen kuin kiinan oppimiseen, kuinka monta tuntia hän käyttää englannin oppimiseen? ;7.0
Ryan oppii 6 tuntia englantia ja 7 tuntia kiinaa. Jos hän oppii viisi päivää, kuinka monta tuntia hän oppii englantia ja kiinaa yhteensä? ;65.0
Ryan oppii 6 tuntia englantia ja 5 tuntia kiinaa. Jos hän oppii kaksi päivää, kuinka monta tuntia hän oppii englantia? ;12.0
Ryan oppii englantia viisi tuntia ja kiinaa neljä tuntia päivässä. Jos hän oppii 6 päivää, kuinka monta tuntia hän oppii kiinaa? ;24.0
Ryan oppii päivittäin neljä tuntia englantia ja kuusi tuntia kiinaa. Jos hän oppii 86 päivää, kuinka monta tuntia hän oppii englantia ja kiinaa päivässä? ;10.0
Ryan oppii 6 tuntia englantia, 7 tuntia kiinaa ja 3 tuntia espanjaa. Kuinka monta tuntia hän oppii englantia, kiinaa ja espanjaa? ;16.0
Joka päivä Ryan käyttää kuusi tuntia englannin oppimiseen, kolme kiinan oppimiseen ja 58 tuntia espanjan oppimiseen. Kuinka monta tuntia hän opettelee enemmän englantia kuin kiinaa? ;3.0
Ryan oppii englantia seitsemän tuntia päivässä, kiinaa kaksi tuntia ja espanjaa neljä tuntia. Kuinka monta tuntia hän opettelee enemmän englantia kuin espanjaa? ;3.0
Ryan oppii päivittäin kaksi tuntia englantia, viisi kiinaa ja neljä espanjaa. Kuinka monta tuntia hän opettelee kiinaa enemmän kuin espanjaa? ;1.0
Ryan käyttää joka päivä kolme tuntia englannin ja kiinan opiskeluun. Jos hän käyttää kaksi tuntia englannin oppimiseen päivittäin, kuinka monta tuntia hän käyttää kiinan oppimiseen? ;1.0
Ryan oppii englantia ja kiinaa 7 päivän ajan. Hän oppii päivittäin neljä tuntia englantia ja viisi kiinaa. Kuinka monta tuntia hän oppii englantia ja kiinaa? ;63.0
Tiffany keräsi purkkeja kierrätykseen. Maanantaina hänellä oli kahdeksan pussia tölkkejä. Seuraavana päivänä hän löysi seitsemän pussia lisää tölkkejä. Montako laukkua hänellä oli maanantaina enemmän kuin seuraavana päivänä? ;1.0
Tiffany keräsi purkkeja kierrätykseen. Maanantaina hänellä oli 7 pussia tölkkejä. Seuraavana päivänä hän löysi 12 pussin arvoisia tölkkejä. Kuinka monta laukkua hän löysi seuraavana päivänä? ;5.0
Tiffany keräsi purkkeja kierrätykseen. Maanantaina hänellä oli neljä pussia tölkkejä. Seuraavana päivänä hän löysi lisää pussien arvoisia säkkejä. Jos hänellä oli yhteensä kuusi laukkua, - montako laukkua hän löysi seuraavana päivänä? ;2.0
Tiffany keräsi purkkeja kierrätykseen. Maanantaina hänellä oli laatikkoja tölkkejä. Seuraavana päivänä hän löysi neljä pussia tölkkejä. Jos hänellä oli yhteensä 8 laukkua, kuinka monta laukkua hänellä oli maanantaina? ;4.0
Tiffany keräsi purkkeja kierrätykseen. Maanantaina hänellä oli 10 pussia tölkkejä. Hän löysi kolme pussia tölkkejä seuraavana päivänä ja seitsemän pussia tölkkejä seuraavana päivänä. Montako laukkua hänellä oli? ;20.0
Tiffany keräsi purkkeja kierrätykseen. Maanantaina hänellä oli kahdeksan pussia tölkkejä. Hän löysi 10 pussia tölkkejä seuraavana päivänä ja 4 pussia tölkkejä seuraavana päivänä. Montako laukkua hän löysi maanantain jälkeen? ;14.0
Tiffany keräsi purkkeja kierrätykseen. Maanantaina hänellä oli kolme pussia tölkkejä. Seuraavana päivänä hän löysi 7 pussia tölkkejä ja 44 pussia pulloja. Montako pussia tölkkejä hänellä oli? ;10.0
17 punaista persikkaa ja 16 vihreää persikkaa on korissa. Kuinka monta punaista persikkaa on enemmän kuin vihreitä? ;1.0
Korissa on viisi punaista persikkaa ja 11 vihreää persikkaa. Kuinka monta vihreää persikkaa on enemmän kuin punaisia? ;6.0
Kymmenen punaista persikkaa ja muutama vihreä persikka on korissa. Jos korissa on 15 persikkaa, kuinka monta vihreää persikkaa on korissa? ;5.0
Koriin on kolme punaista persikkaa ja muutama vihreä persikka. Jos korissa on 10 enemmän vihreää kuin punaista persikkaa, - kuinka monta vihreää persikkaa on korissa? ;13.0
Koriin on 7 punaista persikkaa, 15 keltaista ja 8 vihreää persikkaa. Montako persikkaa korissa on? ;30.0
Koriin on 7 punaista persikkaa, 71 keltaista ja 8 vihreää persikkaa. Kuinka monta vihreää persikkaa on enemmän kuin punaisia? ;1.0
Kassassa on kaksi punaista persikkaa, kuusi keltaista ja 14 vihreää persikkaa. Kuinka monta vihreää persikkaa on enemmän kuin keltaisia? ;8.0
Korissa on 19 punaista persikkaa, 11 keltaista ja 12 vihreää. Kuinka monta punaista persikkaa on enemmän kuin keltaisia? ;8.0
6 punaista persikkaa, 90 keltaista ja 16 vihreää persikkaa. Montako punaista ja vihreää persikkaa on korissa? ;22.0
18 punaista persikkaa, 14 keltaista ja 17 vihreää persikkaa on korissa. Montako punaista ja keltaista persikkaa on korissa? ;32.0
Korissa on viisi punaista persikkaa, 14 keltaista ja kuusi vihreää. Montako vihreää ja keltaista persikkaa on korissa? ;20.0
Siinä on 65 persikka-koria. Jokaisessa korissa on 7 punaista persikkaa ja 3 vihreää persikkaa. Montako persikkaa on jokaisessa korissa? ;10.0
Siinä on 11 persikka-koria. Jokaisessa korissa on 10 punaista persikkaa ja 18 vihreää persikkaa. Montako persikkaa on korissa? ;308.0
Siinä on kuusi persikka-koria. Jokaisessa korissa on 16 punaista persikkaa ja 18 vihreää persikkaa. Montako punaista persikkaa on korissa? ;96.0
Siinä on 7 persikka-koria. Jokaisessa korissa on 10 punaista persikkaa ja 2 vihreää persikkaa. Montako vihreää persikkaa on korissa? ;14.0
Siellä on pari persikoita. Jokaisessa korissa on neljä punaista persikkaa ja kolme vihreää persikkaa. Jos kaikkien korien sisällä on seitsemän persikkaa, kuinka monta persikka-koria on? ;1.0
Siinä on kaksi persikka-koria. Jokaisessa korissa on neljä punaista persikkaa ja muutama vihreä persikka. Jos korissa on 12 persikkaa, kuinka monta persikkaa jokaisessa korissa on? ;2.0
Korissa on yhteensä 16 persikkaa. Jos korissa on 13 punaista persikkaa ja muutama vihreä persikka. Montako vihreää persikkaa on korissa? ;3.0
Jokaisessa persikoiden korissa on 19 punaista persikkaa ja 4 vihreää persikkaa. Jos on 15 tällaista koriä, kuinka monta persikkaa on koriin? ;345.0
Kymmenen persikkaa jakautuu tasan useisiin koriin. Jos jokaisessa korissa on neljä punaista persikkaa ja kuusi vihreää persikkaa, kuinka monta persikka-koria on? ;1.0
Kärpäsissä on kuusi vihreää, kuusi keltaista ja kaksi punaista persikkaa. Kuinka monta vihreää persikkaa on enemmän kuin punaisia? ;4.0
Jerryllä oli neljä action-hahmoa hyllyllä huoneessaan. Myöhemmin hän lisäsi lisää action-hahmoja hyllyyn. Jos hänen hyllyllään on kahdeksan action-hahmoa, - kuinka monta action-hahmoa hän lisäsi hyllylle? ;4.0
Jerryllä oli aktionhahmoja hänen huoneessaan. Myöhemmin hän lisäsi 7 muuta action-hahmoa hyllyyn. Jos hänen hyllyllään on nyt yhteensä 10 action-hahmoa, - kuinka monta action-hahmoa hänellä oli aluksi hyllyllä? ;3.0
Jerryllä oli neljä action-hahmoa ja 22 kirjaa hänen huoneessaan. Myöhemmin hän lisäsi 6 muuta action-hahmoa hyllyyn. Montako action-hahmoa hänellä oli kaapissa? ;10.0
Jerryllä oli viisi action-hahmoa ja yhdeksän kirjaa hyllyllä huoneessaan. Myöhemmin hän lisäsi 7 muuta action-hahmoa hyllyyn. Kuinka monta enemmän action figures kuin kirjoja oli hänen hyllyllä? ;3.0
Jerryllä oli kaksi action-hahmoa ja 10 kirjaa hyllyllä huoneessaan. Myöhemmin hän lisäsi hyllylle neljä muuta action-hahmoa. Kuinka monta kirjaa enemmän kuin action figures oli hänen hyllyllä? ;4.0
Jerryllä oli 8 action-hahmoa ja 9 kirjaa hyllyllä huoneessaan. Myöhemmin hän lisäsi 10 kirjaa hyllyyn. Montako kirjaa hänen hyllyllään oli? ;19.0
Jerryllä oli seitsemän action-hahmoa ja kaksi kirjaa hyllyllä huoneessaan. Myöhemmin hän lisäsi hyllyyn neljä kirjaa. Kuinka monta enemmän action figures kuin kirjoja oli hänen hyllyllä? ;1.0
Jerryllä oli viisi action-hahmoa ja kaksi kirjaa hyllyllä huoneessaan. Myöhemmin hän lisäsi hyllyyn yhdeksän kirjaa. Kuinka monta kirjaa enemmän kuin action figures oli hänen hyllyllä? ;6.0
Jerryllä oli kahdeksan action-hahmoa hyllyllä huoneessaan. Myöhemmin hän lisäsi 4 muuta action-hahmoa hyllyyn ja poisti 5 vanhaa. Montako action-hahmoa hänellä oli kaapissa? ;7.0
Jerryllä oli kolme action-hahmoa hyllyllä huoneessaan. Myöhemmin hän lisäsi 4 muuta action-hahmoa hyllyyn ja poisti vanhat. Jos hänen hyllyllään on kuusi action-hahmoa, - kuinka monta action-hahmoa hän poisti hyllystä? ;1.0
Jerryllä oli seitsemän action-hahmoa hyllyllä huoneessaan. Myöhemmin hän lisäsi lisää action-hahmoja hyllyyn ja poisti 10 vanhaa. Jos hänen hyllyllään on kahdeksan action-hahmoa, - kuinka monta action-hahmoa hän lisäsi hyllylle? ;11.0
Jerryllä oli aktionhahmoja hänen huoneessaan. Myöhemmin hän lisäsi kaksi muuta action-hahmoa hyllyyn ja poisti seitsemän vanhaa. Jos hänen hyllyllään on nyt 10 action-hahmoa, - kuinka monta action-hahmoa hänellä oli aluksi? ;15.0
Jerryllä oli yhdeksän action-hahmoa hyllyllä huoneessaan. Myöhemmin hän lisäsi 7 muuta action-hahmoa hyllyyn. Jos hänellä on myös 10 kirjaa hyllyllä - kuinka monta enemmän action figuresta kuin kirjoja oli hänen hyllyllään? ;6.0
Jerryllä oli kolme kirjaa ja neljä action-hahmoa hyllyllä huoneessaan. Myöhemmin hän lisäsi kaksi muuta action-hahmoa hyllyyn. Kuinka monta enemmän action figures kuin kirjoja oli hänen hyllyllä? ;3.0
Jerryllä oli seitsemän kirjaa ja kolme action-hahmoa hyllyllä huoneessaan. Myöhemmin hän lisäsi kaksi muuta action-hahmoa hyllyyn. Kuinka monta kirjaa enemmän kuin action figures oli hänen hyllyllä? ;2.0
Kaksi lintua istui aidan päällä. Lisää lintuja tuli mukaan. Jos aidan päällä on kuusi lintua, - kuinka monta lintua on tullut istumaan aidan päälle? ;4.0
Siellä oli lintuja aidan päällä. Neljä muuta lintua tuli mukaan. Jos aidan päällä on viisi lintua, - kuinka monta lintua oli aidan päällä alussa? ;1.0
4 lintua ja 46 storkkia istui aidan päällä. Kuusi muuta lintua tuli mukaan. Montako lintua on aidan päällä? ;10.0
Kolme lintua ja kaksi storkkia istui aidan päällä. Viisi muuta lintua tuli mukaan. Montako lintuja ja storkeja on aidan päällä? ;10.0
3 lintua ja 4 storkkia istui aidan päällä. Heitä liittyi kaksi muuta lintua. Kuinka monta lintua enemmän kuin tikkuja on aidan päällä? ;1.0
Kaksi lintua ja kuusi storkkiä istuivat aidan päällä. Kolme muuta lintua tuli mukaan. Kuinka monta hirviötä enemmän kuin lintuja on aidan päällä? ;1.0
Neljä lintua ja kuusi storkkiä istuivat aidan päällä. Heitä seurasi kaksi varpusta. Montako storkkia on aidan päällä? ;8.0
3 lintua ja 4 storkkia istui aidan päällä. Kuusi varpusta tuli heidän mukaansa. Montako lintuja ja storkeja on aidan päällä? ;13.0
6 lintua ja 3 storkkia istui aidan päällä. Heitä seurasi kaksi varpusta. Kuinka monta lintua enemmän kuin tikkuja on aidan päällä? ;1.0
Neljä lintua ja kolme storkkiä istuivat aidan päällä. Kuusi varpusta tuli heidän mukaansa. Kuinka monta hirviötä enemmän kuin lintuja on aidan päällä? ;5.0
Kuusi lintua istui aidan päällä. Neljä muuta lintua ja kahdeksan storkkiakin tuli mukaan. Montako lintua on aidan päällä? ;10.0
Kaksi lintua istui aidan päällä. Viisi muuta lintua ja neljä storkkiä tulivat mukaan. Kuinka monta lintua enemmän kuin tikkuja on aidan päällä? ;3.0
Kolme lintua istui aidan päällä. Heitä seurasi kaksi muuta lintua ja kuusi varpusta. Kuinka monta hirviötä enemmän kuin lintuja on aidan päällä? ;1.0
Viisi storkkiä ja kolme lintua istuivat aidan päällä. Neljä muuta lintua tuli mukaan. Kuinka monta lintua enemmän kuin tikkuja on aidan päällä? ;2.0
6 haukkaa ja 2 lintua istui aidan päällä. Kolme muuta lintua tuli mukaan. Kuinka monta hirviötä enemmän kuin lintuja on aidan päällä? ;1.0
Kolme lintua istui aidan päällä. Kuusi varpusta ja kaksi lintua tulivat mukaan. Kuinka monta hirviötä enemmän kuin lintuja on aidan päällä? ;1.0
Kirjassa on kaksi lukua. Ensimmäinen luku on 48 sivua pitkä. Toinen luku on 11 sivua pitkä. Kuinka monta sivua ensimmäisessä luvussa on enemmän kuin toisessa? ;37.0
Kirjassa on kaksi lukua. Ensimmäinen luku on 37 sivua pitkä. Toinen luku on 80 sivua pitkä. Kuinka monta sivua enemmän on toisessa luvussa kuin ensimmäisessä? ;43.0
Kirjassa on kaksi lukua. Ensimmäinen luku on 60 sivua pitkä. Jos kirjassa on yhteensä 93 sivua, - kuinka monta sivua on toisessa luvussa? ;33.0
Kirjassa on kaksi lukua. Toinen luku on 36 sivua pitkä. Jos kirjassa on yhteensä 67 sivua, - kuinka monta sivua on ensimmäisessä luvussa? ;31.0
Kirjassa on kolme lukua. Ensimmäinen luku on 66 sivua, toinen 35 sivua ja kolmas 24 sivua. Montako sivua kirjassa on? ;125.0
Kirjassa on kolme lukua. Ensimmäinen luku on 91 sivua pitkä. Toinen luku on 23 sivua pitkä ja kolmas luku on 25 sivua pitkä. Kuinka monta sivua ensimmäisessä luvussa on enemmän kuin toisessa? ;68.0
Kirjassa on kolme lukua. Ensimmäinen luku on 35 sivua, toinen 18 sivua ja kolmas 3 sivua. Kuinka monta sivua enemmän on toisessa luvussa kuin kolmannessa? ;15.0
Kirjassa on kolme lukua. Ensimmäinen luku on 53 sivua, toinen 75 sivua ja kolmas 21 sivua. Kuinka monta sivua enemmän ensimmäisessä luvussa on kuin kolmannessa? ;32.0
Kirjassa on 31 lukua. Jokainen luku on 61 sivua pitkä. Montako sivua kirjassa on? ;1891.0
Kirjassa on kaksi lukua 23 sivuilla. Ensimmäinen luku on kymmenen sivua pitkä. Montako sivua ensimmäisessä luvussa on? ;13.0
Kirjassa on kaksi lukua 81 sivuilla. Toinen luku on 68 sivua pitkä. Montako sivua on toisessa luvussa? ;13.0
62 leiriä miestä meni aamuisin veneilyyn. 39 leiriä miestä meni veseleimään iltapäivällä. Montako enemmän leiriäjää meni aamuisin veneilyyn kuin iltapäivisin? ;23.0
52 leiriä miestä meni aamuisin veneilyyn. 61 leiriäjää meni veseleimään iltapäivällä. Montako leiriäjää meni veseleimään iltapäivällä? ;9.0
15 leirin jäsentä meni aamuisin veneilyyn. Muutamat leirijät menivät veseleimään iltapäivällä. Jos 32 leiriä miestä oli veneillä sinä päivänä, - kuinka monta leiriä miestä oli vesillä iltapäivällä? ;17.0
Jotkut leiriytyjät menivät aamuisin, seitsemän iltapäivällä. Jos 60 leiriä miestä oli veneillä sinä päivänä, - kuinka monta leiriä miestä oli veneillä aamulla? ;53.0
36 leiriä miestä oli aamulla, 13 iltapäivällä ja 49 iltaisin. Montako leiriäjää oli mukana? ;98.0
44 leiriä miestä oli aamulla, 39 iltapäivällä ja 31 iltaisin. Montako enemmän leiriäjää meni aamuisin veneilyyn kuin iltapäivisin? ;5.0
53 leiriä miestä oli aamuisin, 48 iltapäivällä ja 49 iltaisin. Montako leiriä miestä oli enemmän aamuisin kuin illalla? ;4.0
33 leiriä miestä oli aamulla, 34 iltapäivällä ja 10 iltaisin. Kuinka monta enemmän leiriäjää meni soutuun iltapäivällä kuin illalla? ;24.0
13 leiriä miestä meni veseleimään ja 59 miestä käveli vaellukseen. 21 leiriä miestä meni veseleimään iltapäivällä. Montako leiriäjää oli mukana? ;34.0
29 leiriäjää meni veseleihtiin ja 66 leiriäjää vaellusretkelle. 26 leiriä miestä meni veseleimään iltapäivällä. Montako enemmän leiriäjää meni aamuisin veneilyyn kuin iltapäivisin? ;3.0
41 leiriäjää meni veseleihtiin ja neljä leiriäjää vaellusretkelle. 26 leiriä miestä meni veseleimään iltapäivällä. Montako leiriäjää oli yhteensä veneily- ja vaellusmatkalla? ;71.0
46 leiriä miestä meni veneilyyn yhdessä päivässä. 43 leiriä miestä meni aamuisin ja vielä muutama iltapäivällä. Montako leirinpitäjää meni veseleimään iltapäivällä? ;3.0
Rachel poimi neljä omenaa puustaan. Jos puussa oli aluksi 7 omenaa. Montako omenaa puussa on vielä? ;3.0
Rachelin puussa oli aluksi neljä omenaa. Hän poimi muutaman omenat ja nyt on kaksi omena jäljellä puussa. Montako omenaa Rachel poimi? ;2.0
Rachel poimi seitsemän kypsää omenaa puustaan. Nyt puussa on vielä viisi omenaa. Jos kolme niistä on kypsiä ja loput ovat kypsiä, - kuinka monta kypsiä omenaa puussa on nyt? ;2.0
Rachel poimi kaksi kypsää omenaa puustaan. Nyt puussa on vielä 7 omenaa. Jos kuusi niistä on kypsää ja loput ovat kypsättömiä, - kuinka monta kypsää omenaa puussa oli aluksi? ;8.0
Rachel poimi kuusi kypsää omenaa puustaan. Nyt puussa on kaksi kypsää omenaa ja neljä kypsää. Kuinka monta omenaa puussa oli aluksi? ;12.0
Rachel poimi kolme kypsää omenaa puustaan. Nyt puussa on kaksi kypsää omenaa ja 27 kypsää omenaa. Kuinka monta kypsää omenaa puussa oli aluksi? ;5.0
Rachel poimi seitsemän omenaa puustaan. Sen jälkeen puussa kasvoi kaksi uutta omenaa. Puussa on nyt kuusi omenaa. Kuinka monta omenaa puussa oli aluksi? ;11.0
Rachelin puussa oli kaksi omenaa. Hän poimi neljä omenaa puustaan. Sen jälkeen puussa kasvoi kolme uutta omenaa. Montako omenaa puussa on nyt? ;1.0
Rachelilla on 52 omenaa. Hän poimi kaksi omenaa yhdestä puusta. Nyt puussa on vielä 7 omenaa. Kuinka monta omenaa puussa oli aluksi? ;9.0
Rachelilla on kolme omenapuita. Hän poimi 8 omenaa jokaisesta puustaan. Nyt puissa on yhteensä 9 omenaa. Kuinka monta omenaa oli aluksi puissa? ;33.0
Rachelilla on neljä omenapuita. Hän poimi seitsemän omenaa jokaisesta puusta. Puissa on nyt yhteensä 29 omenaa. Kuinka monta omenaa Rachel poimi? ;28.0
Edillä oli kaksi pallopalloa enemmän kuin Dougilla. Doug menetti joitakin kulmikoitaan leikkikentällä. Edillä on nyt 19 pallosta enemmän kuin Dougilla. Montako kulmaa Doug menetti? ;17.0
Edillä oli 10 pallosta enemmän kuin Dougilla. Doug menetti 11 pallonsa leikkikentällä. Jos Edillä oli 45 kulmaa, kuinka monta kulmaa hänellä oli enemmän kuin Dougilla? ;21.0
