m_query;response
Julia chơi trò chơi với 15 đứa trẻ vào thứ Hai 18 đứa trẻ vào thứ Ba và 7 đứa trẻ vào thứ Tư. Cô ấy chơi với bao nhiêu đứa trẻ vào thứ Hai và thứ Ba hơn là vào thứ Tư? ;26.0
Julia chơi trò chơi với 13 đứa trẻ vào thứ Hai và 10 đứa trẻ vào thứ Ba. Cô ấy chơi bài với 15 đứa trẻ vào thứ Tư. Cô ấy chơi với bao nhiêu đứa nhỉ? ;38.0
Julia chơi trò chơi với 7 đứa trẻ vào thứ Hai và 13 đứa trẻ vào thứ Ba. Cô ấy chơi bài với 20 đứa trẻ vào thứ Tư. Cô ấy chơi trò chơi với bao nhiêu đứa nhỉ? ;20.0
Julia chơi trò chơi với 12 đứa trẻ vào thứ Hai. Cô ấy chơi trò chơi với 14 đứa trẻ vào thứ Ba. Cô ấy đã dành tổng cộng 34 giờ để chơi cờ cả hai ngày. Cô ấy chơi với bao nhiêu đứa nhỉ? ;26.0
Julia chơi trò chơi với 19 đứa trẻ vào thứ Hai. Cô ấy chơi trò chơi với 18 đứa trẻ vào thứ Ba. Cô ấy đã dành tổng cộng 38 giờ để chơi cờ cả hai ngày. Cô ấy chơi với bao nhiêu đứa trẻ vào thứ Hai hơn là thứ Ba? ;1.0
Julia chơi trò chơi với 5 đứa trẻ vào thứ Ba. Cô ấy đã chơi trò chơi với 6 đứa trẻ vào thứ Hai. Cô ấy chơi với bao nhiêu đứa trẻ vào thứ Hai hơn là thứ Ba? ;1.0
Julia chơi trò chơi với tổng cộng 18 đứa trẻ. Cô ấy chơi với 4 đứa trẻ vào thứ Hai và với một vài đứa trẻ vào thứ Ba. Cô ấy chơi với bao nhiêu đứa vào thứ Ba? ;14.0
Julia chơi trò chơi với 4 đứa trẻ vào thứ Tư. Cô ấy đã chơi với 6 đứa trẻ vào thứ Hai và 17 đứa trẻ vào thứ Ba. Cô ấy chơi với bao nhiêu đứa trẻ vào thứ Hai hơn là thứ Tư? ;2.0
Bobby ăn vài miếng kẹo. Sau đó nó ăn thêm 25 cái nữa. Nếu anh ta ăn tổng cộng 43 miếng kẹo thì anh ta đã ăn bao nhiêu miếng kẹo từ đầu? ;18.0
Bobby đã ăn 28 miếng kẹo. Rồi nó ăn thêm 42 cái nữa. Anh ta cũng ăn 63 miếng sô cô la. Bobby đã ăn bao nhiêu kẹo? ;70.0
Bobby đã ăn 33 miếng kẹo. Sau đó nó ăn thêm 4 cái nữa. Anh ta cũng ăn 14 miếng sô cô la. Bobby đã ăn bao nhiêu miếng kẹo và sô cô la? ;51.0
Bobby đã ăn 38 miếng kẹo. Sau đó nó ăn thêm 36 con nữa. Anh ta cũng ăn 16 miếng sô cô la. Bobby ăn nhiều kẹo hơn sô cô la bao nhiêu? ;58.0
Bobby đã ăn 20 miếng kẹo. Nó ăn 34 miếng kẹo. Sau đó nó ăn thêm 18 cái nữa. Bobby đã ăn bao nhiêu kẹo? ;52.0
Bobby đã ăn 21 miếng kẹo. Nó ăn 5 miếng kẹo. Sau đó nó ăn thêm 9 con nữa. Anh ta còn bao nhiêu kẹo? ;7.0
Bobby có 22 miếng kẹo. Nó ăn vài miếng kẹo. Sau đó nó ăn thêm 5 cái nữa. Nếu anh ta còn 8 miếng kẹo còn lại thì anh ta đã ăn bao nhiêu miếng kẹo lúc đầu? ;9.0
Bobby đã ăn 19 miếng kẹo. Nó ăn 2 miếng kẹo. Anh ta còn bao nhiêu kẹo? ;17.0
Bobby có 32 miếng kẹo. Nó ăn vài miếng kẹo. Nếu anh ta còn 20 miếng kẹo còn lại thì Bobby đã ăn bao nhiêu miếng kẹo? ;12.0
Bobby đã ăn 17 miếng kẹo. Sau đó nó ăn thêm 15 cái nữa. Nếu lúc đầu anh ta có 36 miếng kẹo thì còn lại bao nhiêu miếng kẹo? ;4.0
Bobby đã ăn 23 miếng kẹo. Nếu lúc đầu anh ta có 30 miếng kẹo thì còn lại bao nhiêu miếng kẹo? ;7.0
Allan mang 5 quả bóng và Jake mang 3 quả bóng đến công viên. Allan có bao nhiêu quả bóng hơn Jake trong công viên? ;2.0
Allan mang 2 quả bóng và Jake mang 3 quả bóng đến công viên. Jake có bao nhiêu quả bóng hơn Allan trong công viên? ;1.0
Allan và Jake mang 3 quả bóng đến công viên. Nếu Allan mang 2 quả bóng thì Jake mang bao nhiêu quả bóng đến công viên? ;1.0
Jake mang 6 quả bóng đến công viên. Nếu Jake mang 4 quả bóng hơn số lượng bóng bóng mà Allan mang theo thì Allan mang bao nhiêu quả bóng đến công viên? ;2.0
Allan mang 5 quả bóng đến công viên. Nếu Jake mang 6 quả bóng hơn số lượng bóng bóng mà Allan mang theo thì Jake mang bao nhiêu quả bóng đến công viên? ;11.0
Allan mang 3 quả bóng và Jake mang 5 quả bóng đến công viên. Allan sau đó mua thêm 2 quả bóng nữa ở công viên. Allan và Jake có bao nhiêu quả bóng trong công viên? ;10.0
Allan mang 2 quả bóng và Jake mang 4 quả bóng đến công viên. Allan sau đó mua thêm 3 quả bóng nữa ở công viên. Allan có bao nhiêu quả bóng hơn Jake trong công viên? ;1.0
Allan mang 2 quả bóng và Jake mang 6 quả bóng đến công viên. Allan sau đó mua thêm 3 quả bóng nữa ở công viên. Jake có bao nhiêu quả bóng hơn Allan trong công viên? ;1.0
Allan mang 5 quả bóng và Jake mang 4 quả bóng đến công viên. Allan sau đó mua thêm 3 quả bóng nữa ở công viên. Allan mang bao nhiêu quả bóng đến công viên? ;8.0
Allan mang 6 quả bóng và Jake mang 2 quả bóng đến công viên. Jake sau đó mua thêm 3 quả bóng nữa ở công viên. Allan có bao nhiêu quả bóng hơn Jake trong công viên? ;1.0
Allan mang 6 quả bóng và Jake mang 3 quả bóng đến công viên. Jake sau đó mua thêm 4 quả bóng bay ở công viên. Jake có bao nhiêu quả bóng hơn Allan trong công viên? ;1.0
Allan mang 5 quả bóng và Jake mang 6 quả bóng đến công viên. Jake sau đó mua thêm 3 quả bóng nữa ở công viên. Jake mang bao nhiêu quả bóng đến công viên? ;9.0
Allan mang 3 quả bóng và 20 quả bóng trong khi Jake mang 5 quả bóng và 59 quả bóng đến công viên. Allan và Jake có bao nhiêu quả bóng trong công viên? ;8.0
Allan mang 7 quả bóng và 5 quả bóng trong khi Jake mang 6 quả bóng và 4 quả bóng đến công viên. Allan và Jake có bao nhiêu quả bóng trong công viên? ;9.0
Allan mang 5 quả bóng. Nếu Allan và Jake mang 6 quả bóng đến công viên thì Jake mang bao nhiêu quả bóng đến công viên? ;1.0
Allan mang 2 quả bóng đến công viên và sau đó mua thêm 3 quả bóng ở đó. Nếu Jake mang 6 quả bóng đến công viên thì Jake có bao nhiêu quả bóng hơn Allan trong công viên? ;1.0
Mỗi ngày Ryan dành 6 tiếng học tiếng Anh và 2 tiếng học tiếng Trung Quốc. Anh ta dành bao nhiêu giờ học tiếng Anh hơn là học tiếng Trung Quốc? ;4.0
Mỗi ngày Ryan dành 6 tiếng học tiếng Anh và 7 tiếng học tiếng Trung Quốc. Anh ta dành bao nhiêu giờ học tiếng Trung hơn là học tiếng Anh? ;1.0
Mỗi ngày Ryan dành 3 tiếng học tiếng Anh và vài tiếng nữa học tiếng Trung Quốc. Nếu anh ta dành tổng cộng 4 giờ học tiếng Anh và tiếng Trung mỗi ngày thì anh ta dành bao nhiêu giờ học tiếng Trung? ;1.0
Mỗi ngày Ryan dành 7 tiếng học tiếng Anh và vài tiếng nữa học tiếng Trung Quốc. Nếu anh ta dành 2 giờ học tiếng Anh nhiều hơn học tiếng Trung thì anh ta dành bao nhiêu giờ học tiếng Trung? ;5.0
Mỗi ngày Ryan dành 5 tiếng học tiếng Trung và vài tiếng nữa học tiếng Anh. Nếu anh ta dành 2 giờ học tiếng Anh nhiều hơn học tiếng Trung Quốc thì anh ta dành bao nhiêu giờ học tiếng Anh? ;7.0
Mỗi ngày Ryan dành 6 tiếng học tiếng Anh và 7 tiếng học tiếng Trung Quốc. Nếu anh ta học trong 5 ngày thì tổng cộng anh ta dành bao nhiêu giờ học tiếng Anh và tiếng Trung Quốc? ;65.0
Mỗi ngày Ryan dành 6 tiếng học tiếng Anh và 5 tiếng học tiếng Trung Quốc. Nếu anh ta học trong 2 ngày thì tổng cộng anh ta dành bao nhiêu giờ học tiếng Anh? ;12.0
Mỗi ngày Ryan dành 5 tiếng học tiếng Anh và 4 tiếng học tiếng Trung Quốc. Nếu anh ta học trong 6 ngày thì tổng cộng anh ta dành bao nhiêu giờ học tiếng Trung Quốc? ;24.0
Mỗi ngày Ryan dành 4 tiếng học tiếng Anh và 6 tiếng học tiếng Trung Quốc. Nếu anh ta học trong 86 ngày thì anh ta dành bao nhiêu giờ học tiếng Anh và tiếng Trung mỗi ngày? ;10.0
Mỗi ngày Ryan dành 6 tiếng học tiếng Anh 7 tiếng học tiếng Trung và 3 tiếng học tiếng Tây Ban Nha. Anh ta dành bao nhiêu giờ để học tiếng Anh, tiếng Trung và tiếng Tây Ban Nha? ;16.0
Mỗi ngày Ryan dành 6 tiếng học tiếng Anh 3 tiếng học tiếng Trung và 58 tiếng học tiếng Tây Ban Nha. Anh ta dành bao nhiêu giờ học tiếng Anh hơn là học tiếng Trung Quốc? ;3.0
Mỗi ngày Ryan dành 7 tiếng học tiếng Anh 2 tiếng học tiếng Trung và 4 tiếng học tiếng Tây Ban Nha. Anh ta dành bao nhiêu giờ học tiếng Anh hơn là học tiếng Tây Ban Nha? ;3.0
Mỗi ngày Ryan dành 2 tiếng học tiếng Anh 5 tiếng học tiếng Trung và 4 tiếng học tiếng Tây Ban Nha. Anh ta dành bao nhiêu giờ học tiếng Trung hơn là học tiếng Tây Ban Nha? ;1.0
Mỗi ngày Ryan dành tổng cộng 3 tiếng học tiếng Anh và tiếng Trung Quốc. Nếu anh ta dành 2 giờ học tiếng Anh mỗi ngày thì anh ta dành bao nhiêu giờ học tiếng Trung Quốc? ;1.0
Ryan học tiếng Anh và tiếng Trung trong 7 ngày. Mỗi ngày anh ta dành 4 tiếng học tiếng Anh và 5 tiếng học tiếng Trung. Anh ta dành bao nhiêu giờ để học tiếng Anh và tiếng Trung Quốc? ;63.0
Tiffany đang thu thập các thùng để tái chế. Thứ Hai cô ấy có 8 túi lon. Ngày hôm sau cô ấy tìm thấy 7 túi khác giá trị của lon. Cô ấy có bao nhiêu túi hơn vào thứ Hai so với những gì cô ấy tìm thấy vào ngày hôm sau? ;1.0
Tiffany đang thu thập các thùng để tái chế. Vào thứ Hai cô ấy đã có 7 túi lon. Ngày hôm sau cô ấy tìm thấy 12 túi khác giá trị của lon. Cô ấy tìm thấy bao nhiêu túi vào ngày hôm sau hơn những gì cô ấy có vào thứ Hai? ;5.0
Tiffany đang thu thập các thùng để tái chế. Thứ Hai cô ấy có 4 túi lon. Ngày hôm sau cô ấy tìm thấy một số túi khác giá trị của lon. Nếu cô ấy có tổng cộng 6 túi thì cô ấy đã tìm thấy bao nhiêu túi vào ngày hôm sau? ;2.0
Tiffany đang thu thập các thùng để tái chế. Thứ Hai cô ấy có vài túi lon. Ngày hôm sau cô ấy tìm thấy 4 túi khác có giá trị hộp. Nếu cô ấy có tổng cộng 8 túi thì cô ấy có bao nhiêu túi vào thứ Hai? ;4.0
Tiffany đang thu thập các thùng để tái chế. Thứ Hai cô ấy có 10 túi hộp. Cô ấy tìm thấy 3 túi lon vào ngày hôm sau và 7 túi lon vào ngày sau đó. Cô ấy có bao nhiêu túi xách? ;20.0
Tiffany đang thu thập các thùng để tái chế. Thứ Hai cô ấy có 8 túi lon. Cô ấy tìm thấy 10 túi lon vào ngày hôm sau và 4 túi lon vào ngày sau đó. Cô ấy tìm thấy bao nhiêu túi sau ngày thứ Hai? ;14.0
Tiffany đang thu thập các thùng để tái chế. Thứ Hai cô ấy có 3 túi lon. Ngày hôm sau cô ấy tìm thấy 7 túi lon và 44 túi chai. Cô ấy có bao nhiêu túi lon? ;10.0
17 quả đào đỏ và 16 quả đào xanh trong giỏ. Bao nhiêu quả đào đỏ hơn quả đào xanh trong giỏ? ;1.0
5 quả đào đỏ và 11 quả đào xanh trong giỏ. Bao nhiêu quả đào xanh hơn quả đào đỏ trong giỏ? ;6.0
10 quả đào đỏ và một vài quả đào xanh nữa đang trong giỏ. Nếu có tổng cộng 15 quả đào trong giỏ bao nhiêu quả đào xanh trong giỏ? ;5.0
3 quả đào đỏ và một vài quả đào xanh nữa đang trong giỏ. nếu có 10 quả đào xanh nhiều hơn đào đỏ trong giỏ bao nhiêu quả đào xanh trong giỏ? ;13.0
7 quả đào đỏ 15 quả đào vàng và 8 quả đào xanh trong giỏ. Có bao nhiêu quả đào trong giỏ? ;30.0
7 quả đào đỏ 71 quả đào vàng và 8 quả đào xanh trong giỏ. Bao nhiêu quả đào xanh hơn quả đào đỏ trong giỏ? ;1.0
2 quả đào đỏ 6 quả đào vàng và 14 quả đào xanh trong giỏ. Bao nhiêu quả đào xanh hơn quả đào vàng trong giỏ? ;8.0
19 quả đào đỏ 11 quả đào vàng và 12 quả đào xanh trong giỏ. Bao nhiêu quả đào đỏ hơn số đào vàng trong giỏ? ;8.0
6 quả đào đỏ 90 quả đào vàng và 16 quả đào xanh trong giỏ. Có bao nhiêu quả đào đỏ và xanh trong giỏ? ;22.0
18 quả đào đỏ 14 quả đào vàng và 17 quả đào xanh trong giỏ. Có bao nhiêu quả đào đỏ và vàng trong giỏ? ;32.0
5 quả đào đỏ 14 quả đào vàng và 6 quả đào xanh trong giỏ. Có bao nhiêu quả đào xanh và vàng trong giỏ? ;20.0
Có 65 giỏ đào. Mỗi giỏ có 7 quả đào đỏ và 3 quả đào xanh. Có bao nhiêu quả đào trong mỗi giỏ? ;10.0
Có 11 giỏ đào. mỗi giỏ có 10 quả đào đỏ và 18 quả đào xanh. Có bao nhiêu quả đào trong bao giỏ? ;308.0
Có 6 giỏ đào. mỗi giỏ có 16 quả đào đỏ và 18 quả đào xanh. Có bao nhiêu quả đào đỏ trong bao giỏ? ;96.0
Có 7 giỏ đào. mỗi giỏ có 10 quả đào đỏ và 2 quả đào xanh. Có bao nhiêu quả đào xanh trong bao giỏ? ;14.0
Có vài giỏ đào. Mỗi giỏ có 4 quả đào đỏ và 3 quả đào xanh. Nếu có tổng cộng 7 quả đào trong tất cả các giỏ bao nhiêu giỏ đào có? ;1.0
Có 2 giỏ đào. Mỗi giỏ có 4 quả đào đỏ và một vài quả đào xanh. Nếu có tổng cộng 12 quả đào trong tất cả các giỏ bao nhiêu quả đào xanh trong mỗi giỏ? ;2.0
Có tổng cộng 16 quả đào trong một giỏ. nếu có 13 quả đào đỏ và một vài quả đào xanh trong giỏ. Có bao nhiêu quả đào xanh trong giỏ? ;3.0
mỗi giỏ đào có 19 quả đào đỏ và 4 quả đào xanh. Nếu có 15 giỏ như vậy thì có bao nhiêu quả đào trong đó? ;345.0
Có 10 quả đào được phân bố bình đẳng trong một số giỏ. Nếu mỗi giỏ có 4 quả đào đỏ và 6 quả đào xanh thì có bao nhiêu giỏ đào? ;1.0
6 quả đào xanh 60 quả đào vàng và 2 quả đào đỏ trong giỏ. Bao nhiêu quả đào xanh hơn quả đào đỏ trong giỏ? ;4.0
Jerry có 4 con vật hành động trên kệ trong phòng anh ta. Sau đó ông thêm một số hình ảnh hành động hơn vào kệ. Nếu có tổng cộng 8 con số hành động trên kệ của anh ta bây giờ anh ta đã thêm bao nhiêu con số hành động vào kệ? ;4.0
Jerry có vài con vật hành động trên kệ trong phòng anh ta. Sau đó ông thêm 7 con số hành động nữa vào kệ. Nếu có tổng cộng 10 con số hành động trên kệ của anh ta bây giờ anh ta có bao nhiêu con số hành động ban đầu trên kệ? ;3.0
Jerry có 4 con vật hành động và 22 cuốn sách trên kệ trong phòng anh ta. Sau đó ông thêm 6 con số hành động nữa vào kệ. Có bao nhiêu con vật hành động trên kệ của anh ta? ;10.0
Jerry có 5 con vật hành động và 9 cuốn sách trên kệ trong phòng anh ta. Sau đó ông thêm 7 con số hành động nữa vào kệ. Có bao nhiêu con số hành động hơn là sách trên kệ của anh ta? ;3.0
Jerry có 2 con vật hành động và 10 cuốn sách trên kệ trong phòng anh ta. Sau đó ông thêm 4 con vật hành động nữa vào kệ. Có bao nhiêu cuốn sách hơn những con số hành động trên kệ của anh ta? ;4.0
Jerry có 8 con vật hành động và 9 cuốn sách trên kệ trong phòng của anh ta. Sau đó ông ấy thêm 10 cuốn sách nữa vào kệ. Có bao nhiêu cuốn sách trên kệ của ông ấy? ;19.0
Jerry có 7 con vật hành động và 2 cuốn sách trên kệ trong phòng của anh ta. Sau đó ông ấy thêm 4 cuốn sách nữa vào kệ. Có bao nhiêu con số hành động hơn là sách trên kệ của anh ta? ;1.0
Jerry có 5 con vật hành động và 2 cuốn sách trên kệ trong phòng anh ta. Sau đó ông ấy thêm 9 cuốn sách nữa vào kệ. Có bao nhiêu cuốn sách hơn những con số hành động trên kệ của anh ta? ;6.0
Jerry có 8 con vật hành động trên kệ trong phòng của anh ta. Sau đó anh ta thêm 4 con người hành động nữa vào kệ và loại bỏ 5 con người cũ. Có bao nhiêu con vật hành động trên kệ của anh ta? ;7.0
Jerry có 3 con vật hành động trên kệ trong phòng anh ta. Sau đó ông thêm 4 con người hành động nữa vào kệ và loại bỏ một số con người cũ. Nếu có 6 con số hành động trên kệ của anh ta bây giờ anh ta đã lấy bao nhiêu con số hành động ra khỏi kệ? ;1.0
Jerry có 7 con vật hành động trên kệ trong phòng của anh ta. Sau đó anh ta thêm một số hình ảnh hành động vào kệ và loại bỏ 10 trong số những người cũ. Nếu có 8 con số hành động trên kệ của anh ta bây giờ anh ta đã thêm bao nhiêu con số hành động vào kệ? ;11.0
Jerry có vài con vật hành động trên kệ trong phòng anh ta. Sau đó anh ta thêm 2 con người hành động nữa vào kệ và loại bỏ 7 con người cũ. Nếu có 10 con vật hành động trên kệ của anh ta bây giờ anh ta có bao nhiêu con vật hành động ban đầu trên kệ? ;15.0
Jerry có 9 con vật hành động trên kệ trong phòng của anh ta. Sau đó ông thêm 7 con số hành động nữa vào kệ. Nếu anh ta cũng có 10 cuốn sách trên kệ thì còn bao nhiêu con số hành động hơn những cuốn sách trên kệ của anh ta? ;6.0
Jerry có 3 cuốn sách và 4 con vật hành động trên kệ trong phòng anh ta. Sau đó anh ta thêm 2 con người hành động nữa vào kệ. Có bao nhiêu con số hành động hơn là sách trên kệ của anh ta? ;3.0
Jerry có 7 cuốn sách và 3 con vật hành động trên kệ trong phòng anh ta. Sau đó anh ta thêm 2 con người hành động nữa vào kệ. Có bao nhiêu cuốn sách hơn những con số hành động trên kệ của anh ta? ;2.0
Hai con chim đang ngồi trên hàng rào. Một số chim khác đã đến tham gia với chúng. Nếu có tổng cộng 6 con chim trên hàng rào thì có bao nhiêu con chim khác đã đến ngồi trên hàng rào? ;4.0
Có vài con chim ngồi trên hàng rào. 4 con chim khác đã đến cùng họ. Nếu có tổng cộng 5 con chim trên hàng rào bây giờ thì có bao nhiêu con chim đã ngồi trên hàng rào lúc bắt đầu? ;1.0
4 con chim và 46 con chim ốc đang ngồi trên hàng rào. 6 con chim khác đã đến cùng họ. Có bao nhiêu con chim đang ngồi trên hàng rào? ;10.0
3 con chim và 2 con chim ốc đang ngồi trên hàng rào. 5 con chim khác đã đến cùng họ. Có bao nhiêu con chim và chim chồn đang ngồi trên hàng rào? ;10.0
3 con chim và 4 con chim ốc đang ngồi trên hàng rào. Hai con chim khác đã đến cùng họ. Có bao nhiêu con chim hơn cả đà điểu đang ngồi trên hàng rào? ;1.0
Hai con chim và sáu con chim ốc đang ngồi trên hàng rào. 3 con chim khác đã đến cùng họ. Có bao nhiêu con chim cừu hơn cả chim chóc đang ngồi trên hàng rào? ;1.0
4 con chim và 6 con chim ốc đang ngồi trên hàng rào. 2 con chim cừu khác đã đến cùng họ. Có bao nhiêu con chim ốc đang ngồi trên hàng rào? ;8.0
3 con chim và 4 con chim ốc đang ngồi trên hàng rào. 6 con chim cừu khác đã đến cùng họ. Có bao nhiêu con chim và chim chồn đang ngồi trên hàng rào? ;13.0
6 con chim và 3 con chim ốc đang ngồi trên hàng rào. 2 con chim cừu khác đã đến cùng họ. Có bao nhiêu con chim hơn cả đà điểu đang ngồi trên hàng rào? ;1.0
4 con chim và 3 con chim ốc đang ngồi trên hàng rào. 6 con chim cừu khác đã đến cùng họ. Có bao nhiêu con chim cừu hơn cả chim chóc đang ngồi trên hàng rào? ;5.0
6 con chim đang ngồi trên hàng rào. 4 con chim và 8 con chim ốc nữa đã đến cùng họ. Có bao nhiêu con chim đang ngồi trên hàng rào? ;10.0
Hai con chim đang ngồi trên hàng rào. 5 con chim và 4 con chim ốc nữa đã đến cùng họ. Có bao nhiêu con chim hơn cả đà điểu đang ngồi trên hàng rào? ;3.0
3 con chim đang ngồi trên hàng rào. 2 con chim khác và 6 con chim ốc khác đã đến cùng họ. Có bao nhiêu con chim cừu hơn cả chim chóc đang ngồi trên hàng rào? ;1.0
5 con chim hươu và 3 con chim đang ngồi trên hàng rào. 4 con chim khác đã đến cùng họ. Có bao nhiêu con chim hơn cả đà điểu đang ngồi trên hàng rào? ;2.0
6 con chim hươu và 2 con chim đang ngồi trên hàng rào. 3 con chim khác đã đến cùng họ. Có bao nhiêu con chim cừu hơn cả chim chóc đang ngồi trên hàng rào? ;1.0
3 con chim đang ngồi trên hàng rào. 6 con chim cừu và 2 con chim khác đã đến cùng họ. Có bao nhiêu con chim cừu hơn cả chim chóc đang ngồi trên hàng rào? ;1.0
Một cuốn sách có 2 chương. Chương đầu tiên dài 48 trang. Chương hai dài 11 trang. Chương 1 có bao nhiêu trang hơn chương 2? ;37.0
Một cuốn sách có 2 chương. Chương đầu tiên dài 37 trang. Chương thứ hai dài 80 trang. Chương hai có bao nhiêu trang hơn chương đầu? ;43.0
Một cuốn sách có 2 chương. Chương đầu tiên dài 60 trang. Nếu có tổng cộng 93 trang trong cuốn sách thì có bao nhiêu trang trong chương thứ hai? ;33.0
Một cuốn sách có 2 chương. Chương thứ hai dài 36 trang. Nếu có tổng cộng 67 trang trong cuốn sách thì có bao nhiêu trang trong chương đầu tiên? ;31.0
Một cuốn sách có 3 chương. Chương đầu tiên dài 66 trang, chương thứ hai dài 35 trang và chương thứ ba dài 24 trang. Cuốn sách này có bao nhiêu trang? ;125.0
Một cuốn sách có 3 chương. Chương đầu tiên dài 91 trang, chương thứ hai dài 23 trang và chương thứ ba dài 25 trang. Chương 1 có bao nhiêu trang hơn chương 2? ;68.0
Một cuốn sách có 3 chương. Chương đầu tiên dài 35 trang, chương thứ hai dài 18 trang và chương thứ ba dài 3 trang. Chương hai có bao nhiêu trang hơn chương ba? ;15.0
Một cuốn sách có 3 chương. Chương đầu tiên dài 53 trang, chương thứ hai dài 75 trang và chương thứ ba dài 21 trang. Chương 1 có bao nhiêu trang hơn chương 3? ;32.0
Một cuốn sách có 31 chương. Mỗi chương dài 61 trang. Cuốn sách này có bao nhiêu trang? ;1891.0
Một cuốn sách có 2 chương trên 23 trang. Chương đầu tiên dài 10 trang. Chương đầu có bao nhiêu trang? ;13.0
Một cuốn sách có 2 chương trên 81 trang. Chương thứ hai dài 68 trang. Chương hai bao nhiêu trang? ;13.0
62 người đi chèo thuyền vào buổi sáng. 39 người đi chèo thuyền vào buổi chiều. Có bao nhiêu người tắm trại hơn đi chèo thuyền vào buổi sáng so với buổi chiều? ;23.0
52 người đi chèo thuyền vào buổi sáng. 61 người đi chèo thuyền vào buổi chiều. Có bao nhiêu người tắm trại hơn đi chèo thuyền vào buổi chiều so với buổi sáng? ;9.0
15 người đi chèo thuyền vào buổi sáng. Một vài người khác đi chèo thuyền vào buổi chiều. Nếu có tổng cộng 32 người đi chèo thuyền vào ngày đó thì có bao nhiêu người đi chèo thuyền vào buổi chiều? ;17.0
Một số người đi chèo thuyền vào buổi sáng trong khi 7 người đi chèo thuyền vào buổi chiều. Nếu tổng cộng có 60 người đi chèo thuyền vào ngày đó thì có bao nhiêu người đi chèo thuyền vào buổi sáng? ;53.0
36 người đi chèo thuyền vào buổi sáng 13 người đi chèo thuyền vào buổi chiều và 49 người đi chèo thuyền vào buổi tối. Có bao nhiêu người đi chèo thuyền trong trại? ;98.0
44 người đi chèo thuyền vào buổi sáng, 39 người đi chèo thuyền vào buổi chiều và 31 người đi chèo thuyền vào buổi tối. Có bao nhiêu người tắm trại hơn đi chèo thuyền vào buổi sáng so với buổi chiều? ;5.0
53 người đi chèo thuyền vào buổi sáng 48 người đi chèo thuyền vào buổi chiều và 49 người đi chèo thuyền vào buổi tối. Có bao nhiêu người tắm trại hơn đi chèo thuyền vào buổi sáng hơn là vào buổi tối? ;4.0
