m_query;response
UJuliya wadlala i-tag nezingane ezingu-9 ngoMsombuluko, izingane ezingu-7 ngoLwesibili nezingane ezingu-96 ngoLwesithathu. badlale nezingane ezingaki ngoMsombuluko kunangoLwesibili? ;2.0
UJuliya wadlala i-tag nezingane ezingu-14 ngoMsombuluko izingane ezimbili ngoLwesibili nezingane ezingu-8 ngoLwesithathu. badlale nezingane ezingaki ngoMsombuluko kunangoLwesithathu? ;6.0
UJuliya wadlala i-tag nezingane ezingu-8 ngoMsombuluko, izingane ezingu-11 ngoLwesibili nezingane ezingu-9 ngoLwesithathu. zingaki izingane adlala nazo ngoLwesibili kunangoLwesithathu? ;2.0
UJuliya wadlala i-tag nezingane ezingu-15 ngoMsombuluko, ezingu-18 ngoLwesibili nezingu-7 ngoLwesithathu. Bangaki abantwana abadlala nabo ngoMsombuluko nangoLwesibili kunangoLwesithathu? ;26.0
UJuliya wadlala i-tag nezingane ezingu-13 ngoMsombuluko nezingane ezingu-10 ngoLwesibili. Wadlala amakhadi nezingane ezingu-15 ngoLwesithathu. wabadlala nezingane ezingaki? ;38.0
UJuliya wadlala i-tag nezingane ezingu-7 ngoMsombuluko nezingane ezingu-13 ngoLwesibili. wadlala amakhadi nezingane ezingu-20 ngoLwesithathu. wabadlala nezingane ezingaki? ;20.0
UJuliya wadlala i-tag nezingane ezingu-12 ngoMsombuluko. wadlala i-tag nezingane ezingu-14 ngoLwesibili. wachitha amahora angu-34 edlala i-tag ngezinsuku zombili. wabadlala nezingane ezingaki? ;26.0
UJuliya wadlala i-tag nezingane ezingu-19 ngoMsombuluko. wadlala i-tag nezingane ezingu-18 ngoLwesibili. wachitha amahora angu-38 edlala i-tag ngezinsuku zombili. badlale nezingane ezingaki ngoMsombuluko kunangoLwesibili? ;1.0
UJuliya wadlala i-tag nezingane ezingu-5 ngoLwesibili. Wayedlale i-tag nezingane eziyisithupha ngoMsombuluko. badlale nezingane ezingaki ngoMsombuluko kunangoLwesibili? ;1.0
UJuliya wadlala i-tag nezingane ezingu-18. wadlala nezingane ezine ngoMsombuluko futhi wadlala nezinye izingane ngoLwesibili. zingaki izingane adlale nazo ngoLwesibili? ;14.0
UJuliya wadlala i-tag nezingane ezine ngoLwesithathu. Wayedlale nezingane ezingu-6 ngoMsombuluko nezingu-17 ngoLwesibili. badlale nezingane ezingaki ngoMsombuluko kunangoLwesithathu? ;2.0
UBobby wadla izingcezu zamaswidi. wabe esedla amanye angu-25. uma edle amaswidi angu-43 esewonke mangaki amaswidi ayedlile ekuqaleni? ;18.0
UBobby wadla izingcezu ezingu-28 zamaswidi. wabe esedla amanye angu-42. futhi wadla izingcezu ezingu-63 zikashokoledi. U-Bobby wadla amaswidi amangaki? ;70.0
UBobby wadla izingcezu ezingu-33 zamaswidi. wabe esedla amanye amane. futhi wadla izingcezu ezingu-14 zikashokoledi. U-Bobby wadla amaswidi noshokoledi abangaki esewonke? ;51.0
UBobby wadla izingcezu ezingu-38 zamaswidi. wabe esedla amanye angu-36. futhi wadla izingcezu ezingu-16 zikashokoledi. U-Bobby wadla amaswidi amangaki ngaphezu kweshokoledi? ;58.0
UBobby wayenezingcezu zamaswidi ezingu-20. wadla izingcezu ezingu-34 zamaswidi. wabe esedla amanye angu-18. U-Bobby wadla amaswidi amangaki? ;52.0
UBobby wayenezingcezu ezingu-21 zamaswidi. wadla izingcezu ezinhlanu zamaswidi. wabe esedla ezinye ezingu-9. Zingaki izingcezu zamaswidi asele kuye? ;7.0
UBobby wayenezingcezu ezingu-22 zamaswidi. wadla izingcezu zamaswidi. wabe esedla amanye amahlanu. uma esenazo izingcezu eziyisishiyagalombili zamaswidi asele zingaki izingcezu zamaswidi ayedlile ekuqaleni? ;9.0
UBobby wayenezingcezu ezingu-19 zamaswidi. wadla izingcezu ezimbili zamaswidi. Zingaki izingcezu zamaswidi asele kuye? ;17.0
UBobby wayenezingcezu zamaswidi ezingu-32. wadla izingcezu zamaswidi. uma enezingcezu ezingu-20 zamaswidi ezisele zingaki izingcezu zamaswidi uBobby azidla? ;12.0
UBobby wadla izingcezu ezingu-17 zamaswidi. wabe esedla amanye angu-15. uma ekuqaleni wayenezicucu ezingu-36 zamaswidi kusele izicucu ezingaki zamaswidi? ;4.0
UBobby wadla izingcezu ezingu-23 zamaswidi. uma ekuqaleni wayenezicucu ezingu-30 zamaswidi kusele izicucu ezingaki zamaswidi? ;7.0
U-Alan waletha amabhaluni amahlanu kanti uJake waletha amathathu epaki. U-Alan wayenezibhaluni ezingaki kuneziningi zikaJake epaki? ;2.0
U-Alan waletha amabhaluni amabili kanti uJake waletha amathathu epaki. UJake wayenazo kangaki izimbungulu kune-Alan epaki? ;1.0
U-Alan noJake baletha amabhaluni amathathu epaki. Uma u-Alan alethe amabhaluni amabili, mangaki uJake awaletha epaki? ;1.0
UJake waletha amabhaluni ayisithupha epaki. uma uJake alethe amabhaluni amane ngaphezu kwenani lamabhaluni u-Alan awalethe mangaki amabhaluni u-Alan awaletha epaki? ;2.0
U-Alan waletha amabhaluni amahlanu epaki. Uma uJake alethe amabhaluni ayisithupha ngaphezu kwenani lamabhaluni u-Alan ayelethe mangaki amabhaluni uJake awaletha epaki? ;11.0
U-Alan waletha amabhaluni amathathu kanti uJake waletha amahlanu epaki. U-Alan wabe esethenga amanye amabhaluni amabili epaki. U-Alan noJake babenezibhaluni ezingaki epaki? ;10.0
U-Alan waletha amabhaluni amabili kanti uJake waletha amane epaki. U-Alan wabe esethenga amanye amabhaluni amathathu epaki. U-Alan wayenezibhaluni ezingaki kuneziningi zikaJake epaki? ;1.0
U-Alan waletha amabhaluni amabili kanti uJake waletha ayisithupha epaki. U-Alan wabe esethenga amanye amabhaluni amathathu epaki. UJake wayenazo kangaki izimbungulu kune-Alan epaki? ;1.0
U-Alan waletha amabhaluni amahlanu kanti uJake waletha amane epaki. U-Alan wabe esethenga amanye amabhaluni amathathu epaki. U-Alan waletha amabhaluni amangaki epaki? ;8.0
U-Alan waletha amabhaluni ayisithupha kanti uJake waletha amabili epaki. UJake wabe esethenga amanye amabhaluni amathathu epaki. U-Alan wayenezibhaluni ezingaki kuneziningi zikaJake epaki? ;1.0
U-Alan waletha amabhaluni ayisithupha kanti uJake waletha amathathu epaki. UJake wabe esethenga amanye amabhaluni amane epaki. UJake wayenazo kangaki izimbungulu kune-Alan epaki? ;1.0
U-Alan waletha amabhaluni amahlanu kanti uJake waletha ayisithupha epaki. UJake wabe esethenga amanye amabhaluni amathathu epaki. UJake waletha amabhaluni amangaki epaki? ;9.0
U-Alan waletha amabhaluni amathathu namabhola angu-20 ngenkathi uJake elethe amabhaluni amahlanu namabhola angu-59 epaki. U-Alan noJake babenezibhaluni ezingaki epaki? ;8.0
U-Alan waletha amabhaluni angu-7 namabhola angu-5 ngenkathi uJake elethe amabhaluni angu-6 namabhola angu-4 epaki. U-Alan noJake babenezinhlamvu ezingaki epaki? ;9.0
U-Alan waletha amabhaluni amahlanu. Uma u-Alan noJake beletha amabhaluni angu-6 epaki, mangaki amabhaluni uJake awaletha epaki? ;1.0
U-Alan waletha amabhaluni amabili epaki wabe esethenga amanye amathathu lapho. Uma uJake alethe amabhaluni ayisithupha epaki uJake wayenawo amangaki amabhaluni ngaphezu kuka-Alan epaki? ;1.0
Nsuku zonke uRyan uchitha amahora ayisithupha efunda isiNgisi namahora amabili efunda isiShayina. Uchitha amahora amangaki efunda isiNgisi kunamahora awachitha efunda isiShayina? ;4.0
Nsuku zonke uRyan uchitha amahora ayisithupha efunda isiNgisi namahora ayisikhombisa efunda isiShayina. Uchitha amahora amangaki efunda isiShayina kunesiNgisi? ;1.0
Nsuku zonke uRyan uchitha amahora amathathu efunda isiNgisi namanye amahora afunda isiShayina. uma echitha amahora amane efunda isiNgisi nesiShayina nsuku zonke amahora amangaki awachitha efunda isiShayina? ;1.0
Nsuku zonke uRyan uchitha amahora angu-7 efunda isiNgisi namanye amahora afunda isiShayina. uma echitha amahora amabili ngaphezulu ekufundeni isiNgisi kunokufunda isiShayina zingaki amahora awachitha ekufundeni isiShayina? ;5.0
Nsuku zonke uRyan uchitha amahora amahlanu efunda isiShayina namanye amahora afunda isiNgisi. uma echitha amahora amabili ngaphezulu ekufundeni isiNgisi kunokufunda isiShayina zingaki amahora awachitha ekufundeni isiNgisi? ;7.0
Nsuku zonke uRyan uchitha amahora ayisithupha efunda isiNgisi namahora ayisikhombisa efunda isiShayina. uma efunda izinsuku ezi-5 uma esewonke amahora amangaki awachitha efunda isiNgisi nesiShayina? ;65.0
Nsuku zonke uRyan uchitha amahora ayisithupha efunda isiNgisi namahora ayisihlanu efunda isiShayina. uma efunda izinsuku ezimbili, uma eseqedile, amahora amangaki awachitha efunda isiNgisi? ;12.0
Nsuku zonke uRyan uchitha amahora amahlanu efunda isiNgisi namahora amane efunda isiShayina. uma efunda izinsuku ezingu-6 uma esewonke amahora amangaki awachitha efunda isiShayina? ;24.0
Nsuku zonke uRyan uchitha amahora amane efunda isiNgisi namahora ayisithupha efunda isiShayina. uma efunda izinsuku ezingu 86 zingaki amahora awachitha efunda isiNgisi nesiShayina usuku ngalunye? ;10.0
Nsuku zonke uRyan uchitha amahora ayisithupha efunda isiNgisi amahora ayisikhombisa efunda isiShayina namahora amathathu efunda iSpanishi. Uchitha amahora amangaki efunda isiNgisi, isiShayina neSpanishi sekukonke? ;16.0
Nsuku zonke uRyan uchitha amahora ayisithupha efunda isiNgisi amahora amathathu efunda isiShayina namahora angu-58 efunda iSpanishi. Uchitha amahora amangaki efunda isiNgisi kunamahora awachitha efunda isiShayina? ;3.0
Nsuku zonke uRyan uchitha amahora angu-7 efunda isiNgisi amahora amabili efunda isiShayina namahora amane efunda iSpanishi. Uchitha amahora amangaki efunda isiNgisi kunesiSpanishi? ;3.0
Nsuku zonke uRyan uchitha amahora amabili efunda isiNgisi amahora amahlanu efunda isiShayina namahora amane efunda iSpanishi. uchitha amahora amangaki efunda isiShayina kunesiSpanishi? ;1.0
Nsuku zonke uRyan uchitha amahora angu-3 efunda isiNgisi nesiShayina. uma echitha amahora amabili efunda isiNgisi nsuku zonke amahora amangaki awachitha efunda isiShayina? ;1.0
URyan ufunda isiNgisi nesiShayina izinsuku ezingu-7. Usuku ngalunye uchitha amahora amane efunda isiNgisi namahora amahlanu efunda isiShayina. Uchitha amahora amangaki efunda isiNgisi nesiShayina sisonke? ;63.0
UTiffany wayeqoqa amathini ukuze asetshenziswe kabusha. NgoMsombuluko wayenezikhwama ezingu-8 zamathini. Ngosuku olulandelayo wathola amanye amasaka angu-7 ezikhwama zamathini. Zingaki izikhwama ayenazo ngoMsombuluko kunalokho akuthola ngosuku olulandelayo? ;1.0
UTiffany wayeqoqa amathini ukuze asetshenziswe kabusha. NgoMsombuluko wayenezikhwama ezingu-7 zamathini. Ngosuku olulandelayo wathola amanye amasaka angu-12 anethini. Zingaki izikhwama ezengeziwe azithola ngosuku olulandelayo kunalezo ayenazo ngoMsombuluko? ;5.0
UTiffany wayeqoqa amathini ukuze asetshenziswe kabusha. NgoMsombuluko wayenezikhwama ezine zamathini. Ngosuku olulandelayo wathola amanye amasaka anenani lamathini. uma enesamba semithwalo eyisithupha esewonke mangaki ayithola ngosuku olulandelayo? ;2.0
UTiffany wayeqoqa amathini ukuze asetshenziswe kabusha. NgoMsombuluko wayenezikhwama zamathini. Ngosuku olulandelayo wathola amanye amasaka amane anenani lamathini. uma enesamba semithwalo engu-8 esewonke, yayinemithwalo emingaki ngoMsombuluko? ;4.0
UTiffany wayeqoqa amathini ukuze asetshenziswe kabusha. NgoMsombuluko wayenezikhwama eziyishumi zamathini. Wathola izikhwama ezintathu zamathini ngosuku olulandelayo nezingxowa ezingu-7 zamathini ngosuku olulandelayo. wayenezikhwama ezingaki zonke? ;20.0
UTiffany wayeqoqa amathini ukuze asetshenziswe kabusha. NgoMsombuluko wayenezikhwama ezingu-8 zamathini. Wazithola izikhwama eziyishumi zamathini ngosuku olulandelayo nezingxowa ezine zamathini ngosuku olulandelayo. Zingaki izikhwama azithola ngemva kukaMsombuluko? ;14.0
UTiffany wayeqoqa amathini ukuze asetshenziswe kabusha. NgoMsombuluko wayenezikhwama ezintathu zamathini. Ngosuku olulandelayo wathola amanye amasaka angu-7 ezikhwama namabhodlela angu-44. Zingaki izikhwama zamathini ayenakho esewonke? ;10.0
Kunamaphentshisi abomvu angu-17 namaphentshisi aluhlaza angu-16 ebhasikisini. mangaki amapheshi abomvu kunalawo aluhlaza asebhasikisini? ;1.0
Amapheshi amahlanu abomvu namapheshi aluhlaza ayi-11 asesikhwameni. mangaki amaphentshisi aluhlaza kunalawo abomvu asebhasikisini? ;6.0
Amapheshi abomvu ayishumi namanye aluhlaza asebhasikisini. uma kunama-peach angu-15 ebhasikisini mangaki ama-peach aluhlaza asebhasikisini? ;5.0
Amapheshi abomvu amathathu namanye aluhlaza asebhasikisini. uma kunama-peach aluhlaza ayishumi ngaphezulu kwama-peach abomvu ebhasikisini mangaki ama-peach aluhlaza asebhasikisini? ;13.0
Amapheshi abomvu angu-7 amapheshi aphuzi angu-15 namapheshi aluhlaza angu-8 asebhasikidi. mangaki amaphentshisi asebhasikidi? ;30.0
Amapheshi abomvu angu-71 amapheshi aphuzi angu-71 namapheshi aluhlaza angu-8 asebhasikidi. mangaki amaphentshisi aluhlaza kunalawo abomvu asebhasikisini? ;1.0
Amapheshi amabili abomvu, amapheshi ayisithupha aphuzi namapheshi aluhlaza angu-14 asebhasikidi. mangaki amapheshi aluhlaza kunalawo aphuzi asebhasikisini? ;8.0
Kunamaphentshisi abomvu angu-19 amapentshisi aphuzi angu-11 namapentshisi aluhlaza angu-12 ebhasikisini. mangaki amapheshi abomvu kunalawo aphuzi asebhasikidi? ;8.0
Amapheshi abomvu ayisithupha amapheshi aphuzi angu-90 namapheshi aluhlaza angu-16 asebhasikidi. mangaki amaphentshisi abomvu namapentshisi aluhlaza asebhasikidi? ;22.0
Amapheshi abomvu angu-18 amapheshi aphuzi angu-14 namapheshi aluhlaza angu-17 asebhasikidi. mangaki amaphentshisi abomvu namantshisi asebhasikidi? ;32.0
Amapheshi amahlanu abomvu, amapheshi ayi-14 aphuzi namapheshi ayisithupha aluhlaza asesikhwameni. mangaki amaphentshisi aluhlaza namaphetshisi aphuzi asebhasikidi? ;20.0
kunamabhasikidi angu-65 ama-peach. Ubhasikidi ngamunye unamaphentshisi abomvu angu-7 namaphentshisi aluhlaza angu-3. zingaki amaphentshisi ezisengqeni ngayinye? ;10.0
kunamabhasikidi angu-11 ama-peach. obhasikidi ngamunye unama-peaches abomvu ayishumi namapheshana aluhlaza ayi-18. kunama-peach amangaki emabhasikithini? ;308.0
Kunamabhasikidi ayisithupha ama-peach. obhasikidi ngamunye unama-peach abomvu angu-16 nama-peach aluhlaza angu-18. Zingaki amapheshi abomvu asezinqoleni? ;96.0
Kunamabhasikidi angu-7 amaphentshisi. obhasikidi ngamunye unama-peaches ayishumi abomvu nama-peaches amabili aluhlaza. zingaki amapheshi aluhlaza asezinqoleni? ;14.0
kunamabhasikidi ambalwa amaphentshisi. obhasikidi ngamunye unama-peaches amane abomvu namathathu aluhlaza. uma kunama-peach angu-7 kuwo wonke amabhasikidi mangaki amabhasikidi ama-peach akhona? ;1.0
Kunamabhasikidi amabili ama-peach. obhasikidi ngamunye unamaphentshisi amane abomvu namanye aluhlaza. uma kunama-peach angu-12 kuwo wonke amabhasikidi mangaki ama-peach aluhlaza asebhasikidini ngalinye? ;2.0
kunama-peach angu-16 esewonke ebhasikisini. uma kukhona amaphesika abomvu angu-13 namanye aluhlaza ebhasikisini. mangaki amaphentshisi aluhlaza asebhasikisini? ;3.0
ibhasikidi ngalinye lamapheya linezipheya ezibomvu ezingu-19 nezipheya eziluhlaza ezingu-4. uma kunamabhasikidi angu-15 anjalo mangaki amapheya asebhasikidini ngalinye? ;345.0
kunamaphentshisi ayishumi asatshalaliswa ngokulinganayo kwezinye izinqola. uma ibhasikidi ngalinye linamaphentshisi abomvu amane namaphentshisi aluhlaza ayisithupha maningi kangakanani amabhasikidi amaphentshisi? ;1.0
Amapheshi aluhlaza ayisithupha amapheshi aphuzi ayisithupha namapheshi abomvu amabili asebhasikidi. mangaki amaphentshisi aluhlaza kunalawo abomvu asebhasikisini? ;4.0
UJerry wayenezinhlamvu ezine ezenziwa abantu emashalofini egumbini lakhe. Kamuva wanezela ezinye izidumbu ezengeziwe eshalofini. uma kunenani eliphelele lezinhlamvu ezingu-8 emashalofini akhe manje zingaki izinhlamvu azengeze eshalofini? ;4.0
UJerry wayenezinto zokudlala eziseceleni kwehhovisi lakhe. Kamuva wanezela ezinye izithombe ezingu-7 emashalofini. uma kunenani eliphelele lezinhlamvu zezenzo eziyishumi eshalofini lakhe manje ukuthi ziningi kangakanani izinhlamvu zezenzo ekuqaleni ayenazo eshalofini? ;3.0
UJerry wayenezinhlamvu ezine zezenzo nezincwadi ezingu-22 eshalofini ekamelweni lakhe. Kamuva wanezela amanye ama-action figure ayisithupha eshalofini. kwakunabalingiswa abangaki ababeseshalofini lakhe bebonke? ;10.0
UJerry wayenezinhlamvu eziyisihlanu nezincwadi eziyisishiyagalolunye eshalofini ekamelweni lakhe. Kamuva wanezela ezinye izithombe ezingu-7 emashalofini. kwakunabalingiswa abaningi kangakanani kunezincwadi eshalofini lakhe? ;3.0
UJerry wayenezinhlamvu ezimbili zezenzo nezincwadi eziyishumi eshalofini ekamelweni lakhe. Kamuva wanezela amanye ama-action figure amane eshalofini. kwakunezincwadi ezingaki ezingaphezu kwezibalo zezenzo eshalofini lakhe? ;4.0
UJerry wayenezinhlamvu ezingu-8 namabhuku angu-9 eshalofini ekamelweni lakhe. Kamuva wanezela ezinye izincwadi ezingu-10 eshalofini. Kwakunezincwadi ezingaki eshalofini lakhe? ;19.0
UJerry wayenezinhlamvu eziyisikhombisa zezenzo nezincwadi ezimbili eshalofini ekamelweni lakhe. Kamuva wanezela ezinye izincwadi ezingu-4 eshalofini. kwakunabalingiswa abaningi kangakanani kunezincwadi eshalofini lakhe? ;1.0
UJerry wayenezinhlamvu eziyisihlanu kanye nezincwadi ezimbili eshalofini ekamelweni lakhe. Kamuva wanezela ezinye izincwadi ezingu-9 eshalofini. kwakunezincwadi ezingaki ezingaphezu kwezibalo zezenzo eshalofini lakhe? ;6.0
UJerry wayenezinhlamvu ezingu-8 zamasosha eshalofini ekamelweni lakhe. Kamuva wanezela amanye ama-action figure amane eshalofini futhi wasusa ama-5 amadala. kwakunabalingiswa abangaki ababeseshalofini lakhe bebonke? ;7.0
UJerry wayenezinhlamvu ezintathu emashalofini egumbini lakhe. Kamuva wanezela amanye ama-action figure amane eshalofini futhi wasusa amanye amadala. uma kunezithombe zezenzo eziyisithupha eshalofini lakhe manje zingaki izithombe zezenzo azisusa eshalofini? ;1.0
UJerry wayenezinhlamvu eziyisikhombisa zamasosha eshalofini ekamelweni lakhe. Kamuva wanezela ezinye izidumbu ezengeziwe eshalofini futhi wasusa eziyishumi ezindala. uma kunezithombe zezenzo ezingu-8 eshalofini lakhe manje zingaki izithombe zezenzo azenezele eshalofini? ;11.0
UJerry wayenezinto zokudlala eziseceleni kwehhovisi lakhe. Kamuva wanezela amanye ama-action figure amabili eshalofini futhi wasusa ayisikhombisa endala. uma kunezithombe eziyishumi eziseceleni lakhe manje kunezithombe ezingaki eziseceleni ekuqaleni? ;15.0
UJerry wayenezinhlamvu ezingu-9 zamasosha eshalofini ekamelweni lakhe. Kamuva wanezela ezinye izithombe ezingu-7 emashalofini. uma futhi enezincwadi eziyi-10 eshalofini zingaki izinhlamvu ezengeziwe zezenzo kunezincwadi ezaziseshalofini lakhe? ;6.0
UJerry wayenezincwadi ezintathu nezidumbu ezine eshalofini ekamelweni lakhe. Kamuva wanezela amanye ama-action figure amabili eshalofini. kwakunabalingiswa abaningi kangakanani kunezincwadi eshalofini lakhe? ;3.0
UJerry wayenezincwadi ezingu-7 nezidumbu ezintathu eshalofini ekamelweni lakhe. Kamuva wanezela amanye ama-action figure amabili eshalofini. kwakunezincwadi ezingaki ezingaphezu kwezibalo zezenzo eshalofini lakhe? ;2.0
Izinyoni ezimbili zazihlezi ocingweni. ezinye izinyoni eziningi zafika zajoyina. uma kunezinyoni eziwu-6 eziphelele ocingweni manje zingaki ezinye izinyoni ezafika zahlala ocingweni? ;4.0
kwakunezinyoni ezithile ezazihleli ocingweni. Kwafika ezinye izinyoni ezine ukuba zihlanganyele nabo. uma kunezinyoni eziyisihlanu eziphelele ocingweni manje zingaki izinyoni ebezihleli ocingweni ekuqaleni? ;1.0
Izinyoni ezingu-4 nezimpungushe ezingu-46 zazihlezi ocingweni. Kwafika ezinye izinyoni eziyisithupha. zingaki izinyoni ezihleli ocingweni? ;10.0
Izinyoni ezintathu nezimpungushe ezimbili zazihlezi ocingweni. Kwafika ezinye izinyoni ezingu-5 ukuze zihlanganyele nazo. zingaki izinyoni nezimpungushe ezihlezi ocingweni? ;10.0
Izinyoni ezintathu nezimpungushe ezine zazihlezi ocingweni. Kwafika ezinye izinyoni ezimbili ukuba zihlanganyele nabo. zingaki izinyoni ezingaphezu kwezinyoni ezihlezi ocingweni? ;1.0
Izinyoni ezimbili nezinkawu eziyisithupha zazihlezi ocingweni. Kwafika ezinye izinyoni ezintathu ukuba zihlanganyele nabo. bangaki abahleli ocingweni kunezinyoni? ;1.0
Izinyoni ezine nezinkawu eziyisithupha zazihlezi ocingweni. Kwafika ezinye izinyoni ezimbili ukuze zihlangane nazo. Zingaki izinyoni ezihlala ocingweni? ;8.0
Izinyoni ezintathu nezimpungushe ezine zazihlezi ocingweni. Kwafika amanye ama-storks ayisithupha ukuze azihlanganise nawo. zingaki izinyoni nezimpungushe ezihlezi ocingweni? ;13.0
Izinyoni eziyisithupha nezimpungushe ezintathu zazihlezi ocingweni. Kwafika ezinye izinyoni ezimbili ukuze zihlangane nazo. zingaki izinyoni ezingaphezu kwezinyoni ezihlezi ocingweni? ;1.0
Izinyoni ezine nezinkawu ezintathu zazihlezi ocingweni. Kwafika amanye ama-storks ayisithupha ukuze azihlanganise nawo. bangaki abahleli ocingweni kunezinyoni? ;5.0
Izinyoni eziyisithupha zazihlezi ocingweni. Kwafika nezinye izinyoni ezine nezinye izimpungushe ezingu-8 ukuze zihlanganyele nazo. zingaki izinyoni ezihleli ocingweni? ;10.0
Izinyoni ezimbili zazihlezi ocingweni. Kwafika ezinye izinyoni ezingu-5 nezintuthwane ezingu-4 ukuze zihlanganyele nazo. zingaki izinyoni ezingaphezu kwezinyoni ezihlezi ocingweni? ;3.0
Izinyoni ezintathu zazihlezi ocingweni. Kwafika ezinye izinyoni ezimbili nezimpungushe eziyisithupha. bangaki abahleli ocingweni kunezinyoni? ;1.0
Izintuthwane ezinhlanu nezinyoni ezintathu zazihlezi ocingweni. Kwafika ezinye izinyoni ezine ukuba zihlanganyele nabo. zingaki izinyoni ezingaphezu kwezinyoni ezihlezi ocingweni? ;2.0
Izintuthwane eziyisithupha nezinyoni ezimbili zazihlezi ocingweni. Kwafika ezinye izinyoni ezintathu ukuba zihlanganyele nabo. bangaki abahleli ocingweni kunezinyoni? ;1.0
Izinyoni ezintathu zazihlezi ocingweni. Kwafika ezinye izinyoni ezingu-6 nezinye ezingu-2 ziyozijoyina. bangaki abahleli ocingweni kunezinyoni? ;1.0
incwadi inezahluko ezimbili. Isahluko sokuqala sinamakhasi angu-48 ubude. isahluko sesibili sinamakhasi angu-11 ubude. isahluko sokuqala sinamakhasi amangaki ngaphezu kwesahluko sesibili? ;37.0
incwadi inezahluko ezimbili. Isahluko sokuqala sinamakhasi angu-37 ubude. isahluko sesibili sinamakhasi angu-80 ubude. isahluko sesibili sinamakhasi amangaki ngaphezu kwesahluko sokuqala? ;43.0
incwadi inezahluko ezimbili. Isahluko sokuqala sinamakhasi angu-60 ubude. uma kunamakhasi angu-93 encwadini kunamakhasi amangaki esahlukweni sesibili? ;33.0
incwadi inezahluko ezimbili. isahluko sesibili sinamakhasi angu-36 ubude. uma kunamakhasi angu-67 encwadini kunamakhasi amangaki esahlukweni sokuqala? ;31.0
Incwadi inezahluko ezintathu. Isahluko sokuqala sinamakhasi angu-66 ubude esahlukweni sesibili sinamakhasi angu-35 ubude kanti esahlukweni sesithathu sinamakhasi angu-24 ubude. unamakhasi amangaki wonke la encwadini? ;125.0
Incwadi inezahluko ezintathu. Isahluko sokuqala sinamakhasi angu-91 ubude esahlukweni sesibili sinamakhasi angu-23 ubude kanti esahlukweni sesithathu sinamakhasi angu-25 ubude. isahluko sokuqala sinamakhasi amangaki ngaphezu kwesahluko sesibili? ;68.0
Incwadi inezahluko ezintathu. Isahluko sokuqala sinamakhasi angu-35 ubude esahlukweni sesibili sinamakhasi angu-18 ubude kanti esahlukweni sesithathu sinamakhasi amathathu ubude. isahluko sesibili sinamakhasi amangaki ngaphezu kwesahluko sesithathu? ;15.0
Incwadi inezahluko ezintathu. Isahluko sokuqala sinamakhasi angu-53 ubude esahlukweni sesibili sinamakhasi angu-75 ubude bese kuthi esahlukweni sesithathu sibe namakhasi angu-21 ubude. isahluko sokuqala sinamakhasi amangaki ngaphezu kwesahluko sesithathu? ;32.0
incwadi inezahluko ezingu-31. Isahluko ngasinye sinamakhasi angu-61 ubude. unamakhasi amangaki wonke la encwadini? ;1891.0
incwadi inezahluko ezimbili ezinamakhasi angu-23. Isahluko sokuqala sinamakhasi ayishumi. kunamakhasi amangaki esahlukweni sokuqala? ;13.0
incwadi inezahluko ezimbili ezinamakhasi angu-81. isahluko sesibili sinamakhasi angu-68 ubude. kunamakhasi amangaki esahlukweni sesibili? ;13.0
