question;answer_number
Claire fè yon omelet 3 ze chak maten pou manje maten. Konbyen douzèn ze li pral manje nan 4 semèn? ;7
Marissa ap mache sou yon santye ki long 12 kilomèt. Li te pran 1 èdtan pou li mache premye 4 mil yo, apre sa yon lòt èdtan pou li mache 2 mil ki vin apre yo. Si li vle vitès mwayèn li pou li 4 mil pou chak èdtan, ki vitès (nan mil pou chak èdtan) li bezwen pou mache distans ki rete a? ;6
Mwen gen 10 lit bwè zoranj ki de tyè dlo e mwen vle ajoute li nan 15 lit bwè ananas ki se twa senkyèm dlo. Men, pandan m'ap vide l, mwen vide yon lit nan bwè zoranj la. Konbyen dlo ki nan 24 lit ki rete yo? ;15
Raymond ak Samantha se kouzen. Raymond te fèt 6 zan anvan Samantha. Raymond te gen yon pitit gason lè li te gen 23 an. Si Samantha gen 31 an kounye a, konbyen ane sa fè pitit gason Raymond la te fèt? ;14
Billy vann DVD. Li gen 8 kliyan nan Madi. Premye 3 kliyan li yo achte yon DVD chak. De kliyan li yo achte de DVD chak. 3 dènye kliyan li yo pa achte okenn DVD. Konbyen DVD Billy te vann madi a? ;7
Yon chandèl fonn 2 santimèt chak èdtan li boule. Konbyen santimèt pi kout yon chandèl ap fè apre li boule soti nan 1:00 PM rive nan 5:00 PM? ;8
Kyle te achte pi bon liv ki te vann ane pase a pou $19.50. Sa a se ak yon rabè 25% nan pri orijinal la. Ki sa ki te pri orijinal liv la? ;26
Marie te bay lòd pou yon sèl manje poul ki koute $12 (an Anglè), 5 pake lèt ki koute $3 (an Anglè), 4 pòm ki koute $1.50 (an Anglè), ak kèk bwat pitza. Marie te peye yon total 50 dola. Konbyen bwat pitsa Marie te bay lòd si chak bwat koute $8.50? ;2
Mishka te achte 3 pè kout pantalon, 3 pè pantalon, ak 3 pè soulye. Yon sèl pantalon kout koute $16.50. Yon pè pantalon koute $22.50 e yon pè soulye koute $42. Konbyen dola Mishka te depanse pou tout rad sa yo? ;243
Cynthia manje yon sèl pòsyon krèm glase chak swa. Li achte bwat krèm glase ak 15 pòsyon krèm glase pou chak bwat nan yon pri de $ 4.00 pou chak bwat. Apre 60 jou, konbyen li pral depanse nan krèm glase? ;16
Henry te fè de arè pandan vwayaj bisiklèt li a ki te dire 60 mil. Li te sispann apre 20 mil. Dezyèm arè li te genyen an te 15 mil anvan fen vwayaj la. Konbyen kilomèt li te vwayaje ant premye ak dezyèm arè li yo? ;25
Gloria ap achte soulye lè li jwenn yon pè bòt ki adapte bidjè soulye li. Sepandan, li dwe chwazi ant bòt yo ak de pè soulye ki gen gwo talon ki koute senk dola mwens pase bòt yo. Si yon pè sapat nan pye koute 33 dola e lòt la koute de fwa plis, konbyen dola bòt yo koute? ;104
Darrell ak Allen gen yon rapò laj 7:11. Si laj yo total kounye a se 162, kalkile laj Allen ap genyen nan 10 an depi kounye a. ;109
Gunter ap eseye konte jellybeans yo nan yon bokal. Li mande zanmi l yo konbyen yo panse ki nan bokal la. Youn di 80. Yon lòt di 20 plis pase mwatye nan premye a. Yon twazyèm di 25% plis pase premye a. Ki sa yo panse an mwayèn? ;80
Jan pran swen 10 chen. Chak chen pran.5 èdtan yon jou pou mache ak pran swen biznis yo. Konbyen èdtan pa semèn li pase ap pran swen chen? ;35
Gretchen gen 110 pyès monnen. Gen 30 pyès monnen an lò plis pase pyès monnen an ajan. Konbyen pyès monnen lò Gretchen genyen? ;70
Siobhan gen 2 bijou mwens pase Aaron. Aaron gen 5 bijou plis pase mwatye bijou Raymond la. Si Raymond gen 40 bijou, konbyen bijou Siobhan genyen? ;23
Mike jwe ping pong pou 40 minit. Nan 20 premye minit yo, li fè 4 pwen. Nan 20 minit ki vin apre yo, li fè 25% plis pwen. Konbyen pwen li te genyen an total? ;9
Terry manje 2 yogout pa jou. Yo kounye a nan vant nan 4 yogout pou $5.00. Konbyen li depanse sou yogout pandan 30 jou? ;75
Jan planifye pou l vann tout jwèt li yo epi sèvi ak lajan an pou l achte jwèt videyo. Li gen 13 seri lego e li vann yo pou $15 chak. Li fini achte 8 jwèt videyo pou $20 chak epi li gen $5 ki rete. Konbyen seri Lego li toujou genyen? ;2
John kouri 60 mil pa semèn. Li kouri 3 jou pa semèn. Li kouri 3 èdtan premye jou a ak mwatye tan de jou ki vin apre yo. Ki vitès li kouri? ;10
Dana ka kouri nan vitès kat fwa pi vit pase li ka mache, men li ka sote nan vitès mwatye vitès li ka kouri. Si li ka sote nan 3 mil pou chak èdtan, ki jan anpil kilomèt li ka vwayaje nan sis èdtan si li depanse yon tyè nan tan an kouri ak de tyè nan tan an mache? ;18
iPhone Brandon an se kat fwa pi ansyen pase iPhone Ben an. iPhone Ben a se de fwa pi gran pase iPhone Suzy a. Si iPhone Suzy a gen 1 an, konbyen li genyen Brandon? ;8
Gwo dragon an, Perg, te chita anwo nan tèt mòn Farbo, soufle dife sou anyen nan yon distans de 1000 pye. Polly te kapab voye jete javelin an lò, sèl zam li te ye ki te kapab trennen dragon an, pou yon distans de 400 pye, byen nan rive nan flanm dife dragon an. Men, lè Polly te kenbe wòch safir la, li te kapab voye jeton an twa fwa pi lwen pase lè li pa t kenbe wòch la. Si kenbe gemstone a, ki jan lwen deyò rive nan flanm dife dragon an te kapab Polly kanpe ak toujou frape dragon an ak javelin an lò? ;200
Granmèt Jones te fè 5 pit pòm pou manje midi ponpye a. Li koupe chak pit an 8 moso e li mete senk pit yo sou tab boufèt la pou envite yo sèvi tèt yo. Nan fen aswè a, apre envite yo te fin pran epi manje moso pit yo, te gen 14 moso pit ki te rete. Konbyen moso envite yo te pran? ;26
Dapre enfòmasyon sou nitrisyon li, yon sak chips gen 250 kalori pou chak pòsyon. Si yon sak 300g gen 5 pòsyon, konbyen gram ou ka manje si objektif kalori chak jou ou se 2000 epi ou te deja konsome 1800 kalori? ;48
Charlie vle vann bouji sir. Pou chak liv pwa myèl, li ka fè 10 bouji. Yon liv nan beeswax ak wicks yo koute $ 10.00 nan ekipman. Si li vann chak chandèl pou $2.00 chak, ki sa li pwofi net si li fè ak vann 20 chandèl? ;20
Meredith se yon blogè endependan ki ekri sou sijè sante ak soumèt bay kliyan chak jou kòm travay pèmanan li. Yon atik blog pran yon mwayèn de 4 èdtan pou rechèch ak ekri sou. Semèn pase a, li te ekri 5 atik nan Lendi ak 2/5 fwa plis atik nan Madi pase nan Lendi. Mèkredi, li te ekri de fwa kantite atik li te ekri madi. Kalkile kantite total èdtan li te pase ap ekri atik nan twa jou yo. ;104
"Candice mete 80 nòt post-it nan bous li anvan li te ale nan travay li nan boutik kafe a. Sou wout li, li te sispann nan magazen an ak achte yon pake Post-it nòt; nan travay, li te mete yon sèl Post-it nòt sou chak nan 220 tas diferan nan kafe. Si li te gen 23 nòt Post-it ki te rete an total, konbyen nòt Post-it te genyen nan pake li te achte a? ";163
Jan achte de fwa plis kravat wouj pase kravat ble. Kravat wouj yo koute 50% plis pase kravat ble yo. Li te depanse 200 dola pou l achte kravat ble ki koute 40 dola pou chak. Konbyen li te depanse nan kravat? ;800
Tracy te itilize yon moso fil ki te 4 pye long pou li te sipòte plant tomat yo nan jaden an. Fil la te koupe an moso 6 pous longè. Konbyen moso li te jwenn? ;8
Richard ap viv nan yon bilding ki gen 15 etaj. Chak etaj gen 8 inite, ak 3/4 nan bilding lan okipe. Ki kantite inite ki pa okipe nan bilding lan? ;30
Lloyd gen yon fèm ze. Poul li yo pwodui 252 ze pa jou e li vann yo pou $2 pou chak douzèn. Konbyen Lloyd fè sou ze pa semèn? ;294
Bato Tom an kapab vwayaje a 10 mil pa lè. Li ap navige soti nan 1 a 4 PM. Apre sa, li vwayaje tounen nan yon vitès de 6 mph. Konbyen tan li pran pou li tounen? ;5
Sak liv Uria a ap vin twò lou pou li. Li bezwen retire 15 liv nan li. Liv komik li yo peze 1/4 liv chak ak jwèt li yo peze 1/2 liv chak. Si li retire 30 liv komik, konbyen jwèt li bezwen retire? ;15
Yon mekanik fè yon seri pri pou reparasyon kawotchou kamyon ak machin. Pou chak kawotchou kamyon ki repare, mekanik la ap mande 60 dola ameriken, e pou chak kawotchou machin ki repare, mekanik la ap mande 40 dola ameriken. Nan jedi, mekanik la repare 6 kawotchou kamyon ak 4 kawotchou machin. Nan Vandredi, mekanik la repare 12 machin eseye epi li pa repare okenn kawotchou kamyon. Konbyen revni plis mekanik la te touche nan jou a ak pi gwo revni? ;40
Sè Doubtfire yo ap kondwi lakay yo ak 7 chat adopte nan abri bèt lokal la lè manman yo rele pou enfòme yo ke de chat kay yo te fèk gen chat. Li di ke Patchy, premye chat la, te gen twa fwa kantite chat adopte, pandan ke Trixie, lòt chat la, te gen 12. Konbyen chat fanmi Doubtfire genyen kounye a? ;40
Jean gen 30 lollipop. Jean manje 2 nan lollipops yo. Avèk lollipops ki rete yo, Jean vle pake 2 lollipops nan yon sèl sak. Konbyen sak Jean ka ranpli? ;14
Pyè gen plan pou l al gade sinema semèn sa a. Li toujou jwenn yon tikè pou $7 ak popcorn pou $7. Si li gen 42 dola pou yon semèn, konbyen fwa li ka ale nan sinema? ;3
Yon pon an bwa pa ka pote plis pase 5000 liv. Yon kamyon livrezon ki chaje ak bwat ki idantik, chak pwa 15 liv, pral pase sou pon an. Pwa konbine chofè a ak kamyon an vid se 3755 liv. Ki kantite bwat maksimòm ki ka chaje sou kamyon an pandan ke yo pa depase limit pwa pon an? ;83
Stephen te fè yon lòd sou entènèt pou fè makèt. Faktè final li te rive $40.00. Paske sa te pase nan yon vandè livrezon, yo te ajoute yon frè 25% nan total final li e yo te chaje l $3.00 nan frè livrezon. Stephen te ajoute yon ti lajan 4 dola tou. Apre yo fin peye plis lajan, ki pri final manje Stephen te achte a? ;57
Yon ti pyebwa raspberry gen 6 grap 20 fwi chak ak 67 fwi endividyèl gaye nan touf bwa a. Konbyen framboz gen total? ;187
Yon panyen gen 25 zoranj pami yo 1 se move, 20% se imadye, 2 se asid ak rès la se bon. Konbyen zoranj ki bon? ;17
Janet achte yon broch pou pitit fi li. Li peye 500 dola pou materyèl pou fè l, epi li peye 800 dola pou bijouti a pou konstwi l. Apre sa, li peye 10% nan sa pou li jwenn li asire. Konbyen li te peye? ;1430
Si Marcy travay pou menm konpayi an pou 40 ane, li jwenn yon pansyon anyèl de $50,000/an. Apre 20 lane, li gen dwa a 5% nan valè pansyon an chak ane. Si li kite apre 30 ane, ki sa pansyon anyèl li pral ye? ;25000
Aleena te abònman nan yon sèvis difizyon ki chaje l $140 pa mwa. Si konpayi difizyon an te chaje l' kantite lajan inisyal la pou premye mwatye ane a ak Lè sa a, chaje l' 10% mwens lajan sou lòt mwatye nan ane a, kalkile kantite lajan total li te peye pou sèvis difizyon an nan fen ane a. ;1596
Sophia ap panse pou l fè yon vwayaj nan machin li, e li ta renmen konnen konbyen distans li kapab fè ak yon sèl tank gaz. Li te vwayaje 100 kilomèt depi dènye fwa li te fè tank li, e li te bezwen mete 4 galon gaz pou li te fè tank li ankò. Manyèl mèt machin li di ke tank li a gen 12 galon gaz. Konbyen kilomèt Sophia ka fè ak yon sèl tank gaz? ;300
Jim pase 2 zè de tan ap gade televizyon e apre sa li deside al dòmi e li pou mwatye tan sa a. Li fè sa 3 fwa pa semèn. Konbyen èdtan li pase devan televizyon ak lekti nan 4 semèn? ;36
Gen kat lekòl ki ap konpetisyon nan yon tounwa baskètbòl. Chak lekòl te voye yon ekip baskètbòl pou tifi ak yon ekip baskètbòl pou ti gason e chak ekip gen 5 jwè chak. Chak lekòl te voye yon antrenè pou chak ekip. An total, konbyen moun tout lekòl yo voye? ;48
Yon chasè trezò te jwenn yon bwat trezò ki te antere ki te plen ak pyèr. Te gen 175 dyaman, 35 ruben mwens pase dyaman, e de fwa plis emwòd pase ruben yo. Konbyen pyè koute chè ki te nan bwat la? ;595
Gen de fwa plis ti gason pase tifi nan lekòl Doktè Wertz la. Si gen 60 tifi ak 5 elèv pou chak pwofesè, konbyen pwofesè ki la? ;36
Bailey kòmanse ak yon sèten kantite lajan. Lè sa a, li resevwa yon alokasyon chak semèn nan $5 pou 8 semèn. Nan fen 8 semèn yo, si li gen yon total de $100, konbyen lajan Bailey te kòmanse avèk? ;60
Judy anseye 5 klas dans, chak jou, nan jou travay ak 8 klas nan Samdi. Si chak klas gen 15 elèv e li chaje $15.00 pou chak elèv, konbyen lajan li fè nan 1 semèn? ;7425
Kelian gen de resèt pou prepare manje, youn gen 20 enstriksyon e dezyèm lan gen de fwa plis enstriksyon pase premye a. Konbyen enstriksyon Kelian dwe li pou l prepare de plat yo? ;60
Tommy ap ranmase lajan pou charite li a lè li vann bòn pou $3 yon moso ak gato fwomaj pou $4 yon moso. Si Tommy vann 43 brownies ak 23 tranch cheesecake, konbyen lajan Tommy ranmase? ;221
Shiela te achte senk telefòn selilè pou $150 chak pou yon peman 3 mwa. Yon enterè 2% ap chaje pou chak inite. Konbyen Shiela ap peye chak mwa pou 3 mwa? ;255
Artie gen yon boutik flè nan mache kiltivatè yo. Li vann twa kalite flè: marigold, petony ak begony. Li anjeneral vann marigolds pou $2.74 pou chak pot, petunias pou $1.87 pou chak pot ak begonias pou $2.12 pou chak pot. Artie pa gen okenn chanjman jodi a, se konsa li te deside pou wonn tout pri li yo pou dola ki pi pre a. Si Artie vann 12 po marigold, 9 po petuni ak 17 po begoni, konbyen li pral fè? ;88
Luke ap pase tan nan plaj la ap bati chato sab. Li finalman remake ke chak nivo nan yon chato sab ap gen mwatye nan kare pye kòm nivo ki anba li. Si li fè yon 4 nivo sab castle kote nivo a anwo gen yon kare kare nan 16, ki sa ki se mwayèn kare kare nan yon nivo? ;60
Se sèlman Cecilia te achte yon ti chen nouvo. Dapre veterinè li, li gen pou bay ti chen an manje 1 tas manje chen chak jou pou premye 180 jou yo. Lè sa a, li gen pou bay ti chen an manje 2 tas manje chen chak jou pou tout rès lavi li. Si yon sak manje chen gen 110 tas, konbyen sak manje chen Cecilia pral itilize nan premye ane a? ;5
Si Raymond fè mwatye tankou anpil lave tankou Sara, ak Sara fè 4 fwa kòm anpil lave kòm David, kalkile diferans lan nan kantite lajan an nan lave Raymond ak David fè si Sara fè 400 liv nan lave. ;100
Vincent ka achte flè nan pakè 3 pou $2.50 oswa nan pakè 2 pou $1. Konbyen lajan li ekonomize lè l achte 18 flè nan pi bon pri a? ;6
John adopte yon chen. Li pran chen an pou l al gade li, sa koute 100 dola. Groomer la ofri l yon rabè 30% pou li te yon nouvo kliyan. Konbyen li koute pou yo fè l bèl? ;70
De tifi te resevwa 1 sizyèm nan 24 lit dlo a chak. Lè sa a, yon ti gason te resevwa 6 lit dlo. Konbyen lit dlo ki te rete? ;10
Charlie te gen 10 stickers. Li te achte 21 stickers nan yon magazen nan sant komèsyal la e li te resevwa 23 stickers pou anivèsè nesans li. Lè sa a, Charlie te bay 9 nan stickers yo pou sè l' epi li te itilize 28 pou dekore yon kat salitasyon. Konbyen stickers Charlie genyen? ;17
Grace peze 40 kilos. Alex peze 2 liv mwens pase 4 fwa pwa Grace. Ki sa ki pwa yo konbine nan liv? ;623
Dan plante 3 pyebwa woz. Chak ti pyebwa gen 25 roz. Chak woz gen 8 pikan. Konbyen pikan ki genyen an total? ;600
Yon ekip foutbòl te jwe 22 match. Yo te genyen 8 plis pase yo te pèdi. Konbyen yo te genyen? ;15
Gene ap koud yon kouchèt nan vye chemiz souvni. Li gen yon chemiz nan chak vakans li te pase. Chak chemiz se pwòp blòk kouchèt li. Chak ranje fèt ak blòk ki soti nan yon ane diferan nan vakans. Li ale nan vakans kat fwa nan yon ane e li te pran vakans depi li te gen 23 an. Li gen 34 an kounye a. Konbyen blòk kouchèt li genyen an total? ;44
Greg mete yon alam pou l sonnen twa fwa pa jou pou l fè nou sonje sa. Lè alam lan sonnen, li kontinye sonnen jiskaske Greg fèmen li. Premye fwa li te ale jodi a, li sonnen kat fwa. Dezyèm fwa li te ale, li sonnen pou twa fwa osi lontan ke premye fwa a. Twazyèm fwa a, li sonnen pou mwatye tan an kòm dezyèm fwa a. Konbyen fwa alam lan sonnen an total? ;22
Yon konpayi peye chak anplwaye li 600 dola nan yon mwa. Konpayi an gen yon politik pou ogmante salè chak anplwaye li yo pa 10% salè inisyal la chak ane pou moun ki te rete nan konpayi an pou senk ane. Si Sylvie te fèk fè 5 lane nan konpayi an nan mwa desanm pase a, ki sa salè anyèl li apre twa plis ane sèvis? ;9360
Premye albòm Marilyn te vann 10 fwa plis kopi pase Harald. Si yo te vann 88 000 kopi ansanm, konbyen kopi Harald te vann? ;8000
Christina ap planifye yon fèt anivèsè nesans e li bezwen 75 sak kado pou chak envite, paske 1/4 nan patisipan yo pa parèt. Li te envite 16 zanmi. Sak kado yo $2 pou chak. Konbyen li pral depanse? ;24
Ted T-Rex la te planifye pou pote salad pòmdetè nan piknik dinozò a. Li konnen ke yon dinozò granmoun ap manje 10 liv nan salade pòmdetè, ak yon timoun ap manje mwatye kòm anpil tankou yon granmoun. Si pral gen 20 granmoun ak 5 timoun nan piknik la, konbyen liv salad pòmdetè Ted bezwen pote nan piknik la si li espere gen ase pou bay tout moun manje? ;225
Jan gen twa fwa plis bèt kay pase Marcia. Marcia gen de bèt kay plis pase Cindy. Si Cindy gen kat bèt kay, konbyen bèt kay total twa a genyen? ;28
Emily gen 4 timoun ki rele Amy, Jackson, Corey, ak James. Amy gen 5 lane plis ke Jackson e 2 lane mwens ke Corey. Si James gen 10 an e li gen 1 an pi piti pase Corey, konbyen ane Jackson genyen? ;4
Lee te konn kapab kouri 400 mèt obstak de segonn pi vit pase Gerald te kapab kouri 400 mèt obstak. Men Gerald chanje rejim alimantè li, ki amelyore vitès li pa 10%. Si Lee kouri 400 mèt obstak nan 38 segonn, konbyen vit Gerald, ak rejim alimantè amelyore l lan, ka kouri 400 mèt obstak nan segonn? ;36
Nan yon katye, kantite bèt kay lapen se douz mwens pase kantite a konbine nan chen bèt kay ak chat. Si gen de chat pou chak chen, e kantite chen se 60, konbyen bèt kay total genyen nan katye a? ;348
Nan 200 elèv klas 5yèm ane a, 2/5 se gason e 2/3 nan tifi yo nan eskòt fi yo. Konbyen ti fi ki pa nan eskòt fi a? ;40
Harry te dòmi 9 èdtan yè swa. Zanmi l James te dòmi sèlman 2/3 nan sa Harry te dòmi. Konbyen èdtan Harry te dòmi plis pase James? ;3
Lè Freda kwit tomat nan bwat nan sòs, yo pèdi mwatye volim yo. Chak 16 ons ka tomat ke li itilize gen twa tomat. Dènye pakèt sòs tomat Freda te fè 32 ons sòs. Konbyen tomat Freda te itilize? ;12
Machin yo fè liy sou otowout la. Gen kèk nan machin yo pase nan premye 15 minit nan bouch la, Lè sa a, 20 machin plis pase nan rès 15 minit nan bouch la. 5 machin nan liy lan pran yon sòti pou yo pa oblije pase nan bouch la. Si te gen 30 machin sou otowout la okòmansman, konbyen machin ki te pase nan bouch la nan 15 premye minit yo? ;5
Mari se yon jardinè ki renmen fè jaden. Yè, li te resevwa 18 plant nouvo nan pot nan men plantri li pi renmen an. Li deja mete 2 plant nan pot sou chak nan 40 fenèt ki sou fenèt kay li nan peyi a. Li santi li jenere, li deside ke li pral bay 1 plant nan pot nan chak etajè pou zanmi ak fanmi demen. Konbyen plant Mary ap kenbe nan pot? ;58
Jerome te gen 4 zanmi ki te vin vizite l nan yon sèten jou. Premye zanmi an te peze sou sonèt pòt la 20 fwa anvan Jerome louvri, dezyèm zanmi an te peze sou sonèt pòt la 1/4 fwa plis pase premye zanmi Jerome a. Twazyèm zanmi an te peze sou sonèt pòt la 10 fwa plis pase katriyèm zanmi an. Si katriyèm zanmi an te peze sonèt pòt la 60 fwa, konbyen sonèt pòt la te fè sonnen? ;175
Solo gen pou li 4 paj nan liv syans li, 20 paj nan liv etid sosyal li, 7 paj nan liv istwa li ak 8 paj nan liv jewografi li. Solo li 15 paj lendi. Si li gen 4 jou ankò pou l fini tout lekti l la, konbyen paj li bezwen li, an mwayèn, nan yon sèl jou? ;6
John renmen bwè yon vè dlo ak manje maten, manje midi ak dine. Finalman, li gen yon sèl anvan li ale nan kabann kòm byen. Jan fè sa chak jou nan semèn nan, men nan wikenn li renmen detann ak gen yon soda ak dine olye. Konbyen vè dlo Jan bwè nan yon semèn? ;26
Yon gwo twou nwaj ki soti nan lanmè a kouvri yon vil. Li pran 10 minit pou kouvri chak 3 mil nan vil la. Si vil la se 42 mil atravè soti nan lanmè a nan kwen anndan opoze a, konbyen minit li pral pran pou bank lan bwouya kouvri tout vil la? ;140
Poppy ap rezoud yon devinèt ki gen 1000 moso. Li mete yon ka nan moso yo sou tablo a, Lè sa a, manman l'mete yon tyè nan moso ki rete yo. Konbyen moso devinèt ki rete pou mete? ;500
Cody manje twa fwa plis bonbon ke Amir manje. Si Amir manje 5 biskwit, konbyen biskwit yo tou de manje ansanm? ;20
John gen 3 bwat. Chak bwat se 5 pous pa 6 pous pa 4 pous. Mi yo se 1 pous epè. Ki sa ki se volim total la entèn nan tout 3 bwat? ;72
Frankie gade televizyon apre li fin fè devwa li chak swa. Lendi ak madi, li te gade yon epizòd 1 èdtan nan montre pi renmen l 'chak swa. Mèkredi, li te gade kèk epizòd nan yon montre 30 minit. Nan Jedi, li te fini devwa lakay li pi bonè e li te gade yon epizòd 1 èdtan ak yon montre 30 minit. Vandredi, li te rete byen ta nan wikenn lan, se konsa li te gade de epizòd 1 èdtan. Si li te gade 7 èdtan televizyon an total, konbyen epizòd 30 minit li te gade nan Mèkredi? ;3
Henry ap fè bonbon pou yon konpetisyon lokal pou fè pen. Li vle fè de fwa plis pase li te fè ane pase. Lè li fini fè gato, li reyalize li te fè 15 bonbon plis pase sa li te vle fè. Li lage 5 bonbon li yo pandan li mete yo deyò pou refwadi, e kounye a li gen yon total de 110 bonbon. Konbyen bonbon Henry te fè ane pase a? ;50
Yon estasyon gaz lokal vann gaz pou $3.00 pou galon. Yon konpayi app ap ofri $0.20 cashback pou chak galon si ou ranpli nan estasyon sa a. Si yon moun achte 10 galon gaz, konbyen ak gaz yo dwe, apre rekonpans lajan kach? ;28
Marcell ak Beatrice ap fè yon konpetisyon pou wè ki moun ki ka manje plis fwi ki woule, se konsa yo louvri tout sa yo ka jwenn. Malerezman, yon moun fè yon erè ak Beatrice a te de woulo liv lajè ak 24 woulo liv long pandan y ap Marcell a te 3 woulo liv lajè ak 14 woulo liv long. Si yo te manje tout kantite yo te genyen, konbyen yo te manje an mwayèn? ;45
Bato Julia a te fè yon koule pandan li te sou lak la. Bato a te pran de lit dlo pou chak 10 pye li te remen tounen bò rivaj la. Li te pran li 16 segonn pou li te rem 20 pye. Rivaj la te 64 segonn lwen. Ki kantite dlo bato a te pran lè Julia te rive bò lanmè a? ;16
Yon salklas gen yon tablo blan ki pataje ant 4 pwofesè ki vire lè l sèvi avèk salklas la. Chak pwofesè gen 2 leson pa jou e li itilize tablo blan an nan chak leson. Si tablo blanch la netwaye 3 fwa pou chak leson, konbyen fwa se tablo blanch la netwaye nan yon jou? ;24
Ryan plante 2 flè chak jou nan jaden li. Apre 15 jou, konbyen flè li genyen si 5 pa grandi? ;25
