question;answer_number
Uus programm sai esimesel kuul 60 alla laadimist. Teisel kuul oli alla laadimise arv kolm korda suurem kui esimesel kuul, kuid kolmandal kuul vähenes see 30% võrra. Kui palju alla laadinguid see programm kolmekuulisel perioodil koguni sai? ;366
Toula läks küpsetusse ja ostis erinevaid pagari. Ta ostis 3 tosinat sõõrikut, mis maksid 68 dollarit tosina eest, 2 tosinat mini-cupcakes, mis maksid 80 dollarit tosina eest, ja 6 tosinat mini-juustuga kooki 55 dollari eest tosina eest. Kui palju see kokku maksis? ;694
Carlos istutab sidrunipuu. Puud maksab 90 dollarit. Igal aastal kasvab seitsme sidrunit, mida ta saab müüa igaüks 1,5 dollari eest. Puud kastmiseks ja toitmiseks kulub 3 dollarit aastas. Mitu aastat läheb, enne kui ta hakkab sitruunapuuga raha teenima? ;13
Melanie on maja-üles-müüja. Ta müüs kolmandiku tolmuimejatest rohelisele majja, kaks punasele majja ja poole sellest, mis oli jäänud oranžile majja. Kui Melaniel on veel 5 tolmuimejat, siis mitu tal alguses oli? ;18
20 õpilastest koosnevas tantsuõppes osales 20% kaasaegsetest tantsuteemadest, 25% järelejäänud osalesid jazzi tantsus ning ülejäänud osalesid hip-hopis. Kui palju õpilastest on hip-hopi tantsu õppinud? ;60
Kaupmees tahab valida kahe ostukava vahel: 5 000 dollari väärtuses ehteid või 8 000 dollari väärtuses elektroonikaseadmeid. Tema finantsnõustaja arvab, et ehtede turg tõuseb 2,5% võrra, samas kui elektrooniliste seadmete turg tõuseb 1,2% võrra samal kuul. Kui kaupmees soovib maksimaalset kasumit selle kuu lõpus, tehes valiku, kui suur kasum see oleks? ;125
Kaks rongit lahkuvad San Rafaelist samal ajal. Nad alustavad läände suundumist, mõlemad 80 miili kaugusele. Järgmisel päeval sõidavad nad põhja poole, läbides 240 kilomeetrit. Mis kaugus on iga rong kahe päevaga läbinud? ;230
Jill saab 20 dollarit tunnis õpetajana ja 30 dollarit cheerleading treenerina. Kui ta töötab 50 nädalat aastas, 35 tundi nädalas õpetajana ja 15 tundi nädalas treenerina, mis on tema aastapalk? ;57500
Claire teeb iga hommik hommikusöögiks 3 munaga omeletti. Mitu tuhat muna ta sööb nelja nädala jooksul? ;7
Marissa on 12 miili pikkune matkarada. Ta võttis ühe tunni, et läbida esimesed 4 miili, siis veel ühe tunni, et läbida järgmised kaks miili. Kui ta tahab, et tema keskmine kiirus oleks 4 miili tunnis, siis millise kiirusel (meilid tunnis) peab ta kõndima ülejäänud vahemaa? ;6
Mul on 10 liitrit apelsinijooki, millest kaks kolmandikku on vesi, ja ma tahan lisada selle 15 liitrile ananassjooki, millest kolm viiendit on vesi. Aga kui ma seda valaman, valaman ühe liitri apelsinijooki. Kui palju vett on ülejäänud 24 liitris? ;15
Raymond ja Samantha on nõod. Raymond sündis 6 aastat enne Samanthat. Raymondil oli poeg 23-aastaselt. Kui Samantha on nüüd 31, siis mitu aastat tagasi sündis Raymond'i poeg? ;14
Billy müüb DVD-sid. Tal on teisipäeval 8 klienti. Tema esimesed 3 kliendi ostavad igaüks ühe DVD-d. Tema järgmised kaks klienti ostavad igaüks kaks DVD-d. Tema viimased 3 kliendi ei ostnud ühtegi DVD-d. Mitu DVD-d Billy teisipäeval müüs? ;7
Küünal sulab 2 sentimeetrit iga tunni jooksul, mis see põleb. Kui palju sentimeetrit lühem on küünal pärast põletamist ühest kella viieni? ;8
Kyle ostis eelmise aasta müügiplaani 19,50 dollari eest. See on 25% allahindlus originaalhinna peale. Mis oli raamatu algne hind? ;26
Marie tellis ühe kana söögi, mis maksab 12 dollarit, 5 pakki piima, mis maksab 3 dollarit, 4 õuna, mis maksab 1,50 dollarit, ja mõned pitsa karbid. Marie maksis kokku 50 dollarit. Kui palju kasti pitsa Marie tellis, kui iga kasti hind on 8,50 dollarit? ;2
Mishka ostis kolm paari lühikesi pükse, kolm paari pükse ja kolm paari kingi. Üks paar pükse maksab 16,50 dollarit. Üks püksidehed maksavad 22,50 dollarit ja üks kingad 42 dollarit. Mitu dollarit Mishka kulutas riietuse peale? ;243
Cynthia sööb iga õhtu üks portsjon jäätist. Ta ostab pakke jäätist, kus on 15 portsjonit jäätist, ja pakk maksab 4 dollarit. Kui palju ta siis 60 päeva pärast jäätist ostma läheb? ;16
Henry tegi oma 60 miili pikkune jalgrattatreip kahe peatuse. Ta peatus pärast 20 miili. Tema teine peatus oli 15 miili enne reisi lõppu. Mitu miili ta sõitis esimese ja teise peatuspaigi vahel? ;25
Gloria oli kingate poes, kui ta leidis paar saapa, mis sobisid tema kingade eelarvega. Kuid ta peab valima kingade ja kahe paari kõrgete kontsade vahel, mis kokku maksavad viis dollarit vähem kui kingad. Kui üks paar kõrgpussi maksab 33 dollarit ja teine kaks korda rohkem, siis kui palju on saapaid? ;104
Darrelli ja Alleni vanuse suhe on 7:11. Kui nende praegune vanus on kokku 162, siis arvesta välja, kui vana on Allen kümne aasta pärast. ;109
Gunter püüab kraamiga marmeladeid loendada. Ta küsib oma sõpradelt, kui palju neid purgis on. Üks ütleb 80. Teine ütleb, et 20 rohkem kui pool esimesest. Kolmandal on 25% rohkem kui esimesel. Mis on nende keskmine hinnang? ;80
John hoolitseb kümnest koertest. Iga koer võtab 1,5 tundi päevas jalutama ja oma asjade eest hoolitsema. Mitu tundi nädalas ta koerte eest hoolitsedes veedab? ;35
Gretchenil on 110 münti. Kuldmünte on 30 rohkem kui hõbedast. Mitu kuldmünti Gretchenil on? ;70
Siobhanil on 2 kalliskivi vähem kui Aaronil. Aaronil on viis rohkem kalliskivi kui pool Raymond'i kalliskivist. Kui Raymondil on 40 kalliskivi, siis kui palju kalliskive on Siobhanil? ;23
Mike mängib pingpongi 40 minutit. Esimesel 20 minutil teeb ta 4 punkti. Teises 20 minuti jooksul saab ta 25% rohkem punkte. Mitu punkti ta kokku tegi? ;9
Terry sööb kaks jogurtit päevas. Praegu müüakse neid nelja jogurti eest 5 dollarit. Kui palju ta 30 päeva jooksul jogurtit ostma läheb? ;75
John plaanib müüa kõik oma mänguasjad ja osta raha eest videomänge. Tal on 13 Lego komplekti ja ta müüb neid 15 dollari eest. Ta ostis 8 videomängu 20 dollari eest ja tal jäi 5 dollarit. Mitu lego komplekti tal veel on? ;2
John jookseb 60 miili nädalas. Ta jookseb kolm päeva nädalas. Ta jookseb 3 tundi esimesel päeval ja poolti nii palju, kui ta jookseb kaks päeva. Kui kiiresti ta jookseb? ;10
Dana suudab joosta neli korda kiiremini kui ta kõndida suudab, kuid ta suudab hüpata poole kiiremini kui ta suudab joosta. Kui ta suudab hüpata 3 miili tunnis, kui palju miili ta saab läbida kuue tunni jooksul, kui ta veedab kolmandiku ajast jooksmisega ja kaks kolmandikku kõndimisega? ;18
Brandon'i iPhone on neli korda vanem kui Beni iPhone. Beni iPhone on kaks korda vanem kui Suzy iPhone. Kui Suzy iPhone on 1 aasta vana, kui vana on Brandon iPhone? ;8
Suur draakon Perg istus kõrgel Farbo mäe tipus, puhumas tulesid millegi peale, mis oli 1000 jala kaugusel. Polly võis visata kuldse oda, ainsa teadaoleva relva, mis võis lohest sõita, 400 jala kaugusele, hästi lohese leekide ulatuses. Aga kui Polly hoidis safirkivi, siis ta võis oda visata kolm korda kaugemale kui kui ta seda ei hoidnud. Kui Polly hoiab kalliskivi, kui kaugele draakoni leekide käest ta jääb ja ikkagi lööb draakonit kuldse odaga? ;200
Vanaema Jones küpsetas 5 õunapiiri tuletõrjujate lõunasöögiks. Ta lõikas iga piruka kaheksaks tükiks ja pani need viis pirukat ise serveerimiseks buffetlauale. Õhtu lõpus, kui külalised olid oma pirukaid ära söönud, oli veel 14 pirukaid. Mitu tükki võtsid külalised? ;26
Toitumisalase info järgi on ühe kott krõpsude portsjonil 250 kalorit. Kui 300g-l on 5 portsjonit, siis kui palju grammi sa saad süüa, kui su kalorite päevane siht on 2000 ja sa oled juba tarbinud 1800 kalorit? ;48
Charlie tahab müüa mesilasevaha küünlaid. Iga kilo mesilasevaha eest saab ta teha 10 lõikunud küünla. Üks kilo mesilasevaha ja viigid maksavad 10 dollarit varustuses. Kui ta müüb iga küünla 2 dollari eest, siis kui suur on tema puhas kasum, kui ta teeb ja müüb 20 küünla? ;20
Meredith on vabakutseline blogija, kes kirjutab tervishoiu teemadel ja esitab kliendile iga päev oma alalise töö. Blogiartikli uurimine ja kirjutamine võtab keskmiselt 4 tundi. Eelmisel nädalal kirjutas ta esmaspäeval 5 artiklit ja teisipäeval 2/5 korda rohkem artikleid kui esmaspäeval. Kolmapäeval kirjutas ta kaks korda rohkem artikleid kui teisipäeval. Arvesta välja, kui palju aega ta kolme päeva jooksul artikleid kirjutades veetis. ;104
"Candice pani 80 post-it'i oma käekotisse enne kui ta kohvikusse läks. Teel peatus ta poes ja ostis pakki Post-it'i märkmeid; tööl pani ta ühe Post-it'i märkme igale 220 erinevale kohvikupsile. Kui tal oli 23 postit, siis kui palju postit oli pakis, mille ta ostis? ";163
John ostab kaks korda rohkem punaseid, kui siniseid lipsu. Punased lipud maksavad 50% rohkem kui sinised lipud. Ta kulutas 200 dollarit siniste lipsude peale, mis maksid 40 dollarit. Kui palju ta kravatitele kulutas? ;800
Tracy kasutas neli jalga pikka traati, et toetada tomatite taimed aias. Traat oli lõigatud 15 cm pikkuseks tükkideks. Mitu tükki ta sai? ;8
Richard elab 15-korruselises kortermajas. Iga korrus sisaldab 8 ühikut ja 3/4 hoone on hõivatud. Kui palju on korterites vaba korterit? ;30
Lloydil on munade farm. Tema kanad toodavad 252 muna päevas ja ta müüb neid tosina eest 2 dollarit. Kui palju Lloyd munadest nädalas teenib? ;294
Tomi laev võib liikuda 10 miili tunnis. Ta sõidab ühest kuni nelja. Seejärel sõidab ta tagasi 10 km/h kiirusega. Kui kaua tal läheb, et tagasi tulla? ;5
Uriah's raamatupotti on liiga raske tema jaoks. Ta peab sellest 15 naela kaotama. Tema koomiksid kaaluvad igaüks neli kilo ja tema mänguasjad kaaluvad pool kilo. Kui ta võtab 30 koomiksit, kui palju mänguasju ta peab võtma? ;15
Mehaanik nõuab veoautode ja autode rehvidele erinevat tasu. Iga autorehv, mida taastatakse, maksab mehaaniku eest 60 dollarit, iga auto rehv 40 dollarit. Neljapäeval parandab mehaanik kuus veoautomaadi ja neli automaadi rehvi. Reedel parandas mehaanik 12 autot, kuid ei parandanud ühtegi veoautoreid. Kui palju rohkem tulu tegi mehaanik teenida päeval, kus suurema tulu? ;40
Doubtfire õed sõidavad koju koos 7 kassipojaga, kes on kohaliku loomade varjupaigast adopteeritud, kui nende ema helistab neile, et nende kaks kodukat on just kassipojad saanud. Ta ütleb, et Patchy, esimene kass, on saanud kolm korda rohkem kassipoegi, samas kui Trixie, teine kass, on saanud 12. Mitu kassipoega Doubtfire'i perekonnas on? ;40
Jeanil on 30 limsa. Jean sööb kaks limonaadi. Jäävate lollipopsidega tahab Jean panna kaks lollipoppi ühte kotti. Mitu kotti Jean täita saab? ;14
Peter plaanib minna sel nädalal kinno. Ta saab alati pileti 7 dollari eest ja popkorni 7 dollari eest. Kui tal on 42 dollarit nädalas, kui palju kordi saab ta kinno minna? ;3
Puust sild ei kanna rohkem kui 5000 naela. Kohaletoimetusveok, mis on täis identsed kastid, igaüks kaalub 15 naela, läheb üle silla. Juhti ja tühja veoki kogukaal on 3755 naela. Milline on maksimaalne karpide arv, mida saab veoautosse laadida, ületamata silla kaalupiiranguid? ;83
Stephen tellitas toiduaineid internetist. Tema viimane arve oli 40 dollarit. Kuna see toimus kohaletoimetamise müüja kaudu, lisati 25% lõplikku tasust ja ta maksis talle kohaletoimetamise eest 3 dollarit. Stephen lisas ka 4 dollarit jootraha. Kui lisatasu arvestada, siis mis oli Stepheni toidukaupade lõpphind? ;57
Vardika põõsast saab 6 klastri, millest igaühes on 20 puuvilja, ning põõsast on 67 üksikut puuvilja. Mitu marja on kokku? ;187
Korvis on 25 apelsini, millest 1 on halb, 20% on küpsed, 2 on haprad ja ülejäänud on head. Mitu apelsini on head? ;17
Janet ostab tütrele broši. Ta maksab 500 dollarit materjali eest ja veel 800 dollarit juveliirile selle ehitamise eest. Pärast seda maksab ta 10% selle eest, et see kindlustada. Kui palju ta maksis? ;1430
Kui Marcy töötab samas firmas 40 aastat, saab ta iga-aastase pensioni 50 000 dollarit aastas. Pärast 20 aastat saab ta õigus 5%-le pensioni väärtusest aastas. Kui ta lõpetab pärast 30 aastat, siis kui suur on tema aastane pension? ;25000
Aleena tellib voogesituse teenust, mis nõuab 140 dollarit kuus. Kui voogesitusteenuse pakkuja maksis talle aasta esimesel poolel algsest summast ja seejärel teise poolega 10% vähem, siis arvesta välja kogu summa, mida ta oli voogesitusteenuse eest aasta lõpuks maksnud. ;1596
Sophia mõtleb, kas ta võiks oma autoga sõita ja ta soovib teada, kui kaugele ta saab ühe tankiga sõita. Ta on sõitnud 160 kilomeetrit, sest ta oli viimati tankimise lõpetanud, ja ta pidi tankimiseks uuesti panema 4 gallonit bensiini. Tema auto käsiraamatus on kirjas, et tema tanki mahtub 12 gallonit bensiini. Mitu miili saab Sophia sõita ühe tanki bensiiniga? ;300
Jim veedab kaks tundi telekat vaatamas ja siis otsustab minna voodisse ja lugeda poole sama kaua. Ta teeb seda kolm korda nädalas. Mitu tundi ta veedab 4 nädalat telekat vaatamas ja lugedes? ;36
Korvpalliturniiril võistleb neli kooli. Iga kool on saatnud tüdrukute ja poiste korvpallimeeskonna ning iga meeskonna liikmed on viis. Iga kool on saatnud ka treeneri. Kui palju inimesi on kõik koolid kokku saatnud? ;48
Varanduseotsija leidis varanduse kirstu, mis oli täis kalliskive. Seal oli 175 teemanti, 35 rubinit vähem kui teemantid ja kaks korda rohkem smaragdeid kui rubineid. Mitu kalliskivi seal kirstis oli? ;595
Dr. Wertzi koolis on kaks korda rohkem poisse kui tüdrukuid. Kui on 60 tüdrukut ja 5 õpilast iga õpetaja kohta, siis kui palju on õpetajaid? ;36
Bailey algab teatud summa rahaga. Siis saab ta kaheksa nädala jooksul 5 dollarit nädalas. Kui ta kaheksa nädala lõpus on 100 dollarit, siis kui palju Bailey'l oli alguses? ;60
Judy õpetab 5 tantsu tundi iga päev, tööpäeviti ja 8 tundi laupäeval. Kui igal klassil on 15 õpilast ja ta võtab õpilaselt 15 dollarit, kui palju ta teenib ühe nädala jooksul? ;7425
Kelianil on kaks retsepti, millest ühel on 20 retsepti ja teisel kaks korda rohkem retsepti. Mitu juhendit peab Kelian lugema, et neid kahte rooga valmistada? ;60
Tommy kogub raha oma heategevuseks, müües brownie'sid 3 dollarit tükki ja juustukooke 4 dollarit tükki. Kui Tommy müüb 43 kooki ja 23 tükki juustukooki, kui palju raha Tommy kogub? ;221
Shiela ostis viis mobiiltelefoni 150 dollari eest igaühe eest, 3 kuu eest. Iga üksuse eest võetakse 2% intressi. Kui palju Shiela maksab iga kuu kolmeks kuuks? ;255
Artie'l on Farmers Marketis lillekod. Ta müüb kolme liiki lilli: kalliskive, petunia ja begonia. Tavaliselt müüb ta kalliskive 2,74 dollari eest, petuniaid 1,87 dollari eest ja begoniat 2,12 dollari eest. Artie'l pole täna vahetust, nii et ta otsustas kõik hinnad ümardada lähima dollarile. Kui Artie müüb 12 potti kalliskive, 9 potti petunia ja 17 potti begonia, kui palju ta teenib? ;88
Luke veedab aega rannas, ehitades liivaklõusid. Lõpuks märkab ta, et liivakambri igal tasandil on pool ruutmeetrit, mis on selle all olev tase. Kui ta ehitab 4-taseva liivakambri, mille ülemisel tasemel on ruutmeetri pindala 16, mis on taseme keskmine ruutmeetri pindala? ;60
Cecilia ostis just uue kutsika. Tema veterinaar arsti sõnul peab ta kutsika esimesed 180 päeva sööma 1 tassi koera toitu iga päev. Siis peab ta kutsikale toita 2 tassi koera toitu iga päev kogu tema ülejäänud elu. Kui üks koera toidu kotis sisaldab 110 tassi, siis mitu kotit koera toidu Cecilia esimesel aastal kasutab? ;5
Kui Raymond peseb poole rohkem riideid kui Sarah ja Sarah peseb 4 korda rohkem riideid kui David, siis arvestage erinevus Raymond ja David pesemise koguses, kui Sarah peseb 400 naela riideid. ;100
Vincent saab lilli osta kolmekorraga 2,50 dollari eest või kahekorraga 1 dollari eest. Kui palju ta säästab, kui ostab 18 lilli parema hinnaga? ;6
John adopteerib koera. Ta viib koera kassi juurde, mis maksab 100 dollarit. Hooldaja pakub talle 30% allahindlust, kui ta on uus klient. Kui palju see soeng maksab? ;70
Kaks tüdrukut said igaüks 1/6 24 liitrist veest. Siis sai üks poiss 6 liitrit vett. Mitu liitrit vett oli veel alles? ;10
Charlie'l oli 10 kleebist. Ta ostis 21 kleebist kaubamaja poest ja sai 23 oma sünnipäevaks. Siis andis Charlie 9 kleebist oma õele ja kasutas 28 tervituskaardi kaunistamiseks. Mitu kleebit Charlie'l on veel? ;17
Grace kaalub 40 kilo. Alex kaalub kaks naela vähem kui Grace. Mis on nende kogukaal kilos? ;623
Dan istutas kolm roosikarja. Igas roosikarjus on 25 roosi. Igal roosil on 8 oksa. Kui palju on siin okasid? ;600
Jalgpalluritel oli 22 mängu. Nad võitsid kaheksa korda rohkem, kui kaotasid. Mitu nad võitsid? ;15
Gene õmmib vana suveniiri t-särgi pealt tekkivat tekki. Tal on üks särk iga puhkuse kohta, kus ta on olnud. Iga särk on oma kott. Iga rida on tehtud erineva puhkuselu aasta plokkidest. Ta läheb neli puhkust aastas ja on puhkust teinud alates oma 23. eluaastast. Ta on nüüd 34. Mitu täidist ta kokku on? ;44
Gregil on äratuskelver, mis heliseb kolm korda päevas, et meelde tuletada. Kui häire heliseb, siis see heliseb kuni Greg selle välja lülitas. Esimene kord, kui see täna lõhkes, helises see neli korda. Teisel korral helises see kolm korda kauem kui esimesel korral. Kolmandal korral helises see poole sama kaua kui teisel korral. Mitu korda alarm kõlas? ;22
Ettevõte maksab igale oma töötajale kuus 600 dollarit. Ettevõttel on poliitika suurendada iga töötaja palka 10% võrra algpalgast igal aastal neile, kes on ettevõttes olnud viis aastat. Kui Sylvie oli firma juures viis aastat, mis on tema aastapalk pärast kolme aastat? ;9360
Marilyn'i esimene plaat müüs 10 korda rohkem eksemplareid kui Harald. Kui need müüsid kokku 88 000 eksemplari, siis kui palju Harald müüs? ;8000
Christina plaanib sünnipäevapeo ja vajab 75 kingitust iga kutsutud külalise kohta, sest 1/4 osalejatest ei tule. Ta kutsus 16 sõpra. Kinkekott on 2 dollarit. Kui palju ta kulutas? ;24
T-Rex Ted kavatses tuua kartulisalati dinosauruse piknikule. Ta teab, et täiskasvanud dinosaurus sööb 10 naela kartulisalati ja laps sööb poole nii palju kui täiskasvanu. Kui piknikul on 20 täiskasvanut ja 5 last, siis kui palju kilo kartulisalati peab Ted piknikule tooma, kui ta loodab, et tal on piisavalt, et kõiki toita? ;225
Janil on kolm korda rohkem lemmikloomi kui Marcial. Marcia'l on kaks lemmiklooma rohkem kui Cindyl. Kui Cindyl on neli lemmiklooma, siis kui palju lemmikloomi neil kolmel on? ;28
Emilyl on neli last, kelle nimed on Amy, Jackson, Corey ja James. Amy on 5 aastat vanem kui Jackson ja 2 aastat noorem kui Corey. Kui James on 10 ja on 1 aastat noorem kui Corey, kui vana on Jackson? ;4
Lee oli võimeline jooksma 400 meetrit 2 sekundit kiiremini kui Gerald 400 meetrit. Kuid Gerald muutis oma dieeti, mis parandas tema kiirust 10%. Kui Lee jookseb 400 meetri tõkked 38 sekundiga, kui kiiresti saab Gerald oma paranenud dieediga joosta 400 meetri tõkked sekundites? ;36
Naabruses on küülikute arv 12 vähem kui lemmikloomade koerte ja kasside koguni. Kui iga koera kohta on kaks kassi ja koerte arv on 60, siis kui palju lemmikloomi naabruskonnas on? ;348
200 viienda klassi õpilastest on kaks viiendit poisid ja kaks kolmandikku tüdrukutest skaudid. Kui palju tüdrukuid pole skautide rühmas? ;40
Harry magas eile 9 tundi. Tema sõber James magas ainult 2/3 sellest, mida Harry magas. Mitu tundi Harry magas rohkem kui James? ;3
Kui Freda küpsetab konserveeritud tomateid kastmesse, kaotavad nad poole oma mahust. Iga 16 untsi suurune tomaatide purk, mida ta kasutab, sisaldab kolme tomaati. Freda viimane partii tomatisoosi oli 32 untsi. Mitu tomatit Freda kasutas? ;12
Autod on autode ees autode ees. Mõned autod sõidavad läbi esimese 15 minuti jooksul, siis 20 autot sõidavad läbi ülejäänud 15 minuti jooksul. Viis autot liinist lähevad väljapääsu, et nad ei peaks liiklusummikust läbi sõitma. Kui algselt oli maanteel 30 autot, siis kui palju autosid sõitis esimese 15 minuti jooksul läbi liiklusummikust? ;5
Mary on innukas aednik. Eile sai ta oma lemmik taimetootest 18 uut puid. Tal on juba oma suure maapiirkonna 40 aknavälja igal pudeli kaks taimset. Ta on lahke ja otsustas, et annab homme sõpradele ja perele iga korstna ühe pudeli. Mitu potti taime Mary jääb? ;58
Jerome'il oli 4 sõpra, kes tulid teda külastama. Esimene sõber vajutas uksekella 20 korda enne, kui Jerome avas, teine sõber vajutas uksekella 1/4 korda rohkem kui Jerome esimene sõber. Kolmas sõber vajutas uksekella 10 korda rohkem kui neljas sõber. Kui neljas sõber vajutas uksekella 60 korda, siis kui palju uksekell helises? ;175
Solo peab lugema 4 lehekülge oma teadusõppe raamatust, 20 lehekülge oma sotsiaalõppe raamatust, 7 lehekülge oma ajaloo raamatust ja 8 lehekülge oma geograafia raamatust. Solo luges esmaspäeval 15 lehekülge. Kui tal on veel neli päeva, et lugeda kõik, siis mitu lehekülge peab ta päevas lugema? ;6
John'ile meeldib klaas vett hommikusöögi, lõuna ja õhtusöögi ajal. Lõpuks on ta ka enne magamaminekut ühe saanud. John teeb seda iga tööpäev, aga nädalavahetustel meeldib tal lõõgastuda ja süüa õhtusöögi ajal sooda. Mitu klaasi vett joob John nädalas? ;26
Ookeanist tuleb udu, mis katab linna. See võtab 10 minutit iga 3 miili ulatuses. Kui linn on 42 miili kaugusel ookeani äärest, kui palju aega läheb, et udupank kogu linna kataks? ;140
Poppy lahendab 1000 tükkiga puzzle. Ta paneb laual veerand tükidest, siis tema ema paneb kolmandiku ülejäänud tükidest. Mitu kiusamiskoost on veel paigaldamiseks? ;500
Cody sööb kolm korda rohkem küpsiseid kui Amir. Kui Amir sööb 5 küpsist, kui palju küpsiseid nad mõlemad koos söövad? ;20
Johnil on kolm kasti. Iga karp on 5 tolli, 6 tolli, 4 tolli. Seinad on 1 tolli paksud. Mis on kõigi kolme kasti sisemine kogumaht? ;72
Frankie vaatab telerit pärast kodutööd. Esmaspäeval ja teisipäeval vaatas ta iga õhtu oma lemmikprogrammide ühe tunni pikkust episoodi. Kolmapäeval vaatas ta paar osa 30 minutist saates. Neljapäeval lõpetas ta kodutööd varem ja vaatas ühe tunni epioodi ja 30 minutilise saate. Reedel pidi ta nädalavahetusel hilja üleval olema, nii et ta vaatas kaks ühe tunni pikkust episoodi. Kui ta vaatas 7 tundi telerit, siis mitu 30-minutilist episoodi ta kolmapäeval vaatas? ;3
Henry teeb küpsiseid kohalikuks küpsetamise võistluseks. Ta tahab teenida kaks korda rohkem kui eelmisel aastal. Kui ta küpsetamise lõpetab, saab ta aru, et ta küpsetas tegelikult 15 küpsist rohkem, kui ta kavatses. Kui ta paneb need külmaks, kukub tal 5 küpsist maha ja nüüd on tal kokku 110 küpsist. Mitu küpsist Henry eelmisel aastal küpsetab? ;50
Kohalik bensiinijaam müüb gaasi 3 dollari eest gallonilt. Üks rakendusfirma pakub $ 20 tasuvust galloni kohta, kui te tankimise selle jaama. Kui keegi ostab 10 gallonit bensiini, kui palju on nende bensiiniga, pärast raha tagastamise tasu? ;28
Marcell ja Beatrice võistlevad, kes sööb kõige rohkem puuvilja, nii et nad avaldavad nii palju, kui nad leiavad. Kahjuks teeb keegi vea ja Beatrice oli 2 rulli lai ja 24 rulli pikk, Marcell oli 3 rulli lai ja 14 rulli pikk. Kui nad mõlemad sõid kogu oma koguse, siis kui palju nad keskmiselt sõid? ;45
Julia paadis oli lekke, kui ta järvel oli. Laev võttis iga 10 jalga eest, mis ta rannale tagasi sõitis, 2 liitrit vett. Tal kulus kuusteist sekundit, et kahekümne jala sõita. Rannik oli 64 sekundi kaugusel. Kui palju vett oli paat võtnud, kui Julia rannikule jõudis? ;16
Klassiruumis on valge tahvel, mida jagavad 4 õpetajat, kes kasutavad klassiruumi vahetult. Iga õpetaja peab kaks õppetundi päevas ja kasutab iga õppetundi ajal tahvlit. Kui tahvlit puhastatakse 3 korda tunni jooksul, siis mitu korda puhastatakse tahvlit päevas? ;24
Ryan kasvatab oma aias kaks lilli päevas. Kui 15 päeva pärast 5 õieti ei kasvanud, siis kui palju lilli tal on? ;25
Jamali telefonil on kuue korra rohkem pilte kui Brittany telefonil. Suurim arv fotosid, mida Brittany telefon suudab hoida, on 50 korda rohkem kui linnuliike, keda Jamal fotoga pardidelt loomaaedest. Kui Jamali telefonil on 1800 fotot, siis kui palju parde võib näha Jamali fotol pardidest loomaaed? ;6
