question;answer_number
កម្មវិធីថ្មីមួយ មានអ្នកទាញយកចំនួន ៦០នាក់ក្នុងខែដំបូង។ ចំនួនការដោនឡូតក្នុងខែទីពីរគឺមានចំនួនបីដងច្រើនជាងការដោនឡូតក្នុងខែទីមួយ ប៉ុន្តែបន្ទាប់មកបានធ្លាក់ចុះ ៣០% នៅក្នុងខែទីបី។ តើកម្មវិធីនេះមានអ្នកទាញយកចំនួនប៉ុន្មានក្នុងរយៈពេលបីខែ? ;366
Toula បានទៅហាងលក់ម្ហូប ហើយទិញម្ហូបម្ហូបផ្សេងៗ នាងបានទិញដុងតុងចំនួន ៣ ដុំដែលតម្លៃ $ ៦៨ ដុងមួយ, កាហ្វេខេតូចចំនួន ២ ដុងដែលតម្លៃ $ ៨០ ដុងមួយ, និងកាហ្វេឆេតូចចំនួន ៦ ដុងសម្រាប់ $ ៥៥ ដុងមួយ។ តើ តម្លៃ សរុប មាន ប៉ុន្មាន? ;694
លោក Carlos កំពុង ដាំ ដើម លឿង។ ដើមឈើនេះនឹងចំណាយ $90 ដើម្បីដាំ។ ការ លក់ ដូរ ការស្រោចទឹក និងបំប៉នដើមឈើនេះចំណាយ ៣ដុល្លារក្នុងមួយឆ្នាំ។ តើ វា នឹង ត្រូវ ចំណាយ ពេល ប៉ុន្មាន ឆ្នាំ មុន ពេល គាត់ ចាប់ ផ្តើម រក ប្រាក់ ពី ដើម ឈើ លឿង នោះ? ;13
នាង Melanie ជា អ្នក លក់ ផ្ទះ ពី ផ្ទះ មួយ ទៅ ផ្ទះ មួយ។ នាងបានលក់ភាគបីនៃម៉ាស៊ីនបូមទឹករបស់នាងនៅផ្ទះពណ៌ស ២ទៀតទៅផ្ទះពណ៌ក្រហម និងពាក់កណ្តាលនៃអ្វីដែលនៅសល់នៅផ្ទះពណ៌ក្រហម។ បើសិនជាម៉ាឡែនមានម៉ាស៊ីនបូមទឹកចំនួន ៥គ្រឿងនៅសល់ តើនាងចាប់ផ្តើមជាមួយម៉ាស៊ីនចំនួនប៉ុន្មាន? ;18
ក្នុងថ្នាក់រាំដែលមានសិស្ស ២០ នាក់ ២០% បានចុះឈ្មោះក្នុងរាំសម័យទំនើប ២៥% នៃអ្នកសល់បានចុះឈ្មោះក្នុងរាំចាប៉ី និងអ្នកសល់បានចុះឈ្មោះក្នុងរាំហ៊ីបហាប់។ តើមានភាគរយប៉ុន្មាននៃសិស្សទាំងអស់ ដែលបានចុះឈ្មោះក្នុងរាំហ៊ីបហុប? ;60
អ្នកលក់មួយរូបចង់ជ្រើសរើសទិញពីគម្រោងទិញចំនួន ២: គ្រឿងអលង្ការដែលមានតម្លៃ ៥.០០០ ដុល្លារ ឬឧបករណ៍អេឡិចត្រូនិចដែលមានតម្លៃ ៨.០០០ ដុល្លារ។ ទីប្រឹក្សា ហិរញ្ញវត្ថុ របស់ លោក បាន សន្និដ្ឋាន ថា ទីផ្សារ គ្រឿង អលង្ការ នឹង កើន ឡើង ២,៥% ខណៈ ទីផ្សារ ឧបករណ៍ អេឡិចត្រូនិក នឹង កើន ឡើង ១,២% ក្នុង រយៈពេល មួយ ខែ ដដែល នេះ។ បើសិនជាអ្នកជំនួញកំពុងតែស្វែងរកដើម្បីបង្កើនចំណេញនៅចុងខែនេះ ដោយការជ្រើសរើស តើចំណេញនេះនឹងមានប៉ុន្មាន? ;125
រថភ្លើងពីរគ្រឿង ចេញពីទីក្រុង San Rafael ក្នុងពេលតែមួយ។ ពួកគេ ចាប់ផ្តើម ធ្វើដំណើរ ទៅ ទិស ខាងលិច ដោយ ធ្វើដំណើរ ទាំងពីរ អស់ រយៈពេល ១៨០ ម៉ែត្រ ។ នៅថ្ងៃបន្ទាប់ ពួកគេធ្វើដំណើរទៅទិសខាងជើង ដែលមានចម្ងាយ ២៥០ ម៉ាយល៍។ តើរថភ្លើងមួយគ្រឿងបានធ្វើដំណើរក្នុងរយៈពេលពីរថ្ងៃនោះប៉ុន្មាន? ;230
Jill ទទួលបានប្រាក់ខែ ២០ដុល្លារក្នុងមួយម៉ោងដើម្បីបង្រៀន និង ៣០ដុល្លារដើម្បីជាគ្រូបង្វឹកក្រុម Cheerleaders។ បើសិនជានាងធ្វើការ ៥០សប្តាហ៍ក្នុងមួយឆ្នាំ ៣៥ម៉ោងក្នុងមួយសប្តាហ៍ ជាគ្រូបង្រៀន និង ១៥ម៉ោងក្នុងមួយសប្តាហ៍ ជាគ្រូបង្រៀន តើប្រាក់ខែប្រចាំឆ្នាំរបស់នាងមានប៉ុន្មាន? ;57500
Claire ធ្វើម្ហូបអូម៉េឡេតមានទឹកដោះ 3 ក្បាល ជារៀងរាល់ព្រឹក សម្រាប់អាហារពេលព្រឹក។ តើនាងនឹងបរិភោគទឹកដោះប៉ុន្មានដងក្នុងរយៈពេល៤សប្តាហ៍? ;7
ម៉ារីសា កំពុងដើរតាមផ្លូវ ១២ ម៉ាយឡេ។ នាងបានចំណាយពេល ១ ម៉ោង ដើម្បីដើរ ៤ ម៉ាយល៍ដំបូង បន្ទាប់មកទៀត ១ ម៉ោងទៀត ដើម្បីដើរ ២ ម៉ាយល៍បន្ទាប់។ បើសិនជានាងចង់ឲ្យល្បឿនអតិបរមារបស់នាងមាន ៤ ម៉ាយឡឺក្នុងមួយម៉ោង តើនាងត្រូវការល្បឿនប៉ុន្មាន (ក្នុងម៉ាយឡឺក្នុងមួយម៉ោង) ដើម្បីដើរចម្ងាយដែលនៅសល់? ;6
ខ្ញុំមានទឹកក្រូចចំនួន ១០លីត្រ ដែលមានទឹកចំនួន ២ភាគ៣ ហើយខ្ញុំចង់បន្ថែមទៅក្នុងទឹកក្រូចអាំងចំនួន ១៥លីត្រ ដែលមានទឹកចំនួន ៣ភាគ៥។ ប៉ុន្តែ នៅពេលដែលខ្ញុំបង្ហូរវា ខ្ញុំបង្ហូរទឹកកកក្រូចមួយលីត្រ តើមានទឹកប៉ុន្មាននៅក្នុង 24 លីត្រដែលនៅសល់? ;15
Raymond និង Samantha គឺជាបងប្អូនបង្កើត Raymond កើតមុន Samantha ៦ឆ្នាំ Raymond មានកូនប្រុសម្នាក់នៅអាយុ ២៣ ឆ្នាំ។ បើសិនជាសាម៉ាន់ថាមានអាយុ ៣១ឆ្នាំ ឥឡូវនេះ តើកូនប្រុសរបស់រ៉េមនុន កើតនៅប៉ុន្មានឆ្នាំមុន? ;14
Billy លក់ DVDs ។ គាត់មានអតិថិជនចំនួន ៨ នាក់នៅថ្ងៃអង្គារ។ អតិថិជនដំបូងរបស់គាត់ចំនួន ៣ នាក់ទិញ DVD មួយគូ។ អតិថិជនរបស់គាត់ទាំងពីរនាក់បន្ទាប់មក ទិញ DVD ចំនួនពីរនាក់ម្នាក់ៗ។ អតិថិជនចុងក្រោយរបស់គាត់ ៣ នាក់មិនទិញ DVDs ណាមួយទេ។ តើ Billy លក់ DVD ប៉ុន្មាន នៅ ថ្ងៃ អង្គារ? ;7
ចង្កៀងមួយរលាយ 2 សង់ទីម៉ែត្រ ក្នុងមួយម៉ោង ដែលវាឆេះ។ តើកាបូបកំដៅមួយ នឹងមានទំហំតូចជាងមុន ប៉ុន្មានសង់ទីម៉ែត្រ បន្ទាប់ពីបានដុតចាប់ពីម៉ោង ១ រសៀល ដល់ម៉ោង ៥ រសៀល? ;8
Kyle បានទិញសៀវភៅលក់ដាច់បំផុតឆ្នាំមុននេះ ក្នុងតម្លៃ១៩.៥០ដុល្លារ។ នេះជាការបញ្ចុះតម្លៃ ២៥% ពីតម្លៃដើម។ តើតម្លៃដើមនៃសៀវភៅនោះមានប៉ុន្មាន? ;26
ការ សិក្សា អំពី ការ បង្ការ និង ការ ព្យាបាល ម៉ារី បានបង់ប្រាក់សរុបចំនួន ៥០ ដុល្លារ។ តើម៉ារីបានបញ្ជាទិញភេសជ្ជៈចំនួនប៉ុន្មានដុំ បើសិនជាមួយដុំមានតម្លៃ ៨.៥០ដុល្លារ? ;2
Mishka បានទិញអាវខ្លី ៣គូ អាវយឺត ៣គូ និងសំពត់ ៣គូ។ ស្បែកជើងខ្លីមួយគូមានតម្លៃ ១៦.៥០ ដុល្លារ។ ស្បែកជើងមួយគូមានតម្លៃ $42 និងអាវមួយគូមានតម្លៃ $22.50 ។ តើ Mishka បាន ចំណាយ ប្រាក់ ប៉ុន្មាន ដុល្លារ លើ សម្លៀក បំពាក់ ទាំង អស់ នោះ? ;243
ស៊ីនថៀ ញ៉ាំ ទឹកក្រូច មួយ កែវ រាល់ យប់ ។ អ្នកស្រី ទិញ កញ្ចប់ ទឹកក្រូច ១៥ កញ្ចប់ ក្នុង តម្លៃ ៤ ដុល្លារ ក្នុង មួយ កញ្ចប់ ។ ក្រោយ ៦០ ថ្ងៃ តើ នាង នឹង ចំណាយ ប៉ុន្មាន ទៅ លើ ទឹកក្រូច? ;16
Henry បានឈប់ពីរលើកក្នុងពេលធ្វើដំណើរដោយជិះកង់ ៦០ម៉ាយឡាយ។ គាត់បានឈប់ក្រោយពី ២០ម៉ាយល៍។ ការឈប់លើកទីពីររបស់គាត់គឺមានចម្ងាយ ២៥ ម៉ាយល៍មុនពេលបញ្ចប់ដំណើរ។ តើ គាត់ បាន ធ្វើ ដំណើរ ចម្ងាយ ប៉ុន្មាន គីឡូម៉ែត្រ រវាង កន្លែង ឈប់ លើក ទី មួយ និង ទី ពីរ? ;25
Gloria កំពុងតែទិញស្បែកជើង ពេលដែលនាងបានឃើញស្បែកជើងមួយគូ ដែលសមនឹងថវិការបស់នាង។ ទោះជាយ៉ាងណា នាងត្រូវជ្រើសរើសរវាងសំពត់ និងសំពត់កែងខ្ពស់ចំនួនពីរដែលរួមគ្នាមានតម្លៃតិចជាងសំពត់ ៥ ដុល្លារ។ បើ ស្បែកជើង មាន កំពស់ មួយ ស្បែក តម្លៃ ៣៣ ដុល្លារ ហើយ ស្បែកជើង មួយ ស្បែកជើង មាន តម្លៃ ២ ដង នោះ ស្បែកជើង មាន តម្លៃ ប៉ុន្មាន ដុល្លារ? ;104
អាយុរបស់ Darrell និង Allen មានអត្រា 7:11 [រូបភាព នៅ ទំព័រ ១៦] ;109
Gunter កំពុងព្យាយាមរាប់ស្លាបព្រា បាយក្នុងដប។ គាត់សួរមិត្តភក្តិរបស់គាត់ថា តើគេគិតថា មានប៉ុន្មាននាក់នៅក្នុងអាងនោះ។ ម្នាក់និយាយថា ៨០ មួយទៀតថា ២០ នាក់ច្រើនជាងពាក់កណ្តាលនៃអ្នកដំបូង។ មួយភាគបីនិយាយថា 25% ច្រើនជាងលើកដំបូង។ តើគេគិតជាមធ្យមថាប៉ុន្មាន? ;80
John មើលថែឆ្កែចំនួន១០ក្បាល។ ឆ្កែមួយក្បាលចំណាយពេល ៥ម៉ោងក្នុងមួយថ្ងៃ ដើម្បីដើរ និងថែរក្សាអាជីវកម្មរបស់ខ្លួន។ គាត់ ចំណាយ ពេល ប៉ុន្មាន ម៉ោង ក្នុង មួយ សប្តាហ៍ ដើម្បី ថែទាំ សត្វ ឆ្កែ? ;35
Gretchen មានប្រាក់ចំនួន១១០ដុល្លារ។ មានប្រាក់មាសចំនួន ៣០ដុល្លារច្រើនជាងប្រាក់ប្រាក់។ Gretchen មានប្រាក់មាសប៉ុន្មាន? ;70
Siobhan មានគ្រឿងអលង្ការតិចជាង Aaron ២ដង។ អារ៉ុនមានគ្រឿងអលង្ការច្រើនជាងកន្លះគ្រឿងអលង្ការរបស់រ៉េមនុន ៥គ្រឿង។ បើ Raymond មានត្បូង ៤០ ត្បូង តើ Siobhan មានត្បូង ប៉ុន្មាន? ;23
Mike លេងប៉េងប៉ុងអស់រយៈពេល ៤០ នាទី។ ក្នុងរយៈពេល 20 នាទីដំបូង គាត់បាន 4 ពិន្ទុ។ នៅ ២០ នាទី បន្ទាប់ គាត់ បាន ពិន្ទុ ២៥% ច្រើន ជាង មុន។ គាត់បានសរុបបានប៉ុន្មានពិន្ទុ? ;9
Terry ញ៉ាំ ទឹកដោះគោ ២ ដង ក្នុង មួយ ថ្ងៃ ។ បច្ចុប្បន្ននេះ វាមានតម្លៃ ៤ដប ក្នុងតម្លៃ ៥ដុល្លារ។ តើ គាត់ ចំណាយ ប្រាក់ ប៉ុន្មាន ទៅ លើ ទឹកដោះគោ ក្នុង រយៈពេល ៣០ ថ្ងៃ? ;75
លោក John គ្រោង នឹង លក់ ក្បាច់ លេង របស់ លោក ទាំង អស់ ហើយ យក ប្រាក់ នោះ ទៅ ទិញ ក្បាច់ វីដេអូ។ គាត់មានគ្រឿង LEGO ចំនួន ១៣គ្រឿង ហើយគាត់លក់វា ១៥ដុល្លារក្នុងមួយគ្រឿង។ គាត់បានទិញវីដេអូហ្គេមចំនួន 8 សម្រាប់ $20 មួយក្បាល ហើយនៅសល់ $5 ទៀត។ គាត់ នៅ មាន ឡេ ហ្គូ ប៉ុន្មាន គ្រឿង ទៀត? ;2
លោក John រត់ ១០០ ម៉ែត្រ ក្នុង មួយ សប្តាហ៍។ គាត់រត់ ៣ថ្ងៃក្នុងមួយសប្តាហ៍។ គាត់បានរត់ ៣ម៉ោងនៅថ្ងៃដំបូង ហើយពាក់កណ្តាលនៃរយៈពេល ២ថ្ងៃទៀតដែលគាត់រត់។ គាត់ រត់ លឿន ប៉ុណ្ណា? ;10
Dana អាចរត់បាន លឿនជាង ៤ ដងជាងនាងដើរបាន ប៉ុន្តែនាងអាចជិះជាន់បាន លឿនជាងនាងរត់បាន ពាក់កណ្តាល។ បើសិនជាវាអាចជិះបានក្នុងល្បឿន ៣ម៉ែត្រក្នុងមួយម៉ោង តើវាអាចធ្វើដំណើរបានប៉ុន្មានម៉ែត្រក្នុងរយៈពេល ៦ម៉ោង បើសិនជាវាចំណាយពេល ១ភាគ៣ នៃពេលវេលា រត់ និង ២ភាគ៣ នៃពេលវេលា ដើរ? ;18
iPhone របស់ Brandon មាន អាយុ ច្រើន ជាង iPhone របស់ Ben ៤ ដង។ iPhone របស់ Ben មាន អាយុ ច្រើន ជាង iPhone របស់ Suzy ពីរ ដង។ បើសិនជា iPhone របស់ Suzy មានអាយុ 1 ឆ្នាំ តើ iPhone របស់ Brandon មានអាយុប៉ុន្មាន? ;8
នាគដ៏ធំឈ្មោះ Perg អង្គុយនៅកំពូលភ្នំ Farbo បាញ់ភ្លើងទៅលើអ្វីគ្រប់យ៉ាងក្នុងចម្ងាយ ១០០ ម៉ែត្រ។ Polly អាចបាញ់ដាវមាស ដែលជាអាវុធតែមួយគត់ដែលគេស្គាល់ថា អាចបាញ់សត្វដំរីបាន បានដល់ចម្ងាយ ១៤០ ហ្វីត ដែលស្ថិតនៅក្រោមការបាញ់របស់សត្វដំរី។ ប៉ុន្តែ នៅពេលដែល Polly កាន់ថ្មគុជគោផ្កាឈូក នាងអាចបោះដែកបាន ៣ដងឆ្ងាយជាងពេលដែលនាងមិនកាន់ថ្មគុជគោ។ បើសិនជាកាន់គ្រឿងអលង្ការ តើប៉ូលីអាចឈរនៅឆ្ងាយពីចំហាយនៃភ្លើងរបស់ដំរីបានប៉ុន្មាន ហើយក៏អាចវាយដំរីបានដែរ? ;200
ជីដូន ជីនស៍ បាន ធ្វើ ម្ហូប អំពៅ ៥ ដង សម្រាប់ អាហារ ថ្ងៃ ត្រង់ របស់ អ្នក ពន្លត់ អគ្គិភ័យ។ នាងបានកាត់បន្ថយមួយកែវក្នុង 8 កំណាត់និងដាក់ 5 កែវនៅលើតុភោជនីយដ្ឋានសម្រាប់ភ្ញៀវដើម្បីបម្រើខ្លួនឯង។ នៅចុងសប្តាហ៍បន្ទាប់ពីភ្ញៀវបានយក និងបរិភោគកំណាត់កាហ្វេរបស់ពួកគេ មានកំណាត់កាហ្វេចំនួន ១៤ កំណាត់នៅសល់។ ភ្ញៀវបានយកសាច់ប៉ុន្មាន? ;26
យោងតាម ព័ត៌មាន អាហារូបត្ថម្ភ របស់ វា កញ្ចប់ សាច់ក្រក មាន កាឡូរី ២៥០ ក្នុង មួយ ដង ។ ប្រសិនបើ កាបូប 300 ក្រាម មាន 5 នាទី តើ អ្នក អាច បរិភោគ បាន ប៉ុន្មាន ក្រាម ប្រសិនបើ គោលដៅ កាឡូរី ប្រចាំ ថ្ងៃ របស់ អ្នក គឺ 2000 ហើយ អ្នក បាន ទទួលទាន កាឡូរី 1800 រួច ហើយ? ;48
Charlie ចង់លក់ចង្កៀងសក់។ សម្រាប់សក់បារីមួយគីឡូក្រាម គាត់អាចផលិតបារី ១០កំណាត់បាន។ ទឹកមាត់ និង ស្លឹកឈើ ១ គីឡូក្រាម មាន តម្លៃ ១០ ដុល្លារ ។ បើសិនជាគាត់លក់កាបូបមួយចំនួន ២ដុល្លារ តើគាត់ទទួលបានប្រាក់ចំណេញសរុបប៉ុន្មាន បើគាត់បានទិញ និងលក់កាបូប ២០ដុំ? ;20
Meredith គឺជាអ្នកសរសេរប្លុកសេរី ដែលសរសេរអំពីប្រធានបទសុខភាព និងដាក់ជូនដល់អតិថិជនជារៀងរាល់ថ្ងៃជាការងារជានិច្ចរបស់នាង។ អត្ថបទ ប្លុក មួយ ចំណាយ ពេល ៤ ម៉ោង ជា មធ្យម ដើម្បី ស្រាវជ្រាវ និង សរសេរ។ កាលពីសប្តាហ៍មុន នាងបានសរសេរអត្ថបទចំនួន ៥ ថ្ងៃចន្ទ និង ២/៥ ដងច្រើនជាងអត្ថបទថ្ងៃអង្គារជាងថ្ងៃចន្ទ។ នៅថ្ងៃពុធ នាងបានសរសេរអត្ថបទចំនួនពីរដងជាងអត្ថបទដែលនាងបានសរសេរនៅថ្ងៃអង្គារ។ គណនា ចំនួន ម៉ោង សរុប ដែល នាង បាន ចំណាយ សរសេរ អត្ថបទ ក្នុង រយៈពេល បី ថ្ងៃ ។ ;104
Candice បានដាក់កាត Post-it ចំនួន ៨០ កាត នៅក្នុងកាបូបរបស់នាង មុនពេលនាងចេញទៅធ្វើការនៅហាងកាហ្វេ។ នៅតាមផ្លូវនាងបានឈប់នៅហាង ហើយទិញកញ្ចប់ Post-it note នៅកន្លែងធ្វើការ នាងបានដាក់ Post-it note តែមួយនៅលើកែវកាហ្វេចំនួន ២២០ កែវ។ បើសិនជានាងមានសំបុត្រ Post-it ចំនួន ២៣ សំបុត្រ ដែលនៅសល់សរុប តើមានសំបុត្រ Post-it ប៉ុន្មានសំបុត្រ នៅក្នុងកញ្ចប់ដែលនាងទិញ? ;163
John ទិញ ក្រវ៉ាត់ ក្រហម ច្រើន ជាង ក្រវ៉ាត់ ខៀវ ពីរ ដង។ ក្រវាត់ក្រហមមានតម្លៃជាងក្រវាត់ខៀវ ៥០%។ គាត់បានចំណាយលុយ ២០០ ដុល្លារលើក្រវ៉ាត់ខៀវ ដែលមានតម្លៃ ៤០ ដុល្លារក្នុងមួយក្រវ៉ាត់។ គាត់ចំណាយលុយប៉ុន្មានទៅលើក្រវ៉ាត់? ;800
Tracy បានប្រើខ្សែមួយខ្សែដែលមានប្រវែង 4 ជើង ដើម្បីគាំទ្រដំឡូងបារាំងនៅក្នុងសួនច្បារ។ ខ្សែភ្លើង ត្រូវបាន កាត់ជា កំណាត់ ដែលមាន ប្រវែង ៦ អ៊ីញ ។ តើ នាង បាន ទទួល បាន ចំនួន ប៉ុន្មាន? ;8
លោក Richard រស់នៅ ក្នុង អគារ ផ្ទះជួល មួយ ដែល មាន ១៥ ជាន់។ ជាន់នីមួយៗ មាន៨បន្ទប់ ហើយមាន៣/៤នៃអគារ។ តើមានផ្ទះសំរាប់ជួលប៉ុន្មានកន្លែងនៅក្នុងអគារនេះ? ;30
ឡូយដ៍មានចម្ការបំបៅត្រី។ មាន់ របស់ គាត់ ផលិត អំបិល ២៥២ អំបិល ក្នុង មួយ ថ្ងៃ ហើយ គាត់ លក់ វា ក្នុង តម្លៃ ២ ដុល្លារ ក្នុង មួយ ដូស ។ តើឡូយដ៍រកបានប៉ុន្មាន ក្នុងមួយសប្តាហ៍? ;294
នាវា របស់ Tom អាច ធ្វើ ដំណើរ បាន ១០ ម៉ែត្រ ក្នុង មួយ ម៉ោង។ គាត់បានចេញដំណើរពីម៉ោង ១ ដល់ម៉ោង ៤ ល្ងាច។ បន្ទាប់មក វា នឹង វិល ត្រឡប់ មក វិញ ក្នុង ល្បឿន ៦ម៉ែត្រ ក្នុង មួយ ម៉ោង ។ វាចំណាយពេលប៉ុន្មានដើម្បីត្រឡប់មកវិញ? ;5
កាបូបសៀវភៅរបស់អ៊ូរីយ៉ា មានទម្ងន់ខ្លាំងពេកសម្រាប់គាត់។ គាត់ត្រូវបំបាត់ទម្ងន់ ១៥ ផោនពីវា។ សៀវភៅកុនរបស់គាត់មានទម្ងន់ 1/4 ផោន និងកីឡារបស់គាត់មានទម្ងន់ 1/2 ផោន។ បើគាត់យកសៀវភៅកំប្លែង ៣០ ក្បាល ចេញ តើគាត់ត្រូវយកកំសាន្តប៉ុន្មានទៀត? ;15
ការ ជួសជុល រថយន្ត ការ សិក្សា អំពី ការ សម្រប សម្រួល ការ សិក្សា អំពី ការ សម្រាក នៅថ្ងៃសុក្រ អ្នកជួសជុលម៉ាស៊ីនជួសជុលរថយន្តចំនួន ១២ លើក ហើយមិនជួសជុលរថយន្តតាក់ស៊ីណាមួយទេ។ តើអ្នករចនាបានចំណូលច្រើនជាងប៉ុន្មានថ្ងៃក្នុងថ្ងៃដែលមានចំណូលខ្ពស់ជាង? ;40
ប្អូនស្រី Doubtfire កំពុងបើកបរទៅផ្ទះជាមួយកូនឆ្មា 7 ក្បាលដែលត្រូវបានគេទទួលយកពីកន្លែងសង្គ្រោះសត្វនៅមូលដ្ឋាន នៅពេលដែលម្តាយរបស់ពួកគេទូរស័ព្ទមកប្រាប់ពួកគេថា ឆ្មាផ្ទះរបស់ពួកគេ 2 ក្បាលទើបតែមានកូនឆ្មា។ នាងនិយាយថា Patchy ដែលជាឆ្មាដំបូង មានកូនចៅចិញ្ចឹមច្រើនជាងមុន ៣ដង ខណៈដែល Trixie ដែលជាឆ្មាទី២ មានកូនចិញ្ចឹម ១២នាក់។ តើក្រុមគ្រួសារ Doubtfire មានកូនចៅប៉ុន្មាននាក់ឥឡូវនេះ? ;40
ជិន មាន លីលីបូ ៣០ ក្បាល។ Jean បានបរិភោគទឹកកកពីរដុំ។ ជាមួយនឹងក្រូចឆ្មារដែលនៅសល់នោះ លោក Jean ចង់ដាក់ក្រូចឆ្មារ 2 ក្រូចឆ្មារក្នុងកាបូបមួយ។ តើ Jean អាច បំពេញ កាបូប បាន ប៉ុន្មាន? ;14
