question;answer_number
Program anyar wis 60 downloads ing sasi kapisan. Jumlah download ing sasi kapindho kaping telu luwih akeh tinimbang download ing sasi kapisan, nanging banjur mudhun 30% ing sasi katelu. Pira total download program kasebut sajrone telung wulan? ;366
Toula lunga menyang toko roti lan tuku macem-macem jinis jajanan. Dheweke tuku 3 lusin donat sing regane $ 68 saben lusin, 2 lusin cupcake mini sing regane $ 80 saben lusin, lan 6 lusin cheesecake mini kanthi rega $ 55 saben lusin. Pira regané? ;694
Carlos lagi nandur wit jeruk nipis. Wit kasebut regane $ 90 kanggo ditandur. Saben taun bakal tuwuh 7 lemon, sing bisa didol saben $ 1.5. Regane $ 3 saben taun kanggo banyu lan panganan wit kasebut. Pira taun sakwisé kuwi dhèwèké isa mulai nggolèk dhuwit saka wit jeruk nipis? ;13
Melanie kuwi dadi juru dodolan omah-omah. Dheweke adol sepertiga saka vacuum cleaner ing omah ijo, 2 liyane menyang omah abang, lan setengah saka sing isih ana ing omah oranye. Nèk Melanie isih nduwé 5 mesin cuci, pinten sing digunakké ing wiwitan? ;18
Ing kelas tarian 20 siswa, 20% mlebu ing tarian kontemporer, 25% sisane mlebu ing tarian jazz, lan sisane mlebu ing tarian hip-hop. Pira persentase saka kabeh siswa sing mlebu ing tari hip-hop? ;60
Pedagang pengin nggawe pilihan tuku antarane 2 rencana tuku: perhiasan regane $ 5,000 utawa gadget elektronik regane $ 8,000. Penasihat finansial dheweke ngira yen pasar perhiasan bakal munggah 2.5% nalika pasar gadget elektronik bakal munggah 1.2% sajrone wulan sing padha. Yen pedagang looking kanggo nggedhekake bathi ing pungkasan sasi iki dening nggawe pilihan, carane akeh bathi iki bakal dadi? ;125
Rong sepur mangkat saka San Rafael ing wektu sing padha. Dheweke wiwit lelungan menyang sisih kulon, loro-lorone lelungan 80 mil. Ing dina candhake, dheweke lelungan menyang sisih lor, nutupi jarak 150 mil. Apa jarak sing dilakoni saben sepur ing rong dina? ;230
Jill dibayar $20 saben jam kanggo mulang lan $30 kanggo dadi pelatih pemandu sorak. Yen dheweke kerja 50 minggu setahun, 35 jam seminggu dadi guru lan 15 jam seminggu dadi pelatih, apa gaji taunan dheweke? ;57500
Claire nggawe omelet 3 endhog saben esuk kanggo sarapan. Pira puluhan endhog sing bakal dipangan ing 4 minggu? ;7
Marissa mlaku-mlaku ing dalan sing dawané 12 mil. Dhèwèké butuh wektu 1 jam kanggo mlaku 4 mil sing kapisan, banjur 1 jam manèh kanggo mlaku 2 mil sabanjuré. Yen dheweke pengin kacepetan rata-rata dadi 4 mil saben jam, apa kacepetan (ing mil saben jam) dheweke kudu mlaku jarak sing isih ana? ;6
Aku duwe 10 liter omben-omben jeruk sing rong pertiga banyu lan aku pengin nambahake kanggo 15 liter omben-omben nanas sing telung perlima banyu. Nanging nalika aku pour iku, aku spill siji liter saka ngombe oranye. Pira banyu sing ana ing 24 liter sing isih ana? ;15
Raymond lan Samantha iku sedulur selir. Raymond lair 6 taun sadurungé Samantha. Raymond nduwé anak lanang wektu umuré 23 taun. Nèk saiki umuré Samantha 31 taun, anaké Raymond lair pira taun kepungkur? ;14
Billy dodol DVD. Dheweke duwe 8 pelanggan ing dina Selasa. Telung pelanggan sing pertama tuku siji DVD. Wong loro sing dadi pelanggan sabanjuré tuku rong DVD. Telung pelanggan pungkasan ora tuku DVD. Pira DVD sing didol Billy dina Selasa? ;7
Lilin lebur 2 sentimeter saben jam sing diobong. Sepira cendhaké cendhela bakal luwih cendhek sawisé kobong saka jam 1:00 nganti 5:00 sore? ;8
Kyle tuku buku laris taun kepungkur kanthi rega $ 19.50. Iki kanthi diskon 25% saka rega asli. Pira regane buku kasebut ing awal? ;26
Marie pesen siji panganan pitik sing regane $ 12, 5 paket susu sing regane $ 3 saben, 4 apel sing regane $ 1,50 saben, lan sawetara kothak pizza. Marie mbayar total $ 50. Pira kothak pizza sing dijaluk Marie yen saben kothak regane $8.50? ;2
Mishka tuku 3 pasang celana pendek, 3 pasang celana, lan 3 pasang sepatu. Sepasang celana pendek regane $ 16.50. Sepasang celana regane $ 22.50 lan sepasang sepatu regane $ 42. Pira dhuwit sing dienggo Mishka kanggo tuku klambi? ;243
Cynthia mangan es krim saben wengi. Dheweke tuku karton es krim kanthi 15 porsi es krim saben karton kanthi rega $ 4.00 saben karton. Sakwisé 60 dina, dhèwèké bakal ngentèkké dhuwit pinten kanggo és krim? ;16
Henry mandheg kaping pindho sajrone plancongan sepedha 60 mil. Dheweke pisanan mandheg sawise 20 mil. Papan mandheg sing kapindho yaiku 15 mil sakdurungé akhir perjalanan. Pira mil sing ditempuh ing antarané panggonan sing kapisan lan kapindho? ;25
Gloria lagi blanja sepatu nalika dheweke nemokake sepasang sepatu sing cocog karo anggaran sepatu. Nanging, dheweke kudu milih antarane boots lan loro pasangan tumit dhuwur sing bebarengan biaya limang dolar kurang saka boots. Yen siji pasangan tumit regane $ 33 lan liyane regane kaping pindho, pira dolar boots? ;104
Umuré Darrell lan Allen ana ing rasio 7:11. Nèk umuré saiki 162 taun, kira-kira umuré Allen 10 taun manèh. ;109
Gunter nyoba ngetung jelly bean ing toples. Dhèwèké takon karo kanca-kancané, kira-kira ana pira sing ana ing wadhah kuwi. Siji ngandika 80. Liyané kandha nèk 20 luwih akèh timbang setengah saka sing sepisanan. Katelu ngomong 25% luwih saka sing pertama. Apa kira-kira rata-rata sing dikira? ;80
John ngurus 10 asu. Saben asu njupuk.5 jam saben dina kanggo mlaku lan ngurus bisnis. Pira jam seminggu dheweke ngurus asu? ;35
Gretchen nduwé dhuwit 110 koin. Ana 30 dhuwit emas luwih akeh tinimbang dhuwit perak. Gretchen nduwé dhuwit emas pira? ;70
Siobhan nduwéni perhiasan 2 luwih sithik tinimbang Aaron. Aaron duwe 5 perhiasan luwih saka setengah perhiasan Raymond. Nèk Raymond nduwé 40 permata, pira sing diduwèni Siobhan? ;23
Mike main ping pong suwene 40 menit. Ing 20 menit kapisan, dhèwèké gol 4 poin. Ing 20 menit kapindho, dheweke entuk 25% poin luwih akeh. Pira total poin sing diasilaké? ;9
Terry mangan 2 yogurt sedina. Saiki didol ing 4 yogurt kanthi rega $ 5.00. Pira dhuwit sing dienggo kanggo yogurt sakwéné 30 dina? ;75
John arep ngedol dolanané kabèh lan nggunakké dhuwit kuwi kanggo tuku dolanan vidhéo. Dheweke duwe 13 set lego lan dheweke adol saben $ 15. Dheweke pungkasane tuku 8 game video kanthi rega $ 20 saben lan isih ana $ 5. Pira set lego sing isih diduweni? ;2
John mlayu 60 mil saben minggu. Dheweke mlaku 3 dina seminggu. Dheweke mlaku 3 jam dina pisanan lan setengah dina liyane sing mlaku. Sepira cepeté mlayu? ;10
Dana bisa mlayu kanthi kecepatan kaping papat luwih cepet tinimbang dheweke bisa mlaku, nanging dheweke bisa mlumpat kanthi kecepatan sing separo luwih cepet tinimbang dheweke bisa mlayu. Yen dheweke bisa mlumpat kanthi kecepatan 3 mil per jam, pinten mil sing bisa dituju sajrone enem jam yen dheweke ngentekake sepertiga wektu mlaku lan rong pertiga wektu mlaku? ;18
IPhone Brandon kaping papat luwih tuwa tinimbang iPhone Ben. IPhone Ben luwih tuwa tikel loro tinimbang iPhone Suzy. Yen iPhone Suzy wis umur setaun, pira umur iPhone Brandon? ;8
Naga gedhé, Perg, lungguh ing dhuwur gunung Farbo, ambegan geni marang apa wae sing ana ing jarak 1000 kaki. Polly bisa mbuwang tumbak emas, siji-sijiné senjata sing bisa nggelar naga, nganti jarak 400 kaki, ing sacedhake geni naga. Nanging, wektu Polly nyekel watu safir, dhèwèké isa mbuwang tumbak nganti ping telu luwih adoh tinimbang wektu ora nyekel watu safir. Nèk Polly nyekel watu permata, apa adohé saka geni naga sing isa digunakké Polly lan isih isa nggunakké tumbak emas kanggo nyerang naga? ;200
Nek Jones nggoreng 5 kue apel kanggo mangan awan petugas pemadam kebakaran. Dheweke ngethok saben pie dadi 8 irisan lan nyelehake limang pie ing meja prasmanan supaya para tamu bisa ngladeni awake dhewe. Ing pungkasan sore, sawise para tamu njupuk lan mangan potongan pie, ana 14 potongan pie sing isih ana. Pira potongan sing dijupuk para tamu? ;26
Miturut informasi nutrisi, sak kantong keripik duwe 250 kalori saben porsi. Yen tas 300g duwe 5 porsi, pinten gram sampeyan bisa mangan yen target kalori saben dina yaiku 2000 lan sampeyan wis ngonsumsi 1800 kalori? ;48
Charlie kepengin ngedol lilin lilin lebah. Saben kilogram lilin lebah, dhèwèké isa nggawé 10 lilin sing runcing. Siji pon lilin lebah lan wicks biaya $ 10.00 ing persediaan. Yen dheweke adol saben lilin kanthi rega $ 2.00, apa bathi bathi yen dheweke nggawe lan adol 20 lilin? ;20
Meredith minangka blogger freelance sing nulis babagan topik kesehatan lan ngirim menyang klien saben dina minangka tugas permanen. Artikel blog njupuk rata-rata 4 jam kanggo riset lan nulis babagan. Minggu kepungkur, dheweke nulis 5 artikel ing dina Senen lan 2/5 kaping luwih akeh artikel ing dina Selasa tinimbang dina Senen. Ing dina Rebo, dhèwèké nulis artikel sing tikel loro saka sing ditulis ing dina Selasa. Ngetung jumlah total jam dheweke ngginakaken nulis artikel ing telung dina. ;104
"Candice masang 80 cathetan ing kanthongé sakdurungé metu ing kanthong kopi. Ing dalan, dheweke mandheg ing toko lan tuku paket cathetan Post-it; Ing papan kerja, dheweke nyelehake siji cathetan Post-it ing saben cangkir kopi 220 sing beda. Nèk dhèwèké isih nduwé 23 cathetan, pinten cathetan ing bungkusan sing dituku? ";163
John tuku dasi abang sing tikel loro tinimbang dasi biru. Krawat abang regane 50% luwih larang tinimbang krawat biru. Dhèwèké nglampahi $200 kanggo tuku dasi biru sing regané $40 saben dasi. Pira dhuwité kanggo tuku dasi? ;800
Tracy migunakaké kawat dawané 4 kaki kanggo njurung tanduran tomat ing kebon. Kawat kasebut dipotong dadi potongan 6 inci. Ana pirang-pirang bagéan sing diduwèni? ;8
Richard manggon ing bangunan apartemen kanthi 15 lantai. Saben lantai ngemot 8 unit, lan 3/4 bangunan dikuwasani. Apa jumlah total unit kosong ing bangunan? ;30
Lloyd nduwé peternakan endhog. Ayam-ayamé ngasilaké endhog 252 saben dina lan didol kanthi rega $2 saben rolas. Pira dhuwit sing ditampa Lloyd saben minggu? ;294
Kapal Tom bisa mlaku kanthi kecepatan 10 mil saben jam. Dheweke lagi lelayaran saka jam 1 nganti jam 4 sore. Banjur bali kanthi kecepatan 6 mph. Suwene apa wektu kanggo bali? ;5
Tas buku Uria dadi abot banget kanggo dhèwèké. Dheweke kudu mbusak 15 pon saka iku. Buku komiké boboté 1/4 pon saben lan dolanané boboté 1/2 pon saben. Nèk dhèwèké nyopot 30 buku komik, cacahé dolanan sing kudu dicopot pira? ;15
Mekanik ngisi tarif sing beda kanggo ndandani ban truk lan mobil. Kanggo saben ban truk sing didandani, mekanik bakal ngisi $ 60 lan kanggo saben ban mobil sing didandani, mekanik bakal ngisi $ 40. Ing dina Kemis, tukang mesin ndandani 6 ban truk lan 4 ban mobil. Ing dina Jum'at, mekanik ndandani 12 mobil lan ora ndandani ban truk. Pira luwih akeh penghasilan sing digawe mekanik ing dina kanthi penghasilan sing luwih dhuwur? ;40
Suster Doubtfire lagi nyopir mulih karo 7 kucing sing diadopsi saka papan perlindungan kewan lokal nalika ibune nelpon kanggo ngandhani yen loro kucing omah sing nembe duwe anak kucing. Dheweke ujar manawa Patchy, kucing pertama, duwe anak kucing sing diadopsi kaping telu, dene Trixie, kucing liyane, duwe 12. Saiki, cacahé kucing ing kulawarga Doubtfire ana pira? ;40
Jean nduwé 30 permen karet. Jean mangan 2 saka lollipops. Kanthi sisa permen karet, Jean kepengin ngemas 2 permen karet ing sak tas. Pira kanthong sing isa diisi Jean? ;14
Peter arep nonton wayang minggu iki. Dheweke tansah entuk tiket kanggo $ 7 lan popcorn kanggo $ 7. Nèk dhèwèké nduwé dhuwit 42 dolar seminggu, sepira kerepé dhèwèké isa nonton filem? ;3
Jembatan kayu ora bisa nggawa luwih saka 5000 pon. Truk pangiriman sing diisi kothak sing padha, saben bobot 15 pon, bakal ngliwati jembatan kasebut. Bobot gabungan saka sopir lan truk kosong yaiku 3755 pon. Apa nomer maksimum kothak sing bisa dimuat ing truk nalika ora ngluwihi watesan bobot jembatan? ;83
Stephen pesen barang-barang ing Internet. Bill pungkasan teka kanggo $40.00. Amarga iki liwat vendor pangiriman, padha ditambahi ing biaya 25% kanggo total final lan ngisi $ 3.00 ing biaya pangiriman. Stephen uga mènèhi tip $4.00. Sakwisé mbayar biaya tambahan, rega akhir barang-barang belanja Stephen pira? ;57
Semak raspberry duwe 6 klompok 20 woh saben lan 67 woh individu sing kasebar ing semak. Ana total pirang-pirang raspberry? ;187
Sawijining kranjang ngemot 25 jeruk ing antarane 1 ora apik, 20% durung mateng, 2 asem lan sisane apik. Pira jeruk sing apik? ;17
Janet tuku bros kanggo anaké wédok. Dheweke mbayar $ 500 kanggo bahan kanggo nggawe lan banjur $ 800 liyane kanggo tukang perhiasan kanggo mbangun. Sawise iku, dheweke mbayar 10% kanggo njaluk diasuransiake. Pira dhuwit sing dibayar? ;1430
Yen Marcy kerja kanggo perusahaan sing padha suwene 40 taun, dheweke entuk pensiun taunan $ 50,000 / taun. Wiwit 20 taun, dheweke entuk hak 5% saka nilai pensiun saben taun. Yen dheweke mandheg sawise 30 taun, pinten pensiun taunan? ;25000
Aleena langganan layanan streaming sing ngisi dheweke $ 140 saben wulan. Yen perusahaan streaming ngisi jumlah awal kanggo setengah taun pisanan lan banjur ngisi 10% kurang dhuwit ing setengah taun liyane, ngetung jumlah total sing wis dibayar kanggo layanan streaming ing pungkasan taun. ;1596
Sophia arep numpak mobil, lan péngin ngerti sepira adohé bisané nganggo bensin. Dhèwèké wis numpak 100 mil wiwit ngisi bensin pungkasan, lan dhèwèké kudu nglebokké 4 galon bensin kanggo ngisi bensin manèh. Buku pedoman mobilé kandha nèk tangkiné isi bensin 12 galon. Sepira adohé Sophia isa numpak mobil nganggo sak tangki bensin? ;300
Jim ngentèkaké 2 jam nonton TV banjur mutusaké kanggo pindhah menyang amben lan maca kanggo setengah wektu. Dheweke nindakake iki kaping 3 seminggu. Pira jamé dhèwèké nonton TV lan maca ing patang minggu? ;36
Ana papat sekolah sing saingan ing turnamen basket. Saben sekolah wis ngirim tim basket bocah-bocah wadon lan tim basket bocah lanang lan saben tim duwe 5 pemain. Saben sekolah uga ngirim pelatih kanggo saben tim. Total, pinten tiyang ingkang sampun dipun utus saking sadaya sekolah? ;48
Ana wong sing golek bandha sing nemokké peti sing kebak permata. Ana 175 berlian, 35 ruby kurang saka berlian, lan kaping pindho nomer zamrud saka ruby. Pira akèhé permata sing ana ing pethi kuwi? ;595
Ana bocah lanang sing kaping pindho luwih akeh tinimbang bocah wadon ing sekolah Dr. Wertz. Yen ana 60 bocah wadon lan 5 siswa kanggo saben guru, pinten guru sing ana? ;36
Bailey miwiti kanthi jumlah dhuwit tartamtu. Banjur dheweke nampa tunjangan mingguan $ 5 kanggo 8 minggu. Ing pungkasan 8 minggu, yen dheweke duwe total $ 100, sepira dhuwit sing diwiwiti Bailey? ;60
Judy mulang 5 kelas tari, saben dina, ing dina kerja lan 8 kelas ing dina Setu. Yen saben kelas wis 15 siswa lan dheweke ngisi $ 15.00 saben siswa, carane akeh dhuwit dheweke nggawe ing 1 minggu? ;7425
Kelian nduwé rong resep kanggo nyiapké panganan, siji sing isiné 20 instruksi lan sing nomer loro sing isiné ping pindho. Pira instruksi sing kudu diwaca Kelian kanggo nyiapké panganan loro kuwi? ;60
Tommy ngumpulake dana kanggo amal kanthi adol brownies kanthi rega $ 3 saben irisan lan cheesecakes kanthi rega $ 4 saben irisan. Nèk Tommy ngedol 43 brownies lan 23 irisan cheesecake, pira dhuwit sing didol Tommy? ;221
Shiela tuku limang ponsel kanthi rega $ 150 saben kanggo cicilan 3 wulan. Bunga 2% bakal dikenani biaya kanggo saben unit. Pira sing bakal dibayar Shiela saben wulan suwene 3 wulan? ;255
Artie nduwé toko kembang ing Pasar Petani. Dheweke adol telung jinis kembang: marigolds, petunias lan begonia. Dheweke biasane adol marigolds kanthi rega $ 2.74 saben pot, petunia kanthi rega $ 1.87 saben pot lan begonia kanthi rega $ 2.12 saben pot. Artie ora duwe dhuwit ganti dina iki, mula dheweke mutusake kanggo ngubengi kabeh rega menyang dolar sing paling cedhak. Nèk Artie ngedol 12 pot marigold, 9 pot petunia, lan 17 pot begonia, pira dhuwité? ;88
Lukas ngentèkaké wektu ing pantai mbangun kastil wedhi. Pungkasané, dhèwèké ngerti yèn saben tingkat kastil wedhi bakal duwé setengah saka kothak minangka tingkat ing ngisor iki. Yen dheweke nggawe sandcastle 4 tingkat ngendi tingkat ndhuwur wis kothak meter 16, apa rata-rata kothak meter saka tingkat? ;60
Cecilia lagi wae tuku asu anyar. Miturut dokter hewan, dheweke kudu menehi panganan asu 1 cangkir panganan asu saben dina sajrone 180 dina pisanan. Banjur dheweke kudu menehi panganan asu 2 cangkir saben dina kanggo sisa urip. Yen siji tas panganan asu ngemot 110 cangkir, pira tas panganan asu sing bakal digunakake Cecilia ing taun kapisan? ;5
Yen Raymond ngumbah setengah saka Sarah, lan Sarah ngumbah 4 kaping luwih akeh tinimbang David, ngetung prabédan ing jumlah Raymond lan David sing ngumbah yen Sarah ngumbah 400 pon. ;100
Vincent bisa tuku kembang ing paket 3 kanggo $ 2.50 utawa ing paket 2 kanggo $ 1. Apa sing isa disimpen merga tuku kembang 18 kanthi rega sing luwih murah? ;6
John ngadopsi asu. Dheweke njupuk asu menyang groomer, sing regane $ 100. Tukang cukur nawakake diskon 30% kanggo dadi pelanggan anyar. Pira regane perawatan? ;70
Wong wadon loro éntuk 1/6 saka 24 liter banyu. Banjur bocah lanang entuk 6 liter banyu. Ana pirang liter banyu sing isih ana? ;10
Charlie nduwé 10 stiker. Dhèwèké tuku 21 stiker saka toko ing pusat perbelanjaan lan éntuk 23 stiker kanggo ulang tauné. Banjur Charlie mènèhi 9 stiker marang adhine lan nggunakaké 28 kanggo dekorasi kertu ucapan. Pira stiker sing isih ana ing Charlie? ;17
Grace bobote 125 pon. Boboté Alex kurang saka 2 pon luwih cilik tinimbang boboté Grace sing ping papat. Apa bobot gabungan ing pon? ;623
Dan nandur telung suket mawar. Saben suket mawar nduwé 25 kembang mawar. Saben mawar duwé 8 eri. Ana akèhé eri apa? ;600
Tim bal-balan main 22 pertandingan. Padha menang 8 luwih saka padha ilang. Pira sing menang? ;15
Gene lagi nyutuh selimut saka kaos suvenir lawas. Dhèwèké nduwé klambi siji saka saben liburan sing wis dilakoni. Saben klambi iku blok quilt dhewe. Saben baris digawe saka blok saka taun liburan sing beda. Dheweke lunga patang preinan saben taun lan wis preinan wiwit umur 23 taun. Saiki umuré wis 34 taun. Pira blok quilt sing ana ing total? ;44
Greg nduwé alarm sing disetel kanggo muni ping telu sedina kanggo ngélingké. Wektu wekeré muni, terus muni nganti Greg matèni. Nalika pisanan iku lunga dina iki, iku rang kaping papat. Wektu sing kapindho, suwara kuwi muni nganti ping telu suwene suwara sing kapisan. Wektu sing katelu, suwéé ora separo saka wektu sing kapindho. Sepira kerepe weker muni? ;22
Perusahaan mbayar saben karyawan $ 600 ing sasi. Perusahaan iki nduwéni kebijakan kanggo nambah gaji saben karyawan kanthi 10% saka gaji awal saben taun kanggo wong-wong sing wis nginep ing perusahaan kasebut limang taun. Yen Sylvie mung jam 5 taun ing perusahaan Desember pungkasan, apa gaji taunan dheweke sawise telung taun layanan? ;9360
Album sing kapisan saka Marilyn didol ping sepuluh luwih akèh tinimbang sing didol Harald. Nèk buku-buku kuwi kabèh wis didol 88.000, Harald isa ngedol pira? ;8000
Christina ngrencanakaké pésta ulang taun lan butuh kanthong hadiah.75 saben tamu sing diundang, amarga 1/4 saka pamiarso ora teka. Dhèwèké ngundang 16 kancané. Kantong hadiah regane $ 2 saben. Pira dhuwit sing bakal dienggo? ;24
Ted the T-Rex wis planning kanggo nggawa salad kentang kanggo piknik dinosaurus. Dheweke ngerti yen dinosaurus diwasa bakal mangan 10 pon salad kentang, lan bocah bakal mangan setengah saka wong diwasa. Nèk ing acara kuwi ana 20 wong diwasa lan 5 bocah, kira-kira pira kilogram salad kentang sing kudu digawa Ted kanggo acara kuwi, nèk péngin isa mènèhi mangan kabèh wong? ;225
Jan nduwé kéwan ingon ping telu luwih akèh tinimbang Marcia. Marcia nduwé kéwan ingon loro luwih akèh tinimbang Cindy. Nèk Cindy nduwé kéwan ingon papat, cacahé kéwan ingon telu kuwi pira? ;28
Emily duwé anak papat sing jenengé Amy, Jackson, Corey, lan James. Amy luwih tuwa 5 taun tinimbang Jackson lan 2 taun luwih enom tinimbang Corey. Yen James umur 10 taun lan umur 1 taun luwih enom tinimbang Corey, pira umure Jackson? ;4
Lee mbiyèn isa mlayu rintangan 400 mèter rong detik luwih cepet tinimbang Gerald sing mlayu rintangan 400 mèter. Nanging Gerald ngowahi dieté, sing ningkataké kacepetané nganti 10%. Nèk Lee mlayu 400 mèter rintangan ing 38 detik, sepira cepeté Gerald, sing dieté wis apik, mlayu 400 mèter rintangan ing detik? ;36
Ing sawijining lingkungan, cacahing kelinci sing dadi kewan ingon-ingon kurang saka rolas tinimbang jumlah gabungan saka asu lan kucing. Yen ana loro kucing kanggo saben asu, lan cacahe asu ana 60, cacahe kewan ingon ing lingkungan kasebut? ;348
Saka 200 siswa kelas 5, 2/5 yaiku bocah lanang lan 2/3 bocah wadon ana ing pramuka. Pira bocah wadon sing ora ana ing pramuka? ;40
Harry turu 9 jam bengi. Kancané James turu mung 2/3 saka apa Harry turu. Pira jam Harry turu luwih saka James? ;3
Nalika Freda masak tomat kaleng dadi saus, volume tomat dadi setengah. Saben 16 ons kaleng tomat sing digunakake ngemot telung tomat. Saos tomat pungkasan Freda ngasilaké 32 ons saos. Pira tomat sing dienggo Freda? ;12
Mobil-mobil wis antri ing dalan gedhe. Sawetara mobil liwat ing 15 menit pisanan macet lalu lintas, banjur 20 mobil liyane liwat ing 15 menit macet sing isih ana. 5 mobil saka baris njupuk metu supaya padha ora kudu drive liwat macet lalu lintas. Yen ana 30 mobil ing dalan gedhe, pinten mobil sing ngliwati kemacetan lalu lintas ing 15 menit kapisan? ;5
Maria iku tukang kebon sing seneng banget. Wingi, dhèwèké nampa 18 tanduran anyar saka taman tanduran sing paling disenengi. Dheweke wis duwe 2 potted tanduran ing saben saka 40 windows ledges saka negara omah gedhe dheweke. Merga rumangsa loma, dhèwèké mutuské arep mènèhi 1 pot saka saben tanduran kanggo kanca lan kulawarga sesuk. Ana pirang-pirang tanduran sing isih ana ing pot sing bakal ditandur Mary? ;58
Jerome nduwé kanca papat sing mara mara mara ing omahé. Kanca kapisan ngeklik ing lonceng lawang kaping 20 sadurunge Jerome mbukak, kanca kapindho ngeklik ing lonceng lawang 1/4 kaping luwih saka kanca pisanan Jerome. Kanca sing nomer telu tekan bel lawang kaping 10 luwih saka kanca nomer papat. Nèk kanca sing nomer papat ngetokké lonceng 60 kali, pinten loncengé sing ngetokké? ;175
Solo kudu maca 4 kaca saka buku teks Ilmu, 20 kaca saka buku teks Studi Sosial, 7 kaca saka buku teks Sejarah lan 8 kaca saka buku teks Geografi. Solo maca 15 kaca ing dina Senen. Nèk dhèwèké nduwé wektu 4 dina kanggo ngrampungké maca, rata-rata kudu maca pira kaca saben dina? ;6
John seneng ngombe segelas banyu nalika sarapan, nedha awan lan nedha bengi. Akiré, dhèwèké uga ngombé sakdurungé turu. John nindakake iki saben dina kerja, nanging ing akhir minggu dheweke seneng santai lan ngombe soda nalika nedha bengi. Pira gelas banyu sing diombe John seminggu? ;26
Ana kabut saka samodra sing nutupi kutha. Butuh wektu 10 menit kanggo nutupi saben 3 mil saka kutha. Yen kutha iki 42 mil saka pinggir segara menyang pinggir pedalaman sing ngelawan, pinten menit bakal njupuk kanggo bank kabut kanggo nutupi kabeh kutha? ;140
Poppy lagi ngrampungaké teka-teki sing cacahé 1.000 potongan. Dhèwèké nempatké seprapat saka potongan-potongané ing papan, banjur ibuné nempatké seprapat saka potongan-potongan sing isih ana. Pira potongan teka-teki sing isih ana? ;500
Cody mangan telung kali luwih akeh cookie tinimbang Amir. Yen Amir mangan 5 cookie, pinten cookie loro mangan bebarengan? ;20
John nduwé 3 kothak. Saben kothak gedhéné 5 inci kanthi 6 inci kanthi 4 inci. Temboké kandel 1 inci. Apa total volume njero kabeh 3 kothak? ;72
Frankie nonton TV sawisé rampung PR saben wengi. Saben dina Senen lan Selasa, dhèwèké nonton acara acara favorité sing suwéné sak jam saben wengi. Ing dina Rebo, dhèwèké nonton sapérangan épisode saka acara 30 menit. Ing dina Kemis, dhèwèké ngrampungké PR luwih dhisik lan nonton épisode 1 jam lan acara 30 menit. Ing dina Jum'at, dhèwèké kudu turu nganti larut ing akhir minggu, mula dhèwèké nonton rong épisode sing suwéné 1 jam. Nèk dhèwèké nonton TV 7 jam, pinten épisode 30 menit sing ditonton ing dina Rebo? ;3
