question;answer_number
Marie beställde en kycklingmåltid som kostade 12 dollar, 5 paket mjölk som kostade 3 dollar styck, 4 äpplen som kostade 1,50 dollar styck och några lådor pizza. Marie betalade totalt 50 dollar. Hur många lådor med pizza beställde Marie om varje låda kostar 8,50 dollar? ;2
Mishka köpte 3 par shorts, 3 par byxor och 3 par skor. Ett par shorts kostar 16,50 dollar. Ett par byxor kostar 22,50 dollar och ett par skor kostar 42 dollar. Hur många dollar har Mishka spenderat på kläderna? ;243
Cynthia äter en portion glass varje kväll. Hon köper kartonger med 15 portioner glass per kartong till en kostnad av 4 dollar per kartong. Efter 60 dagar, hur mycket kommer hon att spendera på glass? ;16
Henry gjorde två stopp under sin cykeltur på 60 mil. Han stannade först efter 20 miles. Hans andra stopp var 15 miles före resans slut. Hur många kilometer reste han mellan sitt första och andra stopp? ;25
Gloria handlar skor när hon stöter på ett par stövlar som passar hennes budget. Men hon måste välja mellan stövlarna och två par högklackade skor som tillsammans kostar fem dollar mindre än stövlarna. Om ett par klackar kostar 33 dollar och det andra kostar dubbelt så mycket, hur många dollar är då stövlarna? ;104
Darrells och Allens ålder är i förhållandet 7:11. Om deras totala ålder nu är 162 år, beräkna Allens ålder om 10 år. ;109
Gunter försöker räkna marmeladebönorna i en burk. Han frågar sina vänner hur många de tror finns i burken. En säger 80. En annan säger 20 mer än hälften av den första. En tredjedel säger 25% mer än den första. Vad gissar de i genomsnitt? ;80
John tar hand om tio hundar. Varje hund tar 1,5 timmar om dagen på att gå och sköta sina affärer. Hur många timmar i veckan ägnar han åt att ta hand om hundar? ;35
Gretchen har 110 mynt. Det finns 30 guldmynt mer än silvermynt. Hur många guldmynt har Gretchen? ;70
Siobhan har två juveler mindre än Aaron. Aaron har fem juveler mer än hälften av Raymonds. Om Raymond har 40 juveler, hur många juveler har Siobhan? ;23
Mike spelar pingis i 40 minuter. I de första 20 minuterna får han fyra poäng. I de andra 20 minuterna får han 25% fler poäng. Hur många poäng gjorde han totalt? ;9
Terry äter två yoghurt om dagen. De säljs för närvarande till 4 yoghurt för 5 dollar. Hur mycket spenderar han på yoghurt under 30 dagar? ;75
John planerar att sälja alla sina leksaker och använda pengarna till att köpa videospel. Han har 13 lego-satser och säljer dem för 15 dollar vardera. Han köper åtta videospel för 20 dollar vardera och har 5 dollar kvar. Hur många lego-satser har han kvar? ;2
John springer 100 km i veckan. Han springer tre dagar i veckan. Han springer 3 timmar den första dagen och hälften så mycket de andra två dagarna han springer. Hur fort springer han? ;10
Dana kan springa fyra gånger snabbare än hon kan gå, men hon kan hoppa med hälften så snabb hastighet som hon kan springa. Om hon kan hoppa med tre miles i timmen, hur många miles kan hon resa på sex timmar om hon spenderar en tredjedel av tiden att springa och två tredjedelar av tiden att gå? ;18
Brandons iPhone är fyra gånger äldre än Bens. Bens iPhone är dubbelt så gammal som Suzy. Om Suzy's iPhone är 1 år gammal, hur gammal är Brandon's iPhone? ;8
Den stora draken, Perg, satt högt på berget Farbo, och blåste eld på allt inom 300 meters avstånd. Polly kunde kasta guldspjutet, det enda kända vapnet som kunde släda draken, på ett avstånd av 120 meter, inom räckhåll för drakens lågor. Men när Polly höll safirstenen kunde hon kasta spjutet tre gånger längre än när hon inte höll på juvelstenen. Om hon höll ädelstenen, hur långt utanför drakens eld räckvidd kunde Polly stå och ändå slå draken med guldspjutet? ;200
Mormor Jones bakade fem äppelpaj för brandmännen. Hon skar varje paj i åtta bitar och satte ut de fem pajerna på buffébordet så att gästerna kunde servera sig själva. När gästerna hade tagit och ätit sina pajstycken i slutet av kvällen, fanns det 14 pajstycken kvar. Hur många bitar tog gästerna? ;26
Enligt näringsvärdet har en påse chips 250 kalorier per portion. Om en 300 g-påse har 5 portioner, hur många gram kan du äta om ditt dagliga kalorimål är 2000 och du redan har konsumerat 1800 kalorier? ;48
Charlie vill sälja bivaxljus. För varje kilo bivax kan han göra tio koniska ljus. Ett kilo bivax och väckena kostade 10 dollar i förnödenheter. Om han säljer varje ljus för 2 dollar styck, vad blir då hans nettovinst om han gör och säljer 20 ljus? ;20
Meredith är en frilansande bloggare som skriver om hälsofrågor och skickar in till kunder varje dag som sitt fasta jobb. En bloggartikel tar i genomsnitt 4 timmar att undersöka och skriva om. Förra veckan skrev hon 5 artiklar på måndag och 2/5 gånger fler artiklar på tisdag än på måndag. På onsdagen skrev hon dubbelt så många artiklar som på tisdagen. Beräkna det totala antalet timmar hon tillbringade med att skriva artiklar under de tre dagarna. ;104
"Candice la 80 post-it-sedlar i sin väska innan hon gick till sitt jobb på kaféet. På vägen stannade hon i affären och köpte ett paket med Post-it-lappar; på jobbet satte hon en post-it-lapp på var och en av 220 olika kaffekoppar. Om hon hade 23 Post-it-sedlar kvar totalt, hur många Post-it-sedlar fanns i paketet som hon köpte? ";163
John köper dubbelt så många röda slipsar som blå. De röda slipsarna kostar 50% mer än de blåa. Han gav ut 200 dollar på blå slipsar som kostade 40 dollar vardera. Hur mycket har han spenderat på slipsar? ;800
Tracy använde en meter lång tråd för att hålla tomatplantorna i trädgården. Tråden var skuren i bitar 15 cm långa. Hur många bitar fick hon? ;8
Richard bor i en lägenhetshus med 15 våningar. Varje våning innehåller 8 enheter, och 3/4 av byggnaden är upptagen. Hur många lediga rum finns i byggnaden? ;30
Lloyd har en ägggård. Hans höns producerar 252 ägg per dag och han säljer dem för 2 dollar per dussin. Hur mycket tjänar Lloyd på ägg per vecka? ;294
Toms skepp kan färdas med 10 miles i timmen. Han seglar från klockan 13 till 16. Sedan åker han tillbaka med en hastighet av 6 km/tim. Hur lång tid tar det för honom att komma tillbaka? ;5
Uriahs bokpåse börjar bli för tung för honom. Han måste ta bort fem kilo. Hans serietidningar väger en halv kilo vardera och hans leksaker väger en halv kilo vardera. Om han tar bort 30 serietidningar, hur många leksaker behöver han ta bort? ;15
En mekaniker tar olika priser för att laga lastbilarnas och bilarnas däck. För varje lastbilsdäck som repareras kommer mekanikern att ta ut 60 dollar och för varje bildäck som repareras kommer mekanikern att ta ut 40 dollar. På torsdagen reparerar mekanikern sex lastbilsdäck och fyra bildäck. På fredag reparerar mekanikern 12 bilförsök och reparerar inte några lastbilsdäck. Hur mycket mer intäkter tjänade mekanikern den dagen med högre intäkter? ;40
Systrarna Doubtfire kör hem med sju kattungar som de adopterat från djurhemmet när deras mamma ringer för att informera dem om att deras två huskatter precis fått kattungar. Hon säger att Patchy, den första katten, har haft tre gånger så många adopterade kattungar, medan Trixie, den andra katten, har haft tolv. Hur många kattungar har Doubtfire-familjen nu? ;40
Jean har 30 lollipops. Jean äter två av lakanen. Med de återstående lollipopparna vill Jean packa två lollipops i en väska. Hur många påsar kan Jean fylla? ;14
Peter planerar att gå på bio i veckan. Han får alltid en biljett för sju dollar och popcorn för sju dollar. Om han har 42 dollar i veckan, hur många gånger kan han gå på bio? ;3
En träbro kan inte bära mer än 5000 pund. En lastbil med likadana lådor, var och en väger fem kilo, kommer att passera över bron. Förarens och den tomma lastbilens sammanlagda vikt är 5200 kilo. Vad är det maximala antalet lådor som kan lastas på lastbilen utan att överskrida bryggan viktgräns? ;83
Stephen beställde mat på nätet. Hans sista räkning var 40 dollar. Eftersom detta gjordes genom en leveransförsäljare, tillsköt de 25% av den slutliga summan och tog ut 3 dollar i leveranskostnader. Stephen gav också ett dricks på fyra dollar. Efter extra avgifter, vad var slutpriset på Stephens mat? ;57
En hallonbuske har 6 kluster med 20 frukter vardera och 67 enskilda frukter utspridda över busken. Hur många hallon är det totalt? ;187
En korg innehåller 25 apelsiner, varav 1 är dålig, 20% är omogen, 2 är sura och resten är goda. Hur många apelsiner är bra? ;17
Janet köper en brosch till sin dotter. Hon betalar 500 dollar för materialet och ytterligare 800 dollar till juveleraren för att bygga den. Efter det betalar hon 10% för att få det försäkrat. Hur mycket betalade hon? ;1430
Om Marcy arbetar i samma företag i 40 år får hon en årlig pension på 50 000 dollar. Efter 20 års ålder får hon årligen rätt till 5% av pensionsvärdet. Om hon slutar efter 30 år, hur stor blir hennes årliga pension? ;25000
Aleena har prenumererat på en streamingtjänst som kostar henne 140 dollar i månaden. Om strömmande bolaget debiterade henne det ursprungliga beloppet för första halvåret och sedan debiterade henne 10% mindre pengar på andra halvåret, beräkna det totala beloppet hon hade betalat för strömmande tjänsten i slutet av året. ;1596
Sophia funderar på att åka på en bilresa och vill veta hur långt hon kan köra på en enda bensintank. Hon har rest 160 kilometer sedan hon fyllde på bensin senast, och hon behövde lägga in fyra liter bensin för att fylla på igen. I hennes bils manual står det att hennes tank rymmer 40 liter bensin. Hur många kilometer kan Sophia köra på en enda bensintank? ;300
Jim tittar på tv i två timmar och läser i hälften så länge. Han gör det här tre gånger i veckan. Hur många timmar tittar han på TV och läser på fyra veckor? ;36
Det är fyra skolor som tävlar i en basketturnering. Varje skola har skickat ett basketlag för flickor och ett basketlag för pojkar och varje lag har 5 spelare. Varje skola har också skickat en tränare till varje lag. Totalt, hur många personer har alla skolor skickat? ;48
En skattjägare hittade en begravd skattkista full av ädelstenar. Det fanns 175 diamanter, 35 rubiner färre än diamanter, och dubbelt så många smaragder som rubiner. Hur många av stenarna fanns i kistan? ;595
Det är dubbelt så många pojkar som flickor på dr Wertz skola. Om det finns 60 flickor och 5 elever till varje lärare, hur många lärare finns det? ;36
Bailey börjar med en viss summa pengar. Sedan får hon en veckogodtjänst på 5 dollar i åtta veckor. Om hon har 100 dollar i slutet av åtta veckor, hur mycket pengar hade Bailey då? ;60
Judy har fem danslektioner varje dag, på vardagar och åtta på lördagar. Om varje klass har 15 elever och hon tar ut 15 dollar per elev, hur mycket pengar tjänar hon på en vecka? ;7425
Kelian har två recept för att laga mat, ett med 20 instruktioner och ett med dubbelt så många instruktioner som det första. Hur många instruktioner måste Kelian läsa för att laga de två rätterna? ;60
Tommy samlar in pengar till välgörenhet genom att sälja brownies för tre dollar och cheesecakes för fyra dollar. Om Tommy säljer 43 brownies och 23 skivor ostkaka, hur mycket pengar får Tommy? ;221
Shiela köpte fem mobiltelefoner för 150 dollar vardera för en tre månaders avbetalning. För varje enhet debiteras en ränta på 2%. Hur mycket ska Shiela betala varje månad i tre månader? ;255
Artie har en blomsterbutik på marknaden. Han säljer tre sorters blommor: guldgulor, petunior och begonior. Han säljer vanligtvis guldguld för 2,74 dollar per kruka, petunior för 1,87 dollar per kruka och begonior för 2,12 dollar per kruka. Artie har inga byten idag, så han har beslutat att avrunda alla sina priser till närmaste dollar. Om Artie säljer 12 krukor guldlackor, 9 krukor petunior och 17 krukor begonior, hur mycket kommer han att tjäna? ;88
Luke är på stranden och bygger sandslott. Han märker till slut att varje nivå av ett sandslott kommer att ha hälften av den kvadratmeter som nivån under den. Om han gör en 4-nivå sandslott där den övre nivån har en kvadratmeter av 16, vad är den genomsnittliga kvadratmeter av en nivå? ;60
Cecilia har precis köpt en valp. Enligt hennes veterinär måste hon ge valpen en kopp hundmat varje dag under de första 180 dagarna. Sen måste hon mata valpen med två koppar hundmat varje dag resten av dess liv. Om en påse hundmat innehåller 110 koppar, hur många påsar hundmat kommer Cecilia att använda under det första året? ;5
Om Raymond gör hälften så mycket tvätt som Sarah, och Sarah gör 4 gånger så mycket tvätt som David, beräkna skillnaden i mängden tvätt Raymond och David gör om Sarah gör 400 pund tvätt. ;100
Vincent kan köpa blommor i paket på tre för 2,50 dollar eller i paket på två för 1 dollar. Hur mycket pengar sparar han genom att köpa 18 blommor till det bättre priset? ;6
John adopterar en hund. Han tar hunden till en hundvårdare, som kostar 100 dollar. Han får 30% rabatt för att han är ny. Hur mycket kostar det? ;70
Två flickor fick vardera 1/6 av de 24 literna vatten. En pojke fick 6 liter vatten. Hur många liter vatten fanns kvar? ;10
Charlie hade tio klistermärken. Han köpte 21 klistermärken från en butik i galleriet och fick 23 klistermärken till sin födelsedag. Charlie gav 9 av klistermärkena till sin syster och använde 28 för att dekorera ett gratulationskort. Hur många klistermärken har Charlie kvar? ;17
Grace väger 45 kilo. Alex väger två kilo mindre än Grace. Vad är deras sammanlagda vikt i kilo? ;623
Dan planterar tre rosbuskar. Varje rosbuske har 25 rosor. Varje ros har 8 taggar. Hur många taggar är det totalt? ;600
Ett fotbollslag spelade 22 matcher. De vann 8 gånger mer än de förlorade. Hur många vann de? ;15
Gene syter en täcke av gamla souvenir-t-shirts. Han har en skjorta från varje semester han varit på. Varje skjorta är en egen täcke. Varje rad är gjord av block från ett annat år av semester. Han har varit på semester sedan han var 23. Han är nu 34. Hur många täckblock har han totalt? ;44
Greg har ett larm som ringer tre gånger om dagen som en påminnelse. När larmet går, fortsätter det att ringa tills Greg stänger av det. Första gången den gick av idag, ringde den fyra gånger. Andra gången ringde den tre gånger så länge som första gången. Den tredje gången ringde den halva tiden. Hur många gånger ringde larmet? ;22
Ett företag betalar var och en av sina anställda 600 dollar i månaden. Företaget har en policy att höja lönerna för varje anställd med 10% av den ursprungliga lönen varje år för dem som har stannat i företaget i fem år. Om Sylvie precis har varit fem år i företaget i december, vad är hennes årslön efter tre år? ;9360
Marilyns första skiva sålde tio gånger så många exemplar som Haralds. Om de sålde 88 000 exemplar tillsammans, hur många exemplar sålde Harald? ;8000
Christina planerar en födelsedagsfest och behöver 75 presentpåsar per inbjuden gäst, eftersom 1/4 av deltagarna inte dyker upp. Hon bjöd in 16 vänner. - Gåvopåsar kostar två dollar. Hur mycket vill hon spendera? ;24
Ted T-Rex tänkte ta med sig potatisladen till dinosauriepicknicken. Han vet att en vuxen dinosaurie äter 10 pund potatissalade, och ett barn äter hälften så mycket som en vuxen. Om det kommer att vara 20 vuxna och 5 barn på picknicken, hur många kilo potatissalade behöver Ted ta med till picknicken om han hoppas ha tillräckligt för att mätta alla? ;225
Jan har tre gånger så många husdjur som Marcia. Marcia har två husdjur mer än Cindy. Om Cindy har fyra husdjur, hur många husdjur har de tre? ;28
Emily har fyra barn som heter Amy, Jackson, Corey och James. Amy är fem år äldre än Jackson och två år yngre än Corey. Om James är 10 och ett år yngre än Corey, hur gammal är då Jackson? ;4
Lee brukade kunna springa 400 meter med hinder två sekunder snabbare än Gerald kunde springa 400 meter med hinder. Men Gerald ändrade sin kost, vilket förbättrade hans hastighet med 10%. Om Lee springer 400 meter med hinder på 38 sekunder, hur fort kan Gerald, med sin förbättrade diet, springa 400 meter med hinder på sekunder? ;36
I ett grannskap är antalet kaniner tolv mindre än det totala antalet hundar och katter. Om det finns två katter för varje hund, och antalet hundar är 60, hur många husdjur finns det i grannskapet? ;348
Av de 200 elever i femte klass är två femtedelar pojkar och två tredjedelar flickor i flickskyttar. Hur många flickor är inte i flickskyttar? ;40
Harry sov nio timmar i natt. Hans vän James sov bara två tredjedelar av Harry. Hur många timmar sov Harry mer än James? ;3
När Freda kokar tomater i sås, tappar de halva volymen. Varje tomatburk som hon använder innehåller tre tomater. Freda's sista parti tomatsås var 32 gram. Hur många tomater använde Freda? ;12
Bilar har stått i kö på motorvägen. Några av bilarna kör igenom under de första 15 minuterna av trafikstockningen, sedan kör ytterligare 20 bilar igenom under de återstående 15 minuterna av trafikstockningen. Fem bilar från linjen tar en avgång så att de slipper köra genom trafikstockningen. Om det ursprungligen var 30 bilar på motorvägen, hur många bilar körde genom trafikstockningen under de första 15 minuterna? ;5
Mary är en ivrig trädgårdsmästare. I går fick hon 18 nya pottplantor från sin favoritplantstuga. Hon har redan två krukväxter på var och en av de 40 fönsterbrädorna i sitt stora hus på landet. Hon känner sig generös och har bestämt sig för att ge en krukväxt från varje kant till vänner och familj i morgon. Hur många krukväxter ska Mary ha kvar? ;58
Jerome hade fyra vänner som besökte honom en dag. Den första vännen tryckte på dörrklockan 20 gånger innan Jerome öppnade, den andra vännen tryckte på dörrklockan 1/4 gånger mer än Jeromes första vän. Den tredje vännen tryckte på dörrklockan 10 gånger mer än den fjärde vännen. Om den fjärde vännen tryckte på dörrklockan 60 gånger, hur många ringningar gjorde dörrklockan? ;175
Solo måste läsa 4 sidor ur sin naturvetenskapliga lärobok, 20 sidor från sin samhällsvetenskapliga lärobok, 7 sidor från sin historikärrebok och 8 sidor från sin geografiärrebok. Solo läste 15 sidor på måndag. Om han har fyra dagar kvar att läsa hela boken, hur många sidor behöver han i genomsnitt läsa på en dag? ;6
John gillar att dricka ett glas vatten till frukost, lunch och middag. Till slut tar han en innan han lägger sig också. John gör det varje vardag, men på helgerna vill han slappna av och dricka en läsk med middag istället. Hur många glas vatten dricker John på en vecka? ;26
En dimma rullar in från havet för att täcka en stad. Det tar 10 minuter att ta var tredje mil i staden. Om staden är 42 miles över från havet till motsatt inlands kant, hur många minuter tar det för dimma banken att täcka hela staden? ;140
Poppy löser ett pussel med tusen bitar. Hon lägger en fjärdedel av brotten på brädet, sedan lägger hennes mamma en tredjedel av de återstående brotten. Hur många pusselbitar finns kvar att placera? ;500
Cody äter tre gånger så många kakor som Amir. Om Amir äter fem kakor, hur många kakor äter de två tillsammans? ;20
John har tre lådor. Varje låda är 15 cm x 15 cm x 15 cm. Väggarna är två centimeter tjocka. Vad är den totala inre volymen av alla 3 lådor? ;72
Frankie tittar på TV efter att han gjort läxorna varje kväll. På måndag och tisdag tittade han på ett timmars avsnitt av sin favoritprogram varje kväll. På onsdagen såg han några avsnitt av en 30-minuters show. På torsdagen gjorde han klart läxorna tidigt och såg ett timmars avsnitt och en 30-minuters serie. På fredag fick han stanna uppe sent i helgen, så han såg två 1-timmars avsnitt. Om han tittade på TV i sju timmar totalt, hur många 30-minuters avsnitt såg han på onsdagen? ;3
Henry gör kakor till en lokal baktävling. Han vill tjäna dubbelt så mycket som förra året. När han är klar med att baka inser han att han faktiskt har bakat 15 kakor till än han hade tänkt. Han tappar fem av sina kakor när han lägger ut dem för att kyla, och nu har han totalt 110 kakor. Hur många kakor bakade Henry förra året? ;50
En lokal bensinstation säljer bensin för tre dollar per gallon. Ett appföretag erbjuder $ 20 cashback per gallon om du fyller på vid denna station. Om någon köper 10 gallon bensin, hur mycket med deras bensin vara, efter cashback belöningar? ;28
Marcell och Beatrice har en tävling om vem som kan äta flest fruktrullar, så de rullar upp så många de kan hitta. Tyvärr gör någon ett misstag och Beatrice var två rullar breda och 24 rullar långa medan Marcell var 3 rullar breda och 14 rullar långa. Om de båda åt hela sin mängd, hur många åt de i genomsnitt? ;45
Julias båt fick en läcka när hon var ute på sjön. Båten tog två liter vatten för varje meter hon rodde tillbaka mot stranden. Det tog henne sexton sekunder att rida sex meter. Stranden var 64 sekunder bort. Hur mycket vatten hade båten tagit på sig när Julia nådde land? ;16
Ett klassrum har en whiteboard som delas mellan de 4 lärarna som vänder sig för att använda klassrummet. Varje lärare har två lektioner per dag och använder tavlan i varje lektion. Om tavlan rengörs 3 gånger per lektion, hur många gånger rengörs tavlan på en dag? ;24
Ryan planterar två blommor om dagen i sin trädgård. Efter 15 dagar, hur många blommor har han om 5 inte växte? ;25
Jamals telefon rymmer sex gånger fler bilder än Brittanys. Det maximala antalet bilder som Brittanys telefon kan ta är 50 gånger fler än antalet fåglar på Jamals foto av ankorna i djurparken. Om Jamals telefon kan hålla 1800 fotografier, hur många ankor kan man se på Jamals fotografi av ankor i djurparken? ;6
Sasha märker att priset på timmer har stigit med 50% de senaste månaderna efter att hon köpt lite timmer. Eftersom hon har kvar mat, bestämmer hon sig för att sälja det. Hon har tio 2 x 4 x 10 brädor kvar som kostar henne 10 dollar vardera. Hon har också fem brädor på 4 x 4 x 10 som hon köpte för 16 dollar styck. Om hon säljer alla, hur mycket vinst får hon då? ;90
Katy gör kaffe med teskedar socker och koppar vatten i förhållandet 7:13. Om hon använde totalt 120 teskedar socker och koppar vatten, räkna ut hur många teskedar socker hon använde. ;42
John köper två par skor till var och en av sina tre barn. De kostar 60 dollar styck. Hur mycket betalade han? ;360
En tulltjänsteman vid SeaSide-avlösen räknade två containrar med importerade fordon, var och en med fem fordon inuti. Nästa dag kom fler containrar in, och det totala antalet fordon i hamnen blev 30. Beräkna antalet containrar som importerades den andra dagen, förutsatt att alla containrar innehåller 5 fordon. ;4
Adriens totala lön var 30 procent högre än Lylahs. Fyra år senare hade hans lön ökat, och han tjänade 40% mer än vad han tjänade för fyra år sedan. Om Adriens och Lylahs lön ökade samtidigt, och Adrien tjänade 40 000 dollar för fyra år sedan, beräkna då den totala lönen de båda fick fyra år senare? ;95200
Miguel använder två pappershylsor i veckan för att rita. Om det finns 30 pappersark på en pappersblock, hur många pappersark använder han varje månad? ;240
Morisette och Kael blev ombedd att ta med frukt. Morisette tog med sig fem äpplen och åtta apelsiner, medan Kael tog med sig dubbelt så många äpplen och hälften så många apelsiner som Morisette. Hur många frukter har de totalt? ;27
Sadie sov åtta timmar på måndag. De två följande dagarna sov hon två timmar mindre för att hon skulle göra några uppgifter. Om hon under resten av veckan sov 1 timme mer än de två dagarna, hur många timmar sov hon totalt under veckan? ;48
Rosie kan springa 16 km i tre timmar. Efter det springer hon fem miles i timmen. Hur många kilometer kan hon springa på sju timmar? ;50
Jennie hjälper till på sin mammas kontor. Hon har en hög med 60 brev som behöver stämplar, och en hög med redan stämplade brev. Hon sätter stämpel på en tredjedel av breven som behöver stämpel. Om det nu finns 30 brev i högen av redan stämplade brev, hur många fanns det då? ;10
Julia förberedde en middagsfest hemma hos sig, där hon tänkte servera gryta. Hon märkte att hon inte hade några plastskedar kvar, så hon köpte ett nytt paket med skedar. Senare köpte hennes man också ett paket med fem nya skedar och gav dem till Julia. Medan Julia gjorde grytan använde hon tre skedar för att smaka på grytan. När hon senare gick och satte bordet, hade hon totalt 12 skedar. Hur många skedar fanns i paketet som Julia köpte? ;10
Dylan behövde kycklingkorv och fiskkorv för att göra korvbollar på en fest. Han köpte 38 kycklingkorvar och 6 fiskkorvar mer än kycklingkorvar. Hur många korv köpte Dylan? ;82
Efter att hon flyttat till en ny skola fick Amy 20 fler vänner än Lily. Om Lily fick 50 vänner, hur många vänner har Lily och Amy tillsammans? ;120
Wells mamma säljer vattenmeloner, paprika och apelsiner i butiken. En vattenmelon kostar tre gånger vad varje peppar kostar. En apelsin kostar fem gånger mindre än en vattenmelon. Dillon skickas till affären för att köpa fyra vattenmeloner, 20 paprika och 10 apelsiner. Vad är det totala beloppet av pengar han kommer att spendera om varje peppar kostar 15 dollar? ;880
Ett sjukhus ser 500 personer om dagen. Varje patient behandlas i genomsnitt i 24 minuter. Läkarna tar 150 dollar i timmen av sjukhuset och sjukhuset tar 200 dollar i timmen av patienterna. Hur mycket tjänar sjukhuset på dessa besök? ;10000
