question;answer_number
Marissa sedang berjalan kaki di jalur 12 mil. Dia butuh 1 jam untuk berjalan 4 mil pertama, lalu satu jam lagi untuk berjalan 2 mil berikutnya. Jika dia ingin kecepatan rata-rata 4 mil per jam, kecepatan apa (dalam mil per jam) yang dia butuhkan untuk berjalan jarak yang tersisa? ;6
Saya memiliki 10 liter minuman jeruk yang dua pertiga air dan saya ingin menambahkannya ke 15 liter minuman nanas yang tiga perlima air. Tapi saat aku menuangkannya, aku menumpahkan satu liter minuman jeruk. Berapa banyak air yang ada dalam 24 liter yang tersisa? ;15
Raymond dan Samantha adalah sepupu. Raymond lahir 6 tahun sebelum Samantha. Raymond memiliki anak pada usia 23 tahun. Jika Samantha sekarang berusia 31 tahun, berapa tahun yang lalu anak Raymond lahir? ;14
Billy menjual DVD. Dia punya 8 pelanggan pada hari Selasa. 3 pelanggannya pertama membeli satu DVD masing-masing. Dua pelanggannya berikutnya membeli 2 DVD masing-masing. 3 pelanggan terakhirnya tidak membeli DVD. Berapa banyak DVD yang Billy jual pada hari Selasa? ;7
Lilin mencair 2 sentimeter setiap jam terbakar. Berapa sentimeter lebih pendek akan lilin setelah terbakar dari 1:00 PM sampai 5:00 PM? ;8
Kyle membeli buku terlaris tahun lalu seharga $ 19,50. Ini dengan diskon 25% dari harga asli. Berapa harga asli buku itu? ;26
Marie memesan satu makanan ayam seharga $ 12, 5 paket susu seharga $ 3, 4 buah apel seharga $ 1,50 dan beberapa kotak pizza. Marie membayar total $ 50. Berapa banyak kotak pizza yang Marie pesan jika setiap kotak harganya $8.50? ;2
Mishka membeli 3 pasang celana pendek, 3 pasang celana, dan 3 pasang sepatu. Sepasang celana pendek seharga $16.50. Sepasang celana seharga $22,50 dan sepasang sepatu seharga $42. Berapa banyak uang yang Mishka habiskan untuk semua pakaian? ;243
Cynthia makan satu porsi es krim setiap malam. Ia membeli es krim dalam karton dengan 15 porsi es krim per karton dengan harga $4,00 per karton. Setelah 60 hari, berapa banyak yang akan dia habiskan untuk es krim? ;16
Henry berhenti dua kali selama perjalanan sepeda 60 mil. Dia berhenti setelah 20 mil. Perhentian kedua adalah 15 mil sebelum akhir perjalanan. Berapa mil yang ia tempuh antara perhentian pertama dan kedua? ;25
Gloria sedang berbelanja sepatu ketika ia menemukan sepasang sepatu bot yang sesuai dengan anggaran sepatu nya. Namun, ia harus memilih antara sepatu bot dan dua pasang sepatu hak tinggi yang harganya lima dolar lebih murah daripada sepatu bot. Jika satu sepasang sepatu hak berharga $33 dan sepasang lainnya dua kali lipat, berapa banyak dolar sepatu botnya? ;104
Umur Darrell dan Allen adalah dalam rasio 7:11. Jika total usia mereka sekarang adalah 162, hitunglah usia Allen 10 tahun dari sekarang. ;109
Gunter mencoba menghitung jelly bean dalam toples. Dia bertanya kepada teman-temannya berapa banyak yang mereka pikir ada di dalam toples. Satu mengatakan 80. Yang lain mengatakan 20 lebih dari setengah yang pertama. Yang ketiga mengatakan 25% lebih banyak dari yang pertama. Berapa rata-rata perkiraan mereka? ;80
John merawat 10 anjing. Setiap anjing membutuhkan waktu 0,5 jam sehari untuk berjalan dan mengurus urusan mereka. Berapa jam seminggu dia menghabiskan untuk merawat anjing? ;35
Gretchen punya 110 koin. Ada 30 koin emas lebih banyak daripada koin perak. Berapa banyak koin emas yang dimiliki Gretchen? ;70
Siobhan memiliki 2 perhiasan lebih sedikit dari Aaron. Aaron memiliki 5 lebih banyak permata dari setengah dari permata Raymond. Jika Raymond memiliki 40 permata, berapa banyak permata yang dimiliki Siobhan? ;23
Mike bermain ping pong selama 40 menit. Dalam 20 menit pertama, dia mencetak 4 poin. Dalam 20 menit kedua, ia mencetak 25% lebih banyak poin. Berapa total poin yang dia dapatkan? ;9
Terry makan 2 yogurt sehari. Mereka saat ini dijual di 4 yogurt untuk $ 5.00. Berapa banyak yang dia habiskan untuk yogurt selama 30 hari? ;75
John berencana untuk menjual semua mainan dan menggunakan uang itu untuk membeli video game. Dia punya 13 set lego dan dia menjualnya seharga $15 per set. Dia akhirnya membeli 8 video game seharga $ 20 masing-masing dan memiliki $ 5 tersisa. Berapa banyak set lego yang masih dia miliki? ;2
John berlari 60 mil seminggu. Dia berjalan 3 hari seminggu. Dia berlari 3 jam hari pertama dan setengahnya dua hari berikutnya. Seberapa cepat dia berlari? ;10
Dana bisa berlari dengan kecepatan empat kali lebih cepat daripada berjalan, tetapi dia bisa melompat dengan kecepatan setengah dari kecepatan yang bisa dia jalankan. Jika dia bisa melompat dengan kecepatan 3 mil per jam, berapa mil dia bisa melakukan perjalanan dalam enam jam jika dia menghabiskan sepertiga dari waktu berjalan dan dua pertiga dari waktu berjalan? ;18
IPhone Brandon empat kali lebih tua dari iPhone Ben. iPhone Ben dua kali lebih tua dari iPhone Suzy. Jika iPhone Suzy berusia 1 tahun, berapa umur iPhone Brandon? ;8
Naga besar, Perg, duduk tinggi di puncak gunung Farbo, menghembuskan api pada apa pun dalam jarak 1000 kaki. Polly bisa melemparkan tombak emas, satu-satunya senjata yang diketahui yang bisa menggerakkan naga, untuk jarak 400 kaki, jauh di dalam jangkauan api naga. Tapi ketika Polly memegang batu safir, dia bisa melemparkan tombak tiga kali lebih jauh daripada ketika tidak memegang batu permata. Jika memegang batu permata, seberapa jauh dari jangkauan api naga Polly bisa berdiri dan masih memukul naga dengan tombak emas? ;200
Nenek Jones memanggang 5 kue apel untuk makan siang petugas pemadam kebakaran. Dia memotong setiap pai menjadi 8 bagian dan meletakkan lima pai di atas meja prasmanan agar para tamu bisa melayani diri mereka sendiri. Pada akhir malam, setelah para tamu mengambil dan memakan potongan pai mereka, ada 14 potongan pai yang tersisa. Berapa banyak potongan yang diambil oleh para tamu? ;26
Menurut info gizi, satu kantong keripik memiliki 250 kalori per porsi. Jika kantong 300g memiliki 5 porsi, berapa gram yang bisa Anda makan jika target kalori harian Anda adalah 2000 dan Anda sudah mengkonsumsi 1800 kalori? ;48
Charlie ingin menjual lilin lilin lebah. Untuk setiap pon lilin lebah, dia bisa membuat 10 lilin yang meruncing. Satu pon lilin lebah dan sumbu biaya $ 10.00 dalam persediaan. Jika ia menjual setiap lilin seharga $2.00 setiap, apa keuntungan bersihnya jika ia membuat dan menjual 20 lilin? ;20
Meredith adalah seorang blogger freelance yang menulis tentang topik kesehatan dan mengirimkan kepada klien setiap hari sebagai pekerjaan tetapnya. Sebuah artikel blog membutuhkan rata-rata 4 jam untuk penelitian dan menulis tentang. Minggu lalu, dia menulis 5 artikel pada hari Senin dan 2/5 kali lebih banyak artikel pada hari Selasa daripada pada hari Senin. Pada hari Rabu, ia menulis dua kali lebih banyak artikel daripada yang ia tulis pada hari Selasa. Hitung total jam yang ia habiskan untuk menulis artikel dalam tiga hari. ;104
"Candice menaruh 80 catatan di tasnya sebelum dia pergi ke tempat kerjanya di kedai kopi. Dalam perjalanan, dia mampir di toko dan membeli paket catatan Post-it; Di tempat kerja, dia menempatkan satu catatan Post-it pada masing-masing dari 220 cangkir kopi yang berbeda. Jika dia memiliki 23 catatan Post-it yang tersisa secara keseluruhan, berapa banyak catatan Post-it yang ada dalam paket yang dia beli? ";163
John membeli dua kali lipat lebih banyak dasi merah daripada dasi biru. Dasi merah harganya 50% lebih mahal dari dasi biru. Dia menghabiskan $200 untuk dasi biru yang harganya $40 setiap satu. Berapa banyak yang dia habiskan untuk dasi? ;800
Tracy menggunakan sepotong kawat 4 kaki panjang untuk mendukung tanaman tomat di kebun. Kawat itu dipotong menjadi potongan 6 inci panjangnya. Berapa banyak potongan yang dia dapatkan? ;8
Richard tinggal di sebuah gedung apartemen dengan 15 lantai. Setiap lantai berisi 8 unit, dan 3/4 bangunan itu diduduki. Berapa jumlah unit kosong di gedung ini? ;30
Lloyd punya peternakan telur. Ayamnya menghasilkan 252 telur per hari dan dia menjualnya seharga $2 per lusin. Berapa banyak Lloyd membuat telur per minggu? ;294
Kapal Tom bisa bergerak dengan kecepatan 10 mil per jam. Dia berlayar dari jam 1 sampai jam 4 sore. Dia kemudian kembali dengan kecepatan 6 mph. Berapa lama waktu yang dibutuhkan untuk kembali? ;5
Tas buku Uriah menjadi terlalu berat baginya. Dia perlu menghilangkan 15 pon dari itu. Buku komiknya beratnya 1/4 pon dan mainannya beratnya 1/2 pon. Jika dia menghapus 30 buku komik, berapa banyak mainan yang harus dia hapus? ;15
Seorang mekanik mengenakan biaya yang berbeda-beda untuk memperbaiki ban truk dan mobil. Untuk setiap ban truk yang diperbaiki, mekanik akan mengenakan biaya $60 dan untuk setiap ban mobil yang diperbaiki, mekanik akan mengenakan biaya $40. Pada hari Kamis, mekanik itu memperbaiki 6 ban truk dan 4 ban mobil. Pada hari Jumat, mekanik memperbaiki 12 mobil mencoba dan tidak memperbaiki ban truk. Berapa banyak pendapatan yang diperoleh mekanik pada hari dengan pendapatan yang lebih tinggi? ;40
Suster-suster Doubtfire sedang mengemudi pulang dengan 7 anak kucing yang diadopsi dari tempat penampungan hewan setempat ketika ibu mereka menelepon untuk memberi tahu mereka bahwa dua kucing rumah mereka baru saja memiliki anak kucing. Dia mengatakan bahwa Patchy, kucing pertama, memiliki tiga kali jumlah anak kucing yang diadopsi, sementara Trixie, kucing lainnya, memiliki 12. Berapa banyak anak kucing yang dimiliki keluarga Doubtfire sekarang? ;40
Jean punya 30 permen. Jean makan 2 dari permen karet. Dengan sisa permen karet, Jean ingin mengemas 2 permen karet dalam satu tas. Berapa banyak tas yang bisa Jean isi? ;14
Peter berencana untuk pergi ke bioskop minggu ini. Dia selalu mendapatkan tiket seharga $7 dan popcorn seharga $7. Jika dia punya 42 dolar untuk seminggu, berapa kali dia bisa pergi ke bioskop? ;3
Jembatan kayu tidak bisa membawa lebih dari 5000 pon. Sebuah truk pengiriman penuh dengan kotak yang sama, masing-masing beratnya 15 pon, akan melewati jembatan. Berat gabungan dari pengemudi dan truk kosong adalah 3755 pon. Berapa jumlah maksimum kotak yang dapat dimuat ke truk tanpa melebihi batas berat jembatan? ;83
Stephen memesan online untuk belanjaan. Tagihan terakhirnya mencapai $40.00. Karena ini melalui vendor pengiriman, mereka ditambahkan pada biaya 25% untuk total akhir dan menagihnya $ 3.00 dalam biaya pengiriman. Stephen juga menambahkan $4.00 tip. Setelah biaya tambahan, berapa harga akhir dari belanjaan Stephen? ;57
Semak raspberry memiliki 6 kelompok masing-masing 20 buah dan 67 buah yang tersebar di semak. Berapa jumlah total raspberry? ;187
Sebuah keranjang berisi 25 buah jeruk di antaranya 1 buah buruk, 20% belum matang, 2 buah asam dan sisanya baik. Berapa banyak jeruk yang bagus? ;17
Janet membeli bros untuk putrinya. Ia membayar $500 untuk bahan untuk membuatnya dan kemudian $800 lagi untuk tukang perhiasan untuk membangunnya. Setelah itu, dia membayar 10% untuk mendapatkan asuransi. Berapa banyak yang dia bayar? ;1430
Jika Marcy bekerja untuk perusahaan yang sama selama 40 tahun, dia mendapat pensiun tahunan sebesar $50.000/tahun. Mulai setelah 20 tahun, ia berhak mendapatkan 5% dari nilai pensiun per tahun. Jika dia berhenti setelah 30 tahun, berapa pensiunnya? ;25000
Aleena berlangganan layanan streaming yang menagihnya $140 per bulan. Jika perusahaan streaming menagihnya jumlah awal untuk paruh pertama tahun dan kemudian menagihnya 10% lebih sedikit uang pada paruh kedua tahun, hitung jumlah total yang telah ia bayar untuk layanan streaming pada akhir tahun. ;1596
Sophia sedang mempertimbangkan untuk melakukan perjalanan dengan mobilnya, dan ingin tahu seberapa jauh ia bisa berkendara dengan satu tangki bensin. Dia telah menempuh jarak 160 kilometer sejak mengisi bensin terakhir, dan dia perlu mengisi bensin sebanyak 4 galon untuk mengisi lagi. Manual pemilik mobilnya mengatakan bahwa tangkinya berisi 12 galon bensin. Berapa mil Sophia bisa berkendara dengan satu tangki bensin? ;300
Jim menghabiskan 2 jam menonton TV dan kemudian memutuskan untuk pergi tidur dan membaca setengah waktu. Dia melakukan ini 3 kali seminggu. Berapa jam dia menghabiskan di depan TV dan membaca dalam 4 minggu? ;36
Ada empat sekolah yang bersaing di turnamen basket. Setiap sekolah telah mengirimkan tim basket perempuan dan tim basket laki-laki dan masing-masing tim memiliki 5 pemain. Setiap sekolah juga telah mengirim pelatih untuk setiap tim. Secara total, berapa banyak orang yang dikirim oleh semua sekolah? ;48
Seorang pemburu harta karun menemukan sebuah peti harta karun yang penuh dengan permata. Ada 175 berlian, 35 lebih sedikit rubi daripada berlian, dan dua kali lebih banyak zamrud daripada rubi. Berapa banyak permata yang ada di dalam peti? ;595
Ada dua kali lebih banyak anak laki-laki daripada anak perempuan di sekolah Dr. Wertz. Jika ada 60 gadis dan 5 siswa untuk setiap guru, berapa banyak guru yang ada? ;36
Bailey mulai dengan sejumlah uang. Kemudian ia menerima tunjangan mingguan sebesar $5 selama 8 minggu. Pada akhir 8 minggu, jika dia memiliki total $100, berapa banyak uang yang Bailey mulai dengan? ;60
Judy mengajar 5 kelas tari, setiap hari, pada hari kerja dan 8 kelas pada hari Sabtu. Jika setiap kelas memiliki 15 siswa dan dia biaya $ 15.00 per siswa, berapa banyak uang yang dia membuat dalam 1 minggu? ;7425
Kelian memiliki dua resep untuk menyiapkan hidangan, satu dengan 20 instruksi dan yang kedua dengan dua kali lebih banyak instruksi dari yang pertama. Berapa banyak instruksi yang harus dibaca Kelian untuk menyiapkan dua hidangan? ;60
Tommy mengumpulkan dana untuk amalnya dengan menjual kue coklat seharga $3 sepotong dan kue keju seharga $4 sepotong. Jika Tommy menjual 43 kue coklat dan 23 potong cheesecake, berapa banyak uang yang Tommy dapatkan? ;221
Shiela membeli lima ponsel seharga $150 masing-masing untuk cicilan 3 bulan. Bunga 2% akan dikenakan untuk setiap unit. Berapa Shiela akan membayar setiap bulan selama 3 bulan? ;255
Artie punya toko bunga di Farmers Market. Dia menjual tiga jenis bunga: bunga kelor, petunia dan begonia. Ia biasanya menjual bunga marigold seharga $2,74 per pot, petunia seharga $1,87 per pot dan begonia seharga $2,12 per pot. Artie tidak memiliki perubahan hari ini, jadi dia telah memutuskan untuk melingkar semua harga untuk dolar terdekat. Jika Artie menjual 12 pot marigolds, 9 pot petunia dan 17 pot begonia, berapa banyak yang akan dia hasilkan? ;88
Luke menghabiskan waktu di pantai membangun kastil pasir. Dia akhirnya memperhatikan bahwa setiap tingkat dari sebuah kastil pasir akan memiliki setengah dari luas persegi sebagai tingkat di bawahnya. Jika dia membuat 4 sandcastle di mana tingkat atas memiliki meteran persegi 16, apa yang rata-rata meteran persegi dari tingkat? ;60
Cecilia baru saja membeli anak anjing baru. Menurut dokter hewannya, dia harus memberi makan anak anjing 1 cangkir makanan anjing setiap hari selama 180 hari pertama. Kemudian dia harus memberi makan anak anjing 2 cangkir makanan anjing setiap hari selama sisa hidupnya. Jika satu kantong makanan anjing berisi 110 cangkir, berapa banyak kantong makanan anjing yang akan digunakan Cecilia pada tahun pertama? ;5
Jika Raymond melakukan setengah dari banyak cucian seperti Sarah, dan Sarah melakukan 4 kali lebih banyak cucian seperti David, menghitung perbedaan dalam jumlah cucian Raymond dan David lakukan jika Sarah melakukan 400 pon pakaian. ;100
Vincent dapat membeli bunga dalam bungkus 3 buah seharga $2,50 atau dalam bungkus 2 buah seharga $1. Berapa banyak uang yang ia hemat dengan membeli 18 bunga dengan harga yang lebih baik? ;6
John mengadopsi seekor anjing. Dia membawa anjing itu ke tukang cukur, yang harganya $100. Pengurus menawarkan diskon 30% untuk menjadi pelanggan baru. Berapa biaya perawatan? ;70
Dua gadis masing-masing mendapat 1/6 dari 24 liter air. Lalu seorang anak mendapat 6 liter air. Berapa liter air yang tersisa? ;10
Charlie punya 10 stiker. Dia membeli 21 stiker dari toko di mall dan mendapat 23 stiker untuk ulang tahunnya. Kemudian Charlie memberikan 9 stiker kepada adiknya dan menggunakan 28 untuk menghias kartu ucapan. Berapa banyak stiker yang Charlie punya? ;17
Grace beratnya 125 pon. Alex beratnya 2 pon kurang dari 4 kali berat Grace. Berapa berat mereka dalam pound? ;623
Dan menanam 3 semak mawar. Setiap semak mawar memiliki 25 mawar. Setiap mawar memiliki 8 duri. Berapa banyak duri yang ada total? ;600
Sebuah tim sepak bola bermain 22 pertandingan. Mereka menang 8 lebih banyak dari yang mereka kalah. Berapa banyak yang mereka menangkan? ;15
Gene sedang menjahit selimut dari kaos suvenir lama. Dia punya satu kaos dari setiap liburan yang dia lakukan. Setiap kaos adalah quilt block sendiri. Setiap baris terbuat dari blok dari tahun liburan yang berbeda. Dia pergi berlibur empat kali setahun dan telah berlibur sejak berusia 23 tahun. Sekarang usianya sudah 34. Berapa banyak quilt blok dia memiliki total? ;44
Greg punya alarm yang disetel untuk berdering tiga kali sehari sebagai pengingat. Ketika alarm berbunyi, itu terus berbunyi sampai Greg mematikannya. Pertama kali meledak hari ini, berdering empat kali. Kedua kalinya, itu berbunyi tiga kali lebih lama dari yang pertama. Ketiga kalinya, itu berdering setengah dari kedua kalinya. Berapa kali alarm berbunyi? ;22
Sebuah perusahaan membayar setiap karyawannya $600 dalam sebulan. Perusahaan memiliki kebijakan untuk meningkatkan gaji setiap karyawannya sebesar 10% dari gaji awal setiap tahun bagi mereka yang telah tinggal di perusahaan selama lima tahun. Jika Sylvie baru saja mengantongi 5 tahun di perusahaan Desember lalu, berapa gaji tahunan setelah tiga tahun lebih melayani? ;9360
Rekaman pertama Marilyn terjual 10 kali lipat dari Harald. Jika mereka menjual 88.000 salinan digabungkan, berapa banyak salinan Harald menjual? ;8000
Christina merencanakan pesta ulang tahun dan membutuhkan 75 tas hadiah per tamu yang diundang, karena 1/4 dari peserta tidak muncul. Dia mengundang 16 teman. Tas hadiah seharga $2 per satu. Berapa banyak yang akan dia habiskan? ;24
Ted the T-Rex berencana untuk membawa salad kentang untuk piknik dinosaurus. Dia tahu bahwa dinosaurus dewasa akan makan 10 pon salad kentang, dan anak akan makan setengah dari orang dewasa. Jika akan ada 20 orang dewasa dan 5 anak-anak di piknik, berapa kilogram salad kentang yang harus dibawa Ted ke piknik jika dia berharap memiliki cukup untuk memberi makan semua orang? ;225
Jan memiliki tiga kali jumlah hewan peliharaan seperti Marcia. Marcia memiliki dua hewan peliharaan lebih dari Cindy. Jika Cindy memiliki empat hewan peliharaan, berapa total hewan peliharaan yang mereka miliki? ;28
Emily memiliki 4 anak bernama Amy, Jackson, Corey, dan James. Amy 5 tahun lebih tua dari Jackson dan 2 tahun lebih muda dari Corey. Jika James 10 tahun dan 1 tahun lebih muda dari Corey, berapa umur Jackson? ;4
Lee dulu bisa berlari jarak 400 meter dengan rintangan dua detik lebih cepat dari Gerald yang berlari jarak 400 meter dengan rintangan. Tapi Gerald mengubah dietnya, yang meningkatkan kecepatannya sebesar 10%. Jika Lee berlari rintangan 400 meter dalam 38 detik, seberapa cepat Gerald, dengan dietnya yang lebih baik, berlari rintangan 400 meter, dalam hitungan detik? ;36
Di sebuah lingkungan, jumlah kelinci yang menjadi hewan peliharaan adalah dua belas lebih sedikit dari jumlah gabungan anjing dan kucing. Jika ada dua kucing untuk setiap anjing, dan jumlah anjing adalah 60, berapa banyak hewan peliharaan di lingkungan ini? ;348
Dari 200 siswa kelas 5, 2/5 adalah anak laki-laki dan 2/3 dari anak perempuan berada di girl scout. Berapa banyak gadis yang tidak dalam pramuka? ;40
Harry tidur 9 jam tadi malam. Temannya James hanya tidur 2/3 dari apa yang tidur Harry. Berapa jam Harry tidur lebih banyak dari James? ;3
Ketika Freda memasak tomat kaleng menjadi saus, mereka kehilangan setengah volume mereka. Setiap kaleng tomat yang dia gunakan berisi tiga buah tomat. Freda's batch terakhir saus tomat membuat 32 ons saus. Berapa banyak tomat yang digunakan Freda? ;12
Mobil berbaris di jalan raya. Beberapa mobil lewat dalam 15 menit pertama macet lalu lintas, kemudian 20 mobil lagi lewat dalam 15 menit sisa macet. 5 mobil dari jalur keluar sehingga mereka tidak harus mengemudi melalui kemacetan lalu lintas. Jika awalnya ada 30 mobil di jalan raya, berapa banyak mobil yang melewati kemacetan lalu lintas dalam 15 menit pertama? ;5
Mary adalah tukang kebun yang rajin. Kemarin, dia menerima 18 tanaman baru dari pembibitan tanaman kesukaannya. Ia sudah menanam 2 tanaman dalam pot di 40 jendela rumah besarnya di pedesaan. Merasa murah hati, dia memutuskan bahwa dia akan memberikan 1 pot tanaman dari setiap tebing untuk teman-teman dan keluarga besok. Berapa banyak tanaman pot yang akan Mary tinggal dengan? ;58
Jerome memiliki 4 teman yang datang mengunjunginya pada hari tertentu. Teman pertama menekan bel pintu 20 kali sebelum Jerome membuka, teman kedua menekan bel pintu 1/4 kali lebih banyak dari teman pertama Jerome. Teman ketiga menekan bel 10 kali lebih banyak dari teman keempat. Jika teman keempat menekan bel 60 kali, berapa banyak lonceng yang dibuat oleh bel? ;175
Solo harus membaca 4 halaman dari buku teks Ilmu Pengetahuan, 20 halaman dari buku teks Studi Sosial, 7 halaman dari buku teks Sejarah dan 8 halaman dari buku teks Geografi. Solo membaca 15 halaman pada hari Senin. Jika dia punya waktu 4 hari lagi untuk menyelesaikan semua bacaan, berapa halaman yang harus dia baca, rata-rata, dalam satu hari? ;6
John suka minum segelas air dengan sarapan, makan siang dan makan malam. Akhirnya, dia juga meminumnya sebelum tidur. John melakukan ini setiap hari kerja, tapi pada akhir pekan dia suka bersantai dan minum soda dengan makan malam. Berapa banyak gelas air yang diminum John dalam seminggu? ;26
Sebuah bank kabut berguling dari laut untuk menutupi sebuah kota. Butuh 10 menit untuk menjelajahi setiap 3 mil dari kota. Jika kota ini 42 mil dari tepi laut ke tepi pedalaman yang berlawanan, berapa menit yang dibutuhkan untuk bank kabut untuk menutupi seluruh kota? ;140
Poppy sedang memecahkan teka-teki 1000-potongan. Dia menempatkan seperempat dari potongan di papan, kemudian ibunya menempatkan sepertiga dari potongan yang tersisa. Berapa banyak potongan puzzle yang tersisa untuk ditempatkan? ;500
Cody makan tiga kali lebih banyak kue daripada Amir makan. Jika Amir makan 5 kue, berapa banyak kue yang mereka berdua makan bersama? ;20
John punya 3 kotak. Setiap kotak adalah 5 inci dengan 6 inci dengan 4 inci. Dindingnya tebal 1 inci. Berapa total volume dalam dari ketiga kotak itu? ;72
Frankie menonton TV setelah dia menyelesaikan PR nya setiap malam. Pada hari Senin dan Selasa, ia menonton episode 1 jam dari acara favoritnya setiap malam. Pada hari Rabu, ia menonton beberapa episode dari acara 30 menit. Pada hari Kamis, dia menyelesaikan PR lebih awal dan menonton episode 1 jam dan acara 30 menit. Pada hari Jumat, dia harus begadang untuk akhir pekan, jadi dia menonton dua episode 1 jam. Jika dia menonton 7 jam TV, berapa banyak episode 30 menit yang dia tonton pada hari Rabu? ;3
