question;answer_number
ब्रैंडन का आईफोन बेन के आईफोन से चार गुना पुराना है। बेन का आईफोन सुजी के आईफोन से दो गुना पुराना है। अगर सुजी का आईफोन 1 साल पुराना है, तो ब्रैंडन का आईफोन कितना पुराना है? ;8
महान ड्रैगन, पर्ग, माउंट फ़ार्बो के शीर्ष पर ऊंचा बैठा था, 1000 फीट की दूरी के भीतर किसी भी चीज़ पर आग उगलता था। पोली सोने की भाला, एकमात्र ज्ञात हथियार जो ड्रैगन को स्लेज कर सकता था, 400 फीट की दूरी तक फेंक सकती थी, ड्रैगन की आग की पहुंच के भीतर। लेकिन जब पोली ने नीलमणि को पकड़ा, तो वह भाला तीन गुना दूर फेंक सकती थी। यदि वह रत्न को पकड़ रही हो, तो वह अजगर की आग की पहुँच से कितनी दूर रह सकती है और फिर भी सोने के भाले से अजगर को मार सकती है? ;200
दादी जोन्स ने फायरमैन के लंच के लिए 5 सेब के पाई बेक की। उसने प्रत्येक पाई को 8 टुकड़ों में काट दिया और पांचों पाई को बुफे टेबल पर रख दिया ताकि मेहमानों को खुद परोसा जा सके। शाम के अंत में, मेहमानों ने अपने पाई के टुकड़े ले लिए और खाए, तब पाई के 14 टुकड़े बचे थे। अतिथियों ने कितने टुकड़े ले लिए? ;26
इसके पोषण संबंधी जानकारी के अनुसार, चिप्स के एक बैग में प्रति सेवारत 250 कैलोरी होती है। यदि 300 ग्राम के एक बैग में 5 सर्विंग्स हैं, तो आप कितने ग्राम खा सकते हैं यदि आपका दैनिक कैलोरी लक्ष्य 2000 है और आपने पहले ही 1800 कैलोरी का उपभोग किया है? ;48
चार्ली मधुमक्खी मोमबत्तियाँ बेचना चाहता है। मधुमक्खी के मोम के प्रत्येक पाउंड के लिए, वह 10 कंक्रीट मोमबत्तियाँ बना सकता है। एक पाउंड मधुमक्खी के मोम और विक्स की आपूर्ति में $ 10.00 खर्च होते हैं। यदि वह प्रत्येक मोमबत्ती को $2.00 में बेचता है, तो उसका शुद्ध लाभ क्या होगा यदि वह 20 मोमबत्तियाँ बनाकर बेचता है? ;20
मेरिडिथ एक फ्रीलांस ब्लॉगर है जो स्वास्थ्य विषयों के बारे में लिखती है और हर दिन अपने स्थायी काम के रूप में ग्राहकों को प्रस्तुत करती है। एक ब्लॉग लेख को शोध करने और लिखने में औसतन 4 घंटे लगते हैं। पिछले सप्ताह, उसने सोमवार को 5 लेख लिखे और मंगलवार को सोमवार की तुलना में 2/5 गुना अधिक लेख लिखे। बुधवार को उसने मंगलवार को जितने लेख लिखे थे, उनकी संख्या दोगुनी कर दी। उन तीन दिनों में लेख लिखने में उसने कुल कितने घंटे व्यतीत किए, इसकी गणना कीजिए। ;104
"कैंडीस ने कॉफी शॉप में अपनी नौकरी पर जाने से पहले अपने पर्स में 80 पोस्ट-इट नोट्स रखे। रास्ते में वह दुकान पर रुकी और पोस्ट-इट नोट्स का एक पैकेट खरीदा; काम पर उसने 220 अलग-अलग कप कॉफी पर एक-एक पोस्ट-इट नोट रखा। यदि उसके पास कुल मिलाकर 23 पोस्ट-इट नोट शेष थे, तो उसने जो पैकेज खरीदा था उसमें कितने पोस्ट-इट नोट थे? ";163
जॉन नीले रंग के टाई की तुलना में दो गुना अधिक लाल टाई खरीदता है। लाल टाई की कीमत नीली टाई से 50% अधिक है। उसने नीले रंग के टाई पर 200 डॉलर खर्च किए जिनकी कीमत 40 डॉलर थी। उसने टाई पर कितना खर्च किया? ;800
ट्रेसी ने बाग में टमाटर के पौधों को समर्थन देने के लिए 4 फीट लंबे तार के टुकड़े का इस्तेमाल किया। तार 6 इंच लंबे टुकड़ों में काटा गया था। उसने कितने टुकड़े प्राप्त किए? ;8
रिचर्ड 15 मंजिला अपार्टमेंट बिल्डिंग में रहता है। प्रत्येक मंजिल में 8 इकाइयाँ हैं, और भवन का 3/4 हिस्सा कब्जा कर लिया गया है। इमारत में खाली इकाइयों की कुल संख्या क्या है? ;30
लॉयड के पास एक अंडे का खेत है। उनके मुर्गियों से प्रतिदिन 252 अंडे पैदा होते हैं और वह उन्हें दो डॉलर प्रति दर्जन में बेचते हैं। लॉयड प्रति सप्ताह अंडे पर कितना कमाता है? ;294
टॉम का जहाज 10 मील प्रति घंटा की रफ्तार से यात्रा कर सकता है। वह दोपहर 1 से 4 बजे तक रवाना होगा। फिर वह 6 मील प्रति घंटे की गति से वापस यात्रा करता है। उसे वापस आने में कितना समय लगता है? ;5
उरीयाह का पुस्तक बैग उसके लिए बहुत भारी हो रहा है। उसे 15 पाउंड से छुटकारा पाना होगा। उसकी कॉमिक्स की किताबें एक-एक पाउंड की होती हैं और उसके खिलौने एक-एक पाउंड के होते हैं। अगर वह 30 कॉमिक्स किताबें निकालता है, तो उसे कितने खिलौने निकालने होंगे? ;15
एक मैकेनिक ट्रकों और कारों के टायरों की मरम्मत के लिए अलग-अलग दरें लेता है। हर ट्रक टायर की मरम्मत के लिए मैकेनिक 60 डॉलर और हर कार टायर की मरम्मत के लिए मैकेनिक 40 डॉलर का शुल्क लेगा। गुरुवार को मैकेनिक 6 ट्रक टायर और 4 कार टायर की मरम्मत करता है। शुक्रवार को, मैकेनिक 12 कारों की मरम्मत करता है और किसी भी ट्रक के टायर की मरम्मत नहीं करता है। उच्च आय वाले दिन मेकैनिक ने कितना अधिक राजस्व अर्जित किया? ;40
डबफायर बहनें स्थानीय पशु आश्रय से गोद लिए गए 7 बिल्ली के बच्चे के साथ घर जा रही हैं जब उनकी मां ने उन्हें यह बताने के लिए फोन किया कि उनकी दो घरेलू बिल्लियों के पास अभी-अभी बिल्ली के बच्चे थे। वह कहती है कि पहली बिल्ली पैची के तीन गुना से अधिक बच्चे हैं जबकि दूसरी बिल्ली ट्रिक्सी के 12 बच्चे हैं। कितने बिल्ली के बच्चे अब Doubtfire परिवार है? ;40
जीन के पास 30 ललीपॉप हैं। जीन दो ललीपॉप खाता है। शेष ललीपॉप के साथ, जीन एक बैग में 2 ललीपॉप पैक करना चाहता है। जीन कितने बैग भर सकती है? ;14
पीटर इस हफ़्ते सिनेमा जाने की योजना बना रहा है। उसे हमेशा 7 डॉलर का टिकट और 7 डॉलर का पॉपकॉर्न मिलता है। यदि उसके पास सप्ताह में 42 डॉलर हैं, तो वह कितनी बार सिनेमा जा सकता है? ;3
एक लकड़ी का पुल 5000 पाउंड से अधिक नहीं ले जा सकता है। एक समान बक्से से भरा एक डिलीवरी ट्रक, प्रत्येक का वजन 15 पाउंड, पुल पर से गुजर जाएगा। चालक और खाली ट्रक का संयुक्त भार 3755 पाउंड है। पुल के वजन की सीमा से अधिक न होने पर ट्रक पर अधिकतम कितने डिब्बे लाए जा सकते हैं? ;83
स्टीफन ने ऑनलाइन किराने का ऑर्डर दिया। उसका अंतिम बिल $40.00 तक आ गया। चूंकि यह एक डिलीवरी विक्रेता के माध्यम से था, इसलिए उन्होंने उसकी अंतिम कुल राशि पर 25% शुल्क लगाया और उसे डिलीवरी शुल्क में $ 3.00 का शुल्क लिया। स्टीफन ने $4.00 की टिप भी दी। अतिरिक्त शुल्क के बाद, स्टीफन के किराने का अंतिम मूल्य क्या था? ;57
रास्पबेरी के एक झाड़ी में 20 फलों के 6 समूह होते हैं और 67 अलग-अलग फल झाड़ी में बिखरे होते हैं। कुल कितने रास्पबेरी हैं? ;187
एक टोकरी में 25 संतरे होते हैं जिनमें से 1 खराब, 20% अपरिपक्व, 2 खट्टा और बाकी अच्छे होते हैं। कितने संतरे अच्छे हैं? ;17
जेनेट अपनी बेटी के लिए एक ब्रश खरीदती है। वह इसे बनाने के लिए सामग्री के लिए 500 डॉलर और फिर इसे बनाने के लिए जौहरी के लिए 800 डॉलर का भुगतान करती है। उसके बाद, वह बीमा के लिए 10% का भुगतान करती है। उसने कितना भुगतान किया? ;1430
यदि मार्सी एक ही कंपनी के लिए 40 वर्षों तक काम करती है, तो उसे 50,000 डॉलर प्रति वर्ष की वार्षिक पेंशन मिलती है। 20 वर्ष के बाद से, वह प्रति वर्ष पेंशन के मूल्य का 5% प्राप्त करने का हकदार हो जाता है। यदि वह 30 वर्ष बाद नौकरी छोड़ती है, तो उसकी वार्षिक पेंशन कितनी होगी? ;25000
एलीना ने एक स्ट्रीमिंग सेवा की सदस्यता ली जो उसे प्रति माह $140 चार्ज करती है। यदि स्ट्रीमिंग कंपनी ने उसे वर्ष की पहली छमाही के लिए प्रारंभिक राशि चार्ज की और फिर उसे वर्ष की दूसरी छमाही पर 10% कम पैसे चार्ज किए, तो वर्ष के अंत तक स्ट्रीमिंग सेवा के लिए उसने जो कुल राशि का भुगतान किया था, उसकी गणना करें। ;1596
सोफिया अपनी कार से सड़क पर यात्रा करने के बारे में सोच रही है और वह जानना चाहती है कि वह एक ही टैंक के पेट्रोल से कितनी दूर जा सकती है। उसने 100 मील की यात्रा की है, और उसे फिर से भरने के लिए 4 गैलन गैस डालने की जरूरत है। उसकी कार के मालिक के मैनुअल में लिखा है कि उसके टैंक में 12 गैलन गैस है। सोफिया एक टैंक गैस से कितने मील की दूरी तय कर सकती है? ;300
जिम 2 घंटे टीवी देखते हैं और फिर बिस्तर पर जाने का फैसला करते हैं और आधे समय तक पढ़ते हैं। वह सप्ताह में 3 बार ऐसा करता है। वह 4 सप्ताह में कितने घंटे टीवी और पढ़ने में बिताता है? ;36
बास्केटबॉल टूर्नामेंट में चार स्कूल प्रतिस्पर्धा कर रहे हैं। प्रत्येक विद्यालय ने एक बालिका बास्केटबॉल टीम और एक बालिका बास्केटबॉल टीम भेजी है और प्रत्येक टीम में 5 खिलाड़ी हैं। प्रत्येक स्कूल ने प्रत्येक टीम के लिए एक कोच भी भेजा है। कुल मिलाकर, कितने लोगों को सभी स्कूलों भेजा है? ;48
एक खजाने का शिकार करने वाले को खजाने से भरा एक दफन खजाने का डिब्बा मिला। इसमें 175 हीरे थे, 35 हीरे से कम रूबी थे और रूबी की तुलना में दो गुना अधिक पन्ना थे। कितने रत्न थे? ;595
डॉ. वर्ट्ज़ के स्कूल में लड़कियों की तुलना में लड़के दोगुने हैं। यदि प्रत्येक शिक्षक के लिए 60 लड़कियां और 5 छात्र हैं, तो कितने शिक्षक हैं? ;36
बेली एक निश्चित राशि के साथ शुरू होता है। फिर उसे आठ सप्ताह तक प्रति सप्ताह 5 डॉलर का भत्ता मिलता है। आठ सप्ताह के अंत में, अगर उसके पास कुल 100 डॉलर हैं, तो बेली ने कितने पैसे से शुरुआत की थी? ;60
जूडी हर दिन, सप्ताह के दिनों में 5 नृत्य कक्षाएं और शनिवार को 8 कक्षाएं पढ़ाती हैं। यदि प्रत्येक कक्षा में 15 छात्र हैं और वह प्रति छात्र $ 15.00 चार्ज करती है, तो वह 1 सप्ताह में कितना पैसा बनाती है? ;7425
केलियन के पास व्यंजन तैयार करने के लिए दो व्यंजन हैं, एक में 20 निर्देश हैं और दूसरे में पहले के दोगुने निर्देश हैं। दो व्यंजनों को तैयार करने के लिए केलिअन को कितने निर्देश पढ़ने होंगे? ;60
टॉमी अपने दान के लिए धन जुटाने के लिए ब्राउनियों को 3 डॉलर प्रति टुकड़ा और चीज़केक को 4 डॉलर प्रति टुकड़ा बेच रहा है। अगर टॉमी 43 ब्राउनियों और 23 स्लाइस चीज़केक बेचता है, तो टॉमी कितना पैसा इकट्ठा करता है? ;221
शीला ने तीन महीने की किस्त के लिए प्रत्येक के लिए 150 डॉलर में पांच सेल फोन खरीदे। प्रत्येक इकाई के लिए 2% ब्याज लिया जाएगा। शीला तीन महीने तक हर महीने कितना भुगतान करेगी? ;255
आर्टी के पास किसानों के बाजार में एक फूल की दुकान है। वह तीन प्रकार के फूल बेचता हैः मैरीगोल्ड, पेटूनिया और बेगोनिया। वह आमतौर पर मैरीगोल्ड्स को 2.74 डॉलर प्रति बर्तन, पेटूनिया को 1.87 डॉलर प्रति बर्तन और बेगोनिया को 2.12 डॉलर प्रति बर्तन में बेचता है। आर्टी के पास आज कोई बदलाव नहीं है, इसलिए उसने अपनी सभी कीमतों को निकटतम डॉलर तक गोल करने का फैसला किया है। अगर आर्टी 12 बर्तन मैरीगोल्ड्स, 9 बर्तन पेटूनिया और 17 बर्तन बेगोनिया बेचता है, तो वह कितना कमाएगा? ;88
ल्यूक रेत के महल बनाने में समुद्र तट पर समय बिता रहा है। अंततः वह यह देख लेता है कि रेत के महल के प्रत्येक स्तर पर उसके नीचे के स्तर के रूप में आधे वर्ग फुट का क्षेत्रफल होगा। यदि वह 4 स्तरित रेत महल बनाता है जहां शीर्ष स्तर में 16 वर्ग फुट का क्षेत्रफल होता है, तो एक स्तर का औसत वर्ग फुट क्या है? ;60
सेसिलिया ने अभी एक नया पिल्ला खरीदा है। उसके पशुचिकित्सक के अनुसार, उसे पहले 180 दिनों के लिए हर दिन पिल्ला को 1 कप कुत्ते का भोजन खिलाना होगा। फिर उसे अपने जीवन के बाकी दिनों तक हर दिन पिल्ला को 2 कप कुत्ते का खाना खिलाना होगा। यदि कुत्ते के भोजन के एक बैग में 110 कप होते हैं, तो पहले वर्ष में सेसिलिया कुत्ते के भोजन के कितने बैग का उपयोग करेगी? ;5
यदि रेमंड सारा के रूप में आधा कपड़े धोता है, और सारा डेविड के रूप में 4 बार कपड़े धोता है, रेमंड और डेविड के कपड़े धोने की मात्रा में अंतर की गणना करें यदि सारा 400 पाउंड कपड़े धोती है। ;100
विन्सेंट फूलों को $2.50 में तीन के पैकेट में या $1.00 में दो के पैकेट में खरीद सकता है। वह 18 फूलों को बेहतर कीमत पर खरीदकर कितना पैसा बचाता है? ;6
जॉन एक कुत्ते को गोद लेता है। वह कुत्ते को सौदागर के पास ले जाता है, जिसकी कीमत 100 डॉलर है। नया ग्राहक होने पर ग्रूमर उसे 30% की छूट प्रदान करता है। सौंदर्य की लागत कितनी है? ;70
दो लड़कियों को 24 लीटर पानी का 1/6 हिस्सा मिला। फिर एक लड़के को 6 लीटर पानी मिला। कितने लीटर पानी बचा था? ;10
चार्ली के पास 10 स्टिकर थे। उसने मॉल में एक दुकान से 21 स्टिकर खरीदे और अपने जन्मदिन के लिए 23 स्टिकर प्राप्त किए। फिर चार्ली ने 9 स्टिकर अपनी बहन को दिए और 28 का उपयोग ग्रीटिंग कार्ड को सजाने के लिए किया। चार्ली के पास कितने स्टिकर बचे हैं? ;17
ग्रेस का वजन 125 पाउंड है। एलेक्स का वजन ग्रेस के वजन से 4 गुना कम है। पाउंड में उनका संयुक्त भार क्या है? ;623
डैन ने तीन गुलाब के पेड़ लगाए। प्रत्येक गुलाब के झाड़ी में 25 गुलाब होते हैं। प्रत्येक गुलाब में 8 कांटे होते हैं। कुल कितने कांटे हैं? ;600
एक फुटबॉल टीम ने 22 मैच खेले। उन्होंने जितने जीते उससे 8 अधिक जीते। उन्होंने कितने जीते? ;15
जीन पुरानी स्मृति चिन्ह टी-शर्ट से एक क्विंट बना रही है। वह हर छुट्टी से एक शर्ट रखता है। प्रत्येक शर्ट का अपना एक क्विट ब्लॉक होता है। प्रत्येक पंक्ति छुट्टियों के एक अलग वर्ष के ब्लॉक से बनी है। वह साल में चार बार छुट्टी पर जाता है और 23 साल की उम्र से छुट्टी लेता है। अब वह 34 वर्ष का है। उसके पास कुल कितने क्विंट ब्लॉक हैं? ;44
