question;answer_number
ஒரு வியாபாரி இரண்டு கொள்முதல் திட்டங்களுக்கு இடையில் ஒரு கொள்முதல் தேர்வு செய்ய விரும்புகிறார்: $5,000 மதிப்புள்ள நகைகள் அல்லது $8,000 மதிப்புள்ள மின்னணு சாதனங்கள். அதே மாதத்தில் நகை சந்தை 2.5% உயரும் என்றும், மின்னணு சாதனங்கள் சந்தை 1.2% உயரும் என்றும் அவரது நிதி ஆலோசகர் கணித்துள்ளார். வியாபாரி ஒரு தேர்வை செய்வதன் மூலம் இந்த மாதத்தின் இறுதியில் அதிகபட்ச லாபத்தை பெற விரும்பினால், அது எவ்வளவு லாபமாக இருக்கும்? ;125
இரண்டு ரயில்கள் ஒரே நேரத்தில் சான் ரபேல் விட்டு. இருவரும் 80 மைல் தொலைவில் மேற்கு நோக்கி பயணிக்கத் தொடங்குகிறார்கள். அடுத்த நாள், அவர்கள் வடக்கு நோக்கி பயணம் செய்து, 150 மைல் தூரத்தை கடக்கிறார்கள். இரண்டு நாட்களில் ஒவ்வொரு ரயிலிலும் எவ்வளவு தூரம் சென்றது? ;230
ஜில் ஒரு மணி நேரத்திற்கு 20 டாலர் டீச்சர் மற்றும் 30 டாலர் சியர்லீடிங் பயிற்சியாளராக சம்பளம் பெறுகிறார். வருடத்திற்கு 50 வாரங்கள், 35 மணி நேரம் ஆசிரியராகவும், 15 மணி நேரம் பயிற்சியாளராகவும் வேலை செய்தால், அவளது ஆண்டு சம்பளம் என்ன? ;57500
கிளேர் ஒவ்வொரு காலையிலும் காலை உணவிற்கு 3 முட்டைகள் கொண்ட முட்டைப்பழம் தயாரிக்கிறார். 4 வாரங்களில் எத்தனை டஜன் முட்டைகளை அவள் சாப்பிட முடியும்? ;7
மரிசா 12 மைல் தூரப் பாதையில் நடந்து செல்கிறார். முதல் 4 மைல் தூரத்தை நடக்க ஒரு மணி நேரம் பிடித்தது, அடுத்த 2 மைல் தூரத்தை நடக்க மற்றொரு மணி நேரம் பிடித்தது. ஒரு பெண் தனது சராசரி வேகம் ஒரு மணி நேரத்திற்கு 4 மைல் ஆக இருக்க விரும்பினால், மீதமுள்ள தூரத்தை நடக்க அவளுக்கு என்ன வேகம் (மில்லிகள் ஒரு மணி நேரத்திற்கு) தேவை? ;6
என்னிடம் 10 லிட்டர் ஆரஞ்சு பானம் உள்ளது அதில் மூன்றில் இரண்டு பங்கு தண்ணீர் உள்ளது நான் அதை 15 லிட்டர் அன்னாசி பானத்தில் சேர்க்க விரும்புகிறேன் அதில் மூன்றில் ஐந்து பங்கு தண்ணீர் உள்ளது ஆனால் நான் அதை ஊற்றும்போது, நான் ஒரு லிட்டர் ஆரஞ்சு பானத்தை ஊற்றுகிறேன். மீதமுள்ள 24 லிட்டரில் எவ்வளவு தண்ணீர் இருக்கிறது? ;15
ரேமண்ட் மற்றும் சமந்தா உறவினர்கள். சமந்தா 6 ஆண்டுகளுக்கு முன் பிறந்தார் ரேமண்ட். ரேமண்டுக்கு 23 வயதில் ஒரு மகன் பிறந்தான். சமந்தாவுக்கு இப்போது 31 வயதாக இருந்தால், எத்தனை ஆண்டுகளுக்கு முன்பு ரேமண்டின் மகன் பிறந்தார்? ;14
பில்லி டிவிடிகளை விற்பனை செய்கிறார். செவ்வாய்க்கிழமை அவருக்கு 8 வாடிக்கையாளர்கள் உள்ளனர். அவரது முதல் 3 வாடிக்கையாளர்கள் தலா ஒரு டிவிடி வாங்குகிறார்கள். அடுத்த இரண்டு வாடிக்கையாளர்கள் தலா இரண்டு டிவிடிகளை வாங்குகிறார்கள். அவரது கடைசி 3 வாடிக்கையாளர்கள் எந்த டிவிடி வாங்க வேண்டாம். எத்தனை டிவிடிகள் பில்லி வியாழக்கிழமை விற்றார்? ;7
ஒரு மெழுகுவர்த்தி ஒவ்வொரு மணி நேரமும் 2 சென்டிமீட்டர் உருகும். ஒரு மெழுகுவர்த்தி எத்தனை சென்டிமீட்டர் குறுகியதாக இருக்கும்? ;8
கடந்த வருடத்தின் சிறந்த விற்பனையான புத்தகத்தை 19.50 டாலருக்கு கெயில் வாங்கினார். இது அசல் விலையில் இருந்து 25% தள்ளுபடியுடன் உள்ளது. புத்தகத்தின் ஆரம்ப விலை என்ன? ;26
மரியின் ஒரு கோழி உணவு $12 (அமெரிக்க டாலர்) 5 பாக்கெட் பால் $3.00 (அமெரிக்க டாலர்) 4 ஆப்பிள்கள் $1.50 (அமெரிக்க டாலர்) மற்றும் சில பீஸ்ஸா பெட்டிகள். மொத்தம் 50 டாலர் கொடுத்தார். ஒவ்வொரு பெட்டியும் 8.50 டாலர் என்றால், எத்தனை பெட்டிகள் பீஸ்ஸாவை மேரி ஆர்டர் செய்தாள்? ;2
மிஷ்கா 3 ஜோடி ஷார்ட்ஸ், 3 ஜோடி பேன்ட், 3 ஜோடி ஷூஸ் வாங்கினார். ஒரு ஜோடி ஷார்ட்ஸ் 16.50 டாலர். ஒரு ஜோடி பேன்ட் 22.50 டாலர், ஒரு ஜோடி காலணிகள் 42 டாலர். எத்தனை டாலர்கள் மிஷ்கா அனைத்து ஆடை பொருட்களை செலவு? ;243
ஒவ்வொரு இரவும் ஒரு ஐஸ்கிரீம் சாப்பிடுகிறார். அவர் ஒரு அட்டைப்பெட்டி ஐஸ்கிரீம் 15 ஐஸ்கிரீம் ஒரு அட்டைப்பெட்டி $4.00 செலவில் அட்டைப்பெட்டிகளை வாங்குகிறார். 60 நாட்களுக்குப் பிறகு, அவள் ஐஸ்கிரீமுக்கு எவ்வளவு செலவிடுவாள்? ;16
ஹென்றி தனது 60 மைல் சைக்கிள் பயணத்தின் போது இரண்டு நிறுத்தங்களை செய்தார். அவர் முதலில் 20 மைல் தொலைவில் நிறுத்தப்பட்டார். அவரது இரண்டாவது நிறுத்தம் பயணத்தின் முடிவுக்கு 15 மைல்கள் முன்னதாக இருந்தது. முதல் மற்றும் இரண்டாவது நிறுத்தங்களுக்கு இடையில் அவர் எத்தனை மைல்கள் பயணம் செய்தார்? ;25
குளோரியா காலணிகளை வாங்குகிறாள், அவளுடைய காலணி பட்ஜெட்டுக்கு பொருந்தும் ஒரு ஜோடி பூட்ஸைக் காண்கிறாள். ஆனால், அவள் இரண்டு ஜோடி உயர் குதிகால் காலணிகளையும், இரண்டு ஜோடி பூட்ஸையும் தேர்வு செய்ய வேண்டும். ஒரு ஜோடி ஹீல்ஸ் $33 மற்றும் மற்றொன்று இரட்டிப்பாக இருந்தால், அந்த பூட்ஸ் எத்தனை டாலர்கள்? ;104
டேரெல் மற்றும் ஆலன் வயது விகிதம் 7:11 ஆகும். இப்பொழுது அவர்கள் இருவரின் வயது 162. ;109
குண்டர் ஒரு ஜாடியில் உள்ள ஜெல்லி பீன்ஸ் எண்ண முயற்சிக்கிறார். அவர் தனது நண்பர்களிடம் கேட்டார், எத்தனை பேர் அந்த ஜாடியில் இருப்பார்கள் என்று அவர்கள் நினைக்கிறார்கள் என்று. ஒன்று 80 என்கிறது. 20 முதல் பாதி விட மற்றொரு கூறுகிறார். மூன்றில் ஒரு பங்கு 25% முதல் விட கூறுகிறார். அவர்களின் சராசரி யூகம் என்ன? ;80
ஜான் பத்து நாய்களை கவனித்துக்கொள்கிறார். ஒவ்வொரு நாய்க்கும் தினமும் 0.5 மணி நேரம் எடுத்து நடைபயிற்சி மற்றும் அவர்களின் வணிகத்தை கவனித்துக்கொள்வது. அவர் ஒரு வாரத்தில் எத்தனை மணி நேரம் நாய்களை கவனித்து செலவிடுகிறார்? ;35
கிரெட்சன் 110 நாணயங்கள் உள்ளது. வெள்ளி நாணயங்களை விட 30 தங்க நாணயங்கள் அதிகம் உள்ளன. கிரெட்சன் எத்தனை தங்க நாணயங்கள் உள்ளது? ;70
ஆரோனை விட சியோபன் 2 குறைவான நகைகள் உள்ளது. ஆரோன் 5 ரேமண்டின் நகைகள் பாதி விட நகைகள் உள்ளது. ரேமண்டிற்கு 40 நகைகள் இருந்தால், ஷியோபனுக்கு எத்தனை நகைகள் உள்ளன? ;23
மைக் 40 நிமிடங்கள் பிங் போங் விளையாடுகிறார். முதல் 20 நிமிடங்களில், அவர் 4 புள்ளிகள் அடித்தார். இரண்டாவது 20 நிமிடங்களில், அவர் 25% அதிக புள்ளிகளை பெறுகிறார். அவர் மொத்தம் எத்தனை புள்ளிகள் எடுத்தார்? ;9
டெர்ரி ஒரு நாளைக்கு 2 மசாலா சாப்பிடுகிறார். தற்போது அவை 4 மசாலாக்களுக்கு 5 டாலர் விலையில் விற்பனை செய்யப்படுகின்றன. 30 நாட்களில் அவர் எவ்வளவு யோகர்ட்டுக்கு செலவிடுகிறார்? ;75
ஜான் தனது பொம்மைகள் அனைத்தையும் விற்று, அந்த பணத்தை வீடியோ கேம்களை வாங்க பயன்படுத்துகிறார். அவர் 13 லெகோ செட் மற்றும் அவர் $ 15 ஒவ்வொரு அவற்றை விற்கிறது. அவர் 8 வீடியோ கேம்களை 20 டாலருக்கு வாங்கி முடித்துவிட்டு 5 டாலர் மீதம் உள்ளது. அவர் இன்னும் எத்தனை லெகோ செட் உள்ளது? ;2
ஜான் ஒரு வாரத்திற்கு 60 மைல்கள் ஓடுகிறார். அவர் ஒரு வாரம் 3 நாட்கள் இயங்கும். முதல் நாள் 3 மணி நேரம் ஓடி, அடுத்த இரண்டு நாட்களில் பாதி நேரம் ஓடினார். அவர் எவ்வளவு வேகமாக இயங்குகிறார்? ;10
டேனா, நடக்கக்கூடிய வேகத்தைவிட நான்கு மடங்கு வேகத்தில் ஓட முடியும். ஆனால், ஓடும் வேகத்தில் பாதி வேகத்தில் குதித்துவிட முடியும். ஒரு மணி நேரத்திற்கு 3 மைல் வேகத்தில் செல்ல முடிந்தால், ஆறு மணி நேரத்தில் எத்தனை மைல்கள் பயணிக்க முடியும்? மூன்றில் ஒரு பங்கு நேரம் ஓடி, மூன்றில் இரண்டு பங்கு நேரம் நடந்து செலவழித்தால்? ;18
பிராண்டனின் ஐபோன் பென் ஐபோனை விட நான்கு மடங்கு பழையது. பென் ஐபோன் சுஸியின் ஐபோனை விட இரண்டு மடங்கு பழையது. சுஸியின் ஐபோன் 1 வயது என்றால், பிராண்டனின் ஐபோன் எத்தனை வயது? ;8
பெரிய டிராகன், பெர்க், Farbo மலை மேல் உயர் அமர்ந்திருந்தார், 1000 அடி தூரத்தில் எதையும் மீது தீ மூச்சு. பொலி தங்கக் குச்சியை வீச முடிந்தது, இதுவே முதன்முதலாக டிராகனை வீழ்த்தும் ஆயுதம், 400 அடி தூரத்திற்கு, டிராகனின் தீப்பிழம்புகள் அடையக்கூடிய தூரத்திற்குள். ஆனால் பாலி, செம்பருத்தி ரத்தினத்தை வைத்திருந்தபோது, அவர் கம்பியை மூன்று மடங்கு தூரம் எறிய முடிந்தது. பொன்னிறக் கல்லை வைத்திருந்தால், பொல்லி எவ்வளவு தூரம் நரக நெருப்பின் வரம்பிலிருந்து விலகி நின்று தங்கக் குச்சியால் நரகத்தை தாக்க முடியும்? ;200
பாட்டி ஜோன்ஸ் 5 ஆப்பிள் பைகள் சுட்ட தீயணைப்பு வீரரின் மதிய உணவு. ஒவ்வொரு பையையும் 8 துண்டுகளாக வெட்டி, ஐந்து பைகளையும் பஃபே மேஜையில் விருந்தினர்கள் தங்களைச் சுய சேவை செய்ய வைத்தார். மாலையின் முடிவில், விருந்தினர்கள் தங்கள் பை துண்டுகளை எடுத்து சாப்பிட்ட பிறகு, 14 பை துண்டுகள் மீதமிருந்தன. விருந்தினர்கள் எத்தனை துண்டுகளை எடுத்துச் சென்றார்கள்? ;26
அதன் ஊட்டச்சத்து தகவலின் படி, ஒரு பையில் சில்லுகள் 250 கலோரிகள் ஒரு பரிமாறல். 300 கிராம் எடையுள்ள ஒரு பையில் 5 உணவுப் பகுதிகள் இருந்தால், உங்கள் தினசரி கலோரி இலக்கு 2000 ஆகவும், நீங்கள் ஏற்கனவே 1800 கலோரிகளை உட்கொண்டிருந்தால் எத்தனை கிராம் சாப்பிடலாம்? ;48
சார்லி தேனீ மெழுகுவர்த்திகளை விற்க விரும்புகிறார். ஒவ்வொரு பவுண்டு தேனீக்களின் வாக்கிற்கும், அவர் 10 கூர்மையான மெழுகுவர்த்திகளை உருவாக்க முடியும். ஒரு கிலோ தேனீ மெழுகு மற்றும் விக்கின் விலை $10.00 ஆகும். அவர் ஒவ்வொரு மெழுகுவர்த்தியையும் $2.00க்கு விற்றால், அவர் 20 மெழுகுவர்த்திகளை செய்து விற்றால், அவரது நிகர லாபம் என்ன? ;20
மெரிடித் ஒரு ஃப்ரீலான்ஸ் பதிவர் ஆவார், அவர் உடல்நலப் பிரச்சினைகள் பற்றி எழுதுகிறார் மற்றும் ஒவ்வொரு நாளும் வாடிக்கையாளர்களுக்கு தனது நிரந்தர வேலையாக சமர்ப்பிக்கிறார். ஒரு வலைப்பதிவு கட்டுரைக்கு ஆராய்ச்சி செய்து எழுதுவதற்கு சராசரியாக 4 மணி நேரம் ஆகும். கடந்த வாரம், திங்களன்று 5 கட்டுரைகளை எழுதியதுடன், திங்களன்று எழுதியதை விட செவ்வாயன்று 2/5 மடங்கு அதிகமான கட்டுரைகளை எழுதியது. புதன்கிழமை, செவ்வாய்க்கிழமை எழுதிய கட்டுரைகளின் எண்ணிக்கையை இருமடங்காக எழுதினார். மூன்று நாட்களில் அவர் கட்டுரைகளை எழுத செலவிட்ட மொத்த மணிநேரங்களைக் கணக்கிடுங்கள். ;104
"காபி கடைக்கு வேலைக்குச் செல்வதற்கு முன், கேண்டிஸ் தனது பையில் 80 போஸ்டிங் நோட்டுகளை வைத்தார். வழியில், அவள் கடையில் நின்று போஸ்ட்-இட் குறிப்புகளின் தொகுப்பை வாங்கினாள்; வேலையில், 220 வெவ்வேறு கப் காபியில் ஒவ்வொன்றிலும் ஒரு போஸ்ட்-இட் குறிப்பை வைத்தார். மொத்தம் 23 போஸ்ட்-ஐட் நோட்டுகள் மீதமிருந்தால், அவள் வாங்கிய தொகுப்பில் எத்தனை போஸ்ட்-ஐட் நோட்டுகள் இருந்தன? ";163
நீல நிற டைகளை விட இரட்டை நிற டைகளை ஜான் வாங்குகிறார். சிவப்பு டைகள் நீல டைகளை விட 50% அதிக விலை. அவர் $40 டாலர் விலையில் நீல நிற டைக்குகளுக்கு $200 செலவிட்டார். அவர் டைஸ் எவ்வளவு செலவு? ;800
தோட்டத்தில் உள்ள தக்காளி செடிகளை ஆதரிக்க 4 அடி நீளமான கம்பி துண்டு பயன்படுத்தப்பட்டது. கம்பி 6 அங்குல நீளமுள்ள துண்டுகளாக வெட்டப்பட்டது. எத்தனை துண்டுகள் கிடைத்தன? ;8
ரிச்சர்ட் 15 மாடிகள் கொண்ட அடுக்குமாடிக் கட்டிடத்தில் வசிக்கிறார். ஒவ்வொரு மாடியிலும் 8 அலகுகள் உள்ளன, மற்றும் கட்டிடத்தின் 3/4 ஆக்கிரமிக்கப்பட்டுள்ளது. கட்டிடத்தில் உள்ள மொத்தமாக எத்தனை குடியிருப்புகள் காலியாக உள்ளன? ;30
லாய்டு ஒரு முட்டை பண்ணை உள்ளது. அவரது கோழிகள் ஒரு நாளைக்கு 252 முட்டைகளை உற்பத்தி செய்கின்றன, மேலும் அவர் ஒரு டஜன் முட்டைகளை 2 டாலருக்கு விற்கிறார். லாயிட் வாரத்திற்கு முட்டைகள் எவ்வளவு செய்ய? ;294
டாமின் கப்பல் ஒரு மணி நேரத்திற்கு 10 மைல் வேகத்தில் பயணிக்க முடியும். அவர் பிற்பகல் 1 மணி முதல் 4 மணி வரை பயணம் செய்கிறார். பின்னர் 6 மைல் வேகத்தில் திரும்பிச் செல்கிறது. அவர் திரும்பி வர எவ்வளவு நேரம் ஆகும்? ;5
உரியாவின் புத்தகப் பையில் அவருக்கு அதிக எடை. அவர் அதை இருந்து 15 பவுண்டுகள் நீக்க வேண்டும். அவரது காமிக் புத்தகங்கள் ஒவ்வொன்றும் 1/4 பவுண்டு எடையுள்ளவை மற்றும் அவரது பொம்மைகள் ஒவ்வொன்றும் 1/2 பவுண்டு எடையுள்ளவை. அவர் 30 காமிக்ஸ் புத்தகங்களை நீக்கினால், அவர் எத்தனை பொம்மைகளை நீக்க வேண்டும்? ;15
ஒரு மெக்கானிக் லாரிகள் மற்றும் கார்களின் டயர்களை சரிசெய்ய வெவ்வேறு கட்டணங்களை வசூலிக்கிறார். [பக்கம் 3-ன் படம்] வியாழக்கிழமைகளில், மெக்கானிக் 6 லாரி டயர்களையும் 4 கார் டயர்களையும் சரி செய்கிறார். வெள்ளிக்கிழமை, 12 வாகனங்களை மெக்கானிக் சரிசெய்கிறார், ஆனால் எந்த லாரி டயரையும் சரி செய்யவில்லை. அதிக வருமானம் பெற்ற நாளில் எந்திரம் தயாரிப்பாளர் எவ்வளவு வருமானம் பெற்றார்? ;40
டவுட்ஃபைர் சகோதரிகள் 7 பூனைக்குட்டிகளுடன் உள்ளூர் விலங்கு தங்குமிடம் இருந்து தத்தெடுக்கப்பட்ட வீட்டிற்கு ஓட்டுகிறார்கள், அவர்களின் தாய் அழைத்து அவர்களின் இரண்டு வீட்டு பூனைகளுக்கு பூனைக்குட்டிகள் பிறந்ததாக அறிவிக்கிறார். முதல் பூனை பாட்சிக்கு மூன்று மடங்கு அதிகமான வளர்ப்பு பூனைகள் இருப்பதாகவும், மற்ற பூனை ட்ரிக்ஸிக்கு 12 பூனைகள் இருப்பதாகவும் அவர் கூறுகிறார். Doubtfire குடும்பம் இப்போது எத்தனை பூனைக்குட்டிகள் உள்ளது? ;40
ஜீன் 30 லாலிபாப்ஸ் உள்ளது. ஜீன் 2 லாலிபாப்ஸ் சாப்பிடுகிறார். மீதமுள்ள லாலிபாப்ஸுடன், ஜீன் ஒரு பையில் 2 லாலிபாப்ஸை பேக் செய்ய விரும்புகிறார். எத்தனை பைகள் ஜீன் நிரப்ப முடியும்? ;14
பீட்டர் இந்த வாரம் சினிமாவுக்கு செல்ல திட்டமிட்டுள்ளார். அவர் எப்போதும் $ 7 ஒரு டிக்கெட் மற்றும் $ 7 பக்-கார்ன் பெறுகிறார். வாரத்திற்கு 42 டாலர்கள் இருந்தால், எத்தனை முறை சினிமாவுக்குப் போக முடியும்? ;3
ஒரு மர பாலம் 5000 பவுண்டுகளுக்கு மேல் தாங்க முடியாது. ஒவ்வொரு பெட்டியும் 15 பவுண்டுகள் எடையுள்ளதாக இருக்கும், ஒரே மாதிரியான பெட்டிகளால் நிரப்பப்பட்ட ஒரு விநியோக லாரி பாலம் மீது கடந்து செல்லும். டிரைவர் மற்றும் வெற்று லாரி ஆகியவற்றின் மொத்த எடை 3755 பவுண்டுகள். பாலத்தின் எடை வரம்பை மீறாமல் லாரி மீது ஏற்றக்கூடிய அதிகபட்ச பெட்டிகளின் எண்ணிக்கை என்ன? ;83
ஸ்டீபன் ஆன்லைனில் மளிகைப் பொருட்களை ஆர்டர் செய்தார். அவரது இறுதிக் கணக்கு $40.00 ஆக இருந்தது. இது ஒரு விநியோக விற்பனையாளர் மூலம் இருந்ததால், அவர்கள் அவரது இறுதி மொத்தத்தில் 25% கட்டணத்தைச் சேர்த்தனர் மற்றும் அவருக்கு $3.00 விநியோக கட்டணத்தில் கட்டணம் வசூலித்தனர். ஸ்டீபன் மேலும் $4.00 டிப்ஸ் சேர்த்தார். கூடுதல் கட்டணங்களைக் கணக்கிட்டு, ஸ்டீபனின் கடைசி விலை என்ன? ;57
ஒரு முந்திரி புஷ்ஷில் 6 கிளஸ்டர்கள் 20 பழங்கள் ஒவ்வொன்றும் மற்றும் 67 தனிப்பட்ட பழங்கள் புஷ் முழுவதும் சிதறிக்கிடக்கின்றன. மொத்தம் எத்தனை முந்திரிகள் உள்ளன? ;187
ஒரு கூடை 25 ஆரஞ்சுகளைக் கொண்டுள்ளது அதில் 1 மோசமானது, 20% பழுக்காதது, 2 கசப்பானது மற்றும் மீதமுள்ளவை நல்லவை. எத்தனை ஆரஞ்சுகள் நல்லவை? ;17
ஜானட் தனது மகளுக்கு ஒரு ப்ரொச் வாங்குகிறார். [பக்கம் 3-ன் படம்] அதன் பிறகு, அவள் 10% செலுத்துகிறாள் காப்பீடு செய்ய. அவள் எவ்வளவு பணம் கொடுத்தாள்? ;1430
மார்சி ஒரே நிறுவனத்தில் 40 வருடங்கள் வேலை செய்தால், அவளுக்கு ஆண்டு ஓய்வூதியம் 50,000 டாலர். 20 வருடங்கள் கழித்து, ஓய்வூதியத்தின் மதிப்பில் 5% வருடத்திற்கு உரிமை உண்டு. 30 வருடங்களுக்குப் பிறகு அவர் பணிநீக்கம் செய்தால், அவரது ஆண்டு ஓய்வூதியம் என்னவாக இருக்கும்? ;25000
