question;answer_number
Meredith je blogerka na volné noze, která píše o zdravotních tématech a každý den je předkládá klientům jako její stálá práce. Článek na blogu trvá průměrně 4 hodiny na výzkum a psaní. Minulý týden napsala 5 článků v pondělí a 2/5krát více článků v úterý než v pondělí. Ve středu napsala dvakrát tolik článků, než napsala v úterý. Spočítejte celkový počet hodin, které strávila psaním článků během těchto tří dnů. ;104
"Candice si dala do kabelky 80 lístků, než šla do kavárny. Na cestě se zastavila v obchodě a koupila balíček Post-it poznámek; v práci umístila jednu Post-it poznámku na každý z 220 různých šálků kávy. Pokud jí zbývalo celkem 23 poznámek, kolik jich bylo v balíčku, který si koupila? ";163
John si kupuje dvakrát tolik červených kravat než modrých. Červené kravaty stojí o 50% víc než modré. Utratil 200 dolarů za modré kravaty, které stály 40 dolarů za kravaty. Kolik utratil za kravaty? ;800
Tracy použila kus drátu dlouhého 4 stopy na podepření rajčat v zahradě. Drát byl rozřezaný na kusy dlouhé 15 cm. Kolik kusů získala? ;8
Richard žije v bytovce s patnácti patry. Každé patro obsahuje 8 jednotek a 3/4 budovy je obsazeno. Kolik je celkového počtu volných bytů v budově? ;30
Lloyd má vajecnu farmu. Jeho kuřata produkují 252 vajec denně a prodává je za 2 dolary za tucet. Kolik vydělá Lloyd na vejcích za týden? ;294
Tomova loď může cestovat rychlostí 10 mil za hodinu. Pluje od jedné do čtyř. Pak se vrací rychlostí 6 mph. Jak dlouho mu bude trvat, než se vrátí? ;5
Urijaho taška s knihami je pro něj příliš těžká. Musí z ní odstranit 15 liber. Jeho komiksy váží každý čtvrt kila a jeho hračky každý půl kila. Když odstraní 30 komiksů, kolik hraček ještě musí odstranit? ;15
Mechanik si účtuje různé sazby za opravu pneumatik nákladních vozidel a aut. Za každou opravenou pneumatiku nákladního vozu si mechanik účtuje 60 dolarů a za každou opravenou pneumatiku automobilu 40 dolarů. Ve čtvrtek opravář opraví šest pneumatik na náklaďáky a čtyři pneumatiky na auta. V pátek opravář opraví 12 aut a nejednou ani pneumatiky. Kolik příjmů si mechanik vydělal v den s vyšším příjmem? ;40
Sestry Doubtfireové jedou domů se sedmi koťaty adoptovanými z místního útulku pro zvířata, když jim jejich matka zavolá, aby je informovala, že jejich dvě domácí kočky právě měly koťata. Prý Patchy, první kočka, měla třikrát více adoptovaných koťat, zatímco Trixie, druhá kočka, jich měla 12. Kolik koťat má Doubtfireova rodina? ;40
Jean má 30 lízátek. Jean sní dvě lízátka. S zbývajícími lízátkami chce Jean dát do jednoho pytle dvě lízátka. Kolik pytlů může Jean naplnit? ;14
Peter plánuje jít tento týden do kina. Vždycky dostane lístek za 7 dolarů a popcorn za 7 dolarů. Když má 42 dolarů na týden, kolikrát může jít do kina? ;3
Dřevěný most nesmí nést více než 5000 liber. Přes most projede dodávka plná identických krabic, každá váží 15 liber. Celková hmotnost řidiče a prázdného náklaďáku je 3755 liber. Jaký je maximální počet krabic, které lze naložit na nákladní vůz, aniž by překročila hmotnostní limit mostu? ;83
Stephen si objednal potraviny na internetu. Jeho poslední účet byl 40 dolarů. Protože to bylo přes dodavatele, přidali 25% poplatku k jeho konečnému celkovému a účtovali mu 3 dolary za doručovací poplatky. Stephen také přidal $4.00 spropitný. Po těch dalších poplatcích, kolik byla konečná cena Stephenových nákupů? ;57
Malinový keř má 6 klastrů po 20 plodů a 67 jednotlivých plodů rozptýlených po keři. Kolik malin je celkem? ;187
Košík obsahuje 25 pomerančů, z nichž 1 je špatná, 20% nezralá, 2 jsou kyselé a zbytek je dobrý. Kolik pomerančů je dobrých? ;17
Janet koupí brož pro svou dceru. Platí 500 dolarů za materiál a dalších 800 dolarů za šperka, který ji postaví. Pak zaplatí 10% z toho, aby ji pojištěla. Kolik za to zaplatila? ;1430
Pokud Marcy pracuje pro stejnou společnost 40 let, dostane roční důchod 50 000 dolarů ročně. Po uplynutí 20 let má nárok na 5% hodnoty důchodu ročně. Pokud skončí po 30 letech, jaká bude její roční penze? ;25000
Aleena si předplatila službu streamování, která jí účtuje 140 dolarů měsíčně. Pokud jí streamingová společnost účtovala počáteční částku za první půlrok roku a pak jí účtovala o 10% méně peněz za druhý půlrok roku, vypočítejte celkovou částku, kterou zaplatila za streamingovou službu do konce roku. ;1596
Sophia uvažuje o tom, že by si v autě vyrazila na výlet, a ráda by věděla, jak daleko se může dostat na jednu nádrž benzínu. Od poslední nádrže jezdí 160 kilometrů a potřebovala dát do nádrže 4 galony benzínu, aby ji znovu naplnila. Podle příručky pro její auto má nádrž 12 galonů benzínu. Kolik kilometrů dokáže Sophia jet na jednu nádrž plynu? ;300
Jim stráví dvě hodiny sledováním televize a pak se rozhodne jít do postele a číst polovinu času. Dělá to třikrát týdně. Kolik hodin stráví u televize a čtením za 4 týdny? ;36
Na basketbalovém turnaji soutěží čtyři školy. Každá škola vyslala basketbalový tým pro dívky a basketbalový tým pro chlapce a každý tým má po 5 hráčů. Každá škola také poslala trenéra pro každý tým. Kolik lidí všechny školy poslalo? ;48
Hledatel pokladů našel zakopanou truhlu s poklady. Bylo tam 175 diamantů, 35 rubínů méně než diamantů a dvakrát tolik smaragdů než rubínů. Kolik kamenů bylo v té truhli? ;595
Na škole doktora Wertze je dvakrát víc chlapců než dívek. Pokud je na každého učitele 60 dívek a 5 studentů, kolik je učitelů? ;36
Bailey začíná s určitou částkou peněz. Pak dostává týdenní příspěvek 5 dolarů po dobu 8 týdnů. Na konci osmi týdnů, pokud má celkem 100 dolarů, kolik peněz měla Bailey na začátku? ;60
Judy učí 5 tanečních hodin denně, ve všední dny a 8 hodin v sobotu. Pokud má každá třída 15 studentů a ona účtuje 15 dolarů za studenta, kolik vydělá za týden? ;7425
Kelian má dva recepty na přípravu pokrmů, jeden s 20 instrukcemi a druhý s dvojnásobkem instrukcí než ten první. Kolik instrukcí musí Kelian přečíst, aby připravil ty dvě jídla? ;60
Tommy shromažďuje peníze pro charitu tím, že prodává brownies za 3 dolary za kus a cheesecakes za 4 dolary za kus. Když Tommy prodá 43 sušenek a 23 plátků sýrového dortu, kolik peněz Tommy získá? ;221
Shiela si koupila pět mobilních telefonů za 150 dolarů za každý, za 3 měsíční splátky. Za každou jednotku bude účtováno 2% úrok. Kolik bude Shiela platit každý měsíc po dobu 3 měsíců? ;255
Artie má květinářství na Farmers Market. Prodává tři druhy květin: řasnice, petunie a begonie. Obvykle prodává zlaté lístky za 2,74 dolaru za hrnec, petunie za 1,87 dolaru za hrnec a begonie za 2,12 dolaru za hrnec. Artie nemá dnes žádné drobné, tak se rozhodl zaokrouhlit všechny ceny na nejbližší dolar. Když Artie prodá 12 hrnců naříznutých, 9 hrnců petunií a 17 hrnců begonií, kolik vydělá? ;88
Luke tráví čas na pláži stavbou hradů z písku. Nakonec si všimne, že každá úroveň písečného hradu bude mít polovinu plochy čtverečních metrů jako úroveň pod ním. Pokud udělá 4 úrovní písečný hrad, kde je nejvyšší úroveň má rozlohu 16 čtverečních stop, co je průměrná rozloha úrovně? ;60
Cecilia si právě koupila nové štěně. Podle jejího veterináře musí krmit štěně jeden šálek psího jídla denně po dobu prvních 180 dní. Pak musí krmit štěně 2 šálky psího jídla každý den po zbytek jeho života. Pokud jeden pytel krmiva pro psy obsahuje 110 šálků, kolik pytlů krmiva pro psy bude Cecilia používat v prvním roce? ;5
Pokud Raymond umyje polovinu toho, co umyje Sarah, a Sarah čtyřikrát tolik, co umyje David, vypočítejte rozdíl v množství prádla, které Raymond a David umyjí, pokud Sarah umyje 400 liber prádla. ;100
Vincent si může koupit květiny v balení po třech za 2,50 dolaru nebo v balení po dvou za 1 dolar. Kolik peněz ušetří tím, že si koupí 18 květin za lepší cenu? ;6
John si adoptuje psa. Vezme psa ke kadeřníkovi, který stojí 100 dolarů. Zlepšovatel mu nabízí 30% slevu, když je nový zákazník. Kolik stojí ta úprava? ;70
Dvě dívky dostaly 1/6 z 24 litrů vody. Pak dostal jeden kluk 6 litrů vody. Kolik litrů vody zbylo? ;10
Charlie měl 10 nálepek. Koupil 21 nálepek v obchodě v obchoďáku a dostal 23 na své narozeniny. Pak dal Charlie 9 nálepek své sestře a 28 použil na dekoraci přání. Kolik nálepek má Charlie? ;17
Grace váží 40 kilo. Alex váží o půl kila méně než Grace. Jaká je jejich celková hmotnost v kilogramech? ;623
Dan zasadí tři keře růží. Každý růžový keř má 25 růží. Každá růže má osm trnů. Kolik je tam trnů? ;600
Fotbalový tým hrál 22 zápasů. Vyhráli o osm víc, než ztratili. Kolik jich vyhráli? ;15
Gene šívá deku ze starých suvenýrů. Má jednu košili z každé dovolené, na které byl. Každé tričko je jeho vlastní deku. Každý řádek je tvořen bloky z různých let prázdnin. Chodí na dovolenou čtyřikrát do roka a jezdí na dovolenou od svých 23 let. Teď mu je 34. Kolik má celkem dřevěných bloků? ;44
Greg má nastavený budík, který mu připomíná, že musí zvonit třikrát denně. Když se spustí alarm, bude to dál zvonit, dokud ho Greg nevypne. Když to dneska vybuchlo poprvé, zvonilo to čtyřikrát. Když to vybuchlo podruhé, zvonilo to třikrát déle než poprvé. Třetí to zazvonilo jen z poloviny. Kolikrát zazvonil alarm? ;22
Jedna firma platí každému ze svých zaměstnanců 600 dolarů měsíčně. Společnost má politiku, že každoročně zvyšuje platy každého ze svých zaměstnanců o 10% z počátečního platu pro ty, kteří v společnosti zůstali pět let. Pokud Sylvie v prosinci minulého roku zaznamenala 5 let ve firmě, jaký je její roční plat po dalších třech letech služby? ;9360
Marilynina první deska se prodala desetkrát víc než Haraldova. Pokud se prodalo 88 000 kopií, kolik kopií prodal Harald? ;8000
Christina plánuje narozeninovou oslavu a potřebuje 75 dárkových sáčků na pozvaného hosta, protože 1/4 účastníků se neukáže. Pozvala 16 přátel. Dárkové tašky jsou po 2 dolarech. Kolik utratí? ;24
Ted T-Rex plánoval přinést bramborový salát na dinosauří piknik. Ví, že dospělý dinosaurus sní 10 liber bramborového salátu a dítě sní polovinu toho, co dospělý. Pokud bude na pikniku 20 dospělých a 5 dětí, kolik kilo bramborového salátu musí Ted přinést, aby měl dost na všechny? ;225
Jan má třikrát více mazlíčků než Marcia. Marcia má o dvě mazlíčky víc než Cindy. Pokud má Cindy čtyři mazlíčky, kolik jich má celkem ty tři? ;28
Emily má 4 děti jménem Amy, Jackson, Corey a James. Amy je o 5 let starší než Jackson a o 2 roky mladší než Corey. Pokud je Jamesovi 10 a o rok mladší než Corey, kolik je Jacksonovi? ;4
Lee běžel 400 metrů s překážkami o dvě vteřiny rychleji než Gerald. Ale Gerald změnil svou stravu, což mu zvýšilo rychlost o 10%. Pokud Lee běží 400 metrů s překážkami za 38 sekund, jak rychle může Gerald, s jeho vylepšenou stravou, běžet 400 metrů s překážkami za pár vteřin? ;36
V sousedství je počet králíků o dvanáct méně než počet psů a koček dohromady. Pokud jsou na každého psa dvě kočky a počet psů je 60, kolik domácích mazlíčků je v sousedství? ;348
Z 200 žáků 5. třídy jsou 2/5 chlapci a 2/3 dívek skautky. Kolik dívek není v skautu? ;40
Harry spal včera devět hodin. Jeho přítel James spal jen dvě třetiny toho, co Harry. Kolik hodin spalo Harry víc než James? ;3
Když Freda uvaří konzervované rajčata do omáčky, ztratí polovinu objemu. Každá plechovka rajčat, kterou používá, obsahuje tři rajčata. Poslední dávka paradajkové omáčky od Fredy měla 32 uncí omáčky. Kolik rajčat Freda použila? ;12
Na dálnici se řadí auta. Některá auta projíždí během prvních 15 minut dopravní zácpy, pak jich projde dalších 20 během zbývajících 15 minut. Pět aut z řady se vyrazí, aby nemuseli projíždět dopravní zácpou. Pokud na dálnici původně bylo 30 aut, kolik aut prošlo dopravní zácpou během prvních 15 minut? ;5
Mary je vášnivá zahradnice. Včera dostala 18 nových květinářských rostlin z její oblíbené škůdce. Na každém ze čtyřiceti oken ve svém velkém venkovském domě má již dvě květináče. Cítí se štědrá a rozhodla se, že zítra dá jednu květináčovou rostlinu z každého okraje přátelům a rodině. Kolik květinářských rostlin bude Mary mít? ;58
Jerome měl 4 přátele, kteří ho jednoho dne přišli navštívit. První přítel stiskl na zvonek 20krát, než Jerome otevřel, druhý přítel stiskl na zvonek 1/4krát víc než Jeromeho první přítel. Třetí přítel stiskl zvonek desetkrát víc než čtvrtý. Pokud čtvrtý přítel stiskl zvonek 60krát, kolik zvonů zvonek udělal? ;175
Solo musí přečíst 4 stránky ze své učebnice vědy, 20 stránek ze své učebnice sociálních studií, 7 stránek ze své učebnice historie a 8 stránek ze své učebnice zeměpisu. Solo v pondělí četl 15 stran. Pokud má ještě 4 dny na to, aby dokončil celou svou četbu, kolik stránek potřebuje přečíst v průměru za jeden den? ;6
John si rád pije sklenici vody k snídani, obědu a večeři. Nakonec si jednu dá, než půjde spát. John to dělá každý pracovní den, ale o víkendech se rád uvolní a dá si s večeří limonádu. Kolik sklenic vody pije John za týden? ;26
Z oceánu se objeví mlhu, která pokryje město. Trvá to 10 minut, aby pokrylo každých 3 míle města. Pokud město má 42 mil od oceánu k opačnému vnitrozemskému okraji, kolik minut bude trvat, než mlha pokryje celé město? ;140
Poppy řeší skládačku s tisícovkou dílů. Ona umístí čtvrtinu figurek na desku, pak její máma umístí třetinu zbývajících figurek. Kolik zbývá skládaček, které mají být umístěny? ;500
Cody jí třikrát tolik sušenek, jako Amir. Když Amir sní 5 sušenek, kolik sušenek sní oba dohromady? ;20
John má 3 krabice. Každá krabice má 5 palců na 6 palců na 4 palce. Stěny jsou tlusté asi 3 cm. Jaký je celkový vnitřní objem všech tří krabic? ;72
Frankie po domácích úkolech každý večer sleduje televizi. V pondělí a v úterý sledoval každou noc jednu hodinu epizodu svého oblíbeného pořadu. Ve středu sledoval několik dílů 30minutové show. Ve čtvrtek dokončil domácí úkol dřív a sledoval jednu hodinu a 30 minut. V pátek musel zůstat vzhůru až do pozdního víkendu, takže se díval na dvě hodinové epizody. Pokud sledoval 7 hodin televize, kolik 30 minutových epizod viděl ve středu? ;3
Henry dělá sušenky pro místní soutěž v pečení. Chce vydělat dvakrát tolik, jako loni. Když skončí s pečením, uvědomí si, že ve skutečnosti upekl 15 sušenek víc, než měl v úmyslu. Když je nechává vychladnout, upadne mu pět sušenek a má jich celkem 110. Kolik koláčků Henry upekl loni? ;50
Místní benzínka prodává benzín za 3 dolary za galon. Společnost nabízí $ 20 cashback za galon, pokud naplníte na této stanici. Když někdo koupí 10 galonů benzínu, kolik bude mít s plynem, po odměně cashback? ;28
Marcell a Beatrice mají soutěž, kdo sní nejvíc ovocných balení, takže rozbalí tolik, kolik najdou. Bohužel, někdo udělal chybu a Beatrice měla dva rolky široké a 24 rolek dlouhé zatímco Marcell měl 3 rolky široké a 14 rolek dlouhé. Pokud oba snědli celé množství, kolik jich v průměru snědli? ;45
Juliina loď měla únik, když byla na jezeře. Loď si nabrala dva litry vody za každých deset stop, které vesla zpět k pobřeží. Trvalo jí šestnáct vteřin, než se dostala na dvacet stop. Zbývá 64 sekund, než se dostaneme na břeh. Kolik vody se v lodi nacházelo, než Julia dorazila na břeh? ;16
V učebně je tabule, kterou sdílejí čtyři učitelé, kteří se v učebně střídají. Každý učitel má 2 lekce denně a používá tabuli při každé lekci. Pokud je tabule čistá 3 krát za hodinu, kolikrát je tabule čistá za den? ;24
Ryan si na zahradě zasadí dvě květiny denně. Po 15 dnech, kolik má květin, pokud 5 nevyrostlo? ;25
Jamalův telefon dokáže uložit 6krát víc fotografií než Brittanyin telefon. Maximální počet fotografií, které Brittany telefon může držet je 50krát více než počet ptáků na Jamalově fotografii kachny v zoo. Pokud Jamalův telefon dokáže uchovat 1800 fotografií, kolik kachen je vidět na Jamalově fotografii kachen v zoo? ;6
Sasha si všimla, že ceny dřeva vzrostly o 50% v posledních několika měsících poté, co si koupil nějaké dřevo. Protože má zbytky jídla, rozhodla se je prodat. Zbylo jí deset desek 2 x 4 x 10 a každá stála 10 dolarů. Má také pět desek 4 x 4 x 10 které koupila za 16 dolarů za kus. Když je všechny prodá, kolik vydělá? ;90
Katy dělá kávu, používá lžičky cukru a šálky vody v poměru 7:13. Jestliže použila celkem 120 lžiček cukru a šálky vody, spočítejte, kolik lžiček cukru použila. ;42
John kupuje 2 páry bot pro každé ze svých 3 dětí. Stály 60 dolarů za kus. Kolik zaplatili? ;360
Celní úředník v hlavním přístavu SeaSide vypočítala 2 kontejnery dovezených vozidel, z nichž každé mělo uvnitř 5 vozidel. Další den přivezli další kontejnery a celkový počet vozidel v přístavu se zvýšil na 30. Vypočítejte počet kontejnerů, které byly dovezeny druhý den, za předpokladu, že všechny kontejnery obsahují 5 vozidel. ;4
Adrienův celkový plat byl o 30 procent vyšší než Lylahův. O čtyři roky později se jeho plat zvýšil a vydělával o 40% více než před čtyřmi lety. Pokud se plat Adrien a Lylah zvýšil současně, a Adrien vydělal $40,000 před čtyřmi lety, vypočítat celkový plat, který oba obdrželi o čtyři roky později? ;95200
Miguel používá 2 bloky papíru týdně pro jeho kresby. Pokud je na jednom papírovém padě 30 listů papíru, kolik listů papíru použije každý měsíc? ;240
Morisette a Kael byly požádány, aby přinesly ovoce. Morisette přinesla pět jablek a osm pomerančů, zatímco Kael přinesl dvakrát tolik jablek a polovinu pomerančů. Kolik ovoce mají celkem? ;27
Sadie v pondělí spala osm hodin. Další dva dny spala o dvě hodiny méně, protože musela dokončit nějaké úkoly. Pokud v dalších dnech týdne spala o hodinu déle než v těch dvou dnech, kolik hodin v celém týdnu spala? ;48
Rosie může běžet 10 mil za hodinu po dobu 3 hodin. Potom běží 8 km za hodinu. Kolik kilometrů dokáže utéct za 7 hodin? ;50
Jennie pomáhá v kanceláři své matky. Má hromadu 60 dopisů, které potřebují razítko, a hromadu dopisů, které už jsou razítko. Na třetinu dopisů, které potřebují razítko, dává razítko. Pokud je teď 30 dopisů v hromádce již razítek dopisy, kolik jich bylo v té hromádce, když Jennie začala? ;10
