question;answer_number
Gene šije pokrivač od starih suvenirnih majica. Ima jednu majicu iz svakog odmora na kojem je bio. Svaka košulja je svoj vlastiti blok pokrivača. Svaki red je napravljen od blokova iz različitih godina odmora. Ide na četiri odmora godišnje i odmara se od svoje 23. godine. Sada ima 34. Koliko je ukupno blokova za deke? ;44
Greg ima alarm koji zvoni tri puta dnevno kao podsjetnik. Kad se alarm uključi, nastavi da zvoni dok ga Greg ne isključi. Prvi put kad je danas eksplodirala, zvonila je četiri puta. Drugi put je zazvonio tri puta duže od prvog puta. Treći put je zvonio pola toliko dugo kao drugi put. Koliko je puta alarm zazvonio? ;22
Jedna tvrtka plaća svakom zaposleniku 600 dolara mjesečno. Tvrtka ima politiku povećanja plaće svakog zaposlenika za 10% početne plaće svake godine za one koji su ostali u tvrtki pet godina. Ako je Sylvie u prosincu prosle godine u kompaniji bila 5 godina, koja je njena godišnja placa nakon 3 godine rada? ;9360
Marilynina prva ploča prodata je 10 puta više primjeraka od Haraldove. Ako su zajedno prodali 88.000 primjeraka, koliko je Harald prodao primjeraka? ;8000
Christina planira rođendansku zabavu i treba 75 vreća za poklone po pozvanom gostu, jer se četvrtina prisutnih ne pojavi. Pozvala je 16 prijatelja. Poklon vreće su $2 svaki. Koliko će potrošiti? ;24
Ted T-Rex je planirao donijeti krumpir salatu na piknik dinosaura. On zna da će odrasli dinosaur pojesti 10 lbs krumpir salatu, a dijete će pojesti pola od odrasle osobe. Ako će biti 20 odraslih i 5 djece na pikniku, koliko kilograma krumpir salate treba Ted donijeti na piknik ako se nada da će imati dovoljno da nahrani sve? ;225
Jan ima tri puta više ljubimaca od Marcie. Marcia ima dva ljubimca više od Cindy. Ako Cindy ima četiri ljubimca, koliko ih imaju trojica? ;28
Emily ima 4 djece Amy, Jackson, Corey i James. Amy je pet godina starija od Jacksona i dvije mlađa od Coreya. Ako je James 10 godina i godinu mlađi od Coreya, koliko je star Jackson? ;4
Lee je nekada mogao trčati 400 metara s preprekama dvije sekunde brže nego što bi Gerald trčao 400 metara s preprekama. Ali Gerald je promijenio svoju ishranu, što je poboljšalo njegovu brzinu za 10%. Ako Lee trči 400 metara s preprekama u 38 sekundi, koliko brzo može Gerald, sa svojom poboljšanom ishranom, trčati 400 metara s preprekama, u sekundi? ;36
U susjedstvu, broj zečeva je dvanaest puta manji od ukupnog broja pasa i mačaka. Ako su dvije mačke na svakog psa, a broj pasa je 60, koliko je ukupno kućnih ljubimaca u susjedstvu? ;348
Od 200 učenika petog razreda, dvije petine su dečki, a dvije trećine djevojčica su u izviđačima. Koliko djevojaka nije u izviđačima? ;40
Harry je sinoć spavao devet sati. Njegov prijatelj James spavao je samo 2/3 od Harryja. Koliko sati je Harry spavao više od Jamesa? ;3
Kad Freda kuha konzervirane rajčice u umaku, izgube pola svoje zapremine. Svaka konzerva od 40 grama paradajza koju koristi sadrži tri paradajza. Freda je posljednja serija umaka od rajčica napravio 32 unce umaka. Koliko paradajza je Freda koristila? ;12
Vozila su se u redu na autocesti. Neki od automobila prolaze kroz promet u prvih 15 minuta gužve, a onda još 20 automobila prođe kroz preostalih 15 minuta gužve. 5 kola iz linije uzmi izlaz tako da ne moraju voziti kroz prometnu gužvu. Ako je prvobitno bilo 30 automobila na autocesti, koliko ih je prošlo kroz prometnu gužvu u prvih 15 minuta? ;5
Mary je strastveni vrtlar. Jučer je dobila 18 novih biljaka u loncima iz svog omiljenog vrta. Već ima po dvije biljke u posudi na svakoj od 40 prozora u svojoj velikoj kući na selu. Osjećajući velikodušnost, odlučila je da će sutra dati po jednu biljku iz svakog ruba prijateljima i obitelji. Koliko će Mary biti u posudama? ;58
Jerome je imao 4 prijatelja koji su ga posjetili jednog dana. Prvi prijatelj je pritisnuo na zvono 20 puta prije nego što je Jerome otvorio, drugi prijatelj pritisnuo na zvono 1/4 puta više od Jeromeovog prvog prijatelja. Treći prijatelj je pritisnuo zvono 10 puta više nego četvrti prijatelj. Ako je četvrti prijatelj pritisnuo zvono 60 puta, koliko zvona je zvono zazvonilo? ;175
Solo mora pročitati 4 stranice iz svog udžbenika iz znanosti, 20 stranica iz udžbenika iz društvenih studija, 7 stranica iz udžbenika iz povijesti i 8 stranica iz udžbenika iz geografije. Solo je u ponedjeljak pročitao 15 stranica. Ako ima još 4 dana da prođe čitajući, koliko stranica treba pročitati u prosjeku za jedan dan? ;6
John voli da popije čašu vode uz doručak, ručak i večeru. Konačno, i on ima jednu prije nego što ode u krevet. John to radi svaki radni dan, ali vikendom se radije opusti i popijte gaziranu vodu za večeru. Koliko čaša vode pije John u tjednu? ;26
Mogica se vrti iz oceana da pokrije grad. Treba 10 minuta da pokriješ svakih 5 km grada. Ako je grad 42 milje od obale do suprotnog unutrašnjeg kraja, koliko minuta će trebati da magla pokrije cijeli grad? ;140
Poppy rešava slagalicu od 1000 dijelova. Ona stavlja četvrtinu komada na ploču, a onda njena mama stavlja trećinu preostalih komada. Koliko je komada slagalice ostalo da se postavi? ;500
Cody jede tri puta više kolača nego Amir. Ako Amir jede 5 kolačića, koliko kolačića jedu zajedno? ;20
John ima 3 kutije. Svaka kutija je 5 inča po 6 inča po 4 inča. Zidovi su debeli 5 cm. Koja je ukupna unutarnja zapremina svih 3 kutije? ;72
Frankie gleda TV nakon što završi domaći zadatak svake večeri. U ponedjeljak i utorak, gledao je jednu satnu epizodu svoje omiljene emisije svake večeri. U srijedu je gledao nekoliko epizoda 30-minutne emisije. U četvrtak je ranije završio domaću zadaću i gledao jedan sat i 30 minuta emisije. U petak je morao ostati do kasno za vikend, pa je gledao dvije epizode od 1 sata. Ako je gledao 7 sati TV-a, koliko je epizoda od 30 minuta gledao u srijedu? ;3
Henry pravi kolače za lokalno natjecanje u pečenju. Želi da zaradi dvostruko više nego prošle godine. Kad završi peći, shvaća da je zapravo ispekla 15 kolačića više nego što je namjeravala. Kad ih stavlja da se ohlade, ispusti pet kolačića, pa ih ima ukupno 110. Koliko je Henry pecao kolača prošle godine? ;50
Lokalna benzinska crpka prodaje benzin za 3 dolara po galonu. Kompanija za aplikacije nudi $ 20 za svaki galon ako napunite na ovoj stanici. Ako netko kupi 10 galona benzina, koliko će biti s njihovim benzinom, nakon nagrade za povrat novca? ;28
Marcell i Beatrice imaju natjecanje da vide tko može pojesti najviše voćnih rolni, pa otvori koliko mogu naći. Nažalost, netko pogriješi i Beatrice je bila široka dva valjka i duga 24 valjka dok je Marcell bio širok tri valjka i duga 14 valjaka. Ako su oboje pojeli cijelu količinu, koliko su pojeli u prosjeku? ;45
Julia je imala propast na brodu dok je bila na jezeru. Brod je uzimao dva litre vode na svakih deset metara koje je veslao prema obali. Trebalo joj je 16 sekundi da poplovila 20 metara. Obala je bila 64 sekunde daleko. Koliko je vode bilo u čamcu kad je Julia stigla na obalu? ;16
Učionica ima ploču koju dijele 4 učitelja koji se izmjenjuju u učionici. Svaki učitelj ima 2 predavanja dnevno i koristi ploču u svakoj predavanju. Ako se ploča čisti 3 puta po satu, koliko puta se čisti ploča na dan? ;24
Ryan posadi 2 cvijeća dnevno u svom vrtu. Nakon 15 dana, koliko cvijeća ima ako 5 nije naraslo? ;25
Jamalov telefon može držati 6 puta više fotografija od Brittany telefona. Najveći broj fotografija koje Brittany mobitel može da primi je 50 puta više od broja ptica na Jamalovoj fotografiji pataka u zoološkom vrtu. Ako Jamalov telefon može držati 1800 fotografija, koliko pataka se može vidjeti na Jamalovoj fotografiji pataka u zoološkom vrtu? ;6
Sasha primjećuje da su cijene drva porasle za 50% u posljednjih nekoliko mjeseci nakon što je kupila malo drva. Budući da ima ostataka, odlučuje ih prodati. Ima deset ploča od 2 x 4 x 10 koje joj koštaju po 10 dolara. Ona također ima pet 4 x 4 x 10 ploča je kupio za $ 16 svaki. Ako ih sve proda, koliko zarade? ;90
Katy pravi kavu koristeći kašičice šećera i čaše vode u omjeru 7:13. Ako je u ukupnom izkoristila 120 kašike šećera i čaše vode, izračunajte koliko je kašika šećera upotrijebila. ;42
John kupuje po dva para cipela za svako od svoje troje djece. Koštaju po 60 dolara. Koliko je platio? ;360
Carinski službenik u glavnoj luci SeaSide odobrava brojanje 2 kontejnera uvoženih vozila, od kojih svaki ima 5 vozila unutra. Sljedećeg dana, dovezeno je još kontejnera, pa je ukupan broj vozila u luci bio 30. U slučaju da se u skladu s člankom 5. stavkom 1. točkom (b) Uredbe (EU) br. 1308/2013 ne primjenjuje, u skladu s člankom 5. stavkom 1. točkom (b) Uredbe (EU) br. 1370/2013 može se utvrditi da je u skladu s člankom 5. stavkom 1. točkom (b) Uredbe (EU) br. 1308/2013 primjenjuje se sljedeće: ;4
Adrienova ukupna plaća bila je 30 posto veća od Lylahine. Četiri godine kasnije, njegova plaća je porasla, i zarađivao je 40% više nego što je zarađivao prije četiri godine. Ako su Adrienova i Lylahina plaća istovremeno porasla, a Adrien je zaradio 40.000 dolara prije četiri godine, izračunati ukupnu plaću koju su oboje primili četiri godine kasnije? ;95200
Miguel koristi 2 ploče papira tjedno za svoje crtanje. Ako ima 30 listova papira na papirnoj ploči, koliko listova papira koristi svaki mjesec? ;240
Morisette i Kael su bile pozvane da donesu voće. Morisette je donijela pet jabuka i osam naranča, a Kael dvostruko više jabuka i upola manje naranča. Koliko voća imaju ukupno? ;27
