question;answer_number
Danak ibiltzea baino lau aldiz azkarrago korri egin dezake, baina korrika egin dezakeen abiadura erdia baino azkarrago saltoka. 6 ordu beharko balitu, zenbat kilometro egingo lituzke? Denboraren herena lasterka eta bi herena oinez egingo balu, zenbat kilometro egingo lituzke? ;18
Brandon-en iPhone-ak Ben-enak baino lau aldiz zaharragoak dira. Benen iPhonea Suziena baino bi aldiz zaharragoa da. Suzyren iPhoneak urtebete badauzka, zenbat urte ditu Brandonenak? ;8
Dragoi handi batek, Pergek, Farbo mendiaren tontorrean eserita zegoen eta sua botatzen zuen 300 metrora. Pollyri dragoiaren ezpata zakarra botatzeko aukera eman zion... dragoia 400 metrora jaurti zuen... bere suak, uretaraino. Baina Pollyk safir erregaia heltzen zuenean... lantza hiru aldiz aurrerago jaurtitzen zuen, hura besoetan ez zuelako. Harribitxia eskuetan izanik, urruti al zegoen dragoiaren suak Polly jo ez zezan eta oraindik dragoia urrezko lantzaz jo ez zezan? ;200
Jonesek 5 sagar-tarta egin ditu. Suhiltzaileen bazkarirako. Tarta bakoitza zortzi zatitan zatitu eta bostak buffet mahaian jarri zituen, bezeroek beren burua zerbitzatzeko. Arratsalderako, gonbidatuek tarta zatiak hartu eta jan ondoren, 14 tarta zati geratzen ziren. Zenbat eraman dute? ;26
Janariaren elikagaiek diotenez patata batek 250 kaloriako kaloria ditu. 300 g-ko poltsak 5 porzio baditu, zenbat gramo jan ditzakezu zure eguneko kaloria-helburua 2000 bada eta dagoeneko 1800 kaloria kontsumitu badituzu? ;48
Charliek argizariak saldu nahi ditu. Argizari kilo bakoitzak, 10 argiagoak lortzen ditu. Argizarizko 1 kg-ko balioa eta 6 zentimo txokolatezkoak 10 dolar dira. Kandelak 2 dolarretan saltzen baditu, zenbat irabaziko du 20 kandelak egin eta saltzen baditu? ;20
Meredith blogger independentea da, osasunaren inguruko gaiak idazten dituena eta egunero bezeroei aurkezten dizkienak bere lan iraunkor gisa. Blogeko artikulu batek 4 ordu behar ditu ikertzeko eta idazteko. Joan den astean, astelehenetan 5 artikulu idatzi zituen eta asteartero, astelehenetan baino 2/5 gehiago. Asteazkenean, asteartean baino bi aldiz gehiago idatzi zituen. Kalkulatu zenbat ordu egin zituen idazten azken hiru egunetan. ;104
"Candicek 80 postal zituela esan eta kafetegira joan zen. Bidean, denda batean gelditu zen eta Post-it ohar pakete bat erosi zuen; lanean, Post-it ohar bakar bat jarri zuen 220 kafe edalontzi desberdinetako bakoitzean. 23 postal zituela esan nahi du zenbat zegoen paketean? ";163
Johnek gorbata gorri bikoitza erosten du, gorbata urdinak baino. Gorbata gorriak %50 gehiago balio du urdinak baino. 200 dolarreko gorbata bat erosi zuen, 40 dolarreko balioa zuena. Zenbat gastatu du gorbatetan? ;800
Tracyk metro eta erdiko alanbrea erabili zuen tomateak landatzeko. Kablea 25 cm.koan zatituta zegoen. Zenbat pieza zituen? ;8
Richardek 15 solairuko eraikin baten gainean bizi da. Solairu bakoitzak 8 etxebizitza ditu, eta eraikinaren hiru laurdenak okupatuta daude. Zenbat etxebizitza geratzen dira eraikinean? ;30
Lloydek arrautza bat du. Oiloek 252 arrautza eguneko egiten dituzte. Eta dozenaka dolarretan saltzen ditu. Zenbat irabazten du Lloydek arrautzetan? ;294
Tom-en ontziak 10 milia orduko abiaduran joan daiteke. 13:00etatik 16:00ak arte egongo da. 6 kilometro orduko abiaduran itzuli zen, baina ez du irtenbiderik. Zenbat denbora beharko du heltzeko? ;5
Urias-en liburua pisutsuegia da berarentzat. 15 libra argaldu behar ditu. Komikiak laurden bat kilo eta jostailuak laurden bat kilo. 30 komiki-liburu kenduko bazituzte, zenbat jostailu kenduko lituzke? ;15
Mekanikari batek tarifa desberdinak eskatzen ditu kamioi eta autoen pneumatikoak konpontzeko. Kamioi baten gurpila konpontzen duen bakoitzeko, 60 dolar kobratuko dizkio mekanikariak, eta auto baten gurpila konpontzen duen bakoitzeko, 40 dolar. Ostegunean, mekanikariak 6 kamioien eta 4 autoen pneumatikoak konpontzen ditu. Ostiralean, mekanikari batek 12 auto konpondu zituen, eta ez zituen kamioiko gurpilak konpontzen. Zenbat diru gehiago irabazi zuen mekanikariak gehien irabazi zuen egunean? ;40
Doubtfire ahizpak etxeratzera zihoazen 7 katu txikitarekin, bertako animalientzako aterpetxetik adoptatuak, ama deitu eta bi katuek katuak izan dituztela jakinarazi zien. Patchyk, lehenengoak, hirukoitza omen du. Besteak, berriz, hamabi. Zenbat katu zituen Doubtfire familiak? ;40
Jeanek 30 bat izozki ditu. Jeanek bi izozki jango ditu. Jeanek, geratutako izozkiekin, bi izozki sartzen ditu poltsa batean. Zenbat zaku bete ditzake Jeanek? ;14
Peterrek zinemara joateko asmoa du aste honetan. Beti dabil 7 dolarreko sarrerak dituela, eta 7 dolarrekoak loreak. Astean 42 dolar badauka, zenbat aldiz joan daiteke zinemara? ;3
Zurezko zubi batek ezin du pisatu... 5.000 kilo baino gehiago. Pakete-ibilgailu bat ere egongo da, zuntzak eta kaxak barne. Gidariaren pisuak eta furgoneta hutsaren pisua 3.700 kilo dira. Zenbat kaxa igoko dira kamioira, gehienez ere, zubiaren pisu-muga gainditu gabe? ;83
Stephenek norbaiti eskatu dio erosketen bat egiteko. Bere azken faktura 40 dolarrekoa izan zen. Hau banatzaile baten bidez egin zelako. %25eko tasa bat gehitu diote, eta 3 dolarreko tasa bat ezarri diote, banaketa ordaintzeko. Eta Stephenek 4 dolarreko propina ere eman zidan. Zenbatean saldu ziren azken erosketak? ;57
Orube-haut batek 20 fruitu bakoitzeko 6 multzo eta 67 fruitu banaka ditu, zuhaixka osoan zehar sakabanatuta. Zenbat ahabi dago guztira? ;187
Saski batek 25 laranja ditu, horietatik 1 txarra da, 20% heldugabeak dira, 2 garratzak eta gainerakoak onak dira. Zenbat laranja dira? ;17
Janetek bere alabarentzat brocha bat erosten du. 500 dolar ordaindu zituen materialengatik, eta beste 800 bat bitxigileengatik, denak elkarrekin. Ondoren, diruaren %10a ikuskatu egiten da. Zenbat ordaindu du? ;1430
Marciek enpresa berean 40 urtez lan eginez gero, 50.000 dolarreko pentsioa jasoko luke. 20 urtetik aurrera, pentsioaren balioaren %5erako eskubidea du urtero. 30 urteren buruan erretiroa hartzen badu, zenbat jasoko du erretiroa? ;25000
Aleenek harpidetza-zerbitzu bat du eta 140 dolar hilean ordaindu behar ditu. Streaming konpainiak hasierako zenbatekoa kobratzen badio urteko lehen seihilekoan eta beste erdia %10 gutxiago kobratzen badio, kalkulatu urteko amaieran streaminga zerbitzuagatik ordaindu duen zenbateko osoa. ;1596
Sophiek autoz bidaiatzeko asmoa du eta ea zenbateraino gidatu dezakeen erregai bakar batekin. 160 km. egin ditu gasolina bota eta gero. Eta gasolina apur bat gehiago bota behar izan du. Gidariaren arabera, 12 litro gasolina baino ez du behar. Zenbat kilometro egin ditzake Sophiek gasolinaz bakarrik? ;300
Jimek 2 ordu ematen ditu telebista ikusten, eta gero ohera joaten da, eta bi ordu irakurtzen ditu. Astean hirutan egiten du. Zenbat ordu ematen ditu telebistan 4 astetan? ;36
Lau eskola ari dira lehiatzen saskibaloi txapelketan. Ikastetxe bakoitzak nesken eta mutilen saskibaloi talde bat bidali du, eta talde bakoitzak 5 jokalari ditu. Eskola bakoitzak entrenatzaile bat ere bidali du. Zenbat ikasle bidali zituzten? ;48
Altxor-bilaketa batean, bilatzen ari zen batek... altxor-bilaketa ikaragarri bat aurkitu zuen. 175 diamante zeuden, 35 rubí-errubi diamante baino gutxiago, eta esmeralda-zifra bikoitza rubí-errubi baino. Zenbat harribitxi zeuden kutxan? ;595
Wertz doktorearen eskolan umeak bi aldiz gehiago dira neskak baino. 60 neska eta 5 ikasle irakasle bakoitzeko... Zenbat irakasle daude? ;36
Bailey-k diru pila bat du. Orduan, 5 dolarreko asteko kuota ordainduko diote 8 astez. 8 asteren buruan, 100 dolarreko billete bat baldin badauka, zenbat izango zen hasierako Bailey? ;60
Judyk 5 eskola ematen ditu egunero, asteburuetan, eta 8ak larunbatetan. Ikasle bakoitzak 15 ikasle hartu eta 15 dolarreko tarifa jartzean, zenbat diru ateratzen da astean? ;7425
Kelianek bi errezeta ditu platerak prestatzeko, bata 20 jarraibide dituena eta bigarrena lehenengoa baino bi aldiz jarraibide gehiago dituena. Zenbat argibide behar ditu Kelianek bi plater horiek prestatzeko? ;60
Tommy-k bilketa egiten du dirua egiteko browniak saltzen dituelako, 3 dolarretan xerra bakoitza, eta tostadak 4 dolarretan xerra bakoitza. Tommyk 43 brownie eta 23 gazta-tarta saltzen baditu zenbat diru ateratzen da? ;221
Sheilak 5 sakelako erosi zituen 3 hilabeteko ordainaren truke. Unitate bakoitzeko %2ko interes bat kobratuko da. Zenbat ordainduko du Shielak 3 hilez? ;255
Artiek lore-denda bat du Marrakecheko azokan. Hiru lore mota saltzen ditu: marigorriak, petuniak eta begoniak. Berak normalean 2,74 dolarreko loreak saltzen ditu, 1,87 dolarreko petuniak eta 2,12 dolarreko begoniak. Artiek ez du xentimorik gaur, beraz, prezioa zentaboaren hurrengoan arronditzera doa. Artiek 12 upel marmelada saltzen baditu 9 upel petunia eta 17 upel begonia, zenbat irabaziko du? ;88
Luke hondartzan dago, bere denbora guztia eman du gazteluak eraikitzen. Azkenean, hondar-gaztelu bakoitzaren mailak azpiko mailak dituen metro koadroko erdia izango duela ohartzen da. 4 mailako hondar-gaztelua eginez gero, goiko solairuak 16 metro karratu dituenean, zer da solairu baten batez besteko metro karratua? ;60
Celiciak txakurkume bat erosi du. Albaitariaren arabera, txakurkumeari edalontzi bat eman behar dio... 180 egunetarako. Txakur-jana bat emango dio... txakur-jana horren trukean egunero. Txakurren jateko 110 kaxa baleude, zenbat erabiliko lituzke Cesilik lehen urtean? ;5
Raymondek Sarah bezainbeste garbitzen badu arropa Sarah Sarah Sarahk baino lau aldiz garbitzen badu arropa Davidek baino lau aldiz garbitzen badu kalkulatu zer aldaketa daudela Raymondek eta Davidek Sarahk 400 kilo garbitzen badituzte ;100
Vincentek 3 lore eros ditzake 2,50 dolarren truke. 2 lore, 1 dolarren truke. Zenbat diru aurreztu du 18 lore erosita, prezio hobean? ;6
Johnek txakur bat adoptatu du. Txakurra kendu dio 100 dolarreko sariaren truke. Ileapaintzaileak % 30eko deskontua eskaini dio bezero berriari. Zenbat kostatzen da? ;70
Bi neskek 6ra zuten uraren kantitatea. Gero, 6 litroko ura eraman zitzaion mutiko bati. Zenbat litro ur geratzen da? ;10
Charliek 10 dauzka. 21 pegatina erosi zituen eta 23 egin zituen urtebetetzerako. Charliek bederatzi marka utzi zizkion bere arrebari, eta 28 markatu zizkion. Zenbat tabako ditu Charliek? ;17
Grace Kellyk 42 kilo ditu gorputz osoan. Alexek 2 kilo pisatzen ditu, Graceek baino 4 aldiz gehiago. Zer pisu du hauetako bakoitzak? ;623
Danek hiru larrosak landatu ditu. Arrosa bakoitzak 25 larrosa ditu. Arrosa bakoitzak 8 arantza ditu. Zenbat arantzaz betetako bi zuhaitz daude? ;600
Futbol taldeak 22 partida jokatu ditu. Galdu zutena baino zortzi aldiz gehiago irabazi dute. Zenbat irabazi dute? ;15
Gene bere kamiseta zaharrekin dago orain. Alkandora bat dauka oporretako. Alkandora guztiak berdinak dira. Lerro bakoitza urte bateko oporrak osatzen zituen blokeez egina dago. Urtean lau aldiz joaten da oporretara, eta hori egin du 23 urterekin. Orain 34 urte ditu. Zenbat mantal zituen? ;44
Gregek alarma hiru aldiz jotzen du egunero gogorarazteko. Alarma desaktibatu egingo da, eta Gregek itzali arte jarraituko du. Gaur lehendabiziko aldiz jo du. Lau aldiz. Bigarren aldiz tiro egin du, hiru aldiz gehiago lehenengoan baino. Hirugarren aldian, bigarrenean bezain luze joko du. Zenbat aldiz jo du alarmak? ;22
Enpresa batek 600 dolar ordaintzen die bere langile bakoitzari hilero. Enpresak langile bakoitzari hasierako soldata %10ean handitzeko politikak jarraitzen ditu. Enpresan 5 urte egin dituzten langileei. Sylviek 5 urte bete baditu bulegoan, zenbat jasoko du hiru urtean? ;9360
Lehenengo diskoa hamar aldiz saldu zen Haroldena baino. 88.000 ale saldu badira, zenbat saldu ditu Haraldek? ;8000
Christinak urtebetetze-festa antolatu du. Eta 75 opari behar ditu gonbidatu bakoitzeko. Gonbidatuen laurdena ez delako etorriko. 16 lagun gonbidatu zituen. Opari-poltsak bi dolarrekoak dira. Zenbat gastatuko du? ;24
Ted, T-Rexak patata entsaladak eskaini nahi zizkion dinosauroen piknikera. Dinosauro heldu batek 10 kilo saltsa jan ditzake, eta ume batek, pertsona heldu batek baino 2 kilo gutxiago. 20 helduk eta 5 haurrek bazkaltzeko bazkaria daukate. Zenbat patata entsalada eraman behar ditu Teddyk piknikera? ;225
Janek hiru aldiz gehiago ditu Marciak baino. Cindyk baino animaliak maiteago ditu Marciak. Cindyk lau abere baditu, zenbat abere ditu? ;28
Emilyk lau ume ditu. Amy, Jackson, Corey eta James. Amy 5 urte zaharragoa da, Jackson baino, eta 2 urte gazteagoa, Corey baino. James 10 urte baldin badu eta Corey baino urtebete gazteagoa bada zenbat urte ditu Jacksonek? ;4
Lehenago, Leek 400 metroak korri egiten zituen Geraldek baino bi segundo azkarrago. Baina Gerald-ek dieta aldatu zuen, eta bere abiadura % 10 igo zuen. Lee 38 segundotan 400 metroko hesiarekin korrika eginez gero, ze abiadura hartzen du Geraldek? Bere dieta hobetuta, 400 metroko hesiak segundotan zenbateko abiaduran egingo du? ;36
Auzo batean, 12 txakur edo katu dituzte, eta auzo honetan 12 untxi edo katu hezitzaile. Txakur bakoitzeko bi katu badira, eta txakurren kopurua 60 bada, zenbat animali daude auzoan? ;348
5. mailako 200 ikasleetatik, 2/5 mutilak dira eta 2/3 neskak. Zenbat neska ez daude zerrendan? ;40
-9 ordu lo egin ditu. Jamesek Harryren hiru laurdenetik gora lo egin zuen. Zenbat ordu gehiago egin du lo Harrik Jamesek baino? ;3
Fredak tomateak saltsa bihurtzen dituenean, tomateen tamaina erdia galtzen du. Erabiltzen duen tomate bakoitzak 3 tomate dauzka. Frederen tomate saltsa azken aldian 30 kilo ziren. Zenbat tomate jan zituen? ;12
Autoak daude ilaran autobidearen ondoan. Autoetako batzuk 15 minutu lehenago pasatzen dira trafikoaren erdian, eta beste 20 auto pasatzen dira gainerako 15 minutuetan. 5 kotxe atera dira autotik eta ez dute trafiko-isunerik. Hasieran 30 auto zeuden autobidean, zenbat auto sartu ziren autobideko lehen 15 minutuetan? ;5
Mary lorezalea da eta asko maite du. Atzo 18 landare irabazi zituen, bere landare-bizitza faboritotik. Dagoeneko bi landare ditu bere landa-etxe handiaren 40 leiho-aulkietan. Eskuzabala izateagatik, erabaki du bihar loreontzi bana emango diela lagun eta senideei. Zenbat landare edukiko ditu Maryk? ;58
Egun batean, Jeromek lau lagun zituen eta haiek ikustera joan ziren. Lehen lagunak 20 aldiz jo zuen Jerome atea ireki aurretik, bigarrenak, berriz, lehen lagunak baino laurden aldiz gehiago. Eta hirugarrenak 10 aldiz gehiago jotzen zuen atean lau lagunek baino. Laugarrenak 60 aldiz errepikatu badu, zenbat aldiz aurpegiratuko du? ;175
Solo-k zientzietako 4 orrialde irakurri behar ditu, 20 orrialde Gizarte ikasketetakoak, 7 orrialde Historiakoak eta 8 orrialde Geografiakoak. Solo, astelehenean 15 orrialde irakurri zenituen. Lau egun gehiago gehiago dauzka, zenbat orrialde irakurri behar ditu egun berean? ;6
Johnek edateko ura edaten du gosarian, bazkarian eta afarian. Azkenean, berak ere edan egin zuen, ohera joan aurretik. Johnek horrela egiten du lan asteburuetan baina asteburuetan, atseden hartu eta soda bat hartu nahi du afaldu bitartean. Zenbat edalontzi edaten ditu Johnek astean? ;26
Hiri oso bat estaliko du itsasoak estalitako lanbro batek. Hamar minutu behar dira hiriko 5 kilometroko tartean. Hiriak 100 km ditu itsasotik lehorrera. Zenbat minutu beharko ditu porlan itsaskorrak hiri osoa estaliko duenean? ;140
Poppy 1000 piezetako puzzle bat asmatzen ari da. Berak ardatzaren laurdena jartzen du taula gainean, eta amak herena. Zenbat pieza geratzen dira ordenatzeko? ;500
Codyk Amirak baino gaileta gehiago jaten ditu. Amirak 5 gaileta jatean, zenbat gaileta jaten dituzte? ;20
Johnek hiru kaxa ditu. Tamaina: 15x15 cm. Kutxa bakoitza 15x15 cm. Hormak 3 cm. lodi dira. Zein da hiru kutxetako barruko bolumena? ;72
Frankiek telebista ikusten du etxeko lanak egin ondoren. Astelehen eta astearteetan, bere ordutegi gogokoenean... ordu bateko programa bat ikusten zuen. Asteazkenean, ordu erdi iraun zuen programa bat ikusi zuen. Ostegunean, goiz amaitu zuen etxeko lanak eta ordu bete eta 30 minutuko programa bat ikusi zuen. Ostiralean, berandu arte geratu zen asteburu osoan. Eta ordu erdiko saioak ikusi zituen. 7 ordu telebista ikusten. Zenbat saio ikusi zituen asteazkenean? ;3
Henry galletak egiten ari da tokiko lehiaketan. Iaz baino bi aldiz gehiago irabazi nahi du. Ogi egin eta gero, nahi baino 15 gaileta gehiago egin dituela konturatzen da. 5 gaileta erortzen zaizkio, eta 110 gaileta ditu. Zenbat opil egin zituen Henryk iaz? ;50
Gasolindegi batek gallon bana 3 dolarretan saltzen du. Eta 20 dolarreko saria izango duzu gasolindegian. Zenbat gastatuko dute erosketan, gastuak kobratu ondoren? ;28
Marcell eta Beatrice lehiatzen ari dira ea nork jango dituen fruta pila gehiago. Beraz, aurkitu ahal dituzten fruta pila horiek erosten dituzte. Zoritxarrez, norbaitek huts egin du eta Beatrice-ren erroa 2x2 zen... eta Marcell-ena 3x4 eta 14x4. Biek jan bazuten, zenbat hartu zuten batez beste? ;45
Juliaren ontziak isurketa bat izan du aintziran. Itsasontziak 2 litro ur hartzen zuen baterako hondartzara iristeko. Sei segundotan egin dezakeela bost metro arrastaka. Lehorreratzea 64 segundura izan zen. Julia hondartzara iritsi zenean, zenbat ur hartu zuen ontziak? ;16
Ikasgela batek taulak ditu, 4 irakaslek elkarren artean erabiltzen dutena, txandaka ikasgela erabiltzen dutenak. Irakasle bakoitzak egunean bi eskola ditu eta arbela erabiltzen du eskola bakoitzean. Arbela ikasgai bakoitzeko 3 aldiz garbitzen bada, zenbat aldiz garbitzen da egunean? ;24
Ryani loreak uzten dizkio. 15 eguneko epean, zenbat lore izango zituen 5ek hazten ez bazuten? ;25
Jamalen mugikorrak sei aldiz gehiago balio du. Brittanyren telefonoak 50 aldiz gehiago atera ditzake, Jamalek zoologikoan atera zituen ahateen argazkiekin alderatuta. Jamalen mugikorrak 1800 argazki hartzen baditu, zenbat kalek ikusi zituen Jamalen argazkietako batek? ;6
