question;answer_number
ལས་རིམ་གསར་པ་ཞིག་ཟླ་བ་དང་པོར་དྲ་ལམ་ནས་ཕབ་ལེན་ཐེངས་ ༦༠ ཙམ་བྱས་ཡོད། ཟླ་གཉིས་པའི་ནང་ཕབ་ལེན་གྱི་གྲངས་ནི་ཟླ་དང་པོའི་ནང་ཕབ་ལེན་གྱི་གྲངས་ལས་ ༣ ཙམ་མང་བ་རེད། འོན་ཀྱང་ཟླ་གསུམ་པའི་ནང་ཕབ་ལེན་གྱི་གྲངས་ནི་ ༣༠% མར་བབས་སོང་བ་རེད། ཟླ་བ་གསུམ་གྱི་རིང་ལས་རིམ་དེ་ཕབ་ལེན་ག་ཚོད་བྱས་ཡོད་དམ། ;366
ཐུ་ལའི་བག་ལེབ་ཁང་དུ་སོང་ནས་བག་ལེབ་སྣ་ཚོགས་ཉོས་སོ། མོ་གིས་ཌོ་ནཊི་བཅུ་གསུམ་ཉོས་པ་དང་། ཌོ་ནཊི་བཅུ་རེ་ལ་ཌོ་ལར་ ༦༨ དང་། ཀ་པེ་ཀེ་བཅུ་གཉིས་ཉོས་པ་དང་། ཌོ་ལར་བཅུ་རེ་ལ་ཌོ་ལར་ ༨༠ དང་། ཊི་ཟེ་ཀེ་བཅུ་དྲུག་ཉོས་པ་དང་། ཌོ་ལར་བཅུ་རེ་ལ་ཌོ་ལར་ ༥༥ དང་། བསྡོམས་དངུལ་སྒོར་ག་ཚོད་སོང་ངམ། ;694
ཀར་ལོས་ལི་མོན་གྱི་ཤིང་ཞིག་བཙུགས་བཞིན་འདུག ཤིང་དེ་བཙུགས་པར་ཨ་སྒོར་ ༩༠ ཙམ་འགྲོ་གི་རེད། ལོ་རེར་ལི་མོན་གྱི་ཤིང་འབྲས་ ༧ སྐྱེ་བར་འགྱུར་ཏེ། ཁོ་ཚོས་ཤིང་འབྲས་རེ་རེ་ལ་ཨ་སྒོར་ ༡.༥ ལ་བཙོང་ཐུབ་ཀྱི་རེད། ལོ་རེར་ཆུ་དང་ཟས་སྤྲོད་ཆེད་ལོ་རེར་དངུལ་ཀྲམ་ ༣ ཙམ་འགྲོ་གི་འདུག ལི་མོན་གྱི་ཤིང་ལས་དངུལ་ཐོབ་པར་ལོ་ག་ཚོད་འགོར་རམ། ;13
མེལ་ནི་ཁང་སྒོ་རེ་རེ་ནས་ཚོང་པ་ཞིག་ཡིན། མོ་གིས་ཁང་མིག་ལྗང་ཁུའི་ནང་ཡོད་པའི་རྡུལ་སྦར་འཕྲུལ་གྱི་གསུམ་ཆ་གཅིག་བཙོང་པ་དང་། ཁང་མིག་དམར་པོ་ནང་ཡོད་པའི་གཞན་གཉིས་བཙོང་པ་དང་། ཁང་མིག་ཁ་དོག་ནང་ཡོད་པའི་ལྷག་མ་ཕྱེད་ཀ་བཙོང་ཡོད། གལ་ཏེ་མེ་ལིན་ལ་གློག་རྡུལ་གཙང་སྦྲའི་འཕྲུལ་ཆས་ ༥ ལྷག་ཡོད་ན། ཐོག་མར་མོ་ལ་གློག་རྡུལ་ག་ཚོད་ཡོད་དམ་ ;18
སློབ་ཕྲུག་ ༢༠ ཡོད་པའི་ཞབས་བྲོ་སློབ་ཚན་ཞིག་ནང་སློབ་ཕྲུག་ ༢༠% ཀྱིས་དེང་རབས་ཞབས་བྲོ་དང་། 25% ཀྱིས་ཇ་ཟི་ཞབས་བྲོ་དང་། གཞན་རྣམས་ཧི་པི་ཧོབ་ཞབས་བྲོ་ལ་ཞུགས་ཡོད། སློབ་ཕྲུག་ཡོངས་ཀྱི་བརྒྱ་ཆ་ག་ཚོད་ནི་ཧི་པི་ཧོབ་ཞབས་བྲོ་ལ་ཞུགས་ཀྱི་ཡོད་དམ་ ;60
ཚོང་པ་ཞིག་གིས་ཉོ་རྒྱུ་འཆར་གཞི་གཉིས་ལས་གཅིག་འདེམས་འདོད་འདུག དངུལ་སྒོར་ ༥༠༠༠ གྱི་རྒྱན་ཆ་དང་དངུལ་སྒོར་ ༨༠༠༠ ཀྱི་གློག་ཆས་ཀྱི་ཡོ་བྱད་རེད། ཁོང་ཚོའི་དངུལ་འབྲེལ་གྲོས་སྟོན་པ་ཚོས་རྒྱན་ཆས་ཚོང་གི་ཚད་གཞི་ནི་ ༢.༥% ཙམ་ཡར་འགྲོ་གི་ཡོད་ལ། ཟླ་འདིའི་ནང་འཁོད་ལ་གློག་ཆས་ཚོང་གི་ཚད་གཞི་ནི་ ༡.༢% ཙམ་ཡར་འགྲོ་གི་ཡོད་ཅེས་བརྗོད་འདུག གལ་ཏེ་ཚོང་པ་དེས་ཟླ་འདིའི་མཐའ་མར་ཁེ་སང་མང་དུ་གཏོང་འདོད་ཡོད་ན། ཁེ་སང་ཇི་ཙམ་ཡོང་གི་རེད། ;125
སཱན་རཱ་ཕེ་ལ་ནས་དུས་གཅིག་ཏུ་བགྲོད་པའི་གློ་བུར་གྱི་འཁོར་ལོའི་གྲང་ལམ་གཉིས་ཡོད། ཁོང་གཉིས་ནུབ་ཕྱོགས་སུ་འགྲོ་རྒྱུ་འགོ་ཚུགས་ཏེ་ རིང་ཚད་མི་ལི་ཊར་ ༡༨༠ ཙམ་གྱི་ལམ་འགྲུལ་བྱས་པ་ཡིན། ཉིན་རྗེས་མར་ཁོ་ཚོ་བྱང་ཕྱོགས་སུ་འགྲོ་བ་དང་། ས་ཐག་རིང་ཐུང་ཀི་ལོ་མི་ཊར་ ༡༥༠ ཙམ་གྱི་ས་ཁུལ་ཞིག་ཏུ་ཕྱིན་པ་རེད། ཉིན་གཉིས་རིང་གི་དུས་ཡུན་ནང་བགྲོད་པའི་འགྲུལ་ལམ་ནི་ཇི་འདྲ་ཞིག་ཡིན། ;230
Jill ལ་ཆུ་ཚོད་རེར་ $20 སྤྲོད་ནས་སློབ་གསོ་བྱེད་པ་དང་ $30 སྤྲོ་སྟོན་པའི་སློབ་ཁྲིད་བྱེད་པ། གལ་ཏེ་མོས་ལོ་རེར་བདུན་ཕྲག་ ༥༠ བྱེད་ན། ཉིན་རེར་ཆུ་ཚོད་ ༣༥ སློབ་སྟོན་བྱེད་པ་དང་ཉིན་རེར་ཆུ་ཚོད་ ༡༥ སློབ་ཁྲིད་བྱེད་ན། མོ་ལ་ལོ་རེར་གླ་ཆ་ག་ཚོད་ཐོབ་ཀྱི་རེད་དམ། ;57500
ཀ་ལེ་ར་གྱིས་ཉིན་རེར་སྔ་དྲོ་ཟས་ཀྱི་ཐོག་ནས་སྒོ་ང་གསུམ་གྱི་ཨོམ་ལེ་ཊི་བཟོས་ཀྱི་འདུག ཕྲུ་གུ་ཆུང་ཆུང་བཞི་ལ་བདུན་ཕྲག་བཞི་ཙམ་གྱི་རིང་ལ་ ཕྲུ་གུ་ཆུང་ཆུང་དེ་ཡིས་ ཕྲུ་གུ་ཆུང་ཆུང་དེ་ཡིས་ ཕྲུ་གུ་ཆུང་ཆུང་དེ་ཡིས་ ཕྲུ་གུ་ཆུང་ཆུང་དེ་ཡིས་ ཕྲུ་གུ་ཆུང་ཆུང་དེ་ཡིས་ ཕྲུ་གུ་ཆུང་ཆུང་དེ་ཡིས་ ;7
མེ་རིས་ས་ས་ (Marissa) ནི་རི་བོ་ཞིག་ནས་ཆིབས་སྒྱུར་བསྐྱངས་ཏེ་ས་ཐག་རིང་ས་ཀི་ལོ་མི་ཊར་ ༡༢ ཙམ་གྱི་ལམ་དུ་འགྲོ་གི་འདུག ཐོག་མའི་ས་ལམ་ཀི་ལོ་མི་ཊར་ ༤ ཙམ་ལ་ཆུ་ཚོད་ ༡ དང་ ཤུལ་མའི་ས་ལམ་ཀི་ལོ་མི་ཊར་ ༢ ཙམ་ལ་ཆུ་ཚོད་ ༡ ཡི་རིང་ལ་ཕྱིན་པ་རེད། གལ་ཏེ་མོས་རང་མོའི་བར་མའི་མྱུར་ཚད་ནི་ཆུ་ཚོད་རེ་ལ་མི་ལི་ ༤ ཡིན་འདོད་ན། མོ་ལ་ལྷག་ལུས་ཀྱི་རྒྱང་རིང་བར་མྱུར་ཚད་ཇི་ཙམ་འགྲོ་དགོས་སམ། ;6
ངས་ཁ་དོག་གི་འཐུང་ཆུ་ལི་ཊར་ ༡༠ ཡོད་པའི་ནང་ཆུ་ཆ་གསུམ་ཆ་གཉིས་ཙམ་ཡོད། ངས་ཁ་དོག་གི་འཐུང་ཆུ་ལི་ཊར་ ༡༥ ནང་ཆུ་ཆ་གསུམ་ཆ་ལྔ་ཙམ་ཡོད་པའི་ཨ་ན་ནསི་འཐུང་ཆུ་སྣོན་འདོད་ཀྱི་འདུག ངས་ཆུ་བླུགས་བཞིན་པའི་སྐབས་ཁུ་བ་སྐྱུར་པོའི་ཆུ་ལི་ཊར་གཅིག་འཛག་སོང་། ལྷག་ལུས་ལི་ཊར་ ༢༤ ནང་ཆུ་ག་ཚོད་ཡོད་དམ་ ;15
རེམ་ཡོན་དང་ས་མ་ན་ཐ་ནི་ཚ་བོ་ཡིན། རེམ་ཡོན་ནི་ས་མ་ན་ཐ་ལས་ལོ་དྲུག་སྔོན་དུ་སྐྱེས་པ་ཡིན། རེམ་ཡོན་ལ་བུ་ཞིག་སྐྱེས་སྐབས་ཁོང་ལོ་ ༢༣ ཡིན་པ་རེད། གལ་ཏེ་སཱ་མན་ཐཱ་ནི་ད་ལྟ་རང་ལོ་ ༣༡ ཡིན་ན། རེམ་ཡོན་གྱི་བུ་ནི་ལོ་ག་ཚོད་སྔོན་ལ་སྐྱེས་པ་ཡིན་ནམ་? ;14
བི་ལི་ཡིས་ཌི་ཝི་ཌི་ཚོང་གི་ཡོད། གཟའ་འཁོར་ཉིན། ཁོང་ལ་མཁོ་སྒོར་ ༨ ཡོད། ཁོ་ཡི་ཚོང་པ་གསུམ་པོ་རེ་རེ་ DVD རེ་ཉོ་གི་ཡོད། འདིར་ཁོའི་རྗེས་མའི་མཁོ་ཆས་ཉོ་མཁན་གཉིས་ནི་ DVD གཉིས་རེ་ཉོ་མཁན་གཉིས་ཡིན། ཁོང་གི་ཚོང་པ་གསུམ་གྱིས་ DVD ཉོ་མི་འདུག བི་ལི་གྱིས་ཕྱི་ཚེས་ ༢ ཉིན་ཌི་ཝི་ཌི་ག་ཚོད་བཙོང་ཡོད་དམ་ ;7
ཆུ་ཚོད་རེ་ནང་མེ་ལྕེ་ཞིག་ཆུས་ཆུད་ཚད་སེན་ཊི་མི་ཊར་ ༢ ཙམ་ཆུད་ཀྱི་ཡོད། ཆུ་ཚོད་ ༡ ནས་ཆུ་ཚོད་ ༥ བར་མེ་འབར་བའི་རྗེས་མར་མར་མར་མེ་ཏོག་ནི་སེན་ཊི་མི་ཊར་ག་ཚོད་ཐུང་བ་རེད། ;8
ཀ་ཡེལ་གྱིས་ལོའི་པར་བཙོང་ཤོས་ཀྱི་དེབ་དེ་སྒོར་༡༩.༥༠ ལ་ཉོས་པ་ཡིན། གོང་ཚད་ཐོག་མའི་གོང་ཚད་ལས་བརྒྱ་ཆ་ ༢༥ མར་ཕབ་བྱས་ཡོད། དེབ་དེའི་ཐོག་མའི་རིན་གོང་ནི་ག་ཚོད་ཡིན་ནམ་? ;26
མིར་ཡམ་གྱིས་བྱ་ཤ་ཟ་ཞིག་སྒོར་ ༡༢ དང་། འོ་མ་སྒོར་ ༥ དང་། སྟོད་སྒོར་ ༣ དང་། སྟོད་སྒོར་ ༡.༥༠ དང་། པི་ཟའི་སྒོར་ ༤ བཅས་བཀའ་བཀོལ་བྱས་པ་ཡིན། མིར་ཡམ་གྱིས་དངུལ་སྒོར་ ༥༠ སྤྲོད་འདུག མཱ་རི་ཡིས་པི་ཛ་སྒམ་ག་ཚོད་ཨང་སྒྲིག་བྱས་ཡོད་ན། སྒམ་རེ་ལ་ཨ་སྒོར་ ༨.༥༠ ཙམ་ཡོད་ན། ;2
མིཤ་ཀས་གོས་ཐུང་གསུམ་དང་། ཞ་ཐུང་གསུམ་དང་། ཞབས་ལྷམ་གསུམ་ཉོས་སོ། ཞ་ཐུང་ཆ་གཅིག་ལ་སྒོར་ ༡༦.༥༠ དང་། ཞ་ལའི་ཆ་གཅིག་ལ་ཨ་སྒོར་ ༢༢.༥༠ དང་ལྷམ་ཆ་གཅིག་ལ་ཨ་སྒོར་ ༤༢ ཡིན། མིཤ་ཀས་གོས་ཀྱི་རིགས་ཚང་མ་ཉོས་པར་དངུལ་སྒོར་ག་ཚོད་བཏང་བ་ཡིན་ནམ། ;243
སིན་ཐི་ཡཱ་ཡིས་ཉིན་རེར་དགོང་མོར་ཁུ་བ་ཁུ་བ་ཞིག་ཟ་གི་འདུག མོ་གིས་ཨ་སྒོར་ ༤ ཙམ་ལ་ཨ་སྒོར་ ༡༥ ཙམ་ཡོད་པའི་ཨ་ལིས་ཀེམ་ཉོ་གི་འདུག ཉིན་གྲངས་ ༦༠ གྱི་རྗེས་སུ་མོ་ལ་ཨ་ལིས་ཁི་རི་མིར་དངུལ་ག་ཚོད་འགྲོ་སོང་ཡོང་ངམ། ;16
ཧེན་རི་ཡིས་ཁོང་གི་ཀི་ལོ་མི་ཊར་ ༡༦༠ གྱི་འཁོར་ལོའི་འགྲུལ་བཞུད་སྐབས་ས་གནས་གཉིས་སུ་བསྡད་ཡོད། ཁོང་སྔོན་ལ་ས་ལམ་ཀི་ལོ་མི་ཊར་ ༢༠ ཙམ་ལ་ལངས་པ་རེད། ཁོང་གིི་འགྲུལ་བཞུད་ཀྱི་མཐའ་མ་དེ་འགྲུལ་བཞུད་ཀྱི་མཐའ་མ་མ་མ་ལོ15ཙམ་གྱི་ལམ་དུ་རེད། ཁོང་རང་གི་ས་གནས་དང་པོ་དང་གཉིས་པའི་བར་ལ་ས་ལམ་ག་ཚོད་བསྐྱོད་ཡོད་དམ་ ;25
གྷོ་ལི་རི་ཨ་ནི་ལྷམ་ཉོ་བཞིན་ཡོད་སྐབས་མོ་ལ་ལྷམ་གལ་ཆེའི་གླ་ཆའི་ཚད་མ་དེ་མི་འདུ་བའི་ལྷམ་ཞིག་རྙེད་དོ། ཡིན་ཡང་། མོ་ལ་ལྷམ་ཆ་དང་ཞབས་སྟེགས་མཐོ་པོ་གཉིས་ལས་གཅིག་འདེམས་དགོས་ཤིང་། ཁོང་གཉིས་མཉམ་དུ་ལྷམ་ཆ་ལས་དངུལ་སྒོར་ ༥ ཙམ་ཉུང་བ་ལེན་དགོས་ཀྱི་འདུག གལ་ཏེ་རྐང་པ་གཅིག་ལ་ཨ་སྒོར་ ༣༣ དང་། གཞན་ལ་དེ་བས་མང་བ་ཉིས་ལྡབ་ཞིག་གནས་ན། རྐང་པ་དེའི་རིན་གོང་ནི་ཨ་སྒོར་ག་ཚོད་ཡིན་ནམ་? ;104
དར་རེལ་དང་ཨ་ལེན་གྱི་ལོ་ཚད་ནི་ ༧:༡༡ གྱི་ཆ་བབས་ཡིན། གལ་ཏེ་ཁོང་གཉིས་ཀྱི་མི་ཚེའི་ལོ་ཚད་ནི་ད་ལྟ་ 162ཡིན་ན། ད་ནས་ལོ་ ༡༠ ཕྱིན་ལ་ཨ་ལིན་གྱི་ལོ་ཚད་དེ་རྩིས་དགོས། ;109
གུན་ཊར་གྱིས་སྣོད་ཅིག་ནང་ཡོད་པའི་སྨན་སྣ་གྲངས་རྩིས་བྱ་བཞིན་འདུག ཁོང་རང་གི་གྲོགས་པོ་ཚོར་བུམ་པའི་ནང་དུ་ག་ཚོད་འདུག་བསམ་པ་དྲིས་པ་རེད། གཅིག་གིས་ ༨༠ ཟེར་བ་རེད། གཞན་ཞིག་གིས་སྔོན་གྱི་ཕྱེད་ཀ་ལས་ཉེར་བཅུ་ལྷག་ཅེས་བརྗོད་འདུག གསུམ་པ་ཞིག་གིས་སྔོན་མའི་ལས་བརྒྱ་ཆ་ ༢༥ ཙམ་མང་བ་རེད་ཟེར། ཚོད་དཔག་བྱས་པའི་ཚད་ནི་ཇི་འདྲའི་རེད། ;80
ཇོན་གྱིས་ཁྱི་ ༡༠ ལ་ལྟ་སྐྱོང་བྱེད་པ་ཡིན། ཁྱི་རེ་རེ་བཞིན་དུ་ཉིན་རེར་ཆུ་ཚོད་ཕྱེད་ཀ་ཙམ་ལམ་འགྲུལ་བྱེད་པ་དང་རང་གི་ལས་དོན་སྒྲུབ་པར་འགྲོ་གི་འདུག ཁོ་ལ་བདུན་ཕྲག་གཅིག་གི་ནང་ཆུ་ཚོད་ག་ཚོད་ཁྱི་ལྟ་སྐྱོང་བྱེད་དུ་འགྲོ་གི་ཡོད་དམ། ;35
གྷེ་རེ་ཅེན་ལ་དངུལ་སྒོར་ ༡༡༠ ཡོད་དོ། གསེར་གྱི་དངུལ་ཊམ་ནི་དངུལ་གྱི་དངུལ་ཊམ་ལས་ ༣༠ མང་བ་ཡོད། གརེཊེཅེན་ལ་གསེར་གྱི་དངུལ་སྒོར་ག་ཚོད་ཡོད། ;70
སིའོ་བྷན་ (Siobhan) ལ་ཨ་རོན་གྱི་ (Aaron) ལས་ནོར་བུ་གཉིས་ཉུང་བ་ཡོད། ཨ་རོན་གྱི་ནོར་བུ་ནི་རེ་མོན་གྱི་ནོར་བུ་ཕྱེད་ཀ་ལས་ ༥ ཙམ་མང་བ་ཡོད། གལ་ཏེ་རེ་མིན་ཌོན་ལ་ནོར་བུ་ ༤༠ ཡོད་ན། སིའོ་བྷན་ལ་ནོར་བུ་ག་ཚོད་ཡོད་དམ་ ;23
མའི་ཀིས་སྐར་མ་ ༤༠ པིན་པོང་རྩེད་ཀྱི་འདུག དུས་ཡུན་སྐར་མ་ ༢༠ ཐོག་ཁོང་གིས་ཐེག་པ་ ༤ ཙམ་ཐོབ། དུས་ཡུན་སྐར་མ་ ༢༠ ཙམ་གྱི་རིང་ལ་ཁོང་གིས་བརྒྱ་ཆ་ ༢༥ ཙམ་མང་བ་ཐེག་པ་ཐོབ། ཁོ་ལ་བསྡོམས་ཐིག་ཚད་ག་ཚོད་ཐོབ་པ་ཡིན་ནམ། ;9
ཐེ་རི་ཡིས་ཉིན་རེར་ཁུ་བ་གཉིས་ཟ་གི་ཡོད། ད་ལྟའི་ཚོང་ཟོག་གི་གོང་ཚད་ནི་ཡོས་ཊར་ ༤ ཡི་གོང་ཚད་ནི་ཨ་སྒོར་ ༥ ཡིན། ཉིན་གྲངས་ ༣༠ ནང་ཁོ་ཡིས་ཨ་ལུའི་ཐོག་དངུལ་སྒོར་ག་ཚོད་བེད་སྤྱོད་བྱེད་དམ། ;75
ཇོན་གྱིས་རང་གི་བད་ཀན་ཚང་མ་བཙོང་ནས་དངུལ་གྱི་ཐོག་གློག་བརྙན་རྩེད་མོ་ཉོ་འདོད་འདུག ཁོང་ལ་ལིག་གོའི་ཡོ་བྱད་ ༡༣ ཡོད་པ་དང་། རེ་རེ་ལ་ཨ་སྒོར་ ༡༥ རེ་སྤྲོད་ཀྱི་ཡོད། ཁོ་ལ་གློག་བརྙན་རྩེད་མོ་བརྒྱད་རེ་རེ་ལ་ཨ་སྒོར་ ༢༠ དང་། ལྷག་ལུས་དངུལ་སྒོར་ ༥ ཙམ་ཡོད། ཁོ་ལ་ད་དུང་ལེ་གོའི་ཡོ་བྱད་ག་ཚོད་ཡོད་དམ་ ;2
ཇོན་གྱིས་བདུན་ཕྲག་རེར་ས་ལམ་ཀི་ལོ་མི་ཊར་ ༡༦༠ རྒྱུགས་ཀྱི་འདུག ཁོང་དུས་རྒྱུན་ཉིན་གསུམ་ལ་རྒྱུགས་ཀྱི་ཡོད། ཉིན་དང་པོར་ཆུ་ཚོད་གསུམ་ཙམ་རྒྱུགས་ཤིང་། ཉིན་གཉིས་པ་རྒྱུགས་པའི་སྐབས་ཀྱི་ཕྱེད་ཀ་ཙམ་རྒྱུགས་པ་ཡིན། ཁོ་ལ་མྱུར་ཚད་ག་ཚོད་ཡོད། ;10
