question;answer_number
Գլորիան կոշիկներ է գնում, երբ բախվում է մի զույգ կոշիկի, որոնք համապատասխանում են նրա կոշիկի բյուջեին: Սակայն նա պետք է ընտրի կոշիկների եւ երկու զույգ բարձրակրունկ կոշիկների միջեւ, որոնք միասին 5 դոլարով ավելի էժան են, քան կոշիկները: Եթե մեկ զույգ բարձունքային կոշիկները 33 դոլար արժեն, իսկ մյուսները՝ երկու անգամ ավելի, ապա քանի՞ դոլար արժեն կոշիկները: ;104
Դարելի եւ Ալենի տարիքը 7:11 հարաբերակցությամբ է: Եթե նրանց ընդհանուր տարիքը 162 է, ապա հաշվարկիր Ալենի տարիքը 10 տարի հետո։ ;109
Գունտերը փորձում է հաշվել ջելեյ-բոբինները: Նա հարցնում է ընկերներին, թե քանի՞սն են այդ բրենդում։ Մեկը ասում է 80։ Մեկ ուրիշը ասում է, որ 20 դրամն ավել է առաջինի կեսից: Երրորդը ասում է, որ առաջինից 25%-ով ավելի շատ է: Որքա՞ն է նրանց միջին գնահատականը: ;80
Ջոնը հոգ է տանում 10 շների մասին: Յուրաքանչյուր շուն օրական 1.5 ժամ է ծախսում զբոսնելու եւ իր գործերի մասին հոգ տանելու համար: Շաբաթական քանի՞ ժամ է նա ծախսում շների վրա: ;35
Գրետչենը ունի 110 մետաղադրամ: Ոսկե մետաղադրամները 30 անգամ ավելի շատ են, քան արծաթե մետաղադրամները: Քանի՞ ոսկե մետաղադրամ ունի Գրետչենը: ;70
Շիոբանը 2 անգամ ավելի քիչ զարդեր ունի, քան Ահարոնը: Ահարոնը 5 անգամ ավելի շատ զարդեր ունի, քան Ռեյմոնդի զարդերի կեսը: Եթե Ռեյմոնդը 40 զարդ ունի, ապա Սիոբանը քանի՞ զարդ ունի: ;23
Մայքը 40 րոպե խաղում է պինգ-պոնգ: Առաջին 20 րոպեի ընթացքում նա 4 միավոր է հավաքել: Երկրորդ 20 րոպեի ընթացքում նա 25 տոկոսով ավելի շատ միավորներ է հավաքում: Որքա՞ն միավոր է նա հավաքել։ ;9
Թերին օրական 2 յոգուրտ է ուտում: Ներկայումս դրանք վաճառվում են 4 յոգուրտով 5 դոլարով: Որքա՞ն է նա ծախսում յոգուրտի վրա 30 օրվա ընթացքում: ;75
Ջոնը մտադիր է վաճառել իր բոլոր խաղալիքները եւ այդ գումարը օգտագործել վիդեո խաղեր գնելու համար։ Նա ունի 13 լեգո սեթ եւ դրանք վաճառում է 15 դոլարով: Նա վերջում գնում է 8 տեսախաղ՝ յուրաքանչյուրը 20 դոլարով եւ մնացել է 5 դոլար: Քանի՞ լեգո սեթ ունի նա: ;2
Ջոնը շաբաթական վազում է 100 կմ։ Նա շաբաթական 3 օր վազում է: Առաջին օրը նա վազում է 3 ժամ, իսկ մյուս երկու օրը' կեսից քիչ: Որքա՞ն արագ է նա վազում: ;10
Դանան կարող է վազել չորս անգամ ավելի արագ, քան քայլում է, բայց նա կարող է ցատկել իր վազած արագության կեսով: Եթե նա կարող է թռչել ժամում 3 մղոն արագությամբ, ապա քանի՞ մղոն կարող է նա անցնել 6 ժամում, եթե նա ժամանակի 1/3-ը վազում է, իսկ 2/3-ը քայլում: ;18
Բրենդոնի iPhone-ը չորս անգամ ավելի հին է, քան Բենի iPhone-ը: Բենի iPhone-ը երկու անգամ ավելի հին է, քան Սուզիի iPhone-ը: Եթե Սուզիի iPhone-ը 1 տարեկան է, ապա քանի՞ տարեկան է Բրենդոնի iPhone-ը: ;8
Մեծ վիշապը, Պերգը, նստած էր Ֆարբո լեռան գագաթին, կրակ էր շնչում ամեն ինչի վրա, որը մոտ էր 1000 ոտնաչափի: Պոլլին կարող էր նետել ոսկե նետը, միակ հայտնի զենքը, որը կարող էր սայլակով նապաստակը քշել, 400 ոտնաչափ հեռավորության վրա, որը գտնվում էր նապաստակի կրակի հասանելիության սահմաններում: Բայց երբ Պոլլին պահում էր սափիրե քարը, նա կարող էր նետը նետել երեք անգամ ավելի հեռու, քան երբ նա չէր պահում քարը: Եթե նա պահում է քարը, ապա որքան հեռու է նա կարող կանգնել վիշապի կրակի հասանելիությունից եւ այնուամենայնիվ հարվածել վիշապին ոսկե նետով: ;200
Տատիկ Ջոնսը խնձորի 5 տորթ է պատրաստել հրշեջի ճաշի համար: Նա յուրաքանչյուր պիցցան կտրեց 8 կտորի եւ հինգ պիցցաները դրեց բուֆետի սեղանի վրա, որպեսզի հյուրերը կարողանան իրենց ծառայել: Երեկոյի վերջում, երբ հյուրերը վերցրել եւ կերել էին իրենց թխվածքաբլիթները, մնացել էր 14 թխվածքաբլիթ: Քանի՞ կտոր են վերցրել հյուրերը: ;26
Ըստ սննդային ինֆորմացիայի, մի տուփ կարտոֆիլը ունի 250 կալորիա մեկ բաժակով: Եթե 300 գրամանոց տոպրակը պարունակում է 5 բաժին, քանի՞ գրամ կարող եք ուտել, եթե ձեր օրական կալորիականության թիրախը 2000 է, եւ դուք արդեն 1800 կալորիա եք օգտագործել: ;48
Չարլին ցանկանում է վաճառել մեղուների մոմեր: Մեղուների մոմի յուրաքանչյուր կիլոգրամի համար նա կարող է պատրաստել 10 թեւավոր մոմ: Մի կիլոգրամ մեղու մոմը եւ փաթեթները 10 դոլար արժեն: Եթե նա յուրաքանչյուր մոմը վաճառի 2 դոլարով, ապա ի՞նչ շահույթ կստանա, եթե 20 մոմ արտադրի եւ վաճառի: ;20
Մերեդիթը ազատ բլոգեր է, ով գրում է առողջության մասին եւ ամեն օր ներկայացնում է հաճախորդներին որպես իր մշտական աշխատանք: Բլոգի հոդվածը հետազոտելու եւ գրելու համար միջինում 4 ժամ է պահանջվում: Անցած շաբաթ նա երկուշաբթի օրը 5 հոդված է գրել, իսկ երեքշաբթի օրը 2/5 անգամ ավելի շատ հոդվածներ, քան երկուշաբթի օրը: Չորեքշաբթի օրը նա երկու անգամ ավելի շատ հոդվածներ է գրել, քան երեքշաբթի օրը: Հաշվարկեք, թե երեք օրվա ընթացքում նա քանի ժամ է ծախսել հոդվածներ գրելու վրա։ ;104
Քենդիսը 80 նամակ դրեց իր պայուսակի մեջ, նախքան սրճարանում աշխատանքի գնալը: Ճանապարհին նա կանգ առավ խանութում եւ գնել է մի փաթեթ Post-it նոտաներ: Աշխատավայրում նա մեկ Post-it նոտա դրեց յուրաքանչյուր 220 տարբեր բաժակ սուրճի վրա: Եթե նա ընդհանուր առմամբ 23 նամակ էր թողել, ապա քանի՞ նամակ էր նրա գնած փաթեթում: ;163
Ջոնը երկու անգամ ավելի շատ կարմիր կապույտ կապոցներ է գնում, քան կապույտ: Կարմիր գոտկապերը 50%-ով ավելի թանկ են, քան կապույտ գոտկապերը: Նա 200 դոլար ծախսեց կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ կապույտ Որքա՞ն գումար է ծախսել կապույտների վրա: ;800
Թրեյսին օգտագործել է 4 ոտնաչափ երկարությամբ մետրանոց, որպեսզի դիետաները պահի այգում: Կապը կտրված էր 6 դյույմ երկարությամբ: Քանի՞ կտոր է նա ձեռք բերել: ;8
Ռիչարդը ապրում է 15 հարկանի շենքում։ Յուրաքանչյուր հարկում կա 8 միավոր, եւ շենքի 3/4-ը զբաղված է: Ի՞նչ թիվ ունի շենքի բոլոր դատարկ բնակարանները: ;30
Լլոյդը ձու ֆերմա ունի։ Նրա հավերը օրական 252 ձու են արտադրում եւ նա դրանք վաճառում է տասնյակի դիմաց 2 դոլարով: Որքա՞ն է Լլոյդը վաստակում ձվերից շաբաթական: ;294
Թոմի նավը կարող է ժամում 10 մղոն արագությամբ շարժվել: Նա նավարկում է ժամը 1-ից 4-ը: Այնուհետեւ նա վերադառնում է մոտ 6 մղոն/ժամ արագությամբ: Որքա՞ն ժամանակ է պահանջվում նրան վերադառնալ? ;5
Ուրիայի գրքերի պայուսակը չափազանց ծանր է դառնում նրա համար: Նա պետք է 15 ֆունտ քաշ հեռացնի: Նրա կոմիքսները կշռում են մեկ կիլոգրամ, իսկ իր խաղալիքները՝ մեկ կիլոգրամ: Եթե նա հեռացնում է 30 կոմիքսներ, ապա քանի՞ խաղալիք է պետք հեռացնել: ;15
"Մեքենիկը տարբեր գներ է պահանջում բեռնատարների եւ ավտոմեքենաների անվադողերի համար։ ""Ամեն անգամ, երբ մեքենան վերանորոգվում է, մեքենավարը 60 դոլար է պահանջում, իսկ մեքենաների համար՝ 40 դոլար։ Մեքենիկը հինգշաբթի օրերին վերանորոգում է 6 բեռնատարի եւ 4 ավտոմեքենայի անվադողերը։ Ուրբաթ օրը մեքենաշինը 12 անգամ փորձել է մեքենաները վերանորոգել, բայց ոչ մի բեռնատարի անվադող չի վերանորոգել: Որքա՞ն եկամուտ է վաստակել մեքենաշինագործը ավելի բարձր եկամուտ ունեցող օրը: ";40
Doubtfire քույրերը տուն են գնում 7 կատուներով, որոնք որդեգրվել են կենդանիների տեղական ապաստարանից, երբ նրանց մայրը զանգահարում է նրանց տեղեկացնելու, որ իրենց երկու տնային կատուները նոր են ծնվել: Նա ասում է, որ առաջին կատուն՝ Փաթչին, որդեգրված կատուների թվից երեք անգամ ավելի շատ կատուներ է ունեցել, մինչդեռ մյուս կատուն՝ Թրիքսին, ունեցել է 12-ը: Քանի՞ կատու ունի Դուբթֆայերի ընտանիքը: ;40
Ջենը 30 լոլիկ ունի: Ջինը ուտում է 2 կաթնաշոռ: Մնացած լոլիկներով Ջինը ցանկանում է մեկ տոպրակում երկու լոլիկ փաթեթավորել: Քանի՞ տոպրակ կարող է Ջինը լցնել: ;14
Փիթերը ծրագրում է այս շաբաթ կինոյ գնալ։ Նա միշտ տոմս է ստանում 7 դոլարով եւ պոպքորն 7 դոլարով: Եթե նա 42 դոլար ունի շաբաթվա համար, քանի՞ անգամ կարող է գնալ կինո: ;3
Ծառի կամուրջը կարող է կրել ոչ ավելի, քան 5000 ֆունտ: Կատարման բեռնատարը, որը լի է նույնանման տուփերով, որոնցից յուրաքանչյուրը կշռում է 15 ֆունտ, կանցնի կամրջի վրայով: Վարորդի եւ դատարկ բեռնատարի ընդհանուր քաշը կազմում է 3755 ֆունտ: Որքա՞ն է տուփերի առավելագույն քանակը, որոնք կարող են բեռնվել բեռնատարի վրա՝ չանցնելով կամրջի քաշային սահմանը: ;83
Սթիվենը առցանց գնումներ է կատարել: Նրա վերջնական հաշիվը կազմել է 40 դոլար: Քանի որ դա կատարվել է առաքման վաճառողի միջոցով, նրանք ավելացրել են 25% վճար իր վերջնական գումարի վրա եւ վճարել են նրան 3 դոլար առաքման վճարով: Սթիվենը նաեւ ավելացրեց 4 դոլար տիպ: Բացի լրացուցիչ վճարներից, ի՞նչ էր Ստեփենի սննդամթերքի վերջնական գինը։ ;57
Մորգերի թփը պարունակում է 6 կլաստեր, որոնցից յուրաքանչյուրը պարունակում է 20 հատ մրգ եւ 67 հատ մրգ, որոնք ցրված են թփի վրա: Քանի՞ մրգ կա ընդհանուր առմամբ: ;187
Մեկ զամբյուղում կա 25 նարնջ, որոնցից 1-ը վատն է, 20%-ը չծաղկած, 2-ը թթվասեր, իսկ մնացածը լավն է: Քանի՞ նարնջ է լավը: ;17
Ջանեթը իր դստեր համար կոշիկ է գնում: Նա 500 դոլար է վճարում այն պատրաստելու համար անհրաժեշտ նյութի համար, իսկ հետո եւս 800 դոլար՝ այն կառուցելու համար ոսկերչին: Դրանից հետո նա վճարում է դրա 10%-ը ապահովագրության համար: Որքա՞ն է նա վճարել: ;1430
Եթե Մարսին աշխատում է նույն ընկերությունում 40 տարի, նա տարեկան ստանում է 50,000 դոլար կենսաթոշակ: 20 տարուց սկսած, նա տարեկան ստանում է կենսաթոշակի արժեքի 5%-ը: Եթե նա հրաժարվի 30 տարի աշխատելուց հետո, ինչպիսի՞ն կլինի նրա տարեկան կենսաթոշակը: ;25000
Ալինան բաժանորդագրվել է մի հոսքային ծառայության, որը նրան ամսական 140 դոլար է գանձում: Եթե հոսքային ծառայության մատուցող ընկերությունը վճարել է նրան տարվա առաջին կեսի համար նախատեսված սկզբնական գումարը, իսկ տարվա երկրորդ կեսին վճարել է 10%-ով պակաս գումար, ապա հաշվարկեք այն ընդհանուր գումարը, որը նա վճարել է հոսքային ծառայության համար մինչեւ տարվա վերջ: ;1596
Սոֆիան մտածում է, թե իր մեքենայով ինչ-որ տեղ ճանապարհորդելու մասին։ Նա ուզում է իմանալ, թե որքան հեռու կարող է գնալ մեկ բենզինով։ Նա անցել է 160 կմ, քանի որ վերջին անգամ լցրել է իր բենզին, եւ նա պետք է 4 գալոն գազ լցնի, որպեսզի այն լցնի նորից: Նրա մեքենայի վարորդական ձեռնարկում ասվում է, որ նրա բենզին պահում է 12 գալոն բենզին: Որքա՞ն կիլոմետր կարող է Սոֆիան վառելիքի մեկ տանկով անցնել: ;300
Ջիմը 2 ժամ է անցկացնում հեռուստացույց դիտելով, հետո որոշում է քնել եւ կես ժամ էլ կարդալ: Նա դա անում է շաբաթական 3 անգամ: Քանի՞ ժամ է նա անցկացնում 4 շաբաթվա ընթացքում հեռուստացույց դիտելով եւ ընթերցելով: ;36
Չորս դպրոցներ մրցում են բասկետբոլի մրցաշարում: Յուրաքանչյուր դպրոց ուղարկել է աղջիկների եւ տղաների բասկետբոլային թիմեր: Յուրաքանչյուր թիմ ունի 5 խաղացող: Յուրաքանչյուր դպրոց նաեւ մարզիչ է ուղարկել յուրաքանչյուր թիմի համար: Ընդհանուր առմամբ, քանի՞ մարդ է ուղարկվել բոլոր դպրոցներից: ;48
Գանձերի որոնողը գտավ թաղված գանձարան, որը լի էր թանկարժեք քարերով: Դրանցից 175 -ը ադամանդներ էին, իսկ ռուբինները՝ ադամանդներից 35 -ով պակաս, իսկ սմրաղդերը՝ ռուբիններից երկու անգամ ավելի շատ։ Քանի՞ քարը կար կրծքավանդակի մեջ: ;595
Դոկտոր Վերտցի դպրոցում երկու անգամ ավելի շատ տղաներ կան, քան աղջիկներ: Եթե յուրաքանչյուր ուսուցչի համար կա 60 աղջիկ եւ 5 աշակերտ, ապա քանի՞ ուսուցիչ կա: ;36
Բեյլին սկսում է որոշակի գումարով: Այնուհետեւ նա ստանում է շաբաթական 5 դոլար 8 շաբաթվա ընթացքում: 8 շաբաթվա վերջում, եթե նա ունի 100 դոլար, ապա ինչքա՞ն գումարով է սկսել Բեյլին: ;60
Ջուդին պարի 5 դաս է սովորեցնում ամեն օր, շաբաթ օրերին եւ 8 դաս շաբաթ օրերին: Եթե յուրաքանչյուր դասարանում կա 15 աշակերտ եւ նա յուրաքանչյուրից 15 դոլար է պահանջում, ապա որքան գումար է նա վաստակում մեկ շաբաթում: ;7425
Կելյանն ունի երկու բաղադրատոմս, որոնցից մեկը 20 հրահանգներ ունի, իսկ երկրորդը երկու անգամ ավելի շատ։ Քանի՞ հրահանգ է Կելյանն ընթերցում երկու ուտեստ պատրաստելու համար։ ;60
Թոմին իր բարեգործության համար գումար է հավաքում՝ վաճառելով բրաունիսները 3 դոլարով եւ պանիրի տորթերը 4 դոլարով: Եթե Թոմին 43 բրաունի եւ 23 կտոր պանիր վաճառի, ապա որքան գումար կստանա Թոմին: ;221
Շիլան գնել է հինգ բջջային հեռախոս՝ յուրաքանչյուրը 150 դոլարով, 3 ամսվա վճարով: Յուրաքանչյուր միավորի համար կվճարվի 2% տոկոս: Որքա՞ն է Շիլան վճարելու 3 ամսվա ընթացքում: ;255
Արթին ծաղիկների խանութ ունի գյուղատնտեսական շուկայում: Նա երեք տեսակի ծաղիկներ է վաճառում. Մարիգոլդներ, պետունիաներ եւ բեգոնիաներ: Նա սովորաբար կարտոֆիլներ է վաճառում մեկ տուփի համար 2.74 դոլարով, պետունիաներ՝ 1.87 դոլարով եւ բեգոնիաներ՝ 2.12 դոլարով: Արթին այսօր չի կարող փոխել, ուստի որոշել է բոլոր գները կլորացնել մինչեւ ամենամոտ դոլարը: Եթե Արթին վաճառի 12 տուփ սաղավարտ, 9 տուփ պետունիա եւ 17 տուփ բեգոնիա, ինչքա՞ն կստանա նա: ;88
Լուկը ժամանակ է անցկացնում լողափում՝ ավազե ամրոցներ կառուցելով: Նա վերջապես նկատում է, որ ավազե ամրոցի յուրաքանչյուր մակարդակ կունենա դրա ներքեւի մակարդակի կեսը: Եթե նա կառուցի 4 մակարդակով ավազե ամրոց, որի վերին մակարդակը 16 քառակուսի ֆուտ է, ապա ի՞նչ է միջին քառակուսի ֆուտը մեկ մակարդակի համար: ;60
Սեսիլիան նոր շուն է գնել։ Ըստ նրա անասնաբույժի, նա պետք է կերակրի իր շանտաժին ամեն օր 1 բաժակ շան սնունդ առաջին 180 օրվա ընթացքում: Այնուհետեւ նա ստիպված է կերակրել շան կատուին 2 բաժակ շան սնունդ ամեն օր իր կյանքի մնացած ժամանակահատվածում: Եթե շների սննդի մեկ տոպրակը պարունակում է 110 բաժակ, ապա քանի՞ տոպրակ կուտակվի Սեսիլիայի կողմից առաջին տարում: ;5
Եթե Ռեյմոնդը լվանում է Սառայի լվացքի կեսը, իսկ Սառան լվանում է Դեյվիդի լվացքի 4 անգամ ավելի շատ, հաշվարկեք Ռեյմոնդի եւ Դեյվիդի լվացքի տարբերությունը, եթե Սառան լվանում է 400 ֆունտ լվացք: ;100
Վինսենտը կարող է գնել ծաղիկներ 3 փաթեթով՝ 2,50 դոլարով կամ 2 փաթեթով՝ 1 դոլարով։ Որքա՞ն գումար է խնայել՝ ավելի լավ գնով 18 ծաղիկ գնելով։ ;6
Ջոնը որդեգրում է շուն: Նա շանը տանում է մաքրողին, որը 100 դոլար է արժե: Գրեմերը նոր հաճախորդի համար 30% զեղչ է առաջարկում: Որքա՞ն է արժե մաքրությունը: ;70
Երկու աղջիկներ, յուրաքանչյուրը ստացել է 24 լիտր ջրի 1/6-ը: Այնուհետեւ մի տղա 6 լիտր ջուր է ստացել: Քանի՞ լիտր ջուր է մնացել: ;10
