question;answer_number
Marissa ua mu kuenda njila ia lebha, uendela bhoxi. Muéne ua bhange ola imoxi phala kuenda o njila ia 4 a ji kilómetulu, mu ku bhita ola imoxi, phala kuenda dingi o njila ia 2 a ji kilómetulu. Se o muthu ua mesena kuenda 10 dia ji kilómetulu ku ola, ihi ia tokala o ku bhanga phala kuenda o njila íii? ;6
Ngala ni 10 dia litulu dia vinhu ia mazumba, maji mu vinhu íii, muala ngó menha. Ngala ni 15 dia litulu dia vinhu ia mazumba, maji mu vinhu íii, muala ngó menha. Maji kioso ki nga kexile mu nuina, nga kexile mu nuina kiambote. Maji, o kuila o 24 a ji litulu ja menha a bhongoloka? ;15
Raymond ni Samantha, jindandu jê. Raymond a mu vuala mivu isamanu ande dia ku vuala Samantha. Raymond ua vuala mona, kioso kia kexile ni 23 a mivu. Se Samantha uala ni 31 a mivu lelu, mivu ikuxi ia bhiti kioso kia vuala mon'â Raymond? ;14
Billy u sumbisa ji DVD. Mu ji Tersa, muene u kala ni dinake dia athu. O kitatu kia jikoleka jê, a sumbu o DVD. O athu a iiadi a kaiela, a sumbu ji DVD jiiadi, kala muthu. O jikoleka jê jitatu ja sukina, ka kexile mu sumba DVD. Jimbandu jikuxi ja DVD ja sumbisa Billy, mu kizuua kia Tersa? ;7
O mukengeji u jila 2 a ji centimetulu mu ola imoxi. O mukengeji u tena ku zanganha ngó bhofele, se u uika mu ola ia 13:00 katé ku 17:00? ;8
Kyle ua sumbu o divulu dia betele ku di sumbisa, ku muvu ua bhiti, mu 19.50 a jidolare. O kitadi kiki, ki sokela ni kitadi kia kexile mu futa ku muvu ua dianga. O divulu didi, dia tele kalu iahi? ;26
Marie ua bhingi 12 kia jidolare phala kudia o sanji, 5 kia ji pakote ja lete 3 kia jidolare phala kudia o masa, 4 kia ji maçá 1 kia jidolare phala kudia o masa, ni ji pizza. Marie ua futu 50 a jidolale. Se o kitutu kimoxi kia pizza kia te 8.50 a jidolale, ji mbolo jikuxi ja bhingile Marie? ;2
Mishka ua sumbu ji shorts jitatu, jinvunda jitatu, ni idiatelu itatu. O ji bota ja te kalu ia 16 a ji dolale ni 50 a ji dolale. O ji bota ja te kalu ia 22 ni 50 a jidolare, ni ji bota ja mukua ja te kalu ia 42 a jidolare. Ngaahi tālā naʻe hoko ʻe Mishka ki he ngaahi ʻaho kotoa pē? ;243
Cynthia u dia ngó tu maji, n'a nu ngalafa imoxi mu usuku. Muéne u sumba jibolo ja katunda, kala kabasa phala ku sumba 15 dia ji dolale. Mu ku bhita 60 a izuua, ihi ia-nda sumba muéne ku ice cream? ;16
Henry ua bhixila veji jiiadi mu njila íii ia 160 a ji kilómetulu. Muéne uendele 30 a ji kilómetulu, anga uimana. O njila ia kaiadi, ia kexile mu kuenda 15 dia ji kilómetulu ande dia ku bhixila ku disukilu dia njila. Kilometulu ki kuxi kia bhange muéne phala kuia mu kididi kia dianga? ;25
Gloria ua kexile mu sumba idiatelu, maji ua sange iofele ia mu tokelele muéne. Maji muéne ua tokalele ku sola bhu kaxi ka ji bota jiiadi, ja kexile ni 5 kia itadi, ni ji bota jofele. Se o ji sapatu ja te kalu ia 33 a jidolale, o ja mukuá ji te kalu iavulu, o ji bota ji tena ku ta kalu ia kitadi kiavulu. ;104
Darrell Allen uala ni 11 dia mivu, Allen uala ni 7 dia mivu. Se mu kidi o kitala kiâ a ki sokesa mu 162 a mivu, xinganeka mu kitala kia Allen, ku 10 dia mivu ku pholo. ;109
Gunter ua mu sota ku tanga o jimbolo ja muxi ua maluá. Muéne uebhula o makamba mê se athu akuxi a tena ku bokona mu ditangi dienhódio. Saí divulu diambe 80 a ji kilómetulu. O ua mukuá uamba kuila, o kitadi kia kexile mu nganhala, kia sokele ni 20 a jidolale. O athu a mukuá amba kuila, o kitadi kia kexile mu nganhala mu ku sumba o ima íii, kia betele kota, o kia kexile mu nganhala mu ku sumba o ima ia mukuá ndenge. Kiebhi kia kexile mu divua? ;80
Nzuá ua lange 10 dia ibuka ia imbwa. Kala mbua i bhita ola jitanu phala kuenda njila, phala kubhanga o ima i bhinga o kuenda. Ola jikuxi ja bhanga mu semana mu kulanga o tuana? ;35
Gretchen ua kexile ni 110 a kitadi. O kitadi kia phalata kia beta-o-kota, o kia ulu ndenge. Ngaahi fekau ʻe ua ʻe Gretchen? ;70
Siobhan ua kexile ni ji mbangala jiiadi, maji Aaron kana. O ima ia kexile na-iu Aaron, ia betele kota, o ia kexile na-iu Raymond, ndenge. Se Raymond ua kexile ni 40 a jihuinhi, Siobhan ua kexile ni kikuxi? ;23
Mike ua kexile mu jokala mu 40 a ithangana. Mu 20 a ithangana, muéne ua nganhala 4 kia mabaia. Mu 20 a ithangana, muéne ua bandekesa dingi o jipondo. Ihi ia bhange muéne? ;9
Terry uadi o iogurte mu veji jiiadi ku kizuua. Lelu a mu i sumbisa mu 4 a jikilu ja iogurte, phala 5 dia jidolare. O kuila muéne ua ngastala kitadi kiavulu mu kizuua kia muvimba phala ku sumba o ima íii? ;75
John ua mesena kusumbisa o ima ioso ia kuzambula, ni kusumba ji joko ja komputadolo. Muéne uala ni 13 kia ibuka ia ibuka ia jisabhu, u i sumbisa mu 15 kia jidolare. Muéne ua sumbu ji video jojo mu 20 a ji dolale, iú ua kexile ni 5 dia ji dolale. Jithangu jikuxi ja Lego jene na-ju? ;2
Nzuá u kala mu lenga 100 ia ji kilómetulu mu semana. Muéne u kalakala izuua itatu ku semana. Muéne u lenga ola jitatu mu kizuua kia dianga, u lenga ué ola jiiadi ku kizuua. Kiebhi muéne kia tena kulenga? ;10
Dana u tena kulenga kiambote, maji u tena ue kubhuima kiambote, o kulenga kuê kua tolo. Se o mon'a muhatu u lenga mu kitatu kia ji kilómetulu ku ola, ihi ieji bhanga mu ku bhita ola ji samanu ni makuinhi a iiadi? ;18
O iPhone ia Brandon ia beta o kota mu ku kala ni mivu, o ia Ben ndenge. O mutelembe ua kafuetele ua Ben, uala ni mivu iiadi, o ua Suzy ua beta-o-kota. Se o iPhone ia Suzy iala ni muvu umoxi, o ia Brandon iala ni mivu ikuxi? ;8
O kiteka kia dikota, Perge, kia kexile ku mulundu ua Farbo, ua kexile mu takula o túbhia ku kima kioso-kioso kia kexile dikanga dia dikungu. Polly ua tenene kuta o ditadi dia ulu, o uta ua betele o kota ua kexile ni nguzu. Maji kioso Polly kia kuata o ditadi dia safídio ua tena kuta o sosa ku dikungu katé ku divua dia milundu ku dima. Se o ditadi dia kexile bhu maku a Poli, kiebhi kieji tena ku di langa ku mulengu ua kiama kia muxitu, ua kexile mu ta o ditadi mu ditadi dionene? ;200
Kuku'etu Jones ua lambe jimbolo jitanu ja maçá, phala o ajitu a tuima o túbhia. Muéne ua batula o jimbolo mu jimbandu ji 8, anga u ji ta ku meza, o ajitu a di bhana mudiâ. Mu disukilu dia kizuua, kioso o ajitu kia zubha kudia, kua subhukile dingi 14 kia jimbolo. Jithembu jikuxi ja bhiti mu kiônge kiki? ;26
O kudia kua bolo, ku bhangesa o mukutu ku bhana nguzu ku mukutu. Se o mbolo i ua mu ta mu saku ia 300 ia jilibra, ia tokala kudia kudia 5 dia jilibra, o kuila u tena kudia 2000 ja jilibra se ua mudia kiá 1.800 ja jilibra? ;48
Charlie ua mesena ku sumbisa ji nvela ja uasu ua jinzo. Phala ku bhanga o kibundu kiki, muéne ua tokalele ku bhangesa o ithulu ku uika bhoxi. O milongo íii ia kexile mu lombolola 10.000 a jidolare. Se muéne u sumbisa o ji lapi jofele mu 2 ji dolale, ihi ia-nda nganhala mu ku sumbisa o 20 a ji lapi jofele? ;20
Meredith, muéne uexile mu bhanga ji jurnale ni madivulu, ua kexile mu soneka maka alungu ni sauidi ia muthu, ni kulondekesa ué kiebhi kia tokalele ku bhanga kiki ku athu. O milongi i tu sanga mu kijimbuete kiki, i bhinga ola ji 4 phala ku i tokuesa ni ku i soneka. Mu semana ya bhiti, mwene wa soneka milongi itanu mu mbeji ya Katatu, wa soneka we milongi yavulu mu mbeji ya Kayadi, mu veji ya soneka mu mbeji ya Katatu. Mu kizuua kia katatu, muéne ua soneka dingi milongi iavulu, mu kizuua kia katatu, ndenge. Tanga o ji ola ja bhiti mu kubhanga o madivulu mu izuua itatu. ;104
"Candice ua te 80 a madukumendu mu mbuenga iê, ande dia kuia mu kalakala mu diloja dia kafe. Mu kuenda, muéne uai mu sumba mu diloja, iu ua katula mikanda ia ku mu sonekena; mu ku vutuka, muéne ua te-mu mikanda ia ku mu sonekena, iu ua te-mu ué o 220 a ji kopho ja kafe. Se ua kexile ni 23 a ji kalatá ku mulembu, jikuxi ja kexile mu mukanda ua kusoneka ua sumbu? ";163
John u sumba ji kazaku ja kusuka, maji o ja ndemba kana. O jikoleka ja kusuka, ja te kalu iavulu, o ja ndemba, ndenge. Muéne ua te 200 ja ji dolale mu ku sumba 40 a ji dolale ja ngalu ia utadi. O kuila muene ua te kitadi kia soko phala ku sumba o jikoleka jê? ;800
Tracy ua te ngoji ia lebha ia kuata mu ku ta o jimbutu ja tomate mu jaludim. O ngoji a i batula ni muxi uonene. Muéne ua katula kikuxi? ;8
Richard ua tungu mu inzo iala ni 15 dia ialu. O inzo iala ni 8 dia ialu, o athu a tungu-mu a tenesa 24 kia athu. Iebhi o ididi ia soko mu inzo íii? ;30
Lloyd uala ni díbhia dia jihuinhi. O ji sanji jê, ji sabhuka 252 a jiveji mu kizuua kimoxi, anga muéne u ji sumbisa mu 2 ji dolale. O kuila Lloyd ua kexile mu nganhala kitadi kiavulu mu ji nzoji? ;294
O baluku ia Tomé i tena kuenda 10 dia ji kilómetulu mu ola imoxi. Muéne ua-nda bhanga kiki mu ola ia 1 ia ola ia ku nhoha, katé mu ola ia 4 ia ola ia ku nhoha. Mu ku bhita kithangana, o dikumbi dienda 10 dia ji kilómetulu ku ola. Muéne ua-nda laleka kiavulu phala kuvutuka? ;5
O kaxa ia mikanda ia Udiia ia mu nemene kiavulu. Muéne ua tokala ku katula 10 dia jikilograma. O madivulu mê a ku tonoka, a pezala kilograma imoxi ni kaxaxi, o jifalamenda jê ja pezala kilograma imoxi ni kaxaxi. Se muéne u katula 30 a madivulu, madivulu akuxi a tokala dingi ku katula? ;15
O mukua ku iudika o makalu, u bhinga kitadi kiavulu, phala ku iudika o malola a makalu. O mukua ku iudika o malola, u bhinga 60 a ji dolale, se o makina a iudika kiambote, muéne u bhinga 40 a ji dolale. Mu kizuua kia kufundisa, o mukua ialu u iudika 6 ia malola a makalu ni 4 ia jimakina ja ji makina. Mu ji Sekunda, o muendexi u iudika 12 kia makalu, maji ka iudika luua o malola a makalu. O kuila o mesene ia ditenda ua bandekesa dingi o kitadi kiê? ;40
O jiphange Doubtfire akexile mu vutuka kubhata ni dikalu ni 7 dia tuana tua iama, akexile mu tunda mu inzo ia ku langa o iama, kioso o manh'â kia a xindila kuila o ji saka jâ ja kexile ni tuana. Muéne uambe kuila, o kiama kia dianga, Patchy, a ki bhele kua tat'ê mu veji jitatu, o kiama kia kaiiadi, Trixie, a ki bhele kua tat'ê mu veji 12. Lelu, tuana tu kuxi tua Doubtfire tuala nau? ;40
Jean uala ni 30 a ji bola. Jean ua di o ji lolokoso jiiadi. Ni ima ia kexile mu zanganha, Jean ua mesenene ku ta-mu ima iiadi. Jean u tena ku ta kuebhi o ima ioso íii? ;14
Phetele ua mesena kuia mu tala filme mu semana íii. Muéne u tambula kivilope kia 7 kia jidolare, ni tu mbuenga tua jihuinhi mu 7 kia jidolare. Se o kitadi kiê, kia tenesa 42 kia jidolare mu semana, ola jikuxi ja-nda bhita mu kuia mu tala o jifilme? ;3
O mixi i tena ku di kuata ni nguzu iavulu. O dikalu didi, diezala ni makalu a difu ni a mukuá, kala dikalu dia-nda bhita ku thandu dia kikoka. O dikalu diene diala ni 9.500 a ji kilograma, o muendexi ni dikalu dia kambe o athu. Jithangu jikuxi ja tena kuambata o dikalu sé kuambata o ima ioso ia beta-kota? ;83
Stephen ua zuela ia lungu ni ku sumba kudia mu internete. Muéne ua ng'ibhula: 'Kiebhi ki ua-nda kala?' Kuma o kikalakalu kiê, kiexile kia ku tumikisa o madivulu, ene a bandekesa ku kitadi kiê o 25 a ji pursentu, ia a mu bhingi dingi 3 kia jidolare phala ku tumikisa o madivulu. Stephen ua bandekesa dingi o kitadi kiê. Se tu kondala o kitadi kia dijimu, ihi i tua-nda nganhala? ;57
O ithulu iala ni 20 a ibundu, o mixi iala ni 67 a ibundu, muxi umoxi uala ni 20 a ibundu. Jimbundu jikuxi jala na-ju? ;187
O kaxa iezala ni 25 a ji maçá, mu kaxi ka ima íii, 1 ioio ia bolo, 20% ia bolo, 2 ia bolo, o ia mukuá ia uabha. Ngaahi ʻakau ʻi heʻene lelei? ;17
Janet ua kexile mu sumba mbangala phala mon'ê ua muhatu. Muéne u futa 500 ja ji dolale, phala ku iudika o ima ia tokala, ni 800 a ji dolale, phala ku i tunga. Mu kusuka-ku, muéne u futa 10 dia porcento, phala ku i langa. Muéne ua futu kikuxi? ;1430
Se Marcy u kalakala mu ditenda dimoxi mu 40 a mivu, muéne u tambula 50 a jimidi a ji dolale ku muvu. Kioso kia tenesa 20 a mivu, muéne u kala ni ujitu ua kutambula 5 a porcento ku muvu, ia kitadi kia tokala ku mu futa o kula. Se muéne u xisa o kikalakalu kiê mu 30 a mivu, ihi ia-nda tambula? ;25000
Aleena ua sobhesa o mutelembe ua internete, phala ku tambula 140 a ji dolale ku mbeji. Se o ditenda dia kusota milongi ia katunda dia mu bhinga o kitadi kia tokalele o ku futa ku mbeji ia dianga, ni ku mu bhinga dingi, phala ku futa o kitadi kia muvu ua sukina, mu londekese o kitadi kia mu futa muéne. ;1596
Sofia u banza kuenda njila ni dikalu diê, u mesena kuijiia se u tena kuenda njila ia lebha, se u ta kazolina mba kana. Muéne ua bhange 160 a ji kilómetulu, mu njila íii, muéne ua tokalele ku ta 50 a ji litulu ja gasolina mu dikalu phala ku tena ku tula o dikalu katé ku disukilu. O divulu dia zuela kuila, o dikalu diê dia kexile ni 12 dia ji litulu ja kazolina. O kuila Sofia ueji tena kuenda njila ia lebha ni dikalu dia tenena? ;300
Jim ua bhiti ola jiiadi mu ku tala o mutelembe ua izunzumbia, anga u zeka, anga u tanga o Bibidia mu ola jiiadi. Muéne u bhanga kiki, mu veji jitatu ku semana. Ola jikuxi ja zanga mu kutanga ni kutala o mutelembe ua izunzumbia mu semana jiuana? ;36
Kuene mu kala xikola jiuana, a mu bhanga o joko ia baskete. Kala xikola ia tumikisa kibuka kia baluku, kia ahatu ni kia mala. Kala kibuka kiala ni kitanu kia alongexi. Kala xikola ia tumikisa ué o mulongexi ua kibuka. Athu akuxi a a tumikisa mu ji xikola jiji? ;48
O muthu ua kexile mu sota o jimbongo, ua sange jimbongo ja di suekele ni matadi. O madiiamande a tenesa 175, o madiiamande a tolele, maji o madiiamande ni jimarade a betele kota. Jimbongo jikuxi ja kexile mu mbila? ;595
O tuana tua mala ala kiavulu, o tuana tua ahatu ndenge. Se ku kala 60 a ilumba ni 5 dia maxibulu phala kala mesene, o mesene jikuxi? ;36
Bailey ua mateka ni kitadi kiavulu. Mu ku bhita kithangana, a mu bhana dingi kitadi kia 5 dia ji dolare, phala ku kalakala nake dia ji semana. Mu ku bhita nake dia jisemana, se muéne ua kexile ni 100 a ji dolale, kitadi kuxi kia kexile na-kiu mu dimatekenu? ;60
Judy ua kexile mu longa 5 kia ji ola ja kukina, mu semana joso, mu ji Sábhalu muéne ua kexile mu longa 8 kia ji ola. Se o xikola iala ni 15 kia maxibulu, ni kuila, muéne u bhinga 15 kia jidolale ku dixibulu, kitadi kuxi kia-nda nganhala mu semana imoxi? ;7425
O divulu dia Kelian, dizuela kuila o kudia kua kexile mu bhinga itendelesu iavulu, kala o ku bhanga o kudia mu ididi ia ku lambela, ku bhinga nguzu iavulu. Milongi ikuxi ia tokala ku di longa Kelian phala ku bhanga o mbolo jiiadi jiji? ;60
Tommy ua mu bhongolola kitadi phala o kikalakalu kiê kia ku sumbisa jibolo, phala ku mu kuatekesa. O jibolo ja ku sumbisa, ja kexile mu soka 3 kia jidolare, ni jibolo ja keju, ja kexile mu soka 4 kia jidolare. Se Tommy u sumbisa 43 kia jikoleka ja kuuabha ni 23 kia jimbolo ja kuuabha, kitadi kuxi kia-nda nganhala? ;221
Shiela ua sumbu mutelembe ua kafuetele mu kitanu kia ji ola, phala ku futa o makongo mê, ua te 150 a ji dolale. O kitadi kioso kia mu tambula ki sokela ni kitadi kia kexile mu tambula ku athu a mukuá. Ngaahi fekau 'a e 'Eiki 'a e 'Eiki 'i he 'aho ni? ;255
Artie ua kexile mu sumbisa ithulu mu kitanda. Muéne u sumbisa ithulu itatu: o ia kalumbu, ia petu, ni ia begônia. Muéne u sumbisa jifololo ja uiki mu 2.74 a ji dolale, ni jimbutu ja iangu mu 1.87 a ji dolale, ni ibundu ia uiki mu 2.12 a ji dolale. O kitadi kia kexile mu nganhala mu mauenji enhó kia sokele ngó ni kitadi kia kexile mu nganhala mu mauenji a mukuá. Se Artie u sumbisa 12 kia tu ibamba tua mahonjo, 9 kia tu ibamba tua mividi, ni 17 kia tu ibamba tua betume, kitadi kuxi kia-nda nganhala? ;88
Luka ua bhiti thembu iavulu mu kutunga ilumbu ku mbandu ia kalunga. Mu ku bhita kithangana, muéne ua mono kuila o ditenda diexile kála inzo, dia kexile ni 50 a ji metulu, o dia kexile ni 50 a ji metulu ndenge. Se o inzo a i tunga ni 4 ia itanda, o kididi kia suku-ku kia 16 kia ji metulu, o kitumba kia inzo kiahi kieji kala? ;60
Cecilia ua sumbu kambua. O dotolo ua mu tangela kuila, muéne ua tokala ku bhana o kudia kua mon'ê, ka kopho ka kudia mu kizuua ni kizuua, mu 180 a izuua. Mu kusuluka, muéne u bhana o ka mbua kudia, mu ola joso katé kia fua. Se o saka dia iama i kala ni 110 a ji kopho, ji konda ji kuxi ja iama ia-nda kudia Cecilia ku muvu ua-nda vuala? ;5
Se Raymond u sukula izuatu mu veji imoxi, o Sarah u sukula izuatu mu veji jiuana, o David u sukula izuatu, o Sarah u sukula izuatu ia dikota, o Raymond ni David a di sukula ngó veji imoxi. ;100
O kitutu kia 3 kia ji sabhola, phala o kitadi kia Vincent, kia kexile mu soka 2.50 a ji dolale, o kitutu kia 2 kia ji sabhola, kia kexile mu soka 1 kia dólar. O kuila muéne ueji tena kusumba 18 dia ithulu, ni ku i phopheka? ;6
Nzuá ua sase kambua. Muéne uambata o kiama ku mufundixi, phala ku ki iudika o ima, u bhinga kitadi kia $100. O diiala ua mu bhana 30 a ji pursentu, mukonda muéne uexile hanji o muthu ua dianga ku sumba o izuatu iê. O ku iudika o mukutu ku bhinga kitadi kikuxi? ;70
O ilumba iiadi, kala muthu u tambula mbandu imoxi ia menha mu 24 a ji litulu. Mu ku suluka, o munzangala ua tambula 6 kia ji litulu ja menha. Jithulu jikuxi ja menha ja xala? ;10
Charlie ua kexile ni 10 dia isoneku. Muéne ua sumbu 21 a ji kalatá ku di loja, iú ua tambula 23 mu kizuua kia uvualukilu uê. Mu kusuluka, Charlie ua bhana o mikanda 9 ku phange iê ia muhatu, anga u ta o mikanda 28 mu kamukanda. Jithangu jikuxi ja suina ja kexile hanji ni Charlie? ;17
Grace uala ni 45 kia jikilu. O kuila muéne ua banze kuila u tena ku katula kima mu ku kala ni njinda? Jithangu jikuxi ja tena kuimita, se tu tanga o ji kilograma? ;623
Dan ua kuna ji fololo jitatu. Kala muxi uala ni 25 a ji rosa. Kala kithulu kiala ni dinake dia minha. Jixote jikuxi jala mu ngongo? ;600
Sai kibuka kia malunda a fiti, kia bhangele 22 a jijoko. Ene a nganhala dingi dinake dia jiveji, mu veji dia ku nganhala o jiveji joso. Ki nga mu tena ku tanga o madivulu oso u tua tambula. ;15
Gene ua mu tunga o dituaia dia inzo iê ni izuatu iokulu. Muéne uala ni divunga dia izuatu ia athu oso a mu kunda. O izuatu ioso iala ni ukexilu uê. Kala ndumba iala ni ji mbandu ja mivu ia sukina mu Bibidia. Muéne uene mu bhanga kiki, tundé kia kexile ni 23 a mivu. Lelu, muéne uala kiá ni 34 a mivu. O kuila muéne ua kexile ni ima iavulu phala ku ta ku pholo? ;44
Greg ua kexile ni mutelembe ua kafuetele, ua kexile mu xika veji jitatu ku kizuua, phala ku mu lembalesa kuila, o mutelembe uê ki u kexile mu kalakala. Kioso o mutelembe ki u xika, o dikumbi diia ni ku di xika katé ki u jima. O ngunga ia dianga, ia xiki o veji jiuana. O ngunga ia dianga, ia bhiti veji jitatu, maji o ia kaiadi ia bhiti veji jiuana. Mu veji ia katatu, o dikumbi dia zumbama bhofele, o mu veji ia kaiiadi, ki di zumbama dingi. O jingunga ja kexile mu xika veji jikuxi? ;22
Saí ditenda di futa 600 ja ji dolale ku mbeji ku akalakadi oso. O ditenda didi, diene mu bandekesa o kitadi kia akalakadi ku 10 a porcento ku muvu, phala oso a kalakala kiá mu ditenda didi mu mivu itanu. Se Sylvie ua kalakala mu ditenda didi mu mivu itanu, ku mbeji ia Kaiadi ia muvu ua bhiti, kitadi kuxi kieji tambula ku muvu, se u kalakala dingi mivu itatu? ;9360
O dilonga dia dianga dia Marilyn, a di sumbisile 10 dia ji veji, o dia Harald ndenge. Se a sumbisile 88.000 a jikopia, ji kuxi ja jikopia ja bhange Harald? ;8000
