question;answer_number
תוכנה חדשה הייתה 60 הורדות בחודש הראשון. מספר ההורדות בחודש השני היה פי שלושה מהורדות בחודש הראשון, אבל אז ירד ב-30% בחודש השלישי. כמה הורדות היו לתוכנית בסך הכל בשלושת החודשים? ;366
טולה הלכה למאפייה וקנתה סוגים שונים של מאפים. היא קנתה 3 תריסר סופגניות ששקלו 68 דולר תריסר, 2 תריסר עוגות מיני ששקלו 80 דולר תריסר, ו-6 תריסר עוגות גבינה מיני בשקלו 55 דולר תריסר. כמה היה העלות הכוללת? ;694
קרלוס שותל עץ לימון. העץ יעלה 90 דולר לשתול. בכל שנה יגדל 7 לימונים, שהוא יוכל למכור אותם ב-1.5 דולר כל אחד. עולה 3 דולר לשנה להשקות ולתת לעץ מזון. כמה שנים ייקח עד שהוא יתחיל להרוויח כסף על עץ הלימון? ;13
מלאני היא מוכרת דלת לדלת. היא מכרה שליש מהבקשים שלה בבית הירוק, שניים נוספים לבית האדום, וחצי ממה שנשאר בבית הכתום. אם למלני נשארו 5 שואבי אבק, כמה היו לה בהתחלה? ;18
בכיתה ריקוד של 20 תלמידים, 20% נרשמו לרקוד עכשווי, 25% מהנותר נרשמו לרקוד ג'אז, והשאר נרשמו לרקוד היפ-הופ. איזה אחוז מכלל התלמידים נרשמו לריקוד היפ-הופ? ;60
סוחר רוצה לבחור בין שתי תוכניות רכישה: תכשיטים בשווי 5,000 דולר או מכשירים אלקטרוניים בשווי 8,000 דולר. היועץ הפיננסי שלו מעריך ששיווק התכשיטים יעלה ב-2.5% בעוד ששיווק הגאדג'טים האלקטרוניים יעלה ב-1.2% באותו חודש. אם הסוחר מחפש למקסם את הרווח בסוף החודש הזה על ידי בחירה, כמה רווח זה יהיה? ;125
שתי רכבות עוזבות את סן רפאל באותו הזמן. הם מתחילים לנסוע מערבה, שניהם נוסעים 80 קילומטרים. למחרת, הם נוסעים צפונה, מכסים 150 קילומטרים. מה המרחק שנעבור על ידי כל רכבת בשני הימים? ;230
ג'יל מקבלת 20 דולר לשעה כדי ללמד ו 30 דולר כדי להיות מאמנת מעודדות. אם היא עובדת 50 שבועות בשנה, 35 שעות בשבוע כמורה ו-15 שעות בשבוע כמאמנת, מה המשכורת השנתית שלה? ;57500
קלייר מכינה עוגת 3 ביצים כל בוקר לארוחת בוקר. כמה עשרות ביצים היא תאכל ב-4 שבועות? ;7
מריסה מטיילת במסלול של 12 מייל. לקח לה שעה ללכת את 4 המייל הראשונים, ואז עוד שעה ללכת את 2 המייל הבאים. אם היא רוצה שהמהירות הממוצעת שלה תהיה 4 מייל לשעה, באיזו מהירות (במילי לשעה) היא צריכה ללכת את המרחק הנותר? ;6
יש לי 10 ליטר משקה תפוזים ששלש ממנו הוא מים ואני רוצה להוסיף אותו ל-15 ליטר משקה אננס ששלש מחמישיו מים. אבל כשאני שופך את זה, אני שופך ליטר אחד של משקה תפוזים. כמה מים יש ב-24 ליטר שנותרו? ;15
ריימונד וסמנתה הם בני דודים. ריימונד נולד 6 שנים לפני סמנתה. ריימונד היה בן בגיל 23. אם סמנתה היא עכשיו 31, לפני כמה שנים נולד בנו של ריימונד? ;14
בילי מוכר די.וי.די. יש לו 8 לקוחות ביום שלישי. שלושת הלקוחות הראשונים שלו קונים כל אחד DVD אחד. שני הלקוחות הבאים שלו קונים שני די.וי.די.ים כל אחד. שלושת הלקוחות האחרונים שלו לא קונים שום די.וי.די. כמה די.וי.די.ים בילי מכר ביום שלישי? ;7
נר נמס ב-2 סנטימטרים בכל שעה שהוא בוער. כמה סנטימטרים קצר יותר יהיה נר לאחר שריפה מ-1: 00 עד 5: 00? ;8
קייל קנה את הספר המוכר ביותר של השנה שעברה ב -19.50 דולר. זה עם הנחה של 25% מהמחיר המקורי. מה היה המחיר המקורי של הספר? ;26
מארי הזמינה ארוחה אחת של עוף במחיר של 12 דולר, 5 חבילות של חלב במחיר של 3 דולר כל אחת, 4 תפוחים במחיר של 1.50 דולר כל אחד, וכמה קופסאות פיצה. מארי שילמה סך הכל 50 דולר. כמה קופסאות פיצה הזמינה מרי אם כל קופסה עולה 8.50 דולר? ;2
מישקה קנה 3 זוגות מכנסיים קצרים, 3 זוגות מכנסיים, ו-3 זוגות נעליים. זוג מכנסיים קצרים עולה 16.50 דולר. זוג מכנסיים עולה 22.50 דולר, זוג נעליים עולה 42 דולר. כמה דולרים מישקה הוציא על כל פריטי הבגדים? ;243
סינתיה אוכלת מנות גלידה אחת בכל ערב. היא קונה קופסאות גלידה עם 15 מנות גלידה בקופסה במחיר של 4.00 דולר לקופסה. אחרי 60 ימים, כמה היא תבזבז על גלידה? ;16
הנרי עשה שתי עצירות במהלך מסע האופניים שלו, של 60 מייל. הוא עצר אחרי 20 מייל. התחנה השנייה שלו הייתה 15 קילומטרים לפני סוף המסע. כמה קילומטרים הוא נסע בין התחנות הראשונה והשנייה שלו? ;25
גלוריה קונה נעליים כשהיא מוצאת זוג מגפיים שמתאימים לתקציב הנעליים שלה. עם זאת, היא צריכה לבחור בין המגפיים לבין שני זוגות של עקבים גבוהים שכולם עולים חמישה דולר פחות מגפיים. אם זוג עקבים אחד עולה 33 דולר והשני עולה כפול, כמה דולרים הם המגפיים? ;104
גילם של דארל ואלן הוא ביחס של 7:11. אם הגיל הכולל שלהם עכשיו הוא 162, לחשב את הגיל של אלן בעוד 10 שנים מעכשיו. ;109
גונטר מנסה לספור את הג'לי בינס בזר. הוא שואל את חבריו כמה הם חושבים שיש בזרק. אחד אומר 80. אחר אומר 20 יותר מחצי הראשון. שליש אומר 25% יותר מהראשון. מהו הניחוש הממוצע שלהם? ;80
ג'ון מטפל בעשר כלבים. כל כלב לוקח 0.5 שעות ביום כדי ללכת ולדאוג לעסק שלהם. כמה שעות בשבוע הוא מבלה בטיפול בכלבים? ;35
לגרטשן יש 110 מטבעות. יש 30 מטבעות זהב יותר מטבעות כסף. כמה מטבעות זהב יש לגרטשן? ;70
לשייבן יש שני תכשיטים פחות מאהרון. לארון יש 5 תכשיטים יותר ממחצית תכשיטי ריימונד. אם לריימונד יש 40 תכשיטים, כמה תכשיטים יש לסיבון? ;23
מייק משחק פינג פונג במשך 40 דקות. ב-20 הדקות הראשונות, הוא כובש 4 נקודות. ב-20 הדקות האחרונות, הוא זכה ב-25% יותר נקודות. כמה נקודות הוא קיבל בסך הכל? ;9
טרי אוכל שני יוגורטים ביום. הם כרגע במכירה ב-4 יוגורטים ב-5.00 דולר. כמה הוא מוציא על יוגורט במשך 30 יום? ;75
ג'ון מתכנן למכור את כל הצעצועים שלו ולהשתמש בכסף כדי לקנות משחקי וידאו. יש לו 13 ערכות לגו והוא מוכר אותן ב-15 דולר כל אחת. הוא קונה 8 משחקי וידאו ב-20 דולר כל אחד, ונשארו לו 5 דולר. כמה ערכות ליגו יש לו עדיין? ;2
"ג'ון רץ 100 ק""מ בשבוע. הוא רץ 3 ימים בשבוע. הוא רץ 3 שעות ביום הראשון וחצי מזה בשני הימים האחרים. כמה מהר הוא רץ? ";10
דנה יכולה לרוץ בקצב מהיר פי ארבעה ממה שהיא יכולה ללכת, אבל היא יכולה לקפוץ בקצב מהיר בחצי מהקצב שהיא יכולה לרוץ. אם היא יכולה לקפוץ במהירות של 3 מייל לשעה, כמה מיילים היא יכולה לנסוע בשש שעות אם היא מבלה שליש מהזמן בריצה ושני שלישים מהזמן בהליכה? ;18
אייפון של ברנדון הוא ארבע פעמים יותר מבוגר מאשר אייפון של בן. אייפון של בן הוא פי שניים יותר מבוגר מאשר אייפון של סוזי. אם אייפון של סוזי בן שנה, כמה הוא בן אייפון של ברנדון? ;8
הדרקון הגדול, פרג, ישב גבוה על פסגת הר פרבו, נושף אש על כל דבר במרחק של 1000 מטר. פולי יכלה לזרוק את החנית הזהובה, הנשק היחיד הידוע שיכול היה לגרור את הדרקון, למרחק של 400 רגל, היטב בטווח של הלהבות של הדרקון. אבל כשפולי החזיקה באבן היתלת היתול, היא יכלה לזרוק את החנית פי שלושה יותר רחוק מאשר כשהיא לא החזיקה באבן היתול. אם מחזיקה את האבן היקרה, כמה רחוק מחוץ להישג ידו של להבות הדרקון יכולה פולי לעמוד ועדיין לפגוע בדרקון עם החנית הזהב? ;200
סבתא ג'ונס אפתה 5 פשטידות תפוחים לארוחת הצהריים של הכבאי. היא חתכה כל עוגה לשמונה חתיכות והניחה את חמש העוגות על שולחן הבופה כדי שהאורחים יוכלו לשרת את עצמם. בסוף הערב, אחרי שהאורחים לקחו ואכלו את חתיכות הפאי שלהם, נשארו 14 חתיכות פאי. כמה חתיכות לקחו האורחים? ;26
לפי המידע התזונתי, לשקית צ'יפס יש 250 קלוריות למנה. אם לשקית של 300 גרם יש 5 מנות, כמה גרם אתה יכול לאכול אם היעד הקלורי היומי שלך הוא 2000 ואתה כבר צרכת 1800 קלוריות? ;48
צ'רלי רוצה למכור נרות שעווה. עבור כל קילו של שעווה, הוא יכול לעשות 10 נרות קצבים. קילו של שעווה וסיכות עולות 10 דולר. אם הוא מוכר כל נר ב-2 דולר כל אחד, מהו הרווח הנקי שלו אם הוא עושה ומכר 20 נרות? ;20
מרדית היא בלוגר עצמאית שכותבת על נושאים בריאותיים ומציעה ללקוחות כל יום כעבודה קבועה. למאמר בבלוג לוקח בממוצע 4 שעות לחקור ולכתוב עליו. בשבוע שעבר היא כתבה 5 מאמרים ביום שני ופעמיים וחצי יותר מאמרים ביום שלישי מאשר ביום שני. ביום רביעי היא כתבה כפול מאמרים ממה שכתבה ביום שלישי. חישבו את מספר השעות הכולל שהיא ביצעה בכתיבת מאמרים בשלושת הימים. ;104
"קנדיס שמה 80 פתקים במזוודה שלה לפני שהיא יצאה לעבודה שלה בבית הקפה. בדרך, היא עצרה בחנות וקנתה חבילה של פתקים של Post-it; בעבודה, היא הניחה פתק אחד של Post-it על כל אחת מ-220 כוסות קפה שונות. אם היו לה 23 פתקים של פוסט-אייט שנותרו בסך הכל, כמה פתקים של פוסט-אייט היו בחבילה שהיא קנתה? ";163
ג'ון קונה פי שניים יותר עניבות אדומות מאשר כחולות. העניבות האדומות עולות 50% יותר מאשר הכחולות. הוא הוציא 200 דולר על עניבות כחולות ששייכות 40 דולר כל אחת. כמה הוא הוציא על עניבות? ;800
"טרייסי השתמשה בחתיכת חוט באורך מטר וחצי כדי לתמוך בצמחי עגבניות בגינה. החוט נחתך לחתיכות באורך 15 ס""מ. כמה חתיכות היא השיגה? ";8
ריצ'רד גר בבניין דירות בעל 15 קומות. כל קומה מכילה 8 יחידות, ו 3/4 מהבניין תפוס. מה המספר הכולל של יחידות ריקות בבניין? ;30
לויד יש חוות ביצים. התרנגולות שלו מייצרות 252 ביצים ביום והוא מוכר אותן ב-2 דולר לדוזן. כמה לויד מרוויח מהביצים בשבוע? ;294
"הספינה של תום יכולה לנסוע במהירות של 10 מייל לשעה. הוא יוצא לדרך בין השעה 1 ל-4 אחה""צ. הוא חוזר במהירות של 6 קמ""ש. כמה זמן לוקח לו לחזור? ";5
"תיק הספרים של אורייה נעשה כבד מדי עבורו. הוא צריך להוריד ממנו 5 ק""ג. ספר הקומיקס שלו שוקל כקילו וחצי, והצעצועים שלו שוקלים כקילו וחצי. אם הוא מסיר 30 ספרים קומיקס, כמה צעצועים הוא צריך להסיר? ";15
מכונאי גובה מחירים שונים לתיקון צמיגי משאיות ומכוניות. עבור כל צמיג משאית שתתקן, המכונאי ידרוש 60 דולר, ועל כל צמיג מכונית שתתקן, המכונאי ידרוש 40 דולר. ביום חמישי, המכונאי מתקן 6 צמיגי משאית ו - 4 צמיגי מכונית. ביום שישי, המכונאי מתקן 12 נסיונות של מכוניות, ולא מתקן צמיגי משאית. כמה יותר הכנסה הרוויח המכונאי ביום עם הכנסה גבוהה יותר? ;40
אחיות דאובטפייר נוסעות הביתה עם 7 חתולים שאומצו ממקלט בעלי חיים מקומי כאשר אימם מתקשרת להודיע להן ששני חתולי הבית שלהן בדיוק ילדו חתולים. היא אומרת שפטשי, החתול הראשון, קיבל פי שלושה יותר חתולים מאומצים, בעוד שטריסי, החתול השני, קיבל 12. כמה חתלתולים יש עכשיו למשפחת דאוטפייר? ;40
לג'ין יש 30 סוכריות. ג'ין אוכלת שניים מהליליפופ. עם המקרר הנותר, ג'ין רוצה לארוז שני מקררים בשקית אחת. כמה שקים ג'ין יכולה למלא? ;14
פיטר מתכנן ללכת לסרט השבוע. הוא תמיד מקבל כרטיס ב-7 דולר ופופקורן ב-7 דולר. אם יש לו 42 דולר לשבוע, כמה פעמים הוא יכול ללכת לסרטים? ;3
גשר מעץ יכול לשאת לא יותר מ 5000 פאונד. משאית משלוח מלאה בקופסאות זהות, כל אחת מהן שוקלת 15 קילו, תעבור על הגשר. משקל המשולב של הנהג והמשאית הריקה הוא 3,755 פאונד. מה מספר הקופסאות המרבי שניתן לטעון על המשאית בלי לעבור את מגבלת המשקל של הגשר? ;83
סטיבן הזמין קניות באינטרנט. החשבון הסופי שלו הגיע ל-40.00 דולר. מכיוון שזה היה דרך סוחר משלוח, הם הוסיפו 25% על סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך סך ס סטיבן גם הוסיף טיפ של 4 דולר. אחרי התוספות, מה היה המחיר הסופי של המכולת של סטיבן? ;57
שיח פטל יש 6 קבוצות של 20 פירות כל אחד ו 67 פירות בודדים מפוזרים ברחבי השיח. כמה פטל יש בסך הכל? ;187
סל מכיל 25 תפוזים, מתוכם 1 הוא רע, 20% לא בשלים, 2 חמוצים והשאר טובים. כמה תפוזים טובים? ;17
ג'נט קונה סיכה לבתה. היא משלמת 500 דולר עבור החומר כדי לעשות את זה ואז עוד 800 דולר עבור התכשיט כדי לבנות אותו. לאחר מכן, היא משלמת 10% מזה כדי לקבל את זה מבוטח. כמה היא שילמה? ;1430
אם מרסי עובדת באותה חברה במשך 40 שנה, היא מקבלת פנסיה שנתית של 50,000 דולר לשנה. לאחר 20 שנה היא מקבלת זכות ל- 5% מהערך של הפנסיה בשנה. אם היא תפסיק אחרי 30 שנה, מה תהיה הפנסיה השנתית שלה? ;25000
אלינה נרשמה לשירות שידורי רדיו שדורש ממנה 140 דולר לחודש. אם חברת ההפצה חיבה ממנה את הסכום הראשוני למחצית הראשונה של השנה ואז חיבה ממנה 10% פחות כסף במחצית השנייה של השנה, חישבו את הסכום הכולל שהיא שילמה עבור שירות ההפצה עד סוף השנה. ;1596
"סופיה חושבת לצאת לטיול במכונית שלה, והיא רוצה לדעת כמה רחוק היא יכולה לנסוע עם מיכל דלק אחד. היא נסעה 160 ק""מ מאז מילאה את המיכל בפעם האחרונה, והיא הייתה צריכה לשים 4 גלונים של דלק כדי למלא אותו שוב. מדריך המשתמש של המכונית שלה אומר כי המיכל שלה מחזיק 12 גלונים של דלק. כמה קילומטרים סופיה יכולה לנסוע על מיכל דלק אחד? ";300
ג'ים מבלה שעתיים בצפייה בטלוויזיה ואז מחליט ללכת למיטה ולקרוא חצי מהזמן. הוא עושה את זה שלוש פעמים בשבוע. כמה שעות הוא מבלה בטלוויזיה וקריאה ב-4 שבועות? ;36
יש ארבעה בתי ספר המתחרים בטורניר כדורסל. כל בית ספר שלח קבוצת כדורסל בנות וקבוצת כדורסל בנים, ולכל קבוצה יש 5 שחקנים. כל בית ספר שלח גם מאמן לכל קבוצה. בסך הכל, כמה אנשים כל בתי הספר שלחו? ;48
צייד אוצרות מצא ארון אוצרות קבור מלא אבנים יקרות. היו 175 יהלומים, 35 רובים פחות מהיהלומים, וכפליים יותר מזמרגים מאשר רובים. כמה אבני חן היו שם בתיבה? ;595
"יש פי שניים יותר בנים מאשר בנות בבית הספר של ד""ר וורץ. אם יש 60 בנות ו-5 תלמידים לכל מורה, כמה מורים יש? ";36
ביילי מתחיל עם סכום כסף מסוים. ואז היא מקבלת דמי קצב שבועיים של 5 דולר למשך 8 שבועות. בסוף 8 השבועות, אם יש לה סך הכל 100 דולר, כמה כסף ביילי התחילה עם? ;60
ג'ודי מלמדת 5 שיעורי ריקוד, כל יום, בימי שבוע ו-8 שיעורים בשבת. אם לכל כיתה יש 15 תלמידים והיא גובה 15.00 דולר לסטודנט, כמה כסף היא מרוויחה בשבוע? ;7425
לקליאן יש שני מתכונים להכין מאכלים, אחד מהם מכיל 20 הוראות והשני מכיל פי שניים יותר הוראות מאשר הראשון. כמה הוראות יש לקילאן לקרוא כדי להכין את שתי המנות? ;60
טומי מגייס כספים לצדקה שלו על ידי מכירת עוגיות בבראוני ב-3 דולר לחתיכה ועוגות גבינה ב-4 דולר לחתיכה. אם טומי מוכר 43 עוגיות ו-23 פרוסות עוגת גבינה, כמה כסף טומי גייס? ;221
שילה קנתה חמישה טלפונים סלולריים ב-150 דולר כל אחד, בתשלומים של שלושה חודשים. ריבית של 2% תופס על כל יחידה. כמה שילמה שילה בכל חודש במשך 3 חודשים? ;255
לארי יש דוכן פרחים בשוק החקלאים. הוא מוכר שלושה סוגי פרחים: חמניות, פטוניות וביגוניות. הוא בדרך כלל מוכר חמניות ב-2.74 דולר לקערה, פטוניות ב-1.87 דולר לקערה ובגוניות ב-2.12 דולר לקערה. לאארטי אין כסף היום, אז הוא החליט לסבב את כל המחירים לדולר הקרוב. אם ארטי ימכור 12 סירים של חמניות, 9 סירים של פטוניות ו-17 סירים של בגיוניות, כמה הוא ירוויח? ;88
לוק מבלה את זמנו על החוף בונה טירות בחול. בסופו של דבר הוא שם לב שכל רמה של מבצר חול תהיה חצי מרובע כמו הרמה שמתחת לה. אם הוא בונה ארמון חול בעל 4 רמות, כאשר הרמה העליונה היא 16 מטרים רבועים, מהו הממוצע של רמת רמה? ;60
ססיליה קנתה כלבלב חדש. על פי הווטרינר שלה, היא צריכה להאכיל את הגור כוס של מזון כלבים בכל יום במשך 180 הימים הראשונים. ואז היא צריכה להאכיל את הגור 2 כוסות של מזון כלבים כל יום למשך שארית חייו. אם שק אחד של מזון כלבים מכיל 110 כוסות, כמה שקיות של מזון כלבים ססיליה תשתמש בשנה הראשונה? ;5
אם ריימונד מכבס חצי מכובד כמו שרה, ושרה מכבס פי 4 מכובד כמו דיוויד, לחשב את ההבדל בכמות הכביסה של ריימונד ודייוויד אם שרה מכבסת 400 פאונד של כביסה. ;100
וינסנט יכול לקנות פרחים בחבילות של 3 ב-2.50 דולר או בחבילות של 2 ב-1 דולר. כמה כסף הוא חוסך על ידי קניית 18 פרחים במחיר טוב יותר? ;6
"ג'ון מאמץ כלב. הוא לוקח את הכלב ל""גראמר"", שעולה 100 דולר. המזדיינת מציעה לו הנחה של 30% על כך שהוא לקוח חדש. כמה עולה הטיפוח? ";70
שתי בנות קיבלו 1/6 מכל 24 ליטר מים. ואז ילד קיבל 6 ליטר מים. כמה ליטר מים נשארו? ;10
לצ'רלי היו 10 מדבקות. הוא קנה 21 מדבקות מחנות בקניון וקיבל 23 מדבקות ליום ההולדת שלו. ואז צ'רלי נתן 9 מדבקות לאחותו ושימש 28 לקשט כרטיס ברכה. כמה מדבקות נשארו לצ'ארלי? ;17
"גרייס שוקלת 40 ק""ג. אלכס שוקל כפליים פחות משקל גרייס. מה המשקל המשותף שלהם בפונט? ";623
דן מטעם 3 שיחי ורדים. לכל שיח ורדים יש 25 ורדים. לכל ורד יש 8 קוצים. כמה קוצים יש בסך הכל? ;600
קבוצת כדורגל שיחקה 22 משחקים. הם זכו ב-8 יותר ממה שהם הפסידו. כמה הם זכו? ;15
ג'ין תופס סדין מ חולצות מזכרות ישנות. יש לו חולצה אחת מכל חופשה שהוא היה בה. כל חולצה היא חתיכת חצאית משלה. כל שורה עשויה מבלוקים משנת חופשה שונה. הוא יוצא לחופשה ארבע פעמים בשנה והוא יוצא לחופשה מאז שהיה בן 23. הוא עכשיו בן 34. כמה חבילות שמיכות יש לו בסך הכל? ;44
גרג יש אזעקה להגדיר לצלצל שלוש פעמים ביום כמזכיר. כשהאזעקה מתקתקת, היא ממשיכה לצלצל עד שגרג מכבה אותה. בפעם הראשונה שהוא התפוצץ היום, הוא צלצל ארבע פעמים. בפעם השנייה זה התנדנד, זה צלצל במשך שלוש פעמים יותר זמן כמו בפעם הראשונה. בפעם השלישית, זה צלצל חצי מהזמן כמו בפעם השנייה. כמה פעמים האזעקה צלצלה בסך הכל? ;22
חברה משלמת לכל אחד מהעובדים שלה 600 דולר בחודש. לחברה יש מדיניות של העלאת השכר של כל אחד מהעובדים שלה ב-10% מהשכר הראשוני בכל שנה עבור אלה שנשארו בחברה במשך חמש שנים. אם סילבי רק חגגה 5 שנים בחברה בדצמבר האחרון, מה המשכורת השנתית שלה אחרי עוד שלוש שנים של שירות? ;9360
התקליט הראשון של מרילין נמכר פי 10 יותר מאשר של הרלד. אם הם מכרו 88,000 עותקים ביחד, כמה עותקים הרלד מכר? ;8000
כריסטינה מתכננת מסיבת יום הולדת והיא צריכה 75 שקיות מתנה לכל אורח מוזמן, כי רבע מהמשתתפים לא מגיעים. היא הזמינה 16 חברים. שקי מתנה עולים שני דולר כל אחד. כמה היא תבזבז? ;24
"טד הטיי-רקס תכנן להביא סלט תפוחי אדמה לפיקניק הדינוזאורים. הוא יודע שדינוזאור בוגר יאכל 10 ק""ג של סלט תפוחי אדמה, וילד יאכל חצי ממה שאוכל מבוגר. אם יהיו 20 מבוגרים ו-5 ילדים בפיקניק, כמה קילו סלט תפוחי אדמה טד צריך להביא לפיקניק אם הוא מקווה שיהיה לו מספיק כדי להאכיל את כולם? ";225
לג'אן יש פי שלושה יותר חיות מחמד מאשר למרשה. למרסיה יש שני חיות מחמד יותר מסנדי. אם לסינדי יש ארבעה חיות מחמד, כמה חיות מחמד יש לכל השלושה? ;28
לאמילי יש ארבעה ילדים בשם איימי, ג'קסון, קורי וג'יימס. איימי מבוגרת מג'קסון ב-5 שנים וצעירה מקורי ב-2 שנים. אם ג'יימס בן 10 והוא צעיר בקורי בשנה, בן כמה ג'קסון? ;4
לי היה מסוגל לרוץ במטר 400 במכשולים שניות מהר יותר מג'רלד היה רץ במטר 400 במכשולים. אבל ג'רלד שינה את הדיאטה שלו, אשר שיפר את המהירות שלו ב - 10%. אם לי רץ במגבלות של 400 מטר ב-38 שניות, כמה מהר ג'רלד, עם הדיאטה המשופרת שלו, יכול לרוץ במגבלות של 400 מטר, בשניות? ;36
בשכונה, מספר הארנבים מחמד הוא 12 פחות ממספר הכלבים והחתולים משולבים. אם יש שני חתולים לכל כלב, ומספר הכלבים הוא 60, כמה חיות מחמד יש בסך הכל בשכונה? ;348
מתוך 200 תלמידי כיתה ה-5, 2/5 הם בנים ו 2/3 מהבנות הן בצופים. כמה בנות לא בחברת הצופים? ;40
הארי ישן 9 שעות אתמול בלילה. חברו ג'יימס ישן רק שני שליש ממה שהארי ישן. כמה שעות יותר ישן הארי מג'יימס? ;3
כשפרדה מבשלת עגבניות משומרות לסוס, הן מאבדות חצי מהקולין. כל פחית עגבניות של 40 גרם שהיא משתמשת בה מכילה שלוש עגבניות. הסבב האחרון של רוטב העגבניות של פרדה עשה 32 אונקיות של רוטב. כמה עגבניות פרדה השתמשה? ;12
מכוניות התארגנו בכביש המהיר. חלק מהמכוניות עוברות ב-15 הדקות הראשונות של העומס, ואז 20 מכוניות נוספות עוברות ב-15 הדקות הנותרות של העומס. חמש מכוניות מהקו יוצאות כדי שלא יצטרכו לנסוע דרך עומס תנועה. אם היו במקור 30 מכוניות על הכביש המהיר, כמה מכוניות עברו את עומס התנועה ב-15 הדקות הראשונות? ;5
מרי היא גננת נלהבת. אתמול היא קיבלה 18 צמחים חדשים באגרות מגן הצמחים האהוב עליה. היא כבר שמה שני צמחים בצימוקים על כל אחת מ-40 דלתות החלון של ביתה הגדול בארץ. מרגישה נדיבה, היא החליטה שהיא תתן מחר צמח אחד מכל סלע לחברים ולמשפחה. כמה צמחים בערימה מרי תישאר עם? ;58
לג'רום היו ארבעה חברים שבאו לבקר אותו ביום מסוים. החבר הראשון לחץ על פעמון הדלת 20 פעמים לפני שג'רום פתח, החבר השני לחץ על פעמון הדלת 1/4 פעמים יותר מאשר החבר הראשון של ג'רום. החבר השלישי לחץ על פעמון הדלת פי 10 יותר מהחבר הרביעי. אם החבר הרביעי לחץ על פעמון הדלת 60 פעמים, כמה צלצולים פעמון הדלת עשה? ;175
סולו צריך לקרוא 4 עמודים מתוך ספר המדע שלו, 20 עמודים מתוך ספר הלימוד החברתי שלו, 7 עמודים מתוך ספר ההיסטוריה שלו ו-8 עמודים מתוך ספר הגיאוגרפיה שלו. סולו קרא 15 עמודים ביום שני. אם יש לו עוד 4 ימים כדי לסיים את כל הקריאה שלו, כמה עמודים הוא צריך לקרוא, בממוצע, ביום אחד? ;6
