question;answer_number
'n Handelaer wil 'n keuze make tösse 2 aankoopplannen: juweliersjap veur $5.000 of elektronische gadgets veur $8.000. Z'n financieel adviseur spekuleert dat de juweliermarkt 2,5 procent zal stijge, en de elektronica-markt 1,2 procent. Es de handelaer op 't eind van de maond de wins wil maximeere door 'n keuze te make, wieväöl wins zouw dit dan zien? ;125
Twee treine vertrekken tegelijk uit San Rafael. Ze beginne nao 't weste te reise, allebei 80 kilometer. De volgende daag reisde ze noordelek, 150 kilometer. Wat is de afstand die door elke trein in de twee daog is afgedekt? ;230
Jill wirt 20 dollar per uur betaald veur les en 30 dollar veur 'n cheerleading coach. Es ze 50 waeke per jaor, 35 uur per week es docent en 15 uur per week es coach wirkt, wat is d'r jaorloon? ;57500
Claire maakt iedere ochtend 'n omelet van 3 eiers. Wieväöl doezende eiers zal ze in 4 waeke aete? ;7
Marissa is op 'n twelf maol lange trektocht. Ze had 1 uur nodig um de ierste 4 mijl te gaon, en nog 1 uur um de volgende 2 mijl te gaon. Es ze 'n gemiddelde snelheid vaan 6 kilometer per oer wil, welk snelheid (in kilometer per oer) moot ze dan nog de res van de afstand volge? ;6
Ich höb 10 liter oranje drank die tweederde water is en ich wil 't toevoege aan 15 liter ananas drank die driederde water is. Maar es ich 't giet, vergiet ich 'ne liter van de oranje drank. Wieväöl water zit in de resterende 24 liter? ;15
Raymond en Samantha zeen neef en nicht. Raymond is 6 jaor veur Samantha gebaore. Raymond kreeg 'n zoon op 23-jäörige laeftied. Es Samantha noe 31 is, wieväöl jaor geleie is Raymonds zoon gebaore? ;14
Billy verkoopt DVD's. Dinsdaag haet hae 8 klanten. De ierste 3 klanten kochte e DVD. De volgende 2 klanten koume 2 DVD's. De lètste 3 klanten kochte gein DVD's. Wieväöl DVD's haet Billy dinsdag verkoch? ;7
'n Kaarseltje smelt veur 2 centimeter per uur dat 't brand. Wieväöl centimeter korter zal 'n kaarsje zien nao 't brènne van 13.00 tot 17.00? ;8
Kyle kocht 't best verkochte boek van 't veurjaor veur $19.50. Dit is mèt 25% korting op de oersprunkeleke priès. Wat waor de oersprunkeleke priis van 't book? ;26
Marie bestelde ein kiendjemeel veur $12, 5 pakkes melk veur $3 per stuk, 4 appels veur $1,50 per stuk en 'n paar dozen pizza. Marie betaolde in totaal 50 dollar. Wieväöl doosjes pizza haet Marie besteld es eeder doosje 8,50 dollar kost? ;2
Mishka kocht 3 paar korte broek, 3 paar broek en 3 paar schoen. Ein paar korte broek kost $16.50. Ein broek kost 22,50 dollar en ein paar schoeën kost 42 dollar. Wieväöl dollar haet Mishka gegeve aan al die kleier? ;243
Cynthia eet iedere avond ein portie ijs. Ze koopt kartons ijs mèt 15 porties ijs per karton veur 4 dollar per karton. Nao 60 daag, wieväöl zal ze nog aan ijsj gaon gaon besteie? ;16
Henry maakde twieë haltinge tijdens zien fietsreis van 60 mail. Eerst stopte ze nao 20 mijl. Zien twiede halte waor 15 kilometer veur 't eind van de reis. Wieväöl kilometer rees heer tösse zien ierste en twiede stops? ;25
Gloria is schoen aan 't winkelen en ze komt 'n paar laarzen tegen die bij haar budget passen. Ze mót evels kieze tösse de laars en twie paer hiel hoege hiel die same vief dollar minder koste es de laars. Es ein paar hielkes 33 dollar kost en 't aandere dubbel zo, wieväöl dollar zien de laars? ;104
Darrell en Allen zien in 't verhaole van 7:11 jaor. Es hun totale leeftied noe 162 is, rekene dan Allen's leeftied 10 jaor later. ;109
Gunter probeert de jelly beans in 'n kruik te telle. Hae vraog zien vrun wieväöl ze in de kruik dinken. Ein zèt 80. 'n Ander zegt 20 meer dan de helft van 't eerste. Ein derde zegt 25% meer es de eerste. Wat is hun gemiddelde insjatting? ;80
John zörg veur 10 honden. Elke hond haolt 0, 5 oer per daag um te wandele en um hun zaakjes te doen. Wieväöl oer per week besteit hae veur honden? ;35
Gretchen haet 110 munte. D'r zeen 30 gouwe mynt meer es zilvere. Wieväöl gouwe munte haet Gretchen? ;70
Siobhan haet 2 minder juwelen es Aaron. Aaron haet 5 juweliers meer es de helf van Raymond's juweliers. Es Raymond 40 juweliere haet, wieväöl juweliere haet Siobhan dan? ;23
Mike speult 40 minute pingpong. In de ierste 20 minute scoort ie 4 punte. In de twieëde twintig minute scoort ie 25% mieë punte. Wieväöl punte haet hae gesjlage? ;9
Terry eet 2 yoghurtjes per dag. Ze zeen momenteel te koop bij 4 yoghurtjes veur $5.00. Wieväöl besteit heer in 30 daag op yoghurt? ;75
John wil al z'n speulkes verkopen en 't geld veur videospelle gebroeke. Hae haet 13 lego-sets en verkoch ze veur 15 dollar per stuk. Hae koopt 8 videospelle veur 20 dollar per stuk en haet nog 5 dollar. Wieväöl Lego-sets höbbe hae nog? ;2
John löp 100 km per week. Hae löp drie daag per week. De ierste daag löp hae drie uur en de andere twee daag de helft. Hoe snel löp ie? ;10
Dana kan vier kier zo snel laope es ze kan gaon, meh ze kan springe op 'n snelheid die de helf vaan zien snelheid is. Es ze mèt 5 km/uur kan sjpringe, wieväöl kilometer kan ze in 6 oer reise es ze ein derde van de tied löp en tweederde van de tied loopt? ;18
Brandon's iPhone is vier keer zo ânger es die van Ben. Ben's iPhone is twieë kier ânger es die van Suzy. Es Suzy's iPhone ein jaor oud is, wie oud is Brandon's iPhone dan? ;8
De grote draak, Perg, zat hoog op de berg Farbo, vuur alles in 'n afstand van 1000 voet. Polly kós de gouwe speer, 't einig bekinde waope dat de draak kon sleite, op 'n aafstand van 400 voet werpe, good in 't bereik vaan de draakse vlamme. Maar toen Polly de saffier koste, kós ze de speer drie kier laanger gooien es toen ze de stein neet houw. Es Polly de edelstein vasthield, wie ver boete 't bereik vaan de draakse vlamme kós ze dan staon en de draak toch mèt de gouwe speer slaon? ;200
Oma Jones bakte 5 appelpastei's veur de brandweerman's lunch. Ze sneed elke taart in 8 stukken en legde de vijf taartjes op de buffettaofel zodat de gasten zichzelf konden serveer. Aan 't eind van de aovend, nao 't aete van de sjtuks pie, bleve d'r nog 14 sjtuks pie. Wieväöl stuks woorte door de gaste gehaold? ;26
Volgens de voedingswaarde bevat 'n zak chips 250 calorieë per portie. Es 'n 300g tas 5 porties haet, wieväöl gram kinne v'r dan ete es 't daaglikse calorie-doel 2000 is en v'r al 1800 calorieë höbbe verzeen? ;48
Charlie wil bijenwachs kaere. Veur e kilo bijenwas, kan heer 10 kaarsjes make. E kilo bijenwas en de doeke koste 10 dollar. Es heer e kaarsje veur 2 dollar per kaarsje verkoopt, wat is zien nettowinst es heer 20 kaarsjes make en verkoupe? ;20
Meredith is 'n freelance blogger die sjrief euver gezondheidsonderwerpe en die elke daag aan klanten zèt es vaste baan. Ein blogartikel duurt gemiddeld 4 oer um te verzeuke en te sjrieve. De aafgeloupe waek sjreef ze 5 artikele op maondag en 2/5 keer mie artikele op dinsdag es op maondag. Woensdaag sjreef ze 't dubbele vaan 't aantal artikele dat ze dinsdaag sjreef. Berekentj 't totaal aantal ure det ze in die drie daoge aan artikels höbbe gesjreve. ;104
"Candice legde 80 post-it-brieven in d'r tas veurdat ze nao d'r werk in de koffiewinkel ging. Op d'n waeg stopt ze bij de winkel en koopt 'n pak Post-it-nootjes; op 't werk plaots ze 'n Post-it-noot op elk van 220 versjèllende koppe koffie. Es d'r 23 Post-it-briefjes in totaal blieve, wieväöl Post-it-briefjes waore d'r dan in 't pakket dat ze kochte? ";163
John koopt tweemaol zoeväöl rode tiedkes es blauwe tiedkes. De rooje tied kos 50% mie es de blauwe tied. Hae gief 200 dollar veur blauwe dasse die 40 dollar koste. Wieväöl gief heer aan dasse? ;800
Tracy gebruukde 'n stuk draod van 1,40 meter lang um de tomatplante in de tuin te steune. De draod woort in 6 inch lange stukke gesjeie. Wieväöl stuks haet ze gekrege? ;8
Richard woent in 'n appartemintgeboew mèt 15 verdiepe. Iedere verdieping bevat 8 appartementen en 3/4 van 't gebouw is bezet. Wieväöl leeg huizen in 't gebouw? ;30
Lloyd haet 'n ei-boerderij. Zien kiendjes make 252 eier per daag en hae verkoopt ze veur 2 dollar per doezje. Wieväöl verdient Lloyd per week aan ei? ;294
Toms sjeep kan op 10 mijl per oer reizge. Hae zeilt van 1 tot 4 oor. Dan reist ie weer terug mit 6 km/uur. Hoelang duurt 't tot ie terug is? ;5
Uria's boekentas weurt te zwaor veur häöm. Hae mós nog 15 kilo aafsjlaon. Zien strips weege 'n kwart kilo en z'n speulkes 'n kwart kilo. Es hae 30 strips verneumt, wieväöl speulkes mós hae dan verneume? ;15
'n Mechanica vraog versjèllende rechte veur 't reparere van de bandjes van vrachwage en auto's. Veur elke vrachwielband die gerepareerd weurt, vraog de monteur 60 dollar en veur elke autoband die gerepareerd weurt, vraog de monteur 40 dollar. Donderdaag repareert de monteur 6 vrachwagenbanden en 4 autobanden. Op vriejdaag reparere de monteurs 12 auto's en reparere gein vrachwagenbandjes. Wieväöl mie inkomste haet de monteur op de daag mèt 'n hoeger inkomste verdiend? ;40
De Doubtfire-zusters rijden nao huus mèt 7 katte die ze oet 't plaatselek veulenschuil höbbe geadopteerd, toen hun mam ze belde um te vertelle dat hun twie huiskatte net katte höbbe gehad. Ze zèt dat Patchy, de ierste kat, drie keer zoväöl adoptie-katte haet gehad, terwijl Trixie, de andere kat, 12 haet gehad. Wieväöl katte höbbe de Doubtfire-familie noe? ;40
Jean haet 30 lolly's. Jean eet 2 van de lolly's. Mit de overgebleve lolly's wil Jean 2 lolly's in ein tasje verpakke. Wieväöl zakke kan Jean vulle? ;14
Peter wil deze waek nao de film gaon. Hae kriegt altied ein kaartje veur 7 dollar en popcorn veur 7 dollar. Es hae 42 dollar per week haet, wieväöl kier kan heer dan nao de bioscoop? ;3
'n Houten brug kan neet mie es 5000 pond drage. 'n Veurkoets vol identieke dozen, die elk 15 kilo weeg, zal euver de brug gaon. 't Gewicht van de chauffeur en de lege vrachwagen is 3755 pond. Wat is 't maximaal aantal dozen dat op de vrachwagen kan weure gelag ónger 't maximumgewicht van de brögk? ;83
Stephen haet online groente besteld. De lètste rekening waor 40.00 dollar. Umdet dit via 'n leveringsverkoper waor, zette ze 25% op zien aafsjlaog en koste'm 3 dollar veur de leverings. Stephen zètte ouch nog 4 dollar foetsje. Wat waor de eindprijs van Stefans boodschappen, naotot de extra kosten? ;57
'n Framboosbösj haet 6 klaster van 20 vruchte per stuk en 67 eige vruchte verspreid door de bösj. Wieväöl frambozen zeen d'r in totaal? ;187
In 'n mandje höbbe 25 sinaasappels, boe-in 1 slech is, 20% onrijp, 2 zuur en de res good. Wieväöl appelsiene zien good? ;17
Janet koopt 'n broch veur häör dochter. Ze betaalt 500 dollar veur 't materiaal en nog 800 dollar veur de juwelier. Daonao betaolt ze 10% veur d'n verzekering. Hoeveel betaalde ze? ;1430
Es Marcy 40 jaor veur 'tzelfde bedrief wèrk, kriegt ze 'n jaorpensioen van 50.000 dollar. Nao 20 jaor begint ze per jaor 5% vaan de waarde vaan 't pensioen te kriege. Es ze nao 30 jaor stoont, wieväöl zal d'r jaorliks pensioen waere? ;25000
Aleena is abonnee op 'n streaming-service die 140 dollar per maond vraog. Es de streaming-bedrief häör 't beginbedraag veur de ierste helf vaan 't jaor in rekening haet gezat en häör dan 10% minder geld in rekening haet gezat veur de twiede helf vaan 't jaor, rekene dan 't totaalbedraag wat ze veur de streaming-dienst tot 't ind vaan 't jaor had betaold. ;1596
Sophia wil op 'n road trip mèt häör auto en wil weite wie ver ze mèt ein tank benzine kan rijge. Ze haet 100 maol gereisd sinds ze d'n lètste keer de tank gevuld haet en ze mós nog 4 liter benzine insjtreke um weer vol te make. In d'n handjbook van d'r auto sjteit 12 liter benzine. Wieväöl kilometers kan Sophia op ein tank benzine rijge? ;300
Jim besteit 2 uur veur de tv en besjloot dan nao bed te gaon en de helft van de tied te leze. Dat doet ie drie keer per week. Wieväöl uur besteit heer in 4 waeke veur de tv en 't leze? ;36
Vier sjoole zitte op 'n basketbaltoernooi. Elke sjool haet 'n meisjes- en 'n jonges-basketbalteam gesjtuurd en e team haet 5 speulers. Elke sjool haet ouch 'ne coach gesjtuurd veur eder team. In totaal, wieväöl lui höbbe alle sjole gesjtuurd? ;48
'n Sjaeker vond 'n vergaeve schatkist vol edelstenen. D'r waore 175 diamanten, 35 minder robiene es diamanten en 't twieëvoudige aantal smaragde es robiene. Wieväöl van de juwelen waore d'r in de kist? ;595
D'r zeen dubbel zo väöl jonges es meisjes op dr Wertz' s sjool. Es d'r 60 meisjes en 5 leerlinge veur eder docent zeen, wieväöl docent zeen d'r dan? ;36
Bailey begint mèt 'n bepaold aontal geld. Daonao kriegt ze 8 waeke lang 'n wekelikse boete van 5 dollar. Aan 't eind van de 8 waeke, es ze 100 dollar had, wieväöl geld had Bailey toen? ;60
Judy geeft 5 danslessen, iedere daag, op de weekdagen en 8 lessen op zaoterdag. Es eeder klas 15 leerlinge haet en ze 15 dollar per leerling vraogt, wieväöl geld haet ze dan in 1 week? ;7425
Kelian haet twie recepte veur 't bereije van gerechte, ein mèt 20 instructies en 't twiede mèt 't dubbele vaan de instructies. Wieväöl instructies mót Kelian veurzeen um die twee gerechte te bereie? ;60
Tommy verzamelt fondsen veur zien liefdadigheid door brownies te verkopen veur 3 dollar per plak en cheesecakes veur 4 dollar per plak. Es Tommy 43 brownies en 23 sjtekkes kaeske verkoopt, wieväöl geld haolt Tommy dan op? ;221
Shiela kocht vief mobieltjes veur $150 per stuk veur 'n 3 maondje afbetaling. 'n 2% rente zal veur eder eenheid in rekening weure gebracht. Wieväöl zal Shiela 3 maond per maand betaole? ;255
Artie haet 'n bloemestaande op de boerenmarkt. Hae verkoopt drie soorte bloome: goudsbloome, petunias en begonias. Hae verkoopt normaal kalfjes veur 2,74 dollar per pot, petunias veur 1,87 dollar per pot en begonias veur 2,12 dollar per pot. Artie haet vandaag gein wissel, dus is 't beslote alle pries te afronde op de naaste dollar. Es Artie 12 potte goudvruugels, 9 potte petunias en 17 potte begonias verkoopt, wieväöl zal hae dan make? ;88
Luke is aan 't strand en bouwt zandkastele. Eindelek weurt'm opgevallen dat e niveau vaan 'n zandkasteel de helf vaan de veerkant zal höbbe vaan 't niveau daoveur. Es heer 'n 4-vlakke zandkasteel maak boe 't bovenste niveau 'n oppervlak vaan 16 veerkante meter heet, wat is 't gemiddelde veerkante meter vaan 'n niveau? ;60
Cecilia haet net 'n nui pup gekoch. Volgens d'r veearts mós d'r de puppe de ierste 180 daag 1 kop hongevoed aafgeve. Dan mot ze de puppe 2 kopjes hondenvoer aafvoere, elke daag, veur de rest van zien leve. Es ein tas hondenvoed 110 bekers bevat, wieväöl tasse hondenvoed zal Cecilia in 't ierste jaor gebroek höbbe? ;5
Es Raymond de helf zoeväöl wasj es Sarah, en Sarah 4 keer zoeväöl wasj es David, rekene dan 't versjèl in de hoeveelheid wasj die Raymond en David doen es Sarah 400 pond wasj doet. ;100
Vincent köpt blomme in pakke van 3 veur $2,50 of in pakke van 2 veur $1. Wieväöl geld bespaart heer door 18 bloome te koume veur de betere prijs? ;6
John adopteert 'n hond. Hae haolt de hond nao de groomer, die 100 dollar kost. De groomer biedt'm 30% korting veur 'n nuuje klant. Wieväöl kost de groet? ;70
Twie meisjes krege elk 1/6 van de 24 liter water. Dan kreeg 'n jong 6 liter water. Wieväöl liter water bleve d'r nog? ;10
Charlie had 10 stickers. Hae kocht 21 stickers in 'n winkel in 't winkelcentrum en kreeg 23 stickers veur zien verjaordag. Toen gaf Charlie 9 van de stickers aan zien zus en gebruikte 28 um 'n groetekaart te versiere. Wieväöl plakers haet Charlie nog? ;17
Grace weegt 45 kilo. Alex weegt 2 pond minder es 4 keer wat Grace weegt. Wat is hun gezamelijk gewicht in pond? ;623
Dan plant 3 rozenbösj. Ieder roosjebosj haet 25 roze. Elke roos haet 8 doorns. Wieväöl doornen zien d'r in totaal? ;600
Ein voetbalteam speelde 22 wedstrijde. Ze wonne 8 mie es ze verlore. Wieväöl wónne ze? ;15
Gene naemt 'n deken oet ouwe souvenir t-shirts. Hae haet ein shirt van elke vakantie boe hae is geweest. Ieder shirt is z'n eige quiltblok. Iedere rij is gemaakt van blokke oet 'n ander vakantiejaor. Hae geit vier kier per jaor op vakantie en is al op vakantie sinds hae 23 jaor is. Hae is noe 34. Wieväöl quiltblokke haet hae in totaal? ;44
Greg haet 'n wekker ingesteld um drie kier per daag te kinne klinkere. Es 't alarm geit, klinkt 't umtot Greg 't oetmaakt. De ierste keer dat 't vandaag ging, ging 't vier kier. De twiede kier ging 't drie keer zo lang wie de ierste kier. De derde kier ging 't half zo lang wie de twiede kier. Wieväöl kier ging 't alarm in totaal? ;22
'n Bedrief betaolt eeder vaan zien medewerkers 600 dollar per maond. 't Bedrief haet 'n beleid um de salarisse van eeder vaan zien medewerkers um 10% vaan 't beginloon te verhoge, eder jaor veur diegene die al vief jaor in 't bedrief blieve. Es Sylvie in december 5 jaor in 't gezelschap is, wat is d'r jaorloon nao nog drie jaor? ;9360
Marilyn's ierste plaat verkocht tien kier zoeväöl kopieë es Harald's. Es ze 88000 exemplare verkoch höbbe, wieväöl exemplare haet Harald verkoch? ;8000
Christina wil 'n verjaardagsfees en ze haet 75 cadeaubakke per genote, want 'n kwart van de bezoekers kump neet. Ze heet 16 vrun. Kadozakke koste 2 dollar per stuk. Wieväöl zal ze oetgaeve? ;24
Ted de T-Rex wou aardappelsalade bij de dinosauruspicnic brengen. 'n Volwasse dinosaurus eet 10 kilo aartappelsalade. 'n Kind eet de helf van 'n volwassene. Es d'r 20 volwassene en 5 kinder bij de picknick zeen, wieväöl kilo aartappelsalade mót Ted dan nao de picknick bringe es hae hoopt dat hae genóg haet um allemaol te voede? ;225
Jan haet drie kier zoeväöl huisdiere es Marcia. Marcia haet twieë meer bieste es Cindy. Es Cindy veer bieste haet, wieväöl bieste höbbe die drie? ;28
Emily haet 4 kinder, Amy, Jackson, Corey en James. Amy is 5 jaor ouder es Jackson en 2 jaor jonger es Corey. Es James 10 is en 1 jaor jonger es Corey, wie oud is Jackson dan? ;4
Lee kós de 400 meter hurkels 2 sekónde sneller laope es Gerald de 400 meter hurkels. Maar Gerald verangerde zien dieet, wat z'n snelheid verbeterde mèt 10%. Es Lee de 400 meter hurdels in 38 sekónde löp, wie snel kan Gerald, mèt zien verbeterde dieet, de 400 meter hurdels in secondes löpe? ;36
In 'n buurt is 't aontal haendjes 12 minder es 't aontal honden en katte. Es d'r veur elke hond 2 katte zeen en 't aontal honden 60 is, wieväöl huusdiere zien d'r in totaal in de buurt? ;348
Van de 200 klas 5 leerlinge zien 2/5 jongens en 2/3 meisjes in de meisjes-scouts. Wieväöl meisjes zien neet in de scouts? ;40
Harry sliep gisteraovend neug uur. Z'n vriend James sliep maar 2/3 van wat Harry sliep. Wieväöl mie ure sliep Harry es James? ;3
Es Freda ing ing tamaties in saus kookt, verlieze ze de helf vaan hun volume. Ieder blikje tomaten die ze gebruikt bevat drie tomaten. Fredas lètste partij tomatensaus maakde 32 ounce saus. Wieväöl tomate haet Freda gebroek? ;12
De auto's staon op de snelweg. Ein paar auto's rijden door in de eerste 15 minute van de verkeersopstopping, dan rijden 20 auto's door in de resterende 15 minute van de opstopping. 5 wagens van de lijn gaon door 'n afslag, um de files te vermijden. Es d'r oersprunkelek 30 auto's op de snelweg waore, wieväöl auto's reed in de ierste 15 minute door de verkeersopstopping? ;5
Maria is 'n vurrige tuineboer. Gister kreeg ze 18 planten in potten van d'r lievelingsplantenkwekerij. Ze haet al 2 potplanten op elk van de 40 vensterrinde vaan häör groete landhoes. Ze is zoe gul dat ze môre 1 pot plantje van elke richel aan vrun en familie wil geven. Wieväöl potplanten zal Mary nog bij zich blieve? ;58
Jerome had 4 vrun die op 'n bepaalde daag bij'm op bezeuk koume. De ierste vrunj drökte 20 kier op de deurbel veur Jerome opende, de twiede vrunj drökte 1/4 kier mie op de deurbel es de ierste vrunj van Jerome. De derde vriend drökte tien kier mie op de deurklokke es de veerde vriend. Es de veerde vrund 60 kier op de deurbel drök, wieväöl deurbelinge maakde de deurbel? ;175
Solo mot 4 pagina's leze oet zien Wetensjappebouk, 20 pagina's oet zien Sociaol Studiesbouk, 7 pagina's oet zien Gesjiedenisbouk en 8 pagina's oet zien Geografiebouk. Maondag las Solo 15 pagina's. Es hae nog 4 daag haet um al zien leze te volleze, wieväöl pagina's moot hae dan gemiddeld op eine daag leze? ;6
John drinkt graag 'n glaas water bij 't ontbijt, de lunch en 't aovend. Eindelik haet hae ouch ein veur 't slaope. John doet dit iedere weekdaag, maar in 't weekend wil ie liever ontspanne en 'n frisdrank bij 't aete. Wieväöl glaas water drinkt John in 'n waek? ;26
'n Nevelbank kump oet de oceaan en bedèk 'n stad. 't Duurt 10 minute um alle 3 km van de stad te verdrieje. Es de stad 42 maol breid is van de oceaan tot de tegeneuverige binnekant, wieväöl minute zal 't nevelbank neet de ganse stad bedeke? ;140
Poppy löst 'n puzzel mèt 1000 stukke. Ze plaots 'n kwart vaan de stukke op 't bord, dan plaots d'r mam 'n derde vaan de res. Wieväöl puzzelstukke motte nog geplaats weure? ;500
Cody eet drie keer zo väöl koekjes es Amir. Es Amir 5 koekjes aete, wieväöl koekjes aete ze allebei? ;20
John haet 3 doosjes. Iedere doos is 15 cm bij 15 cm bij 15 cm. De wènde zeen 1 inch dik. Wat is 't totale volume van alle 3 dozen? ;72
Frankie kiekt TV nao 't hoeswerk. Op maondag en dinsdag keek hae elke avond 'n 1 uur lange aflevering van zien favoriete programma. Woensdag zag ie 'n paar afleveringe van 'n 30 minuten lange serie. Donderdaag, haet hae z'n huiswerk veurbij en zag 'n 1 uur lange aflevering en 'n 30 minuten lange show. Op vriejdag moos hae 't weekend lang opbleve, dus zag hae twieë 1-uurs afleveringe. Es hae in totaal 7 uur TV kiekt, wieväöl 30-minute-afleveringe kiekt hae woensdag? ;3
Henry maakt koekjes veur 'n plaatselike bakwedstrijd. Hae wil 't dubbel zo väöl make es veurig jaor. Es heer 't gebakke is, beseft heer tot heer 15 koekjes mie gebak is es wat heer wou. Hae laat 5 koekjes vallen, en haet noe 110 koekjes. Wieväöl koekjes haet Henry 't veurig jaor gebakke? ;50
'n Plaatselik benzinestation verkoopt gas veur $3,00 de gallon. Ein appbedrief biedt $20,00 cashback per gallon aan es ge op dit stasie volt. Es iemand 10 gallons benzine koopt, wieväöl is dat dan, nao de cashback beloning? ;28
Marcell en Beatrice höbbe 'n wedstrijd um te zeen wie de meiste fruit-rolle kan aete, dus ze rulle er zoeväöl oet es ze ze kinne vinde. Helaas maakde me 'n fout en Beatrice had 2 rolke breed en 24 rolke lang, Marcell had 3 rolke breed en 14 rolke lang. Es ze allebei hun ganse hoeveelheid aete, wieväöl aete ze dan gemiddeld? ;45
Julia's boot kreeg 'n lek toen ze op 't meer waor. De boot woort op twee liter water gezat veur elke tien voet die ze nao de kaant roeide. Ze duurde zestien seconde um zestien voet te roeë. De oever waor 64 seconde verder. Wieväöl water had de boot al opgenómme toen Julia aon de kaant kaom? ;16
'n Klasse heet 'n witbord dat gedeild weurt door de 4 liere die de klas aafwisselend gebruuke. Elke docent haet 2 lessen per dag en hanteert 't bord in elke les. Es 't bord drie kier per les weurt gereinig, wieväöl kier weurt 't bord dan per daag gereinig? ;24
Ryan plant 2 bloemen per dag in z'n tuin. Nao 15 daag, wieväöl blomme haet hae es 5 neet greujde? ;25
Jamals mobiel haet 6 keer zo'n foto's es die van Brittany. 't Maximaal aantal foto's dat Brittany's telefoon kan bevatte is 50 kier mie es 't aantal vogels op Jamal's foto vaan de eenden in de dierentuin. Es Jamals mobiel 1800 foto's kan opneume, wieväöl eende zien op Jamals foto's vaan eende in de dierentuin? ;6
Sasha merkt dat de pries veur hout de lèste paar maond 50% is opgegaange, nao 't hout te höbbe gekoch. Aangezeen ze nog aovendjes haet, besloot ze ze te verkoupe. Ze haet nog 10 2 x 4 x 10 plankkes die d'r 10 dollar per stuk kost. Ze haet ouch vief 4 x 4 x 10 plankkes die ze gekoch haet veur 16 dollar per stuk. Es ze ze allemaol verkoupe, wieväöl winst haet ze daoveur? ;90
