question;A;B;C;answer;answer_abc
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках шар: у Алісы - сіні шар, у Боба - жоўты, а ў Клэр - зялёны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Клэр абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Боб і Клэр абмяняюцца мячамі. У канцы гульні, Клэр мае ;сіні шар ;жоўты шарык ;зялёны шар ;сіні шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы сіні, у Боба - чорны, а ў Клэр - карычневы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. Потым Клэр і Боб абмяняюцца мячамі. Нарэшце, Аліса і Клэр абмяняюцца мячамі. У канцы гульні, Аліса мае ;сіні шар ;чорны шар ;карычневы шарык ;чорны шар ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы сіні, у Боба - чорны, а ў Клэр - карычневы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. Потым Клэр і Боб абмяняюцца мячамі. Нарэшце, Аліса і Клэр абмяняюцца мячамі. У канцы гульні, Боб мае ;сіні шар ;чорны шар ;карычневы шарык ;сіні шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы сіні, у Боба - чорны, а ў Клэр - карычневы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. Потым Клэр і Боб абмяняюцца мячамі. Нарэшце, Аліса і Клэр абмяняюцца мячамі. У канцы гульні, Клэр мае ;сіні шар ;чорны шар ;карычневы шарык ;карычневы шарык ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - жоўты, у Боба - сіні, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Эліс абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Аліса мае ;сіні шар ;жоўты шарык ;ружовы шарык ;сіні шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - жоўты, у Боба - сіні, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Эліс абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Боб мае ;сіні шар ;жоўты шарык ;ружовы шарык ;жоўты шарык ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - жоўты, у Боба - сіні, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Эліс абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Клэр мае ;сіні шар ;жоўты шарык ;ружовы шарык ;ружовы шарык ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках мяч: у Алісы зялёны, у Боба - чорны, а ў Клэр - сіні. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Эліс абмяняюцца мячамі. Нарэшце Аліса і Боб абменьваюцца мячамі. У канцы гульні, Аліса мае ;сіні шар ;чорны шар ;зялёны шар ;зялёны шар ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках мяч: у Алісы зялёны, у Боба - чорны, а ў Клэр - сіні. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Эліс абмяняюцца мячамі. Нарэшце Аліса і Боб абменьваюцца мячамі. У канцы гульні, Боб мае ;сіні шар ;чорны шар ;зялёны шар ;сіні шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках мяч: у Алісы зялёны, у Боба - чорны, а ў Клэр - сіні. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Эліс абмяняюцца мячамі. Нарэшце Аліса і Боб абменьваюцца мячамі. У канцы гульні, Клэр мае ;сіні шар ;чорны шар ;зялёны шар ;чорны шар ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы сіні, у Боба чорны, а ў Клэр зялёны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Аліса мае ;сіні шар ;чорны шар ;зялёны шар ;сіні шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы сіні, у Боба чорны, а ў Клэр зялёны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Боб мае ;сіні шар ;чорны шар ;зялёны шар ;зялёны шар ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы сіні, у Боба чорны, а ў Клэр зялёны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Клэр мае ;сіні шар ;чорны шар ;зялёны шар ;чорны шар ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы фіялетавы, у Боба сіні, а ў Клэр чорны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Боб абменьваюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Аліса мае ;сіні шар ;чорны шар ;фіялетавы шарык ;сіні шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы фіялетавы, у Боба сіні, а ў Клэр чорны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Боб абменьваюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Боб мае ;сіні шар ;чорны шар ;фіялетавы шарык ;фіялетавы шарык ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы фіялетавы, у Боба сіні, а ў Клэр чорны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Боб абменьваюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Клэр мае ;сіні шар ;чорны шар ;фіялетавы шарык ;чорны шар ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - жоўты, у Боба - карычневы, а ў Клэр - зялёны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Клэр абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Боб і Клэр абмяняюцца мячамі. У канцы гульні, Аліса мае ;карычневы шарык ;жоўты шарык ;зялёны шар ;зялёны шар ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - жоўты, у Боба - карычневы, а ў Клэр - зялёны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Клэр абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Боб і Клэр абмяняюцца мячамі. У канцы гульні, Боб мае ;карычневы шарык ;жоўты шарык ;зялёны шар ;карычневы шарык ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - жоўты, у Боба - карычневы, а ў Клэр - зялёны. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Клэр абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Боб і Клэр абмяняюцца мячамі. У канцы гульні, Клэр мае ;карычневы шарык ;жоўты шарык ;зялёны шар ;жоўты шарык ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках шар: у Алісы ружовы, у Боба жоўты, а ў Клэр белы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Боб абменьваюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Аліса мае ;белы шар ;жоўты шарык ;ружовы шарык ;белы шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках шар: у Алісы ружовы, у Боба жоўты, а ў Клэр белы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Боб абменьваюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Боб мае ;белы шар ;жоўты шарык ;ружовы шарык ;жоўты шарык ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках шар: у Алісы ружовы, у Боба жоўты, а ў Клэр белы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Боб абменьваюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Клэр мае ;белы шар ;жоўты шарык ;ружовы шарык ;ружовы шарык ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы зялёны, у Боба - чорны, а ў Клэр - фіялетавы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Эліс абмяняюцца мячамі. Нарэшце, Боб і Эліс абмяняюцца мячамі. У канцы гульні, Аліса мае ;чорны шар ;фіялетавы шарык ;зялёны шар ;зялёны шар ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы зялёны, у Боба - чорны, а ў Клэр - фіялетавы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Эліс абмяняюцца мячамі. Нарэшце, Боб і Эліс абмяняюцца мячамі. У канцы гульні, Боб мае ;чорны шар ;фіялетавы шарык ;зялёны шар ;фіялетавы шарык ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы зялёны, у Боба - чорны, а ў Клэр - фіялетавы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Эліс абмяняюцца мячамі. Нарэшце, Боб і Эліс абмяняюцца мячамі. У канцы гульні, Клэр мае ;чорны шар ;фіялетавы шарык ;зялёны шар ;чорны шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы ружовы, у Боба карычневы і ў Клэр белы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. Потым Боб і Клэр абмяняюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Аліса мае ;белы шар ;карычневы шарык ;ружовы шарык ;карычневы шарык ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы ружовы, у Боба карычневы і ў Клэр белы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. Потым Боб і Клэр абмяняюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Боб мае ;белы шар ;карычневы шарык ;ружовы шарык ;ружовы шарык ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы ружовы, у Боба карычневы і ў Клэр белы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Аліса і Клэр абмяняюцца мячамі. Потым Боб і Клэр абмяняюцца мячамі. Нарэшце Клэр і Эліс абмяняюцца мячамі. У канцы гульні, Клэр мае ;белы шар ;карычневы шарык ;ружовы шарык ;белы шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках мяч: у Алісы зялёны, у Боба фіялетавы і ў Клэр сіняй. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Боб абмяняюцца мячамі. Нарэшце, Боб і Эліс абмяняюцца мячамі. У канцы гульні, Аліса мае ;сіні шар ;фіялетавы шарык ;зялёны шар ;сіні шар ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках мяч: у Алісы зялёны, у Боба фіялетавы і ў Клэр сіняй. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Боб абмяняюцца мячамі. Нарэшце, Боб і Эліс абмяняюцца мячамі. У канцы гульні, Боб мае ;сіні шар ;фіялетавы шарык ;зялёны шар ;фіялетавы шарык ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае ў руках мяч: у Алісы зялёны, у Боба фіялетавы і ў Клэр сіняй. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Эліс абменьваюцца мячамі. Потым Клэр і Боб абмяняюцца мячамі. Нарэшце, Боб і Эліс абмяняюцца мячамі. У канцы гульні, Клэр мае ;сіні шар ;фіялетавы шарык ;зялёны шар ;зялёны шар ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - аранжавы, у Боба - белы, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Эліс абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Аліса і Клэр абмяняюцца мячамі. У канцы гульні, Аліса мае ;аранжавы шарык ;белы шар ;ружовы шарык ;аранжавы шарык ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - аранжавы, у Боба - белы, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Эліс абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Аліса і Клэр абмяняюцца мячамі. У канцы гульні, Боб мае ;аранжавы шарык ;белы шар ;ружовы шарык ;ружовы шарык ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - аранжавы, у Боба - белы, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Эліс абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Аліса і Клэр абмяняюцца мячамі. У канцы гульні, Клэр мае ;аранжавы шарык ;белы шар ;ружовы шарык ;белы шар ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - аранжавы, у Боба - чырвоны, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Клэр абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Аліса мае ;аранжавы шарык ;чырвоны шар ;ружовы шарык ;ружовы шарык ;C
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - аранжавы, у Боба - чырвоны, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Клэр абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Боб мае ;аранжавы шарык ;чырвоны шар ;ружовы шарык ;чырвоны шар ;B
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - аранжавы, у Боба - чырвоны, а ў Клэр - ружовы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Па-першае, Боб і Клэр абмяняюцца мячамі. А потым Аліса і Боб абменьваюцца мячамі. Нарэшце Клэр і Боб абмяняюцца мячамі. У канцы гульні, Клэр мае ;аранжавы шарык ;чырвоны шар ;ружовы шарык ;аранжавы шарык ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - жоўты, у Боба - аранжавы, а ў Клэр - белы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Эліс абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Боб і Клэр абмяняюцца мячамі. У канцы гульні, Аліса мае ;аранжавы шарык ;белы шар ;жоўты шарык ;аранжавы шарык ;A
Аліса, Боб і Клэр гуляюць у гульню. У пачатку гульні кожны з іх трымае мяч: у Алісы - жоўты, у Боба - аранжавы, а ў Клэр - белы. Па меры прасоўвання гульні, пары гульцоў абменьваюцца мячамі. Спачатку Клэр і Эліс абмяняюцца мячамі. Потым Боб і Эліс абмяняюцца мячамі. Нарэшце, Боб і Клэр абмяняюцца мячамі. У канцы гульні, Боб мае ;аранжавы шарык ;белы шар ;жоўты шарык ;жоўты шарык ;C
