question;A;B;C;answer;answer_abc
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen gelben Ball, Bob einen lila und Claire einen blauen. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Bob und Claire ihre Eier aus. Endlich tauschen Alice und Claire ihre Eier aus. Am Ende des Spiels hat Bob die ;blauer Ball ;gelbe Kugel ;lila Kugel ;gelbe Kugel ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen gelben Ball, Bob einen lila und Claire einen blauen. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Bob und Claire ihre Eier aus. Endlich tauschen Alice und Claire ihre Eier aus. Am Ende des Spiels hat Claire die ;blauer Ball ;gelbe Kugel ;lila Kugel ;blauer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen braunen Ball, Bob einen roten Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Alice die ;weißer Ball ;brauner Ball ;Roter Ball ;Roter Ball ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen braunen Ball, Bob einen roten Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Bob die ;weißer Ball ;brauner Ball ;Roter Ball ;brauner Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen braunen Ball, Bob einen roten Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Claire die ;weißer Ball ;brauner Ball ;Roter Ball ;weißer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen braunen Ball und Claire einen orangefarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Alice die ;orangefarbener Ball ;brauner Ball ;rosa Kugel ;brauner Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen braunen Ball und Claire einen orangefarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Bob die ;orangefarbener Ball ;brauner Ball ;rosa Kugel ;rosa Kugel ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen braunen Ball und Claire einen orangefarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Claire die ;orangefarbener Ball ;brauner Ball ;rosa Kugel ;orangefarbener Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen gelben Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Bob und Alice ihre Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Alice die ;blauer Ball ;gelbe Kugel ;grüner Ball ;grüner Ball ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen gelben Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Bob und Alice ihre Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Bob die ;blauer Ball ;gelbe Kugel ;grüner Ball ;gelbe Kugel ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen gelben Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Bob und Alice ihre Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Claire die ;blauer Ball ;gelbe Kugel ;grüner Ball ;blauer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen schwarzen Ball und Claire einen braunen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Claire und Bob die Eier aus. Endlich tauschen Alice und Claire ihre Eier aus. Am Ende des Spiels hat Alice die ;blauer Ball ;schwarzer Ball ;brauner Ball ;schwarzer Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen schwarzen Ball und Claire einen braunen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Claire und Bob die Eier aus. Endlich tauschen Alice und Claire ihre Eier aus. Am Ende des Spiels hat Bob die ;blauer Ball ;schwarzer Ball ;brauner Ball ;blauer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen schwarzen Ball und Claire einen braunen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Claire und Bob die Eier aus. Endlich tauschen Alice und Claire ihre Eier aus. Am Ende des Spiels hat Claire die ;blauer Ball ;schwarzer Ball ;brauner Ball ;brauner Ball ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen gelben Ball, Bob einen blauen Ball und Claire einen rosa. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Alice die ;blauer Ball ;gelbe Kugel ;rosa Kugel ;blauer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen gelben Ball, Bob einen blauen Ball und Claire einen rosa. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Bob die ;blauer Ball ;gelbe Kugel ;rosa Kugel ;gelbe Kugel ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen gelben Ball, Bob einen blauen Ball und Claire einen rosa. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Claire die ;blauer Ball ;gelbe Kugel ;rosa Kugel ;rosa Kugel ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen schwarzen Ball und Claire einen blauen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Alice ihre Eier aus. Endlich tauschen Alice und Bob die Eier aus. Am Ende des Spiels hat Alice die ;blauer Ball ;schwarzer Ball ;grüner Ball ;grüner Ball ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen schwarzen Ball und Claire einen blauen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Alice ihre Eier aus. Endlich tauschen Alice und Bob die Eier aus. Am Ende des Spiels hat Bob die ;blauer Ball ;schwarzer Ball ;grüner Ball ;blauer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen schwarzen Ball und Claire einen blauen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Alice ihre Eier aus. Endlich tauschen Alice und Bob die Eier aus. Am Ende des Spiels hat Claire die ;blauer Ball ;schwarzer Ball ;grüner Ball ;schwarzer Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen schwarzen Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Alice die ;blauer Ball ;schwarzer Ball ;grüner Ball ;blauer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen schwarzen Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Bob die ;blauer Ball ;schwarzer Ball ;grüner Ball ;grüner Ball ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen blauen Ball, Bob einen schwarzen Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Claire die ;blauer Ball ;schwarzer Ball ;grüner Ball ;schwarzer Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen lila, Bob einen blauen und Claire einen schwarzen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Alice die ;blauer Ball ;schwarzer Ball ;lila Kugel ;blauer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen lila, Bob einen blauen und Claire einen schwarzen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Bob die ;blauer Ball ;schwarzer Ball ;lila Kugel ;lila Kugel ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen lila, Bob einen blauen und Claire einen schwarzen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Claire die ;blauer Ball ;schwarzer Ball ;lila Kugel ;schwarzer Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen gelben Ball, Bob einen braunen Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Bob und Alice ihre Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Alice die ;brauner Ball ;gelbe Kugel ;grüner Ball ;grüner Ball ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen gelben Ball, Bob einen braunen Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Bob und Alice ihre Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Bob die ;brauner Ball ;gelbe Kugel ;grüner Ball ;brauner Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen gelben Ball, Bob einen braunen Ball und Claire einen grünen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Bob und Alice ihre Eier aus. Bob und Claire tauschen endlich die Eier. Am Ende des Spiels hat Claire die ;brauner Ball ;gelbe Kugel ;grüner Ball ;gelbe Kugel ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen gelben Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Alice die ;weißer Ball ;gelbe Kugel ;rosa Kugel ;weißer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen gelben Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Bob die ;weißer Ball ;gelbe Kugel ;rosa Kugel ;gelbe Kugel ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen gelben Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Bob ihre Eier aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Claire die ;weißer Ball ;gelbe Kugel ;rosa Kugel ;rosa Kugel ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen schwarzen Ball und Claire einen lila Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Alice ihre Eier aus. Bob und Alice tauschen endlich die Eier. Am Ende des Spiels hat Alice die ;schwarzer Ball ;lila Kugel ;grüner Ball ;grüner Ball ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen schwarzen Ball und Claire einen lila Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Alice ihre Eier aus. Bob und Alice tauschen endlich die Eier. Am Ende des Spiels hat Bob die ;schwarzer Ball ;lila Kugel ;grüner Ball ;lila Kugel ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen schwarzen Ball und Claire einen lila Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Alice ihre Eier aus. Bob und Alice tauschen endlich die Eier. Am Ende des Spiels hat Claire die ;schwarzer Ball ;lila Kugel ;grüner Ball ;schwarzer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen braunen Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Bob und Claire ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Alice die ;weißer Ball ;brauner Ball ;rosa Kugel ;brauner Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen braunen Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Bob und Claire ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Bob die ;weißer Ball ;brauner Ball ;rosa Kugel ;rosa Kugel ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen rosafarbenen Ball, Bob einen braunen Ball und Claire einen weißen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Alice und Claire ihre Eier aus. Dann tauschen Bob und Claire ihre Eier aus. Endlich tauschen Claire und Alice ihre Eier aus. Am Ende des Spiels hat Claire die ;weißer Ball ;brauner Ball ;rosa Kugel ;weißer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen lila und Claire einen blauen. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Bob die Eier aus. Bob und Alice tauschen endlich die Eier. Am Ende des Spiels hat Alice die ;blauer Ball ;lila Kugel ;grüner Ball ;blauer Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen lila und Claire einen blauen. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Bob die Eier aus. Bob und Alice tauschen endlich die Eier. Am Ende des Spiels hat Bob die ;blauer Ball ;lila Kugel ;grüner Ball ;lila Kugel ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen grünen Ball, Bob einen lila und Claire einen blauen. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Alice ihre Bälle aus. Dann tauschen Claire und Bob die Eier aus. Bob und Alice tauschen endlich die Eier. Am Ende des Spiels hat Claire die ;blauer Ball ;lila Kugel ;grüner Ball ;grüner Ball ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen orangefarbenen Ball, Bob einen weißen Ball und Claire einen rosafarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Alice und Claire ihre Eier aus. Am Ende des Spiels hat Alice die ;orangefarbener Ball ;weißer Ball ;rosa Kugel ;orangefarbener Ball ;A
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen orangefarbenen Ball, Bob einen weißen Ball und Claire einen rosafarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Alice und Claire ihre Eier aus. Am Ende des Spiels hat Bob die ;orangefarbener Ball ;weißer Ball ;rosa Kugel ;rosa Kugel ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen orangefarbenen Ball, Bob einen weißen Ball und Claire einen rosafarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Claire und Alice ihre Eier aus. Dann tauschen Bob und Alice ihre Eier aus. Endlich tauschen Alice und Claire ihre Eier aus. Am Ende des Spiels hat Claire die ;orangefarbener Ball ;weißer Ball ;rosa Kugel ;weißer Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen orangefarbenen Ball, Bob einen roten Ball und Claire einen rosafarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Alice die ;orangefarbener Ball ;Roter Ball ;rosa Kugel ;rosa Kugel ;C
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen orangefarbenen Ball, Bob einen roten Ball und Claire einen rosafarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Bob die ;orangefarbener Ball ;Roter Ball ;rosa Kugel ;Roter Ball ;B
Alice, Bob und Claire spielen ein Spiel. Zu Beginn des Spiels hält jede von ihnen einen Ball: Alice hat einen orangefarbenen Ball, Bob einen roten Ball und Claire einen rosafarbenen Ball. Im Laufe des Spiels tauschen sich die Spielerpaare die Bälle aus. Zuerst tauschen Bob und Claire ihre Bälle aus. Dann tauschen Alice und Bob die Eier aus. Endlich tauschen Claire und Bob die Eier aus. Am Ende des Spiels hat Claire die ;orangefarbener Ball ;Roter Ball ;rosa Kugel ;orangefarbener Ball ;A
