question;A;B;C;answer;answer_abc
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια κίτρινη μπάλα, ο Μπομπ μια μωβ μπάλα και η Κλερ μια μπλε μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Τελικά, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;μπλε μπάλα ;κίτρινη μπάλα ;πορφυρή μπάλα ;κίτρινη μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια κίτρινη μπάλα, ο Μπομπ μια μωβ μπάλα και η Κλερ μια μπλε μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Τελικά, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;μπλε μπάλα ;κίτρινη μπάλα ;πορφυρή μπάλα ;μπλε μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια καφέ μπάλα, ο Μπομπ μια κόκκινη και η Κλερ μια λευκή. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;λευκή μπάλα ;καφέ μπάλα ;κόκκινη μπάλα ;κόκκινη μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια καφέ μπάλα, ο Μπομπ μια κόκκινη και η Κλερ μια λευκή. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;λευκή μπάλα ;καφέ μπάλα ;κόκκινη μπάλα ;καφέ μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια καφέ μπάλα, ο Μπομπ μια κόκκινη και η Κλερ μια λευκή. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;λευκή μπάλα ;καφέ μπάλα ;κόκκινη μπάλα ;λευκή μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια ροζ μπάλα, ο Μπομπ έχει μια καφέ μπάλα και η Κλερ έχει μια πορτοκαλί μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;πορτοκαλί μπάλα ;καφέ μπάλα ;ροζ μπάλα ;καφέ μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια ροζ μπάλα, ο Μπομπ έχει μια καφέ μπάλα και η Κλερ έχει μια πορτοκαλί μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;πορτοκαλί μπάλα ;καφέ μπάλα ;ροζ μπάλα ;ροζ μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια ροζ μπάλα, ο Μπομπ έχει μια καφέ μπάλα και η Κλερ έχει μια πορτοκαλί μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;πορτοκαλί μπάλα ;καφέ μπάλα ;ροζ μπάλα ;πορτοκαλί μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια κίτρινη μπάλα και η Κλερ μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;μπλε μπάλα ;κίτρινη μπάλα ;πράσινη μπάλα ;πράσινη μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια κίτρινη μπάλα και η Κλερ μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;μπλε μπάλα ;κίτρινη μπάλα ;πράσινη μπάλα ;κίτρινη μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια κίτρινη μπάλα και η Κλερ μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;μπλε μπάλα ;κίτρινη μπάλα ;πράσινη μπάλα ;μπλε μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια καφέ μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Μετά, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;μπλε μπάλα ;μαύρη μπάλα ;καφέ μπάλα ;μαύρη μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια καφέ μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Μετά, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;μπλε μπάλα ;μαύρη μπάλα ;καφέ μπάλα ;μπλε μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια καφέ μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Μετά, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;μπλε μπάλα ;μαύρη μπάλα ;καφέ μπάλα ;καφέ μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια κίτρινη μπάλα, ο Μπομπ μια μπλε μπάλα και η Κλερ μια ροζ μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;μπλε μπάλα ;κίτρινη μπάλα ;ροζ μπάλα ;μπλε μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια κίτρινη μπάλα, ο Μπομπ μια μπλε μπάλα και η Κλερ μια ροζ μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;μπλε μπάλα ;κίτρινη μπάλα ;ροζ μπάλα ;κίτρινη μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια κίτρινη μπάλα, ο Μπομπ μια μπλε μπάλα και η Κλερ μια ροζ μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;μπλε μπάλα ;κίτρινη μπάλα ;ροζ μπάλα ;ροζ μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια πράσινη μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια μπλε μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Μετά, η Κλερ και η 'λις αντάλλαξαν μπαλάκια. Τελικά, η Αλίκη και ο Μπομπ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πράσινη μπάλα ;πράσινη μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια πράσινη μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια μπλε μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Μετά, η Κλερ και η 'λις αντάλλαξαν μπαλάκια. Τελικά, η Αλίκη και ο Μπομπ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πράσινη μπάλα ;μπλε μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια πράσινη μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια μπλε μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Μετά, η Κλερ και η 'λις αντάλλαξαν μπαλάκια. Τελικά, η Αλίκη και ο Μπομπ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πράσινη μπάλα ;μαύρη μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πράσινη μπάλα ;μπλε μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πράσινη μπάλα ;πράσινη μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μπλε μπάλα, ο Μπομπ μια μαύρη μπάλα και η Κλερ μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η 'λις και η Κλερ ανταλλάσσουν μπάλες. Μετά, η 'λις και ο Μπομπ ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πράσινη μπάλα ;μαύρη μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μωβ μπάλα, ο Μπομπ μια μπλε μπάλα και η Κλερ μια μαύρη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πορφυρή μπάλα ;μπλε μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μωβ μπάλα, ο Μπομπ μια μπλε μπάλα και η Κλερ μια μαύρη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πορφυρή μπάλα ;πορφυρή μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια μωβ μπάλα, ο Μπομπ μια μπλε μπάλα και η Κλερ μια μαύρη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, η Κλερ και ο Μπομπ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Τελικά, η Κλερ και η 'λις ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;μπλε μπάλα ;μαύρη μπάλα ;πορφυρή μπάλα ;μαύρη μπάλα ;B
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια κίτρινη μπάλα, ο Μπομπ έχει μια καφέ μπάλα και η Κλερ έχει μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η 'λις έχει το ;καφέ μπάλα ;κίτρινη μπάλα ;πράσινη μπάλα ;πράσινη μπάλα ;C
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια κίτρινη μπάλα, ο Μπομπ έχει μια καφέ μπάλα και η Κλερ έχει μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, ο Μπομπ έχει το ;καφέ μπάλα ;κίτρινη μπάλα ;πράσινη μπάλα ;καφέ μπάλα ;A
Η Αλίκη, ο Μπομπ και η Κλερ παίζουν ένα παιχνίδι. Στην αρχή του παιχνιδιού, η Αλίκη έχει μια κίτρινη μπάλα, ο Μπομπ έχει μια καφέ μπάλα και η Κλερ έχει μια πράσινη μπάλα. Καθώς το παιχνίδι προχωρά, ζευγάρια παικτών ανταλλάσσουν μπάλες. Πρώτα, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Μετά ο Μπομπ και η 'λις ανταλλάσσουν μπάλες. Επιτέλους, ο Μπομπ και η Κλερ ανταλλάσσουν μπάλες. Στο τέλος του παιχνιδιού, η Κλερ έχει το ;καφέ μπάλα ;κίτρινη μπάλα ;πράσινη μπάλα ;κίτρινη μπάλα ;B
