question;A;B;C;answer;answer_abc
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة صفراء، بوب لديها كرة أرجوانية، وكلير لديها كرة زرقاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم، (بوب) و (كلير) تبادلوا الكرات أخيراً، (أليس) و (كلير) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة زرقاء ;كرة صفراء ;كرة أرجوانية ;كرة صفراء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة صفراء، بوب لديها كرة أرجوانية، وكلير لديها كرة زرقاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم، (بوب) و (كلير) تبادلوا الكرات أخيراً، (أليس) و (كلير) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة زرقاء ;كرة صفراء ;كرة أرجوانية ;كرة زرقاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة بنية، بوب لديها كرة حمراء، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة بيضاء ;كرة بنية ;كرة حمراء ;كرة حمراء ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة بنية، بوب لديها كرة حمراء، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة بيضاء ;كرة بنية ;كرة حمراء ;كرة بنية ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة بنية، بوب لديها كرة حمراء، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة بيضاء ;كرة بنية ;كرة حمراء ;كرة بيضاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة بنية، وكلير لديها كرة برتقالية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة برتقالية ;كرة بنية ;كرة وردية ;كرة بنية ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة بنية، وكلير لديها كرة برتقالية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة برتقالية ;كرة بنية ;كرة وردية ;كرة وردية ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة بنية، وكلير لديها كرة برتقالية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة برتقالية ;كرة بنية ;كرة وردية ;كرة برتقالية ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة صفراء، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (بوب) و (كلير) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة زرقاء ;كرة صفراء ;كرة خضراء ;كرة خضراء ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة صفراء، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (بوب) و (كلير) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة زرقاء ;كرة صفراء ;كرة خضراء ;كرة صفراء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة صفراء، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (بوب) و (كلير) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة زرقاء ;كرة صفراء ;كرة خضراء ;كرة زرقاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة سوداء، وكلير لديها كرة بنية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم (كلير) و (بوب) تبادلوا الكرات أخيراً، (أليس) و (كلير) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة زرقاء ;كرة سوداء ;كرة بنية ;كرة سوداء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة سوداء، وكلير لديها كرة بنية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم (كلير) و (بوب) تبادلوا الكرات أخيراً، (أليس) و (كلير) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة زرقاء ;كرة سوداء ;كرة بنية ;كرة زرقاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة سوداء، وكلير لديها كرة بنية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم (كلير) و (بوب) تبادلوا الكرات أخيراً، (أليس) و (كلير) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة زرقاء ;كرة سوداء ;كرة بنية ;كرة بنية ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة صفراء، بوب لديها كرة زرقاء، وكلير لديها كرة وردية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (بوب) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة زرقاء ;كرة صفراء ;كرة وردية ;كرة زرقاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة صفراء، بوب لديها كرة زرقاء، وكلير لديها كرة وردية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (بوب) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة زرقاء ;كرة صفراء ;كرة وردية ;كرة صفراء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة صفراء، بوب لديها كرة زرقاء، وكلير لديها كرة وردية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (بوب) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة زرقاء ;كرة صفراء ;كرة وردية ;كرة وردية ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة سوداء، وكلير لديها كرة زرقاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (أليس) تبادلوا الكرات أخيراً، (أليس) و (بوب) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة زرقاء ;كرة سوداء ;كرة خضراء ;كرة خضراء ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة سوداء، وكلير لديها كرة زرقاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (أليس) تبادلوا الكرات أخيراً، (أليس) و (بوب) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة زرقاء ;كرة سوداء ;كرة خضراء ;كرة زرقاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة سوداء، وكلير لديها كرة زرقاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (أليس) تبادلوا الكرات أخيراً، (أليس) و (بوب) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة زرقاء ;كرة سوداء ;كرة خضراء ;كرة سوداء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة سوداء، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة زرقاء ;كرة سوداء ;كرة خضراء ;كرة زرقاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة سوداء، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة زرقاء ;كرة سوداء ;كرة خضراء ;كرة خضراء ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة زرقاء، بوب لديها كرة سوداء، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة زرقاء ;كرة سوداء ;كرة خضراء ;كرة سوداء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة أرجوانية، بوب لديها كرة زرقاء، وكلير لديها كرة سوداء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة زرقاء ;كرة سوداء ;كرة أرجوانية ;كرة زرقاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة أرجوانية، بوب لديها كرة زرقاء، وكلير لديها كرة سوداء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة زرقاء ;كرة سوداء ;كرة أرجوانية ;كرة أرجوانية ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة أرجوانية، بوب لديها كرة زرقاء، وكلير لديها كرة سوداء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة زرقاء ;كرة سوداء ;كرة أرجوانية ;كرة سوداء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة صفراء، بوب لديها كرة بنية، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (بوب) و (كلير) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة بنية ;كرة صفراء ;كرة خضراء ;كرة خضراء ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة صفراء، بوب لديها كرة بنية، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (بوب) و (كلير) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة بنية ;كرة صفراء ;كرة خضراء ;كرة بنية ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة صفراء، بوب لديها كرة بنية، وكلير لديها كرة خضراء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (بوب) و (كلير) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (بوب) و (كلير) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة بنية ;كرة صفراء ;كرة خضراء ;كرة صفراء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة صفراء، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (بوب) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة بيضاء ;كرة صفراء ;كرة وردية ;كرة بيضاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة صفراء، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (بوب) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة بيضاء ;كرة صفراء ;كرة وردية ;كرة صفراء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة صفراء، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (بوب) يتبادلان الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (بوب) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة بيضاء ;كرة صفراء ;كرة وردية ;كرة وردية ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة سوداء، وكلير لديها كرة أرجوانية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (أليس) تبادلوا الكرات أخيراً، (بوب) و (أليس) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة سوداء ;كرة أرجوانية ;كرة خضراء ;كرة خضراء ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة سوداء، وكلير لديها كرة أرجوانية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (أليس) تبادلوا الكرات أخيراً، (بوب) و (أليس) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة سوداء ;كرة أرجوانية ;كرة خضراء ;كرة أرجوانية ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة سوداء، وكلير لديها كرة أرجوانية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (أليس) تبادلوا الكرات أخيراً، (بوب) و (أليس) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة سوداء ;كرة أرجوانية ;كرة خضراء ;كرة سوداء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة بنية، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم، (بوب) و (كلير) تبادلوا الكرات أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة بيضاء ;كرة بنية ;كرة وردية ;كرة بنية ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة بنية، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم، (بوب) و (كلير) تبادلوا الكرات أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة بيضاء ;كرة بنية ;كرة وردية ;كرة وردية ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة وردية، بوب لديها كرة بنية، وكلير لديها كرة بيضاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (أليس) و (كلير) تبادلوا الكرات ثم، (بوب) و (كلير) تبادلوا الكرات أخيراً، (كلير) و (أليس) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة بيضاء ;كرة بنية ;كرة وردية ;كرة بيضاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة أرجوانية، وكلير لديها كرة زرقاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (بوب) تبادلوا الكرات أخيراً، (بوب) و (أليس) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة زرقاء ;كرة أرجوانية ;كرة خضراء ;كرة زرقاء ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة أرجوانية، وكلير لديها كرة زرقاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (بوب) تبادلوا الكرات أخيراً، (بوب) و (أليس) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة زرقاء ;كرة أرجوانية ;كرة خضراء ;كرة أرجوانية ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة خضراء، بوب لديها كرة أرجوانية، وكلير لديها كرة زرقاء. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، بوب وأليس يتبادلان الكرات ثم (كلير) و (بوب) تبادلوا الكرات أخيراً، (بوب) و (أليس) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة زرقاء ;كرة أرجوانية ;كرة خضراء ;كرة خضراء ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة برتقالية، بوب لديها كرة بيضاء، وكلير لديها كرة وردية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (أليس) و (كلير) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة برتقالية ;كرة بيضاء ;كرة وردية ;كرة برتقالية ;A
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة برتقالية، بوب لديها كرة بيضاء، وكلير لديها كرة وردية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (أليس) و (كلير) تبادلوا الكرات في نهاية اللعبة، بوب لديه ;كرة برتقالية ;كرة بيضاء ;كرة وردية ;كرة وردية ;C
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة برتقالية، بوب لديها كرة بيضاء، وكلير لديها كرة وردية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (كلير) و (أليس) تبادلوا الكرات ثم، بوب وأليس تبادل الكرات. أخيراً، (أليس) و (كلير) تبادلوا الكرات في نهاية اللعبة، كلير لديها ;كرة برتقالية ;كرة بيضاء ;كرة وردية ;كرة بيضاء ;B
(أليس) و (بوب) و (كلير) يلعبون لعبة في بداية اللعبة، كل منهم يحمل كرة: أليس لديها كرة برتقالية، بوب لديها كرة حمراء، وكلير لديها كرة وردية. مع تقدم اللعبة، يتبادل اللاعبون الكرات. أولاً، (بوب) و (كلير) تبادلوا الكرات ثم، أليس وبوب تبادل الكرات. أخيراً، (كلير) و (بوب) تبادلوا الكرات في نهاية اللعبة، أليس لديها ;كرة برتقالية ;كرة حمراء ;كرة وردية ;كرة وردية ;C
