question;A;B;C;answer;answer_abc
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima ljubičastu loptu, a Claire ima plavu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Bob i Claire zamijenili jaja. Konačno, Alice i Claire zamijenili su jaja. Na kraju igre, Bob ima ;plava lopta ;žuta kugla ;ljubičasto loptice ;žuta kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima ljubičastu loptu, a Claire ima plavu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Bob i Claire zamijenili jaja. Konačno, Alice i Claire zamijenili su jaja. Na kraju igre, Claire ima ;plava lopta ;žuta kugla ;ljubičasto loptice ;plava lopta ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima smeđu loptu, Bob ima crvenu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Alice ima ;Bijela kugla ;smeđa loptica ;Crvena loptica ;Crvena loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima smeđu loptu, Bob ima crvenu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Bob ima ;Bijela kugla ;smeđa loptica ;Crvena loptica ;smeđa loptica ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima smeđu loptu, Bob ima crvenu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Claire ima ;Bijela kugla ;smeđa loptica ;Crvena loptica ;Bijela kugla ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob ima smeđu loptu, a Claire ima narančastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Alice ima ;narandžasta loptica ;smeđa loptica ;ružičasta loptica ;smeđa loptica ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob ima smeđu loptu, a Claire ima narančastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Bob ima ;narandžasta loptica ;smeđa loptica ;ružičasta loptica ;ružičasta loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob ima smeđu loptu, a Claire ima narančastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Claire ima ;narandžasta loptica ;smeđa loptica ;ružičasta loptica ;narandžasta loptica ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob žutu loptu, a Claire zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Alice ima ;plava lopta ;žuta kugla ;zelena loptica ;zelena loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob žutu loptu, a Claire zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Bob ima ;plava lopta ;žuta kugla ;zelena loptica ;žuta kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob žutu loptu, a Claire zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Claire ima ;plava lopta ;žuta kugla ;zelena loptica ;plava lopta ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob ima crnu loptu, a Claire ima smeđu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Alice i Claire zamijenili su jaja. Na kraju igre, Alice ima ;plava lopta ;Crna kugla ;smeđa loptica ;Crna kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob ima crnu loptu, a Claire ima smeđu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Alice i Claire zamijenili su jaja. Na kraju igre, Bob ima ;plava lopta ;Crna kugla ;smeđa loptica ;plava lopta ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob ima crnu loptu, a Claire ima smeđu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Alice i Claire zamijenili su jaja. Na kraju igre, Claire ima ;plava lopta ;Crna kugla ;smeđa loptica ;smeđa loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima plavu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Alice ima ;plava lopta ;žuta kugla ;ružičasta loptica ;plava lopta ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima plavu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Bob ima ;plava lopta ;žuta kugla ;ružičasta loptica ;žuta kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima plavu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Claire ima ;plava lopta ;žuta kugla ;ružičasta loptica ;ružičasta loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima crnu loptu, a Claire ima plavu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Alice zamijenile jaja. Konačno, Alice i Bob razmjenjuju jaja. Na kraju igre, Alice ima ;plava lopta ;Crna kugla ;zelena loptica ;zelena loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima crnu loptu, a Claire ima plavu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Alice zamijenile jaja. Konačno, Alice i Bob razmjenjuju jaja. Na kraju igre, Bob ima ;plava lopta ;Crna kugla ;zelena loptica ;plava lopta ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima crnu loptu, a Claire ima plavu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Alice zamijenile jaja. Konačno, Alice i Bob razmjenjuju jaja. Na kraju igre, Claire ima ;plava lopta ;Crna kugla ;zelena loptica ;Crna kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob ima crnu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Alice ima ;plava lopta ;Crna kugla ;zelena loptica ;plava lopta ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob ima crnu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Bob ima ;plava lopta ;Crna kugla ;zelena loptica ;zelena loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima plavu loptu, Bob ima crnu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Claire ima ;plava lopta ;Crna kugla ;zelena loptica ;Crna kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ljubičastu loptu, Bob ima plavu loptu, a Claire ima crnu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Alice ima ;plava lopta ;Crna kugla ;ljubičasto loptice ;plava lopta ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ljubičastu loptu, Bob ima plavu loptu, a Claire ima crnu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Bob ima ;plava lopta ;Crna kugla ;ljubičasto loptice ;ljubičasto loptice ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ljubičastu loptu, Bob ima plavu loptu, a Claire ima crnu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Claire ima ;plava lopta ;Crna kugla ;ljubičasto loptice ;Crna kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima smeđu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Alice ima ;smeđa loptica ;žuta kugla ;zelena loptica ;zelena loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima smeđu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Bob ima ;smeđa loptica ;žuta kugla ;zelena loptica ;smeđa loptica ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima smeđu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Claire ima ;smeđa loptica ;žuta kugla ;zelena loptica ;žuta kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob žutu loptu, a Claire bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Alice ima ;Bijela kugla ;žuta kugla ;ružičasta loptica ;Bijela kugla ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob žutu loptu, a Claire bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Bob ima ;Bijela kugla ;žuta kugla ;ružičasta loptica ;žuta kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob žutu loptu, a Claire bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Bob razmjenjuju jaja. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Claire ima ;Bijela kugla ;žuta kugla ;ružičasta loptica ;ružičasta loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima crnu loptu, a Claire ljubičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Alice zamijenile jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Alice ima ;Crna kugla ;ljubičasto loptice ;zelena loptica ;zelena loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima crnu loptu, a Claire ljubičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Alice zamijenile jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Bob ima ;Crna kugla ;ljubičasto loptice ;zelena loptica ;ljubičasto loptice ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima crnu loptu, a Claire ljubičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Alice zamijenile jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Claire ima ;Crna kugla ;ljubičasto loptice ;zelena loptica ;Crna kugla ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob ima smeđu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Bob i Claire zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Alice ima ;Bijela kugla ;smeđa loptica ;ružičasta loptica ;smeđa loptica ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob ima smeđu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Bob i Claire zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Bob ima ;Bijela kugla ;smeđa loptica ;ružičasta loptica ;ružičasta loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima ružičastu loptu, Bob ima smeđu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Alice i Claire zamijene loptice. Onda su Bob i Claire zamijenili jaja. Konačno, Claire i Alice zamijenili su jaja. Na kraju igre, Claire ima ;Bijela kugla ;smeđa loptica ;ružičasta loptica ;Bijela kugla ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima ljubičastu loptu, a Claire ima plavu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Alice ima ;plava lopta ;ljubičasto loptice ;zelena loptica ;plava lopta ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima ljubičastu loptu, a Claire ima plavu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Bob ima ;plava lopta ;ljubičasto loptice ;zelena loptica ;ljubičasto loptice ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima zelenu loptu, Bob ima ljubičastu loptu, a Claire ima plavu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Claire ima ;plava lopta ;ljubičasto loptice ;zelena loptica ;zelena loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima bijelu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Alice i Claire zamijenili su jaja. Na kraju igre, Alice ima ;narandžasta loptica ;Bijela kugla ;ružičasta loptica ;narandžasta loptica ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima bijelu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Alice i Claire zamijenili su jaja. Na kraju igre, Bob ima ;narandžasta loptica ;Bijela kugla ;ružičasta loptica ;ružičasta loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima bijelu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Alice i Claire zamijenili su jaja. Na kraju igre, Claire ima ;narandžasta loptica ;Bijela kugla ;ružičasta loptica ;Bijela kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima crvenu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Alice ima ;narandžasta loptica ;Crvena loptica ;ružičasta loptica ;ružičasta loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima crvenu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Bob ima ;narandžasta loptica ;Crvena loptica ;ružičasta loptica ;Crvena loptica ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima crvenu loptu, a Claire ružičastu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Claire zamijene loptice. Onda su Alice i Bob zamijenili jaja. Konačno, Claire i Bob razmjenjuju jaja. Na kraju igre, Claire ima ;narandžasta loptica ;Crvena loptica ;ružičasta loptica ;narandžasta loptica ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima narančastu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Alice ima ;narandžasta loptica ;Bijela kugla ;žuta kugla ;narandžasta loptica ;A
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima narančastu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Bob ima ;narandžasta loptica ;Bijela kugla ;žuta kugla ;žuta kugla ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alisa ima žutu loptu, Bob ima narančastu loptu, a Claire ima bijelu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Claire i Alice zamijene jaja. Onda su Bob i Alice zamijenili jaja. Konačno, Bob i Claire zamijenili su loptice. Na kraju igre, Claire ima ;narandžasta loptica ;Bijela kugla ;žuta kugla ;Bijela kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima bijelu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Alice ima ;narandžasta loptica ;Bijela kugla ;zelena loptica ;zelena loptica ;C
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima bijelu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Bob ima ;narandžasta loptica ;Bijela kugla ;zelena loptica ;Bijela kugla ;B
Alice, Bob i Claire igraju igru. Na početku igre, svaka od njih drži loptu: Alice ima narančastu loptu, Bob ima bijelu loptu, a Claire ima zelenu loptu. Kako igra napreduje, igrači se u parovima mijenjaju lopticama. Prvo, Bob i Alice zamijene loptice. Onda su Claire i Bob zamijenili jaja. Konačno, Bob i Alice mijenjaju loptice. Na kraju igre, Claire ima ;narandžasta loptica ;Bijela kugla ;zelena loptica ;narandžasta loptica ;A
