question;A;B;C;answer;answer_abc
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob une balle pourpre et Claire une balle bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Bob et Claire échangent leurs couilles. Enfin, Alice et Claire ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule jaune ;boule violette ;boule jaune ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob une balle pourpre et Claire une balle bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Bob et Claire échangent leurs couilles. Enfin, Alice et Claire ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule bleue ;boule jaune ;boule violette ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle brune, Bob a une balle rouge et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule blanche ;boule brune ;boule rouge ;boule rouge ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle brune, Bob a une balle rouge et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule blanche ;boule brune ;boule rouge ;boule brune ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle brune, Bob a une balle rouge et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule blanche ;boule brune ;boule rouge ;boule blanche ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle brune et Claire a une balle orange. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule orange ;boule brune ;boule rose ;boule brune ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle brune et Claire a une balle orange. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule orange ;boule brune ;boule rose ;boule rose ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle brune et Claire a une balle orange. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule orange ;boule brune ;boule rose ;boule orange ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une jaune et Claire une verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule bleue ;boule jaune ;boule verte ;boule verte ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une jaune et Claire une verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule jaune ;boule verte ;boule jaune ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une jaune et Claire une verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule bleue ;boule jaune ;boule verte ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une balle noire et Claire une balle brune. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Alice et Claire ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule bleue ;boule noire ;boule brune ;boule noire ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une balle noire et Claire une balle brune. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Alice et Claire ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule noire ;boule brune ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une balle noire et Claire une balle brune. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Alice et Claire ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule bleue ;boule noire ;boule brune ;boule brune ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob a une balle bleue et Claire a une balle rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule bleue ;boule jaune ;boule rose ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob a une balle bleue et Claire a une balle rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule jaune ;boule rose ;boule jaune ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob a une balle bleue et Claire a une balle rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule bleue ;boule jaune ;boule rose ;boule rose ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob a une balle noire et Claire a une balle bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Alice échangent leurs couilles. Finalement, Alice et Bob échangent leurs couilles. À la fin du jeu, Alice a le ;boule bleue ;boule noire ;boule verte ;boule verte ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob a une balle noire et Claire a une balle bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Alice échangent leurs couilles. Finalement, Alice et Bob échangent leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule noire ;boule verte ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob a une balle noire et Claire a une balle bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Alice échangent leurs couilles. Finalement, Alice et Bob échangent leurs couilles. À la fin du jeu, Claire a le ;boule bleue ;boule noire ;boule verte ;boule noire ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une balle noire et Claire une balle verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule bleue ;boule noire ;boule verte ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une balle noire et Claire une balle verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule noire ;boule verte ;boule verte ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle bleue, Bob une balle noire et Claire une balle verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule bleue ;boule noire ;boule verte ;boule noire ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle pourpre, Bob a une balle bleue et Claire a une balle noire. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule bleue ;boule noire ;boule violette ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle pourpre, Bob a une balle bleue et Claire a une balle noire. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule noire ;boule violette ;boule violette ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle pourpre, Bob a une balle bleue et Claire a une balle noire. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule bleue ;boule noire ;boule violette ;boule noire ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob a une balle brune et Claire a une balle verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule brune ;boule jaune ;boule verte ;boule verte ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob a une balle brune et Claire a une balle verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule brune ;boule jaune ;boule verte ;boule brune ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob a une balle brune et Claire a une balle verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule brune ;boule jaune ;boule verte ;boule jaune ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle jaune et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule blanche ;boule jaune ;boule rose ;boule blanche ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle jaune et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule blanche ;boule jaune ;boule rose ;boule jaune ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle jaune et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Bob échangent des couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule blanche ;boule jaune ;boule rose ;boule rose ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob a une balle noire et Claire a une balle pourpre. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Alice échangent leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin du jeu, Alice a le ;boule noire ;boule violette ;boule verte ;boule verte ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob a une balle noire et Claire a une balle pourpre. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Alice échangent leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin de la partie, Bob a le ;boule noire ;boule violette ;boule verte ;boule violette ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob a une balle noire et Claire a une balle pourpre. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Alice échangent leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin du jeu, Claire a le ;boule noire ;boule violette ;boule verte ;boule noire ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle brune et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Bob et Claire échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule blanche ;boule brune ;boule rose ;boule brune ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle brune et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Bob et Claire échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule blanche ;boule brune ;boule rose ;boule rose ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle rose, Bob a une balle brune et Claire a une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Claire échangent des couilles. Puis, Bob et Claire échangent leurs couilles. Enfin, Claire et Alice ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule blanche ;boule brune ;boule rose ;boule blanche ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob une boule violette et Claire une boule bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin du jeu, Alice a le ;boule bleue ;boule violette ;boule verte ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob une boule violette et Claire une boule bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule violette ;boule verte ;boule violette ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle verte, Bob une boule violette et Claire une boule bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin du jeu, Claire a le ;boule bleue ;boule violette ;boule verte ;boule verte ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule blanche et Claire a une boule rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Alice et Claire ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule orange ;boule blanche ;boule rose ;boule orange ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule blanche et Claire a une boule rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Alice et Claire ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule orange ;boule blanche ;boule rose ;boule rose ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule blanche et Claire a une boule rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Alice et Claire ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule orange ;boule blanche ;boule rose ;boule blanche ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule rouge et Claire a une boule rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule orange ;boule rouge ;boule rose ;boule rose ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule rouge et Claire a une boule rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule orange ;boule rouge ;boule rose ;boule rouge ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule rouge et Claire a une boule rose. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Bob et Claire échangent leurs couilles. Puis, Alice et Bob échangent des couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule orange ;boule rouge ;boule rose ;boule orange ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob une boule orange et Claire une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule orange ;boule blanche ;boule jaune ;boule orange ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob une boule orange et Claire une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule orange ;boule blanche ;boule jaune ;boule jaune ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob une boule orange et Claire une balle blanche. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. D'abord, Claire et Alice échangent leurs couilles. Puis, Bob et Alice échangent leurs couilles. Enfin, Bob et Claire ont échangé leurs couilles. À la fin du jeu, Claire a le ;boule orange ;boule blanche ;boule jaune ;boule blanche ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule blanche et Claire a une boule verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin du jeu, Alice a le ;boule orange ;boule blanche ;boule verte ;boule verte ;C
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule blanche et Claire a une boule verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin de la partie, Bob a le ;boule orange ;boule blanche ;boule verte ;boule blanche ;B
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une boule orange, Bob a une boule blanche et Claire a une boule verte. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Bob et Alice échangent des balles. Puis, Claire et Bob ont échangé leurs couilles. Enfin, Bob et Alice échangent leurs couilles. À la fin du jeu, Claire a le ;boule orange ;boule blanche ;boule verte ;boule orange ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob une balle verte et Claire une balle bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Bob échangent des balles. Puis, Alice et Claire échangent leurs couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin du jeu, Alice a le ;boule bleue ;boule jaune ;boule verte ;boule bleue ;A
Alice, Bob et Claire jouent à un jeu. Au début du jeu, elles tiennent chacune une balle: Alice a une balle jaune, Bob une balle verte et Claire une balle bleue. Au fur et à mesure que le jeu progresse, les joueurs échangent des balles par paires. Tout d'abord, Alice et Bob échangent des balles. Puis, Alice et Claire échangent leurs couilles. Enfin, Claire et Bob ont échangé leurs couilles. À la fin de la partie, Bob a le ;boule bleue ;boule jaune ;boule verte ;boule verte ;C
