,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
10,फास्ट फूड फिश जॉइंटमध्ये काम करण्याचा पहिला दिवस बॉबला भीती वाटत होती.,तो त्याच्या भव्य नौटंकी वर्दी परिधान करण्यासाठी प्रतीक्षा केली.,बॉबने युनिफॉर्म घातल्यानंतर फिश बर्गर बनवायला सुरुवात केली.,"तो इतका व्यस्त होता की, तो पुन्हा रस्त्यावरील कपड्यांमध्ये बदल करायला विसरला.",बॉबला तो पोशाख इतका आवडला की त्याने तो आपल्या मित्रांना दाखवला.,बॉब कामानंतर नाविक पोशाख घालून बाहेर गेला.,2
11,एक मित्र भेटला.,मी तिला सांगितलं की माझा कुत्रा चावतो.,तिने ऐकलं नाही.,तिने त्याला गाढवण्याचा आणि त्याच्याशी खेळण्याचा प्रयत्न केला.,माझ्या कुत्र्याने तिला चावले.,माझा कुत्रा पळून गेला.,1
12,लेस्टरला नेहमीच अधिक कलात्मक व्हायचं होतं.,त्याने एक दिवस एका फुलाचे चित्र काढण्याचा प्रयत्न करण्याचा निर्णय घेतला.,तो एका सुंदर ऑर्किडसमोर बसतो आणि चित्र काढायला लागतो.,लेस्टरचे चित्र खूप छान आले आहे.,तो त्याच्या लिव्हिंग रूममध्ये भिंतीवर चित्र टाकत असतो.,तो पुन्हा कधीही काहीही काढणार नाही असा निर्णय घेतो.,1
13,पाब्लोला वर्म्स खायला आवडतात.,हे कसं करायचं याबद्दल शाळेत त्यांनी एक पुस्तक वाचलं होतं.,तो त्यांना ऑलिव्ह ऑइलमध्ये तळतो.,त्याला हे महिन्यातून एकदा करायला आवडतं.,पाब्लोला कृमी आवडतात आणि ते एक चवदार पदार्थ म्हणून पाहतात.,पाब्लोला वर्म्स खाण्यात मजा येत नाही.,1
14,किराला जपानी संस्कृती नेहमीच आवडत असे.,तिचे अनेक आवडते चित्रपट जपानी भाषेत होते.,तिने तिथे जाण्याचा निर्णय घेतला.,अनेक वर्षे ती तिच्या प्रवासासाठी पैसे वाचवत होती.,तिने सगळे पैसे शूजवर खर्च केले.,ती तिच्या आयुष्यातील सर्वोत्तम ट्रिप होती.,2
15,ग्लेनला फिरायला जायचं होतं.,त्याने आपली जाकीट घातली आणि बाहेर गेला.,"फुटपाथवर चालताना, तो अडखळला आणि त्याचा गुडघा फुटला.",ग्लेन पुन्हा उभा राहिला आणि त्याच्या घरी परत लंगडत गेला.,ग्लेनने आतापर्यंतची सर्वोत्तम मॅरेथॉन धाव घेतली.,ग्लेनने शपथ घेतली होती की तो पुन्हा कधीच चालत नाही.,2
16,येशूने दिवसभर फर्निचर पॉलिश करण्यात घालवला.,रात्रीच्या वेळी त्यांनी केलेल्या कामाचा आढावा घेतला.,सर्व काही चमकदार आणि नवीन दिसत होते.,येशूने त्या संध्याकाळी आपल्या सर्व मित्रांना एका पार्टीसाठी आमंत्रित केले होते.,ते म्हणाले की त्याचे फर्निचर छान दिसत होते.,त्याचे मित्र त्याच्या फर्निचरला पॉलिश करत होते.,1
17,मी नुकताच दुकानात जात होतो.,"मी बाहेर पडताना माझ्या हाताला थंड, कठोर धातूचा स्पर्श झाला.",मला धक्का बसला की मला गाडीने धडक दिली!,मला धडकल्याचं पाहून ड्रायव्हरने खूप माफी मागितली.,मी त्यांना सांगितलं की ठीक आहे आणि मग मी निघून गेलो.,कारचा ड्रायव्हर माझ्यावर खूप रागावला.,1
18,जीनाची बहीण काचेच्या तुकड्यावरुन आपला पाय कापली.,रक्त तिच्या पायावरुन आणि तिच्या जोडीत पसरले.,रक्त पाहिल्यावर ती घरी पळाली.,"जीना तिच्या मागे धावली, पण तिला साथ देता आली नाही.",घरी आल्यावर सगळ्यांनी आईस्क्रीम खाल्लं.,जीनाची बहीण डॉक्टरकडे गेली.,2
19,एक लहान मुलगा तिसऱ्या वर्गात होता.,तो खूप हुशार होता पण वाचनात अडचणी येत होत्या.,जेव्हा जेव्हा तो मोठ्याने वाचत असे तेव्हा त्याचे वर्गमित्र त्याच्यावर हसत असत.,त्याने दररोज वाचनाचा सराव करायला सुरुवात केली.,तो मुलगा कधीच सुधारणार नाही हे कबूल केले.,"वर्षाच्या शेवटी, त्याने त्याच्या वाचनाच्या परीक्षेत चांगले प्रदर्शन केले.",2
20,रोझीच्या वर्गात एक छोटीशी पार्टी होती.,तिने सर्वांसाठी फळ सलाड बनवण्याचा निर्णय घेतला.,फळांसाठी तिने खूप पैसे खर्च केले आणि ते तयार करण्यासाठी खूप वेळ दिला.,पार्टीच्या दिवशी तिने फळांच्या सलादची एक मोठी वाटी उचलली.,रोझीच्या वर्गाने फळ सलाद खाल्ला.,रोझीने फळ सलादची वाटी तिच्या फ्रिजमध्ये घरी ठेवली होती.,1
21,केलीला तिचा नवा फोन मिळाल्याचा आनंद झाला.,ती ती सगळीकडे घेऊन जात असे.,दुर्दैवाने ती तोडली.,मात्र सुदैवाने ती ती दुरुस्त करून ठेवू शकली.,दुकानाकडून तिला ती दुरुस्त करण्यासाठी चांगली किंमत मिळाली.,केलीने नवीन फोन विकत घेतला.,1
22,"मी कॉलेजमध्ये असताना, मला एक वयोवृद्ध भेटला होता.",मी २२ वर्षांची होते आणि तो ३८ वर्षांचा होता.,आमची चांगली समज झाली होती आणि आम्ही एकत्र चांगला वेळ घालवला.,मी तिथे असताना आम्ही एकत्रच होतो.,त्या काळातील आठवणी मला खूप आवडतात.,त्यावेळची मला वाईट आठवणी आहेत.,1
23,बॉबला शाळेच्या नाट्यात व्हायचं होतं.,त्याने भूमिका काळजीपूर्वक अभ्यासली.,तो त्याच्या रेकॉर्डचा अभ्यास करत असे.,ऑडिशनच्या दिवशी त्याने उत्तम काम केलं.,बॉबला खूप अभिमान होता.,बॉबला खूप लाज वाटत होती.,1
24,जॅकीला आठवीच्या वर्गात हॉल मॉनिटर म्हणून नियुक्त करण्यात आले आहे.,तिला संपूर्ण वर्गात ईर्ष्या वाटते.,वर्गमित्र अनेकदा तिच्या नोकरीला धोका निर्माण करतात.,ते जॅकीची हॉल पास चोरून घेतील.,मुख्याध्यापिकांनी तिच्या गोंधळलेल्या वर्गमित्राना निलंबित केले.,तिच्या वर्गमित्रांना त्यांच्या वागणुकीबद्दल पुरस्कार मिळाले.,1
25,माझ्या वडिलांना नुकतीच नवीन गाडी मिळाली होती.,साजरा करण्यासाठी आम्ही सर्वजण गाडी चालवायला गेलो.,आणखी एक गाडी स्टॉप साइनला धडकली आणि आमच्यावर आदळली.,मी खिडकीला इतक्या जोरात धडक दिली की ती तुटली.,मी बाहेर गेलो आणि मी आणि माझे वडील ठीक होतो.,आम्ही दोघेही त्या वाहनाच्या धक्क्याने ठार झालो.,1
26,माझ्या नात्याला फ्रोजन चित्रपट आवडतो.,तिला नेहमी ते घालायचं असतं.,ती घराभोवती गाऊन फिरते.,तिला ओरडायला आवडतं.,ती ती पुन्हा पुन्हा गात असते.,तिला खेळ आवडतात आणि राजकुमारी गोष्टींचा तिरस्कार करतात.,1
27,"अॅलेक्स कोर्ट वर ड्रिबल करत होता, त्याच्या टीमने दोन गुण गमावले होते.","त्याने स्कोअरबोर्डवर नजर टाकली, आणि पाहिले की फक्त 5 सेकंद बाकी आहेत.",तो एक उघडा माणूस शोधण्याचा प्रयत्न म्हणून त्याच्या मनात धावा.,बचावपटू त्याच्या संघाच्या साथीदारांना चिकटून बसले होते.,बझर वाजला आणि त्याची टीमने खेळ जिंकला.,त्याने तीन पॉईंटर्सचा प्रयत्न केला आणि चुकवला.,2
28,मी लायब्ररीत आलो आणि बसलो.,मी आजूबाजूला पाहिलं तेव्हा मला एक मुलगा दिसला.,तो थोडा वेळ माझ्याकडे बघत होता.,मी निराश झालो आणि सीटवरून उठलो.,"तो मुलगा काय करतोय, याला मी काही फरक पडत नव्हता.",मी त्याला विचारले की त्याचा काय त्रास आहे.,2
29,इवा आणि ब्रॅंट मुलाला जन्म देण्याचा प्रयत्न करत होते.,ते सहा महिने प्रयत्न करत होते पण त्यांना यश आले नाही.,[२ पानांवरील चित्र],पण नंतर त्यांनी डॉक्टरला मोठ्याने हसताना पाहिले.,ब्रँट एक मुलाचं अपहरण करण्याचं प्लॅन रद्द करेल.,त्यांना बाळ आहे हे जाणून त्या जोडप्याला आनंद होईल.,2
30,कॅथरीनला नेहमीच कर्लिंगच्या खेळाची आवड होती.,कॅथरीनला टीव्हीवर खेळाडू खेळताना बघायला आवडते.,एके दिवशी कॅथरीनने कर्लिंग सराव सत्राला भेट देण्याचा निर्णय घेतला.,"सराव करताना, एका खेळाडूने कॅथरीनला खेळायला बोलावलं.",कॅथरीनने मग दररोज सराव करण्यास सुरुवात केली आणि ती त्यात चांगली झाली.,कॅथरीनला कर्लिंगला कंटाळवाणे वाटले.,1
31,फ्रान्सिस नेहमी ड्रायव्हिंग शिकण्यासाठी उत्सुक होता.,शेवटी तो ड्रायव्हिंग लायसन्स घेण्यासाठी पुरेसा मोठा झाला आहे.,फ्रान्सिस लायसन्स मिळवण्यासाठी खूप मेहनत करतो.,तो सहजपणे ड्रायव्हिंगची परीक्षा पास करतो.,फ्रान्सिसला त्याच्या कामगिरीचा खरोखर अभिमान आहे.,फ्रान्सिसने सार्वजनिक वाहतुकीचा वापर करण्याचे ठरवले.,1
32,काल मला द नटक्रॅकर बघताना खूप मजा आली.,मला ते खूप आवडलं.,जेव्हा नर्तक स्टेजला सजवत होते तेव्हा ते सुंदर होते.,मी शो बघून स्वतःला सन्मानित समजतो.,मी पुन्हा कधीही ते पाहणार नाही अशी शपथ घेतली.,मला ते पुन्हा बघायचं होतं.,2
33,मी सकाळी ८.३० वाजता माझ्या वर्गात जागे झालो.,मी झोपलेल्या मनाने बेडवरून उठलो आणि शॉवर घेतला.,मी पटकन नाश्ता केला आणि वर्गात चालत गेलो.,५० मिनिटांच्या वर्गानंतर मी माझ्या वसतिगृहात परत जाऊ लागलो.,मी पुन्हा वर्गात जाण्याचा निर्णय घेतला.,"मी तिथे पोचल्यावर, मी थोडी झोप घेतली.",2
34,गॅरीला लिसाचे लक्ष वेधायचे होते.,एक दिवस त्याने लिसाला कविता लिहायचे ठरवले.,"दुसऱ्या दिवशी शाळेत, गॅरी लिसाला प्रवेशद्वारावर पाहतो.",गॅरी लिसाला मोठ्याने हसतो आणि तिला कविता देतो.,गॅरी लिसाला जोरात मारतो आणि निघून जातो.,लिसा कबूल करते की तिलाही गॅरीवर प्रेम आहे.,2
35,कार्लोसला नेहमीच फ्रान्सला भेट द्यायची होती.,तो जाण्यापूर्वी फ्रेंच बोलणं शिकला पाहिजे असं तो ठरवतो.,तो रात्रीच्या वर्गात नोंदणी करतो आणि खूप मेहनत करतो.,कार्लोसला आता फ्रेंच चांगलं बोलता येतंय.,कार्लोसने ऑस्ट्रेलियाला जाणारी फ्लाइट बुक केली.,कार्लोस पॅरिसच्या प्रवासामध्ये त्याच्या फ्रेंचचा जास्तीत जास्त वापर करतो.,2
36,लार्सला नेहमीच फोटोग्राफीची आवड होती.,"त्याचा मित्र एक उत्कृष्ट छायाचित्रकार होता, पण त्याने कधी प्रयत्न केला नव्हता.",एके दिवशी त्याने एक साधा पण दर्जेदार कॅमेरा विकत घेतला.,त्या दिवसापासून लार्स दररोज निसर्गाचे फोटो काढत होता.,लार्सला फोटोग्राफीची आवड निर्माण झाली.,लार्सला फोटोग्राफीची घृणा होती.,1
37,मी इलेक्ट्रॉनिक्स स्टोअरमधून एक टीव्ही विकत घेतला.,हा एक मोठा फ्लॅटस्क्रीन आहे ज्यामध्ये उच्च परिभाषा गुणवत्ता चित्र आहे.,"त्या कर्मचाऱ्याने मला खात्री दिली की, जर काही झालं तर त्यासाठी वॉरंटी घ्यावी.",एक आठवड्यानंतर टीव्ही माझ्या भिंतीवरून पडला आणि तोडला.,मी वॉरंटीसह ते दुरुस्त करू शकलो.,नंतर त्या कर्मचाऱ्याचा मृतदेह सापडला.,1
38,रायन एका उद्यानात होता.,आणि त्याने एक लहान मुलगी बघितली ज्याच्या हातात एक बलून होता.,पार्क सोडताना त्याने त्याच फुगाला झाडावर अडकलेले पाहिले.,तो बॉल परत आणण्यासाठी झाडावर चढला.,रयानने हेतूनेच तो बलून फोडला.,रायनने मुलीला शोधून काढलं आणि तिला गमावलेला बलून दिला.,2
39,जेन्सच्या मॅनेजरने तिला सांगितले की तिला तिचा रेझ्युमे अपलोड करायचा आहे.,तिला कळलं की तिचा रेझ्युमे योग्य पद्धतीने फॉर्मेट केला नव्हता.,तिने सर्व सामग्री योग्य टेम्पलेटमध्ये हस्तांतरित केली.,"तिच्या शेवटच्या नोकरीची माहिती जोडत, तिने रेझ्युमे अपडेट केला.",मग तिने ती तिच्या मॅनेजरला पाठवली.,जेने डिशवॉशिंगचा तिरस्कार केला.,1
40,नील फेज शहरात फिरत होता.,त्यांनी त्यांच्या जातीय पाककृतीचा स्वाद घेतला.,मग तो स्मृती खरेदीसाठी गेला.,"फेझमध्ये उत्तम रस्त्यावरील कलाकारही होते, असे त्यांनी नमूद केले.",नीलला खूप मजा आली.,नील आणि फेज चांगले मित्र बनले.,1
41,मला माझ्या कुत्र्याला फिरायला घेऊन जायचं होतं.,माझ्या शेजारच्यांना पट्टा हवा असतो.,मी माझ्या घरात पट्टा शोधला.,मला ते सापडले नाही.,मी माझ्या कुत्र्याला मागच्या अंगणात घेऊन जाण्याचा निर्णय घेतला.,मी माझ्या कुत्र्याला घरात जाऊ दिलं.,1
42,"तो एक उज्ज्वल, उबदार दिवस होता.","तर जो ने विचार केला की, एक चालायला जाणे चांगले होईल.",त्याने त्याच्या स्थानिक कॉफी शॉपमध्ये जाण्याचा निर्णय घेतला.,"पण अर्ध्यावर, तो थकून जाऊ लागला.",म्हणून तो कॉफी शॉपमध्ये पळाला.,जो बाहेर गेलाय याचा त्याला पश्चात्ताप होतो.,2
43,जेन दिवसभर पॅकेजची वाट पाहत होती.,अखेर तिने UPS चा माणूस दाराकडे चालताना पाहिला.,तो पॅकेज घेऊन आला आणि ती आत आणली.,तिने चाकूने पॅकेज उघडलं.,त्या बॉक्समध्ये एक नवजात बाळ होतं.,जेने पॅकेजमध्ये तिचा नवीन कोट शोधला.,2
44,फ्रँकला त्याचे गृहपाठ करायचे नव्हते.,त्याला त्याऐवजी व्हिडिओ गेम खेळायचे होते.,फ्रँकच्या आई-वडिलांनी त्याला आधी होमवर्क करायला सांगितलं.,फ्रँकने राग काढला आणि त्याला शिक्षा झाली.,फ्रँकने आठवडाभर त्याचे व्हिडिओ गेम गमावले.,फ्रँकला एक नवीन खेळ मिळाला.,1
45,टिमी त्याच्या शाळेत 3 पॉईंट स्पर्धेत भाग घेत होता.,"विजेत्याला कॉलेजसाठी १,००० डॉलरची शिष्यवृत्ती मिळण्याची संधी असेल.",टिमीने संपूर्ण शनिवार व रविवार तीन पॉईंटर्सची गोळी मारण्याचा सराव केला.,स्पर्धेचा दिवस आला तेव्हा तो तयार होता.,टिमीने स्पर्धा जिंकली.,टिम स्पर्धेच्या दिवशी ड्रायव्हिंग रेंजवर गेला होता.,1
46,शुक्रवारी ड्रेक एका पार्टीत उपस्थित होता.,त्याला कळलं की त्याच्या कोटातून त्याची पर्स चोरीला गेली आहे.,"ड्रेकने तात्काळ पोलिसांना बोलावले, पण वॉलेट सापडले नाही.",या विषयावर ड्रेकने पार्टीच्या होस्टचा सामना केला.,आणि होस्टने त्याला सांगितले की त्यालाही माहित नाही.,ड्रेकने होस्टला सांगितले की त्याला त्याच्या पार्टीत पुन्हा सहभागी व्हायचे आहे.,1
47,बॉबला त्याच्या ट्रकची फूट टायर सापडली.,त्याने यापूर्वी कधीही टायर बदलला नव्हता.,त्याने टायर जॅक आणि लोखंडी बाहेर काढले.,तो बूट काढू शकला नाही.,बॉबने त्याच्या फटका टायर दुरुस्त करण्यासाठी कोणालातरी बोलावले.,बॉब आपल्या ट्रकने बाजारात गेला.,1
48,जॅकला त्याच्या टॅब्लेट संगणकावर ई-मेल लिहून थकवा आला आहे.,त्याने ठरवलं की त्याला लॅपटॉपमध्ये गुंतवणूक करायची आहे.,तो परिपूर्ण एक आढळले आहे होईपर्यंत तो विविध लॅपटॉप संशोधन.,शेवटी तो ते विकत घेतो.,आता जॅकला ई-मेलला उत्तर देण्यात मजा येते.,जॅक आता ई-मेल ऐवजी पोस्टल सेवेचा वापर करतो.,1
49,जेकचे केस थोडे लांब होत होते.,त्याला नोकरीची मुलाखत येत होती.,त्याने आपल्या आईला त्याचे केस कापण्यास सांगितले.,त्याच्या आईने त्याला प्रोफेशनल दिसणारे केस कापले.,जेकने आपले हात धुतले.,जेकला नोकरी मिळाली.,2
50,आज शॉन आला होता.,"मी, सॅम आणि सॅन खेळत होतो.",मी किती वाईट आहे याबद्दल ते माझ्यावर रागावू लागले.,ते म्हणाले की मी बरे होईपर्यंत मी खेळू शकत नाही.,मी खूप दुखावलो गेलो होतो.,मला खूप आनंद झाला.,1
51,साराला एक कार्ड पाठवायचं होतं.,ती पोस्ट ऑफिसला गेली.,तिने टॅम्पसाठी पैसे दिले.,तिने पत्र एका लिफाफामध्ये ठेवले.,सारा स्वतःच तिचं पत्र घेऊन गेली.,साराचे पत्र लवकरच त्याच्या गंतव्यस्थानाकडे जात होते.,2
52,चक कामामुळे थकला होता.,त्याने काही काळासाठी आपले काम बंद केले.,त्यांनी सहकाऱ्यांशी गप्पा मारण्यासाठी फोरम उघडला.,त्या वाईट झोल्टार हिट्स नंतर त्याला या विश्रांतीची गरज होती.,चकने नोकरी सोडण्याचा निर्णय घेतला.,त्याला पुन्हा कामावर जाण्याची गरज भासली.,2
53,बॉबने खरेदीसाठी प्लास्टिकच्या खरेदी पिशव्या वापरल्या.,मग त्याच्या मित्राने त्याला सांगितले की प्लास्टिक पर्यावरणासाठी वाईट आहे.,बॉबने त्याच्या प्लास्टिक पिशव्यांचा त्याग करण्याचा निर्णय घेतला.,बॉबने काही पुन्हा वापरण्यायोग्य किरकोळ पिशव्यांमध्ये गुंतवणूक केली.,बॉबने खरेदीसाठी त्याच्या पुन्हा वापरण्यायोग्य किरकोळ पिशव्या वापरल्या.,बॉबने खरेदीसाठी त्याच्या प्लास्टिकच्या खरेदी पिशव्यांचा वापर सुरू ठेवला.,1
54,जोला एका प्रोजेक्टसाठी स्वतःचे चित्र काढायचे होते.,त्यांनी काही स्थानिक कलाकारांना फोन करून त्यांची किंमत विचारली.,एका कलाकाराला वाजवी दर मिळाले.,जो ने त्या चित्रकाराला भेटायला बोलावलं होतं.,जो परिणामाने खूप समाधानी होता.,कलाकारांनी जोच्या मांजरीचं चित्र काढलं.,1
55,अॅन धूम्रपान सोडण्याचा प्रयत्न करत होती.,तिने अनेक प्रयत्न केले पण प्रत्येकवेळी ती अयशस्वी झाली.,मग तिने निकोटीन पॅच लावून मदत केली.,आणि तिला मदत केली!,[२ पानांवरील चित्र],[१३ पानांवरील चित्र],2
56,जेनला उन्हाळ्यात तिच्या काकूंकडे पाठवलं.,तिला उन्हाळ्यात स्थानिक लायब्ररीपासून दूर राहण्याचा विचारच आवडत नव्हता.,ती काही पुस्तके सोबत घेऊन गेली पण ती त्या लवकर वाचत असे.,जेव्हा ती आली तेव्हा तिच्या आत्याने तिला तिच्या घरातल्या एका खास खोलीत नेले.,जेनने तिच्या पुस्तके शेकोटीत जळताना पाहिली.,खोलीत मुलींना आवडणाऱ्या पुस्तकांच्या शेल्फ् 'चे अव रुप भरले होते.,2
57,काल रॉबची दात स्वच्छता झाली.,त्याला सहसा दंतवैद्यंची खूप भीती वाटते.,पण ऑफिसमध्ये एक नवीन नर्स आहे.,त्यामुळे तो जायला उत्सुक होता.,कोलोनोस्कोपीनंतर रॉबला बरे वाटले.,त्या दिवशी सुंदर नर्स आली नाही म्हणून रॉब निराश झाला होता.,2
58,जोला माती खायला आवडत असे.,त्याला जेव्हा संधी मिळाली तेव्हा तो चिखल पाई बनवत असे.,त्याला तोंडात काहीतरी खूप कडक वाटले तेव्हा तो पाय खात होता.,जोने दगडाला चावल्याने त्याचा दात पडला होता.,जोला आणखी खडक चावण्याची इच्छा होती.,जोने पुन्हा माती खाऊ नये असा निर्णय घेतला.,2
59,रॉब कधीच रोलरकोस्टरवर नव्हता.,रॉबच्या मित्रांनी त्याला सिक्स फ्लेग्सचे मोफत तिकीट दिले.,रॉबने ठरवलं की तोही सामील होऊ शकतो.,ते सर्व गेले आणि लांब रांगेत थांबले.,रॉबचे उदार मित्र होते.,रॉबचे मित्र विचारहीन होते.,1
60,कारली सॅम तिला फोन करेल याची वाट पाहत होती.,त्याने शुक्रवारी वचन दिलं होतं.,आता शनिवार उशिरा झाला होता आणि तिला काहीच कळले नव्हते.,अखेर तिने त्याला फोन करण्याचा निर्णय घेतला.,सॅमने फोन उचलला.,कारलीने फोनवर जेवण मागवलं.,1
61,एमी तिच्या वाढदिवशी शाळेतून घरी आली तेव्हा घर रिकामे होते.,तिचा खास दिवस सगळ्यांनी विसरला म्हणून तिला वाईट वाटलं.,ती खिन्नपणे लिव्हिंग रूममध्ये गेली.,"अचानक, तिचे मित्र आणि कुटुंबियांनी लपून राहिलेल्या ठिकाणाहून बाहेर उडी मारली.",एमी आनंदाने हसले.,एमी खोलीतून बाहेर पडली आणि घर सोडलं.,1
62,पॅनने मला कोणत्याही स्पष्ट कारणाशिवाय मारहाण करण्याचा प्रयत्न केला.,मी रागावले म्हणून मी तिच्या धक्काबुक्कीचा बचाव केला.,ती मला तिच्या मुठीत मारत राहिली.,तिला थांबवण्याच्या प्रयत्नात मी तिला जमिनीवर फेकले.,पॅन शेवटी थांबला.,मी पॅनला एक मोठा मिठी मारली.,1
