,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
10,លោកបូបខ្លាចថ្ងៃដំបូងរបស់គាត់ធ្វើការនៅកន្លែងហូបត្រីអាហារឆាប់ៗ,លោក គ្រោង នឹង រង់ចាំ ដើម្បី ស្លៀកពាក់ ឯកសណ្ឋាន នាវា របស់ លោក។,លោកបូបបានធ្វើការធ្វើប៊ឺហ្គើរត្រី បន្ទាប់ពីបានពាក់អាវយឺត។,គាត់មានការងារច្រើន គាត់ភ្លេចលាក់លាក់សម្លៀកបំពាក់ផ្លូវ,លោកបាបចូលចិត្តសម្លៀកបំពាក់នេះខ្លាំងណាស់ គាត់បានបង្ហាញវាដល់មិត្តភក្តិរបស់គាត់។,បាបបានចេញទៅក្រោយពេលធ្វើការ ដោយពាក់អាវស្លៀកពាក់សាម៉ីន។,2
11,មិត្តភក្តិម្នាក់បានមកលេង។,ខ្ញុំប្រាប់នាងថា ឆ្កែខ្ញុំញាប់ញាប់។,នាងមិនស្តាប់ទេ។,នាងបានព្យាយាមថើបគាត់ និងលេងជាមួយគាត់។,ឆ្កែ របស់ ខ្ញុំ បាន កាប់ នាង។,ឆ្កែ របស់ ខ្ញុំ រត់ គេច ខ្លួន។,1
12,លោក Lester តែងតែចង់ឲ្យមានភាពសិល្បៈជាងនេះ,គាត់សម្រេចចិត្តដើម្បីព្យាយាមគូររូបផ្កាមួយថ្ងៃ។,គាត់អង្គុយនៅមុខដើមអ័រគីឌាដ៏ស្រស់ស្អាត ហើយចាប់ផ្តើមគូរ។,គំនូររបស់ Lester បានល្អណាស់។,គាត់បានចងរូបនេះនៅលើជញ្ជាំងនៅក្នុងបន្ទប់ជួលរបស់គាត់។,គាត់ សម្រេចចិត្ត មិន ចង់ គូរ អ្វី ទៀត ។,1
13,ប៉ាប៉ូ ចូលចិត្ត បរិភោគ សត្វ ខ្លា។,គាត់បានអានសៀវភៅនៅសាលាអំពីរបៀបធ្វើបែបនេះ។,គាត់យកប្រេងអូលីវមកកិន,គាត់ចូលចិត្តធ្វើបែបនេះយ៉ាងហោចណាស់មួយខែម្តង។,ការ ប្រកួត ប្រជែង,ប៉ាប៉ូ មិន ចូលចិត្ត បរិភោគ សត្វ ខ្លា ទេ។,1
14,Kira តែងតែស្រឡាញ់វប្បធម៌ជប៉ុន។,ភាពយន្តដែលនាងចូលចិត្តច្រើន គឺមានជាភាសាជប៉ុន។,នាងបានសម្រេចចិត្តថា នាងនឹងធ្វើដំណើរទៅទីនោះ។,ជាច្រើនឆ្នាំ នាងបានរក្សាទុកប្រាក់សម្រាប់ដំណើររបស់នាង។,នាងបានចំណាយលុយទាំងអស់ទៅលើស្បែកជើង។,វាជាដំណើរដ៏ល្អបំផុតក្នុងជីវិតរបស់នាង ។,2
15,Glen មានអារម្មណ៍ចង់ដើរលេង។,គាត់បានស្លៀកអាវយឺតរបស់គាត់ ហើយចេញទៅខាងក្រៅ។,ការ សិក្សា អំពី ការ សង្គ្រោះ,លោក Glen បាន ក្រោក ឡើង វិញ ហើយ ដើរ លេង ទៅ ផ្ទះ របស់ លោក វិញ។,Glen បានរត់ម៉ារ៉ាតុងបានល្អបំផុតរបស់គាត់។,Glen បានសន្យាថា គាត់មិនដើរទៀតទេ។,2
16,ព្រះយេស៊ូវបានចំណាយពេលមួយថ្ងៃ ដើម្បីលាបសម្លៀកបំពាក់។,នៅពេលយប់មកដល់ គាត់បានពិនិត្យមើលការងារដែលគាត់បានធ្វើ។,អ្វីៗ ទាំង អស់ មើល ទៅ ស្កប់ស្កល់ និង ថ្មី។,ព្រះយេស៊ូវបានអញ្ជើញមិត្តភក្តិទាំងអស់របស់ព្រះអង្គមកចូលរួមក្នុងពិធីមួយនៅល្ងាចនោះ។,គេនិយាយថា គ្រឿងអលង្ការរបស់គាត់ មើលទៅល្អណាស់,មិត្តភក្តិ របស់ គាត់ បាន លាប គ្រឿង បន្លាស់ របស់ គាត់។,1
17,ខ្ញុំដើរទៅហាងកាលពីពេលថ្មីៗ,ពេល ខ្ញុំ ដើរ ឆ្លង កាត់ ផ្លូវ ចេញ ខ្ញុំ មាន អារម្មណ៍ ថា មាន ស្លឹក រមាស រឹង នៅ លើ ដៃ របស់ ខ្ញុំ។,ខ្ញុំ ភ្ញាក់ ផ្អើល ពេល ដឹង ថា ខ្ញុំ ត្រូវ រថយន្ត បុក!,អ្នកបើកបរបានសុំទោសយ៉ាងខ្លាំង បន្ទាប់ពីបានឃើញខ្ញុំត្រូវបានបុក។,ខ្ញុំប្រាប់គេថា មិនអីទេ ហើយក៏ដើរចេញទៅ។,អ្នកបើកបរ រថយន្ត បាន ខឹង ខ្ញុំ ខ្លាំង ណាស់ ។,1
18,ប្អូនស្រីរបស់ជីណា បានកាត់ជើងជើងរបស់នាង ដោយការបាក់បែកកញ្ចក់។,ឈាមរត់តាមជើងនាង ហើយចូលទៅក្នុងស្បែកជើងនាង។,ពេលនាងឃើញឈាម នាងរត់ទៅផ្ទះ។,ជីណា បាន រត់ តាម នាង ប៉ុន្តែ មិន អាច តាម បាន ទេ,ពេលពួកគេទៅផ្ទះ ពួកគេបានទទួលទានទឹកក្រូចគ្រប់ៗ,ប្អូនស្រីរបស់ជីណាបានទៅជួបលោកគ្រូពេទ្យ។,2
19,ក្មេងប្រុសម្នាក់កំពុងរៀនថ្នាក់ទី៣។,គាត់មានភាពឆ្លាតវៃណាស់ ប៉ុន្តែគាត់ពិបាកនឹងអាន។,ពេលដែលគាត់អានសូរសម្លេង មិត្តរួមថ្នាក់បានសើចគាត់។,គាត់បានចាប់ផ្តើមហាត់ប្រាណអានសៀវភៅជារៀងរាល់ថ្ងៃ។,ក្មេងប្រុសតូចទទួលយកថា គាត់នឹងមិនប្រែប្រួលឡើយ។,ការ សិក្សា នៅ សាលា,2
20,សិស្សថ្នាក់របស់ Rosie បានរៀបចំពិធីមួយ។,នាងបានសម្រេចចិត្តធ្វើសាឡាត់ផ្លែឈើសម្រាប់មនុស្សគ្រប់គ្នា។,តើ អ្នក អាច ពន្យល់ បាន ទេ?,នៅថ្ងៃនៃបុណ្យនាងបានដណ្តើមយកស្លឹកផ្លែឈើមួយស្លាបព្រាធំឡើង។,សិស្សថ្នាក់របស់ Rosie បានទទួលអាហារសាឡាដផ្លែឈើជាមួយគ្នា។,Rosie បាន រក្សា ទុក អាង ផ្លែឈើ សាឡាត់ នៅ ក្នុង បន្ទប់ ត្រជាក់ របស់ នាង នៅ ផ្ទះ ។,1
21,នាង Kelly សប្បាយចិត្ត ដែល មាន ទូរស័ព្ទ ថ្មី របស់ នាង។,នាងយកវាទៅជាមួយនាងគ្រប់ទីកន្លែង។,តែអកុសល នាងបំផ្លាញវា។,តែសំណាងល្អ នាងអាចជួសជុលបាន។,ហាង បាន ផ្តល់ តម្លៃ សមរម្យ សម្រាប់ នាង ដើម្បី ជួសជុល វា។,Kelly បានទិញទូរស័ព្ទថ្មី។,1
22,ពេលដែលខ្ញុំនៅវិទ្យាល័យ ខ្ញុំបានជួបបុរសវ័យចំណាស់ម្នាក់។,ខ្ញុំមានអាយុ២២ឆ្នាំ គាត់មានអាយុ៣៨ឆ្នាំ។,យើងមានការយល់ដឹងល្អ និងមានពេលវេលាល្អជាមួយគ្នា។,យើងនៅជាមួយគ្នាអស់រយៈពេលដែលខ្ញុំនៅទីនោះ។,ការ សិក្សា,ខ្ញុំមានអនុស្សាវរីយ៍អវិជ្ជមានពីពេលនោះ។,1
23,បាបចង់ចូលរួមក្នុងសម្តែងសាលា។,គាត់បានសិក្សាអំពីតួអង្គនេះយ៉ាងយកចិត្តទុកដាក់។,គាត់តែងតែហាត់ប្រាណសំនៀងរបស់គាត់ជាញឹកញាប់។,នៅថ្ងៃប្រឡង គាត់បានធ្វើការងារយ៉ាងល្អ។,លោកបូបមានមោទនភាពខ្លាំងណាស់។,លោកបូបអៀនណាស់។,1
24,Jackie ត្រូវបានតែងតាំងជាអ្នកមើលសាលារៀនថ្នាក់ទី៨។,នាងត្រូវបានគេស្រលាញ់ពេញថ្នាក់។,ការ សិក្សា,ពួកគេនឹងលួចលេខអនុញ្ញាតចូលសាលារបស់ Jackie ។,នាយកវិទ្យាល័យបានបណ្តេញអ្នករួមថ្នាក់របស់នាងដែលមានសកម្មភាព។,ការ សិក្សា អំពី ការ សិក្សា,1
25,ឪពុកខ្ញុំទើបតែទិញរថយន្តថ្មី។,ដើម្បីអបអរ យើងបានទៅជិះកង់មួយគ្រឿង។,រថយន្ត មួយ គ្រឿង ទៀត បាន ឆ្លង ផុត ពី ស្លាក សញ្ញា ឈប់ ហើយ បាន បុក យើង។,ខ្ញុំបានវាយបង្អួចយ៉ាងខ្លាំង ទើបបំបែកវា។,ខ្ញុំបានឡើងទៅក្រៅ ហើយខ្ញុំ និងឪពុកខ្ញុំក៏មានសុខភាពល្អដែរ,យើងទាំងពីរត្រូវបានរថយន្តបុកបាក់បែក។,1
26,កូនស្រីបង្កើតរបស់ខ្ញុំចូលចិត្តរឿង Frozen ។,នាងតែងតែចង់ឲ្យគេពាក់វា,នាងដើរជុំវិញផ្ទះ ច្រៀង។,"នាងចូលចិត្តស្រែកថា ""ចូរចាកវាទៅ""",នាងច្រៀងវា ម្តងហើយ ម្តងទៀត។,នាងស្រឡាញ់កីឡា ហើយស្អប់រឿងរបស់នាងជាកូនស្រី,1
27,Alex កំពុងតែលោតទឹកឡើងទៅលើវាលអន្តរជាតិ ដោយក្រុមរបស់គាត់មានចំណាត់ថ្នាក់ក្រោមពីរពិន្ទុ។,គាត់បានមើលលើតារាងពិន្ទុ ហើយឃើញថាមានតែ ៥ វិនាទីប៉ុណ្ណោះដែលនៅសល់។,ខួរក្បាលរបស់គាត់បានរត់នៅពេលដែលគាត់ព្យាយាមរកបុរសដែលបើក។,អ្នកការពារបានជាប់នឹងក្រុមរបស់គាត់ដូចជាស័ង្កសី។,សម្លេងបិទបានលោត ហើយក្រុមរបស់គាត់បានឈ្នះការប្រកួត។,គាត់បានប៉ុនប៉ងបាញ់គ្រាប់បាល់ចំនួនបី ហើយបានចាញ់។,2
28,ខ្ញុំចូលទៅក្នុងបណ្ណាល័យ ហើយអង្គុយ។,ពេលខ្ញុំមើលជុំវិញ ខ្ញុំសង្កេតឃើញក្មេងម្នាក់,គាត់សម្លឹងមើលខ្ញុំមួយរយៈ,ខ្ញុំខកចិត្ត ហើយក្រោកពីកន្លែងអង្គុយ។,ខ្ញុំមិនខ្វល់ពីអ្វីដែលក្មេងនោះកំពុងធ្វើទេ។,ខ្ញុំសួរគាត់ថា តើបញ្ហាអ្វី?,2
29,Iva និង Brant កំពុងតែព្យាយាមមានកូន។,ការ ព្យាយាម អស់ រយៈពេល ៦ ខែ ដោយ គ្មាន ជោគជ័យ,ការ សិក្សា អំពី ការ សម្លាប់,ប៉ុន្តែ ពេល នោះ ពួកគេ បាន ឃើញ វេជ្ជបណ្ឌិត នោះ សើច យ៉ាង សប្បាយ រីករាយ ។,Brant នឹងលុបចោលផែនការចាប់ក្មេងៗរបស់គាត់។,គូស្នេហ៍នឹងសប្បាយចិត្ត នៅពេលដែលដឹងថា ពួកគេមានកូននៅតាមផ្លូវ។,2
30,Catherine តែងតែមានចំណាប់អារម្មណ៍ពីកីឡា Curling ។,នាង Catherine ចូលចិត្ត មើល អ្នក ប្រដាល់ លេង កីឡា តាម ទូរទស្សន៍ ។,ថ្ងៃមួយ នាង Catherine បានសម្រេចចិត្តថា នាងនឹងទៅទស្សនាការប្រឡងបាល់ Curling ។,នៅ ពេល ហ្វឹកហាត់ កីឡាករ ម្នាក់ បាន អញ្ជើញ Catherine ឲ្យ ចូលរួម ។,ការ សិក្សា អំពី ការ សិក្សា,Catherine គិតថា ការលេងក្រឡុកសក់ មើលទៅស្រពេចស្រពិល។,1
31,លោក Francis តែងតែ រង់ចាំ រៀន បើកបរ រថយន្ត ជា និច្ច ។,ទីបំផុត គាត់មានអាយុគ្រប់គ្រាន់ដើម្បីទទួលបានប័ណ្ណបើកបរ។,លោក Francis បាន សិក្សា យ៉ាង ខ្លាំង ដើម្បី ទទួល បាន អាជ្ញាប័ណ្ណ។,គាត់បានឆ្លងកាត់ការប្រឡងបើកបរដោយងាយស្រួល។,លោក Francis ពិតជាមានមោទនភាពចំពោះការសម្រេចចិត្តរបស់លោក។,លោក Francis សម្រេចចិត្តថា លោកចង់ប្រើប្រព័ន្ធដឹកជញ្ជូនសាធារណៈ។,1
32,កាល ពី ម្សិល មិញ ខ្ញុំ បាន សប្បាយ ចិត្ត ពេល បាន មើល រឿង The Nutcracker។,ខ្ញុំពិតជាចូលចិត្តវាណាស់,ពេលអ្នករាំរៃតងលើឆាក វាពិតជាស្រស់ស្អាតណាស់។,ខ្ញុំមានកិត្តិយសដែលបានឃើញការបង្ហាញ។,ខ្ញុំសន្យាថា មិនឃើញវា ម្តងទៀតទេ។,ខ្ញុំចង់ឃើញវាម្តងទៀត។,2
33,ខ្ញុំ ភ្ញាក់ ពី គេង ដើម្បី ទៅ រៀន នៅ ម៉ោង ៨:៣០ ព្រឹក។,ខ្ញុំក្រោកពីគ្រែ ហើយបានអាងទឹក។,ខ្ញុំបានញញឹមញញឹម ហើយដើរទៅរៀន។,បន្ទាប់ពីរៀនបាន ៥០នាទី ខ្ញុំបានដើរទៅសាលាវិញ។,ខ្ញុំសម្រេចចិត្តត្រឡប់ទៅរៀនវិញ។,ពេល ខ្ញុំ ទៅ ដល់ ទី នោះ ខ្ញុំ បាន ដេក លក់ មួយ យប់។,2
34,Gary ចង់ឱ្យ Lisa ចាប់អារម្មណ៍។,ថ្ងៃមួយ គាត់សម្រេចចិត្តសរសេរអត្ថបទមួយទៅលីសា។,ថ្ងៃបន្ទាប់នៅសាលា Gary ឃើញ Lisa នៅតាមផ្លូវ។,Gary បានបង្ហោះសើចយ៉ាងធំមួយទៅលើ Lisa ហើយបានប្រគល់កំណាព្យទៅឱ្យនាង។,Gary វាយ Lisa យ៉ាង ខ្លាំង ហើយ ដើរ ចេញ ទៅ។,លីសា សារភាពថា នាងក៏ស្រលាញ់ការីដែរ,2
35,លោក Carlos តែងតែចង់ទៅទស្សនាប្រទេសបារាំង។,គាត់ សម្រេច ចិត្ត ថា គាត់ គួរ រៀន និយាយ ភាសា បារាំង មុន ពេល គាត់ ទៅ។,គាត់បានចុះឈ្មោះចូលរៀននៅសាលារៀនយប់ ហើយរៀនយ៉ាងខ្លាំង។,ទីបំផុត Carlos អាចនិយាយភាសាបារាំងបានល្អណាស់។,Carlos បានស្នាក់នៅលើយន្តហោះទៅអូស្ត្រាលី។,Carlos បាន ប្រើប្រាស់ ភាសា បារាំង របស់ គាត់ ឲ្យ បាន ច្រើន បំផុត នៅ ក្នុង ដំណើរ ទៅ កាន់ ទីក្រុង ប៉ារីស។,2
36,Lars តែងតែចង់សាកល្បងថតរូប។,មិត្តភក្តិរបស់គាត់គឺជាអ្នកថតរូបដ៏អស្ចារ្យ ប៉ុន្តែគាត់មិនដែលសាកល្បងទេ។,ថ្ងៃមួយ គាត់ទិញកាមេរ៉ាដ៏សាមញ្ញ តែមានគុណភាពខ្ពស់។,ចាប់តាំងពីថ្ងៃនោះមក Lars បានថតរូបពីធម្មជាតិជារៀងរាល់ថ្ងៃ។,Lars បានស្រលាញ់ការថតរូប។,Lars ស្អប់ ការ ថតរូប។,1
37,ខ្ញុំ បាន ទិញ ទូរទស្សន៍ ពី ហាង លក់ គ្រឿង អេឡិចត្រូនិក។,វាជាអេក្រង់ធំដែលមានគុណភាពភាពភាពច្បាស់ខ្ពស់។,បុគ្គលិក បាន បញ្ចុះបញ្ចូល ខ្ញុំ ឲ្យ ទិញ កាត ធានា សម្រាប់ វា ដើម្បី ការពារ ។,ការ សិក្សា,ខ្ញុំអាចដោះស្រាយបាន ដោយការធានា។,បុគ្គលិកត្រូវបានរកឃើញស្លាប់ក្រោយមក។,1
38,Ryan បានទៅសួនច្បារ។,គាត់បានឃើញក្មេងស្រីម្នាក់កាន់បាល់មួយ។,នៅពេលដែលគាត់ចេញពីសួនច្បារ គាត់បានឃើញបាល់ដ៍ដូចគ្នា ជាប់ក្នុងដើមឈើ។,គាត់បានឡើងលើដើមឈើដើម្បីយកបាល់នោះមកវិញ។,បន្ទាប់មក Ryan បានបំបែកបាល់ប៊ូល ដោយមានគោលបំណង។,Ryan បាន រក ឃើញ ក្មេង ស្រី នោះ ហើយ បាន ផ្តល់ បាល់ ប៊ូល ដែល នាង បាត់ នោះ ឲ្យ នាង។,2
39,អ្នកគ្រប់គ្រងរបស់ Jen បានប្រាប់នាងថា នាងត្រូវការបង្ហោះ CV របស់នាង។,នាងបានយល់ថា សៀវភៅអត្ថបទរបស់នាង មិនបានរៀបចំត្រឹមត្រូវទេ។,នាងបានផ្ទេរសារទាំងមូលទៅជា template ត្រឹមត្រូវ។,នាងបានបន្ថែមព័ត៌មានអំពីការងារចុងក្រោយរបស់នាង ហើយនាងបានធ្វើតេស្តវិជ្ជមាន។,បន្ទាប់មក នាងបានផ្ញើទៅអ្នកគ្រប់គ្រងរបស់នាង។,Jen ស្អប់ការលាងចាន។,1
40,លោក Neil បាន ដើរ លេង ទីក្រុង Fez ។,គាត់បានពិសោធន៍អាហារជាតិរបស់គេ។,បន្ទាប់ មក គាត់ បាន ទៅ ទិញ សម្លៀក បំពាក់ សម្រាប់ បុណ្យ។,លោកបានបញ្ជាក់ថា Fez ក៏មានអ្នកសម្តែងតាមផ្លូវដ៏អស្ចារ្យផងដែរ ។,នីល បានទទួលពេលវេលាដ៏អស្ចារ្យ។,នីល និង ហ្វេស បាន ក្លាយ ជា មិត្ត ល្អ បំផុត។,1
41,ខ្ញុំត្រូវការយកឆ្កែរបស់ខ្ញុំទៅដើរ។,សង្កាត់ របស់ខ្ញុំ ត្រូវការ ខ្សែចង,ខ្ញុំបានស្វែងរកតាមផ្ទះខ្ញុំ ដើម្បីរកខ្សែសង្វាក់។,ខ្ញុំមិនអាចរកវាបានទេ។,ខ្ញុំសម្រេចចិត្តយកឆ្កែខ្ញុំទៅក្នុងវាលខាងក្រោយ។,ខ្ញុំឲ្យឆ្កែខ្ញុំចូលក្នុងផ្ទះ។,1
42,វាជាថ្ងៃដ៏ភ្លឺស្វាង និងកក់ក្តៅ។,ដូច្នេះលោក Joe គិតថា វាជារឿងល្អមួយ ដើម្បីដើរលេង។,គាត់បានសម្រេចចិត្តដើរទៅហាងកាហ្វេក្នុងស្រុករបស់គាត់។,ប៉ុន្តែ នៅ ពាក់ កណ្តាល ផ្លូវ គាត់ ចាប់ ផ្តើម អស់ កម្លាំង។,គាត់ក៏រត់ទៅហាងកាហ្វេ។,លោក Joe សោកស្តាយ ដែល បាន ចេញ ទៅ ក្រៅ។,2
43,Jen បានរង់ចាំសំបុត្រមួយថ្ងៃពេញ។,ទីបំផុត នាងបានឃើញបុរស UPS ដើរទៅទ្វារ។,គាត់បានបញ្ជូនកញ្ចប់ទៅនាងបានយកមកក្នុង។,នាងបានបើកកញ្ចប់ដោយមានដាវ។,ក្នុងកញ្ចប់នោះ មានទារកទើបនឹងកើត។,Jen បាន រក ឃើញ អាវ ថ្មី របស់ នាង នៅ ក្នុង កញ្ចប់ នោះ។,2
44,លោក Frank មិន ចង់ ធ្វើ កិច្ចការ របស់ គាត់ ទេ។,គាត់ចង់លេងហ្គេមវីដេអូជាជាង។,ឪពុកម្តាយរបស់លោក Frank បានប្រាប់គាត់ថា ត្រូវធ្វើកិច្ចការរបស់គេមុន។,លោក Frank បាន ធ្វើ ការ តក់ស្លុត ហើយ ត្រូវ បាន ផ្តន្ទាទោស។,លោក Frank បាន បាត់បង់ ការ លេង ហ្គេម វីដេអូ របស់ លោក អស់ រយៈពេល មួយ សប្តាហ៍។,Frank មានការប្រកួតថ្មីៗ,1
45,Timmy បានប្រកួតប្រជែងក្នុងការប្រកួត ៣ចំណុចនៅសាលារបស់គាត់។,អ្នកឈ្នះនឹងមានឱកាសឈ្នះ អាហារូបករណ៍ទៅរៀននៅសាកលវិទ្យាល័យ ១.០០០ ដុល្លារ។,Timmy បានហាត់ប្រាណបាញ់ 3 ពិន្ទុទាំងសប្តាហ៍។,គាត់បានត្រៀមខ្លួននៅពេលដែលថ្ងៃប្រកួតមកដល់។,Timmy បានឈ្នះការប្រកួត។,Timmy បានទៅដល់កន្លែងបើកបរនៅថ្ងៃប្រកួត។,1
46,Drake បាន ចូលរួម ក្នុង ពិធី មួយ កាលពី ថ្ងៃ សុក្រ ។,គាត់បានរកឃើញថា កាបូបរបស់គាត់ត្រូវបានគេលួចពីអាវរបស់គាត់។,Drake បានហៅប៉ូលិសភ្លាម តែសំបកកាតនោះមិនបានរកឃើញទេ។,Drake បានប្រឈមមុខជាមួយមេដឹកនាំបក្សអំពីបញ្ហានេះ។,ហើយអ្នកទទួលភ្ញៀវបានប្រាប់គាត់ថា គាត់ក៏មិនដឹងដែរ,Drake បានប្រាប់អ្នករៀបចំកម្មវិធីថា គាត់ចង់ចូលរួមក្នុងបុណ្យរបស់គាត់ម្តងទៀត។,1
