,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
18,जिनाकी बहिनीले आफ्नो खुट्टाको पाखुरा काँचोमा काटेर मारेकी थिइन्।,रगत उनको खुट्टाबाट तल झर्दै उनको जुत्तामा पुग्यो।,जब उनले रगत देखे उनी घरतिर दौडिन्।,जिना उनको पछि दौडिन् तर उनको पछि लाग्न सकिनन्।,"जब उनीहरू घर आइपुगे, सबैले आइसक्रिम खाए।",जिनाकी बहिनी डाक्टरकहाँ गइन्।,2
19,एउटा सानो केटा तेस्रो कक्षामा पढ्थ्यो।,[पृष्ठ २३-मा भएको चित्र],[पृष्ठ २३-मा भएको चित्र],उनले हरेक दिन पढ्ने अभ्यास गर्न थाले।,[पृष्ठ २-मा भएको चित्र],[पृष्ठ २३-मा भएको चित्र],2
20,रोसीको कक्षामा एउटा सानो पार्टी थियो।,उनले सबैलाई फलफूलको सलाद बनाउने निर्णय गरिन्।,[पृष्ठ २३-मा भएको चित्र],पार्टीको दिन उनले फलफूलको सलादको एउटा ठूलो कचौरा उठाइन्।,रोसीको कक्षाले फलफूलको सलाद खाए।,रोसीले घरमा फ्रिजमा फलफूलको सलाद राखेकी थिइन्।,1
21,केली नयाँ फोन पाउँदा खुसी थिइन्।,उनले हरेक ठाउँमा यो साथमा लिएर गइन्।,दुर्भाग्यवश उनले यसलाई तोडिदिएकी छिन्।,"तर, भाग्यवस उनले त्यसलाई ठीक गर्न सके।",पसलले त्यसलाई ठीक गर्नको लागि उचित मूल्य दियो।,केलीले नयाँ फोन किनिन्।,1
22,कलेज पढ्दा मैले एक जना वृद्धलाई भेटेको थिएँ।,म २२ र उनी ३८ वर्षका थिए।,हामीबीच राम्रो समझदारी थियो र सँगै रमाइलो पनि भयो।,म त्यहाँ हुँदासम्म हामी सँगै थियौं।,[पृष्ठ २३-मा भएको चित्र],मसँग त्यस समयको नकारात्मक सम्झनाहरू छन्।,1
23,बब स्कुल नाटकमा हुन चाहन्थे।,उनले यो भूमिकालाई ध्यानपूर्वक अध्ययन गरे।,उनले प्रायः आफ्नो लाइनको अभ्यास गर्थे।,अडिशनको दिन उनले राम्रो काम गरे।,बबलाई धेरै गर्व थियो।,बोब धेरै लज्जित थिए।,1
24,ज्याकीलाई आठौं कक्षाको हल मनिटर नियुक्त गरिएको छ।,उनी कक्षामा सबैको ईर्ष्याको पात्र हुन्।,[पृष्ठ २-मा भएको चित्र],तिनीहरूले ज्याकीको प्रवेश-पत्रहरू चोर्ने थिए।,[पृष्ठ २३-मा भएको चित्र],[पृष्ठ २३-मा भएको चित्र],1
25,मेरो बुबाले भर्खरै एउटा नयाँ कार किनेका थिए।,यो उत्सव मनाउन हामी सबै गाडीमा गयौं।,[पृष्ठ २३-मा भएको चित्र],मैले झ्याललाई यति बलियोसँग ठक्कर दिएँ कि त्यो भाँचियो।,म बाहिर निस्किएँ र म र मेरो बुबा ठीक थियौं।,हामी दुवैजना गाडीले ठक्कर दियौं।,1
26,मेरी भान्जीलाई फ्रोजन चलचित्र मन पर्छ।,उनी सधैं यसलाई लगाउन चाहन्छिन्।,उनी घरको चारैतिर गीत गाउँदै हिँड्छिन्।,"उनी चिच्याउन मन पराउँछिन्, 'यसलाई छोड'",उनी यो गीत बारम्बार गाइरहेकी छिन्।,उनी खेलकुदलाई प्रेम गर्छिन् र राजकुमारीको कुरालाई घृणा गर्छिन्।,1
27,एलेक्सले आफ्नो टिम दुई अंकले पछाडि रहेको अवस्थामा मैदानमा ड्रिबल गर्दै थिए।,"उनले स्कोरबोर्डमा एक नजर लगाए, र देखे कि त्यहाँ केवल ५ सेकेन्ड बाँकी थियो।",एकजना खुला मानिस खोज्दा खोज्दै उनको दिमाग द्रुत गतिमा दौड्यो।,डिफेन्डरहरू उनको टोलीका साथीहरूसँग गोंद जस्तै टाँसिएका थिए।,बज्जर बज्यो र उनको टोलीले खेल जित्यो।,उनले तीन-पोइन्टको प्रयास गरे र मिस गरे।,2
28,म पुस्तकालयमा आएर बसेँ।,"मैले वरिपरि हेरेँ, मैले एउटा बच्चा देखेँ।",उनी केही समयसम्म मलाई हेरिरहेका थिए।,[पृष्ठ २३-मा भएको चित्र],मलाई बच्चाले के गरिरहेको छ भन्ने कुराले फरक पार्दैनथ्यो।,मैले उसलाई उसको समस्या के हो भनेर सोधेँ।,2
29,इभा र ब्रान्ट बच्चा जन्माउने प्रयास गरिरहेका थिए।,[पृष्ठ २३-मा भएको चित्र],[पृष्ठ २३-मा भएको चित्र],[पृष्ठ २३-मा भएको चित्र],ब्रान्टले बच्चा अपहरण गर्ने योजना रद्द गर्नेछन्।,दम्पतीले बच्चा जन्माउने आशामा खुशी हुनेछन्।,2
30,क्याथरिनलाई कर्लिङ खेल सधैं मनपर्छ।,क्याथरीनलाई टेलिभिजनमा खेलाडीहरू खेलिरहेको हेर्न मन पर्छ।,एक दिन क्याथरिनले कर्लिङ अभ्यासमा जाने निर्णय गरिन्।,प्रशिक्षणमा एक जना खेलाडीले क्याथरिनलाई खेल्न निम्तो दिए।,[पृष्ठ २३-मा भएको चित्र],क्याथरीनले कर्लिङलाई उबाऊ लाग्यो।,1
31,फ्रान्सिसले सधैं ड्राइभिङ सिक्नको लागि उत्सुकता देखाएका छन्।,अन्ततः उसको उमेर ड्राइभिङ लाइसेन्स लिनको लागि पुग्यो।,फ्रान्सिसले लाइसेन्स लिनका लागि धेरै मेहनत गर्छन्।,उनी सजिलैसँग आफ्नो ड्राइभिङको परीक्षा पास गर्छन्।,फ्रान्सिस आफ्नो उपलब्धिप्रति साँच्चै नै गर्व गर्छन्।,फ्रान्सिसले सार्वजनिक यातायात प्रयोग गर्ने निर्णय गरे।,1
32,हिजो मैले द नटक्र्याकर हेर्दा निकै रमाइलो गरेँ।,मलाई यो एकदमै मन पर्यो।,नृत्यको सौन्दर्य,म यो कार्यक्रम हेर्न पाउँदा सम्मानित महसुस गर्छु।,मैले यो फेरि कहिल्यै नदेखेको कसम खाएँ।,म यसलाई फेरि हेर्न चाहन्थेँ।,2
33,म बिहान ८ः३० बजे कक्षाको लागि उठेँ।,म निन्द्राले झर्दै ओछ्यानबाट उठें र नुहाएँ।,म छिटो बिहानको खाना खाएर कक्षामा हिँड्न थालें।,५० मिनेटको कक्षापछि म आफ्नो छात्रावासतिर फर्किएँ।,मैले फेरि कक्षामा जाने निर्णय गरेँ।,म त्यहाँ पुगेपछि झपक्किएँ।,2
34,ग्यारी लिसाको ध्यान खिच्न चाहन्थे।,एक दिन उनले लिसालाई एउटा कविता लेख्ने निर्णय गरे।,[पृष्ठ २३-मा भएको चित्र],ग्यारीले लिसालाई ठूलो मुस्कान दिन्छन् र उनलाई कविता दिन्छन्।,ग्यारीले लिसालाई कडा थप्पड हानेर हिँड्छ।,लिसाले पनि ग्यारीलाई मन पराएको स्वीकार्छिन्।,2
35,कार्लोस सधैं फ्रान्स भ्रमण गर्न चाहन्थे।,उनले जाने अघि फ्रेन्च भाषा सिक्नुपर्छ भन्ने निर्णय गरे।,रातीको कक्षामा भर्ना भएर उनी कडा परिश्रम गर्छन्।,कार्लोसले अन्ततः राम्ररी फ्रान्सेली बोल्न सक्छ।,कार्लोसले अष्ट्रेलियाको उडान बुक गरे।,कार्लोसले आफ्नो फ्रान्सेली भाषाको सबैभन्दा धेरै प्रयोग पेरिसको यात्रामा गर्छन्।,2
36,लार्सले सधैँ फोटोग्राफीको अनुभव गर्न चाहन्थे।,उनका साथी उत्कृष्ट फोटोग्राफर थिए तर उनले कहिल्यै प्रयास गरेका थिएनन्।,एक दिन उनले एउटा साधारण तर उच्च गुणस्तरको क्यामेरा किने।,त्यस दिनदेखि लार्सले हरेक दिन प्रकृतिका तस्बिर खिच्न थाले।,लार्सलाई फोटोग्राफीको प्रेम भयो।,लार्सले फोटोग्राफीलाई घृणा गर्थे।,1
37,मैले एउटा इलेक्ट्रोनिक्स पसलबाट एउटा टेलिभिजन किनेको छु।,यो एउटा ठूलो फ्ल्याटस्क्रिन हो जसको उच्च परिभाषाको चित्र छ।,"कर्मचारीले मलाई यसको लागि ग्यारेन्टी किन्नको लागि राजी गराए, यदि कुनै पनि हालतमा।",एक हप्तापछि टेलिभिजन मेरो पर्खालबाट खसेर भाँचियो।,म यसलाई वारेन्टीको साथ ठीक गर्न सक्षम थिएँ।,कर्मचारी पछि मृत फेला पर्यो।,1
38,रायन पार्कमा थिए।,अनि उनले एउटा सानो केटीलाई बलुन समातिरहेको देखे।,पार्कबाट बाहिर निस्कने क्रममा उनले त्यही बेलुन रुखमा अड्किएको देखे।,ऊ बेलुन लिन रूखमा चढ्यो।,रायनले जानबूझेर नै बलुन फुटाए।,रायनले ती बालिकालाई भेटे र उनले हराएको बेलुन दिए।,2
39,जेनको प्रबन्धकले उनलाई आफ्नो रेजुमे अपलोड गर्न भन्यो।,उनले आफ्नो रेजुमे सही ढाँचामा नभएको थाहा पाइन्।,उनले सबै सामग्रीलाई उचित टेम्प्लेटमा स्थानान्तरण गरिन्।,उनले आफ्नो भर्खरको कामको जानकारी थपेर आफ्नो रेजुमे अपडेट गरिन्।,त्यसपछि उनले आफ्नो व्यवस्थापकलाई पठाइन्।,जेनलाई भाँडा माझ्न मन लाग्दैनथ्यो।,1
40,नील फेज शहरको भ्रमण गर्दै थिए।,उनले आफ्नो जातीय खानाको स्वाद लिए।,त्यसपछि उनी स्मृति चिन्ह किन्न गए।,"फेजमा पनि उत्कृष्ट सडक कलाकारहरू थिए, उनले उल्लेख गरे।",नीलले राम्रो समय बिताए।,नील र फेज असल साथी बने।,1
41,मैले मेरो कुकुरलाई घुमाउन लैजानुपर्ने थियो।,मेरो छिमेकमा पट्टा चाहिन्छ।,मैले घरको चारैतिर पट्टि खोजें।,मैले त्यो भेट्टाउन सकिनँ।,मैले आफ्नो कुकुरलाई पछाडिको आँगनमा लैजाने निर्णय गरेँ।,मैले मेरो कुकुरलाई घरभित्र पस्न दिएँ।,1
42,यो उज्यालो र न्यानो दिन थियो।,त्यसैले जोले सोचे कि हिँड्न जानु राम्रो हुनेछ।,उनले आफ्नो स्थानीय कफी पसलमा हिँड्ने निर्णय गरे।,"तर आधा बाटोमा, उनी थकित हुन थाले।",त्यसैले उनी कफी पसलतिर दौडिए।,जो बाहिर गएकामा पछुतो मान्छन्।,2
43,जेन दिनभरि एउटा प्याकेजको प्रतिक्षामा थिइन्।,अन्ततः उनले यूपीएसका कर्मचारीलाई ढोकामा आइरहेको देखे।,उनले प्याकेज दिए र उनले भित्र ल्याए।,उनले एउटा चक्कुले प्याकेज खोलिन्।,त्यो बक्समा एउटा नवजात शिशु थियो।,जेनले प्याकेजभित्र आफ्नो नयाँ कोट भेटिन्।,2
44,फ्रान्कले आफ्नो गृहकार्य गर्न चाहेनन्।,उसले भिडियो गेम खेल्न चाह्यो।,फ्रान्कका आमाबुवाले उनलाई पहिले गृहकार्य गर्न भने।,फ्रान्कले रिस उठाए र सजाय पाए।,फ्रान्कले एक हप्तासम्म आफ्नो भिडियो गेमहरू गुमाए।,फ्रान्कले एउटा नयाँ खेल पाए।,1
45,टिमी आफ्नो स्कुलमा ३ अंकको प्रतियोगितामा भाग लिइरहेका थिए।,"विजेताले १,००० डलरको कलेज छात्रवृत्ति जित्ने मौका पाउने छ।",टिमीले सप्ताहन्तभरि तीन पोइन्टको प्रयासरत गरे।,प्रतियोगिताको दिन आइपुग्दा उनी तयार थिए।,टिमीले प्रतियोगिता जिते।,टिमी दौड प्रतियोगिताको दिन ड्राइभिङ रेन्जमा गएका थिए।,1
46,शुक्रबार ड्रेक एउटा पार्टीमा गएका थिए।,उनले आफ्नो कोटबाट पर्स चोरी भएको थाहा पाए।,"ड्रेकले तुरुन्तै पुलिसलाई बोलाए, तर पर्स फेला परेन।",ड्रेकले पार्टीको होस्टलाई यस विषयमा सामना गरे।,अनि होस्टले उसलाई पनि थाहा छैन भने।,ड्रेकले होस्टलाई फेरि आफ्नो पार्टीहरूमा भाग लिन चाहेको बताएका थिए।,1
47,बोबले आफ्नो ट्रकको फ्ल्याट टायर भेट्टाए।,उनले यसअघि कहिल्यै टायर परिवर्तन गरेका थिएनन्।,उसले टायर ज्याक र फलाम निकालेको थियो।,उनले बोल्ट हटाउन सकेनन्।,बोबले आफ्नो फ्याट टायर मर्मत गर्न कसैलाई बोलाए।,बोब आफ्नो ट्रक बजारमा गए।,1
48,ज्याक आफ्नो ट्याब्लेट कम्प्युटरमा इमेल लेख्नबाट थकित छन्।,उसले निर्णय गर्छ कि उसले ल्यापटपमा लगानी गर्नु पर्छ।,[पृष्ठ २३-मा भएको चित्र],अन्ततः उसले विश्वास गर्यो।,अब ज्याकले इमेलको जवाफ दिन मन पराउँछन्।,ज्याकले अब इमेलको सट्टामा हुलाक सेवा प्रयोग गर्छन्।,1
49,जेकको कपाल अलि लामो हुँदै थियो।,उनीसँग एउटा जागिरको अन्तर्वार्ता थियो।,उनले आफ्नी आमालाई आफ्नो कपाल काट्न भने।,उनकी आमाले उनलाई राम्रोसँग कटाएर व्यावसायिक देखिएको कपाल काटिदिएकी थिइन्।,जेकले आफ्ना हातहरू धोए।,जेकले काम पाए।,2
50,आज शोन आए।,"साम, सीन र मैले खेल खेल्यौं।",म कति नराम्रो थिएँ भनेर उनीहरू मसँग रिसाउन थाले।,मैले राम्रो नभएसम्म खेल्न नपाउने उनीहरूले भने।,म साँच्चै चोट लागेको थियो।,म साँच्चै खुसी थिए।,1
51,साराले एउटा कार्ड पठाउन चाहन्थिन्।,उनी पोस्ट अफिस गएकी थिइन्।,उनले टिकटको लागि पैसा तिरेकी थिइन्।,उनले पत्र एउटा खाममा हालिन्।,साराले आफ्नो पत्र आफैँ पुर्याइन्।,साराको पत्र चाँडै गन्तव्यमा पुग्दै थियो।,2
52,चक कामबाट थकित थिए।,उनले केही समयका लागि आफ्नो काम बन्द गरे।,उनले सहकर्मीहरूसँग कुराकानी गर्नका लागि फोरम खोले।,ती नराम्रा जोल्टार हिट पछि उसलाई यो ब्रेक चाहिएको थियो।,चकले आफ्नो जागिर छोड्ने निर्णय गरे।,[पृष्ठ २३-मा भएको चित्र],2
53,बोबले पसलमा प्लास्टिकको ब्याग प्रयोग गर्थे।,"त्यसपछि, उनका साथीले उनलाई प्लास्टिक वातावरणका लागि हानिकारक भएको बताएका थिए।",बोबले आफ्नो प्लास्टिकको झोलाहरू नलगाउने निर्णय गरे।,बबले केही पुनः प्रयोगयोग्य किरानाको झोलामा लगानी गरे।,बोबले आफ्नो पुनः प्रयोगयोग्य किरानाको झोलाहरू प्रयोग गरेर किनमेल गर्न गए।,बोबले आफ्नो प्लास्टिकको ब्यागहरू प्रयोग गरेर किनमेल गर्न थाल्नुभयो।,1
54,जोलाई एउटा परियोजनाको लागि आफ्नो चित्र बनाउन आवश्यक थियो।,उनले केही स्थानीय कलाकारहरूलाई फोन गरेर उनीहरूको मूल्य सोध्यो।,एउटा कलाकारको उचित दर थियो।,जोले त्यो चित्रकारसँग चित्र बनाउनको लागि भेटघाट गरे।,जो परिणामबाट धेरै सन्तुष्ट थिए।,कलाकारले जोको बिरालो चित्रण गरे।,1
55,एन्ले धूम्रपान छोड्ने प्रयास गरिरहेकी थिइन्।,[पृष्ठ २३-मा भएको चित्र],[पृष्ठ २३-मा भएको चित्र],अनि तिनलाई मदत गरियो!,[पृष्ठ २३-मा भएको चित्र],[पृष्ठ २३-मा भएको चित्र],2
56,जेनलाई गर्मीको लागि उनको काकीको घरमा पठाइएको थियो।,उनी आफ्नो स्थानीय पुस्तकालयबाट पूरै गर्मीमा टाढा हुने विचारलाई घृणा गर्थिन्।,उनले केही पुस्तकहरू आफूसित लिएर गइन् तर ती पुस्तकहरू छिटो पढ्थिन्।,[पृष्ठ २३-मा भएको चित्र],जेनले आगोमा आफ्ना किताबहरू जलेको देखेकी थिइन्।,[पृष्ठ २३-मा भएको चित्र],2
57,हिजो रोबको दाँत सफा गर्नु थियो।,सामान्यतया उनी दाँतको डाक्टरसँग डराउँछन्।,तर कार्यालयमा एउटा नयाँ नर्स छ।,त्यसैले उनी त्यहाँ जान उत्साहित थिए।,रोब कोलोनोस्कोपीपछि एकदमै स्वस्थ महसुस गरे।,रोब त्यस दिन नर्स नआउँदा निराश भए।,2
58,जोलाई माटो खान मन थियो।,उनी हरेक अवसरमा माटोको पाइ बनाउँथे।,उनी एक पाई खाइरहेका थिए जब उनले आफ्नो मुखमा केही कडा महसुस गरे।,जोले एउटा ढुङ्गामा हानेर आफ्नो दाँत भाँचिदिएका थिए।,जोले थप ढुङ्गाहरू चपाउन चाहन्थे।,जोले फेरि माटो नखाने निर्णय गरे।,2
59,रोब कहिल्यै रोलरकोस्टरमा बसेका छैनन्।,रोबका साथीहरूले उनलाई सिक्स फ्ल्यागको निःशुल्क टिकट दिए।,रोबले पनि आफू पनि सहभागी हुन सक्ने निर्णय गरे।,तिनीहरू सबै गए र लामो लाममा पर्खिए।,रोबका उदार मित्रहरू थिए।,रोबका साथीहरू विचारविहीन थिए।,1
60,कार्लीले सामले फोन गर्ने प्रतीक्षा गरिरहेकी थिइन्।,उनले शुक्रबार दिने वचन दिएका थिए।,यो अब शनिबार लेट थियो र त्यो केहि सुनेका थिएन.,अन्ततः उनले उसलाई फोन गर्ने निर्णय गरिन्।,सामले फोन उठाए।,कार्लीले फोनमा खाना अर्डर गरिन्।,1
61,एमी आफ्नो जन्मदिनको दिन स्कुलबाट खाली घरमा आइन्।,उनी आफ्नो विशेष दिनलाई सबैले बिर्सेकोमा दुःखी थिइन्।,उनी दुःखका साथ बैठक कोठामा गइन्।,[पृष्ठ २३-मा भएको चित्र],एमी खुसी भएर मुस्कुराइन्।,एमी कोठाबाट बाहिर निस्किन् र घर छाडिन्।,1
62,पानले मलाई कुनै स्पष्ट कारण बिना नै हिर्काउन खोज्यो।,"म क्रोधित भएँ, मैले उनको मुक्काको रक्षा गरें।",उनले मलाई मुट्ठी हान्न जारी राखिन्।,[पृष्ठ २३-मा भएको चित्र],अन्ततः पान रोकियो।,मैले पानलाई ठूलो अंगालो हालेँ।,1
63,बेकीको एश्ले नामको भान्जी छ।,बेकी र एश्ले बाल्यकालमा साथी थिए।,एश्लेले ठूलो भएपछि मूर्ख हुन थालिन्।,उनी एक डलरको पसलबाट ट्याम्पोन चोरेको आरोपमा जेलमा परेकी थिइन्।,बेकीले उनीसँग सम्पर्क गुमाइन्।,बेकी एश्लेप्रति गर्व गर्छिन्।,1
64,पाम र टमको बच्चा हल्का निद्रामा थियो।,[पृष्ठ २३-मा भएको चित्र],"हरेक पटक जब पेमले आफ्नो बच्चालाई सुताइदिन्थिन्, कुकुरले ब्वाँच्न थाल्यो।",पामले कुकुरलाई छाडेर भाग्ने सपना देखेकी थिइन्।,[पृष्ठ २३-मा भएको चित्र],"एक रात, पेमले कुकुरहरूलाई छाड्ने निर्णय गरिन्।",2
65,मे फ्रेडोनियाको कलेजमा भर्ना भएकी थिइन्।,उनी आफ्नो नयाँ विद्यालयको लागि बसमा गइन्।,उनले क्याम्पसको अन्वेषण गरिन्।,उनले देखेका सबै कुरा मन पराउँथिन्।,उनले स्कुल छोडिन्।,उनी आफ्ना सबै प्राध्यापकहरूलाई पनि मन पराउँथिन्।,2
66,मेरीलाई दाँत निकाल्न आवश्यक थियो।,उनी दाँतको डाक्टरलाई उनी सुत्न लगाउन चाहन्थिन्।,उनले केवल नोवोकाइनले क्षेत्रलाई सुन्न पार्न सके।,मरियमले उसलाई डरले हेरिरहेकी थिइन्।,[पृष्ठ २-मा भएको चित्र],मेरीले दाँतको डाक्टरलाई एकदमै राम्रो मुडमा छोडिन्।,1
