,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
13,పాబ్లో పురుగులు తినడానికి ఇష్టపడ్డారు.,అతను ఈ ఎలా చేయాలో పాఠశాల లో ఒక పుస్తకం చదివి.,అతను ఆలివ్ నూనె లో వాటిని వేయించడానికి.,అతను కనీసం ఒక నెల ఒకసారి ఈ చేయాలని ఇష్టపడ్డారు.,పాబ్లో పురుగులను ఇష్టపడుతున్నాడు.,పాబ్లో పురుగులు తినడం ఆనందించండి లేదు.,1
14,కిరా ఎల్లప్పుడూ జపనీస్ సంస్కృతి ప్రియమైన.,ఆమె ఇష్టమైన సినిమాలు చాలా జపనీస్ లో ఉన్నాయి.,ఆమె అక్కడికి వెళ్లాలని నిర్ణయించుకుంది.,ఆమె యాత్రకు సంవత్సరాలుగా డబ్బు ఆదా చేసింది.,ఆమె బూట్లు అన్ని డబ్బు ఖర్చు.,ఇది ఆమె జీవితంలో ఉత్తమ యాత్ర.,2
15,గ్లెన్ ఒక నడక కోసం మూడ్ లో ఉంది.,అతను తన జాకెట్ మీద ఉంచారు మరియు బయట వెళ్ళింది.,ఆయన తనను తాను ఎలా చూసుకున్నాడు?,గ్లెన్ తిరిగి నిలబడి తన ఇంటికి తిరిగి వచ్చాడు.,గ్లెన్ తన ఉత్తమ మారథాన్ సమయం అమలు ఎప్పుడూ.,గ్లెన్ అతను మళ్ళీ నడిచి ఎప్పటికీ ప్రమాణ స్వీకారం.,2
16,యేసు ఫర్నిచర్ పాలిష్ రోజు గడిపాడు.,రాత్రి దగ్గర పడుతుండగా అతను చేసిన పనిని పరిశీలించాడు.,ప్రతిదీ మెరిసే మరియు కొత్త చూసారు.,ఆ సాయంత్రం యేసు తన స్నేహితులందరినీ ఒక పార్టీకి ఆహ్వానించాడు.,వారు తన ఫర్నిచర్ nice చూసారు అన్నారు.,అతని స్నేహితులు అతని ఫర్నిచర్ ను పాలిష్ చేసారు.,1
17,నేను ఇటీవల దుకాణానికి నడిచి.,"నేను ఒక ఎగ్జిట్ ను దాటి వెళ్తుండగా, నా చేతి మీద చల్లని, కఠినమైన ఉక్కును నేను అనుభవించాను.",నేను కారు కొట్టడం చూసి షాక్ అయ్యాను!,నేను కొట్టబడ్డానని చూసిన తర్వాత డ్రైవర్ చాలా క్షమాపణలు చెప్పాడు.,నేను అది సరే అని వారికి చెప్పారు మరియు అప్పుడు దూరంగా నడిచింది.,కారు డ్రైవర్ నాకు చాలా కోపంగా మారింది.,1
18,జినా యొక్క సోదరి విరిగిన గాజు మీద ఆమె చీలమండ కట్.,రక్త ఆమె అడుగు మరియు ఆమె షూ లోకి నడిచింది.,ఆమె రక్తం చూసినప్పుడు ఆమె ఇంటికి నడిచింది.,"జినా ఆమె వెనుక నడిచింది, కానీ కొనసాగించలేకపోయాడు.",వారు ఇంటికి వచ్చినప్పుడు వారు అన్ని ఐస్ క్రీమ్ కలిగి.,జినా యొక్క సోదరి డాక్టర్ వెళ్ళింది.,2
19,ఒక చిన్న పిల్లవాడు మూడో తరగతి లో ఉన్నాడు.,అతను చాలా తెలివైన కానీ చదవడం తో పోరాడుతున్న.,అతను బిగ్గరగా చదివినప్పుడు అతని సహవిద్యార్థులు అతనిని చూసి నవ్వారు.,అతను ప్రతిరోజూ చదవడం నేర్చుకోవడం ప్రారంభించాడు.,చిన్న పిల్లవాడు తాను ఎప్పటికీ మెరుగుపడనని అంగీకరించాడు.,"ఆ సంవత్సరం చివర్లో, అతను తన పఠన పరీక్షలో బాగా చేశాడు.",2
20,రోసీ యొక్క తరగతి ఒక చిన్న పార్టీ కలిగి.,ఆమె అందరికీ ఫ్రూట్ సలాడ్ తయారు చేయాలని నిర్ణయించుకుంది.,"ఆమె ఫలాల కోసం చాలా డబ్బు ఖర్చు చేసి, వాటిని తయారుచేయడానికి చాలా సమయం తీసుకుంది.",పార్టీ రోజు ఆమె పండు సలాడ్ ఒక భారీ గిన్నె అప్ scooped.,రోసీ యొక్క తరగతి పండు సలాడ్ పంచుకున్నారు.,రోసీ ఇంట్లో ఆమె ఫ్రిజ్ లో పండు సలాడ్ యొక్క గిన్నె ఉంచింది.,1
21,కెల్లీ తన కొత్త ఫోన్ కలిగి సంతోషంగా ఉంది.,ఆమె ప్రతిచోటా ఆమెతో తీసుకువెళ్ళింది.,దురదృష్టవశాత్తు ఆమె అది విరిగింది.,అయితే ఆమె దానిని సరిచేయగలిగింది.,దుకాణం ఆమె అది పరిష్కరించడానికి ఒక సరసమైన ధర ఇచ్చింది.,కెల్లీ కొత్త ఫోన్ కొన్నాడు.,1
22,"నేను కాలేజీలో ఉన్నప్పుడు, నేను ఒక పెద్ద మనిషిని కలిశాను.",నేను 22 మరియు అతను 38 సంవత్సరాల వయస్సులో.,మా మధ్య మంచి అవగాహన ఏర్పడింది.,మేము కలిసి నేను అక్కడ మొత్తం సమయం ఉండిపోయింది.,ఆ సమయం నాకు చాలా గుర్తుకు వస్తుంది.,ఆ సమయం నాకు చెడు జ్ఞాపకాలు ఉన్నాయి.,1
23,బాబ్ పాఠశాల నాటకం లో ఉండాలని కోరుకున్నాడు.,అతను జాగ్రత్తగా పాత్ర అధ్యయనం.,అతను తన పంక్తులు తరచుగా రిహార్సల్.,"ఆడిషన్ రోజు, అతను ఒక గొప్ప ఉద్యోగం చేసాడు.",బాబ్ చాలా గర్వంగా ఉంది.,బాబ్ చాలా సిగ్గుపడింది.,1
24,జాకీ ఎనిమిదవ తరగతి హాల్ పర్యవేక్షకుడు నియమించబడ్డారు.,ఆమె తరగతి అంతటా అసూయతో ఉంది.,సహవిద్యార్థులు తరచూ ఆమె ఉద్యోగాన్ని ప్రమాదంలో పడేసే వారు.,వారు జాకీ యొక్క హాల్ పాస్లు దొంగిలించి.,ప్రిన్సిపాల్ ఆమె గందరగోళ సహచరులను సస్పెండ్ చేశారు.,ఆమె సహవిద్యార్థులకు వారి ప్రవర్తనకు పురస్కారాలు ఇవ్వబడ్డాయి.,1
25,నా తండ్రి కేవలం ఒక కొత్త కారు వచ్చింది.,జరుపుకునేందుకు మేము అన్ని ఒక డ్రైవ్ కోసం వెళ్ళింది.,మరో కారు స్టాప్ సైన్ ను దాటి మా మీద పడ్డాయి.,నేను విండో అది విచ్ఛిన్నం తగినంత హార్డ్ కొట్టారు.,నేను బయటకు అధిరోహించిన మరియు నేను మరియు నా తండ్రి జరిమానా ఉన్నాయి.,మేము రెండు వాహనం ద్వారా flattened చేశారు.,1
26,నా మేనకోడలు ఫ్రోజెన్ చిత్రం ప్రేమిస్తున్న.,ఆమె ఎల్లప్పుడూ అది ఉంచాలి కోరుకుంటున్నారు.,ఆమె ఇంటి చుట్టూ పాడటం నడుస్తుంది.,ఆమె అది వెళ్ళి వీలు అరుస్తూ ప్రేమిస్తున్న.,ఆమె దానిని పదే పదే పాడారు.,ఆమె క్రీడలు ప్రేమిస్తున్న మరియు యువరాణి విషయాలు ద్వేషిస్తారు.,1
27,"అలెక్స్ కోర్టు పైకి డ్రిబ్లింగ్, తన జట్టు రెండు పాయింట్లు వెనుకబడి.","స్కోరుబోర్డు మీద చూపు వేసి, కేవలం 5 సెకండ్లు మాత్రమే మిగిలి ఉన్నాయని గమనించాడు.",అతను ఒక ఓపెన్ మనిషి కనుగొనేందుకు ప్రయత్నించినప్పుడు అతని మనస్సు రేసింగ్.,రక్షణ దళాలు అతని జట్టు సభ్యులకు జిగురు లాగా అంటుకున్నాయి.,బజర్ బజ్జ్ మరియు అతని జట్టు ఆట గెలిచింది.,అతను మూడు పాయింట్ల ప్రయత్నించారు మరియు తప్పిన.,2
28,నేను లైబ్రరీ లోకి వచ్చి కూర్చుని.,"నేను చుట్టూ చూసారు, నేను ఒక పిల్లవాడిని గమనించాను.",అతను ఒక కాలం నాకు staring జరిగినది.,నేను నిరాశ చెందాను మరియు సీటు నుండి లేచి నిలబడ్డాను.,నేను పిల్లవాడు ఏమి చేస్తున్నారో పట్టించుకోలేదు.,నేను అతని సమస్య ఏమిటని అడిగాను.,2
29,ఇవా మరియు బ్రాంట్ ఒక బిడ్డ గర్భం ప్రయత్నిస్తున్నారు.,వారు ఆరు నెలల పాటు ప్రయత్నిస్తూనే ఉన్నారు.,మీ జీవితానికి సంబంధించిన విషయాలు,కానీ డాక్టర్ నవ్వుతూ కనిపించారు.,బ్రాంట్ ఒక పిల్లల కిడ్నాప్ తన ప్రణాళికలు రద్దు చేస్తుంది.,వారు ఒక శిశువు కలిగి తెలుసుకోవడం జంట సంతోషంగా ఉంటుంది.,2
30,కర్లింగ్ క్రీడ ఎప్పటి నుంచో కేథరీన్ కు ఆసక్తి కలిగింది.,టెలివిజన్లో క్రీడాకారులు ఆడుతున్న ఆటను చూడటం కేథరీన్కు చాలా ఇష్టం.,"ఒక రోజు, కేథరీన్ ఆమె కర్లింగ్ శిక్షణా సెషన్ సందర్శించండి నిర్ణయించుకుంది.","శిక్షణలో, క్రీడాకారులలో ఒకరు కేథరీన్ ను ఆడమని ఆహ్వానించారు.",కాథరీన్ ప్రతిరోజూ సాధన చేయడం మొదలుపెట్టాడు.,కాథరిన్ కర్లింగ్ బోరింగ్ కనిపించింది ఆలోచన.,1
31,ఫ్రాన్సిస్ ఎప్పుడూ డ్రైవింగ్ నేర్చుకోవడానికి ఎదురుచూస్తున్నాడు.,చివరకు డ్రైవింగ్ లైసెన్స్ కోసం తగినంత వయస్సు.,ఫ్రాన్సిస్ లైసెన్స్ పొందడానికి చాలా కష్టపడి చదువుతాడు.,అతను తన డ్రైవింగ్ పరీక్షను సులభంగా పాస్ చేస్తాడు.,ఫ్రాన్సిస్ తన సాధించిన దాని గురించి నిజంగా గర్వంగా ఉంది.,ఫ్రాన్సిస్ అతను ప్రజా రవాణా తీసుకోవాలని నిర్ణయించుకుంటుంది.,1
32,నిన్న నేను నట్క్రాకర్ చూడటం ఒక గొప్ప సమయం కలిగి.,నేను ఖచ్చితంగా అది ప్రియమైన.,నృత్యకారులు వేదికను అలంకరించినప్పుడు అది అందంగా ఉంది.,ఈ ప్రదర్శన చూడటం నాకు గౌరవంగా భావించాను.,నేను మళ్ళీ చూడటానికి ఎప్పుడూ ప్రతిజ్ఞ.,నేను మళ్ళీ చూడాలనుకుంటున్నాను.,2
33,నేను ఉదయం 8:30 గంటలకు నా తరగతి కోసం మేల్కొన్నాను.,నేను నిద్రతో పడక నుండి లేచి స్నానం చేసాను.,నేను త్వరగా అల్పాహారం తిని తరగతి గదికి నడవడం మొదలుపెట్టాను.,"50 నిమిషాల క్లాసు తరువాత, నేను నా వసతి గృహం వైపు తిరిగి నడవడం మొదలుపెట్టాను.",నేను మళ్ళీ తరగతి వెళ్ళడానికి నిర్ణయించుకుంది.,"నేను అక్కడకు చేరుకున్నప్పుడు, నేను ఒక ఎన్ఎపి తీసుకున్నాను.",2
34,గ్యారీ లిసా దృష్టిని ఆకర్షించడానికి కోరుకున్నాడు.,ఒక రోజు అతను లిసా ఒక పద్యం వ్రాయడానికి నిర్ణయించుకుంటుంది.,"మరుసటి రోజు పాఠశాలలో, గ్యారీ లిసాను హాలులో చూస్తాడు.",గ్యారీ లిసాకు ఒక పెద్ద నవ్వు ఇచ్చి ఆమె కవిత ఇస్తుంది.,"గ్యారీ లిసాను గట్టిగా కొట్టాడు, మరియు దూరంగా నడిచింది.",లిసా ఆమె కూడా గారి మీద ప్రేమలో పడ్డాడని ఒప్పుకుంటుంది.,2
35,కార్లోస్ ఎప్పుడూ ఫ్రాన్స్ ను సందర్శించాలని కోరుకున్నాడు.,అతను వెళ్ళేముందు ఫ్రెంచ్ మాట్లాడటం నేర్చుకోవాలని నిర్ణయించుకుంటాడు.,"రాత్రిపూట పాఠశాలలో చేరి, చాలా కష్టపడి చదువుతున్నాడు.",చివరకు కార్లోస్ ఫ్రెంచ్ బాగా మాట్లాడగలడు.,కార్లోస్ ఆస్ట్రేలియాకు విమాన బుకింగ్.,పారిస్ కు తన ప్రయాణంలో కార్లోస్ తన ఫ్రెంచ్ ను ఎక్కువగా ఉపయోగిస్తాడు.,2
36,లార్స్ ఎప్పుడూ ఫోటోగ్రఫీని ప్రయత్నించాలని కోరుకున్నాడు.,"అతని స్నేహితుడు ఒక అద్భుతమైన ఫోటోగ్రాఫర్, కానీ అతను ప్రయత్నించారు ఎప్పుడూ.","ఒక రోజు అతను ఒక సాధారణ, కానీ అధిక నాణ్యత, కెమెరా కొనుగోలు.",ఆ రోజు నుండి లార్స్ ప్రతిరోజూ ప్రకృతి దృశ్యాలను చిత్రీకరించాడు.,లార్స్ ఫోటోగ్రఫీ తో ప్రేమ లో పడిపోయింది.,లార్స్ ఫోటోగ్రఫీని అసహ్యించుకున్నాడు.,1
37,నేను ఒక ఎలక్ట్రానిక్స్ స్టోర్ నుండి ఒక టెలివిజన్ కొన్నాను.,"ఇది ఒక పెద్ద ఫ్లాట్ స్క్రీన్, దీనిలో హై డెఫినిషన్ నాణ్యత గల చిత్రాలు ఉంటాయి.",ఉద్యోగి కేవలం సందర్భంలో అది ఒక వారంటీ కొనుగోలు నాకు ఒప్పించాడు.,ఒక వారం తరువాత టెలివిజన్ నా గోడ నుండి పడిపోయి విరిగింది.,నేను వారంటీ తో పరిష్కరించడానికి చేయగలిగింది.,ఆ ఉద్యోగి తరువాత చనిపోయినట్లు కనుగొనబడింది.,1
38,ర్యాన్ ఒక పార్క్ లో ఉంది.,మరియు అతను ఒక చిన్న అమ్మాయి ఒక బెలూన్ పట్టుకొని చూసింది.,"పార్కు ను౦డి బయలుదేరుతున్నప్పుడు, అదే బెలూన్ ఒక చెట్టులో చిక్కుకు౦ది.",అతను బెలూన్ తిరిగి పొందడానికి చెట్టు అధిరోహించాడు.,అప్పుడు ర్యాన్ ఉద్దేశపూర్వకంగా బెలూన్ పగిలిపోయింది.,ఆ తర్వాత రైయన్ ఆ అమ్మాయిని కనుగొని ఆమె కోల్పోయిన బాల్ను ఆమెకు ఇచ్చాడు.,2
39,ఆమె తన పునఃప్రారంభం అప్లోడ్ అవసరం ఆమె మేనేజర్ చెప్పారు.,ఆమె పునఃప్రారంభం సరిగా ఫార్మాట్ చేయబడలేదని ఆమె గ్రహించింది.,ఆమె అన్ని కంటెంట్ను సరైన టెంప్లేట్కు బదిలీ చేసింది.,"ఆమె తన తాజా ఉద్యోగం గురించి సమాచారాన్ని చేర్చడం ద్వారా, ఆమె పునఃప్రారంభం నవీకరించబడింది.",అప్పుడు ఆమె తన మేనేజర్కు పంపింది.,Jen వంటలలో వాషింగ్ ద్వేషం.,1
40,నీల్ ఫెస్ నగరం పర్యటించారు.,ఆయన వారి జాతి వంటకాలను రుచి చూశారు.,ఆ తర్వాత అతను స్మారక చిహ్నాలు కోసం షాపింగ్ వెళ్ళాడు.,ఫెస్ లో గొప్ప వీధి నటులు కూడా ఉన్నారని ఆయన పేర్కొన్నారు.,నీల్ ఒక గొప్ప సమయం కలిగి.,నీల్ మరియు ఫెజ్ ఉత్తమ స్నేహితులు అయ్యారు.,1
41,నేను నా కుక్క ఒక నడక కోసం తీసుకోవాలని.,నా పొరుగు ఒక పట్టీ అవసరం.,నేను పట్టీ కోసం నా ఇంటి ద్వారా చూసారు.,నేను దానిని కనుగొనలేకపోయాను.,నేను నా కుక్కను వెనక యార్డ్కు తీసుకెళ్లాలని నిర్ణయించుకున్నాను.,నేను నా కుక్క ఇంటి లోపలికి వెళ్ళనివ్వండి.,1
42,"ఇది ఒక ప్రకాశవంతమైన, వెచ్చని రోజు.",కాబట్టి జో అది ఒక నడక తీసుకోవాలని nice ఉంటుంది ఆలోచన.,అతను తన స్థానిక కాఫీ షాప్ నడవడానికి నిర్ణయించుకుంది.,"కానీ అక్కడ సగం లో, అతను అలసటతో ప్రారంభమైంది.",కాబట్టి అతను కాఫీ షాప్ నడిచింది.,జో బయట వెళ్లి చింతిస్తున్నాము.,2
43,జెన్ ఒక ప్యాకేజీ కోసం రోజంతా వేచి ఉంది.,చివరకు ఆమె యుపిఎస్ మనిషి తలుపు వరకు నడుస్తున్న చూసింది.,అతను ప్యాకేజీ పంపిణీ మరియు ఆమె లోపల తీసుకువచ్చింది.,ఆమె ఒక కత్తి తో ప్యాకేజీ తెరిచింది.,ఆ పెట్టెలో ఒక నవజాత శిశువు ఉంది.,జెన్ ప్యాకేజీ లోపల ఆమె కొత్త కోటు దొరకలేదు.,2
44,ఫ్రాంక్ తన హోంవర్క్ చేయాలనుకోలేదు.,అతను బదులుగా వీడియో గేమ్స్ ప్లే కోరుకున్నాడు.,ఫ్రాంక్ తల్లిదండ్రులు అతనిని తన హోంవర్క్ చేయమని చెప్పారు.,ఫ్రాంక్ ఒక ట్రింకును విసిరివేసి శిక్షించబడ్డాడు.,ఫ్రాంక్ ఒక వారం తన వీడియో గేమ్స్ కోల్పోయింది.,ఫ్రాంక్ ఒక కొత్త గేమ్ వచ్చింది.,1
45,టిమ్మీ తన పాఠశాలలో 3 పాయింట్ల పోటీలో పోటీ పడుతున్నాడు.,విజేతకు 1000 డాలర్ల కళాశాల స్కాలర్షిప్ గెలుచుకునే అవకాశం ఉంటుంది.,టిమ్మీ అన్ని వారాంతంలో 3 పాయింట్లు షూటింగ్ సాధన.,పోటీ రోజు వచ్చినప్పుడు అతను సిద్ధంగా ఉన్నాడు.,టిమ్మీ పోటీ గెలిచింది.,టిమ్మీ పోటీ రోజు డ్రైవింగ్ రేంజ్ వెళ్ళింది.,1
46,డ్రేక్ శుక్రవారం ఒక పార్టీకి హాజరయ్యారు.,అతను తన కోటు నుండి తన వాలెట్ దొంగిలించబడిందని కనుగొన్నాడు.,"డ్రేక్ వెంటనే పోలీసులను పిలిచాడు, కానీ వాలెట్ కనుగొనబడలేదు.",డ్రేక్ పార్టీ హోస్ట్ను ఈ సమస్య గురించి ఎదుర్కొన్నాడు.,మరియు హోస్ట్ అతను కూడా తెలియదు అని అతనికి చెప్పారు.,డ్రేక్ తన పార్టీలకు మళ్ళీ హాజరు కావాలని హోస్ట్కు చెప్పాడు.,1
47,బాబ్ తన ట్రక్ ఒక పంక్చర్ టైర్ కలిగి కనుగొన్నారు.,అతను ముందు ఒక టైర్ మార్చలేదు.,అతను టైర్ జాక్ మరియు ఇనుము వచ్చింది.,అతను bolts తొలగించడానికి కాలేదు.,బాబ్ తన పంక్చర్ టైర్ను పరిష్కరించడానికి ఎవరైనా పిలిచాడు.,బాబ్ తన ట్రక్కును మార్కెట్కు నడిపించాడు.,1
48,జాక్ తన టాబ్లెట్ కంప్యూటర్లో ఇమెయిల్స్ రాయడం అలసిపోయాడు.,అతను ఒక ల్యాప్టాప్ లో పెట్టుబడి అవసరం నిర్ణయించుకుంటుంది.,అతను పరిపూర్ణమైనదాన్ని కనుగొనే వరకు వివిధ ల్యాప్టాప్లను పరిశోధించాడు.,చివరకు అతను అది కొనుగోలు.,ఇప్పుడు జాక్ నిజానికి ఇమెయిల్స్ సమాధానం ఆనందిస్తాడు.,జాక్ ఇప్పుడు ఇమెయిల్కు బదులుగా పోస్టల్ సేవను ఉపయోగిస్తాడు.,1
49,జేక్ యొక్క జుట్టు కొద్దిగా పొడవుగా మారింది.,అతను ఒక ఉద్యోగ ఇంటర్వ్యూలో వస్తున్న.,అతను తన జుట్టు కట్ తన తల్లి కోరారు.,అతని తల్లి అతనికి ఒక అందమైన కట్ ప్రొఫెషనల్ చూస్తున్న క్రాఫ్ ఇచ్చింది.,జేక్ తన చేతులు కడిగి.,జేక్ ఉద్యోగం వచ్చింది.,2
50,షోన్ నేడు వచ్చింది.,"సామ్, సీన్, మరియు నేను గేమ్స్ ఆడాడు.",నేను ఎంత చెడ్డవాడినో వారు కోపంగా ఉండడం ప్రారంభించారు.,నేను మంచి వరకు నేను ఇకపై ప్లే కాలేదు చెప్పారు.,నేను నిజంగా బాధపడ్డాను.,నేను నిజంగా ఆనందంగా ఉంది.,1
51,సారా ఒక కార్డు పోస్ట్ చేయాలనుకున్నాడు.,ఆమె పోస్ట్ ఆఫీస్ కు వెళ్ళింది.,ఆమె స్టాంపులు చెల్లించింది.,ఆమె లేఖను ఒక ఎన్వలప్ లో ఉంచారు.,సారా ఆమె లేఖను స్వయంగా పంపిణీ చేసింది.,సారా యొక్క లేఖ త్వరలో దాని గమ్యానికి వెళ్తోంది.,2
