,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
10,Ο Μπομπ φοβόταν την πρώτη του μέρα εργασίας σε ένα εστιατόριο γρήγορου φαγητού.,Σχεδίαζε να περιμένει για να φορέσει την φανταχτερή ναυτική του στολή.,Ο Μπομπ άρχισε να φτιάχνει μπιφτέκια με ψάρια αφού φόρεσε τη στολή.,"Ήταν τόσο απασχολημένος, που ξέχασε να αλλάξει και πάλι τα ρούχα του δρόμου.",Ο Μπομπ το λάτρεψε τόσο πολύ που το έδειξε στους φίλους του.,Ο Μπομπ βγήκε μετά τη δουλειά φορώντας το στολή του ναυτικού.,2
11,Ήρθε ένας φίλος να μας επισκεφτεί.,Της είπα ότι ο σκύλος μου δαγκώνει.,Δεν άκουσε.,Προσπάθησε να τον χαϊδέψει και να παίξει μαζί του.,Το σκυλί μου την δάγκωσε.,Το σκυλί μου το έσκασε.,1
12,Ο Λέστερ πάντα ήθελε να είναι πιο καλλιτεχνικός.,Αποφασίζει να προσπαθήσει να ζωγραφίσει ένα λουλούδι μια μέρα.,Κάθεται μπροστά σε μια όμορφη ορχιδέα και αρχίζει να ζωγραφίζει.,Το σχέδιο του Λέστερ είναι πολύ καλό.,Κρεμάει την εικόνα στον τοίχο στο σαλόνι του.,Αποφασίζει να μην ξαναζωγραφίσει τίποτα.,1
13,Ο Πάμπλο τρώει σκουλήκια.,Διάβασε ένα βιβλίο στο σχολείο για το πώς να το κάνεις αυτό.,Τα τηγανίζει στο ελαιόλαδο.,Του αρέσει να το κάνει αυτό τουλάχιστον μια φορά το μήνα.,Ο Πάμπλο απολαμβάνει τα σκουλήκια και τα θεωρεί λιχουδιά.,Ο Πάμπλο δεν του αρέσει να τρώει σκουλήκια.,1
14,Ο Κίρα πάντα αγαπούσε τον ιαπωνικό πολιτισμό.,Πολλές από τις αγαπημένες της ταινίες ήταν στα ιαπωνικά.,Αποφάσισε ότι θα ταξιδέψει εκεί.,"Για χρόνια, έσωζε χρήματα για το ταξίδι της.",Ξόδεψε όλα τα λεφτά σε παπούτσια.,Ήταν το καλύτερο ταξίδι της ζωής της.,2
15,Ο Γκλεν είχε διάθεση για μια βόλτα.,Φορούσε το σακάκι του και βγήκε έξω.,"Καθώς περπατούσε στο πεζοδρόμιο, σκοντάφτησε και έσπασε το γόνατό του.",Ο Γκλεν σηκώθηκε και γέρνει πίσω στο σπίτι του.,Ο Γκλεν έτρεξε τον καλύτερο χρόνο του μαραθώνιου.,Ο Γκλεν ορκίστηκε ότι δεν θα περπατήσει ποτέ ξανά.,2
16,Ο Ιησούς πέρασε όλη μέρα γυαλίζοντας τα έπιπλα.,"Καθώς πλησίαζε η νύχτα, εξέτασε την εργασία που είχε κάνει.",Όλα φαίνονταν λαμπερά και καινούργια.,Ο Ιησούς κάλεσε όλους τους φίλους του σε ένα πάρτι εκείνο το βράδυ.,Είπαν ότι τα έπιπλα του ήταν ωραία.,Οι φίλοι του γυάλισαν τα έπιπλα του.,1
17,Περπατούσα προς το μαγαζί πρόσφατα.,"Καθώς περνούσα από μια έξοδο, ένιωσα κρύο, σκληρό ατσάλι στο χέρι μου.",Ένιωσα σοκ που με χτύπησε αυτοκίνητο!,Ο οδηγός απολογήθηκε πολύ όταν είδε ότι με χτύπησε.,Τους είπα ότι ήταν εντάξει και μετά έφυγα.,Ο οδηγός του αυτοκινήτου θύμωσε πολύ μαζί μου.,1
18,Η αδερφή της Τζίνα έκοψε τον αστράγαλό της με σπασμένα γυαλιά.,Το αίμα έτρεξε κάτω από το πόδι της και στο παπούτσι της.,Όταν είδε το αίμα έτρεξε σπίτι.,"Η Τζίνα έτρεξε πίσω της, αλλά δεν μπόρεσε να την ακολουθήσει.","Όταν έφτασαν σπίτι, έφαγαν όλοι παγωτό.",Η αδερφή της Τζίνα πήγε στο γιατρό.,2
19,Ένα μικρό αγόρι ήταν στην τρίτη τάξη.,Ήταν πολύ έξυπνος αλλά δυσκολευόταν να διαβάσει.,Όποτε διάβαζε δυνατά οι συμμαθητές του τον κορόιδευαν.,Άρχισε να εξασκείται στο διάβασμα κάθε μέρα.,Το αγοράκι αποδέχτηκε ότι δεν θα βελτιωνόταν ποτέ.,"Στο τέλος της χρονιάς, τα πήγε καλά στο τεστ ανάγνωσης.",2
20,Η τάξη της Ρόζι έκανε ένα μικρό πάρτι.,Αποφάσισε να φτιάξει μια φρουτοσαλάτα για όλους.,Ξόδεψε πολλά χρήματα για τα φρούτα και πολύ χρόνο για να τα ετοιμάσει.,Την ημέρα του πάρτι πήρε ένα τεράστιο μπολ με φρουτοσαλάτα.,Η τάξη της Ρόζι μοιράστηκε τη φρουτοσαλάτα.,Η Ρόζι είχε το μπολ με τη φρουτοσαλάτα στο ψυγείο της στο σπίτι.,1
21,Η Κέλι ήταν χαρούμενη που είχε το καινούργιο της τηλέφωνο.,Το έπαιρνε μαζί της παντού.,Δυστυχώς το έσπασε.,Ευτυχώς όμως κατάφερε να το φτιάξει.,Το κατάστημα της έδωσε μια δίκαιη τιμή για να το φτιάξει.,Η Κέλι αγόρασε καινούριο τηλέφωνο.,1
22,"Όταν ήμουν στο κολέγιο, είχα γνωρίσει έναν μεγαλύτερο μου.",Ήμουν 22 και αυτός ήταν 38 ετών.,Είχαμε μια καλή κατανόηση και περάσαμε καλά μαζί.,Μείναμε μαζί όσο ήμουν εκεί.,Έχω ωραίες αναμνήσεις από εκείνη την εποχή.,Έχω αρνητικές αναμνήσεις από εκείνη την εποχή.,1
23,Ο Μπομπ ήθελε να παίξει στο σχολικό έργο.,Μελετούσε το ρόλο προσεκτικά.,Επενδύει συχνά στις ατάκες του.,"Την ημέρα της οντισιόν, έκανε μια μεγάλη δουλειά.",Ο Μπομπ ήταν πολύ περήφανος.,Ο Μπομπ ντρεπόταν πολύ.,1
24,Η Τζάκι έχει διοριστεί για να παρακολουθεί το χολ της 8ης τάξης.,Την ζηλεύει όλη η τάξη.,Οι συμμαθητές της συχνά έθεταν σε κίνδυνο τη δουλειά της.,Θα έκλεβαν τις κάρτες εισόδου της Τζάκι.,Η διευθύντρια απέστειλε τους ταραγμένους συμμαθητές της.,Οι συμμαθητές της έλαβαν βραβεία για τη συμπεριφορά τους.,1
25,Ο μπαμπάς μου μόλις είχε αγοράσει καινούριο αμάξι.,"Για να το γιορτάσουμε, πήγαμε όλοι για μια βόλτα.","Ένα άλλο αυτοκίνητο πέρασε από ένα σήμα ""Σταμάτα"" και μας χτύπησε.",Χτύπησα το παράθυρο αρκετά δυνατά για να το σπάσω.,Βγήκα έξω και εγώ και ο μπαμπάς μου ήμασταν εντάξει.,Μας έριξε και τους δύο το όχημα.,1
26,"Η ανιψιά μου λατρεύει την ταινία ""Frozen"".",Πάντα θέλει να το φοράει.,Τραγουδάει στο σπίτι.,"Της αρέσει να φωνάζει ""Αφήστε το"".",Το τραγουδάει ξανά και ξανά.,Αγαπάει τα αθλήματα και μισεί τα πράγματα που κάνουν οι πριγκίπισσες.,1
27,"Ο Άλεξ έπεφτε στο γήπεδο, με την ομάδα του να χάνει δύο πόντους.",Έριξε μια ματιά στον πίνακα αποτελεσμάτων και είδε ότι είχαν μείνει μόνο 5 δευτερόλεπτα.,Το μυαλό του έτρεχε καθώς προσπαθούσε να βρει έναν ανοιχτό άντρα.,Οι αμυντικοί κολλούσαν στους συμπαίκτες του σαν κόλλα.,Το κουδούνι χτύπησε και η ομάδα του κέρδισε το παιχνίδι.,Προσπάθησε να ρίξει και έχασε.,2
28,Μπήκα στη βιβλιοθήκη και κάθισα.,"Όταν κοίταξα γύρω μου, πρόσεξα ένα παιδί.",Με κοίταζε για λίγο.,Απογοητεύτηκα και σηκώθηκα από τη θέση μου.,Δεν με ένοιαζε τι έκανε το παιδί.,Τον ρώτησα ποιο ήταν το πρόβλημά του.,2
29,Η Ίβα και ο Μπραντ προσπαθούσαν να συλλάβουν παιδί.,Προσπαθούσαν επί έξι μήνες χωρίς επιτυχία.,"Στο ραντεβού με το γιατρό τους, εξέφρασαν απογοήτευση.",Αλλά τότε είδαν τον γιατρό να χαμογελάει ευρέως.,Ο Μπραντ θα ακυρώσει τα σχέδιά του να απαγάγει ένα παιδί.,Το ζευγάρι θα χαρεί να μάθει ότι περιμένουν μωρό.,2
30,Η Κάθριν πάντα ενδιέφερε από το σπορ του Κέρλινγκ.,Η Κάθριν λατρεύει να βλέπει τους αθλητές να παίζουν το άθλημα στην τηλεόραση.,"Μια μέρα, η Κάθριν αποφάσισε να πάει σε μια προπόνηση Κέρλινγκ.","Στην προπόνηση, ένας από τους αθλητές κάλεσε την Κάθριν να παίξει.",Η Κάθριν άρχισε να εξασκείται κάθε μέρα και έγινε καλή σ' αυτό.,Η Κάθριν είπε ότι το κουρλιέ μοιάζει βαρετό.,1
31,Ο Φράνσις πάντα ανυπομονούσε να μάθει να οδηγεί.,Επιτέλους είναι αρκετά μεγάλος για να πάρει άδεια οδήγησης.,Ο Φράνσις μελετάει πολύ σκληρά για να πάρει δίπλωμα.,Περνάει εύκολα το τεστ οδήγησης.,Ο Φράνσις είναι πολύ περήφανος για το επίτευγμά του.,Ο Φράνσις αποφάσισε ότι θα προτιμούσε να χρησιμοποιήσει τα δημόσια μέσα μεταφοράς.,1
32,"Χθες πέρασα υπέροχα βλέποντας το ""Το Καρυοθραύστη"".",Το λάτρεψα.,Καθώς οι χορευτές κοσμούσαν τη σκηνή ήταν πανέμορφα.,Ήταν τιμή μου να δω την παράσταση.,Ορκίστηκα να μην το ξαναδώ.,Ήθελα να το δω ξανά.,2
33,Ξύπνησα για το μάθημά μου στις 8:30 το πρωί.,Ξύπνησα και έκανα ένα ντους.,Έφαγα γρήγορα πρωινό και άρχισα να πηγαίνω στην τάξη.,"Μετά από 50 λεπτά μαθήματος, άρχισα να πηγαίνω πίσω στο κοιτώνα μου.",Αποφάσισα να επιστρέψω στην τάξη.,"Όταν έφτασα εκεί, κοιμήθηκα.",2
34,Ο Γκάρι ήθελε να τραβήξει την προσοχή της Λίζα.,Μια μέρα αποφασίζει να γράψει ένα ποίημα στη Λίζα.,"Την επόμενη μέρα στο σχολείο, ο Γκάρι βλέπει τη Λίζα στο διάδρομο.",Ο Γκάρι χαμογελάει πολύ και της δίνει το ποίημα.,Ο Γκάρι χτυπάει τη Λίζα και φεύγει.,Η Λίζα ομολογεί ότι έχει και ερωτευτεί τον Γκάρι.,2
35,Ο Κάρλος πάντα ήθελε να επισκεφθεί τη Γαλλία.,Αποφασίζει ότι πρέπει να μάθει να μιλάει γαλλικά πριν φύγει.,Γράφεται σε ένα βραδινό μάθημα και μελετά πολύ σκληρά.,Επιτέλους ο Κάρλος μιλάει Γαλλικά αρκετά καλά.,Ο Κάρλος κλείνει πτήση για την Αυστραλία.,Ο Κάρλος εκμεταλλεύεται στο έπακρο τα γαλλικά του στο ταξίδι του στο Παρίσι.,2
36,Ο Λαρς πάντα ήθελε να δοκιμάσει τη φωτογραφία.,"Ο φίλος του ήταν ένας εξαιρετικός φωτογράφος, αλλά δεν είχε δοκιμάσει ποτέ.","Μια μέρα αγόρασε μια απλή, αλλά υψηλής ποιότητας, κάμερα.",Από εκείνη την ημέρα ο Λάρς τραβούσε φωτογραφίες της φύσης κάθε μέρα.,Ο Λάρς ερωτεύτηκε τη φωτογραφία.,Ο Λάρς μισούσε τη φωτογραφία.,1
37,Αγόρασα μια τηλεόραση από ένα κατάστημα ηλεκτρονικών.,Είναι μια μεγάλη επίπεδη οθόνη με υψηλή ποιότητα εικόνας.,"Ο υπάλληλος με έπεισε να αγοράσω εγγύηση για αυτό, για κάθε περίπτωση.",Μια εβδομάδα αργότερα η τηλεόραση έπεσε από τον τοίχο μου και έσπασε.,Κατάφερα να το φτιάξω με την εγγύηση.,Ο υπάλληλος αργότερα βρέθηκε νεκρός.,1
38,Ο Ράιαν ήταν σε ένα πάρκο.,Και είδε ένα κοριτσάκι να κρατάει ένα μπαλόνι.,"Καθώς έφευγε από το πάρκο, είδε το ίδιο μπαλόνι κολλημένο σε ένα δέντρο.",Ανέβηκε στο δέντρο για να πάρει το μπαλόνι.,Ο Ράιαν έσκασε το μπαλόνι επίτηδες.,Ο Ράιαν βρήκε το κορίτσι και της έδωσε το μπαλόνι που είχε χάσει.,2
39,Ο μάνατζερ της Τζεν της είπε ότι έπρεπε να ανεβάσει το βιογραφικό της.,Συνειδητοποίησε ότι το βιογραφικό της δεν ήταν σωστά διαμορφωμένο.,Μετέφερε όλο το περιεχόμενο στο κατάλληλο πρότυπο.,"Προσθέτοντας πληροφορίες για την τελευταία της δουλειά, ενημέρωσε το βιογραφικό της.",Μετά το έστειλε στον μάνατζέρ της.,Η Τζεν μισούσε να πλένει πιάτα.,1
40,Ο Νιλ έκανε περιοδεία στην πόλη του Φες.,Δοκίμασε την εθνική τους κουζίνα.,Μετά πήγε για σουβενίρ.,"Ο Φεζ είχε επίσης σπουδαίους καλλιτέχνες του δρόμου, σημείωσε.",Ο Νιλ πέρασε υπέροχα.,Ο Νιλ και ο Φες έγιναν κολλητοί.,1
41,Έπρεπε να βγάλω τον σκύλο μου βόλτα.,Η γειτονιά μου απαιτεί λουρί.,Έψαξα στο σπίτι για το λουρί.,Δεν μπορούσα να το βρω.,Αποφάσισα να πάρω το σκυλί μου στην πίσω αυλή.,Άφησα το σκυλί μου να μπει μέσα στο σπίτι.,1
42,"Ήταν μια φωτεινή, ζεστή μέρα.",Ο Τζο σκέφτηκε ότι θα ήταν ωραίο να κάνουμε μια βόλτα.,Αποφάσισε να πάει με τα πόδια στο τοπικό καφέ.,"Αλλά στα μισά του ταξιδιού, άρχισε να κουράζεται.",Έτσι έτρεξε στο καφέ.,Ο Τζο μετανιώνει που βγήκε έξω.,2
43,Η Τζεν περίμενε ένα πακέτο όλη μέρα.,Τελικά είδε τον τύπο της UPS να πλησιάζει στην πόρτα.,Αυτός παρέδωσε το πακέτο και αυτή το έφερε μέσα.,Άνοιξε το πακέτο με ένα μαχαίρι.,Στο κουτί ήταν ένα νεογέννητο μωρό.,Η Τζεν βρήκε το καινούργιο της παλτό μέσα στο πακέτο.,2
44,Ο Φρανκ δεν ήθελε να κάνει τα μαθήματά του.,Ήθελε να παίξει βιντεοπαιχνίδια.,Οι γονείς του Φρανκ του είπαν να κάνει πρώτα τα μαθήματά του.,Ο Φρανκ έκανε έξαψη και τιμωρήθηκε.,Ο Φρανκ έχασε τα βιντεοπαιχνίδια του για μια εβδομάδα.,Ο Φρανκ έχει ένα ολοκαίνουριο παιχνίδι.,1
45,Ο Τίμι αγωνιζόταν στο διαγωνισμό 3 πόντων στο σχολείο του.,Ο νικητής θα έχει την ευκαιρία να κερδίσει μια υποτροφία κολεγίου $ 1000.,Ο Τίμι εξασκούταν να ρίχνει 3 πόντους όλο το Σαββατοκύριακο.,Ήταν έτοιμος όταν έφτασε η μέρα του διαγωνισμού.,Ο Τίμι κέρδισε τον διαγωνισμό.,Ο Τίμι πήγε στο γήπεδο οδήγησης την ημέρα του διαγωνισμού.,1
46,Ο Ντρέικ πήγε σε ένα πάρτι την Παρασκευή.,Ανακάλυψε ότι του έκλεψαν το πορτοφόλι από το παλτό του.,"Ο Ντρέικ κάλεσε αμέσως την αστυνομία, αλλά το πορτοφόλι δεν βρέθηκε.",Ο Ντρέικ αντιμετώπισε τον οικοδεσπότη του πάρτι για το θέμα.,Και ο οικοδεσπότης του είπε ότι δεν ήξερε ούτε αυτός.,Ο Ντρέικ είπε στον οικοδεσπότη ότι ήθελε να ξαναπάει στα πάρτι του.,1
47,Ο Μπομπ ανακάλυψε ότι το φορτηγό του είχε ένα σκασμένο λάστιχο.,Δεν είχε αλλάξει ποτέ λάστιχο.,Βγάλε το τσιμπιδάκι και το σίδερο.,Δεν μπόρεσε να βγάλει τα μπουλόνια.,Ο Μπομπ κάλεσε κάποιον να φτιάξει το σκασμένο λάστιχο του.,Ο Μπομπ πήγε με το φορτηγό του στην αγορά.,1
48,Ο Τζακ έχει κουραστεί να γράφει e-mail στον υπολογιστή του.,Αποφασίζει ότι πρέπει να επενδύσει σε ένα φορητό υπολογιστή.,Ερευνά διάφορους φορητούς υπολογιστές μέχρι να βρει τον τέλειο.,Τελικά το αγοράζει.,Τώρα ο Τζακ απολαμβάνει να απαντάει στα e-mail.,Ο Τζακ χρησιμοποιεί τώρα ταχυδρομική υπηρεσία αντί για e-mail.,1
49,Τα μαλλιά του Τζέικ άρχισαν να μεγαλώνουν.,Είχε μια συνέντευξη για δουλειά.,Ζήτησε από τη μητέρα του να του κόψει τα μαλλιά.,Η μητέρα του του έκανε ένα ωραίο επαγγελματικό κούρεμα.,Ο Τζέικ έπλυνε τα χέρια του.,Ο Τζέικ πήρε τη δουλειά.,2
50,Ήρθε ο Σον σήμερα.,"Ο Σαμ, ο Σον και εγώ παίζαμε παιχνίδια.",Άρχισαν να θυμώνουν μαζί μου για το πόσο κακός ήμουν.,Είπαν ότι δεν μπορώ να παίξω άλλο μέχρι να γίνω καλά.,Ήμουν πραγματικά πληγωμένος.,Ήμουν πολύ ευχαριστημένος.,1
51,Η Σάρα ήθελε να στείλει μια κάρτα.,Πήγε στο ταχυδρομείο.,Πλήρωσε για γραμματόσημα.,Έβαλε το γράμμα σε ένα φάκελο.,Η Σάρα παρέδωσε το γράμμα της.,Το γράμμα της Σάρα σύντομα έφτασε στον προορισμό του.,2
52,Ο Τσακ ήταν κουρασμένος από την δουλειά.,Έκλεισε τη δουλειά του για λίγο.,Άνοιξε το φόρουμ για να συζητήσει με τους συναδέλφους του.,"Μετά από αυτές τις άσχημες επιτυχίες του Ζόλταρ, χρειαζόταν αυτό το διάλειμμα.",Ο Τσακ αποφάσισε να παραιτηθεί από τη δουλειά του.,Έπειτα ένιωσε υποχρεωμένος να επιστρέψει στη δουλειά.,2
53,Ο Μπομπ χρησιμοποιούσε πλαστικές σακούλες για ψώνια.,"Τότε, ο φίλος του του είπε ότι το πλαστικό είναι κακό για το περιβάλλον.",Ο Μπομπ αποφάσισε να εγκαταλείψει τις πλαστικές σακούλες του.,Ο Μπομπ επένδυσε σε μερικές επαναχρησιμοποιήσιμες τσάντες.,Ο Μπομπ χρησιμοποιούσε τις επαναχρησιμοποιούμενες τσάντες του για ψώνια.,Ο Μπομπ συνέχισε να χρησιμοποιεί τις πλαστικές σακούλες του για να πάει για ψώνια.,1
54,Ο Τζο ήθελε να βγάλει ένα πορτρέτο του για ένα έργο.,Πήρε μερικούς τοπικούς καλλιτέχνες και ρώτησε τις τιμές τους.,Ένας από τους καλλιτέχνες είχε λογικές τιμές.,Ο Τζο κανόνισε ραντεβού με τον καλλιτέχνη για το πορτρέτο.,Ο Τζο ήταν πολύ ικανοποιημένος με τα αποτελέσματα.,Ο καλλιτέχνης ζωγράφισε μια γάτα του Τζο.,1
55,Η Αν προσπαθούσε να κόψει το κάπνισμα.,Έκανε πολλές προσπάθειες αλλά πάντα απέτυχε.,Μετά έβαλε ένα έμπλαστρο νικοτίνης για να την βοηθήσει.,Και βοήθησε την να το κάνει!,Η Ανν διπλασίασε την ποσότητα των τσιγάρων που κάπνιζε κάθε μέρα.,Η Ανν κατάφερε να κόψει το κάπνισμα με επιτυχία.,2
56,Η Τζεν πήγε στη θεία της για το καλοκαίρι.,Μισούσε τη σκέψη να λείπει από την τοπική βιβλιοθήκη όλο το καλοκαίρι.,Πήρε μερικά βιβλία μαζί της αλλά τα διάβαζε γρήγορα.,"Όταν έφτασε, η θεία της την πήγε σε ένα ειδικό δωμάτιο στο σπίτι της.",Η Τζεν είδε τα βιβλία της να καίγονται στο τζάκι.,Το δωμάτιο ήταν γεμάτο ράφια με βιβλία που άρεσαν στα κορίτσια.,2
57,Χθες ήταν ο καθαρισμός των δοντιών του Ρομπ.,Συνήθως φοβάται τους οδοντίατρους.,Αλλά υπάρχει μια νέα χαριτωμένη νοσοκόμα στο γραφείο.,Ήταν ενθουσιασμένος που θα πήγαινε.,Ο Ρομπ ένιωσε αναζωογονημένος μετά την κολονοσκόπηση.,Ο Ρομπ ήταν λυπημένος όταν η χαριτωμένη νοσοκόμα δεν ήταν εκεί εκείνη την ημέρα.,2
58,Ο Τζο λάτρευε να τρώει χώμα.,Έφτιαχνε πίτες από λάσπη κάθε φορά που είχε την ευκαιρία.,Έτρωγε μια πίτα όταν ένιωσε κάτι πολύ σκληρό στο στόμα του.,Ο Τζο είχε δαγκώσει μια πέτρα και του είχε σπάσει το δόντι.,Ο Τζο ήθελε να μασήσει κι άλλες πέτρες.,Ο Τζο αποφάσισε να μην ξαναφάει χώμα.,2
59,Ο Ρομπ δεν έχει ξαναπάει σε τρενάκι.,"Οι φίλοι του Ρομπ του πρόσφεραν ένα δωρεάν εισιτήριο για το ""Six Flags"".",Ο Ρομπ αποφάσισε ότι μπορεί να συμμετάσχει.,Πήγαν όλοι και περίμεναν σε μια μεγάλη ουρά.,Ο Ρομπ είχε γενναιόδωρους φίλους.,Οι φίλοι του Ρομπ ήταν απερίσκεπτοι.,1
60,Η Κάρλι περίμενε να της τηλεφωνήσει ο Σαμ.,Το υποσχέθηκε την Παρασκευή.,Ήταν αργά το Σάββατο και δεν είχε ακούσει τίποτα.,Τελικά αποφάσισε να του τηλεφωνήσει.,Ο Σαμ απάντησε στο τηλέφωνο.,Η Κάρλι παρήγγειλε φαγητό στο τηλέφωνο.,1
61,Η Έιμι γύρισε από το σχολείο στα γενέθλιά της και βρήκε ένα άδειο σπίτι.,Ήταν αναστατωμένη που όλοι είχαν ξεχάσει την ξεχωριστή της μέρα.,Μπήκε λυπημένη στο σαλόνι.,"Ξαφνικά, οι φίλοι και η οικογένειά της βγήκαν από τα κρυψώνια τους.",Η Έιμι χαμογέλασε από χαρά.,Η Έιμι βγήκε από το δωμάτιο και έφυγε από το σπίτι.,1
62,Ο Παν προσπάθησε να με χτυπήσει χωρίς προφανή λόγο.,"Ήμουν θυμωμένος, και απλώς υπερασπίστηκα την γροθιά της.",Συνέχισε να μου ρίχνει τη γροθιά της.,"Προσπαθώντας να την σταματήσω, την πέταξα στο έδαφος.",Ο Παν σταμάτησε τελικά.,Έδωσα στον Παν μια μεγάλη αγκαλιά.,1
63,Η Μπέκι έχει μια ξαδέρφη που τη λένε Άσλεϊ.,Η Μπέκι και η Άσλεϊ ήταν φίλες όταν ήταν μικρές.,Η Άσλεϊ άρχισε να είναι χαζή όταν μεγάλωσε.,Πήγε φυλακή επειδή έκλεψε ταμπόν από ένα κατάστημα.,Η Μπέκι έχασε επαφή μαζί της.,Η Μπέκι είναι περήφανη για την Άσλεϊ.,1
