,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
24,Jackie wurde zur Halleinspectrin der achten Klasse ernannt.,Sie wird von der ganzen Klasse beneidet.,Ihre Klassenkameraden gefährdeten oft ihre Arbeit.,Sie würden Jackys Hallpass stehlen.,Der Schulleiter hat ihre lärmigen Klassenkameraden suspendiert.,Ihre Klassenkameraden wurden für ihr Verhalten ausgezeichnet.,1
25,Mein Vater hatte gerade ein neues Auto bekommen.,"Um das zu feiern, sind wir alle eine Runde gefahren.",Ein anderes Auto fuhr über ein Stoppschild und stieß auf uns.,"Ich habe das Fenster so hart geschlagen, dass es zerbrach.",Ich kletterte raus und mein Vater und ich waren okay.,Wir wurden beide von dem Fahrzeug niedergerissen.,1
26,"Meine Nichte liebt den Film ""Frozen"".",Sie will es immer anziehen.,Sie singt im Haus herum.,"Sie liebt es, loszulassen.",Sie singt es immer und immer wieder.,Sie liebt Sport und hasst Prinzessinnen.,1
27,"Alex dribbelte auf dem Platz, sein Team hatte zwei Punkte zu verlieren.","Er sah auf die Anzeigetafel und sah, dass nur noch 5 Sekunden übrig waren.",Er suchte nach einem offenen Mann.,Die Verteidiger klebten wie Klebstoff an seinen Teamkollegen.,Der Klingel ging los und sein Team gewann das Spiel.,Er hat einen Dreier versucht und verfehlt.,2
28,Ich kam in die Bibliothek und nahm Platz.,"Als ich mich umsah, fiel mir ein Kind auf.",Er hat mich eine Weile angestarrt.,Ich wurde frustriert und stand von meinem Sitz auf.,"Es war mir egal, was der Junge tat.","Ich fragte ihn, was sein Problem sei.",2
29,"Iva und Brant versuchten, ein Kind zu bekommen.",Sie hatten es sechs Monate lang ohne Erfolg versucht.,Beim Arztbesuch zeigten sie sich entmutigt.,Doch dann sahen sie den Arzt breit lächeln.,Brant wird seine Pläne für die Entführung eines Kindes absagen.,"Das Paar wird sich freuen, dass sie ein Baby erwarten.",2
30,Catherine war schon immer fasziniert von Curling.,"Catherine liebt es, die Athleten im Fernsehen beim Sport zu beobachten.","Eines Tages beschloss Catherine, eine Curling-Übung zu besuchen.","Bei der Übung lud einer der Athleten Catherine ein, mitzuspielen.","Dann begann Catherine, jeden Tag zu üben, und sie wurde darin gut.",Catherine fand Curling langweilig.,1
31,"Francis hat sich immer darauf gefreut, Autofahren zu lernen.",Endlich ist er alt genug für einen Führerschein.,"Francis lernt sehr hart, um eine Lizenz zu bekommen.",Er hat seine Fahrprüfung mit Leichtigkeit bestanden.,Francis ist wirklich stolz auf seine Leistung.,"Francis entscheidet, dass er lieber mit den öffentlichen Verkehrsmitteln fährt.",1
32,"Gestern hatte ich eine tolle Zeit beim ""Nussbrecher"".",Ich habe es absolut geliebt.,Die Tänzer schmückten die Bühne und es war wunderschön.,"Ich fühlte mich geehrt, die Show gesehen zu haben.","Ich schwor, es nie wieder zu sehen.",Ich wollte es noch mal sehen.,2
33,Ich bin um 8:30 Uhr morgens für meinen Unterricht aufgewacht.,Ich stand schläfrig aus dem Bett und nahm eine Dusche.,Ich aß schnell Frühstück und ging zu Fuß zum Unterricht.,Nach 50 Minuten Unterricht ging ich zurück in mein Wohnheim.,"Ich beschloss, wieder in den Unterricht zu gehen.","Als ich dort ankam, machte ich ein Nickerchen.",2
34,Gary wollte Lisas Aufmerksamkeit erregen.,"Eines Tages beschließt er, Lisa ein Gedicht zu schreiben.",Am nächsten Tag sieht Gary Lisa in der Schule im Flur.,Gary lächelt Lisa zu und gibt ihr das Gedicht.,Gary schlägt Lisa hart und geht dann weg.,"Lisa gesteht, dass sie auch in Gary verknallt ist.",2
35,Carlos wollte schon immer Frankreich besuchen.,"Er beschließt, dass er vor seinem Abreisen Französisch lernen sollte.",Er geht in einen Abendkurs und lernt sehr hart.,Endlich kann Carlos ziemlich gut Französisch sprechen.,Carlos bucht einen Flug nach Australien.,Carlos macht das Beste aus seinem Französisch auf seiner Reise nach Paris.,2
36,Lars wollte schon immer mal Fotografie probieren.,"Sein Freund war ein ausgezeichneter Fotograf, aber er hatte es nie versucht.","Eines Tages kaufte er sich eine einfache, aber hochwertige Kamera.",Von diesem Tag an fotografierte Lars jeden Tag Bilder der Natur.,Lars verliebte sich in die Fotografie.,Lars hasste Fotografie.,1
37,Ich habe mir einen Fernseher in einem Elektronikladen gekauft.,Es ist ein großer Flachbildschirm mit hochauflösender Bildqualität.,"Der Angestellte überzeugte mich, eine Garantie dafür zu kaufen, nur für den Fall.",Eine Woche später fiel mir der Fernseher von der Wand und zerbrach.,Ich konnte es mit der Garantie reparieren lassen.,Der Angestellte wurde später tot aufgefunden.,1
38,Ryan war in einem Park.,"Und er sah ein kleines Mädchen, das einen Ballon hielt.","Als er den Park verließ, sah er denselben Ballon in einem Baum stecken.","Er kletterte auf den Baum, um den Ballon zu holen.",Ryan hat dann absichtlich den Ballon aufgeblasen.,"Ryan fand das Mädchen und gab ihr den Ballon, den sie verloren hatte.",2
39,"Jens Manager sagte ihr, sie müsse ihren Lebenslauf hochladen.","Sie hat bemerkt, dass ihr Lebenslauf nicht richtig formatiert war.",Sie hat den gesamten Inhalt in die richtige Vorlage übertragen.,Sie hat ihre Informationen über ihren letzten Job hinzugefügt und ihren Lebenslauf aktualisiert.,Dann schickte sie es an ihren Manager.,Jen hasste das Geschirrspülen.,1
40,Neil hat die Stadt Fez besichtigt.,Er probierte ihre ethnische Küche.,Dann ging er Souvenirs einkaufen.,"Fez hatte auch großartige Straßenkünstler, bemerkte er.",Neil hatte eine tolle Zeit.,Neil und Fez wurden beste Freunde.,1
41,Ich musste meinen Hund ausführen.,In meiner Nachbarschaft braucht man eine Leine.,Ich habe in meinem Haus nach der Leine gesucht.,Ich konnte es nicht finden.,"Ich habe beschlossen, meinen Hund mit in den Garten zu nehmen.",Ich habe meinen Hund ins Haus gehen lassen.,1
42,"Es war ein heller, warmer Tag.","Joe dachte, es wäre schön, einen Spaziergang zu machen.","Er beschloss, zu Fuß zu seinem örtlichen Café zu gehen.",Aber auf halbem Weg wurde er müde.,Also rannte er zum Café.,"Joe bereut es, nach draußen gegangen zu sein.",2
43,Jen hat den ganzen Tag auf ein Paket gewartet.,"Schließlich sah sie den Versanddienstmann, der zur Tür ging.",Er hat das Paket geliefert und sie hat es mitgebracht.,Sie öffnete das Paket mit einem Messer.,In der Schachtel war ein Neugeborenes.,Jen fand ihren neuen Mantel im Paket.,2
44,Frank wollte seine Hausaufgaben nicht machen.,Er wollte stattdessen Videospiele spielen.,"Franks Eltern sagten ihm, er solle zuerst seine Hausaufgaben machen.",Frank hatte einen Wutanfall und wurde bestraft.,Frank hat seine Videospiele für eine Woche verloren.,Frank hat ein neues Spiel.,1
45,Timmy war in der Schule im Drei-Punkte-Wettbewerb.,"Der Gewinner hätte die Chance, ein 1000 Dollar-Stipendium fürs College zu gewinnen.","Timmy hat das ganze Wochenende lang geübt, wie man 3 Punkte schießt.","Er war bereit, als der Tag des Wettbewerbs kam.",Timmy hat den Wettbewerb gewonnen.,Timmy ging am Tag des Wettkampfes auf die Fahrbahn.,1
46,Drake war am Freitag auf einer Party.,"Er entdeckte, dass seine Brieftasche aus seinem Mantel gestohlen worden war.","Drake rief sofort die Polizei, aber die Brieftasche wurde nicht gefunden.",Drake konfrontierte den Gastgeber der Party mit dem Thema.,"Und der Gastgeber sagte ihm, dass er es auch nicht weiß.","Drake sagte dem Gastgeber, er wolle wieder an seinen Partys teilnehmen.",1
47,"Bob entdeckte, dass sein Truck einen Platten hatte.",Er hatte noch nie einen Reifen gewechselt.,Er hat den Reifenstaffel und das Reifensplitter rausgeholt.,Er konnte die Schrauben nicht entfernen.,"Bob rief jemanden an, der seinen platten Reifen reparieren sollte.",Bob fuhr mit seinem Truck zum Markt.,1
48,"Jack ist es leid, E-Mails auf seinem Tablet zu schreiben.","Er entscheidet, dass er in einen Laptop investieren muss.","Er recherchiert verschiedene Laptops, bis er den perfekten gefunden hat.",Endlich kauft er es.,"Jetzt macht Jack sogar Spaß daran, E-Mails zu beantworten.",Jack benutzt jetzt den Postdienst anstelle der E-Mail.,1
49,Jakes Haare wurden zu lang.,Er hatte ein Vorstellungsgespräch.,"Er bat seine Mutter, ihm die Haare zu schneiden.","Seine Mutter hat ihm einen hübschen, professionell aussehenden Haarschnitt gemacht.",Jake hat sich die Hände gewaschen.,Jake hat den Job bekommen.,2
50,Sean ist heute vorbeigekommen.,"Sam, Sean und ich haben Spiele gespielt.","Sie wurden sauer, weil ich so schlecht war.","Sie sagten, ich könne nicht mehr spielen, bis es mir besser geht.",Ich war wirklich verletzt.,Ich war wirklich erfreut.,1
51,Sarah wollte eine Karte schicken.,Sie ist zur Post gegangen.,Sie hat für Briefmarken bezahlt.,Sie hat den Brief in einen Umschlag gelegt.,Sarah hat ihren Brief selbst übergeben.,Sarahs Brief war bald auf dem Weg zu seinem Bestimmungsort.,2
52,Chuck war müde von der Arbeit.,Er hat seine Arbeit für eine Weile geschlossen.,"Er hat das Forum geöffnet, um mit Kollegen zu plaudern.",Nach den schlechten Zoltar-Hits brauchte er diese Pause.,"Chuck hat beschlossen, seinen Job aufzugeben.","Dann fühlte er sich gezwungen, wieder an die Arbeit zu gehen.",2
53,"Bob benutzte Plastiktüten, um einzukaufen.","Dann sagte ihm sein Freund, dass Plastik schlecht für die Umwelt ist.","Bob entschied sich, auf seine Plastiktüten zu verzichten.",Bob hat in wiederverwendbare Einkaufstaschen investiert.,"Bob benutzte seine wiederverwendbaren Einkaufstaschen, um einzukaufen.","Bob benutzte seine Plastiktüten, um einzukaufen.",1
54,Joe wollte ein Portrait von sich selbst für ein Projekt.,Er rief ein paar lokale Künstler an und fragte nach ihren Preisen.,Einer der Künstler hatte einen vernünftigen Preis.,"Joe hat einen Termin mit dem Künstler vereinbart, um das Porträt zu machen.",Joe war mit den Ergebnissen sehr zufrieden.,Der Künstler malte eine Katze von Joe.,1
55,"Ann versuchte, mit dem Rauchen aufzuhören.","Sie versuchte es mehrmals, aber sie scheiterte immer.","Dann nahm sie ein Nikotinpflaster, um ihr zu helfen.",Und ihr dabei helfen!,"Ann verdoppelte die Menge an Zigaretten, die sie täglich rauchte.",Ann konnte mit dem Rauchen aufhören.,2
56,Jen wurde für den Sommer zu ihrer Tante geschickt.,"Sie hasste den Gedanken, den ganzen Sommer lang von der örtlichen Bibliothek weg zu sein.","Sie nahm ein paar Bücher mit, aber sie las sie schnell durch.","Als sie ankam, nahm ihre Tante sie mit in ein besonderes Zimmer in ihrem Haus.",Jen sah ihre Bücher im Kamin brennen.,"Der Raum war voller Bücherregale, die Mädchen gefielen.",2
57,Gestern war Robs Zahnreinigung.,Normalerweise hat er wirklich Angst vor Zahnärzten.,Aber es gibt eine süße neue Krankenschwester im Büro.,"Er war begeistert, zu gehen.",Rob fühlte sich nach seiner Darmspiegelung frisch.,"Rob war enttäuscht, als die süße Krankenschwester nicht da war.",2
58,"Joe liebte es, Erde zu essen.",Er machte bei jeder Gelegenheit Schlammpfritten.,"Er aß gerade einen Kuchen, als er etwas sehr Hartes im Mund spürte.",Joe hatte einen Stein gebissen und ihm den Zahn ausgebrochen.,Joe wollte mehr Steine kauen.,"Joe hat beschlossen, keinen Dreck mehr zu essen.",2
59,Rob war noch nie auf einer Achterbahn.,Robs Freunde boten ihm ein kostenloses Ticket für Six Flags an.,"Rob hat entschieden, dass er sich auch anschließen kann.",Sie alle gingen und warteten in einer langen Schlange.,Rob hatte großzügige Freunde.,Robs Freunde waren rücksichtslos.,1
60,"Carly wartete darauf, dass Sam sie anruft.",Er hat es versprochen.,Es war jetzt spät Samstag und sie hatte nichts gehört.,"Schließlich beschloss sie, ihn anzurufen.",Sam nahm das Telefon an.,Carly hat am Telefon Essen bestellt.,1
61,Amy kam an ihrem Geburtstag von der Schule nach Hause und fand ein leeres Haus.,"Sie war verärgert, dass alle ihren besonderen Tag vergessen hatten.",Sie ging traurig ins Wohnzimmer.,Plötzlich sprangen ihre Freunde und Angehörigen aus ihren Verstecken.,Amy lächelte vor Freude.,Amy ging aus dem Zimmer und verließ das Haus.,1
62,Pan hat mich ohne ersichtlichen Grund zu schlagen versucht.,"Ich war so wütend, dass ich ihren Schlag verteidigte.",Sie hat mich immer wieder mit der Faust beworfen.,"Um sie aufzuhalten, warf ich sie zu Boden.",Pan hat endlich aufgehört.,Ich habe Pan eine große Umarmung gegeben.,1
63,Becky hat eine Cousine namens Ashley.,Becky und Ashley waren als Kinder befreundet.,"Ashley wurde dumm, als sie groß wurde.","Sie ging ins Gefängnis, weil sie Tampons aus einem Dollarladen gestohlen hat.",Becky hat den Kontakt zu ihr verloren.,Becky ist stolz auf Ashley.,1
64,Pam und Toms Baby schlief leicht.,Ihr gedankenloser Nachbar ließ seinen Hund oft den ganzen Tag draußen bellen.,"Immer wenn Pam ihr Baby einschläft, beginnt der Hund zu bellen.","Pam träumte davon, den Hund freizulassen, damit er wegläuft.",Eines Nachts ließ Pam ihre Katzen in ihr Haus.,"Eines Nachts entschied sich Pam, die Hunde freizulassen.",2
65,May wurde in Fredonia aufgenommen.,Sie nahm den Bus zur neuen Schule.,Sie hat den Campus erkundet.,"Sie liebte alles, was sie sah.",Sie hat die Schule abgebrochen.,Sie mochte sogar alle ihre Professoren.,2
66,Maria musste Zähne ziehen lassen.,"Sie wollte, dass der Zahnarzt sie einschläft.",Er konnte nur den Bereich mit Novocain betäuben.,Mary starrte ihn entsetzt an.,"Nachdem der Zahnarzt ihren Gesichtsausdruck gesehen hatte, konnte er Mary helfen.",Maria verließ den Zahnarzt in guter Stimmung.,1
67,Ford war stolz auf seinen hohen Durchschnitt.,"Er arbeitete jeden Abend an seinen Aufgaben, um es zu verbessern.","Fords Freunde warnten ihn, dass er Spaß verpasst.",Später wurde Ford ein erfolgreicher Anwalt.,"Ford war traurig, dass er so viel erreicht hatte.",Ford war stolz auf seine Leistungen.,2
68,"Meine Frau sagt, ich habe keine Leidenschaft.",Dass ich nicht viele Hobbys oder Interessen habe.,"Ich wollte mit ihm streiten, aber ich konnte es nicht.","Ich erkannte, dass sie recht hatte.","Ich habe mich entschieden, mich zu ändern.",Ich bin unverheiratet.,1
69,Nina wollte ein schönes Halloween-Kostüm.,Aber sie konnte sich nichts Schickes leisten.,Sie hat ihr Haus nach Ideen durchsucht.,Dann hat sie ein tolles Kostüm kostenlos gefunden.,Nina hat ein Spielzeug gekauft.,Nina war begeistert.,2
70,Veronika ging gerne in den Wald.,Eines Tages war sie auf einem Weg und fand ein Baumhaus.,Sie kletterte die Leiter hoch und war erstaunt über all die Sachen im Haus.,Es war komplett mit Möbeln und Decken eingerichtet.,Veronika gefiel das Baumhaus nicht besonders.,"Veronika beschließt, das Baumhaus öfter zu besuchen.",2
71,Es war ein schöner Frühlingstag Anfang März.,"Tracey beschloss, einen Spaziergang im Wald hinter ihrem Haus zu machen.","Sie hörte einen Specht und begann, ihn in den Bäumen zu suchen.",Sie stolperte über eine Wurzel und fiel auf den Pfad.,Tracey rannte nach Hause.,Tracey hat ihren Sturz übersehen.,2
72,Bob hatte Durst und wollte eine Limo.,Leider hatte er kein Geld.,"Bob ging in eine Tankstelle und fragte, ob er eine Limo trinken könne.","Der Kassierer fragte ihn, ob er Geld hätte.",Er sagte nein und verließ die Tankstelle.,"Er hat sich entschieden, einen Lauf zu machen.",1
73,Jim wartete am Flughafen.,Seine Frau würde in einer Stunde da sein.,Er hat sich sehr gelangweilt.,"Dann beschloss er, sein Buch zu lesen.",Jim sah seine Frau nach einer Stunde.,"Jim fuhr weg, bevor seine Frau auftauchte.",1
74,Joe wollte wirklich an der Columbia University studieren.,"Er hat in der Schule hart gearbeitet, war im Fußballteam.",Er wurde auf die Warteliste gesetzt.,"Obwohl er enttäuscht war, gab er sein Bestes bis zum Ende.",Joe war immer noch sehr stolz auf seine harte Arbeit.,"Joe hat entschieden, dass er nicht aufs College gehen will.",1
75,"Ginas Freundin Tami hatte einen Ordner, den sie niemandem geben wollte.","Gina wollte eine, wusste aber nicht, wo sie eine kaufen konnte.",Jetzt hatte Tami eine neue Lisa Frank Trapper Keeper.,"Gina war eifersüchtig, weil sie auch eine wollte.","Gina hat auf eBay nachgefragt und eine gefunden, die sie sich leisten kann.",Gina hat den ganzen Hof gemäht und hatte von niemandem Hilfe.,1
76,Leah hatte einen wunderschönen Weihnachtsbaum in ihrem Haus.,Eines Tages ging sie einkaufen.,"Als sie zurückkam, wurde der Baum umgeworfen.",Ihre Katze war darauf geklettert und hatte sie heruntergezogen!,"Leah entschied, dass sie den Baum auf dem Boden lieber als stehen mag.",Leah züchtigte ihre Katze.,2
77,Peter hatte den gleichen Stuhl jahrelang benutzt.,Es wurde langsam abgenutzt.,"Er beschloss, einen neuen, bequemen Stuhl zu kaufen.","Als es ankam, war Peter sehr glücklich.","Peter dachte, es wäre sogar bequemer als das alte.",Peter ließ seinen Hund den Stuhl für sich benutzen.,1
78,Rex bereitet sich auf eine Party vor.,"Er merkt, dass er für die Gäste nichts mit Käse zubereitet hat.","Rex läuft raus, um eine Baguette zu holen.","Er schneidet es in dünne, gleichmäßige Scheiben, damit es leicht zu essen ist.",Rex ist auf eine lange Reise über den Ozean gegangen.,Jeder genoss den Käse und das Brot.,2
79,"Ali nimmt jeden Tag den Zug, um zur Arbeit zu kommen.","Eines Tages war sie sehr krank, ging aber trotzdem zur Arbeit.",Sie hat den ganzen Tag hart gearbeitet und sogar Arbeit mit nach Hause genommen.,Sie stieg in den Zug und schlief ein.,Sie war eine faule Angestellte.,Sie verpasste ihre Haltestelle und musste einen Bus nach Hause nehmen.,2
80,Das Footballteam hatte die ganze Saison hart gearbeitet.,Sie hatten jedes Spiel gewonnen und waren in die Meisterschaft gekommen.,Es waren nur noch Sekunden auf der Uhr und das Spiel war unentschieden.,Der Quarterback hat einen langen Pass gemacht und der Empfänger hat geschossen.,Die Menge booete laut das Team.,Die Menge stand alle auf und applaudierte wild.,2
81,Wir wohnen in einem Hochhaus.,"Eines Tages war der Wind stark, teilweise wegen der Höhe des Gebäudes.","Der Wind wehte die Äste so stark, dass meine Frau nicht schlafen konnte.",Der Wind hat auch das Internetkabel umgeworfen.,"Meine Frau und ich waren sehr unglücklich, dass wir unsere Internetverbindung verloren haben.",Wir liebten den starken Wind und den Mangel an Schlaf.,1
82,Kate wollte eine neue Tastatur für ihren Computer kaufen.,"Sie hat monatelang gespart, um sich eine gute Tastatur zu leisten.",Kate hat endlich online ihre Tastatur bestellt!,Sie wartete tagelang aufgeregt auf seine Ankunft.,Dann hat sie ihre Bestellung storniert.,Dann kam ihre Tastatur per Post.,2
83,Jon machte seinen Abschluss und suchte sich eine Arbeit.,Er bewarb sich jeden Tag um Jobs in seinem Bereich.,Drei Wochen nach seinem Einstieg bekam er einen Anruf.,"Der Anrufer fragte, ob er an einem Interview interessiert wäre.",Jon hat zugestimmt.,Jon lehnte das Angebot ab.,1
84,"Julie liebte alles zu lesen, was sie in die Finger bekam.",Die meiste Zeit verbrachte sie in der Bibliothek.,Ihre Lieblingsbibliothek wurde von Miss Watson besetzt.,"Miss Watson sah, wie sehr Julie Bücher liebte, und bot ihr einen Job an.",Julie nahm es gern an!,Julie schlug ihrem Freund ins Auge.,1
85,Amys Familie war auf dem Weg nach Six Flags.,Sie saß geduldig im Auto und wartete auf die Ankunft.,"Als sie ankam, saß sie auf den Knien und beobachtete den Park.","Sie wartete eine Stunde in der Schlange, um die größte Achterbahn zu fahren.","Amy war wirklich aufgeregt, im Park zu sein.",Amy fand den Park langweilig.,1
86,"Steve hatte es eilig, zum Fußballspiel zu kommen.",Auf der Autobahn fuhr Steve sehr schnell.,Die Straßenpolizei hat Steves Auto angehalten.,Der Beamte verhängte Steve eine Strafe für Fahrvergehen.,Steve war erfreut.,Steve war verärgert.,2
